chrom,start,end,num,list,ENCFF042WXA_CTCF_sorted.bed,ENCFF090ZJH_CTCF_sorted.bed,ENCFF153CDM_CTCF_sorted.bed,ENCFF179UDP_CTCF_sorted.bed,ENCFF374VTS_CTCF_sorted.bed,ENCFF406IQL_CTCF_sorted.bed,ENCFF447AYX_CTCF_sorted.bed,ENCFF697VGB_CTCF_sorted.bed,ENCFF770ZIZ_CTCF_sorted.bed,ENCFF933UDR_CTCF_sorted.bed,ENCFF942DXM_CTCF_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,3650133,3650136,6,"1,3,8,10,11,12",1,0,1,0,0,0,0,1,0,1,1,1
chr1,3650136,3650139,5,"3,8,10,11,12",0,0,1,0,0,0,0,1,0,1,1,1
chr1,3650139,3650141,4,"3,10,11,12",0,0,1,0,0,0,0,0,0,1,1,1
chr1,3650141,3650148,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr1,3650148,3650167,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,3857084,3857177,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,3857177,3857216,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr1,3857216,3857221,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chr1,3857221,3857237,5,"1,4,9,10,12",1,0,0,1,0,0,0,0,1,1,0,1
chr1,3857237,3857244,6,"1,4,8,9,10,12",1,0,0,1,0,0,0,1,1,1,0,1
chr1,3857244,3857253,7,"1,4,5,8,9,10,12",1,0,0,1,1,0,0,1,1,1,0,1
chr1,3857253,3857254,8,"1,4,5,6,8,9,10,12",1,0,0,1,1,1,0,1,1,1,0,1
chr1,3857254,3857258,9,"1,4,5,6,7,8,9,10,12",1,0,0,1,1,1,1,1,1,1,0,1
chr1,3857258,3857263,10,"1,3,4,5,6,7,8,9,10,12",1,0,1,1,1,1,1,1,1,1,0,1
chr1,3857263,3857314,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr1,3857314,3857368,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,3857368,3857391,11,"1,2,4,5,6,7,8,9,10,11,12",1,1,0,1,1,1,1,1,1,1,1,1
chr1,3857391,3857405,10,"1,4,5,6,7,8,9,10,11,12",1,0,0,1,1,1,1,1,1,1,1,1
chr1,3857405,3857413,9,"1,4,5,6,7,8,9,10,12",1,0,0,1,1,1,1,1,1,1,0,1
chr1,3857413,3857424,8,"1,4,5,7,8,9,10,12",1,0,0,1,1,0,1,1,1,1,0,1
chr1,3857424,3857425,7,"1,4,5,8,9,10,12",1,0,0,1,1,0,0,1,1,1,0,1
chr1,3857425,3857437,6,"1,4,8,9,10,12",1,0,0,1,0,0,0,1,1,1,0,1
chr1,3857437,3857461,5,"1,4,9,10,12",1,0,0,1,0,0,0,0,1,1,0,1
chr1,3857461,3857466,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chr1,3857466,3857481,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr1,3857481,3857554,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,3857593,3857772,2,"5,12",0,0,0,0,1,0,0,0,0,0,0,1
chr1,3900036,3900180,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,5992476,5992612,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,5992612,5992633,3,"10,11,12",0,0,0,0,0,0,0,0,0,1,1,1
chr1,5992633,5992785,4,"7,10,11,12",0,0,0,0,0,0,1,0,0,1,1,1
chr1,6199642,6199878,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr1,6199890,6199891,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr1,6205174,6205226,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6205226,6205254,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr1,6205254,6205275,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,6205275,6205278,5,"3,5,6,10,12",0,0,1,0,1,1,0,0,0,1,0,1
chr1,6205278,6205285,6,"1,3,5,6,10,12",1,0,1,0,1,1,0,0,0,1,0,1
chr1,6205285,6205294,7,"1,3,5,6,10,11,12",1,0,1,0,1,1,0,0,0,1,1,1
chr1,6205294,6205296,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr1,6205296,6205317,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr1,6205317,6205318,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chr1,6205318,6205326,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr1,6205326,6205427,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,6205427,6205430,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr1,6205430,6205439,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chr1,6205439,6205451,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr1,6205451,6205454,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr1,6205454,6205460,7,"1,4,5,6,10,11,12",1,0,0,1,1,1,0,0,0,1,1,1
chr1,6205460,6205466,6,"1,4,5,10,11,12",1,0,0,1,1,0,0,0,0,1,1,1
chr1,6205466,6205473,5,"1,4,5,10,12",1,0,0,1,1,0,0,0,0,1,0,1
chr1,6205473,6205481,4,"4,5,10,12",0,0,0,1,1,0,0,0,0,1,0,1
chr1,6205481,6205501,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6235928,6236178,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,6245103,6245105,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6245105,6245120,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,6245120,6245137,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,6245137,6245141,5,"1,5,6,10,12",1,0,0,0,1,1,0,0,0,1,0,1
chr1,6245141,6245149,6,"1,5,6,10,11,12",1,0,0,0,1,1,0,0,0,1,1,1
chr1,6245149,6245152,7,"1,3,5,6,10,11,12",1,0,1,0,1,1,0,0,0,1,1,1
chr1,6245152,6245159,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr1,6245159,6245173,9,"1,2,3,5,6,9,10,11,12",1,1,1,0,1,1,0,0,1,1,1,1
chr1,6245173,6245175,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr1,6245175,6245285,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,6245285,6245295,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr1,6245295,6245297,10,"1,2,3,5,6,8,9,10,11,12",1,1,1,0,1,1,0,1,1,1,1,1
chr1,6245297,6245301,9,"1,2,3,5,6,8,10,11,12",1,1,1,0,1,1,0,1,0,1,1,1
chr1,6245301,6245302,8,"1,2,3,5,6,10,11,12",1,1,1,0,1,1,0,0,0,1,1,1
chr1,6245302,6245304,7,"1,3,5,6,10,11,12",1,0,1,0,1,1,0,0,0,1,1,1
chr1,6245304,6245309,6,"3,5,6,10,11,12",0,0,1,0,1,1,0,0,0,1,1,1
chr1,6245309,6245314,5,"5,6,10,11,12",0,0,0,0,1,1,0,0,0,1,1,1
chr1,6245314,6245335,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,6245335,6245339,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,6245339,6245378,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6393861,6393970,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6393970,6393990,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,6393990,6393999,4,"3,5,10,12",0,0,1,0,1,0,0,0,0,1,0,1
chr1,6393999,6394184,5,"3,5,8,10,12",0,0,1,0,1,0,0,1,0,1,0,1
chr1,6440635,6440712,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6440712,6440715,4,"9,10,11,12",0,0,0,0,0,0,0,0,1,1,1,1
chr1,6440715,6440721,5,"3,9,10,11,12",0,0,1,0,0,0,0,0,1,1,1,1
chr1,6440721,6440739,6,"1,3,9,10,11,12",1,0,1,0,0,0,0,0,1,1,1,1
chr1,6440739,6440754,7,"1,3,8,9,10,11,12",1,0,1,0,0,0,0,1,1,1,1,1
chr1,6440754,6440776,8,"1,3,7,8,9,10,11,12",1,0,1,0,0,0,1,1,1,1,1,1
chr1,6440776,6440894,9,"1,3,5,7,8,9,10,11,12",1,0,1,0,1,0,1,1,1,1,1,1
chr1,6440894,6440924,8,"1,3,7,8,9,10,11,12",1,0,1,0,0,0,1,1,1,1,1,1
chr1,6440924,6440939,7,"1,3,8,9,10,11,12",1,0,1,0,0,0,0,1,1,1,1,1
chr1,6440939,6440941,6,"1,3,9,10,11,12",1,0,1,0,0,0,0,0,1,1,1,1
chr1,6554426,6554474,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6554474,6554477,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr1,6554477,6554505,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,6554505,6554506,6,"3,4,5,6,10,12",0,0,1,1,1,1,0,0,0,1,0,1
chr1,6554506,6554511,7,"1,3,4,5,6,10,12",1,0,1,1,1,1,0,0,0,1,0,1
chr1,6554511,6554535,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr1,6554535,6554536,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chr1,6554536,6554540,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr1,6554540,6554670,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,6554670,6554674,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr1,6554674,6554681,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chr1,6554681,6554688,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr1,6554688,6554702,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr1,6554702,6554707,7,"1,4,5,6,10,11,12",1,0,0,1,1,1,0,0,0,1,1,1
chr1,6554707,6554714,5,"1,5,6,10,12",1,0,0,0,1,1,0,0,0,1,0,1
chr1,6554714,6554730,4,"1,6,10,12",1,0,0,0,0,1,0,0,0,1,0,1
chr1,6554730,6554733,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr1,6554733,6554757,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,6613713,6613898,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,6624808,6624952,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,6624952,6624954,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr1,6624954,6624969,4,"3,5,11,12",0,0,1,0,1,0,0,0,0,0,1,1
chr1,6624969,6624970,5,"2,3,5,11,12",0,1,1,0,1,0,0,0,0,0,1,1
chr1,6624970,6625027,6,"1,2,3,5,11,12",1,1,1,0,1,0,0,0,0,0,1,1
chr1,6625027,6625058,7,"1,2,3,5,7,11,12",1,1,1,0,1,0,1,0,0,0,1,1
chr1,6625058,6625165,6,"1,2,5,7,11,12",1,1,0,0,1,0,1,0,0,0,1,1
chr1,6625165,6625188,5,"1,5,7,11,12",1,0,0,0,1,0,1,0,0,0,1,1
chr1,6625188,6625197,4,"1,5,7,12",1,0,0,0,1,0,1,0,0,0,0,1
chr1,6625197,6625198,3,"1,5,12",1,0,0,0,1,0,0,0,0,0,0,1
chr1,6625198,6625220,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr1,7954211,7954433,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr1,7961260,7961288,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr1,7961288,7961319,3,"4,6,12",0,0,0,1,0,1,0,0,0,0,0,1
chr1,7961319,7961325,4,"1,4,6,12",1,0,0,1,0,1,0,0,0,0,0,1
chr1,7961325,7961353,5,"1,4,6,9,12",1,0,0,1,0,1,0,0,1,0,0,1
chr1,7961353,7961356,6,"1,4,6,9,11,12",1,0,0,1,0,1,0,0,1,0,1,1
chr1,7961356,7961359,7,"1,4,6,9,10,11,12",1,0,0,1,0,1,0,0,1,1,1,1
chr1,7961359,7961361,8,"1,4,6,8,9,10,11,12",1,0,0,1,0,1,0,1,1,1,1,1
chr1,7961361,7961371,9,"1,3,4,6,8,9,10,11,12",1,0,1,1,0,1,0,1,1,1,1,1
chr1,7961371,7961383,10,"1,3,4,6,7,8,9,10,11,12",1,0,1,1,0,1,1,1,1,1,1,1
chr1,7961383,7961385,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr1,7961385,7961538,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,7961538,7961541,11,"1,2,3,4,6,7,8,9,10,11,12",1,1,1,1,0,1,1,1,1,1,1,1
chr1,7961541,7961546,10,"1,2,3,4,6,8,9,10,11,12",1,1,1,1,0,1,0,1,1,1,1,1
chr1,7961546,7961559,9,"1,2,3,4,6,8,9,11,12",1,1,1,1,0,1,0,1,1,0,1,1
chr1,7961559,7961565,8,"1,2,3,4,6,9,11,12",1,1,1,1,0,1,0,0,1,0,1,1
chr1,7961565,7961569,7,"1,2,3,4,6,11,12",1,1,1,1,0,1,0,0,0,0,1,1
chr1,7961569,7961581,6,"2,3,4,6,11,12",0,1,1,1,0,1,0,0,0,0,1,1
chr1,7961581,7961589,5,"3,4,6,11,12",0,0,1,1,0,1,0,0,0,0,1,1
chr1,7961589,7961592,4,"3,4,6,12",0,0,1,1,0,1,0,0,0,0,0,1
chr1,7961592,7961611,3,"3,6,12",0,0,1,0,0,1,0,0,0,0,0,1
chr1,7961611,7961620,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr1,8026137,8026330,2,"5,12",0,0,0,0,1,0,0,0,0,0,0,1
chr1,8879277,8879316,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr1,8879316,8879325,3,"3,6,12",0,0,1,0,0,1,0,0,0,0,0,1
chr1,8879325,8879340,4,"3,5,6,12",0,0,1,0,1,1,0,0,0,0,0,1
chr1,8879340,8879346,5,"3,5,6,8,12",0,0,1,0,1,1,0,1,0,0,0,1
chr1,8879346,8879357,6,"2,3,5,6,8,12",0,1,1,0,1,1,0,1,0,0,0,1
chr1,8879357,8879369,7,"1,2,3,5,6,8,12",1,1,1,0,1,1,0,1,0,0,0,1
chr1,8879369,8879383,8,"1,2,3,5,6,8,11,12",1,1,1,0,1,1,0,1,0,0,1,1
chr1,8879383,8879385,9,"1,2,3,5,6,7,8,11,12",1,1,1,0,1,1,1,1,0,0,1,1
chr1,8879385,8879402,10,"1,2,3,5,6,7,8,9,11,12",1,1,1,0,1,1,1,1,1,0,1,1
chr1,8879402,8879532,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr1,9234390,9234402,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,9234402,9234451,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr1,9234451,9234462,4,"4,9,10,12",0,0,0,1,0,0,0,0,1,1,0,1
chr1,9234462,9234469,5,"3,4,9,10,12",0,0,1,1,0,0,0,0,1,1,0,1
chr1,9234469,9234479,6,"3,4,9,10,11,12",0,0,1,1,0,0,0,0,1,1,1,1
chr1,9234479,9234492,7,"2,3,4,9,10,11,12",0,1,1,1,0,0,0,0,1,1,1,1
chr1,9234492,9234494,8,"2,3,4,8,9,10,11,12",0,1,1,1,0,0,0,1,1,1,1,1
chr1,9234494,9234504,9,"2,3,4,7,8,9,10,11,12",0,1,1,1,0,0,1,1,1,1,1,1
chr1,9234504,9234523,10,"1,2,3,4,7,8,9,10,11,12",1,1,1,1,0,0,1,1,1,1,1,1
chr1,9234523,9234530,11,"1,2,3,4,6,7,8,9,10,11,12",1,1,1,1,0,1,1,1,1,1,1,1
chr1,9234530,9234613,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,9234613,9234660,11,"1,2,3,4,5,7,8,9,10,11,12",1,1,1,1,1,0,1,1,1,1,1,1
chr1,9234660,9234664,10,"2,3,4,5,7,8,9,10,11,12",0,1,1,1,1,0,1,1,1,1,1,1
chr1,9234664,9234675,9,"2,3,4,5,8,9,10,11,12",0,1,1,1,1,0,0,1,1,1,1,1
chr1,9234675,9234687,8,"3,4,5,8,9,10,11,12",0,0,1,1,1,0,0,1,1,1,1,1
chr1,9234687,9234691,7,"3,4,8,9,10,11,12",0,0,1,1,0,0,0,1,1,1,1,1
chr1,9234691,9234692,6,"3,4,8,10,11,12",0,0,1,1,0,0,0,1,0,1,1,1
chr1,9234692,9234705,5,"3,4,10,11,12",0,0,1,1,0,0,0,0,0,1,1,1
chr1,9234705,9234706,4,"3,4,10,12",0,0,1,1,0,0,0,0,0,1,0,1
chr1,9234706,9234712,3,"3,10,12",0,0,1,0,0,0,0,0,0,1,0,1
chr1,9234712,9234717,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,9428859,9429109,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,9588440,9588451,3,"4,6,12",0,0,0,1,0,1,0,0,0,0,0,1
chr1,9588451,9588467,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chr1,9588467,9588504,5,"1,4,6,10,12",1,0,0,1,0,1,0,0,0,1,0,1
chr1,9588504,9588506,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chr1,9588506,9588517,7,"1,4,6,8,9,10,12",1,0,0,1,0,1,0,1,1,1,0,1
chr1,9588517,9588519,8,"1,3,4,6,8,9,10,12",1,0,1,1,0,1,0,1,1,1,0,1
chr1,9588519,9588522,9,"1,3,4,6,8,9,10,11,12",1,0,1,1,0,1,0,1,1,1,1,1
chr1,9588522,9588527,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chr1,9588527,9588570,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr1,9588570,9588630,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,9588630,9588635,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr1,9588635,9588691,10,"1,3,4,5,6,7,8,9,10,12",1,0,1,1,1,1,1,1,1,1,0,1
chr1,9588691,9588697,9,"1,3,4,5,6,7,8,9,12",1,0,1,1,1,1,1,1,1,0,0,1
chr1,9588697,9588699,8,"1,3,4,5,6,8,9,12",1,0,1,1,1,1,0,1,1,0,0,1
chr1,9588699,9588706,7,"1,4,5,6,8,9,12",1,0,0,1,1,1,0,1,1,0,0,1
chr1,9588706,9588717,6,"1,4,5,6,9,12",1,0,0,1,1,1,0,0,1,0,0,1
chr1,9588717,9588741,5,"4,5,6,9,12",0,0,0,1,1,1,0,0,1,0,0,1
chr1,9588741,9588744,4,"5,6,9,12",0,0,0,0,1,1,0,0,1,0,0,1
chr1,9588744,9588785,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr1,9943001,9943194,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr1,10032508,10032541,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,10032541,10032544,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,10032544,10032549,4,"1,5,10,12",1,0,0,0,1,0,0,0,0,1,0,1
chr1,10032549,10032568,5,"1,5,6,10,12",1,0,0,0,1,1,0,0,0,1,0,1
chr1,10032568,10032572,6,"1,5,6,10,11,12",1,0,0,0,1,1,0,0,0,1,1,1
chr1,10032572,10032588,7,"1,3,5,6,10,11,12",1,0,1,0,1,1,0,0,0,1,1,1
chr1,10032588,10032605,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr1,10032605,10032606,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr1,10032606,10032612,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chr1,10032612,10032613,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr1,10032613,10032705,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,10032705,10032715,11,"1,2,3,4,5,6,7,8,10,11,12",1,1,1,1,1,1,1,1,0,1,1,1
chr1,10032715,10032734,10,"1,2,3,5,6,7,8,10,11,12",1,1,1,0,1,1,1,1,0,1,1,1
chr1,10032734,10032736,9,"1,2,3,5,6,8,10,11,12",1,1,1,0,1,1,0,1,0,1,1,1
chr1,10032736,10032737,8,"1,2,3,5,6,10,11,12",1,1,1,0,1,1,0,0,0,1,1,1
chr1,10032737,10032742,7,"1,2,3,5,10,11,12",1,1,1,0,1,0,0,0,0,1,1,1
chr1,10032742,10032751,6,"1,3,5,10,11,12",1,0,1,0,1,0,0,0,0,1,1,1
chr1,10032751,10032781,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,10032781,10032832,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,10210094,10210238,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,10210238,10210241,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,10210241,10210242,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,10210242,10210245,5,"4,5,6,10,12",0,0,0,1,1,1,0,0,0,1,0,1
chr1,10210245,10210253,6,"1,4,5,6,10,12",1,0,0,1,1,1,0,0,0,1,0,1
chr1,10210253,10210260,7,"1,4,5,6,8,10,12",1,0,0,1,1,1,0,1,0,1,0,1
chr1,10210260,10210268,8,"1,4,5,6,8,10,11,12",1,0,0,1,1,1,0,1,0,1,1,1
chr1,10210268,10210278,9,"1,3,4,5,6,8,10,11,12",1,0,1,1,1,1,0,1,0,1,1,1
chr1,10210278,10210281,10,"1,2,3,4,5,6,8,10,11,12",1,1,1,1,1,1,0,1,0,1,1,1
chr1,10210281,10210314,11,"1,2,3,4,5,6,7,8,10,11,12",1,1,1,1,1,1,1,1,0,1,1,1
chr1,10210314,10210380,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,10210380,10210416,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr1,10210416,10210436,10,"1,2,3,4,5,6,8,10,11,12",1,1,1,1,1,1,0,1,0,1,1,1
chr1,10210436,10210439,9,"1,3,4,5,6,8,10,11,12",1,0,1,1,1,1,0,1,0,1,1,1
chr1,10210439,10210442,8,"3,4,5,6,8,10,11,12",0,0,1,1,1,1,0,1,0,1,1,1
chr1,10210442,10210453,7,"3,4,5,8,10,11,12",0,0,1,1,1,0,0,1,0,1,1,1
chr1,10210453,10210457,6,"3,4,5,10,11,12",0,0,1,1,1,0,0,0,0,1,1,1
chr1,10210457,10210465,5,"4,5,10,11,12",0,0,0,1,1,0,0,0,0,1,1,1
chr1,10210465,10210470,4,"5,10,11,12",0,0,0,0,1,0,0,0,0,1,1,1
chr1,10210470,10210481,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,10210481,10210582,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,10398909,10398960,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,10398960,10398962,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr1,10398962,10399159,4,"3,4,11,12",0,0,1,1,0,0,0,0,0,0,1,1
chr1,10399159,10399196,3,"4,11,12",0,0,0,1,0,0,0,0,0,0,1,1
chr1,10399196,10399198,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chr1,10430244,10430267,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr1,10430267,10430279,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,10430279,10430285,5,"3,5,6,10,12",0,0,1,0,1,1,0,0,0,1,0,1
chr1,10430285,10430289,6,"1,3,5,6,10,12",1,0,1,0,1,1,0,0,0,1,0,1
chr1,10430289,10430291,7,"1,3,4,5,6,10,12",1,0,1,1,1,1,0,0,0,1,0,1
chr1,10430291,10430296,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr1,10430296,10430300,9,"1,3,4,5,6,7,10,11,12",1,0,1,1,1,1,1,0,0,1,1,1
chr1,10430300,10430306,10,"1,2,3,4,5,6,7,10,11,12",1,1,1,1,1,1,1,0,0,1,1,1
chr1,10430306,10430307,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr1,10430307,10430386,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr1,10430386,10430393,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr1,10430393,10430433,10,"1,2,3,5,6,8,9,10,11,12",1,1,1,0,1,1,0,1,1,1,1,1
chr1,10430433,10430436,9,"1,2,3,5,6,8,10,11,12",1,1,1,0,1,1,0,1,0,1,1,1
chr1,10430436,10430442,8,"1,2,3,5,6,10,11,12",1,1,1,0,1,1,0,0,0,1,1,1
chr1,10430442,10430445,7,"1,3,5,6,10,11,12",1,0,1,0,1,1,0,0,0,1,1,1
chr1,10430445,10430470,6,"3,5,6,10,11,12",0,0,1,0,1,1,0,0,0,1,1,1
chr1,10430470,10430472,5,"5,6,10,11,12",0,0,0,0,1,1,0,0,0,1,1,1
chr1,10430472,10430476,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr1,10430476,10430519,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr1,10430519,10430605,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr1,10472436,10472462,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr1,10472462,10472672,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr1,10472672,10472712,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,10474830,10475080,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,11012368,11012618,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr1,11059993,11060020,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr1,11060020,11060032,3,"1,6,12",1,0,0,0,0,1,0,0,0,0,0,1
chr1,11060032,11060064,4,"1,6,9,12",1,0,0,0,0,1,0,0,1,0,0,1
chr1,11060064,11060071,5,"1,3,6,9,12",1,0,1,0,0,1,0,0,1,0,0,1
