chrom,start,end,num,list,ENCFF046UEE_RFX5_sorted.bed,ENCFF404XDD_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,27890686,27890733,2,"1,3",1,0,1
chr2,28391215,28391234,2,"2,3",0,1,1
chr2,28894419,28894761,2,"1,3",1,0,1
chr2,32010816,32010820,2,"1,3",1,0,1
chr2,32010820,32011180,3,"1,2,3",1,1,1
chr2,32011180,32011184,2,"2,3",0,1,1
chr2,32063274,32063638,2,"1,3",1,0,1
chr2,38535932,38536296,2,"2,3",0,1,1
chr2,38602599,38602963,2,"2,3",0,1,1
chr2,38751025,38751133,2,"2,3",0,1,1
chr2,38751133,38751389,3,"1,2,3",1,1,1
chr2,38751389,38751497,2,"1,3",1,0,1
chr2,38777965,38778323,2,"2,3",0,1,1
chr2,38997810,38998113,2,"1,3",1,0,1
chr2,41840739,41841303,2,"1,3",1,0,1
chr2,43226580,43226673,2,"1,3",1,0,1
chr2,43226673,43226944,3,"1,2,3",1,1,1
chr2,43226944,43227037,2,"2,3",0,1,1
chr2,44167954,44168168,2,"2,3",0,1,1
chr2,44168168,44168532,3,"1,2,3",1,1,1
chr2,44168532,44168543,2,"2,3",0,1,1
chr2,46541932,46542158,2,"2,3",0,1,1
chr2,46542285,46542588,2,"2,3",0,1,1
chr2,46544037,46544275,3,"1,2,3",1,1,1
chr2,46544275,46544286,2,"2,3",0,1,1
chr2,47402891,47403255,2,"1,3",1,0,1
chr2,48440318,48440332,2,"1,3",1,0,1
chr2,48440332,48440682,3,"1,2,3",1,1,1
chr2,48440682,48440696,2,"2,3",0,1,1
chr2,54330758,54331122,2,"2,3",0,1,1
chr2,54723395,54723439,2,"2,3",0,1,1
chr2,54723439,54723656,3,"1,2,3",1,1,1
chr2,54723656,54723759,2,"2,3",0,1,1
chr2,55010177,55010413,2,"1,3",1,0,1
chr2,55519432,55519796,2,"1,3",1,0,1
chr2,61017224,61017588,2,"1,3",1,0,1
chr2,61065566,61065584,2,"2,3",0,1,1
chr2,61065584,61065930,3,"1,2,3",1,1,1
chr2,61065930,61065948,2,"1,3",1,0,1
chr2,61176857,61177205,2,"1,3",1,0,1
chr2,61888161,61888525,2,"1,3",1,0,1
chr2,62505668,62506032,2,"1,3",1,0,1
chr2,63588598,63589165,2,"1,3",1,0,1
chr2,65430689,65431053,2,"1,3",1,0,1
chr2,65432437,65432883,2,"1,3",1,0,1
chr2,65435718,65435993,3,"1,2,3",1,1,1
chr2,65435993,65436076,2,"2,3",0,1,1
chr2,67397249,67397613,2,"1,3",1,0,1
chr2,68157710,68158074,2,"1,3",1,0,1
chr2,68251126,68251175,2,"2,3",0,1,1
chr2,68251175,68251362,3,"1,2,3",1,1,1
chr2,68251458,68251539,2,"1,3",1,0,1
chr2,69387243,69387607,2,"1,3",1,0,1
chr2,70086357,70086721,2,"1,3",1,0,1
chr2,70142680,70142783,2,"2,3",0,1,1
chr2,70142783,70143014,3,"1,2,3",1,1,1
chr2,70248221,70248585,2,"2,3",0,1,1
chr2,70293279,70293830,2,"1,3",1,0,1
chr2,70768526,70768579,2,"1,3",1,0,1
chr2,71068262,71068626,2,"2,3",0,1,1
chr2,71130403,71130809,2,"2,3",0,1,1
chr2,73233163,73233527,2,"1,3",1,0,1
chr2,73737185,73737549,2,"1,3",1,0,1
chr2,73779841,73780406,2,"2,3",0,1,1
chr2,73926870,73927234,2,"2,3",0,1,1
chr2,74198288,74198600,2,"1,3",1,0,1
chr2,74421420,74421784,2,"1,3",1,0,1
chr2,74454701,74455202,2,"2,3",0,1,1
chr2,74458111,74458168,2,"1,3",1,0,1
chr2,74458168,74458475,3,"1,2,3",1,1,1
chr2,74458475,74458532,2,"2,3",0,1,1
chr2,74529457,74529821,2,"1,3",1,0,1
chr2,84516369,84516476,2,"1,3",1,0,1
chr2,84907458,84907801,2,"1,3",1,0,1
chr2,84925866,84925868,2,"2,3",0,1,1
chr2,85327948,85328020,2,"2,3",0,1,1
chr2,85420707,85421071,2,"1,3",1,0,1
chr2,85538766,85539130,2,"2,3",0,1,1
chr2,85595476,85595538,2,"1,3",1,0,1
chr2,85595538,85595840,3,"1,2,3",1,1,1
chr2,85595840,85595902,2,"2,3",0,1,1
chr2,86195006,86195571,2,"2,3",0,1,1
chr2,86440931,86440955,2,"1,3",1,0,1
chr2,86441053,86441495,2,"1,3",1,0,1
chr2,88627548,88627586,2,"1,3",1,0,1
chr2,88627586,88627725,3,"1,2,3",1,1,1
chr2,88627725,88628047,2,"1,3",1,0,1
chr2,96638228,96638276,2,"1,3",1,0,1
chr2,96638276,96638592,3,"1,2,3",1,1,1
chr2,96638592,96638640,2,"2,3",0,1,1
chr2,97663997,97664018,2,"1,3",1,0,1
chr2,97664018,97664337,3,"1,2,3",1,1,1
chr2,97664337,97664544,2,"2,3",0,1,1
chr2,99180962,99181207,2,"1,3",1,0,1
chr2,99181207,99181528,3,"1,2,3",1,1,1
chr2,99181528,99181567,2,"2,3",0,1,1
chr2,101697124,101697488,2,"1,3",1,0,1
chr2,108719248,108719573,2,"1,3",1,0,1
chr2,112764339,112764890,2,"2,3",0,1,1
chr2,113218408,113218744,2,"1,3",1,0,1
chr2,119759577,119759716,2,"2,3",0,1,1
chr2,119759716,119759884,3,"1,2,3",1,1,1
chr2,119759884,119759941,2,"2,3",0,1,1
chr2,121530959,121531037,2,"1,3",1,0,1
chr2,121531037,121531323,3,"1,2,3",1,1,1
chr2,121531323,121531361,2,"2,3",0,1,1
chr2,121649672,121650036,2,"2,3",0,1,1
chr2,127025582,127025687,2,"2,3",0,1,1
chr2,127025687,127025841,3,"1,2,3",1,1,1
chr2,127025841,127025946,2,"2,3",0,1,1
chr2,127701321,127701685,2,"1,3",1,0,1
chr2,130355998,130356362,2,"2,3",0,1,1
chr2,150166437,150166752,2,"1,3",1,0,1
chr2,156332644,156333008,2,"1,3",1,0,1
chr2,158456594,158456958,2,"1,3",1,0,1
chr2,169694192,169694556,2,"1,3",1,0,1
chr2,170928751,170929002,2,"1,3",1,0,1
chr2,170929002,170929115,3,"1,2,3",1,1,1
chr2,170929115,170929366,2,"2,3",0,1,1
chr2,171434226,171434364,2,"2,3",0,1,1
chr2,171434364,171434590,3,"1,2,3",1,1,1
chr2,171434590,171434728,2,"1,3",1,0,1
chr2,173965351,173965715,2,"1,3",1,0,1
chr2,174336768,174337116,2,"2,3",0,1,1
chr2,177212320,177212345,2,"1,3",1,0,1
chr2,177212345,177212684,3,"1,2,3",1,1,1
chr2,177212684,177212910,2,"2,3",0,1,1
chr2,177618604,177618968,2,"1,3",1,0,1
chr2,191245086,191245444,2,"2,3",0,1,1
chr2,197453121,197453155,2,"1,3",1,0,1
chr2,197453155,197453485,3,"1,2,3",1,1,1
chr2,197453485,197453519,2,"2,3",0,1,1
chr2,197499964,197500062,2,"2,3",0,1,1
chr2,197500062,197500328,3,"1,2,3",1,1,1
chr2,197500328,197500426,2,"1,3",1,0,1
chr2,201781051,201781513,2,"1,3",1,0,1
chr2,202634771,202635135,2,"2,3",0,1,1
chr2,206765563,206765927,2,"1,3",1,0,1
chr2,219177126,219177408,2,"1,3",1,0,1
chr2,219229621,219229963,2,"2,3",0,1,1
chr2,219245309,219245669,2,"2,3",0,1,1
chr2,219543759,219544123,2,"2,3",0,1,1
chr2,219642421,219642454,2,"1,3",1,0,1
chr2,219642454,219642701,3,"1,2,3",1,1,1
chr2,219642701,219642732,2,"1,3",1,0,1
chr2,223957264,223957275,2,"2,3",0,1,1
chr2,223957275,223957628,3,"1,2,3",1,1,1
chr2,223957628,223957739,2,"1,3",1,0,1
chr2,231707301,231707448,2,"2,3",0,1,1
chr2,238288800,238289164,2,"1,3",1,0,1
chr2,238426251,238426341,2,"2,3",0,1,1
chr2,238426341,238426615,3,"1,2,3",1,1,1
chr2,238426615,238426705,2,"1,3",1,0,1
chr2,240560165,240560329,3,"1,2,3",1,1,1
chr2,240560329,240560398,2,"2,3",0,1,1
chr2,241637407,241637771,2,"1,3",1,0,1
chr2,241686693,241687057,2,"2,3",0,1,1
chr20,266851,267276,2,"2,3",0,1,1
chr20,297187,297551,2,"2,3",0,1,1
chr20,324335,324415,2,"1,3",1,0,1
chr20,324415,324632,3,"1,2,3",1,1,1
chr20,324632,324742,2,"1,3",1,0,1
chr20,325153,325542,3,"1,2,3",1,1,1
chr20,347738,347798,2,"1,3",1,0,1
chr20,347798,348102,3,"1,2,3",1,1,1
chr20,348102,348162,2,"2,3",0,1,1
chr20,1118341,1118640,2,"2,3",0,1,1
chr20,1325095,1325459,2,"1,3",1,0,1
chr20,2101973,2102304,2,"2,3",0,1,1
chr20,2102304,2102337,3,"1,2,3",1,1,1
chr20,2102337,2102483,2,"1,3",1,0,1
chr20,2102548,2102668,2,"1,3",1,0,1
chr20,2470714,2471078,2,"2,3",0,1,1
chr20,2873330,2873694,2,"1,3",1,0,1
chr20,3159547,3159601,2,"2,3",0,1,1
chr20,3159601,3159965,3,"1,2,3",1,1,1
chr20,3159965,3160070,2,"2,3",0,1,1
chr20,3209345,3209359,2,"1,3",1,0,1
chr20,3209359,3209723,3,"1,2,3",1,1,1
chr20,3209723,3209814,2,"1,3",1,0,1
chr20,3408653,3408673,2,"1,3",1,0,1
chr20,3408673,3408956,3,"1,2,3",1,1,1
chr20,3408956,3408981,2,"1,3",1,0,1
chr20,3767797,3768161,2,"1,3",1,0,1
chr20,3768571,3768935,2,"1,3",1,0,1
chr20,3795630,3795962,2,"1,3",1,0,1
chr20,3808046,3808402,2,"1,3",1,0,1
chr20,3820563,3820927,2,"2,3",0,1,1
chr20,5112835,5113199,2,"2,3",0,1,1
chr20,5119809,5120173,2,"2,3",0,1,1
chr20,5126440,5126451,2,"1,3",1,0,1
chr20,5126451,5126804,3,"1,2,3",1,1,1
chr20,5126804,5126815,2,"2,3",0,1,1
chr20,8019674,8020023,2,"1,3",1,0,1
chr20,10172324,10172688,2,"2,3",0,1,1
chr20,10370382,10370746,2,"1,3",1,0,1
chr20,10434183,10434330,2,"1,3",1,0,1
chr20,10434424,10434748,2,"1,3",1,0,1
chr20,16573312,16573357,2,"1,3",1,0,1
chr20,16573357,16573676,3,"1,2,3",1,1,1
chr20,16573676,16573721,2,"2,3",0,1,1
chr20,17569913,17570106,2,"2,3",0,1,1
chr20,17570106,17570277,3,"1,2,3",1,1,1
chr20,17570277,17570470,2,"1,3",1,0,1
chr20,18137904,18138268,2,"2,3",0,1,1
chr20,18288140,18288504,2,"2,3",0,1,1
chr20,18507559,18507665,2,"2,3",0,1,1
chr20,18507665,18507923,3,"1,2,3",1,1,1
chr20,18507923,18508029,2,"1,3",1,0,1
chr20,18567221,18567585,2,"1,3",1,0,1
chr20,18587929,18588512,2,"1,3",1,0,1
chr20,18793839,18794203,2,"2,3",0,1,1
chr20,19885333,19885421,2,"2,3",0,1,1
chr20,21303044,21303128,2,"2,3",0,1,1
chr20,21303128,21303408,3,"1,2,3",1,1,1
chr20,21303408,21303492,2,"1,3",1,0,1
chr20,21303554,21303918,2,"2,3",0,1,1
chr20,22584856,22585220,2,"2,3",0,1,1
chr20,23350256,23350620,2,"1,3",1,0,1
chr20,23357925,23357947,2,"2,3",0,1,1
chr20,23357947,23358311,3,"1,2,3",1,1,1
chr20,23358311,23358491,2,"2,3",0,1,1
chr20,23361923,23362490,2,"1,3",1,0,1
chr20,31514212,31514576,2,"2,3",0,1,1
chr20,31604207,31604508,2,"2,3",0,1,1
chr20,31739229,31739579,2,"1,3",1,0,1
chr20,32109528,32109892,2,"1,3",1,0,1
chr20,32358076,32358608,2,"1,3",1,0,1
chr20,33489694,33489915,2,"1,3",1,0,1
chr20,33720188,33720189,2,"1,3",1,0,1
chr20,33720189,33720552,3,"1,2,3",1,1,1
chr20,33720552,33720553,2,"2,3",0,1,1
chr20,34525851,34526215,2,"1,3",1,0,1
chr20,34558466,34558830,2,"2,3",0,1,1
chr20,35615736,35615985,2,"2,3",0,1,1
chr20,35954292,35954656,2,"1,3",1,0,1
chr20,37095851,37096451,2,"1,3",1,0,1
chr20,37289456,37289760,2,"1,3",1,0,1
chr20,38926318,38926682,2,"2,3",0,1,1
chr20,43457384,43458280,2,"2,3",0,1,1
chr20,44720686,44720734,2,"1,3",1,0,1
chr20,44720734,44721050,3,"1,2,3",1,1,1
chr20,44721050,44721098,2,"2,3",0,1,1
chr20,45415971,45416244,2,"1,3",1,0,1
chr20,45791648,45792012,2,"2,3",0,1,1
chr20,45857342,45857706,2,"1,3",1,0,1
chr20,45880961,45881325,2,"1,3",1,0,1
chr20,45972073,45972195,2,"2,3",0,1,1
chr20,45972195,45972288,3,"1,2,3",1,1,1
chr20,45972360,45972437,3,"1,2,3",1,1,1
chr20,45972437,45972559,2,"1,3",1,0,1
chr20,50190582,50190583,2,"1,3",1,0,1
chr20,50190583,50190921,3,"1,2,3",1,1,1
chr20,50190921,50190951,2,"1,3",1,0,1
chr20,50423350,50423597,2,"1,3",1,0,1
chr20,50731102,50731466,2,"2,3",0,1,1
chr20,50794768,50795085,2,"2,3",0,1,1
chr20,50931479,50931491,2,"2,3",0,1,1
chr20,50931491,50931855,3,"1,2,3",1,1,1
chr20,50931855,50932041,2,"2,3",0,1,1
chr20,54148945,54149411,2,"1,3",1,0,1
chr20,56468353,56468717,2,"1,3",1,0,1
chr20,57718440,57718469,2,"1,3",1,0,1
chr20,57718469,57718784,3,"1,2,3",1,1,1
chr20,57718784,57718833,2,"2,3",0,1,1
chr20,62302504,62302868,2,"2,3",0,1,1
chr20,63658176,63658419,2,"2,3",0,1,1
chr20,63864961,63865325,2,"2,3",0,1,1
chr20,63973662,63973972,2,"2,3",0,1,1
chr21,33542747,33542790,2,"1,3",1,0,1
chr21,33542790,33543106,3,"1,2,3",1,1,1
chr21,33543106,33543108,2,"1,3",1,0,1
chr21,37267988,37268241,2,"2,3",0,1,1
chr21,37268241,37268309,3,"1,2,3",1,1,1
chr21,42009246,42009486,2,"1,3",1,0,1
chr21,42496201,42496284,2,"1,3",1,0,1
chr21,42496284,42496565,3,"1,2,3",1,1,1
chr21,42496565,42496648,2,"2,3",0,1,1
chr21,44006384,44006576,2,"1,3",1,0,1
chr21,46458571,46458577,2,"1,3",1,0,1
chr21,46458577,46459000,3,"1,2,3",1,1,1
chr21,46459000,46459010,2,"1,3",1,0,1
chr22,19144591,19144955,2,"1,3",1,0,1
chr22,20016860,20016871,2,"2,3",0,1,1
chr22,20016871,20017003,3,"1,2,3",1,1,1
chr22,20017003,20017037,2,"2,3",0,1,1
chr22,20917125,20917489,2,"1,3",1,0,1
chr22,21641982,21642346,2,"2,3",0,1,1
chr22,23750991,23751029,2,"1,3",1,0,1
chr22,23751029,23751355,3,"1,2,3",1,1,1
chr22,23751355,23751393,2,"2,3",0,1,1
chr22,24011112,24011213,2,"2,3",0,1,1
chr22,24011213,24011476,3,"1,2,3",1,1,1
chr22,24011476,24011632,2,"1,3",1,0,1
chr22,25110762,25111126,2,"2,3",0,1,1
chr22,28800411,28800775,2,"2,3",0,1,1
chr22,29603223,29603301,2,"2,3",0,1,1
chr22,29603301,29603587,3,"1,2,3",1,1,1
chr22,29603587,29603665,2,"1,3",1,0,1
chr22,30592115,30592177,2,"1,3",1,0,1
chr22,30592177,30592378,3,"1,2,3",1,1,1
chr22,30592378,30592413,2,"1,3",1,0,1
chr22,31290626,31290664,2,"2,3",0,1,1
chr22,31290664,31290990,3,"1,2,3",1,1,1
chr22,31290990,31291028,2,"1,3",1,0,1
chr22,35627242,35627516,3,"1,2,3",1,1,1
chr22,35627516,35627724,2,"2,3",0,1,1
chr22,37658209,37658848,3,"1,2,3",1,1,1
chr22,37658848,37658852,2,"1,3",1,0,1
chr22,38056943,38057511,2,"1,3",1,0,1
chr22,41205022,41205386,2,"1,3",1,0,1
chr22,42079700,42080064,2,"1,3",1,0,1
chr22,43151259,43151459,2,"1,3",1,0,1
chr22,46069843,46070207,2,"1,3",1,0,1
chr22,49918366,49918730,2,"1,3",1,0,1
chr3,8501475,8501482,2,"2,3",0,1,1
chr3,8501482,8501839,3,"1,2,3",1,1,1
chr3,8501839,8501846,2,"1,3",1,0,1
chr3,9933599,9933618,2,"1,3",1,0,1
chr3,9933618,9933963,3,"1,2,3",1,1,1
chr3,9933963,9933982,2,"2,3",0,1,1
chr3,9986565,9986929,2,"1,3",1,0,1
chr3,10248244,10248843,2,"2,3",0,1,1
chr3,10320976,10321340,2,"1,3",1,0,1
chr3,14178337,14178956,2,"2,3",0,1,1
chr3,14947308,14947672,2,"2,3",0,1,1
chr3,15378144,15378508,2,"1,3",1,0,1
chr3,16264890,16264952,2,"2,3",0,1,1
chr3,16264952,16265254,3,"1,2,3",1,1,1
chr3,16265254,16265316,2,"1,3",1,0,1
chr3,19946915,19947485,2,"1,3",1,0,1
chr3,23945838,23946202,2,"1,3",1,0,1
chr3,25664675,25664676,2,"1,3",1,0,1
chr3,25664676,25665336,3,"1,2,3",1,1,1
chr3,25665336,25665352,2,"1,3",1,0,1
chr3,27369324,27369443,2,"2,3",0,1,1
chr3,27369443,27369688,3,"1,2,3",1,1,1
chr3,27369688,27369699,2,"1,3",1,0,1
chr3,33392933,33393157,2,"1,3",1,0,1
chr3,36993054,36993418,2,"1,3",1,0,1
chr3,39384119,39384139,2,"2,3",0,1,1
chr3,39384139,39384483,3,"1,2,3",1,1,1
chr3,39384483,39384533,2,"1,3",1,0,1
chr3,40453132,40453134,2,"1,3",1,0,1
chr3,40453134,40453498,3,"1,2,3",1,1,1
chr3,40453498,40453518,2,"1,3",1,0,1
chr3,41961996,41962360,2,"1,3",1,0,1
chr3,42590571,42590891,2,"2,3",0,1,1
chr3,42804456,42804800,2,"2,3",0,1,1
chr3,44338208,44338572,2,"2,3",0,1,1
chr3,45689022,45689386,2,"1,3",1,0,1
chr3,48446658,48447022,2,"2,3",0,1,1
chr3,48465486,48465600,2,"1,3",1,0,1
chr3,48465600,48465850,3,"1,2,3",1,1,1
chr3,48465850,48465964,2,"2,3",0,1,1
chr3,48663587,48663672,2,"1,3",1,0,1
chr3,48663672,48663951,3,"1,2,3",1,1,1
chr3,48663951,48664036,2,"2,3",0,1,1
chr3,49120669,49121033,2,"2,3",0,1,1
chr3,49429659,49429887,2,"1,3",1,0,1
chr3,49470060,49470084,2,"1,3",1,0,1
chr3,49470084,49470424,3,"1,2,3",1,1,1
chr3,49470424,49470448,2,"2,3",0,1,1
chr3,49723836,49724172,3,"1,2,3",1,1,1
chr3,49724172,49724394,2,"1,3",1,0,1
chr3,51384991,51385355,2,"1,3",1,0,1
chr3,52536391,52536755,2,"2,3",0,1,1
chr3,57068745,57068801,2,"1,3",1,0,1
chr3,88058853,88059217,2,"1,3",1,0,1
chr3,93979860,93980224,2,"2,3",0,1,1
chr3,98901604,98901763,2,"2,3",0,1,1
chr3,98901763,98901968,3,"1,2,3",1,1,1
chr3,98901968,98902127,2,"1,3",1,0,1
chr3,99817714,99818030,2,"2,3",0,1,1
chr3,101573809,101573819,2,"1,3",1,0,1
chr3,101573819,101574173,3,"1,2,3",1,1,1
chr3,101574173,101574390,2,"2,3",0,1,1
chr3,101778969,101779572,2,"2,3",0,1,1
chr3,111674416,111674780,2,"1,3",1,0,1
chr3,120094755,120094913,2,"2,3",0,1,1
chr3,120094913,120095119,3,"1,2,3",1,1,1
chr3,120095119,120095352,2,"1,3",1,0,1
chr3,120348966,120349330,2,"2,3",0,1,1
chr3,120742389,120742753,2,"1,3",1,0,1
chr3,125915967,125916331,2,"1,3",1,0,1
chr3,128680932,128681015,2,"1,3",1,0,1
chr3,128681015,128681121,3,"1,2,3",1,1,1
chr3,128681121,128681226,2,"1,3",1,0,1
chr3,128879438,128879802,2,"2,3",0,1,1
chr3,129440060,129440424,2,"1,3",1,0,1
chr3,136818352,136818716,2,"1,3",1,0,1
chr3,140941542,140941906,2,"2,3",0,1,1
chr3,141737996,141737998,2,"1,3",1,0,1
chr3,141737998,141738360,3,"1,2,3",1,1,1
chr3,141738360,141738362,2,"2,3",0,1,1
chr3,142149331,142149334,2,"1,3",1,0,1
chr3,142149334,142149695,3,"1,2,3",1,1,1
chr3,142149695,142149698,2,"2,3",0,1,1
chr3,142447983,142448321,2,"1,3",1,0,1
chr3,142596146,142596510,2,"1,3",1,0,1
chr3,149377529,149378093,2,"1,3",1,0,1
chr3,150546562,150546874,2,"1,3",1,0,1
chr3,150546921,150546926,2,"1,3",1,0,1
chr3,153161139,153161169,2,"2,3",0,1,1
chr3,153161169,153161503,3,"1,2,3",1,1,1
chr3,153161503,153161533,2,"1,3",1,0,1
chr3,157174872,157175331,2,"1,3",1,0,1
chr3,158109976,158110048,2,"2,3",0,1,1
chr3,158570947,158570963,2,"1,3",1,0,1
chr3,158570963,158571311,3,"1,2,3",1,1,1
chr3,158571311,158571327,2,"2,3",0,1,1
chr3,158722973,158722993,2,"2,3",0,1,1
chr3,158722993,158723201,3,"1,2,3",1,1,1
chr3,158723201,158723478,2,"2,3",0,1,1
chr3,172710958,172711322,2,"1,3",1,0,1
chr3,172750430,172750440,2,"2,3",0,1,1
chr3,172750440,172750794,3,"1,2,3",1,1,1
chr3,172750794,172750804,2,"1,3",1,0,1
chr3,179562744,179563108,2,"1,3",1,0,1
chr3,185585922,185586005,2,"1,3",1,0,1
chr3,185586005,185586191,3,"1,2,3",1,1,1
chr3,185586191,185586295,2,"1,3",1,0,1
chr3,186570358,186570462,2,"1,3",1,0,1
chr3,186570462,186570722,3,"1,2,3",1,1,1
chr3,186570722,186570826,2,"2,3",0,1,1
chr3,186752973,186753337,2,"1,3",1,0,1
chr3,190862637,190862713,2,"2,3",0,1,1
chr3,190862713,190862853,3,"1,2,3",1,1,1
chr3,190862853,190862877,2,"2,3",0,1,1
chr3,194135870,194136199,3,"1,2,3",1,1,1
chr3,194136199,194136219,2,"1,3",1,0,1
chr3,196867882,196868246,2,"2,3",0,1,1
chr3,197736848,197736876,2,"1,3",1,0,1
chr3,197736876,197737212,3,"1,2,3",1,1,1
chr3,197737212,197737240,2,"2,3",0,1,1
chr3,197949793,197950028,2,"1,3",1,0,1
chr4,499036,499157,2,"2,3",0,1,1
chr4,674174,674396,2,"2,3",0,1,1
chr4,781732,781869,2,"2,3",0,1,1
chr4,781869,782072,3,"1,2,3",1,1,1
chr4,782072,782096,2,"2,3",0,1,1
chr4,1289555,1289919,2,"1,3",1,0,1
chr4,1712729,1713165,2,"1,3",1,0,1
chr4,1870822,1871186,2,"1,3",1,0,1
chr4,2262117,2262179,2,"1,3",1,0,1
chr4,2262179,2262644,3,"1,2,3",1,1,1
chr4,2262644,2262656,2,"1,3",1,0,1
chr4,7042840,7042857,2,"2,3",0,1,1
chr4,7042857,7043204,3,"1,2,3",1,1,1
chr4,7043204,7043221,2,"1,3",1,0,1
chr4,39182180,39182544,2,"2,3",0,1,1
chr4,39458776,39459140,2,"2,3",0,1,1
chr4,39527460,39527824,2,"1,3",1,0,1
chr4,39638969,39639300,2,"1,3",1,0,1
chr4,40057821,40057958,2,"2,3",0,1,1
chr4,40057958,40058088,3,"1,2,3",1,1,1
chr4,40058088,40058117,2,"2,3",0,1,1
chr4,40255769,40256126,2,"2,3",0,1,1
chr4,41990405,41990769,2,"1,3",1,0,1
chr4,47485071,47485419,2,"1,3",1,0,1
chr4,51842793,51843157,2,"1,3",1,0,1
chr4,74117040,74117346,2,"1,3",1,0,1
chr4,75724031,75724395,2,"1,3",1,0,1
chr4,76251476,76251797,2,"1,3",1,0,1
chr4,77076058,77076130,2,"1,3",1,0,1
chr4,77076130,77076145,3,"1,2,3",1,1,1
chr4,77076206,77076422,3,"1,2,3",1,1,1
chr4,77076422,77076494,2,"2,3",0,1,1
chr4,77156581,77156583,2,"1,3",1,0,1
chr4,77156583,77156999,3,"1,2,3",1,1,1
chr4,77156999,77157091,2,"1,3",1,0,1
chr4,86593917,86593952,2,"2,3",0,1,1
chr4,86593952,86594281,3,"1,2,3",1,1,1
chr4,86594281,86594316,2,"1,3",1,0,1
chr4,87422399,87422969,2,"1,3",1,0,1
chr4,98928932,98929296,2,"1,3",1,0,1
chr4,112636886,112637250,2,"2,3",0,1,1
chr4,118278565,118278929,2,"1,3",1,0,1
chr4,118591566,118591592,2,"1,3",1,0,1
chr4,118591592,118591876,3,"1,2,3",1,1,1
chr4,119454510,119454518,2,"1,3",1,0,1
chr4,119454518,119454829,3,"1,2,3",1,1,1
chr4,119454829,119454882,2,"2,3",0,1,1
chr4,122732454,122732818,2,"1,3",1,0,1
chr4,123650085,123650336,2,"1,3",1,0,1
chr4,127782560,127782924,2,"2,3",0,1,1
chr4,127880764,127881128,2,"2,3",0,1,1
chr4,139557198,139557355,2,"2,3",0,1,1
chr4,140524072,140524436,2,"2,3",0,1,1
chr4,152106171,152106453,2,"1,3",1,0,1
chr4,152535970,152536035,2,"1,3",1,0,1
chr4,152536035,152536399,3,"1,2,3",1,1,1
chr4,152536399,152536536,2,"1,3",1,0,1
chr4,155376826,155377190,2,"1,3",1,0,1
chr4,156972081,156972317,2,"1,3",1,0,1
chr4,165327288,165327414,2,"1,3",1,0,1
chr4,165327414,165327652,3,"1,2,3",1,1,1
chr4,165327652,165327778,2,"2,3",0,1,1
chr4,169620352,169620716,2,"1,3",1,0,1
chr5,271229,271593,2,"1,3",1,0,1
chr5,5271337,5271701,2,"1,3",1,0,1
chr5,6712808,6713172,2,"2,3",0,1,1
chr5,7868823,7869159,2,"2,3",0,1,1
chr5,10627715,10627770,2,"2,3",0,1,1
chr5,10627770,10627947,3,"1,2,3",1,1,1
chr5,10627947,10628042,2,"2,3",0,1,1
chr5,31532119,31532483,2,"1,3",1,0,1
chr5,32313034,32313160,2,"1,3",1,0,1
chr5,32313160,32313344,3,"1,2,3",1,1,1
chr5,32313344,32313381,2,"1,3",1,0,1
chr5,34839058,34839422,2,"1,3",1,0,1
chr5,39283217,39283581,2,"2,3",0,1,1
chr5,43064842,43065200,2,"1,3",1,0,1
chr5,44808617,44808652,2,"1,3",1,0,1
chr5,44808652,44808981,3,"1,2,3",1,1,1
chr5,44808981,44809016,2,"2,3",0,1,1
chr5,55933858,55933912,2,"2,3",0,1,1
chr5,56909934,56910180,2,"1,3",1,0,1
chr5,56910234,56910298,2,"1,3",1,0,1
chr5,62412507,62412871,2,"1,3",1,0,1
chr5,65562969,65562985,2,"2,3",0,1,1
chr5,65562985,65563349,3,"1,2,3",1,1,1
chr5,65563349,65563537,2,"2,3",0,1,1
chr5,66144330,66144902,2,"2,3",0,1,1
chr5,68215122,68215486,2,"2,3",0,1,1
chr5,69093850,69093857,2,"1,3",1,0,1
chr5,69093857,69094110,3,"1,2,3",1,1,1
chr5,69094110,69094221,2,"2,3",0,1,1
chr5,69166845,69167209,2,"1,3",1,0,1
chr5,69217875,69217978,2,"1,3",1,0,1
chr5,69217978,69218239,3,"1,2,3",1,1,1
chr5,69218239,69218342,2,"2,3",0,1,1
chr5,72308237,72308338,2,"2,3",0,1,1
chr5,72308338,72308601,3,"1,2,3",1,1,1
chr5,72308601,72308702,2,"1,3",1,0,1
chr5,72319947,72320134,2,"1,3",1,0,1
chr5,75336875,75336953,2,"2,3",0,1,1
chr5,75336953,75337152,3,"1,2,3",1,1,1
chr5,75337152,75337239,2,"2,3",0,1,1
chr5,96935070,96935434,2,"1,3",1,0,1
chr5,98929314,98929678,2,"2,3",0,1,1
chr5,103119970,103120334,2,"1,3",1,0,1
chr5,108748462,108748826,2,"1,3",1,0,1
chr5,111092057,111092117,2,"2,3",0,1,1
chr5,111092117,111092403,3,"1,2,3",1,1,1
chr5,111092403,111092481,2,"1,3",1,0,1
chr5,111512465,111512829,2,"2,3",0,1,1
chr5,112160806,112161127,2,"2,3",0,1,1
chr5,112976492,112976493,2,"1,3",1,0,1
