chrom,start,end,num,list,ENCFF359DIP_MAX_sorted.bed,ENCFF545CNM_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,50960413,50960450,2,"2,3",0,1,1
chr1,50969783,50970207,2,"1,3",1,0,1
chr1,51236120,51236770,2,"1,3",1,0,1
chr1,51729298,51729688,2,"2,3",0,1,1
chr1,51729747,51730137,2,"2,3",0,1,1
chr1,52033519,52033909,2,"2,3",0,1,1
chr1,52055058,52055320,3,"1,2,3",1,1,1
chr1,52055320,52055395,2,"2,3",0,1,1
chr1,52056160,52056550,2,"2,3",0,1,1
chr1,52366111,52366140,2,"2,3",0,1,1
chr1,52366140,52366269,3,"1,2,3",1,1,1
chr1,52366269,52366309,2,"2,3",0,1,1
chr1,52553275,52553699,2,"1,3",1,0,1
chr1,52637084,52637123,2,"1,3",1,0,1
chr1,52637123,52637508,3,"1,2,3",1,1,1
chr1,52637508,52637513,2,"2,3",0,1,1
chr1,52703317,52703354,2,"2,3",0,1,1
chr1,52703354,52703464,3,"1,2,3",1,1,1
chr1,52703464,52703468,2,"2,3",0,1,1
chr1,52842656,52842690,2,"1,3",1,0,1
chr1,52842690,52842863,3,"1,2,3",1,1,1
chr1,52842863,52842868,2,"2,3",0,1,1
chr1,52921533,52921944,2,"1,3",1,0,1
chr1,53220183,53220573,2,"2,3",0,1,1
chr1,53238368,53238888,2,"2,3",0,1,1
chr1,53326570,53326804,2,"1,3",1,0,1
chr1,53838149,53838227,2,"2,3",0,1,1
chr1,53838227,53838539,3,"1,2,3",1,1,1
chr1,53838539,53838651,2,"1,3",1,0,1
chr1,54053159,54053786,2,"2,3",0,1,1
chr1,54715626,54715647,2,"1,3",1,0,1
chr1,54715647,54716050,3,"1,2,3",1,1,1
chr1,54716050,54716248,2,"2,3",0,1,1
chr1,54764308,54764732,2,"1,3",1,0,1
chr1,54886688,54887078,2,"2,3",0,1,1
chr1,54971297,54971610,2,"2,3",0,1,1
chr1,55215232,55215288,2,"2,3",0,1,1
chr1,55215288,55215622,3,"1,2,3",1,1,1
chr1,55215622,55215712,2,"1,3",1,0,1
chr1,58546175,58546565,2,"2,3",0,1,1
chr1,58816202,58816592,2,"2,3",0,1,1
chr1,59046539,59046834,2,"2,3",0,1,1
chr1,59296379,59296602,2,"2,3",0,1,1
chr1,59296702,59297126,2,"1,3",1,0,1
chr1,59759386,59759776,2,"2,3",0,1,1
chr1,62435941,62436090,2,"1,3",1,0,1
chr1,62436090,62436319,3,"1,2,3",1,1,1
chr1,62436319,62436480,2,"2,3",0,1,1
chr1,62436713,62436740,2,"1,3",1,0,1
chr1,62436740,62437130,3,"1,2,3",1,1,1
chr1,62437130,62437137,2,"1,3",1,0,1
chr1,62783894,62784273,2,"2,3",0,1,1
chr1,63523029,63523045,2,"1,3",1,0,1
chr1,63523045,63523435,3,"1,2,3",1,1,1
chr1,63523435,63523708,2,"1,3",1,0,1
chr1,63593496,63593886,2,"2,3",0,1,1
chr1,65147505,65147627,3,"1,2,3",1,1,1
chr1,65147627,65147629,2,"1,3",1,0,1
chr1,66929990,66930380,2,"2,3",0,1,1
chr1,67685014,67685037,2,"2,3",0,1,1
chr1,67685037,67685404,3,"1,2,3",1,1,1
chr1,67685404,67685461,2,"1,3",1,0,1
chr1,68496841,68496929,2,"1,3",1,0,1
chr1,68496929,68497265,3,"1,2,3",1,1,1
chr1,68497265,68497319,2,"2,3",0,1,1
chr1,70205466,70205472,2,"1,3",1,0,1
chr1,70205472,70205862,3,"1,2,3",1,1,1
chr1,70205862,70205890,2,"1,3",1,0,1
chr1,70221212,70221602,2,"2,3",0,1,1
chr1,70354594,70354623,2,"1,3",1,0,1
chr1,70354623,70355141,3,"1,2,3",1,1,1
chr1,71080859,71080911,2,"2,3",0,1,1
chr1,71080911,71081335,3,"1,2,3",1,1,1
chr1,71081335,71081454,2,"2,3",0,1,1
chr1,74198009,74198399,2,"2,3",0,1,1
chr1,74733014,74733043,2,"1,3",1,0,1
chr1,74733043,74733433,3,"1,2,3",1,1,1
chr1,74733433,74733438,2,"1,3",1,0,1
chr1,75785891,75785919,2,"1,3",1,0,1
chr1,75785919,75786309,3,"1,2,3",1,1,1
chr1,75786309,75786315,2,"1,3",1,0,1
chr1,77979225,77979280,2,"1,3",1,0,1
chr1,77979280,77979649,3,"1,2,3",1,1,1
chr1,77979649,77979662,2,"2,3",0,1,1
chr1,81582675,81583065,2,"2,3",0,1,1
chr1,84479212,84479842,2,"1,3",1,0,1
chr1,84506111,84506784,2,"2,3",0,1,1
chr1,84620651,84620709,2,"1,3",1,0,1
chr1,84620709,84621075,3,"1,2,3",1,1,1
chr1,84621075,84621099,2,"2,3",0,1,1
chr1,84996991,84997277,2,"2,3",0,1,1
chr1,85259399,85259608,2,"1,3",1,0,1
chr1,85259608,85259823,3,"1,2,3",1,1,1
chr1,85259823,85259937,2,"2,3",0,1,1
chr1,85276449,85276873,2,"1,3",1,0,1
chr1,86396065,86396489,2,"1,3",1,0,1
chr1,86703963,86704061,2,"1,3",1,0,1
chr1,86704061,86704387,3,"1,2,3",1,1,1
chr1,86704387,86704977,2,"2,3",0,1,1
chr1,86913858,86914122,2,"1,3",1,0,1
chr1,86915465,86915788,2,"2,3",0,1,1
chr1,87151531,87152122,2,"2,3",0,1,1
chr1,87328270,87328660,2,"2,3",0,1,1
chr1,87449335,87449927,2,"2,3",0,1,1
chr1,88683994,88684044,2,"1,3",1,0,1
chr1,88684044,88684418,3,"1,2,3",1,1,1
chr1,88684418,88684434,2,"2,3",0,1,1
chr1,89524142,89524145,2,"1,3",1,0,1
chr1,89524145,89524535,3,"1,2,3",1,1,1
chr1,89524535,89524566,2,"1,3",1,0,1
chr1,89820724,89821114,2,"2,3",0,1,1
chr1,89994964,89995388,2,"1,3",1,0,1
chr1,91021314,91021704,2,"2,3",0,1,1
chr1,91021846,91022197,2,"1,3",1,0,1
chr1,91022197,91022270,3,"1,2,3",1,1,1
chr1,91022270,91022475,2,"2,3",0,1,1
chr1,92832163,92832278,2,"2,3",0,1,1
chr1,92960591,92960981,2,"2,3",0,1,1
chr1,92975588,92975606,2,"2,3",0,1,1
chr1,92975606,92975929,3,"1,2,3",1,1,1
chr1,93033755,93034109,2,"2,3",0,1,1
chr1,93079008,93079083,2,"2,3",0,1,1
chr1,93079083,93079398,3,"1,2,3",1,1,1
chr1,93079398,93079507,2,"1,3",1,0,1
chr1,93179917,93180307,2,"2,3",0,1,1
chr1,93180318,93180380,2,"1,3",1,0,1
chr1,93180380,93180770,3,"1,2,3",1,1,1
chr1,93180770,93180957,2,"1,3",1,0,1
chr1,93345589,93345659,2,"1,3",1,0,1
chr1,93345659,93346049,3,"1,2,3",1,1,1
chr1,93346049,93346212,2,"1,3",1,0,1
chr1,93846258,93846468,2,"2,3",0,1,1
chr1,93846468,93846648,3,"1,2,3",1,1,1
chr1,93846648,93846855,2,"1,3",1,0,1
chr1,93847080,93847470,2,"2,3",0,1,1
chr1,94417949,94418373,2,"1,3",1,0,1
chr1,96721588,96722012,2,"1,3",1,0,1
chr1,99849780,99850163,2,"1,3",1,0,1
chr1,99969748,99970172,2,"1,3",1,0,1
chr1,99970301,99970702,2,"1,3",1,0,1
chr1,100037824,100038155,3,"1,2,3",1,1,1
chr1,100038155,100038174,2,"1,3",1,0,1
chr1,100132968,100133016,2,"1,3",1,0,1
chr1,100133016,100133392,3,"1,2,3",1,1,1
chr1,100133392,100133406,2,"2,3",0,1,1
chr1,100352280,100352670,2,"2,3",0,1,1
chr1,100895901,100896309,2,"1,3",1,0,1
chr1,101025677,101025875,2,"1,3",1,0,1
chr1,101025875,101026265,3,"1,2,3",1,1,1
chr1,101026265,101026301,2,"1,3",1,0,1
chr1,101236016,101236440,2,"1,3",1,0,1
chr1,103525795,103526421,2,"1,3",1,0,1
chr1,108199813,108200406,2,"2,3",0,1,1
chr1,108559787,108560177,2,"2,3",0,1,1
chr1,108692032,108692301,2,"2,3",0,1,1
chr1,108692301,108692422,3,"1,2,3",1,1,1
chr1,108692422,108692725,2,"1,3",1,0,1
chr1,108963210,108963217,2,"1,3",1,0,1
chr1,108963217,108963607,3,"1,2,3",1,1,1
chr1,108963607,108963634,2,"1,3",1,0,1
chr1,109090502,109090519,2,"1,3",1,0,1
chr1,109090519,109090909,3,"1,2,3",1,1,1
chr1,109090909,109091130,2,"1,3",1,0,1
chr1,109100035,109100046,2,"2,3",0,1,1
chr1,109100046,109100425,3,"1,2,3",1,1,1
chr1,109100425,109100470,2,"1,3",1,0,1
chr1,109213839,109214263,2,"1,3",1,0,1
chr1,109484105,109484371,2,"2,3",0,1,1
chr1,109493930,109494320,2,"2,3",0,1,1
chr1,109509351,109509741,2,"2,3",0,1,1
chr1,109548407,109548797,2,"2,3",0,1,1
chr1,109619532,109619683,2,"1,3",1,0,1
chr1,109619683,109619813,3,"1,2,3",1,1,1
chr1,109619813,109619927,2,"1,3",1,0,1
chr1,109620816,109620895,2,"1,3",1,0,1
chr1,109620895,109621216,3,"1,2,3",1,1,1
chr1,109906137,109906493,2,"2,3",0,1,1
chr1,109910424,109910501,2,"1,3",1,0,1
chr1,109984388,109984588,2,"1,3",1,0,1
chr1,109984588,109984978,3,"1,2,3",1,1,1
chr1,109984978,109985019,2,"1,3",1,0,1
chr1,110210804,110210874,2,"1,3",1,0,1
chr1,110210874,110211264,3,"1,2,3",1,1,1
chr1,110211264,110211331,2,"1,3",1,0,1
chr1,110338215,110338424,2,"2,3",0,1,1
chr1,110338424,110338793,3,"1,2,3",1,1,1
chr1,110338793,110339406,2,"1,3",1,0,1
chr1,110407506,110407615,2,"1,3",1,0,1
chr1,110407615,110407930,3,"1,2,3",1,1,1
chr1,110407930,110408005,2,"2,3",0,1,1
chr1,110963189,110963376,2,"1,3",1,0,1
chr1,110963376,110963493,3,"1,2,3",1,1,1
chr1,110963493,110963660,2,"2,3",0,1,1
chr1,110963726,110964113,3,"1,2,3",1,1,1
chr1,110964113,110964191,2,"2,3",0,1,1
chr1,111140010,111140400,2,"2,3",0,1,1
chr1,111200072,111200462,2,"2,3",0,1,1
chr1,111203782,111203784,2,"2,3",0,1,1
chr1,111203784,111204172,3,"1,2,3",1,1,1
chr1,111204172,111204208,2,"1,3",1,0,1
chr1,111346410,111346882,2,"2,3",0,1,1
chr1,111449046,111449177,2,"1,3",1,0,1
chr1,111449177,111449314,3,"1,2,3",1,1,1
chr1,111449314,111449470,2,"1,3",1,0,1
chr1,111476839,111477229,2,"2,3",0,1,1
chr1,111755376,111755687,2,"2,3",0,1,1
chr1,111755687,111756097,3,"1,2,3",1,1,1
chr1,111756097,111756111,2,"1,3",1,0,1
chr1,112466108,112466455,3,"1,2,3",1,1,1
chr1,112466455,112466677,2,"2,3",0,1,1
chr1,112619570,112619845,2,"2,3",0,1,1
chr1,112674382,112675081,2,"2,3",0,1,1
chr1,112716358,112716557,2,"2,3",0,1,1
chr1,112956192,112956317,2,"2,3",0,1,1
chr1,112956317,112956481,3,"1,2,3",1,1,1
chr1,112956481,112956582,2,"2,3",0,1,1
chr1,112957430,112957773,2,"2,3",0,1,1
chr1,113072907,113072916,2,"1,3",1,0,1
chr1,113072916,113073331,3,"1,2,3",1,1,1
chr1,113073331,113073514,2,"2,3",0,1,1
chr1,113812319,113812709,2,"2,3",0,1,1
chr1,113871553,113871904,2,"2,3",0,1,1
chr1,113904922,113905032,2,"1,3",1,0,1
chr1,113905032,113905444,3,"1,2,3",1,1,1
chr1,113930512,113930793,2,"2,3",0,1,1
chr1,114346507,114346894,2,"1,3",1,0,1
chr1,114581305,114581473,2,"1,3",1,0,1
chr1,114669713,114670367,2,"1,3",1,0,1
chr1,114716596,114716746,2,"1,3",1,0,1
chr1,114716746,114716919,3,"1,2,3",1,1,1
chr1,114716919,114717020,2,"1,3",1,0,1
chr1,115648909,115649276,3,"1,2,3",1,1,1
chr1,115649276,115649298,2,"2,3",0,1,1
chr1,115976004,115976394,2,"2,3",0,1,1
chr1,116373094,116373484,2,"2,3",0,1,1
chr1,116373990,116374188,2,"2,3",0,1,1
chr1,116418356,116418431,2,"2,3",0,1,1
chr1,116418431,116418746,3,"1,2,3",1,1,1
chr1,116418746,116418855,2,"1,3",1,0,1
chr1,116504535,116504893,2,"1,3",1,0,1
chr1,116556589,116556648,2,"1,3",1,0,1
chr1,116556648,116556948,3,"1,2,3",1,1,1
chr1,116559374,116559729,2,"1,3",1,0,1
chr1,116570800,116571224,2,"1,3",1,0,1
chr1,117059899,117060289,2,"2,3",0,1,1
chr1,117060353,117060777,2,"1,3",1,0,1
chr1,117929570,117929585,2,"1,3",1,0,1
chr1,117929585,117929975,3,"1,2,3",1,1,1
chr1,117929975,117929994,2,"1,3",1,0,1
chr1,119140079,119140430,2,"1,3",1,0,1
chr1,119140430,119140503,3,"1,2,3",1,1,1
chr1,119140503,119140820,2,"2,3",0,1,1
chr1,119324244,119324515,2,"2,3",0,1,1
chr1,144551478,144551632,2,"2,3",0,1,1
chr1,144551632,144551835,3,"1,2,3",1,1,1
chr1,144551835,144552318,2,"1,3",1,0,1
chr1,145823995,145824385,2,"2,3",0,1,1
chr1,145845386,145845810,2,"1,3",1,0,1
chr1,145918450,145918609,2,"1,3",1,0,1
chr1,145918609,145918999,3,"1,2,3",1,1,1
chr1,145918999,145919085,2,"1,3",1,0,1
chr1,145926969,145927199,2,"2,3",0,1,1
chr1,145927199,145927558,3,"1,2,3",1,1,1
chr1,145927558,145927840,2,"1,3",1,0,1
chr1,145996581,145996597,2,"2,3",0,1,1
chr1,145996597,145996784,3,"1,2,3",1,1,1
chr1,145996784,145996798,2,"2,3",0,1,1
chr1,147172377,147172767,2,"2,3",0,1,1
chr1,147242582,147243006,2,"1,3",1,0,1
chr1,148334273,148334571,2,"2,3",0,1,1
chr1,148334631,148335055,2,"1,3",1,0,1
chr1,149886931,149887199,2,"1,3",1,0,1
chr1,149888330,149888648,2,"2,3",0,1,1
chr1,149899338,149899379,2,"1,3",1,0,1
chr1,149899379,149900003,3,"1,2,3",1,1,1
chr1,149900003,149900042,2,"2,3",0,1,1
chr1,150067202,150067794,2,"2,3",0,1,1
chr1,150213499,150213525,2,"1,3",1,0,1
chr1,150213525,150213915,3,"1,2,3",1,1,1
chr1,150213915,150213923,2,"1,3",1,0,1
chr1,150234578,150234968,2,"2,3",0,1,1
chr1,150235953,150236266,2,"2,3",0,1,1
chr1,150293649,150294004,2,"1,3",1,0,1
chr1,150321381,150321437,2,"2,3",0,1,1
chr1,150321437,150321566,3,"1,2,3",1,1,1
chr1,150321566,150321571,2,"2,3",0,1,1
chr1,150363539,150363563,2,"1,3",1,0,1
chr1,150363563,150363941,3,"1,2,3",1,1,1
chr1,150363941,150364245,2,"2,3",0,1,1
chr1,150487083,150487473,2,"2,3",0,1,1
chr1,150560040,150560203,3,"1,2,3",1,1,1
chr1,150561235,150561659,2,"1,3",1,0,1
chr1,150563416,150563635,2,"2,3",0,1,1
chr1,150567309,150567679,2,"2,3",0,1,1
chr1,150579442,150579832,2,"2,3",0,1,1
chr1,150611463,150611825,2,"2,3",0,1,1
chr1,150926118,150926508,2,"2,3",0,1,1
chr1,151008123,151008432,2,"2,3",0,1,1
chr1,151048387,151048767,2,"2,3",0,1,1
chr1,151190066,151190390,2,"1,3",1,0,1
chr1,151198256,151198356,2,"1,3",1,0,1
chr1,151198356,151198528,3,"1,2,3",1,1,1
chr1,151198528,151198658,2,"1,3",1,0,1
chr1,151254483,151254497,2,"1,3",1,0,1
chr1,151254497,151254887,3,"1,2,3",1,1,1
chr1,151254887,151254907,2,"1,3",1,0,1
chr1,151281177,151281901,2,"2,3",0,1,1
chr1,151346869,151347259,2,"2,3",0,1,1
chr1,151399274,151399372,2,"1,3",1,0,1
chr1,151399372,151399698,3,"1,2,3",1,1,1
chr1,151399698,151399762,2,"2,3",0,1,1
chr1,151763333,151763405,2,"1,3",1,0,1
chr1,151763405,151763757,3,"1,2,3",1,1,1
chr1,151763757,151763795,2,"2,3",0,1,1
chr1,151790212,151790282,2,"1,3",1,0,1
chr1,151790282,151790636,3,"1,2,3",1,1,1
chr1,151790636,151790902,2,"2,3",0,1,1
chr1,151839736,151840126,2,"2,3",0,1,1
chr1,153536043,153536070,2,"1,3",1,0,1
chr1,153536070,153536460,3,"1,2,3",1,1,1
chr1,153536460,153536467,2,"1,3",1,0,1
chr1,153633604,153633956,2,"2,3",0,1,1
chr1,153634195,153634232,2,"1,3",1,0,1
chr1,153634232,153634589,3,"1,2,3",1,1,1
chr1,153670855,153671141,2,"1,3",1,0,1
chr1,153727527,153727869,3,"1,2,3",1,1,1
chr1,153727869,153727877,2,"1,3",1,0,1
chr1,153797195,153797523,2,"2,3",0,1,1
chr1,153922419,153922955,2,"2,3",0,1,1
chr1,153923062,153923452,2,"2,3",0,1,1
chr1,153945934,153945951,2,"2,3",0,1,1
chr1,153945951,153946324,3,"1,2,3",1,1,1
chr1,153946324,153946375,2,"1,3",1,0,1
chr1,153957766,153958156,2,"2,3",0,1,1
chr1,153958492,153958833,3,"1,2,3",1,1,1
chr1,153958833,153958879,2,"1,3",1,0,1
chr1,153963241,153963553,2,"1,3",1,0,1
chr1,153967153,153967440,3,"1,2,3",1,1,1
chr1,153967440,153967539,2,"1,3",1,0,1
chr1,153967607,153967974,2,"2,3",0,1,1
chr1,153977355,153977986,2,"2,3",0,1,1
chr1,154220567,154220575,2,"2,3",0,1,1
chr1,154220575,154220782,3,"1,2,3",1,1,1
chr1,154220782,154220846,2,"2,3",0,1,1
chr1,154272259,154272371,2,"1,3",1,0,1
chr1,154272371,154272683,3,"1,2,3",1,1,1
chr1,154272683,154272761,2,"2,3",0,1,1
chr1,154324644,154325006,2,"1,3",1,0,1
chr1,154325342,154325632,2,"1,3",1,0,1
chr1,154328643,154328885,2,"2,3",0,1,1
chr1,154405540,154405930,2,"2,3",0,1,1
chr1,154407128,154407552,2,"1,3",1,0,1
chr1,154558705,154558725,2,"2,3",0,1,1
chr1,154558725,154559115,3,"1,2,3",1,1,1
chr1,154559115,154559123,2,"2,3",0,1,1
chr1,154567852,154568142,2,"2,3",0,1,1
chr1,154936396,154936435,2,"1,3",1,0,1
chr1,154936435,154936825,3,"1,2,3",1,1,1
chr1,154936825,154936977,2,"1,3",1,0,1
chr1,154936977,154937102,3,"1,2,3",1,1,1
chr1,154937170,154937367,2,"2,3",0,1,1
chr1,154955821,154956245,2,"1,3",1,0,1
chr1,154961767,154962391,2,"2,3",0,1,1
chr1,154974438,154974561,2,"1,3",1,0,1
chr1,154974561,154975067,3,"1,2,3",1,1,1
chr1,154975067,154975102,2,"2,3",0,1,1
chr1,154975579,154975870,2,"2,3",0,1,1
chr1,154982994,154983148,2,"1,3",1,0,1
chr1,154983148,154983538,3,"1,2,3",1,1,1
chr1,154983538,154983652,2,"1,3",1,0,1
chr1,155000719,155001109,2,"2,3",0,1,1
chr1,155061708,155061944,2,"1,3",1,0,1
chr1,155135581,155135961,2,"2,3",0,1,1
chr1,155173117,155173166,2,"1,3",1,0,1
chr1,155173166,155173553,3,"1,2,3",1,1,1
chr1,155173734,155173743,2,"1,3",1,0,1
chr1,155193412,155194014,2,"2,3",0,1,1
chr1,155194395,155194709,2,"1,3",1,0,1
chr1,155227000,155227179,2,"1,3",1,0,1
chr1,155241156,155241391,2,"2,3",0,1,1
chr1,155244562,155244952,2,"2,3",0,1,1
chr1,155250609,155250654,2,"1,3",1,0,1
chr1,155250654,155251033,3,"1,2,3",1,1,1
chr1,155251033,155251044,2,"2,3",0,1,1
chr1,155255269,155255326,2,"2,3",0,1,1
chr1,155255326,155255648,3,"1,2,3",1,1,1
chr1,155262167,155262321,2,"1,3",1,0,1
chr1,155262321,155262429,3,"1,2,3",1,1,1
chr1,155262429,155262591,2,"1,3",1,0,1
chr1,155273378,155273530,2,"1,3",1,0,1
chr1,155273530,155273647,3,"1,2,3",1,1,1
chr1,155273647,155273781,2,"1,3",1,0,1
chr1,155308422,155308812,2,"2,3",0,1,1
chr1,155323735,155324110,2,"2,3",0,1,1
chr1,155324200,155324216,2,"1,3",1,0,1
chr1,155324216,155324606,3,"1,2,3",1,1,1
chr1,155324606,155324624,2,"1,3",1,0,1
chr1,155563074,155563498,2,"1,3",1,0,1
chr1,155609779,155610169,2,"2,3",0,1,1
chr1,155745371,155745405,2,"1,3",1,0,1
chr1,155745405,155745795,3,"1,2,3",1,1,1
chr1,155934134,155934558,2,"1,3",1,0,1
chr1,155970539,155970888,2,"2,3",0,1,1
chr1,155978446,155978752,2,"2,3",0,1,1
chr1,156054546,156054849,3,"1,2,3",1,1,1
chr1,156076831,156077170,2,"2,3",0,1,1
chr1,156082358,156082964,2,"2,3",0,1,1
chr1,156151384,156151460,2,"2,3",0,1,1
chr1,156154295,156154685,2,"2,3",0,1,1
chr1,156212985,156213375,2,"2,3",0,1,1
chr1,156245651,156245656,2,"2,3",0,1,1
chr1,156245656,156246041,3,"1,2,3",1,1,1
chr1,156246041,156246080,2,"1,3",1,0,1
chr1,156281363,156281489,3,"1,2,3",1,1,1
chr1,156281489,156281601,2,"1,3",1,0,1
chr1,156282256,156282668,2,"1,3",1,0,1
chr1,156282668,156282934,3,"1,2,3",1,1,1
chr1,156282934,156283058,2,"2,3",0,1,1
chr1,156338475,156338504,2,"1,3",1,0,1
chr1,156338504,156338894,3,"1,2,3",1,1,1
chr1,156338894,156338899,2,"1,3",1,0,1
chr1,156383006,156383294,2,"1,3",1,0,1
chr1,156457395,156457401,2,"2,3",0,1,1
chr1,156457401,156457523,3,"1,2,3",1,1,1
chr1,156457523,156457578,2,"2,3",0,1,1
chr1,156500975,156501016,2,"1,3",1,0,1
chr1,156501016,156501399,3,"1,2,3",1,1,1
chr1,156501399,156501406,2,"2,3",0,1,1
chr1,156505363,156505518,2,"1,3",1,0,1
chr1,156572343,156572767,2,"1,3",1,0,1
chr1,156601351,156601394,2,"2,3",0,1,1
chr1,156601394,156601500,3,"1,2,3",1,1,1
chr1,156601500,156601534,2,"2,3",0,1,1
chr1,156659976,156660317,2,"2,3",0,1,1
chr1,156740899,156740913,2,"1,3",1,0,1
chr1,156740913,156741323,3,"1,2,3",1,1,1
chr1,156741323,156741511,2,"2,3",0,1,1
chr1,156751681,156751694,2,"2,3",0,1,1
chr1,156751694,156752071,3,"1,2,3",1,1,1
chr1,156752071,156752118,2,"1,3",1,0,1
chr1,156813863,156813883,2,"2,3",0,1,1
chr1,156813883,156814022,3,"1,2,3",1,1,1
chr1,156814022,156814033,2,"2,3",0,1,1
chr1,158285727,158286117,2,"2,3",0,1,1
chr1,159009731,159009968,2,"2,3",0,1,1
chr1,159780764,159780777,2,"1,3",1,0,1
chr1,159780777,159781167,3,"1,2,3",1,1,1
chr1,159781167,159781188,2,"1,3",1,0,1
chr1,159910374,159910685,2,"1,3",1,0,1
chr1,159925188,159925203,3,"1,2,3",1,1,1
chr1,159925203,159925466,2,"1,3",1,0,1
chr1,160031614,160032004,2,"2,3",0,1,1
chr1,160204482,160204872,2,"2,3",0,1,1
chr1,160262262,160262273,2,"1,3",1,0,1
chr1,160262273,160262663,3,"1,2,3",1,1,1
chr1,160262663,160262686,2,"1,3",1,0,1
chr1,160284992,160285346,2,"2,3",0,1,1
chr1,160346944,160347277,2,"2,3",0,1,1
chr1,160548280,160548600,2,"1,3",1,0,1
chr1,160549344,160549669,2,"2,3",0,1,1
chr1,160789662,160789684,2,"1,3",1,0,1
chr1,160789684,160790074,3,"1,2,3",1,1,1
chr1,160790074,160790083,2,"1,3",1,0,1
chr1,160795936,160796326,2,"2,3",0,1,1
chr1,160837510,160837853,2,"2,3",0,1,1
chr1,161038817,161038827,2,"1,3",1,0,1
chr1,161038827,161039197,3,"1,2,3",1,1,1
chr1,161069681,161070105,2,"1,3",1,0,1
chr1,161098218,161098608,2,"2,3",0,1,1
chr1,161166234,161166624,2,"2,3",0,1,1
chr1,161176833,161177214,2,"1,3",1,0,1
chr1,161177413,161177803,2,"2,3",0,1,1
chr1,161225879,161226269,2,"2,3",0,1,1
chr1,161399456,161399880,2,"1,3",1,0,1
chr1,161539920,161540344,2,"1,3",1,0,1
chr1,161725783,161726169,2,"2,3",0,1,1
chr1,161726428,161726852,2,"1,3",1,0,1
chr1,161739012,161739066,2,"1,3",1,0,1
chr1,161739066,161739359,3,"1,2,3",1,1,1
chr1,161749580,161749875,2,"2,3",0,1,1
chr1,161749875,161749970,3,"1,2,3",1,1,1
chr1,161749970,161750299,2,"1,3",1,0,1
chr1,165597995,165598373,2,"2,3",0,1,1
chr1,165630691,165631004,3,"1,2,3",1,1,1
chr1,165631004,165631016,2,"1,3",1,0,1
chr1,165768548,165768806,2,"2,3",0,1,1
chr1,165827746,165828136,2,"2,3",0,1,1
chr1,165828187,165828611,2,"1,3",1,0,1
chr1,166839218,166839253,2,"1,3",1,0,1
chr1,166839253,166839642,3,"1,2,3",1,1,1
chr1,166839642,166839643,2,"2,3",0,1,1
chr1,166876107,166876646,2,"2,3",0,1,1
chr1,167220094,167220484,2,"2,3",0,1,1
chr1,167221697,167222121,2,"1,3",1,0,1
chr1,167222261,167222483,2,"2,3",0,1,1
chr1,167628087,167628620,2,"2,3",0,1,1
chr1,167714451,167714841,2,"2,3",0,1,1
chr1,168225508,168225566,2,"1,3",1,0,1
chr1,168225566,168225932,3,"1,2,3",1,1,1
chr1,168225932,168225956,2,"2,3",0,1,1
chr1,169367701,169367706,2,"1,3",1,0,1
chr1,169367706,169368096,3,"1,2,3",1,1,1
chr1,169368096,169368125,2,"1,3",1,0,1
chr1,169485220,169485529,2,"2,3",0,1,1
chr1,169485917,169486307,2,"2,3",0,1,1
chr1,170531857,170532247,2,"2,3",0,1,1
chr1,171485229,171485242,2,"2,3",0,1,1
chr1,171485242,171485619,3,"1,2,3",1,1,1
chr1,171485619,171485666,2,"1,3",1,0,1
chr1,171781498,171781530,2,"2,3",0,1,1
chr1,171781530,171781761,3,"1,2,3",1,1,1
chr1,172358735,172359159,2,"1,3",1,0,1
chr1,173410842,173411232,2,"2,3",0,1,1
chr1,173413279,173413736,2,"2,3",0,1,1
chr1,173414059,173414447,2,"1,3",1,0,1
chr1,173476849,173476967,2,"1,3",1,0,1
chr1,173476967,173477120,3,"1,2,3",1,1,1
chr1,173477120,173477273,2,"1,3",1,0,1
chr1,173824196,173824586,2,"2,3",0,1,1
chr1,173824676,173825066,2,"2,3",0,1,1
chr1,173867723,173868103,3,"1,2,3",1,1,1
chr1,173868103,173868117,2,"1,3",1,0,1
chr1,174999154,174999539,2,"2,3",0,1,1
chr1,174999747,174999771,2,"2,3",0,1,1
chr1,174999771,175000137,3,"1,2,3",1,1,1
chr1,175000137,175000195,2,"1,3",1,0,1
chr1,178093497,178093498,2,"1,3",1,0,1
chr1,178093498,178093888,3,"1,2,3",1,1,1
chr1,178093888,178093910,2,"1,3",1,0,1
chr1,179026367,179026791,2,"1,3",1,0,1
chr1,179081773,179081809,2,"2,3",0,1,1
chr1,179081809,179082233,3,"1,2,3",1,1,1
chr1,179082233,179082383,2,"2,3",0,1,1
chr1,179082725,179082987,2,"2,3",0,1,1
chr1,179129678,179130068,2,"2,3",0,1,1
chr1,179293920,179294270,2,"2,3",0,1,1
chr1,179365782,179365835,2,"2,3",0,1,1
chr1,179365835,179366172,3,"1,2,3",1,1,1
chr1,179366172,179366259,2,"1,3",1,0,1
chr1,179882300,179882492,2,"1,3",1,0,1
chr1,179882492,179882882,3,"1,2,3",1,1,1
chr1,179882882,179882932,2,"1,3",1,0,1
chr1,179954683,179955073,2,"2,3",0,1,1
chr1,181088361,181088400,2,"1,3",1,0,1
chr1,181088400,181088785,3,"1,2,3",1,1,1
chr1,181088785,181088790,2,"2,3",0,1,1
