chrom,start,end,num,list,ENCFF148BUA_RFX5_sorted.bed,ENCFF752PVS_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr10,97736918,97737222,3,"1,2,3",1,1,1
chr10,97737222,97737272,2,"2,3",0,1,1
chr10,99430655,99430659,2,"1,3",1,0,1
chr10,99430659,99430805,3,"1,2,3",1,1,1
chr10,99430805,99430818,2,"2,3",0,1,1
chr10,99621239,99621543,2,"1,3",1,0,1
chr10,99659313,99659617,2,"1,3",1,0,1
chr10,99711226,99711415,2,"1,3",1,0,1
chr10,100373351,100373655,2,"1,3",1,0,1
chr10,100481551,100481948,3,"1,2,3",1,1,1
chr10,100481948,100481990,2,"2,3",0,1,1
chr10,100482520,100482606,2,"2,3",0,1,1
chr10,100482606,100482851,3,"1,2,3",1,1,1
chr10,101062560,101063060,2,"2,3",0,1,1
chr10,101588160,101588164,2,"1,3",1,0,1
chr10,101588164,101588464,3,"1,2,3",1,1,1
chr10,101588464,101588524,2,"2,3",0,1,1
chr10,102226046,102226075,2,"2,3",0,1,1
chr10,102226075,102226379,3,"1,2,3",1,1,1
chr10,102226379,102226406,2,"2,3",0,1,1
chr10,102245384,102245431,2,"1,3",1,0,1
chr10,102245431,102245535,3,"1,2,3",1,1,1
chr10,102245535,102245542,2,"2,3",0,1,1
chr10,102394223,102394296,2,"2,3",0,1,1
chr10,102394296,102394583,3,"1,2,3",1,1,1
chr10,102394583,102394600,2,"1,3",1,0,1
chr10,102420813,102420840,2,"2,3",0,1,1
chr10,102420840,102421144,3,"1,2,3",1,1,1
chr10,102421144,102421173,2,"2,3",0,1,1
chr10,102714243,102714547,2,"1,3",1,0,1
chr10,103396424,103396728,2,"1,3",1,0,1
chr10,104121797,104122157,2,"2,3",0,1,1
chr10,110207465,110207825,2,"2,3",0,1,1
chr10,110211107,110211467,3,"1,2,3",1,1,1
chr10,110568125,110568133,2,"2,3",0,1,1
chr10,110568133,110568437,3,"1,2,3",1,1,1
chr10,110568437,110568443,2,"2,3",0,1,1
chr10,110871668,110871697,2,"2,3",0,1,1
chr10,110871697,110872015,3,"1,2,3",1,1,1
chr10,110872015,110872033,2,"2,3",0,1,1
chr10,110918991,110919007,2,"2,3",0,1,1
chr10,110919007,110919311,3,"1,2,3",1,1,1
chr10,110919311,110919351,2,"2,3",0,1,1
chr10,112898584,112898735,2,"1,3",1,0,1
chr10,113541217,113541245,2,"2,3",0,1,1
chr10,113541245,113541549,3,"1,2,3",1,1,1
chr10,113541549,113541793,2,"2,3",0,1,1
chr10,114174200,114174219,2,"1,3",1,0,1
chr10,114174219,114174328,3,"1,2,3",1,1,1
chr10,114174328,114174332,2,"1,3",1,0,1
chr10,118046912,118047272,2,"2,3",0,1,1
chr10,119029231,119029591,2,"2,3",0,1,1
chr10,119892503,119892863,2,"2,3",0,1,1
chr10,120851374,120851678,2,"1,3",1,0,1
chr10,123154140,123154500,2,"2,3",0,1,1
chr10,124916586,124916592,2,"1,3",1,0,1
chr10,124916592,124916890,3,"1,2,3",1,1,1
chr10,124916890,124916952,2,"2,3",0,1,1
chr10,131900783,131900993,2,"1,3",1,0,1
chr10,132335364,132335724,2,"2,3",0,1,1
chr10,132517983,132518475,2,"2,3",0,1,1
chr10,132537195,132537234,2,"2,3",0,1,1
chr10,132537234,132537538,3,"1,2,3",1,1,1
chr10,132537538,132537555,2,"2,3",0,1,1
chr10,133308724,133309028,2,"1,3",1,0,1
chr11,329522,329772,2,"1,3",1,0,1
chr11,448213,448573,2,"2,3",0,1,1
chr11,809698,809702,2,"2,3",0,1,1
chr11,809702,810006,3,"1,2,3",1,1,1
chr11,810006,810045,2,"2,3",0,1,1
chr11,942194,942498,2,"1,3",1,0,1
chr11,952543,952847,2,"1,3",1,0,1
chr11,2400194,2400498,2,"1,3",1,0,1
chr11,2699876,2699912,2,"2,3",0,1,1
chr11,2699912,2700138,3,"1,2,3",1,1,1
chr11,2700138,2700215,2,"2,3",0,1,1
chr11,2903093,2903397,2,"1,3",1,0,1
chr11,3797655,3797747,2,"2,3",0,1,1
chr11,3797747,3797893,3,"1,2,3",1,1,1
chr11,3797893,3798015,2,"2,3",0,1,1
chr11,4094678,4094982,2,"1,3",1,0,1
chr11,5684963,5685267,2,"1,3",1,0,1
chr11,6234540,6234900,2,"2,3",0,1,1
chr11,6603514,6603655,2,"1,3",1,0,1
chr11,6603655,6603818,3,"1,2,3",1,1,1
chr11,6603818,6604015,2,"2,3",0,1,1
chr11,6612138,6612442,2,"1,3",1,0,1
chr11,6619236,6619289,2,"2,3",0,1,1
chr11,6619289,6619700,3,"1,2,3",1,1,1
chr11,6683136,6683282,2,"2,3",0,1,1
chr11,6683282,6683496,3,"1,2,3",1,1,1
chr11,6683496,6683586,2,"1,3",1,0,1
chr11,8688816,8688849,2,"1,3",1,0,1
chr11,8688849,8689120,3,"1,2,3",1,1,1
chr11,8689120,8689209,2,"2,3",0,1,1
chr11,8964127,8964487,2,"2,3",0,1,1
chr11,9614222,9614526,2,"1,3",1,0,1
chr11,10293497,10293698,3,"1,2,3",1,1,1
chr11,10293698,10293718,2,"2,3",0,1,1
chr11,10808854,10808897,2,"2,3",0,1,1
chr11,10808897,10809201,3,"1,2,3",1,1,1
chr11,10809201,10809214,2,"2,3",0,1,1
chr11,12674180,12674484,2,"1,3",1,0,1
chr11,13277381,13277408,2,"2,3",0,1,1
chr11,13277408,13277712,3,"1,2,3",1,1,1
chr11,13277712,13277741,2,"2,3",0,1,1
chr11,17077673,17077977,2,"1,3",1,0,1
chr11,18322048,18322352,2,"1,3",1,0,1
chr11,18394349,18394390,2,"1,3",1,0,1
chr11,18394390,18394653,3,"1,2,3",1,1,1
chr11,18394653,18394750,2,"2,3",0,1,1
chr11,18526823,18527127,2,"1,3",1,0,1
chr11,18698523,18698553,2,"2,3",0,1,1
chr11,18698553,18698857,3,"1,2,3",1,1,1
chr11,18698857,18698883,2,"2,3",0,1,1
chr11,22625672,22625717,2,"2,3",0,1,1
chr11,22625717,22626021,3,"1,2,3",1,1,1
chr11,22626021,22626032,2,"2,3",0,1,1
chr11,27363183,27363210,2,"2,3",0,1,1
chr11,27363210,27363357,3,"1,2,3",1,1,1
chr11,27363357,27363394,2,"2,3",0,1,1
chr11,28108074,28108096,2,"2,3",0,1,1
chr11,28108096,28108400,3,"1,2,3",1,1,1
chr11,28108400,28108563,2,"2,3",0,1,1
chr11,31369696,31370000,2,"1,3",1,0,1
chr11,31509773,31509826,2,"2,3",0,1,1
chr11,31509826,31509902,3,"1,2,3",1,1,1
chr11,31509902,31509939,2,"2,3",0,1,1
chr11,33161466,33161485,2,"2,3",0,1,1
chr11,33161485,33161789,3,"1,2,3",1,1,1
chr11,33161789,33161826,2,"2,3",0,1,1
chr11,34438753,34438775,2,"1,3",1,0,1
chr11,34438775,34439057,3,"1,2,3",1,1,1
chr11,34439057,34439135,2,"2,3",0,1,1
chr11,43880556,43880881,2,"2,3",0,1,1
chr11,45847240,45847544,2,"1,3",1,0,1
chr11,45847706,45848066,2,"2,3",0,1,1
chr11,45917850,45917887,2,"2,3",0,1,1
chr11,45917887,45918191,3,"1,2,3",1,1,1
chr11,45918191,45918210,2,"2,3",0,1,1
chr11,46243244,46243604,2,"2,3",0,1,1
chr11,46936567,46936868,2,"1,3",1,0,1
chr11,47176836,47177140,2,"1,3",1,0,1
chr11,47214268,47214280,2,"2,3",0,1,1
chr11,47214280,47214536,3,"1,2,3",1,1,1
chr11,47214536,47214537,2,"2,3",0,1,1
chr11,57711761,57712034,2,"1,3",1,0,1
chr11,57712132,57712706,2,"2,3",0,1,1
chr11,57741696,57741710,2,"2,3",0,1,1
chr11,57741710,57741890,3,"1,2,3",1,1,1
chr11,57741890,57741895,2,"1,3",1,0,1
chr11,59143024,59143069,2,"2,3",0,1,1
chr11,59143069,59143158,3,"1,2,3",1,1,1
chr11,59143158,59143185,2,"2,3",0,1,1
chr11,59615956,59616167,2,"1,3",1,0,1
chr11,59616167,59616260,3,"1,2,3",1,1,1
chr11,59616260,59616510,2,"2,3",0,1,1
chr11,61129772,61130132,2,"2,3",0,1,1
chr11,61362255,61362476,2,"1,3",1,0,1
chr11,61581362,61581666,2,"1,3",1,0,1
chr11,61609281,61609646,2,"1,3",1,0,1
chr11,61815108,61815412,2,"1,3",1,0,1
chr11,61816857,61817161,2,"1,3",1,0,1
chr11,62591455,62592021,2,"2,3",0,1,1
chr11,62622002,62622046,2,"2,3",0,1,1
chr11,62622046,62622350,3,"1,2,3",1,1,1
chr11,62622350,62622362,2,"2,3",0,1,1
chr11,62726995,62727299,2,"1,3",1,0,1
chr11,62727497,62727526,2,"2,3",0,1,1
chr11,62727526,62727755,3,"1,2,3",1,1,1
chr11,62727837,62728141,3,"1,2,3",1,1,1
chr11,62728141,62728151,2,"2,3",0,1,1
chr11,62754106,62754410,2,"1,3",1,0,1
chr11,62831947,62832048,2,"2,3",0,1,1
chr11,62832048,62832307,3,"1,2,3",1,1,1
chr11,62832307,62832352,2,"1,3",1,0,1
chr11,62855894,62855948,2,"1,3",1,0,1
chr11,62855948,62856186,3,"1,2,3",1,1,1
chr11,62856186,62856308,2,"2,3",0,1,1
chr11,63829937,63830195,3,"1,2,3",1,1,1
chr11,63830195,63830227,2,"2,3",0,1,1
chr11,64185610,64185914,2,"1,3",1,0,1
chr11,64240849,64241130,2,"1,3",1,0,1
chr11,64317415,64317704,2,"1,3",1,0,1
chr11,64317980,64318284,2,"1,3",1,0,1
chr11,64778624,64778981,2,"2,3",0,1,1
chr11,64778981,64778984,3,"1,2,3",1,1,1
chr11,64778984,64779244,2,"1,3",1,0,1
chr11,65084043,65084372,2,"2,3",0,1,1
chr11,65117784,65118059,2,"2,3",0,1,1
chr11,65122073,65122340,2,"1,3",1,0,1
chr11,65134406,65134787,2,"1,3",1,0,1
chr11,65134941,65134977,2,"1,3",1,0,1
chr11,65134977,65135245,3,"1,2,3",1,1,1
chr11,65135245,65135337,2,"2,3",0,1,1
chr11,65418825,65419185,2,"2,3",0,1,1
chr11,65422771,65422972,3,"1,2,3",1,1,1
chr11,65477402,65477762,2,"2,3",0,1,1
chr11,65497303,65497579,2,"1,3",1,0,1
chr11,65570299,65570573,2,"1,3",1,0,1
chr11,65615240,65615544,2,"1,3",1,0,1
chr11,65858255,65858491,2,"1,3",1,0,1
chr11,66282414,66282495,2,"2,3",0,1,1
chr11,66282495,66282616,3,"1,2,3",1,1,1
chr11,66282616,66282755,2,"2,3",0,1,1
chr11,66616433,66616737,2,"1,3",1,0,1
chr11,66677805,66677876,2,"2,3",0,1,1
chr11,66677876,66678165,3,"1,2,3",1,1,1
chr11,66678165,66678180,2,"1,3",1,0,1
chr11,66843274,66843578,2,"1,3",1,0,1
chr11,67288365,67288725,2,"2,3",0,1,1
chr11,67317602,67317962,2,"2,3",0,1,1
chr11,67353519,67353823,2,"1,3",1,0,1
chr11,67428261,67428565,2,"1,3",1,0,1
chr11,67508578,67508600,2,"2,3",0,1,1
chr11,67508600,67508762,3,"1,2,3",1,1,1
chr11,67606739,67607043,2,"1,3",1,0,1
chr11,68121275,68121574,3,"1,2,3",1,1,1
chr11,68121574,68121626,2,"2,3",0,1,1
chr11,68460255,68460273,2,"2,3",0,1,1
chr11,68460273,68460577,3,"1,2,3",1,1,1
chr11,68460577,68460615,2,"2,3",0,1,1
chr11,69048701,69048775,2,"2,3",0,1,1
chr11,69048775,69049061,3,"1,2,3",1,1,1
chr11,69049061,69049079,2,"1,3",1,0,1
chr11,69480633,69480647,2,"2,3",0,1,1
chr11,69480647,69480903,3,"1,2,3",1,1,1
chr11,69638982,69639272,3,"1,2,3",1,1,1
chr11,69639272,69639285,2,"2,3",0,1,1
chr11,69640989,69640996,2,"2,3",0,1,1
chr11,69640996,69641244,3,"1,2,3",1,1,1
chr11,69641244,69641280,2,"2,3",0,1,1
chr11,71928832,71929192,2,"2,3",0,1,1
chr11,72080628,72080651,2,"2,3",0,1,1
chr11,72080651,72080959,3,"1,2,3",1,1,1
chr11,72080959,72080971,2,"2,3",0,1,1
chr11,72112200,72112504,2,"1,3",1,0,1
chr11,73376074,73376434,2,"2,3",0,1,1
chr11,73647510,73647825,2,"2,3",0,1,1
chr11,73761139,73761197,2,"2,3",0,1,1
chr11,73761197,73761499,3,"1,2,3",1,1,1
chr11,73761499,73761501,2,"1,3",1,0,1
chr11,73876712,73877306,2,"2,3",0,1,1
chr11,73983216,73983219,2,"1,3",1,0,1
chr11,73983219,73983579,3,"1,2,3",1,1,1
chr11,73983579,73983724,2,"1,3",1,0,1
chr11,74726589,74726875,3,"1,2,3",1,1,1
chr11,74726875,74726883,2,"1,3",1,0,1
chr11,74748661,74749014,2,"2,3",0,1,1
chr11,74948896,74949029,2,"2,3",0,1,1
chr11,74949029,74949256,3,"1,2,3",1,1,1
chr11,74949256,74949333,2,"1,3",1,0,1
chr11,76444554,76444581,2,"2,3",0,1,1
chr11,76444581,76444885,3,"1,2,3",1,1,1
chr11,76444885,76444914,2,"2,3",0,1,1
chr11,77474260,77474564,2,"1,3",1,0,1
chr11,78574709,78575013,2,"1,3",1,0,1
chr11,83156682,83156705,2,"2,3",0,1,1
chr11,83156705,83157109,3,"1,2,3",1,1,1
chr11,83157109,83157124,2,"2,3",0,1,1
chr11,87037798,87038102,2,"1,3",1,0,1
chr11,93530275,93530294,2,"2,3",0,1,1
chr11,93530294,93530598,3,"1,2,3",1,1,1
chr11,93530598,93530635,2,"2,3",0,1,1
chr11,95092870,95093088,2,"1,3",1,0,1
chr11,95789686,95789990,2,"1,3",1,0,1
chr11,95790266,95790570,2,"1,3",1,0,1
chr11,101914846,101915150,2,"1,3",1,0,1
chr11,102347049,102347353,2,"1,3",1,0,1
chr11,103109303,103109607,2,"1,3",1,0,1
chr11,104033165,104033486,2,"2,3",0,1,1
chr11,108008894,108009460,2,"2,3",0,1,1
chr11,108467379,108467683,2,"1,3",1,0,1
chr11,108664700,108664790,2,"1,3",1,0,1
chr11,108664790,108665004,3,"1,2,3",1,1,1
chr11,108665004,108665150,2,"2,3",0,1,1
chr11,111360727,111360821,2,"1,3",1,0,1
chr11,111879061,111879065,2,"2,3",0,1,1
chr11,111879065,111879369,3,"1,2,3",1,1,1
chr11,111879369,111879421,2,"2,3",0,1,1
chr11,111926732,111927036,2,"1,3",1,0,1
chr11,116837498,116837510,2,"1,3",1,0,1
chr11,116837510,116837802,3,"1,2,3",1,1,1
chr11,116837802,116837870,2,"2,3",0,1,1
chr11,117098499,117098506,2,"2,3",0,1,1
chr11,117098506,117098670,3,"1,2,3",1,1,1
chr11,117098670,117098679,2,"2,3",0,1,1
chr11,117231971,117232249,3,"1,2,3",1,1,1
chr11,117232249,117232308,2,"2,3",0,1,1
chr11,117327723,117327726,2,"2,3",0,1,1
chr11,117327726,117327862,3,"1,2,3",1,1,1
chr11,117327862,117327886,2,"2,3",0,1,1
chr11,118195051,118195355,2,"1,3",1,0,1
chr11,118202612,118202916,2,"1,3",1,0,1
chr11,119095412,119095440,2,"2,3",0,1,1
chr11,119095440,119095744,3,"1,2,3",1,1,1
chr11,119095744,119095772,2,"2,3",0,1,1
chr11,119376215,119376519,2,"1,3",1,0,1
chr11,119381587,119381891,2,"1,3",1,0,1
chr11,120336914,120336974,2,"2,3",0,1,1
chr11,123062158,123062206,2,"2,3",0,1,1
chr11,123062206,123062518,3,"1,2,3",1,1,1
chr11,123062518,123062739,2,"1,3",1,0,1
chr11,124622643,124623217,2,"2,3",0,1,1
chr11,125111582,125111599,2,"1,3",1,0,1
chr11,125111599,125111886,3,"1,2,3",1,1,1
chr11,125111886,125111959,2,"2,3",0,1,1
chr11,125592451,125592811,2,"2,3",0,1,1
chr11,126268880,126268925,2,"2,3",0,1,1
chr11,126268925,126269229,3,"1,2,3",1,1,1
chr11,126269229,126269462,2,"2,3",0,1,1
chr11,130002613,130002700,2,"2,3",0,1,1
chr11,130002700,130003308,3,"1,2,3",1,1,1
chr11,130003308,130003349,2,"2,3",0,1,1
chr11,130037107,130037349,3,"1,2,3",1,1,1
chr11,130037349,130037373,2,"2,3",0,1,1
chr11,130124144,130124448,2,"1,3",1,0,1
chr11,134223936,134224240,2,"1,3",1,0,1
chr12,20750,21110,2,"2,3",0,1,1
chr12,143930,144234,2,"1,3",1,0,1
chr12,2890679,2890757,2,"1,3",1,0,1
chr12,2890757,2890869,3,"1,2,3",1,1,1
chr12,2890869,2890983,2,"1,3",1,0,1
chr12,4320955,4320967,2,"2,3",0,1,1
chr12,4320967,4321271,3,"1,2,3",1,1,1
chr12,4321271,4321315,2,"2,3",0,1,1
chr12,6493150,6493415,2,"1,3",1,0,1
chr12,6493800,6494104,2,"1,3",1,0,1
chr12,6534071,6534604,2,"1,3",1,0,1
chr12,6663234,6663504,2,"1,3",1,0,1
chr12,6688849,6688918,2,"2,3",0,1,1
chr12,6689487,6689791,2,"1,3",1,0,1
chr12,6723668,6724169,2,"2,3",0,1,1
chr12,6752930,6753290,2,"2,3",0,1,1
chr12,6753611,6753913,2,"1,3",1,0,1
chr12,6764235,6764597,3,"1,2,3",1,1,1
chr12,6851876,6852180,2,"1,3",1,0,1
chr12,6891119,6891423,2,"1,3",1,0,1
chr12,6946360,6946396,2,"2,3",0,1,1
chr12,6946396,6946700,3,"1,2,3",1,1,1
chr12,6946700,6946720,2,"2,3",0,1,1
chr12,7162685,7162959,3,"1,2,3",1,1,1
chr12,7162959,7162965,2,"2,3",0,1,1
chr12,7851624,7851928,2,"1,3",1,0,1
chr12,9135998,9136288,2,"1,3",1,0,1
chr12,10613428,10613430,2,"2,3",0,1,1
chr12,10613430,10613734,3,"1,2,3",1,1,1
chr12,10613734,10613788,2,"2,3",0,1,1
chr12,12241050,12241304,2,"1,3",1,0,1
chr12,12562559,12562863,2,"1,3",1,0,1
chr12,12611657,12612017,2,"2,3",0,1,1
chr12,12612489,12612501,2,"2,3",0,1,1
chr12,12612501,12612740,3,"1,2,3",1,1,1
chr12,15882216,15882520,2,"1,3",1,0,1
chr12,21501551,21501855,2,"1,3",1,0,1
chr12,25386070,25386101,2,"2,3",0,1,1
chr12,25386101,25386405,3,"1,2,3",1,1,1
chr12,25386405,25386430,2,"2,3",0,1,1
chr12,27243985,27244289,2,"1,3",1,0,1
chr12,31326010,31326087,2,"2,3",0,1,1
chr12,31326087,31326244,3,"1,2,3",1,1,1
chr12,31326244,31326494,2,"2,3",0,1,1
chr12,31589773,31589924,3,"1,2,3",1,1,1
chr12,31589924,31590000,2,"2,3",0,1,1
chr12,31728926,31728965,2,"2,3",0,1,1
chr12,31728965,31729269,3,"1,2,3",1,1,1
chr12,31729269,31729286,2,"2,3",0,1,1
chr12,31749166,31749470,2,"1,3",1,0,1
chr12,31959049,31959541,2,"1,3",1,0,1
chr12,32679037,32679397,2,"2,3",0,1,1
chr12,47346721,47347025,2,"1,3",1,0,1
chr12,48974142,48974172,3,"1,2,3",1,1,1
chr12,48974172,48974281,2,"1,3",1,0,1
chr12,49060612,49060972,2,"2,3",0,1,1
chr12,49828366,49828726,2,"2,3",0,1,1
chr12,50110196,50110258,2,"1,3",1,0,1
chr12,50110258,50110453,3,"1,2,3",1,1,1
chr12,50110453,50110535,2,"2,3",0,1,1
chr12,50110765,50110822,3,"1,2,3",1,1,1
chr12,50110822,50111033,2,"1,3",1,0,1
chr12,50111619,50112014,3,"1,2,3",1,1,1
chr12,50112014,50112107,2,"2,3",0,1,1
chr12,50763772,50764076,2,"1,3",1,0,1
chr12,51239044,51239348,2,"1,3",1,0,1
chr12,53299511,53299815,3,"1,2,3",1,1,1
chr12,53299815,53300058,2,"2,3",0,1,1
chr12,53321272,53321632,2,"2,3",0,1,1
chr12,53379808,53380168,2,"2,3",0,1,1
chr12,53500711,53500712,2,"2,3",0,1,1
chr12,53500712,53501016,3,"1,2,3",1,1,1
chr12,53501016,53501071,2,"2,3",0,1,1
chr12,54280438,54280735,3,"1,2,3",1,1,1
chr12,54280735,54280769,2,"2,3",0,1,1
chr12,54294445,54294564,2,"1,3",1,0,1
chr12,54294564,54294749,3,"1,2,3",1,1,1
chr12,54294749,54294924,2,"2,3",0,1,1
chr12,54324838,54324872,2,"2,3",0,1,1
chr12,54324872,54325176,3,"1,2,3",1,1,1
chr12,54325176,54325198,2,"2,3",0,1,1
chr12,54359107,54359136,2,"1,3",1,0,1
chr12,54359136,54359411,3,"1,2,3",1,1,1
chr12,54359411,54359496,2,"2,3",0,1,1
chr12,55829488,55829991,2,"1,3",1,0,1
chr12,55973754,55974058,2,"1,3",1,0,1
chr12,55997017,55997054,2,"2,3",0,1,1
chr12,55997054,55997277,3,"1,2,3",1,1,1
chr12,55997277,55997291,2,"2,3",0,1,1
chr12,56104387,56104742,2,"2,3",0,1,1
chr12,56117963,56118117,2,"1,3",1,0,1
chr12,56118117,56118267,3,"1,2,3",1,1,1
chr12,56118267,56118477,2,"2,3",0,1,1
chr12,56158100,56158265,2,"2,3",0,1,1
chr12,56158265,56158368,3,"1,2,3",1,1,1
chr12,56158368,56158460,2,"2,3",0,1,1
chr12,56224101,56224118,2,"2,3",0,1,1
chr12,56224118,56224422,3,"1,2,3",1,1,1
chr12,56224422,56224524,2,"2,3",0,1,1
chr12,56266812,56266819,2,"1,3",1,0,1
chr12,56266819,56266939,3,"1,2,3",1,1,1
chr12,56266939,56266948,2,"2,3",0,1,1
chr12,56333932,56334236,2,"1,3",1,0,1
chr12,56360181,56360485,2,"1,3",1,0,1
chr12,56468375,56468722,2,"2,3",0,1,1
chr12,56725198,56725502,2,"1,3",1,0,1
chr12,57078894,57079021,3,"1,2,3",1,1,1
chr12,57079021,57079055,2,"2,3",0,1,1
chr12,57430922,57431226,2,"1,3",1,0,1
chr12,57693849,57693858,2,"2,3",0,1,1
chr12,57693858,57694162,3,"1,2,3",1,1,1
chr12,57694162,57694209,2,"2,3",0,1,1
chr12,57744764,57744784,2,"2,3",0,1,1
chr12,57744784,57745088,3,"1,2,3",1,1,1
chr12,57745088,57745124,2,"2,3",0,1,1
chr12,57752438,57752444,2,"1,3",1,0,1
chr12,57752444,57752593,3,"1,2,3",1,1,1
chr12,57752593,57752598,2,"1,3",1,0,1
chr12,57771884,57772188,2,"1,3",1,0,1
chr12,57935990,57936294,2,"1,3",1,0,1
chr12,64222104,64222431,2,"2,3",0,1,1
chr12,64222431,64222464,3,"1,2,3",1,1,1
chr12,64222464,64222717,2,"1,3",1,0,1
chr12,64404092,64404396,2,"1,3",1,0,1
chr12,65169329,65169590,2,"1,3",1,0,1
chr12,66234096,66234121,2,"2,3",0,1,1
chr12,66234121,66234406,3,"1,2,3",1,1,1
chr12,66234406,66234415,2,"2,3",0,1,1
chr12,67268750,67269054,2,"1,3",1,0,1
chr12,67647817,67647866,2,"2,3",0,1,1
chr12,67647866,67648157,3,"1,2,3",1,1,1
chr12,67648157,67648170,2,"1,3",1,0,1
chr12,69359960,69360470,2,"2,3",0,1,1
chr12,69585665,69586025,2,"2,3",0,1,1
chr12,70242977,70243337,2,"2,3",0,1,1
chr12,75329969,75330329,2,"2,3",0,1,1
chr12,76031713,76031767,2,"2,3",0,1,1
chr12,76031767,76032073,3,"1,2,3",1,1,1
chr12,76032073,76032274,2,"1,3",1,0,1
chr12,89352476,89352496,2,"2,3",0,1,1
chr12,89352496,89352630,3,"1,2,3",1,1,1
chr12,89352630,89352669,2,"1,3",1,0,1
chr12,89708631,89708909,2,"1,3",1,0,1
chr12,89709489,89709533,2,"2,3",0,1,1
chr12,89709533,89709837,3,"1,2,3",1,1,1
chr12,89709837,89709849,2,"2,3",0,1,1
chr12,92144159,92144421,2,"2,3",0,1,1
chr12,92145750,92145823,2,"2,3",0,1,1
chr12,92145823,92146110,3,"1,2,3",1,1,1
chr12,92146110,92146127,2,"1,3",1,0,1
chr12,93087543,93087805,2,"1,3",1,0,1
chr12,93314674,93314978,2,"1,3",1,0,1
chr12,93563794,93564303,2,"1,3",1,0,1
chr12,95858732,95859036,2,"1,3",1,0,1
chr12,96489365,96489668,2,"1,3",1,0,1
chr12,96907065,96907167,2,"1,3",1,0,1
chr12,96907167,96907369,3,"1,2,3",1,1,1
chr12,96907369,96907527,2,"2,3",0,1,1
chr12,98516453,98516647,2,"1,3",1,0,1
chr12,98593406,98593459,2,"2,3",0,1,1
chr12,98593459,98593763,3,"1,2,3",1,1,1
chr12,98593763,98593766,2,"2,3",0,1,1
chr12,100200608,100200912,2,"1,3",1,0,1
chr12,101408068,101408372,2,"1,3",1,0,1
chr12,103929998,103930042,2,"2,3",0,1,1
chr12,103930042,103930346,3,"1,2,3",1,1,1
chr12,103930346,103930358,2,"2,3",0,1,1
chr12,103957063,103957585,2,"1,3",1,0,1
chr12,107093439,107093743,2,"1,3",1,0,1
chr12,107681916,107682276,2,"2,3",0,1,1
chr12,108514944,108514966,2,"1,3",1,0,1
chr12,108514966,108515248,3,"1,2,3",1,1,1
chr12,108515248,108515557,2,"2,3",0,1,1
chr12,108562380,108562684,2,"1,3",1,0,1
chr12,108774003,108774135,2,"2,3",0,1,1
chr12,108774135,108774243,3,"1,2,3",1,1,1
chr12,108774243,108774303,2,"2,3",0,1,1
chr12,109052341,109052594,3,"1,2,3",1,1,1
chr12,109052594,109052691,2,"2,3",0,1,1
chr12,109110956,109111229,3,"1,2,3",1,1,1
chr12,109111229,109111268,2,"2,3",0,1,1
chr12,109573058,109573362,2,"1,3",1,0,1
chr12,109573488,109573848,2,"2,3",0,1,1
chr12,109713560,109713864,2,"1,3",1,0,1
chr12,110039055,110039359,2,"1,3",1,0,1
chr12,110048409,110048458,2,"2,3",0,1,1
chr12,110048458,110048762,3,"1,2,3",1,1,1
chr12,110048762,110048769,2,"2,3",0,1,1
chr12,110124185,110124489,2,"1,3",1,0,1
chr12,110501957,110502317,2,"2,3",0,1,1
chr12,111841822,111841829,2,"2,3",0,1,1
chr12,111841829,111842133,3,"1,2,3",1,1,1
chr12,111842133,111842182,2,"2,3",0,1,1
chr12,116359038,116359342,2,"1,3",1,0,1
chr12,116436830,116437134,2,"1,3",1,0,1
chr12,116737961,116738042,2,"2,3",0,1,1
chr12,116738042,116738346,3,"1,2,3",1,1,1
chr12,116738346,116738521,2,"2,3",0,1,1
chr12,116916761,116917065,2,"1,3",1,0,1
chr12,118016499,118016803,2,"1,3",1,0,1
chr12,118135884,118136235,2,"2,3",0,1,1
chr12,120087004,120087102,2,"2,3",0,1,1
chr12,120087102,120087251,3,"1,2,3",1,1,1
chr12,120087251,120087364,2,"2,3",0,1,1
chr12,120201018,120201101,2,"2,3",0,1,1
chr12,120201101,120201378,3,"1,2,3",1,1,1
chr12,120201378,120201405,2,"1,3",1,0,1
chr12,120227767,120228086,2,"2,3",0,1,1
chr12,120292083,120292319,2,"1,3",1,0,1
chr12,120317579,120317858,2,"2,3",0,1,1
chr12,120437846,120438446,2,"2,3",0,1,1
chr12,120469568,120470133,2,"2,3",0,1,1
chr12,120686267,120686344,2,"2,3",0,1,1
chr12,120686344,120686610,3,"1,2,3",1,1,1
chr12,120686610,120686648,2,"1,3",1,0,1
chr12,121016363,121016667,2,"1,3",1,0,1
chr12,121626242,121626602,2,"2,3",0,1,1
chr12,122078539,122079073,2,"1,3",1,0,1
chr12,122225949,122226491,2,"1,3",1,0,1
chr12,123233028,123233388,2,"2,3",0,1,1
chr12,123270070,123270094,2,"2,3",0,1,1
chr12,123270094,123270277,3,"1,2,3",1,1,1
chr12,123270277,123270294,2,"2,3",0,1,1
chr12,123383758,123384062,2,"1,3",1,0,1
chr12,123584310,123584614,2,"1,3",1,0,1
chr12,123633575,123633622,2,"2,3",0,1,1
chr12,123633622,123633926,3,"1,2,3",1,1,1
chr12,123633926,123633935,2,"2,3",0,1,1
