chrom,start,end,num,list,ENCFF110FKC_MAX_sorted.bed,ENCFF204YUM_MAX_sorted.bed,ENCFF608XFL_MAX_sorted.bed,ENCFF770REJ_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,17250641,17250675,2,"1,5",1,0,0,0,1
chr1,17250675,17250686,3,"1,4,5",1,0,0,1,1
chr1,17250686,17250858,4,"1,3,4,5",1,0,1,1,1
chr1,17250858,17250883,3,"1,4,5",1,0,0,1,1
chr1,17250883,17250929,2,"1,5",1,0,0,0,1
chr1,17287518,17287852,2,"4,5",0,0,0,1,1
chr1,18480739,18480746,2,"4,5",0,0,0,1,1
chr1,18480746,18481196,3,"3,4,5",0,0,1,1,1
chr1,18481196,18481285,2,"4,5",0,0,0,1,1
chr1,18597292,18597369,2,"4,5",0,0,0,1,1
chr1,18597369,18597441,3,"3,4,5",0,0,1,1,1
chr1,18597441,18597696,4,"1,3,4,5",1,0,1,1,1
chr1,18902792,18902797,2,"1,5",1,0,0,0,1
chr1,18902797,18902865,3,"1,2,5",1,1,0,0,1
chr1,18902865,18902888,4,"1,2,3,5",1,1,1,0,1
chr1,18902888,18903076,5,"1,2,3,4,5",1,1,1,1,1
chr1,18903076,18903102,3,"1,2,5",1,1,0,0,1
chr1,18903102,18903117,2,"2,5",0,1,0,0,1
chr1,19210251,19210273,2,"4,5",0,0,0,1,1
chr1,19210273,19210364,3,"3,4,5",0,0,1,1,1
chr1,19210364,19210370,4,"1,3,4,5",1,0,1,1,1
chr1,19210370,19210617,5,"1,2,3,4,5",1,1,1,1,1
chr1,19210617,19210674,4,"1,2,4,5",1,1,0,1,1
chr1,19210674,19210690,3,"2,4,5",0,1,0,1,1
chr1,19210690,19210700,2,"4,5",0,0,0,1,1
chr1,19251397,19251631,2,"4,5",0,0,0,1,1
chr1,19251631,19251656,3,"2,4,5",0,1,0,1,1
chr1,19251656,19251951,4,"2,3,4,5",0,1,1,1,1
chr1,19251951,19251957,3,"3,4,5",0,0,1,1,1
chr1,19251957,19251990,2,"4,5",0,0,0,1,1
chr1,19311845,19312029,2,"4,5",0,0,0,1,1
chr1,19312029,19312120,3,"3,4,5",0,0,1,1,1
chr1,19312120,19312539,4,"2,3,4,5",0,1,1,1,1
chr1,19596591,19597161,2,"4,5",0,0,0,1,1
chr1,19643140,19643413,2,"3,5",0,0,1,0,1
chr1,19882137,19882158,2,"4,5",0,0,0,1,1
chr1,19882158,19882208,3,"3,4,5",0,0,1,1,1
chr1,19882208,19882528,4,"2,3,4,5",0,1,1,1,1
chr1,19882528,19882608,3,"3,4,5",0,0,1,1,1
chr1,19882608,19882678,2,"4,5",0,0,0,1,1
chr1,20367194,20367418,3,"3,4,5",0,0,1,1,1
chr1,20411215,20411498,3,"3,4,5",0,0,1,1,1
chr1,20486251,20486471,2,"4,5",0,0,0,1,1
chr1,20507844,20507943,2,"4,5",0,0,0,1,1
chr1,20507943,20508393,3,"3,4,5",0,0,1,1,1
chr1,20508393,20508414,2,"4,5",0,0,0,1,1
chr1,20552532,20553136,2,"4,5",0,0,0,1,1
chr1,20661184,20661196,2,"3,5",0,0,1,0,1
chr1,20661196,20661634,3,"3,4,5",0,0,1,1,1
chr1,20661634,20661766,2,"4,5",0,0,0,1,1
chr1,20696880,20696894,2,"1,5",1,0,0,0,1
chr1,20696894,20696915,3,"1,2,5",1,1,0,0,1
chr1,20696915,20696921,4,"1,2,4,5",1,1,0,1,1
chr1,20696921,20697143,5,"1,2,3,4,5",1,1,1,1,1
chr1,20697143,20697181,4,"1,2,4,5",1,1,0,1,1
chr1,20697181,20697190,3,"1,2,5",1,1,0,0,1
chr1,20697190,20697200,2,"2,5",0,1,0,0,1
chr1,20733068,20733072,2,"4,5",0,0,0,1,1
chr1,20733072,20733090,3,"1,4,5",1,0,0,1,1
chr1,20733090,20733126,4,"1,2,4,5",1,1,0,1,1
chr1,20733126,20733353,5,"1,2,3,4,5",1,1,1,1,1
chr1,20733353,20733382,4,"1,2,4,5",1,1,0,1,1
chr1,20733382,20733410,3,"2,4,5",0,1,0,1,1
chr1,20733410,20733427,2,"4,5",0,0,0,1,1
chr1,20847448,20848016,2,"4,5",0,0,0,1,1
chr1,21261837,21262149,3,"3,4,5",0,0,1,1,1
chr1,21262149,21262246,2,"4,5",0,0,0,1,1
chr1,21262703,21262730,2,"3,5",0,0,1,0,1
chr1,21586884,21586961,2,"3,5",0,0,1,0,1
chr1,21586961,21587023,3,"1,3,5",1,0,1,0,1
chr1,21587023,21587257,4,"1,3,4,5",1,0,1,1,1
chr1,21587257,21587271,3,"1,3,5",1,0,1,0,1
chr1,21587271,21587304,2,"3,5",0,0,1,0,1
chr1,22052451,22052877,2,"3,5",0,0,1,0,1
chr1,22451673,22451746,3,"1,2,5",1,1,0,0,1
chr1,22451746,22451759,4,"1,2,3,5",1,1,1,0,1
chr1,22451759,22451900,5,"1,2,3,4,5",1,1,1,1,1
chr1,22451900,22451963,4,"1,2,4,5",1,1,0,1,1
chr1,22451963,22451989,3,"2,4,5",0,1,0,1,1
chr1,22451989,22452366,2,"4,5",0,0,0,1,1
chr1,22739719,22739976,4,"1,3,4,5",1,0,1,1,1
chr1,22746096,22746418,2,"3,5",0,0,1,0,1
chr1,22747375,22747444,2,"2,5",0,1,0,0,1
chr1,22747444,22747503,3,"2,4,5",0,1,0,1,1
chr1,22747503,22747691,4,"2,3,4,5",0,1,1,1,1
chr1,22747691,22747695,3,"2,4,5",0,1,0,1,1
chr1,22747695,22747722,2,"4,5",0,0,0,1,1
chr1,22750283,22750612,2,"4,5",0,0,0,1,1
chr1,23019185,23019199,2,"4,5",0,0,0,1,1
chr1,23019199,23019226,3,"3,4,5",0,0,1,1,1
chr1,23019226,23019241,4,"1,3,4,5",1,0,1,1,1
chr1,23019241,23019522,5,"1,2,3,4,5",1,1,1,1,1
chr1,23019522,23019536,4,"1,2,4,5",1,1,0,1,1
chr1,23019536,23019561,3,"2,4,5",0,1,0,1,1
chr1,23019561,23019600,2,"4,5",0,0,0,1,1
chr1,23188441,23188790,2,"4,5",0,0,0,1,1
chr1,23188790,23189199,3,"3,4,5",0,0,1,1,1
chr1,23189199,23189224,2,"3,5",0,0,1,0,1
chr1,23367951,23368521,2,"4,5",0,0,0,1,1
chr1,23368766,23369266,3,"3,4,5",0,0,1,1,1
chr1,23377293,23377766,2,"4,5",0,0,0,1,1
chr1,23403026,23403052,2,"3,5",0,0,1,0,1
chr1,23403052,23403199,3,"3,4,5",0,0,1,1,1
chr1,23403199,23403247,2,"3,5",0,0,1,0,1
chr1,23403692,23403769,2,"4,5",0,0,0,1,1
chr1,23403769,23403970,3,"3,4,5",0,0,1,1,1
chr1,23403970,23404219,4,"1,3,4,5",1,0,1,1,1
chr1,23404219,23404221,3,"1,4,5",1,0,0,1,1
chr1,23404221,23404280,2,"1,5",1,0,0,0,1
chr1,23539755,23540136,2,"3,5",0,0,1,0,1
chr1,23554914,23554960,2,"3,5",0,0,1,0,1
chr1,23554960,23554966,3,"3,4,5",0,0,1,1,1
chr1,23554966,23554967,4,"1,3,4,5",1,0,1,1,1
chr1,23554967,23555276,5,"1,2,3,4,5",1,1,1,1,1
chr1,23555276,23555287,4,"2,3,4,5",0,1,1,1,1
chr1,23555287,23555332,3,"3,4,5",0,0,1,1,1
chr1,23562366,23562629,3,"3,4,5",0,0,1,1,1
chr1,23577132,23577530,2,"4,5",0,0,0,1,1
chr1,23585607,23585644,2,"4,5",0,0,0,1,1
chr1,23585644,23585848,3,"3,4,5",0,0,1,1,1
chr1,23585848,23585913,2,"4,5",0,0,0,1,1
chr1,23691571,23691761,2,"1,5",1,0,0,0,1
chr1,23691761,23691764,3,"1,3,5",1,0,1,0,1
chr1,23691764,23691900,4,"1,3,4,5",1,0,1,1,1
chr1,23743264,23743714,2,"3,5",0,0,1,0,1
chr1,23778177,23778253,4,"2,3,4,5",0,1,1,1,1
chr1,23778253,23778326,3,"3,4,5",0,0,1,1,1
chr1,23778326,23778355,2,"4,5",0,0,0,1,1
chr1,23790801,23790873,2,"4,5",0,0,0,1,1
chr1,23790873,23791323,3,"3,4,5",0,0,1,1,1
chr1,23791323,23791364,2,"4,5",0,0,0,1,1
chr1,23799492,23799862,3,"3,4,5",0,0,1,1,1
chr1,23799862,23800156,2,"4,5",0,0,0,1,1
chr1,23800611,23800636,2,"4,5",0,0,0,1,1
chr1,23800636,23801035,3,"3,4,5",0,0,1,1,1
chr1,23868237,23868634,2,"3,5",0,0,1,0,1
chr1,23959022,23959099,2,"4,5",0,0,0,1,1
chr1,23959099,23959215,3,"3,4,5",0,0,1,1,1
chr1,23959215,23959600,2,"4,5",0,0,0,1,1
chr1,23959600,23959940,3,"3,4,5",0,0,1,1,1
chr1,23959940,23960050,2,"3,5",0,0,1,0,1
chr1,24046319,24046742,2,"3,5",0,0,1,0,1
chr1,24070861,24071152,3,"3,4,5",0,0,1,1,1
chr1,24202060,24202129,2,"4,5",0,0,0,1,1
chr1,24202129,24202374,3,"3,4,5",0,0,1,1,1
chr1,24413451,24413907,3,"3,4,5",0,0,1,1,1
chr1,24415209,24415239,2,"3,5",0,0,1,0,1
chr1,24415269,24415293,2,"4,5",0,0,0,1,1
chr1,24415293,24415364,3,"1,4,5",1,0,0,1,1
chr1,24415364,24415603,4,"1,2,4,5",1,1,0,1,1
chr1,24415603,24415684,3,"2,4,5",0,1,0,1,1
chr1,24415684,24415839,2,"4,5",0,0,0,1,1
chr1,24744864,24745292,3,"3,4,5",0,0,1,1,1
chr1,24745292,24745475,2,"3,5",0,0,1,0,1
chr1,25232311,25232372,2,"3,5",0,0,1,0,1
chr1,25232372,25232761,3,"3,4,5",0,0,1,1,1
chr1,25232761,25232853,2,"4,5",0,0,0,1,1
chr1,25239764,25240270,2,"4,5",0,0,0,1,1
chr1,25247210,25247238,2,"3,5",0,0,1,0,1
chr1,25247316,25247949,2,"3,5",0,0,1,0,1
chr1,25430062,25430443,3,"3,4,5",0,0,1,1,1
chr1,25430443,25430582,2,"4,5",0,0,0,1,1
chr1,25819619,25819699,2,"4,5",0,0,0,1,1
chr1,25819699,25820142,3,"3,4,5",0,0,1,1,1
chr1,25820142,25820149,2,"3,5",0,0,1,0,1
chr1,25859200,25859208,2,"1,5",1,0,0,0,1
chr1,25859208,25859259,3,"1,2,5",1,1,0,0,1
chr1,25859259,25859282,4,"1,2,4,5",1,1,0,1,1
chr1,25859282,25859432,5,"1,2,3,4,5",1,1,1,1,1
chr1,25859432,25859482,4,"1,2,4,5",1,1,0,1,1
chr1,25859482,25859528,3,"2,4,5",0,1,0,1,1
chr1,25859528,25859877,2,"4,5",0,0,0,1,1
chr1,25905426,25905507,2,"4,5",0,0,0,1,1
chr1,25905507,25905957,3,"3,4,5",0,0,1,1,1
chr1,25905957,25905993,2,"4,5",0,0,0,1,1
chr1,25906325,25906338,2,"1,5",1,0,0,0,1
chr1,25906338,25906360,4,"1,2,4,5",1,1,0,1,1
chr1,25906360,25906503,5,"1,2,3,4,5",1,1,1,1,1
chr1,25906503,25906612,4,"1,2,4,5",1,1,0,1,1
chr1,25906612,25906635,3,"1,2,5",1,1,0,0,1
chr1,25906635,25906658,2,"2,5",0,1,0,0,1
chr1,25998148,25998162,2,"2,5",0,1,0,0,1
chr1,25998162,25998184,3,"2,4,5",0,1,0,1,1
chr1,25998184,25998468,4,"2,3,4,5",0,1,1,1,1
chr1,25998468,25998481,3,"3,4,5",0,0,1,1,1
chr1,25998481,25998498,2,"4,5",0,0,0,1,1
chr1,26035176,26035199,2,"4,5",0,0,0,1,1
chr1,26035199,26035596,3,"3,4,5",0,0,1,1,1
chr1,26035596,26035649,2,"3,5",0,0,1,0,1
chr1,26035916,26035967,2,"3,5",0,0,1,0,1
chr1,26035967,26036274,3,"2,3,5",0,1,1,0,1
chr1,26110988,26111311,2,"3,5",0,0,1,0,1
chr1,26111445,26111485,2,"4,5",0,0,0,1,1
chr1,26111485,26111935,3,"3,4,5",0,0,1,1,1
chr1,26111935,26112250,2,"4,5",0,0,0,1,1
chr1,26169757,26169767,2,"2,5",0,1,0,0,1
chr1,26169767,26169788,3,"2,4,5",0,1,0,1,1
chr1,26169788,26170026,4,"2,3,4,5",0,1,1,1,1
chr1,26170026,26170077,3,"2,4,5",0,1,0,1,1
chr1,26170077,26170079,2,"4,5",0,0,0,1,1
chr1,26233734,26233931,2,"3,5",0,0,1,0,1
chr1,26233931,26234092,3,"3,4,5",0,0,1,1,1
chr1,26234092,26234402,4,"1,3,4,5",1,0,1,1,1
chr1,26234402,26234702,3,"3,4,5",0,0,1,1,1
chr1,26279829,26279861,2,"3,5",0,0,1,0,1
chr1,26279861,26280217,3,"3,4,5",0,0,1,1,1
chr1,26431888,26431929,2,"4,5",0,0,0,1,1
chr1,26431929,26432049,3,"3,4,5",0,0,1,1,1
chr1,26432049,26432052,4,"1,3,4,5",1,0,1,1,1
chr1,26432052,26432227,5,"1,2,3,4,5",1,1,1,1,1
chr1,26432227,26432229,4,"1,3,4,5",1,0,1,1,1
chr1,26432229,26432299,3,"3,4,5",0,0,1,1,1
chr1,26432299,26432324,2,"4,5",0,0,0,1,1
chr1,26471878,26472256,2,"4,5",0,0,0,1,1
chr1,26472256,26472385,3,"2,4,5",0,1,0,1,1
chr1,26472385,26472515,4,"2,3,4,5",0,1,1,1,1
chr1,26472568,26472576,4,"2,3,4,5",0,1,1,1,1
chr1,26472576,26472835,3,"3,4,5",0,0,1,1,1
chr1,26472835,26472960,2,"4,5",0,0,0,1,1
chr1,26472960,26473253,3,"2,4,5",0,1,0,1,1
chr1,26473253,26473280,2,"2,5",0,1,0,0,1
chr1,26693011,26693218,2,"3,5",0,0,1,0,1
chr1,26693218,26693227,3,"3,4,5",0,0,1,1,1
chr1,26693227,26693245,2,"4,5",0,0,0,1,1
chr1,26693245,26693256,3,"2,4,5",0,1,0,1,1
chr1,26693256,26693285,4,"1,2,4,5",1,1,0,1,1
chr1,26693285,26693315,5,"1,2,3,4,5",1,1,1,1,1
chr1,26705753,26705805,2,"3,5",0,0,1,0,1
chr1,26705805,26706033,3,"3,4,5",0,0,1,1,1
chr1,26787644,26787879,2,"3,5",0,0,1,0,1
chr1,26787879,26788094,3,"3,4,5",0,0,1,1,1
chr1,26788094,26788311,2,"4,5",0,0,0,1,1
chr1,26862872,26863117,3,"2,4,5",0,1,0,1,1
chr1,26863117,26863231,2,"4,5",0,0,0,1,1
chr1,26865081,26865174,2,"1,5",1,0,0,0,1
chr1,26865174,26865391,3,"1,3,5",1,0,1,0,1
chr1,26865391,26865530,2,"3,5",0,0,1,0,1
chr1,26889996,26890247,2,"3,5",0,0,1,0,1
chr1,26890247,26890432,3,"2,3,5",0,1,1,0,1
chr1,26900136,26900706,2,"4,5",0,0,0,1,1
chr1,26990625,26990965,3,"3,4,5",0,0,1,1,1
chr1,26990965,26991005,2,"3,5",0,0,1,0,1
chr1,26991364,26991519,2,"4,5",0,0,0,1,1
chr1,26991519,26991903,3,"3,4,5",0,0,1,1,1
chr1,26993475,26993528,2,"4,5",0,0,0,1,1
chr1,26993528,26993574,3,"3,4,5",0,0,1,1,1
chr1,26993574,26993806,2,"3,5",0,0,1,0,1
chr1,26999465,26999845,2,"4,5",0,0,0,1,1
chr1,27012789,27013004,2,"1,5",1,0,0,0,1
chr1,27013004,27013066,3,"1,4,5",1,0,0,1,1
chr1,27013066,27013148,2,"4,5",0,0,0,1,1
chr1,27013148,27013163,3,"1,4,5",1,0,0,1,1
chr1,27192102,27192109,2,"4,5",0,0,0,1,1
chr1,27192109,27192110,3,"3,4,5",0,0,1,1,1
chr1,27192110,27192148,4,"1,3,4,5",1,0,1,1,1
chr1,27192148,27192315,5,"1,2,3,4,5",1,1,1,1,1
chr1,27234222,27234484,2,"4,5",0,0,0,1,1
chr1,27234484,27234792,3,"3,4,5",0,0,1,1,1
chr1,27234792,27234846,2,"3,5",0,0,1,0,1
chr1,27321988,27322054,2,"4,5",0,0,0,1,1
chr1,27322054,27322128,3,"3,4,5",0,0,1,1,1
chr1,27322128,27322277,4,"2,3,4,5",0,1,1,1,1
chr1,27322277,27322405,3,"2,4,5",0,1,0,1,1
chr1,27322405,27322448,2,"2,5",0,1,0,0,1
chr1,27349567,27349770,2,"4,5",0,0,0,1,1
chr1,27349843,27350122,2,"3,5",0,0,1,0,1
chr1,27366731,27367128,2,"4,5",0,0,0,1,1
chr1,27392305,27392313,2,"4,5",0,0,0,1,1
chr1,27392313,27392763,3,"3,4,5",0,0,1,1,1
chr1,27392763,27392801,2,"4,5",0,0,0,1,1
chr1,27540406,27540801,2,"4,5",0,0,0,1,1
chr1,27542466,27542498,2,"4,5",0,0,0,1,1
chr1,27542498,27542683,3,"3,4,5",0,0,1,1,1
chr1,27542683,27542765,2,"4,5",0,0,0,1,1
chr1,27672085,27672557,2,"4,5",0,0,0,1,1
chr1,27725485,27725742,5,"1,2,3,4,5",1,1,1,1,1
chr1,27725742,27725745,3,"3,4,5",0,0,1,1,1
chr1,27725745,27725769,2,"4,5",0,0,0,1,1
chr1,27772836,27772916,2,"3,5",0,0,1,0,1
chr1,27772916,27772992,3,"3,4,5",0,0,1,1,1
chr1,27772992,27773286,4,"2,3,4,5",0,1,1,1,1
chr1,27773286,27773312,3,"2,4,5",0,1,0,1,1
chr1,27773312,27773486,2,"4,5",0,0,0,1,1
chr1,27830552,27830659,2,"3,5",0,0,1,0,1
chr1,27830659,27830993,3,"3,4,5",0,0,1,1,1
chr1,27830993,27831385,2,"4,5",0,0,0,1,1
chr1,27959475,27959594,2,"3,5",0,0,1,0,1
chr1,27959594,27959635,3,"3,4,5",0,0,1,1,1
chr1,27959635,27959830,4,"1,3,4,5",1,0,1,1,1
chr1,27959830,27959945,3,"1,4,5",1,0,0,1,1
chr1,27959945,27960164,2,"4,5",0,0,0,1,1
chr1,28088426,28088481,2,"4,5",0,0,0,1,1
chr1,28088481,28088552,3,"3,4,5",0,0,1,1,1
chr1,28088552,28088872,4,"2,3,4,5",0,1,1,1,1
chr1,28088872,28088917,3,"3,4,5",0,0,1,1,1
chr1,28328766,28329191,3,"3,4,5",0,0,1,1,1
chr1,28329191,28329243,2,"4,5",0,0,0,1,1
chr1,28369442,28369827,2,"3,5",0,0,1,0,1
chr1,28506094,28506208,2,"3,5",0,0,1,0,1
chr1,28518071,28518381,2,"4,5",0,0,0,1,1
chr1,28552812,28553382,2,"4,5",0,0,0,1,1
chr1,28581688,28581798,2,"4,5",0,0,0,1,1
chr1,28581798,28581809,3,"2,4,5",0,1,0,1,1
chr1,28581809,28581833,4,"2,3,4,5",0,1,1,1,1
chr1,28581833,28582118,5,"1,2,3,4,5",1,1,1,1,1
chr1,28582118,28582143,4,"1,3,4,5",1,0,1,1,1
chr1,28582143,28582146,3,"3,4,5",0,0,1,1,1
chr1,28582146,28582190,2,"4,5",0,0,0,1,1
chr1,28642979,28643018,2,"4,5",0,0,0,1,1
chr1,28643018,28643025,3,"3,4,5",0,0,1,1,1
chr1,28643025,28643035,4,"2,3,4,5",0,1,1,1,1
chr1,28643035,28643345,5,"1,2,3,4,5",1,1,1,1,1
chr1,28643345,28643403,2,"4,5",0,0,0,1,1
chr1,28648049,28648284,2,"3,5",0,0,1,0,1
chr1,28648577,28648597,2,"4,5",0,0,0,1,1
chr1,28648597,28648795,3,"3,4,5",0,0,1,1,1
chr1,28648795,28649242,2,"4,5",0,0,0,1,1
chr1,28669325,28669672,2,"4,5",0,0,0,1,1
chr1,28736573,28736620,2,"4,5",0,0,0,1,1
chr1,28736620,28736633,3,"3,4,5",0,0,1,1,1
chr1,28736633,28736881,4,"2,3,4,5",0,1,1,1,1
chr1,28736881,28736911,3,"2,4,5",0,1,0,1,1
chr1,28736911,28737032,4,"2,3,4,5",0,1,1,1,1
chr1,28737032,28737127,3,"2,4,5",0,1,0,1,1
chr1,28737127,28737182,2,"2,5",0,1,0,0,1
chr1,28885019,28885288,5,"1,2,3,4,5",1,1,1,1,1
chr1,28885288,28885290,4,"1,2,4,5",1,1,0,1,1
chr1,28885290,28885292,3,"1,4,5",1,0,0,1,1
chr1,28885292,28885309,2,"4,5",0,0,0,1,1
chr1,28886817,28886968,4,"1,3,4,5",1,0,1,1,1
chr1,28886968,28886985,3,"1,3,5",1,0,1,0,1
chr1,28886985,28887071,2,"3,5",0,0,1,0,1
chr1,29124841,29125038,2,"4,5",0,0,0,1,1
chr1,29181193,29181285,2,"4,5",0,0,0,1,1
chr1,29202813,29202873,2,"3,5",0,0,1,0,1
chr1,29230776,29230797,2,"3,5",0,0,1,0,1
chr1,29230797,29231060,3,"3,4,5",0,0,1,1,1
chr1,29231060,29231166,2,"3,5",0,0,1,0,1
chr1,29709335,29709373,2,"4,5",0,0,0,1,1
chr1,29709373,29709648,3,"3,4,5",0,0,1,1,1
chr1,30718701,30718709,2,"4,5",0,0,0,1,1
chr1,30718709,30718730,3,"2,4,5",0,1,0,1,1
chr1,30718730,30718739,4,"1,2,4,5",1,1,0,1,1
chr1,30718739,30719027,5,"1,2,3,4,5",1,1,1,1,1
chr1,30719027,30719029,4,"1,2,4,5",1,1,0,1,1
chr1,30719029,30719040,3,"1,4,5",1,0,0,1,1
chr1,30719040,30719115,2,"4,5",0,0,0,1,1
chr1,30824027,30824729,2,"4,5",0,0,0,1,1
chr1,31170683,31170758,2,"3,5",0,0,1,0,1
chr1,31170758,31170798,3,"1,3,5",1,0,1,0,1
chr1,31170798,31171068,4,"1,3,4,5",1,0,1,1,1
chr1,31171068,31171133,3,"3,4,5",0,0,1,1,1
chr1,31171133,31171190,2,"4,5",0,0,0,1,1
chr1,31181689,31181697,2,"2,5",0,1,0,0,1
chr1,31181697,31181726,3,"1,2,5",1,1,0,0,1
chr1,31181726,31181789,4,"1,2,4,5",1,1,0,1,1
chr1,31181789,31181958,5,"1,2,3,4,5",1,1,1,1,1
chr1,31181958,31181984,4,"1,2,4,5",1,1,0,1,1
chr1,31181984,31182007,3,"1,2,5",1,1,0,0,1
chr1,31182007,31182009,2,"2,5",0,1,0,0,1
chr1,31296482,31297052,2,"4,5",0,0,0,1,1
chr1,31644472,31644922,2,"3,5",0,0,1,0,1
chr1,31788169,31788199,2,"4,5",0,0,0,1,1
chr1,31788199,31788649,3,"3,4,5",0,0,1,1,1
chr1,31788649,31788822,2,"4,5",0,0,0,1,1
chr1,31788869,31788894,2,"4,5",0,0,0,1,1
chr1,31789148,31789562,2,"4,5",0,0,0,1,1
chr1,31938417,31938433,2,"4,5",0,0,0,1,1
chr1,31938433,31938591,4,"2,3,4,5",0,1,1,1,1
chr1,31938591,31938669,5,"1,2,3,4,5",1,1,1,1,1
chr1,31938669,31938753,4,"2,3,4,5",0,1,1,1,1
chr1,31938753,31938845,3,"3,4,5",0,0,1,1,1
chr1,31938845,31938919,2,"4,5",0,0,0,1,1
chr1,32013440,32013470,2,"4,5",0,0,0,1,1
chr1,32013470,32013485,3,"2,4,5",0,1,0,1,1
chr1,32013485,32013713,5,"1,2,3,4,5",1,1,1,1,1
chr1,32013713,32013790,4,"1,2,4,5",1,1,0,1,1
chr1,32013790,32013795,3,"1,4,5",1,0,0,1,1
chr1,32013795,32014114,2,"4,5",0,0,0,1,1
chr1,32014411,32014700,2,"4,5",0,0,0,1,1
chr1,32072560,32072631,2,"3,5",0,0,1,0,1
chr1,32072631,32072880,3,"3,4,5",0,0,1,1,1
chr1,32072880,32073010,4,"1,3,4,5",1,0,1,1,1
chr1,32073010,32073190,3,"1,4,5",1,0,0,1,1
chr1,32073190,32073401,2,"4,5",0,0,0,1,1
chr1,32107861,32108259,2,"3,5",0,0,1,0,1
chr1,32179579,32179590,2,"1,5",1,0,0,0,1
chr1,32179590,32179663,3,"1,4,5",1,0,0,1,1
chr1,32179663,32179711,4,"1,3,4,5",1,0,1,1,1
chr1,32179711,32179889,5,"1,2,3,4,5",1,1,1,1,1
chr1,32179889,32180031,4,"2,3,4,5",0,1,1,1,1
chr1,32180031,32180050,3,"3,4,5",0,0,1,1,1
chr1,32180050,32180067,2,"3,5",0,0,1,0,1
chr1,32205479,32205753,3,"3,4,5",0,0,1,1,1
chr1,32222143,32222201,2,"4,5",0,0,0,1,1
chr1,32222201,32222527,3,"3,4,5",0,0,1,1,1
chr1,32236157,32236493,3,"3,4,5",0,0,1,1,1
chr1,32240329,32240395,2,"4,5",0,0,0,1,1
chr1,32240395,32240438,3,"3,4,5",0,0,1,1,1
chr1,32240438,32240748,4,"1,3,4,5",1,0,1,1,1
chr1,32240748,32240845,3,"3,4,5",0,0,1,1,1
chr1,32240845,32240899,2,"4,5",0,0,0,1,1
chr1,32241064,32241343,2,"3,5",0,0,1,0,1
chr1,32241343,32241503,3,"3,4,5",0,0,1,1,1
chr1,32241503,32241594,2,"4,5",0,0,0,1,1
chr1,32291681,32291802,2,"3,5",0,0,1,0,1
chr1,32291802,32292056,3,"3,4,5",0,0,1,1,1
chr1,32292056,32292508,2,"4,5",0,0,0,1,1
chr1,32351100,32351185,5,"1,2,3,4,5",1,1,1,1,1
chr1,32351185,32351194,4,"1,3,4,5",1,0,1,1,1
chr1,32351194,32351303,3,"3,4,5",0,0,1,1,1
chr1,32351303,32351876,2,"3,5",0,0,1,0,1
chr1,32394144,32394997,2,"4,5",0,0,0,1,1
chr1,32539233,32539666,2,"4,5",0,0,0,1,1
chr1,32650845,32651091,5,"1,2,3,4,5",1,1,1,1,1
chr1,32651091,32651136,4,"1,2,4,5",1,1,0,1,1
chr1,32651136,32651348,3,"1,4,5",1,0,0,1,1
chr1,32651348,32651482,2,"4,5",0,0,0,1,1
chr1,32651482,32651540,3,"3,4,5",0,0,1,1,1
chr1,32651540,32651710,2,"3,5",0,0,1,0,1
chr1,32725039,32725295,3,"3,4,5",0,0,1,1,1
chr1,32725295,32725554,2,"4,5",0,0,0,1,1
chr1,32817116,32817166,2,"4,5",0,0,0,1,1
chr1,32817166,32817183,3,"3,4,5",0,0,1,1,1
chr1,32817183,32817199,4,"2,3,4,5",0,1,1,1,1
chr1,32817199,32817503,5,"1,2,3,4,5",1,1,1,1,1
chr1,32817503,32817509,4,"1,3,4,5",1,0,1,1,1
chr1,32817509,32817510,3,"3,4,5",0,0,1,1,1
chr1,32817510,32817553,2,"4,5",0,0,0,1,1
chr1,32817870,32817971,2,"3,5",0,0,1,0,1
chr1,32817971,32818320,3,"3,4,5",0,0,1,1,1
chr1,32818320,32818460,2,"4,5",0,0,0,1,1
chr1,32963793,32964338,2,"3,5",0,0,1,0,1
chr1,32964601,32965051,2,"3,5",0,0,1,0,1
chr1,33255392,33255396,2,"3,5",0,0,1,0,1
chr1,33255396,33255966,3,"3,4,5",0,0,1,1,1
chr1,33255966,33255976,2,"3,5",0,0,1,0,1
chr1,33256788,33256912,2,"3,5",0,0,1,0,1
chr1,33256912,33257133,3,"3,4,5",0,0,1,1,1
chr1,33342340,33342383,3,"1,4,5",1,0,0,1,1
chr1,33342383,33342596,4,"1,3,4,5",1,0,1,1,1
chr1,33342596,33342624,3,"1,4,5",1,0,0,1,1
chr1,33342624,33342650,2,"1,5",1,0,0,0,1
chr1,33349975,33349998,2,"4,5",0,0,0,1,1
chr1,33349998,33350197,3,"3,4,5",0,0,1,1,1
chr1,33350197,33350233,2,"4,5",0,0,0,1,1
chr1,33350233,33350645,3,"3,4,5",0,0,1,1,1
chr1,34162971,34163040,2,"4,5",0,0,0,1,1
chr1,34163040,34163488,3,"3,4,5",0,0,1,1,1
chr1,34852667,34853061,2,"3,5",0,0,1,0,1
chr1,34859682,34859756,2,"4,5",0,0,0,1,1
chr1,34859756,34859769,3,"3,4,5",0,0,1,1,1
chr1,34859769,34859785,4,"1,3,4,5",1,0,1,1,1
