chrom,start,end,num,list,ENCFF684YEX_RFX5_sorted.bed,ENCFF863XXN_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr10,73785272,73785612,2,"1,3",1,0,1
chr10,73997870,73998210,2,"1,3",1,0,1
chr10,74826106,74826171,2,"1,3",1,0,1
chr10,74826171,74826446,3,"1,2,3",1,1,1
chr10,74826446,74826481,2,"2,3",0,1,1
chr10,78029468,78029778,2,"2,3",0,1,1
chr10,78033582,78033905,2,"1,3",1,0,1
chr10,84139324,84139664,2,"1,3",1,0,1
chr10,86521650,86521990,2,"1,3",1,0,1
chr10,87862282,87862326,2,"1,3",1,0,1
chr10,87862326,87862622,3,"1,2,3",1,1,1
chr10,87862622,87862636,2,"2,3",0,1,1
chr10,88271293,88271603,2,"2,3",0,1,1
chr10,89260405,89260745,2,"1,3",1,0,1
chr10,89643893,89644453,2,"1,3",1,0,1
chr10,91798203,91798523,2,"1,3",1,0,1
chr10,91908462,91909010,2,"1,3",1,0,1
chr10,92290995,92291335,2,"1,3",1,0,1
chr10,92592924,92593451,2,"1,3",1,0,1
chr10,93496403,93496743,2,"1,3",1,0,1
chr10,95755511,95755523,2,"1,3",1,0,1
chr10,95755523,95755760,3,"1,2,3",1,1,1
chr10,95755760,95755777,2,"1,3",1,0,1
chr10,97401286,97401596,2,"2,3",0,1,1
chr10,97633382,97633692,2,"2,3",0,1,1
chr10,97640402,97640518,2,"2,3",0,1,1
chr10,97640518,97640603,3,"1,2,3",1,1,1
chr10,97640603,97640712,2,"2,3",0,1,1
chr10,97687139,97687424,2,"1,3",1,0,1
chr10,97736949,97737289,2,"1,3",1,0,1
chr10,99430631,99430673,2,"1,3",1,0,1
chr10,99430673,99430842,3,"1,2,3",1,1,1
chr10,99430842,99430892,2,"1,3",1,0,1
chr10,99620373,99620713,2,"1,3",1,0,1
chr10,99659182,99659200,2,"1,3",1,0,1
chr10,99659200,99659510,3,"1,2,3",1,1,1
chr10,99659510,99659522,2,"1,3",1,0,1
chr10,100327022,100327028,2,"1,3",1,0,1
chr10,100327028,100327338,3,"1,2,3",1,1,1
chr10,100327338,100327362,2,"1,3",1,0,1
chr10,100346853,100346860,2,"1,3",1,0,1
chr10,100346860,100347170,3,"1,2,3",1,1,1
chr10,100347170,100347193,2,"1,3",1,0,1
chr10,100373320,100373660,2,"1,3",1,0,1
chr10,100481539,100481837,3,"1,2,3",1,1,1
chr10,100481837,100481872,2,"1,3",1,0,1
chr10,101032068,101032141,2,"2,3",0,1,1
chr10,101032286,101032378,2,"2,3",0,1,1
chr10,101032465,101032775,2,"2,3",0,1,1
chr10,101353824,101354380,2,"1,3",1,0,1
chr10,101818377,101818886,2,"2,3",0,1,1
chr10,101830534,101831171,2,"1,3",1,0,1
chr10,102132499,102132801,2,"1,3",1,0,1
chr10,102132919,102133259,2,"1,3",1,0,1
chr10,102152187,102152769,2,"1,3",1,0,1
chr10,102245321,102245397,2,"2,3",0,1,1
chr10,102245397,102245564,3,"1,2,3",1,1,1
chr10,102245564,102245631,2,"2,3",0,1,1
chr10,102394270,102394273,2,"2,3",0,1,1
chr10,102394273,102394580,3,"1,2,3",1,1,1
chr10,102394580,102394613,2,"1,3",1,0,1
chr10,102642075,102642407,2,"1,3",1,0,1
chr10,102674160,102674229,2,"2,3",0,1,1
chr10,102674229,102674372,3,"1,2,3",1,1,1
chr10,102674372,102674436,2,"2,3",0,1,1
chr10,102743584,102743827,2,"2,3",0,1,1
chr10,102918008,102918075,2,"1,3",1,0,1
chr10,102918075,102918348,3,"1,2,3",1,1,1
chr10,102918348,102918385,2,"2,3",0,1,1
chr10,103396459,103396481,2,"2,3",0,1,1
chr10,103396481,103396769,3,"1,2,3",1,1,1
chr10,103396769,103396821,2,"1,3",1,0,1
chr10,103458804,103459058,3,"1,2,3",1,1,1
chr10,103459058,103459068,2,"2,3",0,1,1
chr10,104268928,104269268,2,"1,3",1,0,1
chr10,110211109,110211143,2,"1,3",1,0,1
chr10,110211143,110211467,3,"1,2,3",1,1,1
chr10,110501267,110501566,2,"1,3",1,0,1
chr10,110568167,110568264,2,"2,3",0,1,1
chr10,110568264,110568365,3,"1,2,3",1,1,1
chr10,110568365,110568477,2,"2,3",0,1,1
chr10,110860534,110860795,3,"1,2,3",1,1,1
chr10,110860795,110860810,2,"2,3",0,1,1
chr10,110871693,110871751,2,"1,3",1,0,1
chr10,110871751,110871966,3,"1,2,3",1,1,1
chr10,110871966,110872004,2,"1,3",1,0,1
chr10,110918996,110919013,2,"1,3",1,0,1
chr10,110919013,110919323,3,"1,2,3",1,1,1
chr10,110919323,110919336,2,"1,3",1,0,1
chr10,114174122,114174186,2,"2,3",0,1,1
chr10,114174186,114174357,3,"1,2,3",1,1,1
chr10,114174357,114174432,2,"2,3",0,1,1
chr10,119029272,119029537,2,"2,3",0,1,1
chr10,122879509,122879849,2,"1,3",1,0,1
chr10,125721168,125721171,2,"2,3",0,1,1
chr10,125721171,125721424,3,"1,2,3",1,1,1
chr10,130110807,130111147,2,"1,3",1,0,1
chr10,131900437,131900777,2,"1,3",1,0,1
chr10,132335497,132335568,2,"1,3",1,0,1
chr10,132537419,132537917,2,"1,3",1,0,1
chr11,207389,207729,2,"1,3",1,0,1
chr11,329483,329793,2,"2,3",0,1,1
chr11,560735,561307,2,"1,3",1,0,1
chr11,809713,810053,2,"1,3",1,0,1
chr11,1852830,1853138,3,"1,2,3",1,1,1
chr11,1853138,1853153,2,"1,3",1,0,1
chr11,2699908,2699966,2,"2,3",0,1,1
chr11,2699966,2700103,3,"1,2,3",1,1,1
chr11,2700103,2700218,2,"2,3",0,1,1
chr11,2892030,2892335,2,"1,3",1,0,1
chr11,2992257,2992567,2,"2,3",0,1,1
chr11,3378999,3379339,2,"1,3",1,0,1
chr11,3797656,3797669,2,"1,3",1,0,1
chr11,3797669,3797979,3,"1,2,3",1,1,1
chr11,3797979,3797996,2,"1,3",1,0,1
chr11,3854903,3855243,2,"1,3",1,0,1
chr11,4608145,4608171,2,"1,3",1,0,1
chr11,4608171,4608481,3,"1,2,3",1,1,1
chr11,4608481,4608485,2,"1,3",1,0,1
chr11,5684954,5684993,2,"1,3",1,0,1
chr11,5684993,5685263,3,"1,2,3",1,1,1
chr11,6234537,6234877,2,"1,3",1,0,1
chr11,6481229,6481237,2,"2,3",0,1,1
chr11,6481237,6481539,3,"1,2,3",1,1,1
chr11,6481539,6481577,2,"1,3",1,0,1
chr11,6603429,6603769,2,"1,3",1,0,1
chr11,6612106,6612662,2,"1,3",1,0,1
chr11,6619297,6619318,2,"1,3",1,0,1
chr11,6619318,6619657,3,"1,2,3",1,1,1
chr11,6619657,6619669,2,"1,3",1,0,1
chr11,6683359,6683669,2,"2,3",0,1,1
chr11,8688782,8689122,2,"1,3",1,0,1
chr11,9460601,9460640,2,"1,3",1,0,1
chr11,9460640,9460941,3,"1,2,3",1,1,1
chr11,9460941,9460950,2,"2,3",0,1,1
chr11,9614181,9614521,2,"1,3",1,0,1
chr11,10307748,10307792,2,"2,3",0,1,1
chr11,10307792,10308058,3,"1,2,3",1,1,1
chr11,10308058,10308328,2,"1,3",1,0,1
chr11,10792476,10792816,2,"1,3",1,0,1
chr11,10808820,10809160,2,"1,3",1,0,1
chr11,13277363,13277426,2,"2,3",0,1,1
chr11,13277426,13277595,3,"1,2,3",1,1,1
chr11,13277595,13277673,2,"2,3",0,1,1
chr11,13668437,13668521,2,"2,3",0,1,1
chr11,13668521,13668690,3,"1,2,3",1,1,1
chr11,13668690,13668747,2,"2,3",0,1,1
chr11,14499706,14500046,2,"1,3",1,0,1
chr11,17207863,17208203,2,"1,3",1,0,1
chr11,18322409,18322749,2,"1,3",1,0,1
chr11,19712591,19712931,2,"1,3",1,0,1
chr11,22625702,22625711,2,"2,3",0,1,1
chr11,22625711,22626012,3,"1,2,3",1,1,1
chr11,22626012,22626051,2,"1,3",1,0,1
chr11,27363180,27363245,2,"1,3",1,0,1
chr11,27363245,27363326,3,"1,2,3",1,1,1
chr11,27363326,27363415,2,"1,3",1,0,1
chr11,28107901,28108103,2,"2,3",0,1,1
chr11,28108103,28108211,3,"1,2,3",1,1,1
chr11,28108211,28108443,2,"1,3",1,0,1
chr11,28110171,28110387,2,"1,3",1,0,1
chr11,31369601,31369941,2,"1,3",1,0,1
chr11,31509498,31509838,2,"1,3",1,0,1
chr11,32090788,32091073,2,"2,3",0,1,1
chr11,33039412,33039752,2,"1,3",1,0,1
chr11,33040093,33040239,2,"1,3",1,0,1
chr11,33257237,33257577,2,"1,3",1,0,1
chr11,33347567,33347806,3,"1,2,3",1,1,1
chr11,33347806,33347834,2,"1,3",1,0,1
chr11,34438729,34438777,2,"2,3",0,1,1
chr11,34438777,34439039,3,"1,2,3",1,1,1
chr11,34439039,34439117,2,"1,3",1,0,1
chr11,44066138,44066478,2,"1,3",1,0,1
chr11,45847111,45847628,2,"2,3",0,1,1
chr11,45917875,45918215,2,"1,3",1,0,1
chr11,46270800,46271046,2,"2,3",0,1,1
chr11,46593936,46594276,2,"1,3",1,0,1
chr11,46936567,46936907,2,"1,3",1,0,1
chr11,47176803,47177143,2,"1,3",1,0,1
chr11,47214286,47214292,2,"1,3",1,0,1
chr11,47214292,47214488,3,"1,2,3",1,1,1
chr11,47214488,47214528,2,"1,3",1,0,1
chr11,47248829,47249169,2,"1,3",1,0,1
chr11,47378263,47378806,2,"1,3",1,0,1
chr11,47408087,47408427,2,"1,3",1,0,1
chr11,57667734,57668074,2,"1,3",1,0,1
chr11,57712261,57712571,2,"2,3",0,1,1
chr11,57741633,57741672,2,"2,3",0,1,1
chr11,57741672,57741943,3,"1,2,3",1,1,1
chr11,57741943,57742012,2,"1,3",1,0,1
chr11,59142933,59142950,2,"1,3",1,0,1
chr11,59142950,59143260,3,"1,2,3",1,1,1
chr11,59143260,59143273,2,"1,3",1,0,1
chr11,59559989,59560191,2,"1,3",1,0,1
chr11,59615754,59616307,2,"2,3",0,1,1
chr11,59669048,59669388,2,"1,3",1,0,1
chr11,60486075,60486415,2,"1,3",1,0,1
chr11,61362216,61362239,2,"1,3",1,0,1
chr11,61362239,61362489,3,"1,2,3",1,1,1
chr11,61756756,61756802,2,"1,3",1,0,1
chr11,61756802,61757096,3,"1,2,3",1,1,1
chr11,61757096,61757112,2,"2,3",0,1,1
chr11,61816425,61816791,2,"1,3",1,0,1
chr11,62556242,62556423,3,"1,2,3",1,1,1
chr11,62556423,62556463,2,"2,3",0,1,1
chr11,62591517,62591527,2,"2,3",0,1,1
chr11,62591527,62591827,3,"1,2,3",1,1,1
chr11,62591827,62591867,2,"1,3",1,0,1
chr11,62599244,62599520,2,"1,3",1,0,1
chr11,62646467,62646807,2,"1,3",1,0,1
chr11,62672238,62672536,2,"1,3",1,0,1
chr11,62726940,62727280,2,"1,3",1,0,1
chr11,62727562,62727715,2,"1,3",1,0,1
chr11,62727715,62728098,3,"1,2,3",1,1,1
chr11,62728098,62728119,2,"1,3",1,0,1
chr11,62769833,62769846,2,"1,3",1,0,1
chr11,62769846,62770005,3,"1,2,3",1,1,1
chr11,62831945,62832285,2,"1,3",1,0,1
chr11,62839480,62839779,2,"1,3",1,0,1
chr11,64185848,64185855,2,"1,3",1,0,1
chr11,64185855,64186165,3,"1,2,3",1,1,1
chr11,64186165,64186188,2,"1,3",1,0,1
chr11,64206565,64206905,2,"1,3",1,0,1
chr11,64778680,64778990,3,"1,2,3",1,1,1
chr11,64778990,64779020,2,"1,3",1,0,1
chr11,64917118,64917127,2,"1,3",1,0,1
chr11,64917127,64917437,3,"1,2,3",1,1,1
chr11,64917437,64917458,2,"1,3",1,0,1
chr11,65013772,65014112,2,"1,3",1,0,1
chr11,65084009,65084349,2,"1,3",1,0,1
chr11,65111600,65111922,2,"1,3",1,0,1
chr11,65122081,65122421,2,"1,3",1,0,1
chr11,65134925,65135007,2,"2,3",0,1,1
chr11,65135007,65135171,3,"1,2,3",1,1,1
chr11,65135171,65135235,2,"2,3",0,1,1
chr11,65422763,65422963,2,"1,3",1,0,1
chr11,65477407,65477747,2,"1,3",1,0,1
chr11,65487609,65487632,2,"1,3",1,0,1
chr11,65487632,65487942,3,"1,2,3",1,1,1
chr11,65487942,65487949,2,"1,3",1,0,1
chr11,65497390,65497730,2,"1,3",1,0,1
chr11,65570101,65570573,2,"2,3",0,1,1
chr11,65615318,65615628,2,"2,3",0,1,1
chr11,65626310,65626315,2,"1,3",1,0,1
chr11,65639697,65639986,2,"1,3",1,0,1
chr11,65640136,65640237,2,"1,3",1,0,1
chr11,65712089,65712429,2,"1,3",1,0,1
chr11,65858170,65858510,2,"1,3",1,0,1
chr11,65919197,65919537,2,"1,3",1,0,1
chr11,65989008,65989318,2,"2,3",0,1,1
chr11,66052169,66052509,2,"1,3",1,0,1
chr11,66282437,66282777,2,"1,3",1,0,1
chr11,66289051,66289391,2,"1,3",1,0,1
chr11,66344931,66345271,2,"1,3",1,0,1
chr11,66616343,66616409,2,"1,3",1,0,1
chr11,66616409,66616683,3,"1,2,3",1,1,1
chr11,66616683,66616719,2,"2,3",0,1,1
chr11,66638298,66638862,2,"1,3",1,0,1
chr11,66677791,66677822,2,"1,3",1,0,1
chr11,66677822,66678131,3,"1,2,3",1,1,1
chr11,66678131,66678132,2,"2,3",0,1,1
chr11,66843217,66843256,2,"1,3",1,0,1
chr11,66843256,66843557,3,"1,2,3",1,1,1
chr11,66843557,66843566,2,"2,3",0,1,1
chr11,67317881,67318221,2,"1,3",1,0,1
chr11,67353418,67353494,2,"1,3",1,0,1
chr11,67353494,67353758,3,"1,2,3",1,1,1
chr11,67353758,67353804,2,"2,3",0,1,1
chr11,67482850,67483126,2,"1,3",1,0,1
chr11,67486676,67487016,2,"1,3",1,0,1
chr11,67506110,67506411,2,"2,3",0,1,1
chr11,67508154,67508264,2,"2,3",0,1,1
chr11,67508264,67508359,3,"1,2,3",1,1,1
chr11,67508359,67508464,2,"2,3",0,1,1
chr11,67614190,67614530,2,"1,3",1,0,1
chr11,68030439,68030658,2,"2,3",0,1,1
chr11,68030658,68030749,3,"1,2,3",1,1,1
chr11,68030749,68030998,2,"1,3",1,0,1
chr11,68121397,68121510,2,"1,3",1,0,1
chr11,68460248,68460274,2,"1,3",1,0,1
chr11,68460274,68460584,3,"1,2,3",1,1,1
chr11,68460584,68460588,2,"1,3",1,0,1
chr11,69048758,69049098,2,"1,3",1,0,1
chr11,69443312,69443652,2,"1,3",1,0,1
chr11,69641036,69641216,3,"1,2,3",1,1,1
chr11,69641216,69641281,2,"2,3",0,1,1
chr11,71373105,71373425,2,"1,3",1,0,1
chr11,71448296,71448636,2,"1,3",1,0,1
chr11,72080656,72080682,2,"1,3",1,0,1
chr11,72080682,72080934,3,"1,2,3",1,1,1
chr11,72080934,72080962,2,"1,3",1,0,1
chr11,72112176,72112184,2,"1,3",1,0,1
chr11,72112184,72112494,3,"1,2,3",1,1,1
chr11,72112494,72112516,2,"1,3",1,0,1
chr11,73376094,73376432,2,"1,3",1,0,1
chr11,73761178,73761518,2,"1,3",1,0,1
chr11,73779369,73779393,2,"1,3",1,0,1
chr11,73779393,73779709,3,"1,2,3",1,1,1
chr11,73779709,73779902,2,"2,3",0,1,1
chr11,73980077,73980129,2,"2,3",0,1,1
chr11,73980129,73980289,3,"1,2,3",1,1,1
chr11,73980289,73980387,2,"2,3",0,1,1
chr11,73983278,73983327,2,"1,3",1,0,1
chr11,73983327,73983409,3,"1,2,3",1,1,1
chr11,73983409,73983474,2,"1,3",1,0,1
chr11,74748658,74748998,2,"1,3",1,0,1
chr11,74948934,74949022,2,"2,3",0,1,1
chr11,74949022,74949115,3,"1,2,3",1,1,1
chr11,74949115,74949240,2,"2,3",0,1,1
chr11,75248676,75249009,2,"1,3",1,0,1
chr11,75562367,75562707,2,"1,3",1,0,1
chr11,76444509,76444556,2,"1,3",1,0,1
chr11,76444556,76444849,3,"1,2,3",1,1,1
chr11,76444849,76444866,2,"2,3",0,1,1
chr11,83156703,83156727,2,"1,3",1,0,1
chr11,83156727,83157058,3,"1,2,3",1,1,1
chr11,83157058,83157115,2,"1,3",1,0,1
chr11,85628345,85628685,2,"1,3",1,0,1
chr11,93197457,93198008,2,"1,3",1,0,1
chr11,93526941,93527180,2,"2,3",0,1,1
chr11,93661439,93661779,2,"1,3",1,0,1
chr11,93741247,93741557,2,"2,3",0,1,1
chr11,94493749,94494089,2,"1,3",1,0,1
chr11,94973463,94973803,2,"1,3",1,0,1
chr11,95254292,95254325,2,"1,3",1,0,1
chr11,95254325,95254595,3,"1,2,3",1,1,1
chr11,95254595,95254630,2,"1,3",1,0,1
chr11,95789621,95789737,2,"1,3",1,0,1
chr11,95789737,95789961,3,"1,2,3",1,1,1
chr11,95789961,95790231,2,"2,3",0,1,1
chr11,95790231,95790552,3,"1,2,3",1,1,1
chr11,95790552,95790571,2,"1,3",1,0,1
chr11,96389716,96390056,2,"1,3",1,0,1
chr11,102346995,102347335,2,"1,3",1,0,1
chr11,103109245,103109270,2,"1,3",1,0,1
chr11,103109270,103109580,3,"1,2,3",1,1,1
chr11,103109580,103109585,2,"1,3",1,0,1
chr11,106077167,106077507,2,"1,3",1,0,1
chr11,108222766,108223106,2,"1,3",1,0,1
chr11,108223173,108223418,2,"1,3",1,0,1
chr11,108467300,108467640,2,"1,3",1,0,1
chr11,108664827,108664832,2,"1,3",1,0,1
chr11,108664832,108665142,3,"1,2,3",1,1,1
chr11,108665142,108665167,2,"1,3",1,0,1
chr11,108699357,108699399,2,"1,3",1,0,1
chr11,108699399,108699697,3,"1,2,3",1,1,1
chr11,108699697,108699701,2,"2,3",0,1,1
chr11,108733598,108733693,2,"2,3",0,1,1
chr11,108733693,108733805,3,"1,2,3",1,1,1
chr11,108733805,108733908,2,"2,3",0,1,1
chr11,110092503,110092766,2,"1,3",1,0,1
chr11,111379241,111379581,2,"1,3",1,0,1
chr11,111926724,111927064,2,"1,3",1,0,1
chr11,112025029,112025570,2,"1,3",1,0,1
chr11,112226082,112226392,2,"2,3",0,1,1
chr11,116772791,116773131,2,"1,3",1,0,1
chr11,117098436,117098451,2,"1,3",1,0,1
chr11,117098451,117098761,3,"1,2,3",1,1,1
chr11,117098761,117098776,2,"1,3",1,0,1
chr11,117178549,117178889,2,"1,3",1,0,1
chr11,117231942,117231950,2,"1,3",1,0,1
chr11,117231950,117232260,3,"1,2,3",1,1,1
chr11,117232260,117232266,2,"1,3",1,0,1
chr11,117327652,117327710,2,"2,3",0,1,1
chr11,117327710,117327898,3,"1,2,3",1,1,1
chr11,117327898,117327962,2,"2,3",0,1,1
chr11,117814973,117815223,2,"1,3",1,0,1
chr11,117815341,117815525,2,"1,3",1,0,1
chr11,118565837,118565865,2,"1,3",1,0,1
chr11,118565865,118566175,3,"1,2,3",1,1,1
chr11,118566175,118566177,2,"1,3",1,0,1
chr11,118792777,118792785,2,"2,3",0,1,1
chr11,118792785,118793087,3,"1,2,3",1,1,1
chr11,118793087,118793121,2,"1,3",1,0,1
chr11,118820416,118820693,3,"1,2,3",1,1,1
chr11,118820693,118820703,2,"1,3",1,0,1
chr11,118928173,118928405,2,"2,3",0,1,1
chr11,118997898,118998238,2,"1,3",1,0,1
chr11,119018322,119018662,2,"1,3",1,0,1
chr11,119030852,119031161,2,"1,3",1,0,1
chr11,119057196,119057215,2,"2,3",0,1,1
chr11,119057215,119057506,3,"1,2,3",1,1,1
chr11,119057506,119057555,2,"1,3",1,0,1
chr11,119084921,119085261,2,"1,3",1,0,1
chr11,119095347,119095412,2,"1,3",1,0,1
chr11,119095412,119095687,3,"1,2,3",1,1,1
chr11,119095687,119095722,2,"2,3",0,1,1
chr11,119334266,119334268,2,"1,3",1,0,1
chr11,119334268,119334578,3,"1,2,3",1,1,1
chr11,119334578,119334606,2,"1,3",1,0,1
chr11,119381556,119381575,2,"2,3",0,1,1
chr11,119381575,119381866,3,"1,2,3",1,1,1
chr11,119381866,119381915,2,"1,3",1,0,1
chr11,120325093,120325433,2,"1,3",1,0,1
chr11,120335983,120336323,2,"1,3",1,0,1
chr11,121023868,121024208,2,"1,3",1,0,1
chr11,123062105,123062445,2,"1,3",1,0,1
chr11,124953908,124954248,2,"1,3",1,0,1
chr11,125111593,125111771,2,"2,3",0,1,1
chr11,125111771,125111856,3,"1,2,3",1,1,1
chr11,125111856,125111903,2,"2,3",0,1,1
chr11,125592455,125592517,2,"1,3",1,0,1
chr11,125592517,125592827,3,"1,2,3",1,1,1
chr11,125592827,125592958,2,"1,3",1,0,1
chr11,125887426,125887736,2,"2,3",0,1,1
chr11,126062841,126063181,2,"1,3",1,0,1
chr11,126268800,126268952,2,"1,3",1,0,1
chr11,126268952,126269140,3,"1,2,3",1,1,1
chr11,126269140,126269262,2,"2,3",0,1,1
chr11,130002712,130002744,2,"1,3",1,0,1
chr11,130002744,130003265,3,"1,2,3",1,1,1
chr11,130003265,130003305,2,"1,3",1,0,1
chr11,134223877,134223895,2,"1,3",1,0,1
chr11,134223895,134224217,3,"1,2,3",1,1,1
chr11,134224217,134224416,2,"2,3",0,1,1
chr12,1690831,1691141,2,"2,3",0,1,1
chr12,2812482,2813021,2,"1,3",1,0,1
chr12,2890675,2890753,2,"2,3",0,1,1
chr12,2890753,2890894,3,"1,2,3",1,1,1
chr12,2890894,2890985,2,"2,3",0,1,1
chr12,4271902,4271966,2,"1,3",1,0,1
chr12,4271966,4272208,3,"1,2,3",1,1,1
chr12,4272208,4272215,2,"1,3",1,0,1
chr12,4272591,4272673,2,"2,3",0,1,1
chr12,4321003,4321343,2,"1,3",1,0,1
chr12,6534294,6534634,2,"1,3",1,0,1
chr12,6689488,6689828,2,"1,3",1,0,1
chr12,6723826,6723828,2,"1,3",1,0,1
chr12,6723828,6724138,3,"1,2,3",1,1,1
chr12,6724138,6724166,2,"1,3",1,0,1
chr12,6764244,6764259,2,"1,3",1,0,1
chr12,6764259,6764568,3,"1,2,3",1,1,1
chr12,6764568,6764599,2,"1,3",1,0,1
chr12,8949649,8949989,2,"1,3",1,0,1
chr12,10613428,10613768,2,"1,3",1,0,1
chr12,10750136,10750476,2,"1,3",1,0,1
chr12,12607583,12607608,2,"1,3",1,0,1
chr12,12607608,12607643,3,"1,2,3",1,1,1
chr12,14770770,14771110,2,"1,3",1,0,1
chr12,14828991,14829077,2,"1,3",1,0,1
chr12,14829077,14829155,3,"1,2,3",1,1,1
chr12,14829155,14829203,2,"1,3",1,0,1
chr12,21501537,21501538,2,"2,3",0,1,1
chr12,21501538,21501847,3,"1,2,3",1,1,1
chr12,21501847,21501878,2,"1,3",1,0,1
chr12,22625007,22625347,2,"1,3",1,0,1
chr12,25386135,25386475,2,"1,3",1,0,1
chr12,26937931,26938485,2,"1,3",1,0,1
chr12,27022322,27022359,2,"2,3",0,1,1
chr12,27022359,27022612,3,"1,2,3",1,1,1
chr12,27022612,27022699,2,"1,3",1,0,1
chr12,28190676,28190986,2,"2,3",0,1,1
chr12,31362987,31363327,2,"1,3",1,0,1
chr12,31524803,31524959,2,"1,3",1,0,1
chr12,31524959,31525059,3,"1,2,3",1,1,1
chr12,31525059,31525143,2,"1,3",1,0,1
chr12,31728906,31729246,2,"1,3",1,0,1
chr12,34022165,34022632,2,"1,3",1,0,1
chr12,38904830,38905170,2,"1,3",1,0,1
chr12,39619697,39620026,2,"1,3",1,0,1
chr12,45728848,45729188,2,"1,3",1,0,1
chr12,48198074,48198080,2,"1,3",1,0,1
chr12,48198080,48198390,3,"1,2,3",1,1,1
chr12,48198390,48198414,2,"1,3",1,0,1
chr12,48682166,48682172,2,"2,3",0,1,1
chr12,48682172,48682476,3,"1,2,3",1,1,1
chr12,48682476,48682512,2,"1,3",1,0,1
chr12,48865745,48865769,2,"2,3",0,1,1
chr12,48865769,48866055,3,"1,2,3",1,1,1
chr12,48866055,48866109,2,"1,3",1,0,1
chr12,49060233,49060573,2,"1,3",1,0,1
chr12,49069767,49070107,2,"1,3",1,0,1
chr12,49189081,49189114,2,"1,3",1,0,1
chr12,49189114,49189235,3,"1,2,3",1,1,1
chr12,49189235,49189294,2,"1,3",1,0,1
chr12,49264782,49265122,2,"1,3",1,0,1
chr12,49322995,49323034,2,"1,3",1,0,1
chr12,49323034,49323335,3,"1,2,3",1,1,1
chr12,49323335,49323344,2,"2,3",0,1,1
chr12,49828450,49828875,2,"1,3",1,0,1
chr12,50110322,50110343,2,"2,3",0,1,1
chr12,50110343,50110549,3,"1,2,3",1,1,1
chr12,50111614,50111615,2,"1,3",1,0,1
chr12,50111615,50111975,3,"1,2,3",1,1,1
chr12,50111975,50111990,2,"1,3",1,0,1
chr12,50763694,50764034,2,"1,3",1,0,1
chr12,51392732,51392733,2,"1,3",1,0,1
chr12,51392733,51392960,3,"1,2,3",1,1,1
chr12,52005855,52006195,2,"1,3",1,0,1
chr12,52069568,52070117,2,"1,3",1,0,1
chr12,53006112,53006452,2,"1,3",1,0,1
chr12,53321176,53321640,2,"1,3",1,0,1
chr12,53324727,53325067,2,"1,3",1,0,1
chr12,53379640,53380233,2,"1,3",1,0,1
chr12,53441510,53441850,2,"1,3",1,0,1
chr12,53451818,53452158,2,"1,3",1,0,1
chr12,53500696,53500729,2,"1,3",1,0,1
chr12,53500729,53501036,3,"1,2,3",1,1,1
chr12,53501036,53501039,2,"2,3",0,1,1
chr12,53984873,53985164,2,"1,3",1,0,1
chr12,54259475,54259815,2,"1,3",1,0,1
chr12,54280463,54280466,2,"2,3",0,1,1
chr12,54280466,54280773,3,"1,2,3",1,1,1
chr12,54280773,54280806,2,"1,3",1,0,1
chr12,54324842,54324927,2,"2,3",0,1,1
chr12,54324927,54325152,3,"1,2,3",1,1,1
chr12,54325152,54325162,2,"1,3",1,0,1
chr12,54359092,54359182,2,"2,3",0,1,1
chr12,54359182,54359344,3,"1,2,3",1,1,1
chr12,54359344,54359402,2,"2,3",0,1,1
chr12,54497412,54497534,2,"2,3",0,1,1
chr12,54497534,54497711,3,"1,2,3",1,1,1
chr12,54497711,54497870,2,"1,3",1,0,1
chr12,55738396,55738689,2,"1,3",1,0,1
chr12,55818325,55818371,2,"1,3",1,0,1
chr12,55973593,55973825,2,"2,3",0,1,1
chr12,55973825,55973903,3,"1,2,3",1,1,1
chr12,55973903,55974165,2,"1,3",1,0,1
chr12,55997052,55997077,2,"1,3",1,0,1
chr12,55997077,55997223,3,"1,2,3",1,1,1
chr12,55997223,55997281,2,"1,3",1,0,1
chr12,56104328,56104668,2,"1,3",1,0,1
chr12,56118204,56118514,2,"2,3",0,1,1
chr12,56127852,56127880,2,"1,3",1,0,1
chr12,56127880,56128174,3,"1,2,3",1,1,1
chr12,56128174,56128395,2,"2,3",0,1,1
chr12,56158134,56158145,2,"1,3",1,0,1
chr12,56158145,56158455,3,"1,2,3",1,1,1
chr12,56158455,56158474,2,"1,3",1,0,1
chr12,56224096,56224144,2,"1,3",1,0,1
chr12,56224144,56224426,3,"1,2,3",1,1,1
chr12,56224426,56224454,2,"2,3",0,1,1
chr12,56266701,56267041,2,"1,3",1,0,1
chr12,56315830,56316379,2,"1,3",1,0,1
chr12,56333891,56333964,2,"1,3",1,0,1
chr12,56333964,56334231,3,"1,2,3",1,1,1
chr12,56334231,56334274,2,"2,3",0,1,1
chr12,56360100,56360440,2,"1,3",1,0,1
chr12,56645951,56646291,2,"1,3",1,0,1
chr12,56725209,56725549,2,"1,3",1,0,1
chr12,57078894,57078968,3,"1,2,3",1,1,1
chr12,57078968,57078981,2,"2,3",0,1,1
chr12,57214334,57214593,2,"1,3",1,0,1
chr12,57215757,57215771,2,"1,3",1,0,1
chr12,57215771,57215985,3,"1,2,3",1,1,1
chr12,57215985,57216029,2,"1,3",1,0,1
chr12,57239089,57239401,2,"1,3",1,0,1
