chrom,start,end,num,list,ENCFF093TVZ_CEBPB_sorted.bed,ENCFF623VYN_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,170532107,170532343,2,"1,3",1,0,1
chr1,171314097,171314114,2,"2,3",0,1,1
chr1,171314114,171314243,3,"1,2,3",1,1,1
chr1,171314243,171314283,2,"2,3",0,1,1
chr1,172359069,172359204,2,"2,3",0,1,1
chr1,172359204,172359322,3,"1,2,3",1,1,1
chr1,172359322,172359365,2,"2,3",0,1,1
chr1,172746359,172746402,2,"2,3",0,1,1
chr1,172746402,172746638,3,"1,2,3",1,1,1
chr1,172746638,172746723,2,"2,3",0,1,1
chr1,173476631,173476826,2,"1,3",1,0,1
chr1,173478050,173478137,2,"2,3",0,1,1
chr1,173478137,173478358,3,"1,2,3",1,1,1
chr1,173824346,173824582,2,"1,3",1,0,1
chr1,173868277,173868513,2,"1,3",1,0,1
chr1,178655672,178655807,2,"2,3",0,1,1
chr1,178655807,178655933,3,"1,2,3",1,1,1
chr1,178655933,178656036,2,"2,3",0,1,1
chr1,179105487,179105723,2,"1,3",1,0,1
chr1,179365543,179365779,2,"1,3",1,0,1
chr1,179599647,179599733,2,"2,3",0,1,1
chr1,179599733,179599969,3,"1,2,3",1,1,1
chr1,179599969,179600010,2,"2,3",0,1,1
chr1,179838464,179838529,2,"2,3",0,1,1
chr1,179838529,179838732,3,"1,2,3",1,1,1
chr1,179881870,179882201,2,"2,3",0,1,1
chr1,179931013,179931037,2,"2,3",0,1,1
chr1,179931037,179931269,3,"1,2,3",1,1,1
chr1,180953352,180953579,2,"1,3",1,0,1
chr1,180954278,180954514,2,"1,3",1,0,1
chr1,181088241,181088291,3,"1,2,3",1,1,1
chr1,181088291,181088369,2,"2,3",0,1,1
chr1,181190704,181190925,2,"1,3",1,0,1
chr1,182181131,182181184,2,"2,3",0,1,1
chr1,182181184,182181343,3,"1,2,3",1,1,1
chr1,182181343,182181383,2,"2,3",0,1,1
chr1,182340491,182340570,2,"2,3",0,1,1
chr1,182340570,182340806,3,"1,2,3",1,1,1
chr1,182340806,182340855,2,"2,3",0,1,1
chr1,182616189,182616293,2,"2,3",0,1,1
chr1,182616293,182616412,3,"1,2,3",1,1,1
chr1,182616412,182616545,2,"2,3",0,1,1
chr1,182633638,182634002,2,"2,3",0,1,1
chr1,182646791,182646857,2,"2,3",0,1,1
chr1,182646857,182647093,3,"1,2,3",1,1,1
chr1,182647093,182647096,2,"2,3",0,1,1
chr1,183471981,183472217,2,"1,3",1,0,1
chr1,183635921,183636157,2,"1,3",1,0,1
chr1,184051426,184051541,2,"2,3",0,1,1
chr1,184051541,184051691,3,"1,2,3",1,1,1
chr1,184051691,184051790,2,"2,3",0,1,1
chr1,184408148,184408368,3,"1,2,3",1,1,1
chr1,184408368,184408670,2,"2,3",0,1,1
chr1,185156863,185157099,2,"1,3",1,0,1
chr1,185646217,185646430,3,"1,2,3",1,1,1
chr1,185646430,185646526,2,"2,3",0,1,1
chr1,186680362,186680394,2,"2,3",0,1,1
chr1,186680394,186680482,3,"1,2,3",1,1,1
chr1,188706845,188707081,2,"1,3",1,0,1
chr1,189774854,189775218,2,"2,3",0,1,1
chr1,197222372,197222405,2,"2,3",0,1,1
chr1,197222405,197222641,3,"1,2,3",1,1,1
chr1,197222641,197222736,2,"2,3",0,1,1
chr1,197736772,197736966,2,"2,3",0,1,1
chr1,198669139,198669431,2,"2,3",0,1,1
chr1,200016850,200017086,2,"1,3",1,0,1
chr1,200669997,200670117,2,"2,3",0,1,1
chr1,200670117,200670244,3,"1,2,3",1,1,1
chr1,200670244,200670361,2,"2,3",0,1,1
chr1,200896827,200896845,2,"2,3",0,1,1
chr1,200896845,200897015,3,"1,2,3",1,1,1
chr1,200897015,200897047,2,"2,3",0,1,1
chr1,201042777,201042939,3,"1,2,3",1,1,1
chr1,201042939,201043034,2,"2,3",0,1,1
chr1,201285851,201286206,2,"2,3",0,1,1
chr1,201289693,201289854,2,"2,3",0,1,1
chr1,201289854,201290057,3,"1,2,3",1,1,1
chr1,201290057,201290090,2,"1,3",1,0,1
chr1,201353058,201353124,2,"2,3",0,1,1
chr1,201353272,201353636,2,"2,3",0,1,1
chr1,201381069,201381166,2,"2,3",0,1,1
chr1,201381166,201381402,3,"1,2,3",1,1,1
chr1,201381402,201381433,2,"2,3",0,1,1
chr1,201480600,201480693,2,"2,3",0,1,1
chr1,201480693,201480929,3,"1,2,3",1,1,1
chr1,201480929,201480964,2,"2,3",0,1,1
chr1,201489319,201489555,2,"1,3",1,0,1
chr1,201506507,201506732,3,"1,2,3",1,1,1
chr1,201506732,201506810,2,"2,3",0,1,1
chr1,201512328,201512564,2,"1,3",1,0,1
chr1,201512994,201513230,2,"1,3",1,0,1
chr1,201517714,201517950,2,"1,3",1,0,1
chr1,201518294,201518343,2,"1,3",1,0,1
chr1,201713586,201713606,2,"2,3",0,1,1
chr1,201713606,201713781,3,"1,2,3",1,1,1
chr1,201713781,201713800,2,"1,3",1,0,1
chr1,201896002,201896238,2,"1,3",1,0,1
chr1,201916730,201916792,2,"2,3",0,1,1
chr1,201916792,201917028,3,"1,2,3",1,1,1
chr1,201917028,201917094,2,"2,3",0,1,1
chr1,202010291,202010527,2,"1,3",1,0,1
chr1,202018636,202018784,2,"2,3",0,1,1
chr1,202018784,202019000,3,"1,2,3",1,1,1
chr1,202019000,202019020,2,"1,3",1,0,1
chr1,202023078,202023096,2,"2,3",0,1,1
chr1,202023096,202023332,3,"1,2,3",1,1,1
chr1,202023332,202023442,2,"2,3",0,1,1
chr1,202034864,202035000,2,"2,3",0,1,1
chr1,202035000,202035084,3,"1,2,3",1,1,1
chr1,202035084,202035228,2,"2,3",0,1,1
chr1,202046247,202046330,2,"2,3",0,1,1
chr1,202046330,202046566,3,"1,2,3",1,1,1
chr1,202046566,202046611,2,"2,3",0,1,1
chr1,202047037,202047245,2,"2,3",0,1,1
chr1,202047245,202047316,3,"1,2,3",1,1,1
chr1,202047316,202047401,2,"2,3",0,1,1
chr1,202133042,202133101,2,"2,3",0,1,1
chr1,202133101,202133251,3,"1,2,3",1,1,1
chr1,202143025,202143139,2,"2,3",0,1,1
chr1,202143139,202143250,3,"1,2,3",1,1,1
chr1,202143250,202143389,2,"2,3",0,1,1
chr1,202154828,202155009,2,"1,3",1,0,1
chr1,202155439,202155675,2,"1,3",1,0,1
chr1,202200370,202200606,2,"1,3",1,0,1
chr1,202348385,202348402,2,"2,3",0,1,1
chr1,202348402,202348638,3,"1,2,3",1,1,1
chr1,202348638,202348727,2,"2,3",0,1,1
chr1,202812552,202812602,2,"2,3",0,1,1
chr1,202812602,202812833,3,"1,2,3",1,1,1
chr1,202861623,202861626,2,"1,3",1,0,1
chr1,202861626,202861792,3,"1,2,3",1,1,1
chr1,202861792,202861797,2,"2,3",0,1,1
chr1,202889088,202889219,2,"2,3",0,1,1
chr1,202889219,202889352,3,"1,2,3",1,1,1
chr1,202889352,202889405,2,"2,3",0,1,1
chr1,202959284,202959438,3,"1,2,3",1,1,1
chr1,202959438,202959440,2,"2,3",0,1,1
chr1,202969068,202969070,2,"1,3",1,0,1
chr1,202969070,202969298,3,"1,2,3",1,1,1
chr1,203089160,203089396,2,"1,3",1,0,1
chr1,203089451,203089687,2,"1,3",1,0,1
chr1,203129738,203129974,2,"1,3",1,0,1
chr1,203148160,203148373,2,"1,3",1,0,1
chr1,203169700,203169734,2,"2,3",0,1,1
chr1,203169734,203169970,3,"1,2,3",1,1,1
chr1,203169970,203170042,2,"2,3",0,1,1
chr1,203217393,203217620,2,"1,3",1,0,1
chr1,203316692,203316775,2,"2,3",0,1,1
chr1,203316775,203317011,3,"1,2,3",1,1,1
chr1,203317011,203317056,2,"2,3",0,1,1
chr1,203327684,203327920,2,"1,3",1,0,1
chr1,203626563,203627135,2,"2,3",0,1,1
chr1,203861970,203862196,2,"1,3",1,0,1
chr1,203906962,203907034,2,"2,3",0,1,1
chr1,203907034,203907270,3,"1,2,3",1,1,1
chr1,203907270,203907326,2,"2,3",0,1,1
chr1,203907824,203908003,2,"1,3",1,0,1
chr1,203996106,203996145,2,"2,3",0,1,1
chr1,203996145,203996381,3,"1,2,3",1,1,1
chr1,203996381,203996470,2,"2,3",0,1,1
chr1,204151918,204152355,2,"1,3",1,0,1
chr1,204162364,204162600,2,"1,3",1,0,1
chr1,204213900,204213925,2,"2,3",0,1,1
chr1,204213925,204214114,3,"1,2,3",1,1,1
chr1,204214114,204214116,2,"2,3",0,1,1
chr1,204214273,204214509,2,"1,3",1,0,1
chr1,204380529,204380765,2,"1,3",1,0,1
chr1,204398545,204398781,2,"1,3",1,0,1
chr1,204411845,204412014,2,"2,3",0,1,1
chr1,204412014,204412102,3,"1,2,3",1,1,1
chr1,204412102,204412209,2,"2,3",0,1,1
chr1,204417173,204417409,2,"1,3",1,0,1
chr1,204417651,204417653,2,"2,3",0,1,1
chr1,204417653,204417851,3,"1,2,3",1,1,1
chr1,204417851,204417854,2,"2,3",0,1,1
chr1,204431524,204431888,2,"2,3",0,1,1
chr1,204506996,204507023,2,"2,3",0,1,1
chr1,204507023,204507260,3,"1,2,3",1,1,1
chr1,204516232,204516345,2,"2,3",0,1,1
chr1,204516345,204516436,3,"1,2,3",1,1,1
chr1,204516436,204516795,2,"2,3",0,1,1
chr1,204565735,204565808,2,"2,3",0,1,1
chr1,204565808,204566044,3,"1,2,3",1,1,1
chr1,204566044,204566099,2,"2,3",0,1,1
chr1,205211605,205211841,2,"1,3",1,0,1
chr1,205301439,205301675,2,"1,3",1,0,1
chr1,205504967,205505203,2,"1,3",1,0,1
chr1,205563913,205564149,2,"1,3",1,0,1
chr1,205591915,205592070,2,"2,3",0,1,1
chr1,205592070,205592157,3,"1,2,3",1,1,1
chr1,205592157,205592279,2,"2,3",0,1,1
chr1,205711723,205711775,2,"1,3",1,0,1
chr1,205919005,205919241,2,"1,3",1,0,1
chr1,206001467,206001703,2,"1,3",1,0,1
chr1,206003350,206003381,2,"1,3",1,0,1
chr1,206003381,206003528,3,"1,2,3",1,1,1
chr1,206003528,206003586,2,"1,3",1,0,1
chr1,206030735,206030869,2,"2,3",0,1,1
chr1,206030869,206030983,3,"1,2,3",1,1,1
chr1,206030983,206031099,2,"2,3",0,1,1
chr1,206470083,206470319,2,"1,3",1,0,1
chr1,206521144,206521508,2,"2,3",0,1,1
chr1,206776344,206776368,2,"2,3",0,1,1
chr1,206776368,206776477,3,"1,2,3",1,1,1
chr1,206776477,206776488,2,"2,3",0,1,1
chr1,206865050,206865286,2,"1,3",1,0,1
chr1,207053018,207053254,2,"1,3",1,0,1
chr1,207241292,207241332,2,"2,3",0,1,1
chr1,207241332,207241568,3,"1,2,3",1,1,1
chr1,207241568,207241656,2,"2,3",0,1,1
chr1,207316178,207316414,2,"1,3",1,0,1
chr1,207316557,207316637,2,"2,3",0,1,1
chr1,207316637,207316913,3,"1,2,3",1,1,1
chr1,207316913,207316938,2,"2,3",0,1,1
chr1,207321058,207321267,3,"1,2,3",1,1,1
chr1,207321267,207321287,2,"1,3",1,0,1
chr1,207321529,207321765,2,"1,3",1,0,1
chr1,209747699,209747935,2,"1,3",1,0,1
chr1,210373973,210374014,2,"2,3",0,1,1
chr1,210374014,210374132,3,"1,2,3",1,1,1
chr1,210374132,210374143,2,"2,3",0,1,1
chr1,211928344,211928423,2,"2,3",0,1,1
chr1,211928423,211928659,3,"1,2,3",1,1,1
chr1,211928659,211928708,2,"2,3",0,1,1
chr1,212034967,212035132,3,"1,2,3",1,1,1
chr1,212035132,212035187,2,"2,3",0,1,1
chr1,213984960,213985196,2,"1,3",1,0,1
chr1,214281948,214282104,2,"1,3",1,0,1
chr1,215566934,215567170,2,"1,3",1,0,1
chr1,216193995,216194104,2,"1,3",1,0,1
chr1,218285150,218285386,2,"1,3",1,0,1
chr1,218299428,218299664,2,"1,3",1,0,1
chr1,218345615,218345851,2,"1,3",1,0,1
chr1,219555925,219555982,2,"2,3",0,1,1
chr1,219555982,219556201,3,"1,2,3",1,1,1
chr1,220089771,220090007,2,"1,3",1,0,1
chr1,220368504,220368827,2,"2,3",0,1,1
chr1,220747963,220748199,2,"1,3",1,0,1
chr1,221839785,221840021,2,"1,3",1,0,1
chr1,223134190,223134209,2,"1,3",1,0,1
chr1,223134209,223134337,3,"1,2,3",1,1,1
chr1,223134337,223134348,2,"2,3",0,1,1
chr1,223212596,223212624,2,"2,3",0,1,1
chr1,223212624,223212860,3,"1,2,3",1,1,1
chr1,223212860,223212926,2,"2,3",0,1,1
chr1,223639277,223639299,2,"2,3",0,1,1
chr1,223639299,223639503,3,"1,2,3",1,1,1
chr1,223639503,223639516,2,"1,3",1,0,1
chr1,224106771,224107007,2,"1,3",1,0,1
chr1,224204869,224204987,2,"2,3",0,1,1
chr1,224204987,224205097,3,"1,2,3",1,1,1
chr1,224205097,224205174,2,"2,3",0,1,1
chr1,224565179,224565415,2,"1,3",1,0,1
chr1,225454206,225454318,2,"2,3",0,1,1
chr1,225454318,225454467,3,"1,2,3",1,1,1
chr1,225454467,225454570,2,"2,3",0,1,1
chr1,225700326,225700678,2,"2,3",0,1,1
chr1,225768826,225768828,2,"2,3",0,1,1
chr1,225768828,225769003,3,"1,2,3",1,1,1
chr1,225769003,225769014,2,"2,3",0,1,1
chr1,225813462,225813482,2,"2,3",0,1,1
chr1,225813482,225813642,3,"1,2,3",1,1,1
chr1,225813642,225813662,2,"2,3",0,1,1
chr1,225924070,225924181,2,"2,3",0,1,1
chr1,225924181,225924293,3,"1,2,3",1,1,1
chr1,225924293,225924434,2,"2,3",0,1,1
chr1,226128190,226128252,2,"1,3",1,0,1
chr1,226408133,226408286,2,"2,3",0,1,1
chr1,226408286,226408377,3,"1,2,3",1,1,1
chr1,226408377,226408497,2,"2,3",0,1,1
chr1,227999498,227999734,2,"1,3",1,0,1
chr1,228109341,228109418,2,"1,3",1,0,1
chr1,228131019,228131029,2,"2,3",0,1,1
chr1,228131029,228131265,3,"1,2,3",1,1,1
chr1,228131265,228131383,2,"2,3",0,1,1
chr1,228458510,228458738,2,"1,3",1,0,1
chr1,228459233,228459312,2,"2,3",0,1,1
chr1,228459312,228459449,3,"1,2,3",1,1,1
chr1,228459449,228459525,2,"2,3",0,1,1
chr1,228500892,228501119,2,"1,3",1,0,1
chr1,228861265,228861501,2,"1,3",1,0,1
chr1,229221250,229221288,2,"2,3",0,1,1
chr1,229221288,229221382,3,"1,2,3",1,1,1
chr1,229221382,229221401,2,"2,3",0,1,1
chr1,229221637,229221873,2,"1,3",1,0,1
chr1,229274003,229274076,2,"1,3",1,0,1
chr1,229412226,229412462,2,"1,3",1,0,1
chr1,229420839,229421075,2,"1,3",1,0,1
chr1,229625003,229625188,2,"1,3",1,0,1
chr1,230708663,230708681,2,"2,3",0,1,1
chr1,230708681,230708834,3,"1,2,3",1,1,1
chr1,230708834,230708865,2,"1,3",1,0,1
chr1,230825042,230825079,2,"2,3",0,1,1
chr1,230825079,230825315,3,"1,2,3",1,1,1
chr1,230825315,230825406,2,"2,3",0,1,1
chr1,231248853,231249089,2,"1,3",1,0,1
chr1,233613423,233613425,2,"2,3",0,1,1
chr1,233613425,233613589,3,"1,2,3",1,1,1
chr1,233613589,233613618,2,"2,3",0,1,1
chr1,233615028,233615199,2,"2,3",0,1,1
chr1,233615199,233615258,3,"1,2,3",1,1,1
chr1,233615258,233615392,2,"2,3",0,1,1
chr1,234523585,234523661,2,"2,3",0,1,1
chr1,234523661,234523897,3,"1,2,3",1,1,1
chr1,234523897,234523917,2,"2,3",0,1,1
chr1,234564712,234564766,2,"1,3",1,0,1
chr1,234564766,234564948,3,"1,2,3",1,1,1
chr1,234564948,234565066,2,"2,3",0,1,1
chr1,234612653,234612726,2,"2,3",0,1,1
chr1,234612726,234612855,3,"1,2,3",1,1,1
chr1,234612855,234612960,2,"2,3",0,1,1
chr1,234724064,234724103,2,"2,3",0,1,1
chr1,234724103,234724339,3,"1,2,3",1,1,1
chr1,234724339,234724428,2,"2,3",0,1,1
chr1,234957421,234957657,2,"1,3",1,0,1
chr1,234959106,234959263,2,"1,3",1,0,1
chr1,234960772,234960884,2,"2,3",0,1,1
chr1,234960884,234960948,3,"1,2,3",1,1,1
chr1,234960948,234961005,2,"2,3",0,1,1
chr1,234975153,234975178,2,"1,3",1,0,1
chr1,234975178,234975360,3,"1,2,3",1,1,1
chr1,234975360,234975381,2,"1,3",1,0,1
chr1,235328515,235328751,2,"1,3",1,0,1
chr1,236517403,236517639,2,"1,3",1,0,1
chr1,236795596,236795832,2,"1,3",1,0,1
chr1,241847762,241847998,2,"1,3",1,0,1
chr1,243256214,243256417,2,"1,3",1,0,1
chr1,244369634,244369870,2,"1,3",1,0,1
chr1,244451238,244451252,2,"1,3",1,0,1
chr1,244834991,244835088,2,"1,3",1,0,1
chr1,244863067,244863084,2,"1,3",1,0,1
chr1,244863084,244863260,3,"1,2,3",1,1,1
chr1,244863260,244863261,2,"2,3",0,1,1
chr1,244970044,244970131,2,"1,3",1,0,1
chr1,246176393,246176465,2,"2,3",0,1,1
chr1,246176465,246176701,3,"1,2,3",1,1,1
chr1,246176701,246176757,2,"2,3",0,1,1
chr1,246609044,246609159,2,"1,3",1,0,1
chr1,246749029,246749120,2,"2,3",0,1,1
chr1,246749120,246749356,3,"1,2,3",1,1,1
chr1,246749356,246749362,2,"2,3",0,1,1
chr1,247008344,247008349,2,"1,3",1,0,1
chr10,436132,436368,2,"1,3",1,0,1
chr10,970242,970338,2,"2,3",0,1,1
chr10,970338,970487,3,"1,2,3",1,1,1
chr10,970487,970813,2,"2,3",0,1,1
chr10,3482313,3482343,2,"2,3",0,1,1
chr10,3482343,3482579,3,"1,2,3",1,1,1
chr10,3482579,3482677,2,"2,3",0,1,1
chr10,3486490,3486698,2,"1,3",1,0,1
chr10,3747969,3748068,2,"2,3",0,1,1
chr10,3748068,3748232,3,"1,2,3",1,1,1
chr10,3748232,3748333,2,"2,3",0,1,1
chr10,3776781,3776812,2,"1,3",1,0,1
chr10,3776812,3777012,3,"1,2,3",1,1,1
chr10,3777012,3777073,2,"2,3",0,1,1
chr10,3777073,3777309,3,"1,2,3",1,1,1
chr10,3777309,3777377,2,"2,3",0,1,1
chr10,4663034,4663650,2,"2,3",0,1,1
chr10,5488749,5488775,2,"1,3",1,0,1
chr10,5488775,5488948,3,"1,2,3",1,1,1
chr10,5488948,5488963,2,"2,3",0,1,1
chr10,5493758,5493763,2,"2,3",0,1,1
chr10,5493763,5493981,3,"1,2,3",1,1,1
chr10,5493981,5493991,2,"1,3",1,0,1
chr10,5503464,5503535,2,"2,3",0,1,1
chr10,5503535,5503771,3,"1,2,3",1,1,1
chr10,5503771,5503828,2,"2,3",0,1,1
chr10,5518236,5518600,2,"2,3",0,1,1
chr10,5584991,5585110,2,"1,3",1,0,1
chr10,5589312,5589430,2,"1,3",1,0,1
chr10,5589479,5589538,2,"2,3",0,1,1
chr10,5589538,5589703,3,"1,2,3",1,1,1
chr10,5715688,5715817,2,"1,3",1,0,1
chr10,6088735,6088971,2,"1,3",1,0,1
chr10,6297999,6298235,2,"1,3",1,0,1
chr10,7525449,7525559,2,"1,3",1,0,1
chr10,8407593,8407829,2,"1,3",1,0,1
chr10,8726019,8726033,2,"2,3",0,1,1
chr10,8726033,8726286,3,"1,2,3",1,1,1
chr10,8726286,8726336,2,"1,3",1,0,1
chr10,8726585,8726774,2,"1,3",1,0,1
chr10,11612784,11612870,2,"2,3",0,1,1
chr10,11612870,11613056,3,"1,2,3",1,1,1
chr10,11687386,11687622,2,"1,3",1,0,1
chr10,11831474,11831710,2,"1,3",1,0,1
chr10,12333578,12333814,2,"1,3",1,0,1
chr10,12720406,12720516,2,"2,3",0,1,1
chr10,12720516,12720588,3,"1,2,3",1,1,1
chr10,12720588,12720770,2,"2,3",0,1,1
chr10,13161317,13161553,2,"1,3",1,0,1
chr10,14653678,14653859,2,"1,3",1,0,1
chr10,14653859,14653914,3,"1,2,3",1,1,1
chr10,14653914,14654204,2,"2,3",0,1,1
chr10,14837953,14838189,2,"1,3",1,0,1
chr10,16817711,16817714,2,"2,3",0,1,1
chr10,16817714,16817892,3,"1,2,3",1,1,1
chr10,16817892,16817896,2,"1,3",1,0,1
chr10,17230078,17230314,2,"1,3",1,0,1
chr10,17230654,17230890,2,"1,3",1,0,1
chr10,17388267,17388503,2,"1,3",1,0,1
chr10,18651490,18651726,2,"1,3",1,0,1
chr10,18660228,18660411,2,"1,3",1,0,1
chr10,21022262,21022426,2,"1,3",1,0,1
chr10,21174807,21174863,2,"2,3",0,1,1
chr10,21174863,21174882,3,"1,2,3",1,1,1
chr10,22229485,22229495,2,"1,3",1,0,1
chr10,22229495,22229606,3,"1,2,3",1,1,1
chr10,22229606,22229647,2,"1,3",1,0,1
chr10,22928101,22928332,2,"1,3",1,0,1
chr10,23345887,23346022,2,"2,3",0,1,1
chr10,23346022,23346081,3,"1,2,3",1,1,1
chr10,23346081,23346251,2,"2,3",0,1,1
chr10,24263309,24263545,2,"1,3",1,0,1
chr10,24483656,24483719,2,"2,3",0,1,1
chr10,24483719,24483955,3,"1,2,3",1,1,1
chr10,24483955,24484020,2,"2,3",0,1,1
chr10,25384679,25384717,2,"2,3",0,1,1
chr10,25384717,25384953,3,"1,2,3",1,1,1
chr10,25384953,25385043,2,"2,3",0,1,1
chr10,26697045,26697061,2,"1,3",1,0,1
chr10,26697061,26697200,3,"1,2,3",1,1,1
chr10,26697200,26697425,2,"2,3",0,1,1
chr10,27155982,27155991,2,"2,3",0,1,1
chr10,27155991,27156149,3,"1,2,3",1,1,1
chr10,27156149,27156154,2,"2,3",0,1,1
chr10,27199756,27199825,2,"2,3",0,1,1
chr10,27199825,27200045,3,"1,2,3",1,1,1
chr10,27320047,27320123,2,"2,3",0,1,1
chr10,27320123,27320359,3,"1,2,3",1,1,1
chr10,27320359,27320411,2,"2,3",0,1,1
chr10,27383941,27384177,2,"1,3",1,0,1
chr10,27742333,27742569,2,"1,3",1,0,1
chr10,28292129,28292365,2,"1,3",1,0,1
chr10,28685264,28685338,2,"2,3",0,1,1
chr10,28685338,28685543,3,"1,2,3",1,1,1
chr10,30360011,30360243,2,"1,3",1,0,1
chr10,30365253,30365489,2,"1,3",1,0,1
chr10,30374395,30374473,2,"1,3",1,0,1
chr10,30434375,30434489,2,"2,3",0,1,1
chr10,30434489,30434651,3,"1,2,3",1,1,1
chr10,30434651,30434739,2,"2,3",0,1,1
chr10,32095432,32095455,2,"1,3",1,0,1
chr10,32095455,32095627,3,"1,2,3",1,1,1
chr10,32095627,32095629,2,"2,3",0,1,1
chr10,32105867,32106231,2,"2,3",0,1,1
chr10,32171200,32171564,2,"2,3",0,1,1
chr10,32346142,32346378,2,"1,3",1,0,1
chr10,32958791,32958964,2,"1,3",1,0,1
chr10,33290542,33290906,2,"2,3",0,1,1
chr10,33291264,33291279,2,"2,3",0,1,1
chr10,33291279,33291385,3,"1,2,3",1,1,1
chr10,33291385,33291395,2,"1,3",1,0,1
chr10,34666364,34666600,2,"1,3",1,0,1
chr10,35090564,35090580,2,"2,3",0,1,1
chr10,35090580,35090799,3,"1,2,3",1,1,1
chr10,35090799,35090800,2,"2,3",0,1,1
chr10,35614383,35614619,2,"1,3",1,0,1
chr10,37789612,37789673,2,"2,3",0,1,1
chr10,37789673,37789909,3,"1,2,3",1,1,1
chr10,37789909,37789976,2,"2,3",0,1,1
chr10,43138946,43139110,2,"1,3",1,0,1
chr10,43350237,43350473,2,"1,3",1,0,1
chr10,43390964,43391055,2,"1,3",1,0,1
chr10,43420344,43420580,2,"1,3",1,0,1
chr10,43421001,43421053,2,"1,3",1,0,1
chr10,43421053,43421199,3,"1,2,3",1,1,1
chr10,43421199,43421203,2,"1,3",1,0,1
chr10,44301051,44301415,2,"2,3",0,1,1
chr10,45001649,45001885,2,"1,3",1,0,1
chr10,45803812,45803871,2,"1,3",1,0,1
chr10,46558589,46558825,2,"1,3",1,0,1
chr10,47991844,47991868,2,"2,3",0,1,1
chr10,47991868,47991961,3,"1,2,3",1,1,1
chr10,47991961,47992016,2,"2,3",0,1,1
chr10,48288051,48288287,2,"1,3",1,0,1
chr10,48656385,48656621,2,"1,3",1,0,1
chr10,48976267,48976304,2,"2,3",0,1,1
chr10,48976304,48976415,3,"1,2,3",1,1,1
chr10,48976415,48976538,2,"2,3",0,1,1
chr10,49419004,49419068,2,"2,3",0,1,1
chr10,49419068,49419304,3,"1,2,3",1,1,1
chr10,49419304,49419368,2,"2,3",0,1,1
chr10,49426672,49426717,2,"2,3",0,1,1
chr10,49426717,49426953,3,"1,2,3",1,1,1
chr10,49426953,49427036,2,"2,3",0,1,1
chr10,50580709,50580728,2,"1,3",1,0,1
chr10,58268881,58268888,2,"2,3",0,1,1
chr10,58268888,58269081,3,"1,2,3",1,1,1
chr10,58269081,58269109,2,"1,3",1,0,1
chr10,59945705,59945724,2,"2,3",0,1,1
chr10,59945724,59945826,3,"1,2,3",1,1,1
chr10,59945826,59945844,2,"1,3",1,0,1
chr10,59965373,59965430,2,"2,3",0,1,1
chr10,60032756,60032922,3,"1,2,3",1,1,1
chr10,60032922,60032973,2,"2,3",0,1,1
chr10,61923546,61923782,2,"1,3",1,0,1
chr10,62112352,62112392,2,"2,3",0,1,1
chr10,62112392,62112628,3,"1,2,3",1,1,1
chr10,62112628,62112716,2,"2,3",0,1,1
chr10,62187414,62187650,2,"1,3",1,0,1
chr10,62381768,62382004,2,"1,3",1,0,1
chr10,63630978,63630981,2,"2,3",0,1,1
chr10,64041270,64041506,2,"1,3",1,0,1
chr10,67819865,67820101,2,"1,3",1,0,1
chr10,67838060,67838296,2,"1,3",1,0,1
chr10,68097079,68097144,2,"2,3",0,1,1
chr10,68097144,68097380,3,"1,2,3",1,1,1
chr10,68097380,68097443,2,"2,3",0,1,1
chr10,68153532,68153615,2,"2,3",0,1,1
chr10,68153615,68153851,3,"1,2,3",1,1,1
chr10,68153851,68153896,2,"2,3",0,1,1
chr10,68331791,68332027,2,"1,3",1,0,1
chr10,68559970,68560156,2,"1,3",1,0,1
chr10,68988642,68988878,2,"1,3",1,0,1
chr10,69425932,69425951,2,"2,3",0,1,1
chr10,69425951,69426143,3,"1,2,3",1,1,1
chr10,69426143,69426164,2,"2,3",0,1,1
chr10,69439834,69439973,2,"1,3",1,0,1
chr10,69440017,69440111,2,"2,3",0,1,1
chr10,69861608,69861763,2,"1,3",1,0,1
chr10,70145762,70145998,2,"1,3",1,0,1
chr10,70405605,70405625,2,"2,3",0,1,1
chr10,70405625,70405817,3,"1,2,3",1,1,1
chr10,70405817,70405828,2,"2,3",0,1,1
chr10,70920610,70920691,2,"2,3",0,1,1
chr10,70920691,70920927,3,"1,2,3",1,1,1
chr10,70920927,70920933,2,"2,3",0,1,1
chr10,71868410,71868616,2,"1,3",1,0,1
chr10,71871356,71871592,2,"1,3",1,0,1
chr10,71888709,71888744,2,"2,3",0,1,1
chr10,71888744,71888966,3,"1,2,3",1,1,1
chr10,71888966,71889232,2,"2,3",0,1,1
chr10,72048525,72048619,2,"2,3",0,1,1
chr10,72048619,72048759,3,"1,2,3",1,1,1
chr10,72048759,72048869,2,"2,3",0,1,1
chr10,72272903,72272919,2,"2,3",0,1,1
chr10,72272919,72273002,3,"1,2,3",1,1,1
chr10,72273002,72273010,2,"1,3",1,0,1
chr10,72331625,72331861,2,"1,3",1,0,1
chr10,73625075,73625199,2,"1,3",1,0,1
chr10,73626084,73626320,2,"1,3",1,0,1
chr10,73781974,73782210,2,"1,3",1,0,1
chr10,74433260,74433325,2,"2,3",0,1,1
chr10,74433325,74433435,3,"1,2,3",1,1,1
chr10,74743481,74743717,2,"1,3",1,0,1
