chrom,start,end,num,list,ENCFF053XIP_REST_sorted.bed,ENCFF321FXG_REST_sorted.bed,ENCFF377BCP_REST_sorted.bed,ENCFF462FTK_REST_sorted.bed,ENCFF625JMY_REST_sorted.bed,ENCFF681JCX_REST_sorted.bed,ENCFF800ESB_REST_sorted.bed,ENCFF807IYF_REST_sorted.bed,ENCFF873JLN_REST_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,11479159,11479240,4,"1,7,9,10",1,0,0,0,0,0,1,0,1,1
chr1,11663983,11664053,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,11664053,11664302,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11664302,11664363,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,11671446,11671467,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,11671467,11671553,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,11671553,11671711,4,"4,6,9,10",0,0,0,1,0,1,0,0,1,1
chr1,11671711,11671751,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr1,11681352,11681363,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,11681363,11681386,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11681386,11681630,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,11681630,11681756,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11681756,11681761,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,11735778,11735906,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,11735906,11735916,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,11735916,11735985,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,11735985,11736194,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11736194,11736198,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,11736209,11736230,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr1,11736230,11736236,3,"5,6,10",0,0,0,0,1,1,0,0,0,1
chr1,11736367,11736409,3,"5,6,10",0,0,0,0,1,1,0,0,0,1
chr1,11736409,11736466,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,11736466,11736470,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,11736470,11736610,4,"5,6,9,10",0,0,0,0,1,1,0,0,1,1
chr1,11736610,11736657,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr1,11797737,11797741,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr1,11797741,11797756,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,11797756,11797933,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr1,11797933,11797935,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr1,11797935,11798135,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11805590,11805762,3,"2,6,10",0,1,0,0,0,1,0,0,0,1
chr1,11805762,11805867,4,"2,6,9,10",0,1,0,0,0,1,0,0,1,1
chr1,11805867,11805869,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,11805869,11805898,4,"4,6,9,10",0,0,0,1,0,1,0,0,1,1
chr1,11805898,11805899,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,11805899,11806006,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,11806006,11806126,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11806126,11806407,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr1,11806407,11806425,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr1,11806425,11806495,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,11842170,11842235,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr1,11842235,11842242,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr1,11842242,11842306,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr1,11842306,11842335,5,"1,4,7,9,10",1,0,0,1,0,0,1,0,1,1
chr1,11842335,11842521,6,"1,4,5,7,9,10",1,0,0,1,1,0,1,0,1,1
chr1,11842521,11842535,7,"1,4,5,7,8,9,10",1,0,0,1,1,0,1,1,1,1
chr1,11842535,11842550,6,"1,4,7,8,9,10",1,0,0,1,0,0,1,1,1,1
chr1,11842550,11842615,5,"1,4,7,8,10",1,0,0,1,0,0,1,1,0,1
chr1,11842615,11842622,4,"1,7,8,10",1,0,0,0,0,0,1,1,0,1
chr1,11882842,11882903,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr1,11882903,11882918,5,"2,4,7,9,10",0,1,0,1,0,0,1,0,1,1
chr1,11882918,11883118,6,"2,4,5,7,9,10",0,1,0,1,1,0,1,0,1,1
chr1,11883118,11883147,5,"2,4,7,9,10",0,1,0,1,0,0,1,0,1,1
chr1,11883147,11883217,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr1,11883217,11883223,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr1,11907766,11907962,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,11908153,11908158,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,11908158,11908177,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr1,11908177,11908376,4,"2,3,9,10",0,1,1,0,0,0,0,0,1,1
chr1,11908376,11908402,5,"2,3,6,9,10",0,1,1,0,0,1,0,0,1,1
chr1,11908402,11908414,4,"2,3,6,10",0,1,1,0,0,1,0,0,0,1
chr1,11908414,11908480,5,"2,3,6,8,10",0,1,1,0,0,1,0,1,0,1
chr1,11908480,11908501,4,"3,6,8,10",0,0,1,0,0,1,0,1,0,1
chr1,11908501,11908718,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,11908718,11908756,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr1,11908756,11908761,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr1,11908761,11908794,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr1,11908794,11909138,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,11909476,11909573,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,11909573,11909631,3,"2,5,10",0,1,0,0,1,0,0,0,0,1
chr1,11909631,11909667,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr1,11909667,11909773,5,"2,5,6,9,10",0,1,0,0,1,1,0,0,1,1
chr1,11909773,11909875,4,"2,6,9,10",0,1,0,0,0,1,0,0,1,1
chr1,11909875,11909944,3,"2,6,10",0,1,0,0,0,1,0,0,0,1
chr1,11979884,11980107,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,12019319,12019645,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12161839,12161922,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12161922,12162166,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,12162166,12162199,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12218565,12218630,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12218630,12218663,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,12218663,12218763,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,12218763,12218830,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,12218830,12218969,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12229832,12230183,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,12230183,12230214,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12529412,12529421,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12529421,12529458,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,12529458,12529593,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,12529593,12529621,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,12529621,12529690,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,12617965,12618052,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,12618296,12618528,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,15409780,15410017,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,15524118,15524240,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,15524240,15524366,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,15526638,15526656,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,15526656,15526817,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,15526817,15526955,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr1,15526955,15526979,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,15526979,15527017,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr1,15543702,15543902,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr1,15617171,15617506,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,15617506,15617657,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,15617657,15617783,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,15795064,15795158,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,15795158,15795215,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,15795215,15795402,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,15795402,15795415,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,15795415,15795661,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,15834598,15834646,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,15835721,15835734,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,15835734,15835926,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,15836014,15836171,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,15836171,15836193,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,15847416,15847539,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,15847539,15847610,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,15975535,15975636,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,15975795,15976175,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,16032808,16032901,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,16032901,16033076,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,16033076,16033182,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,16056052,16056069,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,16056069,16056387,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,16056387,16056407,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,16206692,16206936,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,16206936,16207273,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,16352333,16352444,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,16352444,16352588,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr1,16352588,16352713,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,16367173,16367452,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,16367452,16367509,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,16367509,16367553,4,"6,8,9,10",0,0,0,0,0,1,0,1,1,1
chr1,16367553,16367696,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr1,16367696,16367779,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,16440461,16440492,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,16440492,16440722,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,16440722,16440771,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,16440771,16440838,3,"5,7,10",0,0,0,0,1,0,1,0,0,1
chr1,16513717,16513737,3,"5,8,10",0,0,0,0,1,0,0,1,0,1
chr1,16513737,16513902,4,"4,5,8,10",0,0,0,1,1,0,0,1,0,1
chr1,16513902,16513991,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr1,16513991,16514057,4,"2,4,8,10",0,1,0,1,0,0,0,1,0,1
chr1,16514057,16514141,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr1,16514141,16514300,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,16613569,16613587,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,16613587,16613949,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,16613949,16613967,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,16621016,16621270,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,16621270,16621285,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,16624986,16625070,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr1,16625070,16625217,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,16644322,16644478,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr1,16644498,16644609,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,16644609,16644611,3,"2,8,10",0,1,0,0,0,0,0,1,0,1
chr1,16644611,16644660,4,"2,7,8,10",0,1,0,0,0,0,1,1,0,1
chr1,16644660,16644728,5,"2,4,7,8,10",0,1,0,1,0,0,1,1,0,1
chr1,16644728,16644787,4,"2,4,8,10",0,1,0,1,0,0,0,1,0,1
chr1,16644787,16644795,3,"2,8,10",0,1,0,0,0,0,0,1,0,1
chr1,16644795,16644878,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,16895951,16895978,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,16895978,16896283,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr1,16896283,16896382,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,16905119,16905165,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,16905165,16905166,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr1,16905166,16905363,4,"2,6,9,10",0,1,0,0,0,1,0,0,1,1
chr1,16905363,16905546,3,"2,6,10",0,1,0,0,0,1,0,0,0,1
chr1,16905546,16905695,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,17011752,17012132,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,17059753,17059928,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,17406255,17406447,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,18902406,18902603,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,18902834,18902849,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,18902849,18902998,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,18902998,18903170,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,18913089,18913157,5,"4,6,8,9,10",0,0,0,1,0,1,0,1,1,1
chr1,18913157,18913289,6,"4,6,7,8,9,10",0,0,0,1,0,1,1,1,1,1
chr1,18913289,18913312,5,"4,6,8,9,10",0,0,0,1,0,1,0,1,1,1
chr1,18913312,18913352,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr1,19209963,19210387,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,19251395,19251706,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,19251706,19251828,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr1,19251828,19251886,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,19311925,19312014,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,19312014,19312036,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr1,19312036,19312187,4,"2,8,9,10",0,1,0,0,0,0,0,1,1,1
chr1,19312187,19312200,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr1,19312200,19312209,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr1,19312209,19312305,5,"4,7,8,9,10",0,0,0,1,0,0,1,1,1,1
chr1,19312305,19312361,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,19312361,19312368,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr1,19312368,19312373,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,19312373,19312458,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,19312458,19312565,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,19312609,19312642,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,19312642,19312651,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,19312651,19312753,4,"4,6,9,10",0,0,0,1,0,1,0,0,1,1
chr1,19312753,19312886,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,19312886,19312934,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,19596741,19596773,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr1,19596773,19596798,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr1,19596798,19597067,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr1,19597067,19597074,5,"1,2,3,6,10",1,1,1,0,0,1,0,0,0,1
chr1,19597074,19597082,4,"2,3,6,10",0,1,1,0,0,1,0,0,0,1
chr1,19597082,19597122,5,"2,3,6,8,10",0,1,1,0,0,1,0,1,0,1
chr1,19597122,19597163,4,"2,6,8,10",0,1,0,0,0,1,0,1,0,1
chr1,19597163,19597309,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,19659756,19660112,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,19882202,19882282,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,19882282,19882401,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,19882401,19882418,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr1,19882418,19882461,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr1,19882461,19882498,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr1,19882498,19882798,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,19882798,19882849,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,20152357,20152636,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,20185363,20185423,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr1,20185423,20185427,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr1,20185427,20185555,4,"5,8,9,10",0,0,0,0,1,0,0,1,1,1
chr1,20185555,20185667,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr1,20185667,20185807,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,20507784,20507992,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,20507992,20508055,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,20633270,20633429,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,20633429,20633515,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,20633599,20633979,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,20696466,20696490,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,20696490,20696739,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,20696739,20696749,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,20696783,20696874,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,20696874,20697133,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr1,20697133,20697177,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,21904958,21904989,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,21904989,21905016,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr1,21905016,21905021,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr1,21905021,21905084,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,21905084,21905260,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,21905260,21905284,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,21905284,21905377,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,22019152,22019396,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,22025450,22025453,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,22025453,22025584,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,22025663,22025830,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,22025830,22025926,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,22025926,22026039,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,22026039,22026318,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,22052547,22052600,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,22052600,22052842,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr1,22053272,22053373,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,22053373,22053507,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,22451621,22451631,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,22451631,22451842,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,22451842,22451964,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr1,22451964,22452222,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,22704510,22704519,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,22704519,22704766,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,22704766,22704783,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,23019203,23019243,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23019243,23019389,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,23019389,23019487,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,23019487,23019539,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr1,23019539,23019589,4,"4,5,6,10",0,0,0,1,1,1,0,0,0,1
chr1,23019589,23019775,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr1,23168698,23168942,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,23368040,23368269,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,23368911,23368979,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,23368979,23369155,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,23369155,23369170,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23539748,23539783,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23539783,23540160,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,23540160,23540163,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,23554969,23555000,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23555000,23555010,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,23555010,23555201,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,23555201,23555204,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,23559361,23559454,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,23559454,23559479,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,23559479,23559605,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,23559605,23559729,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,23691584,23691609,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23691609,23691853,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,23691853,23691895,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23777901,23777926,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr1,23777926,23778101,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr1,23778101,23778170,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,23778344,23778371,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,23778371,23778524,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,23800681,23800800,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr1,23809778,23810009,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,23810848,23811106,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,23868310,23868568,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,23958967,23959233,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,23959233,23959271,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr1,23959271,23959272,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr1,23959272,23959326,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr1,23959326,23959613,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,23959613,23959652,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,23959874,23959876,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,23959876,23959990,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,23959990,23960013,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr1,23960013,23960131,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr1,24413639,24413875,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,24413875,24413887,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,24415455,24415767,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr1,24415767,24415783,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,24744864,24744946,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,24744946,24744997,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,24744997,24745190,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,24745190,24745212,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,24745212,24745311,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,24745311,24745480,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr1,24745480,24745482,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr1,24745482,24745592,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr1,24745592,24745670,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,25232395,25232402,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,25232402,25232458,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,25239778,25239917,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr1,25239917,25239981,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr1,25239981,25240221,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr1,25240221,25240252,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr1,25247368,25247457,4,"6,8,9,10",0,0,0,0,0,1,0,1,1,1
chr1,25247457,25247523,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr1,25247523,25247594,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr1,25247749,25247993,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,25279800,25279886,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,25279886,25279899,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,25279899,25280099,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr1,25280099,25280130,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr1,25280130,25280184,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr1,25338313,25338429,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr1,25338429,25338430,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr1,25338430,25338557,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr1,25338557,25338688,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr1,25430120,25430237,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr1,25430237,25430287,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr1,25430287,25430341,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
