chrom,start,end,num,list,ENCFF287HLG_MAZ_sorted.bed,ENCFF494YAO_MAZ_sorted.bed,ENCFF662EQM_MAZ_sorted.bed,ENCFF815AXO_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,15834603,15834626,2,"1,5",1,0,0,0,1
chr1,15834626,15834825,3,"1,3,5",1,0,1,0,1
chr1,15834825,15834837,4,"1,3,4,5",1,0,1,1,1
chr1,15834837,15835097,5,"1,2,3,4,5",1,1,1,1,1
chr1,15835097,15835209,4,"1,3,4,5",1,0,1,1,1
chr1,15835209,15835400,3,"1,3,5",1,0,1,0,1
chr1,15835400,15835471,2,"3,5",0,0,1,0,1
chr1,15835702,15835708,2,"3,5",0,0,1,0,1
chr1,15835708,15835790,3,"1,3,5",1,0,1,0,1
chr1,15835790,15835875,4,"1,3,4,5",1,0,1,1,1
chr1,15835875,15836135,5,"1,2,3,4,5",1,1,1,1,1
chr1,15836135,15836174,4,"1,3,4,5",1,0,1,1,1
chr1,15836174,15836180,3,"1,3,5",1,0,1,0,1
chr1,15847247,15847389,2,"3,5",0,0,1,0,1
chr1,15847389,15847953,3,"1,3,5",1,0,1,0,1
chr1,15849364,15849398,3,"1,3,5",1,0,1,0,1
chr1,15849398,15849757,4,"1,3,4,5",1,0,1,1,1
chr1,15975361,15976277,2,"3,5",0,0,1,0,1
chr1,15994583,15994882,2,"1,5",1,0,0,0,1
chr1,16012684,16013146,2,"3,5",0,0,1,0,1
chr1,16013146,16013475,3,"3,4,5",0,0,1,1,1
chr1,16032819,16033188,4,"1,3,4,5",1,0,1,1,1
chr1,16146150,16146372,2,"3,5",0,0,1,0,1
chr1,16146372,16146452,3,"3,4,5",0,0,1,1,1
chr1,16146452,16146520,4,"2,3,4,5",0,1,1,1,1
chr1,16146520,16146588,3,"3,4,5",0,0,1,1,1
chr1,16146588,16146659,2,"3,5",0,0,1,0,1
chr1,16155774,16155775,2,"3,5",0,0,1,0,1
chr1,16155775,16156015,3,"1,3,5",1,0,1,0,1
chr1,16156015,16156038,4,"1,2,3,5",1,1,1,0,1
chr1,16156038,16156166,5,"1,2,3,4,5",1,1,1,1,1
chr1,16156166,16156275,4,"1,2,3,5",1,1,1,0,1
chr1,16156275,16156453,3,"1,3,5",1,0,1,0,1
chr1,16206246,16206481,2,"1,5",1,0,0,0,1
chr1,16206481,16207106,3,"1,3,5",1,0,1,0,1
chr1,16207106,16207125,2,"3,5",0,0,1,0,1
chr1,16217240,16217256,2,"1,5",1,0,0,0,1
chr1,16217256,16217640,3,"1,4,5",1,0,0,1,1
chr1,16217640,16217816,2,"1,5",1,0,0,0,1
chr1,16236954,16237422,2,"4,5",0,0,0,1,1
chr1,16352148,16352277,2,"3,5",0,0,1,0,1
chr1,16352277,16352410,3,"1,3,5",1,0,1,0,1
chr1,16352410,16352792,4,"1,3,4,5",1,0,1,1,1
chr1,16352792,16352794,3,"1,4,5",1,0,0,1,1
chr1,16352794,16352853,2,"1,5",1,0,0,0,1
chr1,16366990,16367054,2,"3,5",0,0,1,0,1
chr1,16367054,16367095,3,"2,3,5",0,1,1,0,1
chr1,16367095,16367131,4,"1,2,3,5",1,1,1,0,1
chr1,16367131,16367522,5,"1,2,3,4,5",1,1,1,1,1
chr1,16367522,16367579,4,"1,3,4,5",1,0,1,1,1
chr1,16367579,16367634,3,"1,3,5",1,0,1,0,1
chr1,16367634,16367872,2,"1,5",1,0,0,0,1
chr1,16440391,16440414,2,"1,5",1,0,0,0,1
chr1,16440414,16440967,3,"1,3,5",1,0,1,0,1
chr1,16440967,16441068,2,"3,5",0,0,1,0,1
chr1,16513830,16514346,3,"1,3,5",1,0,1,0,1
chr1,16612677,16612768,2,"4,5",0,0,0,1,1
chr1,16612768,16613042,3,"1,4,5",1,0,0,1,1
chr1,16613042,16613114,2,"1,5",1,0,0,0,1
chr1,16613114,16613422,3,"1,3,5",1,0,1,0,1
chr1,16613422,16613446,4,"1,3,4,5",1,0,1,1,1
chr1,16613446,16613806,5,"1,2,3,4,5",1,1,1,1,1
chr1,16613806,16613910,4,"1,2,3,5",1,1,1,0,1
chr1,16613910,16614034,3,"1,3,5",1,0,1,0,1
chr1,16624977,16625233,2,"3,5",0,0,1,0,1
chr1,16644563,16644586,2,"3,5",0,0,1,0,1
chr1,16644586,16644652,3,"3,4,5",0,0,1,1,1
chr1,16644652,16644673,4,"2,3,4,5",0,1,1,1,1
chr1,16644673,16644912,5,"1,2,3,4,5",1,1,1,1,1
chr1,16644912,16644970,4,"1,3,4,5",1,0,1,1,1
chr1,16644970,16645033,3,"1,3,5",1,0,1,0,1
chr1,16645033,16645233,2,"1,5",1,0,0,0,1
chr1,16645233,16645263,3,"1,4,5",1,0,0,1,1
chr1,16645263,16645334,2,"4,5",0,0,0,1,1
chr1,16645334,16645375,3,"3,4,5",0,0,1,1,1
chr1,16645375,16645403,4,"1,3,4,5",1,0,1,1,1
chr1,16645403,16645663,5,"1,2,3,4,5",1,1,1,1,1
chr1,16645663,16645864,4,"1,3,4,5",1,0,1,1,1
chr1,16645864,16645951,3,"1,3,5",1,0,1,0,1
chr1,16645951,16645978,2,"3,5",0,0,1,0,1
chr1,16904874,16904893,2,"3,5",0,0,1,0,1
chr1,16904893,16905277,3,"3,4,5",0,0,1,1,1
chr1,16905277,16905518,2,"3,5",0,0,1,0,1
chr1,16913910,16913918,2,"1,5",1,0,0,0,1
chr1,16913918,16914339,3,"1,3,5",1,0,1,0,1
chr1,17011700,17011740,2,"3,5",0,0,1,0,1
chr1,17011740,17011850,3,"1,3,5",1,0,1,0,1
chr1,17011850,17011937,4,"1,3,4,5",1,0,1,1,1
chr1,17011937,17012197,5,"1,2,3,4,5",1,1,1,1,1
chr1,17012197,17012234,4,"1,3,4,5",1,0,1,1,1
chr1,17012234,17012279,3,"1,3,5",1,0,1,0,1
chr1,18901159,18901563,3,"1,3,5",1,0,1,0,1
chr1,18902463,18902636,2,"4,5",0,0,0,1,1
chr1,18902636,18902655,3,"3,4,5",0,0,1,1,1
chr1,18902733,18902847,4,"1,3,4,5",1,0,1,1,1
chr1,18902847,18903117,3,"1,3,5",1,0,1,0,1
chr1,19209997,19210041,2,"1,5",1,0,0,0,1
chr1,19210041,19210129,3,"1,3,5",1,0,1,0,1
chr1,19210129,19210181,4,"1,3,4,5",1,0,1,1,1
chr1,19210181,19210441,5,"1,2,3,4,5",1,1,1,1,1
chr1,19210441,19210513,4,"1,3,4,5",1,0,1,1,1
chr1,19210513,19210761,3,"1,3,5",1,0,1,0,1
chr1,19251430,19251824,3,"1,3,5",1,0,1,0,1
chr1,19251824,19251925,2,"1,5",1,0,0,0,1
chr1,19311891,19311971,2,"3,5",0,0,1,0,1
chr1,19311971,19312008,3,"1,3,5",1,0,1,0,1
chr1,19312008,19312105,4,"1,3,4,5",1,0,1,1,1
chr1,19312105,19312365,5,"1,2,3,4,5",1,1,1,1,1
chr1,19312365,19312392,4,"1,3,4,5",1,0,1,1,1
chr1,19312392,19312547,3,"1,3,5",1,0,1,0,1
chr1,19312547,19312755,2,"3,5",0,0,1,0,1
chr1,19338256,19338261,2,"1,5",1,0,0,0,1
chr1,19338261,19338739,3,"1,3,5",1,0,1,0,1
chr1,19596685,19596776,2,"3,5",0,0,1,0,1
chr1,19596776,19597329,3,"1,3,5",1,0,1,0,1
chr1,19597329,19597587,2,"1,5",1,0,0,0,1
chr1,19882136,19882509,2,"4,5",0,0,0,1,1
chr1,20476356,20476374,3,"1,3,5",1,0,1,0,1
chr1,20476374,20476415,4,"1,3,4,5",1,0,1,1,1
chr1,20476415,20476675,5,"1,2,3,4,5",1,1,1,1,1
chr1,20476675,20476758,4,"1,3,4,5",1,0,1,1,1
chr1,20476758,20476762,3,"1,3,5",1,0,1,0,1
chr1,20480308,20480785,3,"3,4,5",0,0,1,1,1
chr1,20486134,20486193,2,"4,5",0,0,0,1,1
chr1,20486193,20486421,3,"2,4,5",0,1,0,1,1
chr1,20486421,20486442,4,"2,3,4,5",0,1,1,1,1
chr1,20486442,20486445,3,"2,3,5",0,1,1,0,1
chr1,20486445,20486453,4,"1,2,3,5",1,1,1,0,1
chr1,20486453,20486657,3,"1,3,5",1,0,1,0,1
chr1,20486657,20486664,4,"1,2,3,5",1,1,1,0,1
chr1,20486664,20486878,5,"1,2,3,4,5",1,1,1,1,1
chr1,20486878,20486917,4,"1,2,3,5",1,1,1,0,1
chr1,20486917,20487065,3,"1,3,5",1,0,1,0,1
chr1,20487065,20487226,2,"1,5",1,0,0,0,1
chr1,20507808,20507855,2,"1,5",1,0,0,0,1
chr1,20507855,20508348,3,"1,3,5",1,0,1,0,1
chr1,20551957,20552158,3,"1,3,5",1,0,1,0,1
chr1,20552158,20552422,4,"1,3,4,5",1,0,1,1,1
chr1,20552422,20552542,3,"1,4,5",1,0,0,1,1
chr1,20552542,20552689,2,"1,5",1,0,0,0,1
chr1,20633248,20633969,3,"1,3,5",1,0,1,0,1
chr1,20633969,20634132,2,"3,5",0,0,1,0,1
chr1,20661111,20661122,2,"3,5",0,0,1,0,1
chr1,20661122,20661373,3,"1,3,5",1,0,1,0,1
chr1,20661373,20661698,2,"1,5",1,0,0,0,1
chr1,20696575,20696722,2,"4,5",0,0,0,1,1
chr1,20696722,20697166,3,"1,4,5",1,0,0,1,1
chr1,20697166,20697298,2,"1,5",1,0,0,0,1
chr1,20732124,20732140,2,"1,5",1,0,0,0,1
chr1,20732140,20732266,3,"1,4,5",1,0,0,1,1
chr1,20732266,20732438,4,"1,2,4,5",1,1,0,1,1
chr1,20732679,20732828,2,"1,5",1,0,0,0,1
chr1,21269620,21270147,2,"1,5",1,0,0,0,1
chr1,21439891,21440444,2,"3,5",0,0,1,0,1
chr1,21669507,21669517,2,"3,5",0,0,1,0,1
chr1,21669517,21669755,3,"1,3,5",1,0,1,0,1
chr1,21669755,21669826,4,"1,2,3,5",1,1,1,0,1
chr1,21669826,21669975,5,"1,2,3,4,5",1,1,1,1,1
chr1,21669975,21670015,4,"1,2,3,5",1,1,1,0,1
chr1,21670015,21670093,3,"1,3,5",1,0,1,0,1
chr1,21670093,21670141,2,"3,5",0,0,1,0,1
chr1,22052436,22052477,3,"1,3,5",1,0,1,0,1
chr1,22052477,22052490,4,"1,3,4,5",1,0,1,1,1
chr1,22052490,22052750,5,"1,2,3,4,5",1,1,1,1,1
chr1,22052750,22052861,4,"1,3,4,5",1,0,1,1,1
chr1,22052861,22052866,3,"1,3,5",1,0,1,0,1
chr1,22052955,22052989,3,"1,3,5",1,0,1,0,1
chr1,22052989,22053041,2,"3,5",0,0,1,0,1
chr1,22053041,22053244,3,"3,4,5",0,0,1,1,1
chr1,22053244,22053425,2,"4,5",0,0,0,1,1
chr1,22451640,22451650,2,"4,5",0,0,0,1,1
chr1,22451650,22451755,3,"1,4,5",1,0,0,1,1
chr1,22451755,22452015,4,"1,2,4,5",1,1,0,1,1
chr1,22452015,22452024,3,"1,4,5",1,0,0,1,1
chr1,22452024,22452426,2,"1,5",1,0,0,0,1
chr1,23019193,23019687,3,"1,3,5",1,0,1,0,1
chr1,23019687,23019895,2,"3,5",0,0,1,0,1
chr1,23167359,23167974,2,"3,5",0,0,1,0,1
chr1,23187653,23188056,2,"3,5",0,0,1,0,1
chr1,23367942,23368098,2,"3,5",0,0,1,0,1
chr1,23368098,23368150,3,"3,4,5",0,0,1,1,1
chr1,23368150,23368410,4,"2,3,4,5",0,1,1,1,1
chr1,23368410,23368482,3,"3,4,5",0,0,1,1,1
chr1,23368482,23368533,2,"3,5",0,0,1,0,1
chr1,23368761,23369273,2,"1,5",1,0,0,0,1
chr1,23423486,23423579,2,"3,5",0,0,1,0,1
chr1,23423579,23423607,3,"1,3,5",1,0,1,0,1
chr1,23423607,23423991,4,"1,3,4,5",1,0,1,1,1
chr1,23423991,23424155,3,"1,3,5",1,0,1,0,1
chr1,23424155,23424887,2,"3,5",0,0,1,0,1
chr1,23554476,23554621,2,"3,5",0,0,1,0,1
chr1,23554621,23554754,3,"1,3,5",1,0,1,0,1
chr1,23554754,23554801,4,"1,3,4,5",1,0,1,1,1
chr1,23554801,23555061,5,"1,2,3,4,5",1,1,1,1,1
chr1,23555061,23555138,4,"1,3,4,5",1,0,1,1,1
chr1,23555138,23555194,3,"1,3,5",1,0,1,0,1
chr1,23691567,23691625,2,"1,5",1,0,0,0,1
chr1,23691625,23692143,3,"1,3,5",1,0,1,0,1
chr1,23692143,23692269,2,"3,5",0,0,1,0,1
chr1,23743147,23743999,2,"3,5",0,0,1,0,1
chr1,23778141,23778172,2,"3,5",0,0,1,0,1
chr1,23778172,23778718,3,"1,3,5",1,0,1,0,1
chr1,23790839,23790938,2,"3,5",0,0,1,0,1
chr1,23790938,23791322,3,"3,4,5",0,0,1,1,1
chr1,23791322,23791403,2,"3,5",0,0,1,0,1
chr1,23800556,23800591,2,"1,5",1,0,0,0,1
chr1,23800591,23800693,3,"1,3,5",1,0,1,0,1
chr1,23800693,23801070,4,"1,3,4,5",1,0,1,1,1
chr1,23916815,23917111,2,"4,5",0,0,0,1,1
chr1,23958964,23959406,2,"3,5",0,0,1,0,1
chr1,23959610,23959870,2,"2,5",0,1,0,0,1
chr1,24070854,24071334,2,"1,5",1,0,0,0,1
chr1,24112580,24112819,3,"1,4,5",1,0,0,1,1
chr1,24120185,24120248,2,"4,5",0,0,0,1,1
chr1,24120248,24120569,3,"3,4,5",0,0,1,1,1
chr1,24120569,24120836,2,"3,5",0,0,1,0,1
chr1,24415294,24415371,2,"3,5",0,0,1,0,1
chr1,24415371,24415755,3,"3,4,5",0,0,1,1,1
chr1,24415755,24415856,2,"3,5",0,0,1,0,1
chr1,24502448,24502832,2,"4,5",0,0,0,1,1
chr1,24567795,24567955,2,"1,5",1,0,0,0,1
chr1,24567955,24568283,3,"1,4,5",1,0,0,1,1
chr1,24568283,24568339,2,"4,5",0,0,0,1,1
chr1,24744930,24744933,2,"4,5",0,0,0,1,1
chr1,24744933,24745061,3,"2,4,5",0,1,0,1,1
chr1,24745061,24745116,4,"2,3,4,5",0,1,1,1,1
chr1,24745116,24745193,5,"1,2,3,4,5",1,1,1,1,1
chr1,24745193,24745515,4,"1,3,4,5",1,0,1,1,1
chr1,24745515,24745657,3,"1,3,5",1,0,1,0,1
chr1,25232168,25232327,2,"1,5",1,0,0,0,1
chr1,25232327,25232744,3,"1,3,5",1,0,1,0,1
chr1,25232744,25232909,2,"3,5",0,0,1,0,1
chr1,25233116,25233329,2,"3,5",0,0,1,0,1
chr1,25239606,25240368,2,"1,5",1,0,0,0,1
chr1,25247373,25247441,2,"1,5",1,0,0,0,1
chr1,25247441,25247695,3,"1,3,5",1,0,1,0,1
chr1,25247695,25247904,4,"1,3,4,5",1,0,1,1,1
chr1,25247904,25248079,3,"3,4,5",0,0,1,1,1
chr1,25248079,25248085,2,"3,5",0,0,1,0,1
chr1,25430091,25430440,2,"4,5",0,0,0,1,1
chr1,25430724,25431108,2,"4,5",0,0,0,1,1
chr1,25543464,25544040,2,"1,5",1,0,0,0,1
chr1,25616236,25616283,2,"3,5",0,0,1,0,1
chr1,25616283,25616331,3,"1,3,5",1,0,1,0,1
chr1,25616331,25616715,4,"1,3,4,5",1,0,1,1,1
chr1,25616715,25616859,3,"1,3,5",1,0,1,0,1
chr1,25616859,25616880,2,"3,5",0,0,1,0,1
chr1,25819711,25819788,3,"1,3,5",1,0,1,0,1
chr1,25819788,25820172,4,"1,3,4,5",1,0,1,1,1
chr1,25820172,25820178,3,"1,3,5",1,0,1,0,1
chr1,25820178,25820222,2,"1,5",1,0,0,0,1
chr1,25859199,25859291,3,"1,3,5",1,0,1,0,1
chr1,25859291,25859675,4,"1,3,4,5",1,0,1,1,1
chr1,25859675,25859684,3,"1,3,5",1,0,1,0,1
chr1,25859684,25859794,2,"3,5",0,0,1,0,1
chr1,25875361,25875362,2,"1,5",1,0,0,0,1
chr1,25875362,25875484,3,"1,3,5",1,0,1,0,1
chr1,25875484,25875744,4,"1,2,3,5",1,1,1,0,1
chr1,25875744,25875937,3,"1,3,5",1,0,1,0,1
chr1,25875937,25876006,2,"3,5",0,0,1,0,1
chr1,25895391,25895698,2,"4,5",0,0,0,1,1
chr1,25906156,25906365,2,"1,5",1,0,0,0,1
chr1,25906365,25906677,3,"1,4,5",1,0,0,1,1
chr1,25998198,25998411,2,"4,5",0,0,0,1,1
chr1,26028390,26028892,2,"4,5",0,0,0,1,1
chr1,26035747,26035841,2,"3,5",0,0,1,0,1
chr1,26035841,26036281,3,"1,3,5",1,0,1,0,1
chr1,26110807,26111259,2,"1,5",1,0,0,0,1
chr1,26111259,26111322,3,"1,3,5",1,0,1,0,1
chr1,26111322,26111519,2,"3,5",0,0,1,0,1
chr1,26111519,26112110,3,"3,4,5",0,0,1,1,1
chr1,26112110,26112138,2,"3,5",0,0,1,0,1
chr1,26169652,26169685,3,"1,3,5",1,0,1,0,1
chr1,26169685,26169729,4,"1,3,4,5",1,0,1,1,1
chr1,26169729,26169989,5,"1,2,3,4,5",1,1,1,1,1
chr1,26169989,26170069,4,"1,3,4,5",1,0,1,1,1
chr1,26170069,26170205,3,"1,3,5",1,0,1,0,1
chr1,26170205,26170238,2,"3,5",0,0,1,0,1
chr1,26177157,26177648,2,"3,5",0,0,1,0,1
chr1,26225260,26225830,2,"4,5",0,0,0,1,1
chr1,26233622,26233735,3,"1,3,5",1,0,1,0,1
chr1,26233735,26234119,4,"1,3,4,5",1,0,1,1,1
chr1,26234119,26234559,3,"1,3,5",1,0,1,0,1
chr1,26234559,26234574,2,"1,5",1,0,0,0,1
chr1,26279631,26279799,2,"3,5",0,0,1,0,1
chr1,26279799,26280405,3,"3,4,5",0,0,1,1,1
chr1,26280405,26280475,2,"3,5",0,0,1,0,1
chr1,26351634,26351815,2,"1,5",1,0,0,0,1
chr1,26432012,26432061,3,"1,3,5",1,0,1,0,1
chr1,26432061,26432445,4,"1,3,4,5",1,0,1,1,1
chr1,26432445,26432511,3,"1,3,5",1,0,1,0,1
chr1,26471960,26472073,2,"3,5",0,0,1,0,1
chr1,26472166,26472550,2,"4,5",0,0,0,1,1
chr1,26472848,26472991,2,"1,5",1,0,0,0,1
chr1,26472991,26473251,3,"1,2,5",1,1,0,0,1
chr1,26473251,26473315,2,"1,5",1,0,0,0,1
chr1,26529603,26530239,2,"3,5",0,0,1,0,1
chr1,26531105,26531489,2,"4,5",0,0,0,1,1
chr1,26692977,26693006,2,"4,5",0,0,0,1,1
chr1,26693006,26693361,3,"1,4,5",1,0,0,1,1
chr1,26693361,26693379,2,"1,5",1,0,0,0,1
chr1,26695329,26695371,2,"3,5",0,0,1,0,1
chr1,26695371,26695574,3,"1,3,5",1,0,1,0,1
chr1,26695574,26695590,4,"1,2,3,5",1,1,1,0,1
chr1,26695590,26695739,5,"1,2,3,4,5",1,1,1,1,1
chr1,26695739,26695834,4,"1,2,3,5",1,1,1,0,1
chr1,26695834,26696120,3,"1,3,5",1,0,1,0,1
chr1,26787615,26787703,2,"1,5",1,0,0,0,1
chr1,26787703,26787704,3,"1,3,5",1,0,1,0,1
chr1,26787704,26787748,4,"1,3,4,5",1,0,1,1,1
chr1,26787748,26788008,5,"1,2,3,4,5",1,1,1,1,1
chr1,26788008,26788088,4,"1,3,4,5",1,0,1,1,1
chr1,26788088,26788301,3,"1,3,5",1,0,1,0,1
chr1,26864904,26864910,2,"1,5",1,0,0,0,1
chr1,26864910,26865049,3,"1,3,5",1,0,1,0,1
chr1,26865049,26865433,4,"1,3,4,5",1,0,1,1,1
chr1,26865433,26865543,3,"1,3,5",1,0,1,0,1
chr1,26889779,26889864,2,"3,5",0,0,1,0,1
chr1,26889864,26890440,3,"1,3,5",1,0,1,0,1
chr1,26890440,26890654,2,"3,5",0,0,1,0,1
chr1,26900118,26900627,2,"1,5",1,0,0,0,1
chr1,26910463,26910896,2,"1,5",1,0,0,0,1
chr1,26913764,26914231,3,"3,4,5",0,0,1,1,1
chr1,26914231,26914499,2,"3,5",0,0,1,0,1
chr1,26991315,26991693,4,"1,3,4,5",1,0,1,1,1
chr1,26991693,26991704,3,"1,3,5",1,0,1,0,1
chr1,26991704,26991848,2,"3,5",0,0,1,0,1
chr1,26993605,26993626,2,"3,5",0,0,1,0,1
chr1,26993626,26993646,3,"3,4,5",0,0,1,1,1
chr1,26993646,26993659,4,"2,3,4,5",0,1,1,1,1
chr1,26993659,26993857,5,"1,2,3,4,5",1,1,1,1,1
chr1,26993857,26993862,4,"2,3,4,5",0,1,1,1,1
chr1,26993862,26993904,3,"2,3,5",0,1,1,0,1
chr1,26993904,26993906,2,"2,5",0,1,0,0,1
chr1,26997681,26998003,2,"3,5",0,0,1,0,1
chr1,27234194,27234297,2,"1,5",1,0,0,0,1
chr1,27234297,27234409,3,"1,3,5",1,0,1,0,1
chr1,27234409,27234770,4,"1,3,4,5",1,0,1,1,1
chr1,27234770,27234793,3,"3,4,5",0,0,1,1,1
chr1,27234793,27234941,2,"3,5",0,0,1,0,1
chr1,27321947,27322018,4,"1,3,4,5",1,0,1,1,1
chr1,27322018,27322278,5,"1,2,3,4,5",1,1,1,1,1
chr1,27322278,27322317,4,"1,3,4,5",1,0,1,1,1
chr1,27322317,27322423,3,"1,3,5",1,0,1,0,1
chr1,27322423,27322636,2,"3,5",0,0,1,0,1
chr1,27341712,27341926,2,"1,5",1,0,0,0,1
chr1,27341926,27342043,3,"1,4,5",1,0,0,1,1
chr1,27342043,27342502,2,"1,5",1,0,0,0,1
chr1,27342651,27342781,2,"3,5",0,0,1,0,1
chr1,27342885,27343458,3,"1,3,5",1,0,1,0,1
chr1,27343458,27343509,2,"3,5",0,0,1,0,1
chr1,27351248,27351632,2,"4,5",0,0,0,1,1
chr1,27357572,27357842,2,"1,5",1,0,0,0,1
chr1,27365468,27365711,3,"2,4,5",0,1,0,1,1
chr1,27365711,27365757,2,"4,5",0,0,0,1,1
chr1,27366436,27366723,2,"4,5",0,0,0,1,1
chr1,27392254,27392403,2,"4,5",0,0,0,1,1
chr1,27392403,27392638,3,"1,4,5",1,0,0,1,1
chr1,27392638,27392979,2,"1,5",1,0,0,0,1
chr1,27522390,27522506,2,"1,5",1,0,0,0,1
chr1,27522613,27522810,2,"1,5",1,0,0,0,1
chr1,27527752,27528126,3,"1,3,5",1,0,1,0,1
chr1,27528126,27528212,2,"3,5",0,0,1,0,1
chr1,27542625,27542869,2,"1,5",1,0,0,0,1
chr1,27603998,27604130,2,"3,5",0,0,1,0,1
chr1,27604130,27604312,3,"3,4,5",0,0,1,1,1
chr1,27607172,27607273,2,"3,5",0,0,1,0,1
chr1,27607273,27607333,3,"3,4,5",0,0,1,1,1
chr1,27607333,27607593,4,"2,3,4,5",0,1,1,1,1
chr1,27607593,27607657,3,"3,4,5",0,0,1,1,1
chr1,27607657,27607816,2,"3,5",0,0,1,0,1
chr1,27772925,27773002,2,"1,5",1,0,0,0,1
chr1,27773002,27773262,3,"1,2,5",1,1,0,0,1
chr1,27773262,27773501,2,"1,5",1,0,0,0,1
chr1,27830620,27830976,4,"1,3,4,5",1,0,1,1,1
chr1,27830976,27831054,3,"1,3,5",1,0,1,0,1
chr1,27831054,27831191,2,"3,5",0,0,1,0,1
chr1,27858081,27858416,2,"4,5",0,0,0,1,1
chr1,27943289,27943751,2,"3,5",0,0,1,0,1
chr1,28088278,28088313,2,"3,5",0,0,1,0,1
chr1,28088313,28088839,3,"1,3,5",1,0,1,0,1
chr1,28088839,28088889,2,"1,5",1,0,0,0,1
chr1,28235880,28235884,2,"3,5",0,0,1,0,1
chr1,28235884,28236524,3,"1,3,5",1,0,1,0,1
chr1,28236524,28236664,2,"1,5",1,0,0,0,1
chr1,28247101,28247485,2,"4,5",0,0,0,1,1
chr1,28259180,28259236,2,"3,5",0,0,1,0,1
chr1,28259236,28259620,3,"3,4,5",0,0,1,1,1
chr1,28259620,28259824,2,"3,5",0,0,1,0,1
chr1,28369494,28369620,2,"3,5",0,0,1,0,1
chr1,28369620,28369653,3,"2,3,5",0,1,1,0,1
chr1,28369653,28369663,4,"2,3,4,5",0,1,1,1,1
chr1,28369663,28369800,5,"1,2,3,4,5",1,1,1,1,1
chr1,28369800,28369880,4,"1,2,3,5",1,1,1,0,1
chr1,28369880,28370112,3,"1,3,5",1,0,1,0,1
chr1,28370112,28370239,4,"1,3,4,5",1,0,1,1,1
chr1,28370239,28370356,3,"3,4,5",0,0,1,1,1
chr1,28370356,28370496,2,"4,5",0,0,0,1,1
chr1,28518051,28518089,3,"1,4,5",1,0,0,1,1
chr1,28518089,28518396,4,"1,3,4,5",1,0,1,1,1
chr1,28518396,28518475,3,"1,3,5",1,0,1,0,1
chr1,28518475,28518633,2,"3,5",0,0,1,0,1
chr1,28552790,28552933,2,"1,5",1,0,0,0,1
chr1,28552933,28552947,3,"1,4,5",1,0,0,1,1
chr1,28552947,28552983,4,"1,2,4,5",1,1,0,1,1
chr1,28552983,28553198,5,"1,2,3,4,5",1,1,1,1,1
chr1,28553198,28553203,4,"1,2,4,5",1,1,0,1,1
chr1,28553203,28553207,3,"1,2,5",1,1,0,0,1
chr1,28553207,28553366,2,"1,5",1,0,0,0,1
chr1,28581635,28581677,2,"1,5",1,0,0,0,1
chr1,28581677,28581685,3,"1,4,5",1,0,0,1,1
chr1,28581685,28581945,4,"1,2,4,5",1,1,0,1,1
chr1,28581945,28582061,3,"1,4,5",1,0,0,1,1
chr1,28582061,28582211,2,"1,5",1,0,0,0,1
chr1,28591884,28592112,2,"4,5",0,0,0,1,1
chr1,28592112,28592490,3,"1,4,5",1,0,0,1,1
chr1,28592490,28592688,2,"1,5",1,0,0,0,1
chr1,28593095,28593109,2,"3,5",0,0,1,0,1
chr1,28643066,28643108,2,"2,5",0,1,0,0,1
chr1,28643108,28643326,3,"1,2,5",1,1,0,0,1
chr1,28643326,28643511,2,"1,5",1,0,0,0,1
chr1,28648288,28648343,2,"3,5",0,0,1,0,1
chr1,28648343,28648447,3,"1,3,5",1,0,1,0,1
chr1,28648541,28648550,4,"1,3,4,5",1,0,1,1,1
chr1,28648550,28648810,5,"1,2,3,4,5",1,1,1,1,1
chr1,28648810,28648869,4,"1,3,4,5",1,0,1,1,1
chr1,28648869,28648932,3,"1,3,5",1,0,1,0,1
chr1,28648932,28649220,2,"1,5",1,0,0,0,1
chr1,28736294,28736326,2,"2,5",0,1,0,0,1
chr1,28736326,28736460,3,"2,4,5",0,1,0,1,1
chr1,28736460,28736554,4,"2,3,4,5",0,1,1,1,1
chr1,28736554,28736646,3,"3,4,5",0,0,1,1,1
chr1,28736646,28736838,4,"1,3,4,5",1,0,1,1,1
chr1,28736838,28736859,3,"3,4,5",0,0,1,1,1
chr1,28736859,28736877,2,"3,5",0,0,1,0,1
chr1,28736877,28737256,3,"1,3,5",1,0,1,0,1
chr1,28886732,28886834,2,"3,5",0,0,1,0,1
chr1,28886834,28886877,3,"3,4,5",0,0,1,1,1
chr1,28886877,28887137,4,"2,3,4,5",0,1,1,1,1
chr1,28887137,28887218,3,"3,4,5",0,0,1,1,1
chr1,28887218,28887321,2,"3,5",0,0,1,0,1
chr1,28983400,28984178,2,"1,5",1,0,0,0,1
chr1,29124493,29124877,2,"4,5",0,0,0,1,1
chr1,29230634,29230666,2,"3,5",0,0,1,0,1
chr1,29230666,29230766,3,"1,3,5",1,0,1,0,1
chr1,29230766,29230822,4,"1,3,4,5",1,0,1,1,1
chr1,29230822,29231082,5,"1,2,3,4,5",1,1,1,1,1
chr1,29231082,29231150,4,"1,3,4,5",1,0,1,1,1
chr1,29231150,29231171,3,"1,3,5",1,0,1,0,1
chr1,29236318,29236742,2,"1,5",1,0,0,0,1
chr1,29238020,29238596,2,"1,5",1,0,0,0,1
