chrom,start,end,num,list,ENCFF100OVE_SIN3A_sorted.bed,ENCFF368XPS_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,63523438,63523474,2,"2,3",0,1,1
chr1,63523474,63523623,3,"1,2,3",1,1,1
chr1,63523623,63523688,2,"2,3",0,1,1
chr1,64965896,64966176,2,"1,3",1,0,1
chr1,64966301,64966737,2,"1,3",1,0,1
chr1,65066564,65067013,2,"1,3",1,0,1
chr1,65147584,65148020,2,"1,3",1,0,1
chr1,65148780,65149166,2,"1,3",1,0,1
chr1,65254315,65255009,2,"1,3",1,0,1
chr1,65419909,65420671,2,"1,3",1,0,1
chr1,66924794,66925238,2,"1,3",1,0,1
chr1,67685026,67685462,2,"1,3",1,0,1
chr1,68496940,68496943,2,"1,3",1,0,1
chr1,68496943,68497168,3,"1,2,3",1,1,1
chr1,68497168,68497193,2,"2,3",0,1,1
chr1,70205471,70205959,2,"1,3",1,0,1
chr1,70221195,70221620,2,"1,3",1,0,1
chr1,70354466,70354698,2,"1,3",1,0,1
chr1,70354698,70354902,3,"1,2,3",1,1,1
chr1,70354902,70354948,2,"2,3",0,1,1
chr1,70410807,70411243,2,"1,3",1,0,1
chr1,70411264,70411381,2,"1,3",1,0,1
chr1,74197869,74198305,2,"1,3",1,0,1
chr1,74731503,74731922,2,"1,3",1,0,1
chr1,74733062,74733498,2,"1,3",1,0,1
chr1,75724545,75724981,2,"1,3",1,0,1
chr1,75786079,75786160,2,"1,3",1,0,1
chr1,75786160,75786410,3,"1,2,3",1,1,1
chr1,75786410,75786515,2,"1,3",1,0,1
chr1,77779459,77779540,2,"1,3",1,0,1
chr1,77779540,77779790,3,"1,2,3",1,1,1
chr1,77779790,77779895,2,"1,3",1,0,1
chr1,77888322,77889027,2,"1,3",1,0,1
chr1,77978175,77978462,2,"1,3",1,0,1
chr1,77979071,77979321,2,"2,3",0,1,1
chr1,78004755,78005023,2,"1,3",1,0,1
chr1,85259401,85259475,2,"1,3",1,0,1
chr1,85259475,85259725,3,"1,2,3",1,1,1
chr1,85259725,85259837,2,"1,3",1,0,1
chr1,85276131,85276745,2,"1,3",1,0,1
chr1,85464267,85464618,2,"1,3",1,0,1
chr1,85580787,85581091,2,"1,3",1,0,1
chr1,86914057,86914262,2,"1,3",1,0,1
chr1,86914549,86915227,2,"1,3",1,0,1
chr1,86915496,86915778,2,"1,3",1,0,1
chr1,87328679,87329115,2,"1,3",1,0,1
chr1,88684414,88684850,2,"1,3",1,0,1
chr1,89820821,89821257,2,"1,3",1,0,1
chr1,89943263,89943591,2,"1,3",1,0,1
chr1,91022090,91022465,2,"1,3",1,0,1
chr1,91827081,91827216,2,"1,3",1,0,1
chr1,91827216,91827466,3,"1,2,3",1,1,1
chr1,91827466,91827724,2,"1,3",1,0,1
chr1,92831907,92832343,2,"1,3",1,0,1
chr1,92960446,92960656,2,"1,3",1,0,1
chr1,92961414,92961850,2,"1,3",1,0,1
chr1,93079058,93079134,2,"1,3",1,0,1
chr1,93079134,93079384,3,"1,2,3",1,1,1
chr1,93079384,93079494,2,"1,3",1,0,1
chr1,93179601,93179858,2,"1,3",1,0,1
chr1,93179960,93180396,2,"1,3",1,0,1
chr1,93180586,93180617,2,"2,3",0,1,1
chr1,93180617,93180836,3,"1,2,3",1,1,1
chr1,93180836,93180884,2,"1,3",1,0,1
chr1,93345550,93345986,2,"1,3",1,0,1
chr1,93591788,93592224,2,"1,3",1,0,1
chr1,93846274,93846710,2,"1,3",1,0,1
chr1,93847226,93847662,2,"1,3",1,0,1
chr1,93879080,93879099,2,"1,3",1,0,1
chr1,93879099,93879349,3,"1,2,3",1,1,1
chr1,93879349,93879411,2,"1,3",1,0,1
chr1,94237908,94237976,2,"1,3",1,0,1
chr1,94247633,94247973,2,"1,3",1,0,1
chr1,94417878,94418314,2,"1,3",1,0,1
chr1,94926853,94927696,2,"1,3",1,0,1
chr1,95122403,95122432,2,"1,3",1,0,1
chr1,95122432,95122682,3,"1,2,3",1,1,1
chr1,95122682,95122746,2,"1,3",1,0,1
chr1,95233357,95233793,2,"1,3",1,0,1
chr1,95234166,95234602,2,"1,3",1,0,1
chr1,96721373,96722024,2,"1,3",1,0,1
chr1,98661326,98662003,2,"1,3",1,0,1
chr1,99645890,99646588,2,"1,3",1,0,1
chr1,99849754,99850390,2,"1,3",1,0,1
chr1,99969864,99970084,2,"1,3",1,0,1
chr1,100037878,100038167,2,"1,3",1,0,1
chr1,100132745,100132751,2,"1,3",1,0,1
chr1,100132751,100133001,3,"1,2,3",1,1,1
chr1,100133001,100133013,2,"1,3",1,0,1
chr1,100133126,100133235,2,"1,3",1,0,1
chr1,100249593,100250029,2,"1,3",1,0,1
chr1,100351206,100351641,2,"1,3",1,0,1
chr1,100352009,100352445,2,"1,3",1,0,1
chr1,100894702,100895276,2,"1,3",1,0,1
chr1,100896033,100896072,2,"1,3",1,0,1
chr1,100896072,100896227,3,"1,2,3",1,1,1
chr1,100896227,100896322,2,"2,3",0,1,1
chr1,101025595,101026234,2,"1,3",1,0,1
chr1,103525748,103525796,2,"1,3",1,0,1
chr1,103525796,103526046,3,"1,2,3",1,1,1
chr1,103526046,103526184,2,"1,3",1,0,1
chr1,108200222,108200658,2,"1,3",1,0,1
chr1,108692174,108692610,2,"1,3",1,0,1
chr1,108876924,108877360,2,"1,3",1,0,1
chr1,108963031,108963055,2,"1,3",1,0,1
chr1,108963222,108963638,2,"1,3",1,0,1
chr1,109041987,109042120,2,"1,3",1,0,1
chr1,109090507,109090567,2,"1,3",1,0,1
chr1,109090567,109090817,3,"1,2,3",1,1,1
chr1,109090817,109090943,2,"1,3",1,0,1
chr1,109091158,109091501,2,"1,3",1,0,1
chr1,109100140,109100324,2,"1,3",1,0,1
chr1,109214246,109214584,2,"1,3",1,0,1
chr1,109274919,109275355,2,"1,3",1,0,1
chr1,109282931,109283567,2,"1,3",1,0,1
chr1,109298937,109299373,2,"1,3",1,0,1
chr1,109392932,109393029,2,"1,3",1,0,1
chr1,109393029,109393279,3,"1,2,3",1,1,1
chr1,109393279,109393291,2,"1,3",1,0,1
chr1,109397727,109398363,2,"1,3",1,0,1
chr1,109483994,109484336,2,"1,3",1,0,1
chr1,109493927,109494422,2,"1,3",1,0,1
chr1,109509628,109509794,2,"1,3",1,0,1
chr1,109532858,109533184,2,"1,3",1,0,1
chr1,109548380,109548413,2,"2,3",0,1,1
chr1,109548413,109548571,3,"1,2,3",1,1,1
chr1,109548571,109548612,2,"2,3",0,1,1
chr1,109620995,109621105,2,"1,3",1,0,1
chr1,109655819,109656255,2,"1,3",1,0,1
chr1,109740100,109740536,2,"1,3",1,0,1
chr1,109823825,109824261,2,"1,3",1,0,1
chr1,109984553,109984989,2,"1,3",1,0,1
chr1,110034397,110034644,3,"1,2,3",1,1,1
chr1,110034644,110034727,2,"1,3",1,0,1
chr1,110338283,110338719,2,"1,3",1,0,1
chr1,110407458,110407784,2,"1,3",1,0,1
chr1,110407784,110407894,3,"1,2,3",1,1,1
chr1,110407894,110408034,2,"2,3",0,1,1
chr1,110963943,110964348,2,"1,3",1,0,1
chr1,111346224,111346660,2,"1,3",1,0,1
chr1,111449145,111449705,2,"1,3",1,0,1
chr1,111755447,111755697,2,"2,3",0,1,1
chr1,111755809,111756027,2,"1,3",1,0,1
chr1,112618912,112619348,2,"1,3",1,0,1
chr1,112619644,112620080,2,"1,3",1,0,1
chr1,112674923,112675359,2,"1,3",1,0,1
chr1,112698764,112699292,2,"1,3",1,0,1
chr1,112705158,112705594,2,"1,3",1,0,1
chr1,112707000,112707622,2,"1,3",1,0,1
chr1,112715168,112715604,2,"1,3",1,0,1
chr1,112955287,112955838,2,"1,3",1,0,1
chr1,112955991,112956653,2,"1,3",1,0,1
chr1,113390294,113390727,2,"1,3",1,0,1
chr1,113811897,113812333,2,"1,3",1,0,1
chr1,113905222,113905261,2,"2,3",0,1,1
chr1,113905261,113905434,3,"1,2,3",1,1,1
chr1,113905434,113905449,2,"2,3",0,1,1
chr1,113929409,113929474,2,"2,3",0,1,1
chr1,113929474,113929614,3,"1,2,3",1,1,1
chr1,113929614,113929659,2,"2,3",0,1,1
chr1,114581370,114581806,2,"1,3",1,0,1
chr1,114716686,114716700,2,"2,3",0,1,1
chr1,114716700,114716924,3,"1,2,3",1,1,1
chr1,114716924,114716936,2,"2,3",0,1,1
chr1,116373175,116373348,2,"1,3",1,0,1
chr1,116418404,116418782,2,"1,3",1,0,1
chr1,117059905,117060050,2,"1,3",1,0,1
chr1,117060050,117060167,3,"1,2,3",1,1,1
chr1,117060167,117060247,2,"1,3",1,0,1
chr1,117367297,117367645,2,"1,3",1,0,1
chr1,117605613,117606038,2,"1,3",1,0,1
chr1,117929386,117929822,2,"1,3",1,0,1
chr1,119140063,119140105,2,"1,3",1,0,1
chr1,119140105,119140355,3,"1,2,3",1,1,1
chr1,119140355,119140499,2,"1,3",1,0,1
chr1,120850652,120850748,2,"1,3",1,0,1
chr1,120850748,120850998,3,"1,2,3",1,1,1
chr1,120850998,120851088,2,"1,3",1,0,1
chr1,144412580,144412830,2,"2,3",0,1,1
chr1,145281050,145281132,2,"1,3",1,0,1
chr1,145281132,145281382,3,"1,2,3",1,1,1
chr1,145281382,145281426,2,"1,3",1,0,1
chr1,145607895,145608331,2,"1,3",1,0,1
chr1,145824082,145824332,2,"2,3",0,1,1
chr1,145858920,145859617,2,"1,3",1,0,1
chr1,145885748,145886091,2,"1,3",1,0,1
chr1,145918558,145918937,2,"1,3",1,0,1
chr1,145927152,145927588,2,"1,3",1,0,1
chr1,145957466,145957900,2,"1,3",1,0,1
chr1,145964329,145964765,2,"1,3",1,0,1
chr1,145996534,145996658,2,"1,3",1,0,1
chr1,146051941,146052012,2,"1,3",1,0,1
chr1,146052012,146052262,3,"1,2,3",1,1,1
chr1,146052262,146052377,2,"1,3",1,0,1
chr1,146376775,146376885,2,"1,3",1,0,1
chr1,146376885,146377135,3,"1,2,3",1,1,1
chr1,146377135,146377211,2,"1,3",1,0,1
chr1,147172007,147172420,2,"1,3",1,0,1
chr1,147242457,147242893,2,"1,3",1,0,1
chr1,147928271,147928707,2,"1,3",1,0,1
chr1,149885603,149886004,2,"1,3",1,0,1
chr1,149886712,149887148,2,"1,3",1,0,1
chr1,149927698,149928015,2,"1,3",1,0,1
chr1,150066874,150067682,2,"1,3",1,0,1
chr1,150067682,150067888,3,"1,2,3",1,1,1
chr1,150067888,150067916,2,"2,3",0,1,1
chr1,150149539,150149975,2,"1,3",1,0,1
chr1,150236142,150236578,2,"1,3",1,0,1
chr1,150259943,150260321,2,"1,3",1,0,1
chr1,150268785,150269221,2,"1,3",1,0,1
chr1,150293715,150293814,2,"2,3",0,1,1
chr1,150293814,150293947,3,"1,2,3",1,1,1
chr1,150293947,150293965,2,"2,3",0,1,1
chr1,150364019,150364295,2,"1,3",1,0,1
chr1,150364466,150364700,2,"1,3",1,0,1
chr1,150487135,150487568,2,"1,3",1,0,1
chr1,150552544,150552980,2,"1,3",1,0,1
chr1,150561176,150561810,2,"1,3",1,0,1
chr1,150562024,150562081,2,"1,3",1,0,1
chr1,150579067,150579262,2,"1,3",1,0,1
chr1,150579379,150579494,2,"1,3",1,0,1
chr1,150579494,150579744,3,"1,2,3",1,1,1
chr1,150579744,150580019,2,"1,3",1,0,1
chr1,150697029,150697518,2,"1,3",1,0,1
chr1,150876141,150876418,2,"1,3",1,0,1
chr1,150876819,150877069,2,"2,3",0,1,1
chr1,150926192,150926772,2,"1,3",1,0,1
chr1,150971226,150971446,3,"1,2,3",1,1,1
chr1,150971446,150971465,2,"1,3",1,0,1
chr1,150972141,150972456,2,"1,3",1,0,1
chr1,151006544,151006980,2,"1,3",1,0,1
chr1,151008203,151008536,2,"1,3",1,0,1
chr1,151013007,151013443,2,"1,3",1,0,1
chr1,151047602,151048001,2,"1,3",1,0,1
chr1,151059355,151059791,2,"1,3",1,0,1
chr1,151165965,151166014,2,"2,3",0,1,1
chr1,151166014,151166142,3,"1,2,3",1,1,1
chr1,151166142,151166215,2,"2,3",0,1,1
chr1,151190179,151190288,2,"1,3",1,0,1
chr1,151198265,151198269,2,"1,3",1,0,1
chr1,151198376,151198681,2,"1,3",1,0,1
chr1,151254646,151254896,2,"2,3",0,1,1
chr1,151281750,151282498,2,"1,3",1,0,1
chr1,151327185,151327589,2,"1,3",1,0,1
chr1,151327833,151327968,2,"1,3",1,0,1
chr1,151346848,151347489,2,"1,3",1,0,1
chr1,151372443,151372879,2,"1,3",1,0,1
chr1,151540165,151540601,2,"1,3",1,0,1
chr1,151547114,151547550,2,"1,3",1,0,1
chr1,151611793,151612229,2,"1,3",1,0,1
chr1,151790682,151790748,2,"1,3",1,0,1
chr1,151790748,151790998,3,"1,2,3",1,1,1
chr1,151790998,151791118,2,"1,3",1,0,1
chr1,151992502,151992841,2,"1,3",1,0,1
chr1,151993699,151994135,2,"1,3",1,0,1
chr1,153633848,153634210,2,"1,3",1,0,1
chr1,153658508,153658944,2,"1,3",1,0,1
chr1,153670889,153671080,3,"1,2,3",1,1,1
chr1,153671080,153671163,2,"1,3",1,0,1
chr1,153783489,153783921,2,"1,3",1,0,1
chr1,153923035,153923438,2,"1,3",1,0,1
chr1,153953914,153954266,2,"1,3",1,0,1
chr1,153958409,153958845,2,"1,3",1,0,1
chr1,153963285,153963794,2,"1,3",1,0,1
chr1,153967185,153967292,2,"1,3",1,0,1
chr1,153967292,153967529,3,"1,2,3",1,1,1
chr1,153967529,153967542,2,"2,3",0,1,1
chr1,153967868,153967946,2,"2,3",0,1,1
chr1,153977138,153977857,2,"1,3",1,0,1
chr1,153986154,153986517,2,"1,3",1,0,1
chr1,154220131,154220861,2,"1,3",1,0,1
chr1,154272365,154272801,2,"1,3",1,0,1
chr1,154405398,154405834,2,"1,3",1,0,1
chr1,154418298,154418734,2,"1,3",1,0,1
chr1,154558666,154559102,2,"1,3",1,0,1
chr1,154567826,154568190,2,"1,3",1,0,1
chr1,154936442,154936822,2,"1,3",1,0,1
chr1,154961846,154962282,2,"1,3",1,0,1
chr1,154970658,154970939,2,"1,3",1,0,1
chr1,154974540,154974553,2,"2,3",0,1,1
chr1,154974553,154974766,3,"1,2,3",1,1,1
chr1,154975080,154975103,2,"2,3",0,1,1
chr1,154983132,154983568,2,"1,3",1,0,1
chr1,155001033,155001079,2,"1,3",1,0,1
chr1,155001079,155001329,3,"1,2,3",1,1,1
chr1,155001329,155001391,2,"1,3",1,0,1
chr1,155063573,155064337,2,"1,3",1,0,1
chr1,155126025,155126085,2,"1,3",1,0,1
chr1,155126085,155126335,3,"1,2,3",1,1,1
chr1,155126335,155126774,2,"1,3",1,0,1
chr1,155127150,155127208,2,"1,3",1,0,1
chr1,155127208,155127458,3,"1,2,3",1,1,1
chr1,155127458,155127512,2,"1,3",1,0,1
chr1,155127835,155127973,2,"1,3",1,0,1
chr1,155135056,155136375,2,"1,3",1,0,1
chr1,155167761,155168171,2,"1,3",1,0,1
chr1,155172621,155172904,2,"1,3",1,0,1
chr1,155194750,155195160,2,"1,3",1,0,1
chr1,155208731,155209370,2,"1,3",1,0,1
chr1,155261731,155262029,2,"1,3",1,0,1
chr1,155262029,155262167,3,"1,2,3",1,1,1
chr1,155262167,155262279,2,"2,3",0,1,1
chr1,155273381,155273776,2,"1,3",1,0,1
chr1,155277244,155277625,2,"1,3",1,0,1
chr1,155300726,155301162,2,"1,3",1,0,1
chr1,155308583,155308833,2,"2,3",0,1,1
chr1,155323793,155324229,2,"1,3",1,0,1
chr1,155562528,155562964,2,"1,3",1,0,1
chr1,155563046,155563468,2,"1,3",1,0,1
chr1,155609801,155610237,2,"1,3",1,0,1
chr1,155688167,155688828,2,"1,3",1,0,1
chr1,155688918,155689319,2,"1,3",1,0,1
chr1,155745382,155745818,2,"1,3",1,0,1
chr1,155856935,155857371,2,"1,3",1,0,1
chr1,155911089,155911626,2,"1,3",1,0,1
chr1,155934117,155934553,2,"1,3",1,0,1
chr1,155944788,155945110,2,"1,3",1,0,1
chr1,156054625,156054875,2,"2,3",0,1,1
chr1,156082394,156082737,2,"1,3",1,0,1
chr1,156086215,156086264,2,"1,3",1,0,1
chr1,156086264,156086514,3,"1,2,3",1,1,1
chr1,156086514,156086651,2,"1,3",1,0,1
chr1,156193894,156194273,2,"1,3",1,0,1
chr1,156213015,156213663,2,"1,3",1,0,1
chr1,156282744,156282835,2,"1,3",1,0,1
chr1,156282835,156283085,3,"1,2,3",1,1,1
chr1,156283085,156283123,2,"1,3",1,0,1
chr1,156338504,156338940,2,"1,3",1,0,1
chr1,156572386,156572401,2,"2,3",0,1,1
chr1,156572401,156572636,3,"1,2,3",1,1,1
chr1,156572636,156572699,2,"1,3",1,0,1
chr1,156591445,156591881,2,"1,3",1,0,1
chr1,156601315,156601334,2,"1,3",1,0,1
chr1,156601334,156601579,3,"1,2,3",1,1,1
chr1,156601579,156601584,2,"2,3",0,1,1
chr1,156661343,156661565,2,"2,3",0,1,1
chr1,156728310,156729185,2,"1,3",1,0,1
chr1,156740662,156741315,2,"1,3",1,0,1
chr1,156746944,156747380,2,"1,3",1,0,1
chr1,156752006,156752214,2,"1,3",1,0,1
chr1,159970871,159971307,2,"1,3",1,0,1
chr1,160031648,160032084,2,"1,3",1,0,1
chr1,160098569,160098825,2,"1,3",1,0,1
chr1,160098898,160099205,2,"1,3",1,0,1
chr1,160285130,160285207,2,"2,3",0,1,1
chr1,160285207,160285315,3,"1,2,3",1,1,1
chr1,160343127,160343161,2,"1,3",1,0,1
chr1,160343161,160343240,3,"1,2,3",1,1,1
chr1,160343240,160343649,2,"2,3",0,1,1
chr1,161117773,161118209,2,"1,3",1,0,1
chr1,161132683,161133330,2,"1,3",1,0,1
chr1,161159261,161160036,2,"1,3",1,0,1
chr1,161166011,161166677,2,"1,3",1,0,1
chr1,161177410,161177527,2,"1,3",1,0,1
chr1,161177527,161177777,3,"1,2,3",1,1,1
chr1,161177777,161177988,2,"1,3",1,0,1
chr1,161223537,161223727,3,"1,2,3",1,1,1
chr1,161223727,161223789,2,"1,3",1,0,1
chr1,161224226,161224657,2,"1,3",1,0,1
chr1,161225601,161225624,2,"1,3",1,0,1
chr1,161314178,161314614,2,"1,3",1,0,1
chr1,161367646,161368068,2,"1,3",1,0,1
chr1,161749577,161750013,2,"1,3",1,0,1
chr1,161750154,161750449,2,"1,3",1,0,1
chr1,162069565,162070001,2,"1,3",1,0,1
chr1,162152224,162152660,2,"1,3",1,0,1
chr1,162790305,162790732,2,"1,3",1,0,1
chr1,165698282,165698718,2,"1,3",1,0,1
chr1,165768624,165768793,2,"1,3",1,0,1
chr1,165768793,165769043,3,"1,2,3",1,1,1
chr1,165769043,165769060,2,"1,3",1,0,1
chr1,165827574,165828010,2,"1,3",1,0,1
chr1,165828240,165828540,2,"1,3",1,0,1
chr1,166839066,166839502,2,"1,3",1,0,1
chr1,166876303,166876646,2,"1,3",1,0,1
chr1,167714256,167714692,2,"1,3",1,0,1
chr1,167715290,167715343,2,"1,3",1,0,1
chr1,167936339,167936980,2,"1,3",1,0,1
chr1,168225802,168226238,2,"1,3",1,0,1
chr1,169106136,169106572,2,"1,3",1,0,1
chr1,169367831,169368353,2,"1,3",1,0,1
chr1,169485268,169485406,2,"2,3",0,1,1
chr1,169486087,169486273,2,"1,3",1,0,1
chr1,169584801,169585054,2,"1,3",1,0,1
chr1,169795014,169795179,2,"1,3",1,0,1
chr1,170531852,170532288,2,"1,3",1,0,1
chr1,171741887,171742323,2,"1,3",1,0,1
chr1,171781686,171781780,2,"1,3",1,0,1
chr1,172532379,172532821,2,"1,3",1,0,1
chr1,173476791,173477564,2,"1,3",1,0,1
chr1,173714735,173714745,2,"2,3",0,1,1
chr1,173714745,173714971,3,"1,2,3",1,1,1
chr1,173714971,173715181,2,"1,3",1,0,1
chr1,173824141,173824286,2,"1,3",1,0,1
chr1,173824286,173824536,3,"1,2,3",1,1,1
chr1,173824536,173825058,2,"1,3",1,0,1
chr1,173867860,173868057,2,"1,3",1,0,1
chr1,173868507,173868831,2,"1,3",1,0,1
chr1,174022092,174022682,2,"1,3",1,0,1
chr1,174159866,174160499,2,"1,3",1,0,1
chr1,174999154,174999717,2,"1,3",1,0,1
chr1,176207501,176207880,2,"1,3",1,0,1
chr1,178093487,178094105,2,"1,3",1,0,1
chr1,178542968,178543404,2,"1,3",1,0,1
chr1,178724797,178725441,2,"1,3",1,0,1
chr1,178726096,178726532,2,"1,3",1,0,1
chr1,179081674,179082110,2,"1,3",1,0,1
chr1,179082766,179083038,2,"1,3",1,0,1
chr1,179293625,179294061,2,"1,3",1,0,1
chr1,179365846,179365882,2,"2,3",0,1,1
chr1,179365882,179366096,3,"1,2,3",1,1,1
chr1,179366096,179366106,2,"1,3",1,0,1
chr1,179877702,179877980,2,"1,3",1,0,1
chr1,179882534,179883284,2,"1,3",1,0,1
chr1,180116967,180117403,2,"1,3",1,0,1
chr1,180154381,180155096,2,"1,3",1,0,1
chr1,180632435,180632738,2,"1,3",1,0,1
chr1,181088682,181088817,2,"1,3",1,0,1
chr1,182391527,182391963,2,"1,3",1,0,1
chr1,182839177,182839613,2,"1,3",1,0,1
chr1,183022704,183022876,2,"1,3",1,0,1
chr1,183023681,183024228,2,"1,3",1,0,1
chr1,183470173,183470448,2,"1,3",1,0,1
chr1,183471050,183472252,2,"1,3",1,0,1
chr1,183635209,183635645,2,"1,3",1,0,1
chr1,184051459,184051583,2,"1,3",1,0,1
chr1,184051583,184051833,3,"1,2,3",1,1,1
chr1,184051833,184051895,2,"1,3",1,0,1
chr1,185045339,185046028,2,"1,3",1,0,1
chr1,185156723,185157159,2,"1,3",1,0,1
chr1,185157287,185157606,2,"1,3",1,0,1
chr1,185317047,185317483,2,"1,3",1,0,1
chr1,186375747,186375889,2,"1,3",1,0,1
chr1,193059239,193059335,2,"1,3",1,0,1
chr1,193059335,193059585,3,"1,2,3",1,1,1
chr1,193059585,193059675,2,"1,3",1,0,1
chr1,193105135,193105571,2,"1,3",1,0,1
chr1,193121812,193122564,2,"1,3",1,0,1
chr1,197146537,197146562,2,"2,3",0,1,1
chr1,197146562,197146757,3,"1,2,3",1,1,1
chr1,197146757,197146787,2,"2,3",0,1,1
chr1,198156803,198157239,2,"1,3",1,0,1
chr1,198157364,198157813,2,"1,3",1,0,1
chr1,198159005,198159306,2,"1,3",1,0,1
chr1,200620680,200620838,2,"1,3",1,0,1
chr1,200669959,200670307,2,"1,3",1,0,1
chr1,200738961,200739397,2,"1,3",1,0,1
chr1,200896643,200897079,2,"1,3",1,0,1
chr1,201468558,201468994,2,"1,3",1,0,1
chr1,202010415,202010543,2,"1,3",1,0,1
chr1,202010543,202010793,3,"1,2,3",1,1,1
chr1,202010793,202010851,2,"1,3",1,0,1
chr1,202341684,202341970,2,"1,3",1,0,1
chr1,202341970,202342220,3,"1,2,3",1,1,1
chr1,202342220,202342241,2,"1,3",1,0,1
chr1,202349129,202349234,2,"1,3",1,0,1
chr1,202349234,202349484,3,"1,2,3",1,1,1
chr1,202349484,202349500,2,"1,3",1,0,1
chr1,202810674,202810686,2,"1,3",1,0,1
chr1,202810686,202810936,3,"1,2,3",1,1,1
chr1,202810936,202811022,2,"1,3",1,0,1
chr1,202860803,202861239,2,"1,3",1,0,1
chr1,202861741,202861855,2,"1,3",1,0,1
chr1,202888452,202888838,2,"1,3",1,0,1
chr1,202888838,202889088,3,"1,2,3",1,1,1
chr1,202889088,202889299,2,"1,3",1,0,1
chr1,203007025,203007212,2,"1,3",1,0,1
chr1,203007212,203007461,3,"1,2,3",1,1,1
chr1,203007461,203007462,2,"2,3",0,1,1
chr1,203305328,203305764,2,"1,3",1,0,1
chr1,203795916,203796129,2,"1,3",1,0,1
chr1,203861376,203861953,2,"1,3",1,0,1
chr1,204074478,204074914,2,"1,3",1,0,1
chr1,204152080,204152727,2,"1,3",1,0,1
chr1,204213750,204214186,2,"1,3",1,0,1
chr1,204378136,204378563,2,"1,3",1,0,1
chr1,204411234,204411986,2,"1,3",1,0,1
chr1,204506931,204507185,2,"1,3",1,0,1
chr1,205211165,205211892,2,"1,3",1,0,1
chr1,205449520,205449823,2,"1,3",1,0,1
chr1,205631206,205631642,2,"1,3",1,0,1
chr1,205631899,205632335,2,"1,3",1,0,1
chr1,205774286,205774684,2,"1,3",1,0,1
chr1,206470397,206470833,2,"1,3",1,0,1
chr1,206635248,206635655,2,"1,3",1,0,1
chr1,206684731,206685062,2,"1,3",1,0,1
chr1,206685553,206685731,2,"1,3",1,0,1
chr1,207050901,207051114,2,"1,3",1,0,1
chr1,207052910,207052956,2,"1,3",1,0,1
chr1,207052956,207053206,3,"1,2,3",1,1,1
chr1,207053206,207053554,2,"1,3",1,0,1
chr1,207321454,207321890,2,"1,3",1,0,1
chr1,207751674,207752110,2,"1,3",1,0,1
chr1,207752279,207752761,2,"1,3",1,0,1
chr1,207752761,207753011,3,"1,2,3",1,1,1
chr1,207753011,207753053,2,"1,3",1,0,1
chr1,209827853,209827899,2,"2,3",0,1,1
chr1,209827899,209828103,3,"1,2,3",1,1,1
chr1,209828103,209828132,2,"1,3",1,0,1
chr1,210328910,210329515,2,"1,3",1,0,1
chr1,211259036,211259675,2,"1,3",1,0,1
chr1,211577780,211578092,2,"1,3",1,0,1
chr1,211578827,211579075,2,"1,3",1,0,1
chr1,211579408,211579483,2,"1,3",1,0,1
chr1,211579483,211579733,3,"1,2,3",1,1,1
chr1,211579733,211579812,2,"1,3",1,0,1
chr1,211579812,211580048,3,"1,2,3",1,1,1
chr1,211580048,211580055,2,"2,3",0,1,1
chr1,211643266,211643702,2,"1,3",1,0,1
chr1,211675521,211675611,2,"1,3",1,0,1
chr1,211675611,211675861,3,"1,2,3",1,1,1
chr1,211675861,211676215,2,"1,3",1,0,1
chr1,211944786,211945182,2,"1,3",1,0,1
chr1,212034924,212035360,2,"1,3",1,0,1
chr1,212035646,212035648,2,"1,3",1,0,1
chr1,212035648,212035842,3,"1,2,3",1,1,1
chr1,212284857,212285636,2,"1,3",1,0,1
chr1,212432731,212433167,2,"1,3",1,0,1
chr1,212699473,212699909,2,"1,3",1,0,1
chr1,212721497,212721933,2,"1,3",1,0,1
chr1,212791646,212792082,2,"1,3",1,0,1
chr1,213051094,213051760,2,"1,3",1,0,1
chr1,213987764,213988200,2,"1,3",1,0,1
chr1,214280886,214281322,2,"1,3",1,0,1
chr1,214602973,214603110,2,"2,3",0,1,1
chr1,214603110,214603223,3,"1,2,3",1,1,1
chr1,214603223,214603376,2,"1,3",1,0,1
chr1,217630819,217630877,2,"1,3",1,0,1
chr1,217630877,217631127,3,"1,2,3",1,1,1
chr1,217631127,217631266,2,"1,3",1,0,1
chr1,217631266,217631488,3,"1,2,3",1,1,1
chr1,218285284,218285403,2,"1,3",1,0,1
chr1,220089671,220089995,2,"1,3",1,0,1
chr1,220094309,220094745,2,"1,3",1,0,1
chr1,220690172,220690608,2,"1,3",1,0,1
chr1,220747962,220748600,2,"1,3",1,0,1
chr1,222465379,222465815,2,"1,3",1,0,1
chr1,222589763,222589790,2,"2,3",0,1,1
chr1,222589790,222589915,3,"1,2,3",1,1,1
chr1,222589915,222590013,2,"2,3",0,1,1
chr1,222618787,222619223,2,"1,3",1,0,1
chr1,222643944,222644074,2,"1,3",1,0,1
chr1,222644074,222644324,3,"1,2,3",1,1,1
chr1,222644324,222644380,2,"1,3",1,0,1
chr1,222815188,222815514,2,"1,3",1,0,1
chr1,224113920,224114356,2,"1,3",1,0,1
chr1,224183448,224183884,2,"1,3",1,0,1
chr1,224434753,224434792,2,"2,3",0,1,1
chr1,224434792,224434904,3,"1,2,3",1,1,1
chr1,224434904,224435003,2,"2,3",0,1,1
