chrom,start,end,num,list,ENCFF324SPP_SIN3A_sorted.bed,ENCFF701HQE_SIN3A_sorted.bed,ENCFF763YLV_SIN3A_sorted.bed,ENCFF873MAF_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,23369118,23369250,3,"3,4,5",0,0,1,1,1
chr1,23554912,23555202,2,"3,5",0,0,1,0,1
chr1,23559256,23559355,2,"2,5",0,1,0,0,1
chr1,23559355,23559645,3,"2,3,5",0,1,1,0,1
chr1,23559645,23559729,2,"2,5",0,1,0,0,1
chr1,23562372,23562489,5,"1,2,3,4,5",1,1,1,1,1
chr1,23562489,23562587,4,"2,3,4,5",0,1,1,1,1
chr1,23562587,23562630,3,"2,4,5",0,1,0,1,1
chr1,23562630,23562662,2,"4,5",0,0,0,1,1
chr1,23691584,23691713,2,"4,5",0,0,0,1,1
chr1,23691713,23691714,3,"2,4,5",0,1,0,1,1
chr1,23691714,23691847,4,"2,3,4,5",0,1,1,1,1
chr1,23691847,23691905,5,"1,2,3,4,5",1,1,1,1,1
chr1,23743308,23743584,2,"3,5",0,0,1,0,1
chr1,23777881,23777910,2,"4,5",0,0,0,1,1
chr1,23777910,23778200,3,"3,4,5",0,0,1,1,1
chr1,23778200,23778318,2,"4,5",0,0,0,1,1
chr1,23778318,23778451,3,"3,4,5",0,0,1,1,1
chr1,23778451,23778524,2,"3,5",0,0,1,0,1
chr1,23800681,23800689,2,"4,5",0,0,0,1,1
chr1,23800689,23800773,3,"2,4,5",0,1,0,1,1
chr1,23800773,23800790,4,"1,2,4,5",1,1,0,1,1
chr1,23800790,23800923,5,"1,2,3,4,5",1,1,1,1,1
chr1,23800923,23801055,4,"2,3,4,5",0,1,1,1,1
chr1,23868124,23868414,2,"3,5",0,0,1,0,1
chr1,23958967,23959697,2,"4,5",0,0,0,1,1
chr1,23959697,23959987,3,"3,4,5",0,0,1,1,1
chr1,23959987,23960107,2,"4,5",0,0,0,1,1
chr1,24413639,24413823,2,"3,5",0,0,1,0,1
chr1,24502717,24503007,2,"3,5",0,0,1,0,1
chr1,24744864,24744898,2,"2,5",0,1,0,0,1
chr1,24744898,24745188,3,"2,3,5",0,1,1,0,1
chr1,24745188,24745219,2,"2,5",0,1,0,0,1
chr1,24745317,24745670,2,"3,5",0,0,1,0,1
chr1,25232395,25232405,3,"2,4,5",0,1,0,1,1
chr1,25232405,25232438,4,"1,2,4,5",1,1,0,1,1
chr1,25232438,25232510,5,"1,2,3,4,5",1,1,1,1,1
chr1,25232510,25232555,4,"1,2,4,5",1,1,0,1,1
chr1,25232555,25232671,3,"2,4,5",0,1,0,1,1
chr1,25232671,25232792,2,"4,5",0,0,0,1,1
chr1,25233109,25233333,4,"2,3,4,5",0,1,1,1,1
chr1,25233333,25233428,3,"2,4,5",0,1,0,1,1
chr1,25233428,25233550,2,"4,5",0,0,0,1,1
chr1,25247368,25247504,4,"1,2,4,5",1,1,0,1,1
chr1,25247504,25247505,3,"2,4,5",0,1,0,1,1
chr1,25247505,25247655,2,"2,5",0,1,0,0,1
chr1,25247689,25247979,2,"3,5",0,0,1,0,1
chr1,25338209,25338358,2,"4,5",0,0,0,1,1
chr1,25338358,25338648,3,"3,4,5",0,0,1,1,1
chr1,25338648,25338688,2,"4,5",0,0,0,1,1
chr1,25430120,25430170,2,"3,5",0,0,1,0,1
chr1,25430170,25430406,3,"3,4,5",0,0,1,1,1
chr1,25430406,25430506,2,"4,5",0,0,0,1,1
chr1,25430627,25430740,2,"4,5",0,0,0,1,1
chr1,25430860,25430900,2,"4,5",0,0,0,1,1
chr1,25430900,25430957,3,"2,4,5",0,1,0,1,1
chr1,25430957,25431217,4,"2,3,4,5",0,1,1,1,1
chr1,25543377,25543947,2,"4,5",0,0,0,1,1
chr1,25549702,25549952,2,"4,5",0,0,0,1,1
chr1,25616839,25616984,2,"3,5",0,0,1,0,1
chr1,25859265,25859350,3,"3,4,5",0,0,1,1,1
chr1,25859350,25859530,4,"2,3,4,5",0,1,1,1,1
chr1,25859530,25859679,3,"2,4,5",0,1,0,1,1
chr1,25905415,25905518,2,"4,5",0,0,0,1,1
chr1,25905518,25905767,3,"2,4,5",0,1,0,1,1
chr1,25905767,25905793,4,"2,3,4,5",0,1,1,1,1
chr1,25905793,25905894,3,"2,3,5",0,1,1,0,1
chr1,25905894,25906057,2,"3,5",0,0,1,0,1
chr1,25906106,25906184,2,"4,5",0,0,0,1,1
chr1,25906281,25906551,3,"3,4,5",0,0,1,1,1
chr1,25906551,25906656,2,"4,5",0,0,0,1,1
chr1,25998063,25998353,2,"3,5",0,0,1,0,1
chr1,26035366,26035387,2,"3,5",0,0,1,0,1
chr1,26035387,26035656,3,"3,4,5",0,0,1,1,1
chr1,26035656,26035753,2,"4,5",0,0,0,1,1
chr1,26035867,26035944,2,"4,5",0,0,0,1,1
chr1,26035944,26036234,3,"3,4,5",0,0,1,1,1
chr1,26036234,26036266,2,"4,5",0,0,0,1,1
chr1,26110911,26111201,2,"3,5",0,0,1,0,1
chr1,26111666,26111705,2,"4,5",0,0,0,1,1
chr1,26111705,26111774,3,"1,4,5",1,0,0,1,1
chr1,26111774,26111855,4,"1,3,4,5",1,0,1,1,1
chr1,26111855,26111872,3,"3,4,5",0,0,1,1,1
chr1,26111872,26111981,2,"4,5",0,0,0,1,1
chr1,26112094,26112107,2,"4,5",0,0,0,1,1
chr1,26112192,26112336,2,"4,5",0,0,0,1,1
chr1,26161712,26161913,2,"3,5",0,0,1,0,1
chr1,26169751,26169758,2,"4,5",0,0,0,1,1
chr1,26169758,26169847,3,"2,4,5",0,1,0,1,1
chr1,26169847,26169869,4,"2,3,4,5",0,1,1,1,1
chr1,26169869,26170019,5,"1,2,3,4,5",1,1,1,1,1
chr1,26170019,26170025,4,"2,3,4,5",0,1,1,1,1
chr1,26170025,26170134,3,"2,4,5",0,1,0,1,1
chr1,26170134,26170276,2,"4,5",0,0,0,1,1
chr1,26234225,26234515,2,"3,5",0,0,1,0,1
chr1,26275662,26275860,2,"3,5",0,0,1,0,1
chr1,26279951,26280168,2,"3,5",0,0,1,0,1
chr1,26284791,26285069,3,"3,4,5",0,0,1,1,1
chr1,26287165,26287348,2,"3,5",0,0,1,0,1
chr1,26336582,26336612,2,"4,5",0,0,0,1,1
chr1,26336612,26336688,3,"3,4,5",0,0,1,1,1
chr1,26431964,26432028,3,"2,4,5",0,1,0,1,1
chr1,26432028,26432078,4,"1,2,4,5",1,1,0,1,1
chr1,26432078,26432178,5,"1,2,3,4,5",1,1,1,1,1
chr1,26432178,26432288,4,"2,3,4,5",0,1,1,1,1
chr1,26432288,26432453,3,"3,4,5",0,0,1,1,1
chr1,26432453,26432477,2,"4,5",0,0,0,1,1
chr1,26471984,26472025,3,"3,4,5",0,0,1,1,1
chr1,26472025,26472246,2,"4,5",0,0,0,1,1
chr1,26472289,26472540,2,"4,5",0,0,0,1,1
chr1,26473040,26473042,2,"2,5",0,1,0,0,1
chr1,26473042,26473130,3,"2,4,5",0,1,0,1,1
chr1,26473130,26473153,4,"2,3,4,5",0,1,1,1,1
chr1,26473153,26473297,5,"1,2,3,4,5",1,1,1,1,1
chr1,26529604,26530119,2,"4,5",0,0,0,1,1
chr1,26584274,26584483,2,"3,5",0,0,1,0,1
chr1,26692996,26693267,2,"4,5",0,0,0,1,1
chr1,26695437,26695689,2,"2,5",0,1,0,0,1
chr1,26695689,26695813,3,"2,3,5",0,1,1,0,1
chr1,26695813,26695979,2,"3,5",0,0,1,0,1
chr1,26786935,26787126,2,"3,5",0,0,1,0,1
chr1,26787796,26788274,3,"3,4,5",0,0,1,1,1
chr1,26826614,26826904,2,"3,5",0,0,1,0,1
chr1,26864989,26865239,2,"3,5",0,0,1,0,1
chr1,26890064,26890078,2,"2,5",0,1,0,0,1
chr1,26890078,26890094,3,"2,4,5",0,1,0,1,1
chr1,26890094,26890133,4,"2,3,4,5",0,1,1,1,1
chr1,26890133,26890283,5,"1,2,3,4,5",1,1,1,1,1
chr1,26890283,26890384,4,"2,3,4,5",0,1,1,1,1
chr1,26890384,26890434,3,"2,4,5",0,1,0,1,1
chr1,27012977,27012985,2,"4,5",0,0,0,1,1
chr1,27012985,27013275,3,"3,4,5",0,0,1,1,1
chr1,27013275,27013386,2,"4,5",0,0,0,1,1
chr1,27234193,27234400,2,"3,5",0,0,1,0,1
chr1,27234531,27234568,2,"4,5",0,0,0,1,1
chr1,27234568,27234570,3,"3,4,5",0,0,1,1,1
chr1,27234570,27234720,4,"1,3,4,5",1,0,1,1,1
chr1,27234720,27234805,3,"3,4,5",0,0,1,1,1
chr1,27234805,27234858,2,"3,5",0,0,1,0,1
chr1,27321922,27321982,2,"2,5",0,1,0,0,1
chr1,27321982,27322265,3,"2,4,5",0,1,0,1,1
chr1,27322265,27322506,4,"2,3,4,5",0,1,1,1,1
chr1,27365655,27365777,2,"3,5",0,0,1,0,1
chr1,27392625,27392737,2,"3,5",0,0,1,0,1
chr1,27525592,27525814,2,"3,5",0,0,1,0,1
chr1,27725510,27725758,2,"3,5",0,0,1,0,1
chr1,27726038,27726328,2,"3,5",0,0,1,0,1
chr1,27773067,27773167,2,"4,5",0,0,0,1,1
chr1,27773167,27773457,3,"3,4,5",0,0,1,1,1
chr1,27773457,27773519,2,"4,5",0,0,0,1,1
chr1,27830589,27830696,2,"4,5",0,0,0,1,1
chr1,27830696,27830986,3,"3,4,5",0,0,1,1,1
chr1,27830986,27830990,2,"4,5",0,0,0,1,1
chr1,28088307,28088318,2,"4,5",0,0,0,1,1
chr1,28088318,28088461,3,"2,4,5",0,1,0,1,1
chr1,28088461,28088694,4,"2,3,4,5",0,1,1,1,1
chr1,28088694,28088874,3,"3,4,5",0,0,1,1,1
chr1,28088874,28088916,2,"3,5",0,0,1,0,1
chr1,28236081,28236266,2,"3,5",0,0,1,0,1
chr1,28259160,28259379,2,"3,5",0,0,1,0,1
chr1,28259400,28259632,2,"2,5",0,1,0,0,1
chr1,28369485,28369635,2,"4,5",0,0,0,1,1
chr1,28369635,28369925,3,"3,4,5",0,0,1,1,1
chr1,28369925,28370055,2,"4,5",0,0,0,1,1
chr1,28506137,28506183,2,"3,5",0,0,1,0,1
chr1,28518051,28518143,2,"4,5",0,0,0,1,1
chr1,28518143,28518648,3,"3,4,5",0,0,1,1,1
chr1,28518648,28518735,2,"4,5",0,0,0,1,1
chr1,28552773,28552898,3,"2,4,5",0,1,0,1,1
chr1,28552898,28553048,4,"1,2,4,5",1,1,0,1,1
chr1,28553048,28553218,3,"2,4,5",0,1,0,1,1
chr1,28581644,28581698,2,"4,5",0,0,0,1,1
chr1,28581698,28581779,3,"3,4,5",0,0,1,1,1
chr1,28581779,28581922,4,"1,3,4,5",1,0,1,1,1
chr1,28581922,28581929,5,"1,2,3,4,5",1,1,1,1,1
chr1,28581929,28581986,4,"2,3,4,5",0,1,1,1,1
chr1,28581986,28581988,3,"2,3,5",0,1,1,0,1
chr1,28581988,28582217,2,"2,5",0,1,0,0,1
chr1,28642885,28642948,2,"3,5",0,0,1,0,1
chr1,28642948,28643002,3,"1,3,5",1,0,1,0,1
chr1,28643002,28643098,4,"1,2,3,5",1,1,1,0,1
chr1,28643098,28643349,3,"2,3,5",0,1,1,0,1
chr1,28643349,28643378,2,"2,5",0,1,0,0,1
chr1,28648541,28648593,2,"4,5",0,0,0,1,1
chr1,28648593,28648594,3,"1,4,5",1,0,0,1,1
chr1,28648594,28648721,4,"1,3,4,5",1,0,1,1,1
chr1,28648721,28648743,5,"1,2,3,4,5",1,1,1,1,1
chr1,28648743,28648852,4,"2,3,4,5",0,1,1,1,1
chr1,28648852,28649329,3,"2,4,5",0,1,0,1,1
chr1,28669037,28669119,2,"3,5",0,0,1,0,1
chr1,28669119,28669185,3,"3,4,5",0,0,1,1,1
chr1,28736327,28736612,2,"4,5",0,0,0,1,1
chr1,28736612,28736902,3,"3,4,5",0,0,1,1,1
chr1,28736902,28737016,2,"4,5",0,0,0,1,1
chr1,28737161,28737278,2,"2,5",0,1,0,0,1
chr1,28882125,28882401,2,"3,5",0,0,1,0,1
chr1,28883825,28883856,2,"4,5",0,0,0,1,1
chr1,28883856,28884146,3,"3,4,5",0,0,1,1,1
chr1,28884146,28884244,2,"4,5",0,0,0,1,1
chr1,28885019,28885022,3,"2,4,5",0,1,0,1,1
chr1,28885022,28885133,4,"2,3,4,5",0,1,1,1,1
chr1,28885133,28885283,5,"1,2,3,4,5",1,1,1,1,1
chr1,28885283,28885312,4,"2,3,4,5",0,1,1,1,1
chr1,28885312,28885326,3,"2,4,5",0,1,0,1,1
chr1,29202789,29202859,2,"3,5",0,0,1,0,1
chr1,29202859,29202873,3,"1,3,5",1,0,1,0,1
chr1,29230811,29230826,3,"2,4,5",0,1,0,1,1
chr1,29230826,29230859,4,"2,3,4,5",0,1,1,1,1
chr1,29230859,29230954,5,"1,2,3,4,5",1,1,1,1,1
chr1,29230954,29231009,4,"1,2,4,5",1,1,0,1,1
chr1,29231009,29231076,3,"2,4,5",0,1,0,1,1
chr1,29231076,29231117,2,"2,5",0,1,0,0,1
chr1,30718664,30718893,2,"3,5",0,0,1,0,1
chr1,30718893,30719019,3,"3,4,5",0,0,1,1,1
chr1,30872184,30872474,2,"3,5",0,0,1,0,1
chr1,30919100,30919386,2,"4,5",0,0,0,1,1
chr1,30919437,30919616,2,"4,5",0,0,0,1,1
chr1,31170708,31171211,2,"4,5",0,0,0,1,1
chr1,31296670,31296885,3,"3,4,5",0,0,1,1,1
chr1,31296885,31297038,2,"4,5",0,0,0,1,1
chr1,31297038,31297191,3,"3,4,5",0,0,1,1,1
chr1,31644411,31644674,3,"2,3,5",0,1,1,0,1
chr1,31644674,31644697,2,"3,5",0,0,1,0,1
chr1,31644845,31644888,2,"4,5",0,0,0,1,1
chr1,31644888,31645387,3,"2,4,5",0,1,0,1,1
chr1,31788159,31788352,2,"4,5",0,0,0,1,1
chr1,31788525,31788729,2,"4,5",0,0,0,1,1
chr1,32013336,32013381,2,"4,5",0,0,0,1,1
chr1,32013381,32013671,3,"3,4,5",0,0,1,1,1
chr1,32013671,32013972,2,"4,5",0,0,0,1,1
chr1,32072569,32072879,2,"4,5",0,0,0,1,1
chr1,32072879,32073092,3,"2,4,5",0,1,0,1,1
chr1,32073092,32073255,2,"2,5",0,1,0,0,1
chr1,32107869,32107893,2,"2,5",0,1,0,0,1
chr1,32107893,32108034,3,"2,3,5",0,1,1,0,1
chr1,32108034,32108169,4,"2,3,4,5",0,1,1,1,1
chr1,32179810,32180100,2,"3,5",0,0,1,0,1
chr1,32222215,32222227,3,"2,4,5",0,1,0,1,1
chr1,32222227,32222491,4,"2,3,4,5",0,1,1,1,1
chr1,32292100,32292348,2,"2,5",0,1,0,0,1
chr1,32292348,32292370,3,"2,3,5",0,1,1,0,1
chr1,32336053,32336075,2,"4,5",0,0,0,1,1
chr1,32336075,32336365,3,"3,4,5",0,0,1,1,1
chr1,32336365,32336414,2,"4,5",0,0,0,1,1
chr1,32351063,32351493,2,"4,5",0,0,0,1,1
chr1,32351493,32351563,3,"3,4,5",0,0,1,1,1
chr1,32351563,32351594,2,"3,5",0,0,1,0,1
chr1,32351594,32351783,3,"3,4,5",0,0,1,1,1
chr1,32351783,32351927,2,"4,5",0,0,0,1,1
chr1,32351927,32351931,3,"3,4,5",0,0,1,1,1
chr1,32394348,32394654,2,"4,5",0,0,0,1,1
chr1,32394675,32394710,2,"3,5",0,0,1,0,1
chr1,32394710,32394739,3,"1,3,5",1,0,1,0,1
chr1,32394739,32394860,4,"1,3,4,5",1,0,1,1,1
chr1,32394860,32394897,3,"3,4,5",0,0,1,1,1
chr1,32650342,32650377,2,"2,5",0,1,0,0,1
chr1,32650377,32650667,3,"2,3,5",0,1,1,0,1
chr1,32650667,32650704,2,"2,5",0,1,0,0,1
chr1,32651064,32651070,2,"3,5",0,0,1,0,1
chr1,32651070,32651548,3,"3,4,5",0,0,1,1,1
chr1,32725173,32725422,2,"3,5",0,0,1,0,1
chr1,32817202,32817219,2,"4,5",0,0,0,1,1
chr1,32817219,32817258,3,"2,4,5",0,1,0,1,1
chr1,32817258,32817302,4,"2,3,4,5",0,1,1,1,1
chr1,32817302,32817360,5,"1,2,3,4,5",1,1,1,1,1
chr1,32817360,32817428,4,"2,3,4,5",0,1,1,1,1
chr1,32817428,32817478,3,"2,4,5",0,1,0,1,1
chr1,32817478,32817570,2,"4,5",0,0,0,1,1
chr1,32817855,32818048,2,"3,5",0,0,1,0,1
chr1,32886529,32886588,2,"2,5",0,1,0,0,1
chr1,32886588,32886634,3,"2,4,5",0,1,0,1,1
chr1,32886634,32886656,4,"2,3,4,5",0,1,1,1,1
chr1,32886656,32886806,5,"1,2,3,4,5",1,1,1,1,1
chr1,32886806,32886810,4,"2,3,4,5",0,1,1,1,1
chr1,32886810,32886876,3,"2,4,5",0,1,0,1,1
chr1,32964248,32964356,2,"3,5",0,0,1,0,1
chr1,32964641,32964931,2,"3,5",0,0,1,0,1
chr1,33349948,33350238,2,"3,5",0,0,1,0,1
chr1,34859525,34859717,3,"2,4,5",0,1,0,1,1
chr1,34859717,34859885,4,"2,3,4,5",0,1,1,1,1
chr1,34859885,34860003,3,"3,4,5",0,0,1,1,1
chr1,35268650,35268798,2,"4,5",0,0,0,1,1
chr1,35268798,35269088,3,"3,4,5",0,0,1,1,1
chr1,35269088,35269176,2,"4,5",0,0,0,1,1
chr1,35557037,35557082,3,"2,4,5",0,1,0,1,1
chr1,35557082,35557232,4,"1,2,4,5",1,1,0,1,1
chr1,35557232,35557272,3,"2,4,5",0,1,0,1,1
chr1,35557272,35557553,4,"2,3,4,5",0,1,1,1,1
chr1,35557553,35557562,3,"2,3,5",0,1,1,0,1
chr1,35557562,35557704,2,"2,5",0,1,0,0,1
chr1,35869559,35869670,2,"4,5",0,0,0,1,1
chr1,35869670,35869897,3,"3,4,5",0,0,1,1,1
chr1,35882963,35883329,2,"3,5",0,0,1,0,1
chr1,35930723,35930985,2,"3,5",0,0,1,0,1
chr1,35930985,35931013,3,"3,4,5",0,0,1,1,1
chr1,35931013,35931377,2,"4,5",0,0,0,1,1
chr1,36088723,36088842,2,"4,5",0,0,0,1,1
chr1,36088842,36088985,3,"3,4,5",0,0,1,1,1
chr1,36088985,36089074,2,"4,5",0,0,0,1,1
chr1,36089074,36089201,3,"1,4,5",1,0,0,1,1
chr1,36089201,36089214,2,"1,5",1,0,0,0,1
chr1,36099661,36099892,2,"4,5",0,0,0,1,1
chr1,36100045,36100151,2,"4,5",0,0,0,1,1
chr1,36149209,36149480,2,"3,5",0,0,1,0,1
chr1,36149545,36149835,2,"3,5",0,0,1,0,1
chr1,36150859,36150922,2,"3,5",0,0,1,0,1
chr1,36156063,36156290,2,"3,5",0,0,1,0,1
chr1,36223947,36224100,2,"3,5",0,0,1,0,1
chr1,36224100,36224232,3,"2,3,5",0,1,1,0,1
chr1,36224232,36224332,2,"2,5",0,1,0,0,1
chr1,36224332,36224622,3,"2,3,5",0,1,1,0,1
chr1,36224622,36224802,2,"2,5",0,1,0,0,1
chr1,36224802,36224894,3,"2,3,5",0,1,1,0,1
chr1,36224894,36225022,2,"3,5",0,0,1,0,1
chr1,36306839,36307356,2,"3,5",0,0,1,0,1
chr1,36321108,36321149,2,"4,5",0,0,0,1,1
chr1,36321149,36321439,3,"3,4,5",0,0,1,1,1
chr1,36321439,36321820,2,"4,5",0,0,0,1,1
chr1,36385770,36385807,3,"2,3,5",0,1,1,0,1
chr1,36385807,36385914,2,"2,5",0,1,0,0,1
chr1,36386059,36386301,2,"3,5",0,0,1,0,1
chr1,36386497,36386510,2,"3,5",0,0,1,0,1
chr1,36386510,36386620,3,"3,4,5",0,0,1,1,1
chr1,36386620,36386757,4,"1,3,4,5",1,0,1,1,1
chr1,36386757,36386770,3,"1,3,5",1,0,1,0,1
chr1,36386770,36386787,2,"3,5",0,0,1,0,1
chr1,36397663,36397726,3,"2,4,5",0,1,0,1,1
chr1,36397726,36398016,4,"2,3,4,5",0,1,1,1,1
chr1,36398016,36398039,3,"2,4,5",0,1,0,1,1
chr1,36398039,36398142,2,"4,5",0,0,0,1,1
chr1,36464260,36464288,4,"2,3,4,5",0,1,1,1,1
chr1,36464288,36464438,5,"1,2,3,4,5",1,1,1,1,1
chr1,36464438,36464513,4,"2,3,4,5",0,1,1,1,1
chr1,36464513,36464515,3,"2,4,5",0,1,0,1,1
chr1,36464515,36464579,2,"2,5",0,1,0,0,1
chr1,37474294,37474441,2,"4,5",0,0,0,1,1
chr1,37474441,37474539,3,"2,4,5",0,1,0,1,1
chr1,37474539,37474689,4,"1,2,4,5",1,1,0,1,1
chr1,37474689,37474769,3,"2,4,5",0,1,0,1,1
chr1,37690423,37690625,4,"2,3,4,5",0,1,1,1,1
chr1,37690625,37690743,3,"2,4,5",0,1,0,1,1
chr1,37690743,37690809,2,"4,5",0,0,0,1,1
chr1,37692262,37692322,2,"3,5",0,0,1,0,1
chr1,37692322,37692552,3,"3,4,5",0,0,1,1,1
chr1,37692552,37692574,2,"4,5",0,0,0,1,1
chr1,37808076,37808314,3,"3,4,5",0,0,1,1,1
chr1,37808314,37808370,2,"4,5",0,0,0,1,1
chr1,37808370,37808458,3,"2,4,5",0,1,0,1,1
chr1,37808458,37808679,4,"2,3,4,5",0,1,1,1,1
chr1,37859491,37859658,2,"2,5",0,1,0,0,1
chr1,37859658,37859876,3,"2,3,5",0,1,1,0,1
chr1,37859876,37859948,2,"3,5",0,0,1,0,1
chr1,37860152,37860346,2,"3,5",0,0,1,0,1
chr1,37946975,37947116,3,"3,4,5",0,0,1,1,1
chr1,37947116,37947232,2,"4,5",0,0,0,1,1
chr1,37989912,37989915,2,"2,5",0,1,0,0,1
chr1,37989915,37989952,3,"2,3,5",0,1,1,0,1
chr1,37989952,37989985,4,"2,3,4,5",0,1,1,1,1
chr1,37989985,37990135,5,"1,2,3,4,5",1,1,1,1,1
chr1,37990135,37990200,4,"2,3,4,5",0,1,1,1,1
chr1,37990200,37990205,3,"2,3,5",0,1,1,0,1
chr1,37990205,37990244,2,"2,5",0,1,0,0,1
chr1,37999608,37999845,2,"3,5",0,0,1,0,1
chr1,38012624,38012847,2,"3,5",0,0,1,0,1
chr1,38046866,38046926,2,"2,5",0,1,0,0,1
chr1,38046926,38047035,3,"2,3,5",0,1,1,0,1
chr1,38859620,38859854,2,"4,5",0,0,0,1,1
chr1,38859854,38859882,3,"1,4,5",1,0,0,1,1
chr1,38859882,38859963,4,"1,3,4,5",1,0,1,1,1
chr1,38859963,38860004,3,"1,4,5",1,0,0,1,1
chr1,38860004,38860083,2,"4,5",0,0,0,1,1
chr1,38873270,38873299,2,"2,5",0,1,0,0,1
chr1,38873299,38873321,3,"2,4,5",0,1,0,1,1
chr1,38873321,38873406,4,"2,3,4,5",0,1,1,1,1
chr1,38873406,38873556,5,"1,2,3,4,5",1,1,1,1,1
chr1,38873556,38873611,4,"2,3,4,5",0,1,1,1,1
chr1,38873611,38873618,3,"2,4,5",0,1,0,1,1
chr1,38873618,38873646,2,"2,5",0,1,0,0,1
chr1,38990975,38991186,2,"4,5",0,0,0,1,1
chr1,38991186,38991476,3,"3,4,5",0,0,1,1,1
chr1,38991476,38991545,2,"4,5",0,0,0,1,1
chr1,38991596,38991603,2,"3,5",0,0,1,0,1
chr1,39026204,39026494,2,"3,5",0,0,1,0,1
chr1,39576721,39576832,4,"1,3,4,5",1,0,1,1,1
chr1,39576832,39576839,3,"3,4,5",0,0,1,1,1
chr1,39576839,39576982,2,"3,5",0,0,1,0,1
chr1,39639724,39640014,2,"3,5",0,0,1,0,1
chr1,39788648,39788938,2,"3,5",0,0,1,0,1
chr1,39799400,39799970,2,"4,5",0,0,0,1,1
chr1,39901725,39901929,2,"3,5",0,0,1,0,1
chr1,39901929,39902015,3,"2,3,5",0,1,1,0,1
chr1,39902015,39902202,2,"2,5",0,1,0,0,1
chr1,39902231,39902233,2,"2,5",0,1,0,0,1
chr1,39902276,39902521,2,"2,5",0,1,0,0,1
chr1,40039857,40039859,2,"2,5",0,1,0,0,1
chr1,40039859,40040000,3,"2,3,5",0,1,1,0,1
chr1,40040000,40040364,2,"3,5",0,0,1,0,1
chr1,40040654,40040865,2,"3,5",0,0,1,0,1
chr1,40161154,40161223,2,"2,5",0,1,0,0,1
chr1,40161223,40161481,3,"2,3,5",0,1,1,0,1
chr1,40161481,40161509,2,"3,5",0,0,1,0,1
chr1,40161509,40161513,3,"3,4,5",0,0,1,1,1
chr1,40161513,40161531,2,"4,5",0,0,0,1,1
chr1,40257678,40257968,2,"3,5",0,0,1,0,1
chr1,40257996,40258126,2,"2,5",0,1,0,0,1
chr1,40258126,40258183,3,"2,4,5",0,1,0,1,1
chr1,40258183,40258191,4,"2,3,4,5",0,1,1,1,1
chr1,40258191,40258323,5,"1,2,3,4,5",1,1,1,1,1
chr1,40258323,40258341,4,"1,2,4,5",1,1,0,1,1
chr1,40258341,40258372,3,"2,4,5",0,1,0,1,1
chr1,40258372,40258377,2,"4,5",0,0,0,1,1
chr1,40373507,40373641,2,"4,5",0,0,0,1,1
chr1,40373641,40373803,3,"3,4,5",0,0,1,1,1
chr1,40450035,40450246,2,"3,5",0,0,1,0,1
chr1,40531423,40531518,3,"1,4,5",1,0,0,1,1
chr1,40531518,40531532,2,"4,5",0,0,0,1,1
chr1,40531532,40531822,3,"3,4,5",0,0,1,1,1
chr1,40531822,40531864,2,"4,5",0,0,0,1,1
chr1,40665418,40665708,2,"3,5",0,0,1,0,1
chr1,40691398,40691445,3,"2,3,5",0,1,1,0,1
chr1,40691445,40691888,2,"2,5",0,1,0,0,1
chr1,40691888,40691928,3,"2,3,5",0,1,1,0,1
chr1,40691928,40692178,2,"3,5",0,0,1,0,1
chr1,40979581,40979707,2,"4,5",0,0,0,1,1
chr1,40979707,40979997,3,"3,4,5",0,0,1,1,1
chr1,40979997,40980144,2,"4,5",0,0,0,1,1
chr1,42334364,42334500,4,"1,3,4,5",1,0,1,1,1
chr1,42334500,42334589,3,"3,4,5",0,0,1,1,1
chr1,42334589,42334765,2,"4,5",0,0,0,1,1
chr1,42334821,42334963,2,"4,5",0,0,0,1,1
chr1,42335102,42335628,2,"4,5",0,0,0,1,1
chr1,42658280,42658315,2,"3,5",0,0,1,0,1
chr1,42658315,42658473,3,"3,4,5",0,0,1,1,1
chr1,42658473,42658522,2,"3,5",0,0,1,0,1
chr1,42682043,42682103,4,"2,3,4,5",0,1,1,1,1
chr1,42682103,42682253,5,"1,2,3,4,5",1,1,1,1,1
chr1,42682253,42682266,4,"2,3,4,5",0,1,1,1,1
chr1,42682266,42682290,3,"3,4,5",0,0,1,1,1
chr1,42682290,42682380,2,"4,5",0,0,0,1,1
chr1,42682986,42682988,2,"4,5",0,0,0,1,1
chr1,42682988,42683037,3,"3,4,5",0,0,1,1,1
chr1,42683037,42683129,4,"2,3,4,5",0,1,1,1,1
chr1,42683129,42683243,5,"1,2,3,4,5",1,1,1,1,1
chr1,42766870,42767040,2,"3,5",0,0,1,0,1
chr1,42767040,42767124,3,"3,4,5",0,0,1,1,1
chr1,42767124,42767438,2,"4,5",0,0,0,1,1
chr1,42767438,42767573,3,"3,4,5",0,0,1,1,1
chr1,42817035,42817200,2,"3,5",0,0,1,0,1
chr1,42817200,42817535,3,"2,3,5",0,1,1,0,1
chr1,42817535,42817559,2,"2,5",0,1,0,0,1
chr1,42825146,42825646,2,"4,5",0,0,0,1,1
chr1,42846339,42846611,2,"4,5",0,0,0,1,1
chr1,42846611,42846749,3,"3,4,5",0,0,1,1,1
chr1,42924315,42924491,2,"2,5",0,1,0,0,1
chr1,42924491,42924691,3,"2,3,5",0,1,1,0,1
