chrom,start,end,num,list,ENCFF181MKU_RCOR1_sorted.bed,ENCFF204NAG_RCOR1_sorted.bed,ENCFF360FBK_RCOR1_sorted.bed,ENCFF757RIY_RCOR1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,26287130,26287236,4,"2,3,4,5",0,1,1,1,1
chr1,26287236,26287347,3,"3,4,5",0,0,1,1,1
chr1,26287347,26287348,2,"3,5",0,0,1,0,1
chr1,26363859,26363866,3,"1,4,5",1,0,0,1,1
chr1,26363866,26364125,4,"1,2,4,5",1,1,0,1,1
chr1,26431974,26432025,2,"2,5",0,1,0,0,1
chr1,26432025,26432213,3,"2,4,5",0,1,0,1,1
chr1,26432213,26432264,4,"2,3,4,5",0,1,1,1,1
chr1,26432264,26432477,3,"3,4,5",0,0,1,1,1
chr1,26472377,26472737,2,"1,5",1,0,0,0,1
chr1,26472947,26473037,2,"4,5",0,0,0,1,1
chr1,26473037,26473243,3,"2,4,5",0,1,0,1,1
chr1,26473243,26473297,2,"2,5",0,1,0,0,1
chr1,26584188,26584201,2,"4,5",0,0,0,1,1
chr1,26584201,26584477,3,"2,4,5",0,1,0,1,1
chr1,26584477,26584483,2,"2,5",0,1,0,0,1
chr1,26693069,26693075,2,"2,5",0,1,0,0,1
chr1,26693075,26693339,3,"2,4,5",0,1,0,1,1
chr1,26695408,26695503,2,"1,5",1,0,0,0,1
chr1,26695503,26695515,3,"1,2,5",1,1,0,0,1
chr1,26695515,26695768,4,"1,2,4,5",1,1,0,1,1
chr1,26695768,26695793,3,"2,4,5",0,1,0,1,1
chr1,26695793,26695811,2,"4,5",0,0,0,1,1
chr1,26784063,26784353,2,"2,5",0,1,0,0,1
chr1,26786906,26786935,4,"1,2,4,5",1,1,0,1,1
chr1,26786935,26787126,5,"1,2,3,4,5",1,1,1,1,1
chr1,26865074,26865370,2,"4,5",0,0,0,1,1
chr1,26997711,26997974,2,"2,5",0,1,0,0,1
chr1,27012853,27013143,2,"2,5",0,1,0,0,1
chr1,27074165,27074211,2,"1,5",1,0,0,0,1
chr1,27074211,27074251,3,"1,3,5",1,0,1,0,1
chr1,27074251,27074273,4,"1,3,4,5",1,0,1,1,1
chr1,27074273,27074423,5,"1,2,3,4,5",1,1,1,1,1
chr1,27074423,27074470,4,"1,3,4,5",1,0,1,1,1
chr1,27074470,27074521,3,"3,4,5",0,0,1,1,1
chr1,27074521,27074547,2,"4,5",0,0,0,1,1
chr1,27321936,27321953,2,"4,5",0,0,0,1,1
chr1,27321953,27321970,3,"2,4,5",0,1,0,1,1
chr1,27321970,27322232,4,"2,3,4,5",0,1,1,1,1
chr1,27322232,27322243,3,"2,3,5",0,1,1,0,1
chr1,27322243,27322280,2,"3,5",0,0,1,0,1
chr1,27366470,27366707,2,"2,5",0,1,0,0,1
chr1,27366885,27367084,2,"1,5",1,0,0,0,1
chr1,27392287,27392296,2,"4,5",0,0,0,1,1
chr1,27392296,27392561,3,"2,4,5",0,1,0,1,1
chr1,27392561,27392586,2,"2,5",0,1,0,0,1
chr1,27525540,27525808,2,"2,5",0,1,0,0,1
chr1,27542532,27542562,2,"1,5",1,0,0,0,1
chr1,27542562,27542590,3,"1,2,5",1,1,0,0,1
chr1,27542590,27542607,4,"1,2,3,5",1,1,1,0,1
chr1,27542607,27542854,5,"1,2,3,4,5",1,1,1,1,1
chr1,27542854,27542892,4,"1,3,4,5",1,0,1,1,1
chr1,27542892,27542900,3,"3,4,5",0,0,1,1,1
chr1,27542900,27542903,2,"4,5",0,0,0,1,1
chr1,27672162,27672181,2,"4,5",0,0,0,1,1
chr1,27672181,27672458,3,"2,4,5",0,1,0,1,1
chr1,27672458,27672471,2,"2,5",0,1,0,0,1
chr1,27725513,27725535,2,"2,5",0,1,0,0,1
chr1,27725535,27725803,3,"2,4,5",0,1,0,1,1
chr1,27725803,27725831,2,"4,5",0,0,0,1,1
chr1,27772929,27772933,3,"1,3,5",1,0,1,0,1
chr1,27772933,27772937,4,"1,2,3,5",1,1,1,0,1
chr1,27772937,27773082,5,"1,2,3,4,5",1,1,1,1,1
chr1,27773082,27773146,4,"1,2,3,5",1,1,1,0,1
chr1,27773146,27773170,3,"1,3,5",1,0,1,0,1
chr1,27773170,27773239,2,"1,5",1,0,0,0,1
chr1,27830698,27830990,2,"4,5",0,0,0,1,1
chr1,27858103,27858393,2,"2,5",0,1,0,0,1
chr1,27979636,27979905,4,"2,3,4,5",0,1,1,1,1
chr1,27979905,27979906,3,"2,3,5",0,1,1,0,1
chr1,27979906,27979920,2,"3,5",0,0,1,0,1
chr1,28088508,28088798,2,"2,5",0,1,0,0,1
chr1,28112815,28113148,2,"4,5",0,0,0,1,1
chr1,28235859,28235913,3,"3,4,5",0,0,1,1,1
chr1,28235913,28235957,4,"1,3,4,5",1,0,1,1,1
chr1,28235957,28236130,5,"1,2,3,4,5",1,1,1,1,1
chr1,28236130,28236247,4,"1,2,4,5",1,1,0,1,1
chr1,28236247,28236266,3,"1,4,5",1,0,0,1,1
chr1,28259160,28259439,2,"2,5",0,1,0,0,1
chr1,28266985,28267056,2,"2,5",0,1,0,0,1
chr1,28267056,28267267,3,"2,4,5",0,1,0,1,1
chr1,28267267,28267328,2,"4,5",0,0,0,1,1
chr1,28328839,28328885,2,"4,5",0,0,0,1,1
chr1,28328885,28329135,3,"2,4,5",0,1,0,1,1
chr1,28329135,28329175,2,"2,5",0,1,0,0,1
chr1,28369526,28369620,2,"2,5",0,1,0,0,1
chr1,28369620,28369816,3,"2,4,5",0,1,0,1,1
chr1,28369816,28369916,2,"4,5",0,0,0,1,1
chr1,28505749,28505877,2,"3,5",0,0,1,0,1
chr1,28505889,28506179,2,"2,5",0,1,0,0,1
chr1,28518088,28518384,2,"4,5",0,0,0,1,1
chr1,28552815,28553105,2,"2,5",0,1,0,0,1
chr1,28581696,28581807,2,"1,5",1,0,0,0,1
chr1,28581807,28582056,3,"1,2,5",1,1,0,0,1
chr1,28582056,28582097,2,"2,5",0,1,0,0,1
chr1,28590070,28590093,3,"2,4,5",0,1,0,1,1
chr1,28590093,28590101,4,"1,2,4,5",1,1,0,1,1
chr1,28590101,28590307,5,"1,2,3,4,5",1,1,1,1,1
chr1,28590307,28590325,4,"1,2,4,5",1,1,0,1,1
chr1,28590325,28590342,3,"2,4,5",0,1,0,1,1
chr1,28590342,28590351,2,"2,5",0,1,0,0,1
chr1,28642885,28642973,2,"1,5",1,0,0,0,1
chr1,28642973,28642997,3,"1,2,5",1,1,0,0,1
chr1,28642997,28643263,2,"2,5",0,1,0,0,1
chr1,28648594,28648604,2,"4,5",0,0,0,1,1
chr1,28648604,28648764,3,"2,4,5",0,1,0,1,1
chr1,28648764,28648890,4,"2,3,4,5",0,1,1,1,1
chr1,28648890,28648894,3,"2,3,5",0,1,1,0,1
chr1,28648894,28649074,2,"3,5",0,0,1,0,1
chr1,28736585,28737080,2,"4,5",0,0,0,1,1
chr1,28882148,28882214,2,"1,5",1,0,0,0,1
chr1,28882214,28882216,3,"1,3,5",1,0,1,0,1
chr1,28882216,28882264,4,"1,2,3,5",1,1,1,0,1
chr1,28882264,28882386,5,"1,2,3,4,5",1,1,1,1,1
chr1,28882386,28882429,4,"1,2,3,5",1,1,1,0,1
chr1,28883865,28883915,2,"1,5",1,0,0,0,1
chr1,28883915,28883926,3,"1,4,5",1,0,0,1,1
chr1,28883926,28883935,4,"1,2,4,5",1,1,0,1,1
chr1,28883935,28884133,5,"1,2,3,4,5",1,1,1,1,1
chr1,28884133,28884173,3,"1,2,5",1,1,0,0,1
chr1,28884173,28884225,2,"1,5",1,0,0,0,1
chr1,28885019,28885064,2,"1,5",1,0,0,0,1
chr1,28885064,28885069,3,"1,2,5",1,1,0,0,1
chr1,28885069,28885112,4,"1,2,3,5",1,1,1,0,1
chr1,28885112,28885209,5,"1,2,3,4,5",1,1,1,1,1
chr1,28885209,28885214,4,"1,2,4,5",1,1,0,1,1
chr1,28885214,28885260,3,"1,4,5",1,0,0,1,1
chr1,28885260,28885326,2,"1,5",1,0,0,0,1
chr1,29124521,29124764,2,"2,5",0,1,0,0,1
chr1,29124801,29124811,2,"2,5",0,1,0,0,1
chr1,29156883,29156893,2,"3,5",0,0,1,0,1
chr1,29156893,29156937,3,"3,4,5",0,0,1,1,1
chr1,29156937,29157079,4,"2,3,4,5",0,1,1,1,1
chr1,29157079,29157193,3,"3,4,5",0,0,1,1,1
chr1,29157193,29157291,2,"4,5",0,0,0,1,1
chr1,29202787,29202873,2,"1,5",1,0,0,0,1
chr1,29230831,29230953,2,"4,5",0,0,0,1,1
chr1,29230953,29231127,3,"2,4,5",0,1,0,1,1
chr1,29231127,29231166,2,"2,5",0,1,0,0,1
chr1,29236295,29236585,2,"2,5",0,1,0,0,1
chr1,30718673,30718674,2,"2,5",0,1,0,0,1
chr1,30718674,30718963,3,"2,4,5",0,1,0,1,1
chr1,30718963,30718970,2,"4,5",0,0,0,1,1
chr1,30824039,30824268,3,"2,4,5",0,1,0,1,1
chr1,30824268,30824301,2,"2,5",0,1,0,0,1
chr1,30824503,30824557,2,"4,5",0,0,0,1,1
chr1,30824557,30824718,3,"2,4,5",0,1,0,1,1
chr1,30824718,30824728,2,"4,5",0,0,0,1,1
chr1,30872202,30872204,2,"3,5",0,0,1,0,1
chr1,30872204,30872313,3,"3,4,5",0,0,1,1,1
chr1,30872313,30872427,4,"2,3,4,5",0,1,1,1,1
chr1,30872427,30872500,3,"3,4,5",0,0,1,1,1
chr1,30872500,30872510,2,"3,5",0,0,1,0,1
chr1,30919100,30919379,3,"2,4,5",0,1,0,1,1
chr1,30919379,30919386,2,"4,5",0,0,0,1,1
chr1,31085077,31085367,2,"2,5",0,1,0,0,1
chr1,31170854,31170865,2,"4,5",0,0,0,1,1
chr1,31170865,31170929,3,"2,4,5",0,1,0,1,1
chr1,31170929,31171150,4,"2,3,4,5",0,1,1,1,1
chr1,31171150,31171155,3,"2,3,5",0,1,1,0,1
chr1,31171155,31171211,2,"3,5",0,0,1,0,1
chr1,31296868,31297158,2,"2,5",0,1,0,0,1
chr1,31644546,31644836,2,"2,5",0,1,0,0,1
chr1,31788525,31788772,2,"2,5",0,1,0,0,1
chr1,31938386,31938676,2,"2,5",0,1,0,0,1
chr1,32013303,32013448,2,"4,5",0,0,0,1,1
chr1,32013448,32013599,3,"2,4,5",0,1,0,1,1
chr1,32013599,32013738,2,"2,5",0,1,0,0,1
chr1,32107869,32108124,2,"2,5",0,1,0,0,1
chr1,32291770,32292048,2,"2,5",0,1,0,0,1
chr1,32292262,32292370,2,"3,5",0,0,1,0,1
chr1,32336053,32336346,2,"3,5",0,0,1,0,1
chr1,32394595,32394630,2,"3,5",0,0,1,0,1
chr1,32394630,32394652,3,"2,3,5",0,1,1,0,1
chr1,32394652,32394744,4,"2,3,4,5",0,1,1,1,1
chr1,32394744,32394761,3,"2,3,5",0,1,1,0,1
chr1,32394761,32394897,2,"3,5",0,0,1,0,1
chr1,32449173,32449423,2,"2,5",0,1,0,0,1
chr1,32650342,32650552,3,"1,3,5",1,0,1,0,1
chr1,32650552,32650597,2,"3,5",0,0,1,0,1
chr1,32712244,32712258,2,"2,5",0,1,0,0,1
chr1,32712258,32712534,3,"2,4,5",0,1,0,1,1
chr1,32712534,32712554,2,"4,5",0,0,0,1,1
chr1,32725192,32725193,2,"4,5",0,0,0,1,1
chr1,32725193,32725483,3,"2,4,5",0,1,0,1,1
chr1,32725483,32725488,2,"4,5",0,0,0,1,1
chr1,32817207,32817230,2,"4,5",0,0,0,1,1
chr1,32817230,32817503,3,"2,4,5",0,1,0,1,1
chr1,32817503,32817520,2,"2,5",0,1,0,0,1
chr1,32817959,32818048,2,"3,5",0,0,1,0,1
chr1,32886634,32886685,2,"2,5",0,1,0,0,1
chr1,32886685,32886760,3,"2,4,5",0,1,0,1,1
chr1,32886760,32886832,2,"2,5",0,1,0,0,1
chr1,32964248,32964331,2,"2,5",0,1,0,0,1
chr1,32964772,32965062,2,"2,5",0,1,0,0,1
chr1,32981191,32981357,2,"4,5",0,0,0,1,1
chr1,33009627,33009628,3,"1,4,5",1,0,0,1,1
chr1,33009628,33009690,4,"1,3,4,5",1,0,1,1,1
chr1,33009690,33009835,5,"1,2,3,4,5",1,1,1,1,1
chr1,33009835,33009878,4,"1,3,4,5",1,0,1,1,1
chr1,33009878,33009883,3,"1,3,5",1,0,1,0,1
chr1,33472515,33472753,2,"2,5",0,1,0,0,1
chr1,34852666,34852689,2,"3,5",0,0,1,0,1
chr1,34852689,34852934,3,"2,3,5",0,1,1,0,1
chr1,34852934,34852979,2,"2,5",0,1,0,0,1
chr1,34859686,34859767,2,"4,5",0,0,0,1,1
chr1,34859767,34859982,3,"2,4,5",0,1,0,1,1
chr1,34859982,34860003,2,"2,5",0,1,0,0,1
chr1,35557763,35557790,2,"4,5",0,0,0,1,1
chr1,35557790,35557909,3,"2,4,5",0,1,0,1,1
chr1,35882958,35882991,2,"4,5",0,0,0,1,1
chr1,35882991,35883242,3,"2,4,5",0,1,0,1,1
chr1,35883242,35883281,2,"2,5",0,1,0,0,1
chr1,35931051,35931341,2,"2,5",0,1,0,0,1
chr1,36088681,36088971,2,"2,5",0,1,0,0,1
chr1,36099661,36099879,4,"2,3,4,5",0,1,1,1,1
chr1,36099879,36099892,3,"2,3,5",0,1,1,0,1
chr1,36100045,36100294,2,"3,5",0,0,1,0,1
chr1,36134822,36135112,2,"2,5",0,1,0,0,1
chr1,36149533,36149598,2,"1,5",1,0,0,0,1
chr1,36149598,36149613,3,"1,3,5",1,0,1,0,1
chr1,36149613,36149659,4,"1,3,4,5",1,0,1,1,1
chr1,36149659,36149802,5,"1,2,3,4,5",1,1,1,1,1
chr1,36149802,36149852,4,"1,3,4,5",1,0,1,1,1
chr1,36150911,36150924,2,"2,5",0,1,0,0,1
chr1,36150924,36151117,3,"2,4,5",0,1,0,1,1
chr1,36188195,36188200,2,"2,5",0,1,0,0,1
chr1,36188200,36188481,3,"2,4,5",0,1,0,1,1
chr1,36224032,36224055,2,"2,5",0,1,0,0,1
chr1,36224055,36224322,3,"2,4,5",0,1,0,1,1
chr1,36224322,36224351,2,"4,5",0,0,0,1,1
chr1,36224584,36224894,2,"3,5",0,0,1,0,1
chr1,36248326,36248543,3,"2,4,5",0,1,0,1,1
chr1,36248543,36248555,2,"2,5",0,1,0,0,1
chr1,36306956,36307074,2,"2,5",0,1,0,0,1
chr1,36307074,36307246,3,"2,4,5",0,1,0,1,1
chr1,36307246,36307370,2,"4,5",0,0,0,1,1
chr1,36321143,36321184,2,"2,5",0,1,0,0,1
chr1,36321184,36321433,3,"2,4,5",0,1,0,1,1
chr1,36321433,36321480,2,"4,5",0,0,0,1,1
chr1,36386455,36386471,2,"3,5",0,0,1,0,1
chr1,36386471,36386533,3,"3,4,5",0,0,1,1,1
chr1,36386533,36386645,4,"2,3,4,5",0,1,1,1,1
chr1,36386645,36386767,3,"3,4,5",0,0,1,1,1
chr1,36386767,36386795,2,"3,5",0,0,1,0,1
chr1,36397821,36398111,2,"2,5",0,1,0,0,1
chr1,36420833,36420846,2,"2,5",0,1,0,0,1
chr1,36420846,36421108,3,"2,4,5",0,1,0,1,1
chr1,36421108,36421117,2,"4,5",0,0,0,1,1
chr1,36464260,36464523,2,"1,5",1,0,0,0,1
chr1,37454909,37455166,4,"2,3,4,5",0,1,1,1,1
chr1,37455166,37455174,3,"3,4,5",0,0,1,1,1
chr1,37455174,37455212,2,"3,5",0,0,1,0,1
chr1,37690531,37690717,2,"2,5",0,1,0,0,1
chr1,37690717,37690809,3,"2,3,5",0,1,1,0,1
chr1,37692260,37692550,2,"2,5",0,1,0,0,1
chr1,37859574,37859870,2,"4,5",0,0,0,1,1
chr1,37946975,37947232,2,"4,5",0,0,0,1,1
chr1,37989969,37989985,2,"2,5",0,1,0,0,1
chr1,37989985,37990000,3,"2,4,5",0,1,0,1,1
chr1,37990000,37990259,4,"2,3,4,5",0,1,1,1,1
chr1,37990259,37990281,3,"3,4,5",0,0,1,1,1
chr1,37990281,37990310,2,"3,5",0,0,1,0,1
chr1,37999608,37999672,2,"4,5",0,0,0,1,1
chr1,37999672,37999769,3,"2,4,5",0,1,0,1,1
chr1,37999769,37999850,2,"4,5",0,0,0,1,1
chr1,38012380,38012670,2,"2,5",0,1,0,0,1
chr1,38859745,38859753,2,"4,5",0,0,0,1,1
chr1,38859753,38860041,3,"2,4,5",0,1,0,1,1
chr1,38860041,38860043,2,"2,5",0,1,0,0,1
chr1,38873377,38873673,2,"4,5",0,0,0,1,1
chr1,38990768,38990990,2,"4,5",0,0,0,1,1
chr1,39026070,39026360,2,"2,5",0,1,0,0,1
chr1,39204576,39204685,2,"4,5",0,0,0,1,1
chr1,39204685,39204785,3,"2,4,5",0,1,0,1,1
chr1,39204785,39204872,2,"4,5",0,0,0,1,1
chr1,39576779,39576812,2,"2,5",0,1,0,0,1
chr1,39576812,39577051,3,"2,4,5",0,1,0,1,1
chr1,39639846,39639864,2,"4,5",0,0,0,1,1
chr1,39639864,39640138,3,"2,4,5",0,1,0,1,1
chr1,39701896,39701905,2,"2,5",0,1,0,0,1
chr1,39701905,39702158,3,"2,4,5",0,1,0,1,1
chr1,39711482,39711488,2,"3,5",0,0,1,0,1
chr1,39711488,39711495,3,"3,4,5",0,0,1,1,1
chr1,39711495,39711613,4,"1,3,4,5",1,0,1,1,1
chr1,39711613,39711685,5,"1,2,3,4,5",1,1,1,1,1
chr1,39711685,39711784,4,"1,3,4,5",1,0,1,1,1
chr1,39711784,39711792,3,"1,3,5",1,0,1,0,1
chr1,39711792,39711855,2,"1,5",1,0,0,0,1
chr1,39799234,39799523,2,"2,5",0,1,0,0,1
chr1,39799689,39799979,2,"2,5",0,1,0,0,1
chr1,39892710,39892748,2,"4,5",0,0,0,1,1
chr1,39892748,39892817,3,"3,4,5",0,0,1,1,1
chr1,39892817,39892915,4,"2,3,4,5",0,1,1,1,1
chr1,39892915,39893006,3,"3,4,5",0,0,1,1,1
chr1,39893006,39893058,2,"3,5",0,0,1,0,1
chr1,39899070,39899312,2,"2,5",0,1,0,0,1
chr1,39902276,39902521,3,"2,4,5",0,1,0,1,1
chr1,40039857,40040013,5,"1,2,3,4,5",1,1,1,1,1
chr1,40040013,40040051,4,"2,3,4,5",0,1,1,1,1
chr1,40040051,40040092,3,"2,3,5",0,1,1,0,1
chr1,40040092,40040111,2,"2,5",0,1,0,0,1
chr1,40257928,40258017,2,"3,5",0,0,1,0,1
chr1,40258017,40258238,3,"2,3,5",0,1,1,0,1
chr1,40258238,40258307,2,"2,5",0,1,0,0,1
chr1,40449858,40450109,3,"2,4,5",0,1,0,1,1
chr1,40450109,40450130,2,"4,5",0,0,0,1,1
chr1,40531524,40531537,2,"4,5",0,0,0,1,1
chr1,40531537,40531820,3,"2,4,5",0,1,0,1,1
chr1,40531820,40531827,2,"2,5",0,1,0,0,1
chr1,40691577,40691660,2,"2,5",0,1,0,0,1
chr1,40691660,40691867,3,"2,4,5",0,1,0,1,1
chr1,40691867,40691956,2,"4,5",0,0,0,1,1
chr1,40692038,40692055,2,"2,5",0,1,0,0,1
chr1,40692055,40692067,3,"2,4,5",0,1,0,1,1
chr1,40692067,40692328,4,"2,3,4,5",0,1,1,1,1
chr1,40692328,40692351,3,"3,4,5",0,0,1,1,1
chr1,40692351,40692490,2,"3,5",0,0,1,0,1
chr1,40802242,40802262,4,"1,3,4,5",1,0,1,1,1
chr1,40802262,40802316,3,"1,3,5",1,0,1,0,1
chr1,40802316,40802327,2,"1,5",1,0,0,0,1
chr1,40802661,40802798,2,"4,5",0,0,0,1,1
chr1,40868373,40868626,3,"2,4,5",0,1,0,1,1
chr1,40868626,40868651,2,"4,5",0,0,0,1,1
chr1,40979510,40979553,3,"2,3,5",0,1,1,0,1
chr1,40979553,40979715,2,"3,5",0,0,1,0,1
chr1,41516103,41516365,2,"2,5",0,1,0,0,1
chr1,42334453,42334749,2,"4,5",0,0,0,1,1
chr1,42335199,42335223,2,"2,5",0,1,0,0,1
chr1,42335223,42335489,3,"2,3,5",0,1,1,0,1
chr1,42335489,42335533,2,"3,5",0,0,1,0,1
chr1,42682129,42682425,2,"4,5",0,0,0,1,1
chr1,42683089,42683243,2,"2,5",0,1,0,0,1
chr1,42767437,42767573,2,"1,5",1,0,0,0,1
chr1,42816888,42816966,2,"4,5",0,0,0,1,1
chr1,42817068,42817358,2,"2,5",0,1,0,0,1
chr1,42825150,42825180,2,"2,5",0,1,0,0,1
chr1,42825180,42825205,3,"2,4,5",0,1,0,1,1
chr1,42825205,42825273,4,"1,2,4,5",1,1,0,1,1
chr1,42825273,42825303,5,"1,2,3,4,5",1,1,1,1,1
chr1,42825303,42825322,4,"1,3,4,5",1,0,1,1,1
chr1,42825322,42825565,3,"1,3,5",1,0,1,0,1
chr1,42825565,42825583,2,"3,5",0,0,1,0,1
chr1,42924344,42924464,2,"2,5",0,1,0,0,1
chr1,42924464,42924634,3,"2,4,5",0,1,0,1,1
chr1,42924634,42924760,2,"4,5",0,0,0,1,1
chr1,42924877,42924900,2,"3,5",0,0,1,0,1
chr1,42924900,42925123,3,"3,4,5",0,0,1,1,1
chr1,42958985,42959216,2,"3,5",0,0,1,0,1
chr1,43358398,43358588,2,"2,5",0,1,0,0,1
chr1,43368393,43368604,2,"2,5",0,1,0,0,1
chr1,43389833,43390129,2,"4,5",0,0,0,1,1
chr1,43522835,43522846,2,"2,5",0,1,0,0,1
chr1,43522846,43522875,3,"2,4,5",0,1,0,1,1
chr1,43522875,43523074,4,"2,3,4,5",0,1,1,1,1
chr1,43523074,43523127,3,"2,4,5",0,1,0,1,1
chr1,43523127,43523159,2,"2,5",0,1,0,0,1
chr1,43649801,43650031,2,"3,5",0,0,1,0,1
chr1,43650406,43650609,2,"2,5",0,1,0,0,1
chr1,43650609,43650643,3,"2,4,5",0,1,0,1,1
chr1,43946689,43946820,2,"1,5",1,0,0,0,1
chr1,43946820,43947049,3,"1,2,5",1,1,0,0,1
chr1,43947049,43947110,2,"2,5",0,1,0,0,1
chr1,43974739,43974759,2,"2,5",0,1,0,0,1
chr1,43974759,43975029,3,"2,4,5",0,1,0,1,1
chr1,43975029,43975055,2,"4,5",0,0,0,1,1
chr1,43975102,43975196,2,"1,5",1,0,0,0,1
chr1,43994865,43995101,2,"2,5",0,1,0,0,1
chr1,44030068,44030089,2,"4,5",0,0,0,1,1
chr1,44030089,44030364,3,"2,4,5",0,1,0,1,1
chr1,44030364,44030379,2,"2,5",0,1,0,0,1
chr1,44035839,44035966,2,"1,5",1,0,0,0,1
chr1,44035966,44036004,3,"1,2,5",1,1,0,0,1
chr1,44036004,44036052,4,"1,2,4,5",1,1,0,1,1
chr1,44036052,44036150,5,"1,2,3,4,5",1,1,1,1,1
chr1,44036150,44036199,4,"1,2,4,5",1,1,0,1,1
chr1,44036199,44036210,3,"2,4,5",0,1,0,1,1
chr1,44036210,44036245,2,"2,5",0,1,0,0,1
chr1,44213275,44213285,2,"4,5",0,0,0,1,1
chr1,44213285,44213530,3,"2,4,5",0,1,0,1,1
chr1,44213530,44213575,2,"2,5",0,1,0,0,1
chr1,44238144,44238402,3,"2,4,5",0,1,0,1,1
chr1,44238402,44238430,2,"2,5",0,1,0,0,1
chr1,44631925,44632424,2,"4,5",0,0,0,1,1
chr1,44674036,44674273,2,"2,5",0,1,0,0,1
chr1,44674324,44674634,2,"3,5",0,0,1,0,1
chr1,44721503,44721576,2,"3,5",0,0,1,0,1
chr1,44721576,44721579,3,"3,4,5",0,0,1,1,1
chr1,44721579,44721813,4,"2,3,4,5",0,1,1,1,1
chr1,44721813,44721869,3,"2,4,5",0,1,0,1,1
chr1,44721869,44721872,2,"4,5",0,0,0,1,1
chr1,44731290,44731323,2,"2,5",0,1,0,0,1
chr1,44731323,44731570,3,"2,4,5",0,1,0,1,1
chr1,44739612,44739902,2,"2,5",0,1,0,0,1
chr1,44793684,44793702,2,"4,5",0,0,0,1,1
chr1,44793702,44793971,3,"2,4,5",0,1,0,1,1
chr1,44799731,44800006,3,"1,2,5",1,1,0,0,1
chr1,44800006,44800063,2,"1,5",1,0,0,0,1
chr1,44800081,44800084,2,"4,5",0,0,0,1,1
chr1,44800084,44800374,3,"2,4,5",0,1,0,1,1
chr1,44800374,44800377,2,"4,5",0,0,0,1,1
chr1,44807257,44807269,2,"2,5",0,1,0,0,1
chr1,44807269,44807547,3,"2,4,5",0,1,0,1,1
chr1,44807547,44807565,2,"4,5",0,0,0,1,1
chr1,44807736,44807786,2,"2,5",0,1,0,0,1
chr1,44807786,44808026,3,"2,4,5",0,1,0,1,1
chr1,44808026,44808036,2,"4,5",0,0,0,1,1
chr1,44819426,44819485,2,"1,5",1,0,0,0,1
chr1,44819485,44819611,3,"1,3,5",1,0,1,0,1
chr1,44819611,44819616,4,"1,3,4,5",1,0,1,1,1
chr1,44819616,44819795,5,"1,2,3,4,5",1,1,1,1,1
chr1,44819795,44819906,4,"1,2,4,5",1,1,0,1,1
chr1,44819906,44819907,3,"1,4,5",1,0,0,1,1
chr1,44819907,44819948,2,"1,5",1,0,0,0,1
chr1,44820124,44820136,3,"2,3,5",0,1,1,0,1
chr1,44820136,44820367,4,"1,2,3,5",1,1,1,0,1
chr1,44986491,44986518,2,"1,5",1,0,0,0,1
chr1,44986518,44986530,3,"1,2,5",1,1,0,0,1
chr1,44986530,44986808,4,"1,2,4,5",1,1,0,1,1
chr1,44986808,44986826,3,"1,4,5",1,0,0,1,1
chr1,44986826,44986851,2,"1,5",1,0,0,0,1
chr1,45011973,45012236,2,"2,5",0,1,0,0,1
chr1,45012649,45012684,2,"1,5",1,0,0,0,1
chr1,45012684,45012743,3,"1,3,5",1,0,1,0,1
chr1,45012743,45012765,4,"1,3,4,5",1,0,1,1,1
chr1,45012765,45012817,5,"1,2,3,4,5",1,1,1,1,1
chr1,45012817,45012838,4,"1,2,3,5",1,1,1,0,1
chr1,45012838,45012864,5,"1,2,3,4,5",1,1,1,1,1
chr1,45012864,45012994,4,"1,3,4,5",1,0,1,1,1
chr1,45012994,45013009,3,"1,4,5",1,0,0,1,1
chr1,45013009,45013030,2,"4,5",0,0,0,1,1
chr1,45339851,45339899,2,"4,5",0,0,0,1,1
chr1,45339899,45339991,3,"3,4,5",0,0,1,1,1
chr1,45339991,45340281,4,"2,3,4,5",0,1,1,1,1
chr1,45340281,45340345,3,"3,4,5",0,0,1,1,1
chr1,45340345,45340419,2,"3,5",0,0,1,0,1
chr1,45491148,45491398,2,"3,5",0,0,1,0,1
chr1,45500017,45500327,2,"3,5",0,0,1,0,1
chr1,45512673,45512917,3,"2,4,5",0,1,0,1,1
chr1,45521826,45521888,2,"2,5",0,1,0,0,1
chr1,45521888,45522116,3,"2,4,5",0,1,0,1,1
chr1,45522116,45522184,2,"4,5",0,0,0,1,1
chr1,45583875,45584138,2,"3,5",0,0,1,0,1
chr1,46132533,46132565,2,"2,5",0,1,0,0,1
chr1,46132565,46132779,3,"2,3,5",0,1,1,0,1
chr1,46132779,46132791,4,"2,3,4,5",0,1,1,1,1
chr1,46132791,46132838,3,"3,4,5",0,0,1,1,1
chr1,46132838,46132875,4,"2,3,4,5",0,1,1,1,1
chr1,46132875,46133075,3,"2,4,5",0,1,0,1,1
chr1,46133075,46133128,2,"2,5",0,1,0,0,1
chr1,46179573,46179622,2,"4,5",0,0,0,1,1
chr1,46179622,46179831,3,"2,4,5",0,1,0,1,1
chr1,46198122,46198137,4,"2,3,4,5",0,1,1,1,1
chr1,46198137,46198164,3,"3,4,5",0,0,1,1,1
chr1,46198164,46198169,2,"4,5",0,0,0,1,1
chr1,46246951,46247045,2,"2,5",0,1,0,0,1
