chrom,start,end,num,list,ENCFF089XUG_MAZ_sorted.bed,ENCFF147KVT_MAZ_sorted.bed,ENCFF372CNC_MAZ_sorted.bed,ENCFF547ETZ_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,9429211,9429234,3,"2,3,5",0,1,1,0,1
chr1,9429234,9429238,2,"2,5",0,1,0,0,1
chr1,9539131,9539361,2,"1,5",1,0,0,0,1
chr1,9539361,9539547,3,"1,2,5",1,1,0,0,1
chr1,9539547,9539681,2,"2,5",0,1,0,0,1
chr1,9539722,9540138,2,"1,5",1,0,0,0,1
chr1,9588440,9588462,3,"1,3,5",1,0,1,0,1
chr1,9588462,9588517,4,"1,2,3,5",1,1,1,0,1
chr1,9588517,9588665,5,"1,2,3,4,5",1,1,1,1,1
chr1,9588665,9588782,4,"1,2,3,5",1,1,1,0,1
chr1,9588782,9588837,3,"1,3,5",1,0,1,0,1
chr1,9588837,9588838,2,"1,5",1,0,0,0,1
chr1,9651629,9651638,3,"2,4,5",0,1,0,1,1
chr1,9651638,9651824,4,"1,2,4,5",1,1,0,1,1
chr1,9651824,9651964,3,"1,4,5",1,0,0,1,1
chr1,9651964,9652054,2,"1,5",1,0,0,0,1
chr1,9655051,9655088,2,"2,5",0,1,0,0,1
chr1,9655088,9655371,3,"1,2,5",1,1,0,0,1
chr1,9655371,9655504,2,"1,5",1,0,0,0,1
chr1,9724802,9724821,2,"4,5",0,0,0,1,1
chr1,9724958,9725324,2,"4,5",0,0,0,1,1
chr1,9823642,9823911,2,"1,5",1,0,0,0,1
chr1,9823911,9823990,3,"1,4,5",1,0,0,1,1
chr1,9823990,9824058,4,"1,2,4,5",1,1,0,1,1
chr1,9824058,9824293,3,"2,4,5",0,1,0,1,1
chr1,9824293,9824307,4,"1,2,4,5",1,1,0,1,1
chr1,9824307,9824310,3,"1,2,5",1,1,0,0,1
chr1,9824310,9824691,2,"1,5",1,0,0,0,1
chr1,9943204,9943209,2,"2,5",0,1,0,0,1
chr1,9943209,9943283,3,"2,3,5",0,1,1,0,1
chr1,9943283,9943311,4,"1,2,3,5",1,1,1,0,1
chr1,9943311,9943464,5,"1,2,3,4,5",1,1,1,1,1
chr1,9943464,9943492,4,"1,2,3,5",1,1,1,0,1
chr1,9943492,9943524,3,"2,3,5",0,1,1,0,1
chr1,9943524,9943583,2,"3,5",0,0,1,0,1
chr1,10032508,10032705,2,"3,5",0,0,1,0,1
chr1,10032705,10032709,3,"3,4,5",0,0,1,1,1
chr1,10032709,10032858,4,"1,3,4,5",1,0,1,1,1
chr1,10032858,10032907,5,"1,2,3,4,5",1,1,1,1,1
chr1,10032907,10032976,4,"1,2,3,5",1,1,1,0,1
chr1,10032976,10033020,3,"1,3,5",1,0,1,0,1
chr1,10033020,10033163,2,"3,5",0,0,1,0,1
chr1,10210141,10210159,2,"1,5",1,0,0,0,1
chr1,10210159,10210175,3,"1,3,5",1,0,1,0,1
chr1,10210175,10210358,4,"1,3,4,5",1,0,1,1,1
chr1,10210358,10210571,5,"1,2,3,4,5",1,1,1,1,1
chr1,10210571,10210583,4,"1,2,3,5",1,1,1,0,1
chr1,10210583,10210678,3,"1,2,5",1,1,0,0,1
chr1,10210678,10210758,2,"1,5",1,0,0,0,1
chr1,10398680,10398711,2,"3,5",0,0,1,0,1
chr1,10398711,10398776,3,"3,4,5",0,0,1,1,1
chr1,10398776,10398865,4,"2,3,4,5",0,1,1,1,1
chr1,10398865,10399096,5,"1,2,3,4,5",1,1,1,1,1
chr1,10399096,10399107,4,"1,3,4,5",1,0,1,1,1
chr1,10399107,10399278,3,"1,3,5",1,0,1,0,1
chr1,10399278,10399304,4,"1,2,3,5",1,1,1,0,1
chr1,10399304,10399547,3,"1,2,5",1,1,0,0,1
chr1,10399547,10399598,2,"2,5",0,1,0,0,1
chr1,10430267,10430273,2,"3,5",0,0,1,0,1
chr1,10430273,10430295,3,"1,3,5",1,0,1,0,1
chr1,10430295,10430300,4,"1,2,3,5",1,1,1,0,1
chr1,10430300,10430615,5,"1,2,3,4,5",1,1,1,1,1
chr1,10430615,10430689,4,"1,3,4,5",1,0,1,1,1
chr1,10430689,10430696,3,"3,4,5",0,0,1,1,1
chr1,10430696,10430890,2,"3,5",0,0,1,0,1
chr1,10472325,10472333,2,"3,5",0,0,1,0,1
chr1,10472333,10472370,3,"1,3,5",1,0,1,0,1
chr1,10472370,10472378,4,"1,2,3,5",1,1,1,0,1
chr1,10472378,10472690,5,"1,2,3,4,5",1,1,1,1,1
chr1,10472690,10472749,4,"1,3,4,5",1,0,1,1,1
chr1,10472749,10472774,2,"4,5",0,0,0,1,1
chr1,10474755,10474851,2,"3,5",0,0,1,0,1
chr1,10474851,10474869,3,"3,4,5",0,0,1,1,1
chr1,10474869,10474971,4,"2,3,4,5",0,1,1,1,1
chr1,10474971,10474973,5,"1,2,3,4,5",1,1,1,1,1
chr1,10474973,10474983,4,"1,2,3,5",1,1,1,0,1
chr1,10474983,10475110,5,"1,2,3,4,5",1,1,1,1,1
chr1,10475110,10475174,4,"2,3,4,5",0,1,1,1,1
chr1,10475174,10475189,3,"2,4,5",0,1,0,1,1
chr1,10475189,10475379,2,"4,5",0,0,0,1,1
chr1,10940017,10940063,3,"1,4,5",1,0,0,1,1
chr1,10940063,10940194,4,"1,3,4,5",1,0,1,1,1
chr1,10940194,10940375,5,"1,2,3,4,5",1,1,1,1,1
chr1,10940375,10940487,4,"1,2,3,5",1,1,1,0,1
chr1,10940487,10940514,3,"1,2,5",1,1,0,0,1
chr1,10940514,10940601,2,"1,5",1,0,0,0,1
chr1,10985780,10985845,2,"1,5",1,0,0,0,1
chr1,10985845,10985883,3,"1,4,5",1,0,0,1,1
chr1,10985883,10986196,4,"1,2,4,5",1,1,0,1,1
chr1,10986196,10986203,3,"2,4,5",0,1,0,1,1
chr1,10986203,10986241,2,"4,5",0,0,0,1,1
chr1,11012361,11012391,2,"3,5",0,0,1,0,1
chr1,11012391,11012498,3,"3,4,5",0,0,1,1,1
chr1,11012498,11012785,4,"1,3,4,5",1,0,1,1,1
chr1,11012785,11012787,3,"1,4,5",1,0,0,1,1
chr1,11012787,11013114,2,"1,5",1,0,0,0,1
chr1,11037630,11038087,2,"4,5",0,0,0,1,1
chr1,11059982,11060117,2,"4,5",0,0,0,1,1
chr1,11060117,11060183,3,"1,4,5",1,0,0,1,1
chr1,11060183,11060502,4,"1,2,4,5",1,1,0,1,1
chr1,11099755,11100171,2,"1,5",1,0,0,0,1
chr1,11273019,11273155,2,"4,5",0,0,0,1,1
chr1,11273155,11273192,3,"2,4,5",0,1,0,1,1
chr1,11273192,11273415,4,"1,2,4,5",1,1,0,1,1
chr1,11273415,11273683,3,"1,2,5",1,1,0,0,1
chr1,11273683,11273712,2,"1,5",1,0,0,0,1
chr1,11478685,11478728,3,"3,4,5",0,0,1,1,1
chr1,11478728,11478739,4,"1,3,4,5",1,0,1,1,1
chr1,11478739,11479034,5,"1,2,3,4,5",1,1,1,1,1
chr1,11479034,11479059,4,"1,2,3,5",1,1,1,0,1
chr1,11479059,11479093,3,"1,3,5",1,0,1,0,1
chr1,11479093,11479144,2,"1,5",1,0,0,0,1
chr1,11654389,11654479,2,"4,5",0,0,0,1,1
chr1,11654479,11654895,3,"1,4,5",1,0,0,1,1
chr1,11654895,11654985,2,"4,5",0,0,0,1,1
chr1,11663984,11664380,2,"4,5",0,0,0,1,1
chr1,11680945,11680982,2,"1,5",1,0,0,0,1
chr1,11680982,11680988,3,"1,4,5",1,0,0,1,1
chr1,11680988,11681066,4,"1,3,4,5",1,0,1,1,1
chr1,11681066,11681378,5,"1,2,3,4,5",1,1,1,1,1
chr1,11681378,11681386,4,"1,2,3,5",1,1,1,0,1
chr1,11681386,11681561,3,"1,3,5",1,0,1,0,1
chr1,11681561,11681652,2,"3,5",0,0,1,0,1
chr1,11735897,11735930,2,"2,5",0,1,0,0,1
chr1,11735930,11735976,3,"2,4,5",0,1,0,1,1
chr1,11735976,11736176,4,"1,2,4,5",1,1,0,1,1
chr1,11736176,11736210,3,"2,4,5",0,1,0,1,1
chr1,11736210,11736326,2,"4,5",0,0,0,1,1
chr1,11803477,11803694,5,"1,2,3,4,5",1,1,1,1,1
chr1,11803694,11803782,4,"1,3,4,5",1,0,1,1,1
chr1,11803782,11803793,3,"3,4,5",0,0,1,1,1
chr1,11805983,11805986,2,"4,5",0,0,0,1,1
chr1,11805986,11806052,3,"2,4,5",0,1,0,1,1
chr1,11806052,11806075,4,"1,2,4,5",1,1,0,1,1
chr1,11806075,11806379,5,"1,2,3,4,5",1,1,1,1,1
chr1,11806379,11806499,4,"1,2,3,5",1,1,1,0,1
chr1,11806499,11806505,3,"1,2,5",1,1,0,0,1
chr1,11806505,11806539,2,"1,5",1,0,0,0,1
chr1,11908082,11908084,3,"2,3,5",0,1,1,0,1
chr1,11908084,11908136,4,"2,3,4,5",0,1,1,1,1
chr1,11908136,11908362,5,"1,2,3,4,5",1,1,1,1,1
chr1,11908362,11908493,4,"1,3,4,5",1,0,1,1,1
chr1,11908493,11908682,3,"1,4,5",1,0,0,1,1
chr1,11908682,11908796,2,"1,5",1,0,0,0,1
chr1,11909575,11909938,2,"4,5",0,0,0,1,1
chr1,11926273,11926277,3,"1,2,5",1,1,0,0,1
chr1,11926277,11926378,4,"1,2,3,5",1,1,1,0,1
chr1,11926378,11926566,5,"1,2,3,4,5",1,1,1,1,1
chr1,11926566,11926577,4,"1,2,3,5",1,1,1,0,1
chr1,11926577,11926687,3,"1,3,5",1,0,1,0,1
chr1,11926687,11926701,2,"3,5",0,0,1,0,1
chr1,11934351,11934424,2,"1,5",1,0,0,0,1
chr1,11934424,11934820,3,"1,4,5",1,0,0,1,1
chr1,11934820,11934982,2,"1,5",1,0,0,0,1
chr1,11980201,11980277,2,"1,5",1,0,0,0,1
chr1,11980277,11980296,3,"1,4,5",1,0,0,1,1
chr1,11980296,11980314,4,"1,2,4,5",1,1,0,1,1
chr1,11980314,11980522,5,"1,2,3,4,5",1,1,1,1,1
chr1,11980522,11980557,4,"1,2,4,5",1,1,0,1,1
chr1,11980557,11980559,3,"1,2,5",1,1,0,0,1
chr1,11980559,11980617,2,"1,5",1,0,0,0,1
chr1,12019120,12019359,2,"4,5",0,0,0,1,1
chr1,12019359,12019439,3,"1,4,5",1,0,0,1,1
chr1,12019439,12019659,2,"1,5",1,0,0,0,1
chr1,12040626,12040996,2,"1,5",1,0,0,0,1
chr1,12054331,12054539,2,"1,5",1,0,0,0,1
chr1,12063166,12063363,2,"4,5",0,0,0,1,1
chr1,12068318,12068336,2,"4,5",0,0,0,1,1
chr1,12068336,12068396,3,"3,4,5",0,0,1,1,1
chr1,12068396,12068461,4,"2,3,4,5",0,1,1,1,1
chr1,12068461,12068714,5,"1,2,3,4,5",1,1,1,1,1
chr1,12068714,12068716,4,"1,2,3,5",1,1,1,0,1
chr1,12068716,12068760,3,"1,3,5",1,0,1,0,1
chr1,12068760,12068832,2,"1,5",1,0,0,0,1
chr1,12078821,12078861,2,"4,5",0,0,0,1,1
chr1,12078861,12078950,3,"2,4,5",0,1,0,1,1
chr1,12078950,12078993,4,"1,2,4,5",1,1,0,1,1
chr1,12078993,12079181,5,"1,2,3,4,5",1,1,1,1,1
chr1,12079181,12079217,4,"1,3,4,5",1,0,1,1,1
chr1,12079217,12079327,3,"1,3,5",1,0,1,0,1
chr1,12079327,12079417,4,"1,2,3,5",1,1,1,0,1
chr1,12079417,12079647,3,"1,2,5",1,1,0,0,1
chr1,12079647,12079708,2,"1,5",1,0,0,0,1
chr1,12087727,12087749,3,"3,4,5",0,0,1,1,1
chr1,12087749,12088123,4,"2,3,4,5",0,1,1,1,1
chr1,12088123,12088151,3,"2,3,5",0,1,1,0,1
chr1,12088151,12088273,2,"2,5",0,1,0,0,1
chr1,12157419,12157633,2,"3,5",0,0,1,0,1
chr1,12161744,12161895,2,"2,5",0,1,0,0,1
chr1,12161895,12162064,3,"1,2,5",1,1,0,0,1
chr1,12162064,12162311,2,"1,5",1,0,0,0,1
chr1,12166794,12166885,2,"4,5",0,0,0,1,1
chr1,12166885,12166888,3,"2,4,5",0,1,0,1,1
chr1,12166888,12167165,4,"1,2,4,5",1,1,0,1,1
chr1,12167165,12167190,5,"1,2,3,4,5",1,1,1,1,1
chr1,12167190,12167205,4,"1,2,3,5",1,1,1,0,1
chr1,12167205,12167408,3,"1,3,5",1,0,1,0,1
chr1,12229712,12229815,2,"3,5",0,0,1,0,1
chr1,12229815,12229852,3,"3,4,5",0,0,1,1,1
chr1,12229852,12230136,4,"1,3,4,5",1,0,1,1,1
chr1,12230136,12230211,3,"1,4,5",1,0,0,1,1
chr1,12230211,12230469,2,"1,5",1,0,0,0,1
chr1,13700256,13700303,2,"1,5",1,0,0,0,1
chr1,13700303,13700623,3,"1,2,5",1,1,0,0,1
chr1,13700623,13700672,2,"1,5",1,0,0,0,1
chr1,13700675,13701071,2,"4,5",0,0,0,1,1
chr1,13701444,13701639,2,"3,5",0,0,1,0,1
chr1,15112236,15112603,2,"1,5",1,0,0,0,1
chr1,15153491,15153510,2,"1,5",1,0,0,0,1
chr1,15153510,15153830,3,"1,2,5",1,1,0,0,1
chr1,15153830,15154026,2,"1,5",1,0,0,0,1
chr1,15247245,15247542,2,"1,5",1,0,0,0,1
chr1,15409552,15409631,2,"4,5",0,0,0,1,1
chr1,15409631,15409828,3,"2,4,5",0,1,0,1,1
chr1,15409828,15409932,4,"1,2,4,5",1,1,0,1,1
chr1,15409932,15409948,3,"2,4,5",0,1,0,1,1
chr1,15409948,15409951,2,"2,5",0,1,0,0,1
chr1,15411680,15411972,4,"1,3,4,5",1,0,1,1,1
chr1,15415956,15416149,2,"2,5",0,1,0,0,1
chr1,15416149,15416276,3,"2,4,5",0,1,0,1,1
chr1,15416276,15416545,2,"4,5",0,0,0,1,1
chr1,15524628,15524948,2,"2,5",0,1,0,0,1
chr1,15526637,15526640,2,"4,5",0,0,0,1,1
chr1,15526640,15526674,3,"3,4,5",0,0,1,1,1
chr1,15526674,15526737,4,"1,3,4,5",1,0,1,1,1
chr1,15526737,15526914,5,"1,2,3,4,5",1,1,1,1,1
chr1,15526914,15527019,4,"1,3,4,5",1,0,1,1,1
chr1,15527019,15527033,3,"3,4,5",0,0,1,1,1
chr1,15527033,15527158,2,"3,5",0,0,1,0,1
chr1,15584502,15584777,2,"4,5",0,0,0,1,1
chr1,15584777,15585106,3,"1,4,5",1,0,0,1,1
chr1,15585106,15585344,2,"1,5",1,0,0,0,1
chr1,15603446,15603539,2,"1,5",1,0,0,0,1
chr1,15603539,15603859,3,"1,2,5",1,1,0,0,1
chr1,15603859,15603862,2,"1,5",1,0,0,0,1
chr1,15617198,15617246,2,"2,5",0,1,0,0,1
chr1,15617246,15617249,3,"2,4,5",0,1,0,1,1
chr1,15617249,15617476,4,"1,2,4,5",1,1,0,1,1
chr1,15617476,15617518,3,"1,2,5",1,1,0,0,1
chr1,15617518,15617826,2,"1,5",1,0,0,0,1
chr1,15684143,15684440,2,"4,5",0,0,0,1,1
chr1,15834312,15834690,2,"3,5",0,0,1,0,1
chr1,15834758,15834769,2,"1,5",1,0,0,0,1
chr1,15834769,15834870,3,"1,3,5",1,0,1,0,1
chr1,15834870,15834908,4,"1,3,4,5",1,0,1,1,1
chr1,15834908,15835049,5,"1,2,3,4,5",1,1,1,1,1
chr1,15835049,15835056,4,"1,2,3,5",1,1,1,0,1
chr1,15835056,15835091,3,"1,3,5",1,0,1,0,1
chr1,15835091,15835193,2,"3,5",0,0,1,0,1
chr1,15835796,15835800,2,"1,5",1,0,0,0,1
chr1,15835800,15835814,3,"1,4,5",1,0,0,1,1
chr1,15835814,15835865,4,"1,3,4,5",1,0,1,1,1
chr1,15835865,15836185,5,"1,2,3,4,5",1,1,1,1,1
chr1,15836185,15836196,4,"1,3,4,5",1,0,1,1,1
chr1,15836196,15836212,3,"1,3,5",1,0,1,0,1
chr1,15836212,15836238,2,"3,5",0,0,1,0,1
chr1,15847436,15847438,2,"1,5",1,0,0,0,1
chr1,15847438,15847515,3,"1,3,5",1,0,1,0,1
chr1,15847515,15847635,4,"1,2,3,5",1,1,1,0,1
chr1,15847635,15847742,5,"1,2,3,4,5",1,1,1,1,1
chr1,15847742,15847835,4,"1,2,3,5",1,1,1,0,1
chr1,15847835,15847852,3,"1,3,5",1,0,1,0,1
chr1,15847852,15847862,2,"3,5",0,0,1,0,1
chr1,15949416,15949681,2,"3,5",0,0,1,0,1
chr1,15949681,15949682,3,"3,4,5",0,0,1,1,1
chr1,15949682,15950050,4,"1,3,4,5",1,0,1,1,1
chr1,15950050,15950077,3,"1,4,5",1,0,0,1,1
chr1,15966038,15966116,2,"1,5",1,0,0,0,1
chr1,15966116,15966389,3,"1,4,5",1,0,0,1,1
chr1,15966389,15966454,4,"1,2,4,5",1,1,0,1,1
chr1,15966454,15966512,3,"2,4,5",0,1,0,1,1
chr1,15966512,15966709,2,"2,5",0,1,0,0,1
chr1,15975418,15975471,3,"3,4,5",0,0,1,1,1
chr1,15975471,15975814,4,"1,3,4,5",1,0,1,1,1
chr1,15975814,15975887,3,"1,3,5",1,0,1,0,1
chr1,15975887,15976074,2,"3,5",0,0,1,0,1
chr1,16013159,16013555,2,"4,5",0,0,0,1,1
chr1,16032825,16033193,3,"3,4,5",0,0,1,1,1
chr1,16056038,16056062,2,"3,5",0,0,1,0,1
chr1,16056062,16056441,3,"3,4,5",0,0,1,1,1
chr1,16167769,16167784,2,"2,5",0,1,0,0,1
chr1,16167784,16168089,3,"1,2,5",1,1,0,0,1
chr1,16168089,16168179,2,"1,5",1,0,0,0,1
chr1,16206895,16206912,2,"4,5",0,0,0,1,1
chr1,16206912,16207269,3,"1,4,5",1,0,0,1,1
chr1,16217235,16217245,2,"2,5",0,1,0,0,1
chr1,16217245,16217309,3,"2,3,5",0,1,1,0,1
chr1,16217309,16217384,4,"1,2,3,5",1,1,1,0,1
chr1,16217384,16217551,5,"1,2,3,4,5",1,1,1,1,1
chr1,16217551,16217555,4,"1,2,3,5",1,1,1,0,1
chr1,16217555,16217669,3,"1,3,5",1,0,1,0,1
chr1,16217669,16217725,2,"1,5",1,0,0,0,1
chr1,16236900,16236954,2,"1,5",1,0,0,0,1
chr1,16236954,16237316,3,"1,3,5",1,0,1,0,1
chr1,16237316,16237378,2,"3,5",0,0,1,0,1
chr1,16352322,16352354,2,"4,5",0,0,0,1,1
chr1,16352354,16352390,3,"2,4,5",0,1,0,1,1
chr1,16352390,16352674,4,"1,2,4,5",1,1,0,1,1
chr1,16352674,16352718,3,"1,4,5",1,0,0,1,1
chr1,16352718,16352806,2,"1,5",1,0,0,0,1
chr1,16367081,16367125,2,"4,5",0,0,0,1,1
chr1,16367125,16367200,3,"3,4,5",0,0,1,1,1
chr1,16367200,16367214,4,"2,3,4,5",0,1,1,1,1
chr1,16367214,16367300,5,"1,2,3,4,5",1,1,1,1,1
chr1,16367300,16367520,4,"1,2,3,5",1,1,1,0,1
chr1,16367520,16367631,3,"1,3,5",1,0,1,0,1
chr1,16367631,16367661,2,"3,5",0,0,1,0,1
chr1,16367661,16367676,3,"3,4,5",0,0,1,1,1
chr1,16367676,16367760,2,"4,5",0,0,0,1,1
chr1,16440330,16440440,2,"1,5",1,0,0,0,1
chr1,16440440,16440503,3,"1,3,5",1,0,1,0,1
chr1,16440503,16440541,4,"1,3,4,5",1,0,1,1,1
chr1,16440541,16440746,5,"1,2,3,4,5",1,1,1,1,1
chr1,16440746,16440861,4,"2,3,4,5",0,1,1,1,1
chr1,16440861,16440864,3,"3,4,5",0,0,1,1,1
chr1,16440864,16440899,2,"4,5",0,0,0,1,1
chr1,16440929,16441166,2,"1,5",1,0,0,0,1
chr1,16441166,16441345,3,"1,2,5",1,1,0,0,1
chr1,16441345,16441486,2,"2,5",0,1,0,0,1
chr1,16451735,16451762,2,"4,5",0,0,0,1,1
chr1,16451762,16451810,3,"1,4,5",1,0,0,1,1
chr1,16451810,16452130,4,"1,2,4,5",1,1,0,1,1
chr1,16452130,16452131,3,"1,4,5",1,0,0,1,1
chr1,16452131,16452178,2,"1,5",1,0,0,0,1
chr1,16513831,16514255,2,"3,5",0,0,1,0,1
chr1,16613430,16613854,2,"3,5",0,0,1,0,1
chr1,16644448,16644504,2,"3,5",0,0,1,0,1
chr1,16644504,16644583,3,"1,3,5",1,0,1,0,1
chr1,16644583,16644656,4,"1,2,3,5",1,1,1,0,1
chr1,16644656,16644822,5,"1,2,3,4,5",1,1,1,1,1
chr1,16644822,16644903,4,"1,2,3,5",1,1,1,0,1
chr1,16644903,16644920,3,"1,3,5",1,0,1,0,1
chr1,16644920,16645086,2,"3,5",0,0,1,0,1
chr1,16904905,16905034,2,"1,5",1,0,0,0,1
chr1,16905034,16905145,3,"1,2,5",1,1,0,0,1
chr1,16905145,16905321,4,"1,2,3,5",1,1,1,0,1
chr1,16905321,16905354,3,"2,3,5",0,1,1,0,1
chr1,16905354,16905569,2,"3,5",0,0,1,0,1
chr1,16914016,16914336,2,"2,5",0,1,0,0,1
chr1,17011793,17011838,2,"2,5",0,1,0,0,1
chr1,17011838,17011875,3,"2,3,5",0,1,1,0,1
chr1,17011875,17011900,4,"1,2,3,5",1,1,1,0,1
chr1,17011900,17012053,5,"1,2,3,4,5",1,1,1,1,1
chr1,17012053,17012084,4,"2,3,4,5",0,1,1,1,1
chr1,17012084,17012182,3,"2,3,5",0,1,1,0,1
chr1,17207973,17208350,2,"1,5",1,0,0,0,1
chr1,17536317,17536326,2,"4,5",0,0,0,1,1
chr1,17536326,17536713,3,"1,4,5",1,0,0,1,1
chr1,17536713,17536742,2,"1,5",1,0,0,0,1
chr1,18902378,18902697,2,"2,5",0,1,0,0,1
chr1,18913018,18913051,2,"1,5",1,0,0,0,1
chr1,18913051,18913081,3,"1,3,5",1,0,1,0,1
chr1,18913081,18913434,4,"1,3,4,5",1,0,1,1,1
chr1,18913434,18913475,3,"3,4,5",0,0,1,1,1
chr1,18913475,18913477,2,"4,5",0,0,0,1,1
chr1,19210038,19210115,2,"2,5",0,1,0,0,1
chr1,19210115,19210181,3,"2,3,5",0,1,1,0,1
chr1,19210181,19210217,4,"1,2,3,5",1,1,1,0,1
chr1,19210217,19210358,5,"1,2,3,4,5",1,1,1,1,1
chr1,19210358,19210385,4,"1,3,4,5",1,0,1,1,1
chr1,19210385,19210413,3,"3,4,5",0,0,1,1,1
chr1,19210413,19210539,2,"3,5",0,0,1,0,1
chr1,19251488,19251530,2,"3,5",0,0,1,0,1
chr1,19251530,19251712,3,"1,3,5",1,0,1,0,1
chr1,19251712,19251912,4,"1,2,3,5",1,1,1,0,1
chr1,19251912,19251946,3,"1,2,5",1,1,0,0,1
chr1,19251946,19252193,2,"2,5",0,1,0,0,1
chr1,19312074,19312082,2,"1,5",1,0,0,0,1
chr1,19312082,19312173,3,"1,4,5",1,0,0,1,1
chr1,19312173,19312267,4,"1,2,4,5",1,1,0,1,1
chr1,19312267,19312329,3,"1,4,5",1,0,0,1,1
chr1,19312329,19312465,2,"1,5",1,0,0,0,1
chr1,19315534,19315537,3,"2,4,5",0,1,0,1,1
chr1,19315537,19315820,4,"1,2,4,5",1,1,0,1,1
chr1,19315820,19315898,3,"1,4,5",1,0,0,1,1
chr1,19596757,19596831,2,"3,5",0,0,1,0,1
chr1,19596831,19596860,3,"3,4,5",0,0,1,1,1
chr1,19596860,19596912,4,"2,3,4,5",0,1,1,1,1
chr1,19596912,19597181,5,"1,2,3,4,5",1,1,1,1,1
chr1,19597181,19597227,4,"1,2,4,5",1,1,0,1,1
chr1,19597227,19597328,3,"1,2,5",1,1,0,0,1
chr1,19597328,19597392,2,"2,5",0,1,0,0,1
chr1,19882123,19882150,3,"3,4,5",0,0,1,1,1
chr1,19882150,19882186,4,"1,3,4,5",1,0,1,1,1
chr1,19882186,19882482,5,"1,2,3,4,5",1,1,1,1,1
chr1,19882482,19882506,4,"1,2,3,5",1,1,1,0,1
chr1,19882506,19882730,3,"1,3,5",1,0,1,0,1
chr1,19882730,19882770,2,"1,5",1,0,0,0,1
chr1,20152239,20152289,2,"1,5",1,0,0,0,1
chr1,20152289,20152353,3,"1,3,5",1,0,1,0,1
chr1,20152353,20152399,4,"1,2,3,5",1,1,1,0,1
chr1,20152399,20152524,5,"1,2,3,4,5",1,1,1,1,1
chr1,20152524,20152655,4,"1,2,3,5",1,1,1,0,1
chr1,20152655,20152673,3,"2,3,5",0,1,1,0,1
chr1,20152673,20152713,2,"3,5",0,0,1,0,1
chr1,20507919,20507944,2,"1,5",1,0,0,0,1
chr1,20507944,20507996,3,"1,4,5",1,0,0,1,1
chr1,20507996,20508316,4,"1,2,4,5",1,1,0,1,1
chr1,20508316,20508340,3,"1,4,5",1,0,0,1,1
chr1,20508340,20508456,2,"1,5",1,0,0,0,1
chr1,20633280,20633619,2,"4,5",0,0,0,1,1
chr1,20661258,20661627,2,"4,5",0,0,0,1,1
chr1,20696432,20697185,2,"3,5",0,0,1,0,1
chr1,20732096,20732126,2,"4,5",0,0,0,1,1
chr1,20732126,20732436,3,"2,4,5",0,1,0,1,1
chr1,20732436,20732446,2,"2,5",0,1,0,0,1
chr1,21293147,21293474,2,"4,5",0,0,0,1,1
chr1,21293474,21293516,3,"1,4,5",1,0,0,1,1
chr1,21293516,21293781,4,"1,2,4,5",1,1,0,1,1
chr1,21293781,21293836,3,"1,2,5",1,1,0,0,1
chr1,21293836,21293890,2,"1,5",1,0,0,0,1
chr1,21294300,21294342,2,"4,5",0,0,0,1,1
chr1,21294342,21294349,3,"1,4,5",1,0,0,1,1
chr1,21294349,21294669,4,"1,2,4,5",1,1,0,1,1
chr1,21294669,21294758,3,"1,4,5",1,0,0,1,1
chr1,21294758,21294915,2,"4,5",0,0,0,1,1
chr1,21909807,21910203,2,"4,5",0,0,0,1,1
chr1,22019016,22019412,2,"4,5",0,0,0,1,1
chr1,22025205,22025285,2,"2,5",0,1,0,0,1
chr1,22025285,22025525,3,"2,4,5",0,1,0,1,1
chr1,22025525,22025659,2,"4,5",0,0,0,1,1
chr1,22025659,22025682,3,"1,4,5",1,0,0,1,1
chr1,22025682,22025983,4,"1,2,4,5",1,1,0,1,1
chr1,22025983,22026002,3,"1,2,5",1,1,0,0,1
chr1,22026002,22026321,2,"1,5",1,0,0,0,1
chr1,22052459,22052523,2,"4,5",0,0,0,1,1
chr1,22052523,22052527,3,"2,4,5",0,1,0,1,1
chr1,22052527,22052843,4,"1,2,4,5",1,1,0,1,1
chr1,22052843,22052855,3,"1,4,5",1,0,0,1,1
chr1,22052855,22053214,2,"1,5",1,0,0,0,1
chr1,22451685,22451790,2,"3,5",0,0,1,0,1
chr1,22451790,22451793,3,"1,3,5",1,0,1,0,1
chr1,22451793,22451829,4,"1,2,3,5",1,1,1,0,1
chr1,22451829,22452012,5,"1,2,3,4,5",1,1,1,1,1
chr1,22452012,22452023,4,"1,2,3,5",1,1,1,0,1
chr1,22452023,22452109,3,"2,3,5",0,1,1,0,1
chr1,22452109,22452113,2,"2,5",0,1,0,0,1
chr1,22642064,22642375,2,"4,5",0,0,0,1,1
chr1,23019181,23019199,2,"1,5",1,0,0,0,1
chr1,23019199,23019227,3,"1,3,5",1,0,1,0,1
chr1,23019227,23019343,4,"1,2,3,5",1,1,1,0,1
chr1,23019343,23019475,5,"1,2,3,4,5",1,1,1,1,1
chr1,23019475,23019547,4,"1,2,3,5",1,1,1,0,1
chr1,23019547,23019623,3,"1,3,5",1,0,1,0,1
chr1,23019623,23019818,2,"1,5",1,0,0,0,1
chr1,23168363,23168628,2,"3,5",0,0,1,0,1
chr1,23168628,23168787,3,"3,4,5",0,0,1,1,1
