chrom,start,end,num,list,ENCFF377FLV_EP300_sorted.bed,ENCFF449XHW_EP300_sorted.bed,ENCFF695SHP_EP300_sorted.bed,ENCFF764WUM_EP300_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,37690658,37690809,3,"2,3,5",0,1,1,0,1
chr1,37692213,37692517,2,"3,5",0,0,1,0,1
chr1,37989936,37989954,2,"3,5",0,0,1,0,1
chr1,37989954,37990240,3,"2,3,5",0,1,1,0,1
chr1,37990240,37990274,2,"2,5",0,1,0,0,1
chr1,37999608,37999609,2,"3,5",0,0,1,0,1
chr1,37999609,37999806,3,"2,3,5",0,1,1,0,1
chr1,37999806,37999830,2,"3,5",0,0,1,0,1
chr1,38012336,38012478,2,"4,5",0,0,0,1,1
chr1,38012478,38012600,3,"2,4,5",0,1,0,1,1
chr1,38012600,38012798,2,"2,5",0,1,0,0,1
chr1,38859758,38860078,2,"2,5",0,1,0,0,1
chr1,38990828,38991132,2,"3,5",0,0,1,0,1
chr1,39026053,39026168,2,"2,5",0,1,0,0,1
chr1,39026168,39026373,3,"2,3,5",0,1,1,0,1
chr1,39026373,39026472,2,"3,5",0,0,1,0,1
chr1,39204545,39205028,2,"2,5",0,1,0,0,1
chr1,39701857,39702158,2,"3,5",0,0,1,0,1
chr1,39711477,39711505,2,"2,5",0,1,0,0,1
chr1,39711505,39711544,3,"2,4,5",0,1,0,1,1
chr1,39711544,39711731,4,"2,3,4,5",0,1,1,1,1
chr1,39711731,39711769,3,"2,4,5",0,1,0,1,1
chr1,39711769,39711797,2,"2,5",0,1,0,0,1
chr1,39799234,39799529,2,"2,5",0,1,0,0,1
chr1,39892677,39892764,2,"4,5",0,0,0,1,1
chr1,39892764,39892791,3,"3,4,5",0,0,1,1,1
chr1,39892791,39892937,4,"2,3,4,5",0,1,1,1,1
chr1,39892937,39892942,3,"2,3,5",0,1,1,0,1
chr1,39892942,39892945,2,"3,5",0,0,1,0,1
chr1,39899073,39899079,2,"2,5",0,1,0,0,1
chr1,39899079,39899312,3,"2,3,5",0,1,1,0,1
chr1,40039857,40040135,3,"2,3,5",0,1,1,0,1
chr1,40040135,40040344,2,"2,5",0,1,0,0,1
chr1,40161154,40161440,3,"2,3,5",0,1,1,0,1
chr1,40161440,40161449,2,"3,5",0,0,1,0,1
chr1,40257857,40257903,2,"2,5",0,1,0,0,1
chr1,40257903,40258207,3,"2,3,5",0,1,1,0,1
chr1,40258207,40258377,2,"2,5",0,1,0,0,1
chr1,40449858,40450129,2,"2,5",0,1,0,0,1
chr1,40531522,40531826,2,"3,5",0,0,1,0,1
chr1,40691659,40691963,2,"3,5",0,0,1,0,1
chr1,40862543,40862847,2,"3,5",0,0,1,0,1
chr1,40868373,40868650,3,"2,3,5",0,1,1,0,1
chr1,40868650,40868651,2,"2,5",0,1,0,0,1
chr1,42335199,42335214,2,"2,5",0,1,0,0,1
chr1,42335214,42335518,3,"2,3,5",0,1,1,0,1
chr1,42335518,42335519,2,"2,5",0,1,0,0,1
chr1,42658212,42658222,2,"3,5",0,0,1,0,1
chr1,42658222,42658516,3,"2,3,5",0,1,1,0,1
chr1,42658516,42658522,2,"2,5",0,1,0,0,1
chr1,42682043,42682088,2,"2,5",0,1,0,0,1
chr1,42682088,42682329,3,"2,3,5",0,1,1,0,1
chr1,42682329,42682392,2,"3,5",0,0,1,0,1
chr1,42766915,42767219,2,"3,5",0,0,1,0,1
chr1,42817118,42817422,2,"3,5",0,0,1,0,1
chr1,42825146,42825180,2,"3,5",0,0,1,0,1
chr1,42825180,42825260,3,"2,3,5",0,1,1,0,1
chr1,42825260,42825319,4,"2,3,4,5",0,1,1,1,1
chr1,42825319,42825410,3,"2,4,5",0,1,0,1,1
chr1,42825410,42825524,4,"2,3,4,5",0,1,1,1,1
chr1,42825524,42825600,3,"2,3,5",0,1,1,0,1
chr1,42825600,42825615,2,"3,5",0,0,1,0,1
chr1,42846350,42846654,2,"3,5",0,0,1,0,1
chr1,42924952,42925123,2,"3,5",0,0,1,0,1
chr1,43358724,43359028,2,"3,5",0,0,1,0,1
chr1,43368112,43368416,2,"3,5",0,0,1,0,1
chr1,43389652,43389726,2,"3,5",0,0,1,0,1
chr1,43389726,43389956,3,"2,3,5",0,1,1,0,1
chr1,43389956,43390046,2,"2,5",0,1,0,0,1
chr1,43522827,43522832,2,"3,5",0,0,1,0,1
chr1,43522832,43522847,3,"3,4,5",0,0,1,1,1
chr1,43522847,43523096,4,"2,3,4,5",0,1,1,1,1
chr1,43523096,43523104,3,"2,3,5",0,1,1,0,1
chr1,43523104,43523105,2,"2,5",0,1,0,0,1
chr1,43650274,43650539,2,"3,5",0,0,1,0,1
chr1,43707665,43707969,2,"3,5",0,0,1,0,1
chr1,43946484,43946804,2,"2,5",0,1,0,0,1
chr1,43974741,43975045,2,"3,5",0,0,1,0,1
chr1,44030026,44030071,2,"3,5",0,0,1,0,1
chr1,44030071,44030330,3,"2,3,5",0,1,1,0,1
chr1,44030330,44030391,2,"2,5",0,1,0,0,1
chr1,44035941,44035966,2,"4,5",0,0,0,1,1
chr1,44035966,44035991,3,"3,4,5",0,0,1,1,1
chr1,44035991,44036205,4,"2,3,4,5",0,1,1,1,1
chr1,44036205,44036229,3,"2,3,5",0,1,1,0,1
chr1,44036229,44036253,2,"3,5",0,0,1,0,1
chr1,44213275,44213565,2,"3,5",0,0,1,0,1
chr1,44238144,44238429,2,"3,5",0,0,1,0,1
chr1,44632338,44632537,2,"2,5",0,1,0,0,1
chr1,44674467,44674771,2,"3,5",0,0,1,0,1
chr1,44721633,44721641,2,"3,5",0,0,1,0,1
chr1,44721641,44721937,3,"2,3,5",0,1,1,0,1
chr1,44721937,44721961,2,"2,5",0,1,0,0,1
chr1,44730919,44731067,2,"3,5",0,0,1,0,1
chr1,44731067,44731256,3,"2,3,5",0,1,1,0,1
chr1,44731256,44731427,4,"2,3,4,5",0,1,1,1,1
chr1,44731427,44731520,3,"2,4,5",0,1,0,1,1
chr1,44731520,44731570,2,"2,5",0,1,0,0,1
chr1,44739626,44739660,2,"3,5",0,0,1,0,1
chr1,44739660,44739930,3,"2,3,5",0,1,1,0,1
chr1,44739930,44739980,2,"2,5",0,1,0,0,1
chr1,44775350,44775670,2,"2,5",0,1,0,0,1
chr1,44800162,44800466,2,"3,5",0,0,1,0,1
chr1,44807278,44807582,2,"3,5",0,0,1,0,1
chr1,44807809,44807936,2,"3,5",0,0,1,0,1
chr1,44819761,44819833,2,"3,5",0,0,1,0,1
chr1,44819833,44820065,3,"2,3,5",0,1,1,0,1
chr1,44820065,44820076,2,"2,5",0,1,0,0,1
chr1,44820124,44820153,2,"2,5",0,1,0,0,1
chr1,44986448,44986508,2,"2,5",0,1,0,0,1
chr1,44986508,44986768,3,"2,3,5",0,1,1,0,1
chr1,44986768,44986812,2,"3,5",0,0,1,0,1
chr1,45011996,45012300,2,"3,5",0,0,1,0,1
chr1,45012627,45012673,2,"3,5",0,0,1,0,1
chr1,45012673,45012730,3,"3,4,5",0,0,1,1,1
chr1,45012730,45012865,4,"2,3,4,5",0,1,1,1,1
chr1,45012865,45012937,3,"3,4,5",0,0,1,1,1
chr1,45012937,45013030,2,"3,5",0,0,1,0,1
chr1,45339851,45340127,2,"2,5",0,1,0,0,1
chr1,45500133,45500453,2,"2,5",0,1,0,0,1
chr1,45521861,45522165,2,"3,5",0,0,1,0,1
chr1,45550616,45550907,2,"2,5",0,1,0,0,1
chr1,45583949,45584138,2,"3,5",0,0,1,0,1
chr1,46132666,46132852,2,"3,5",0,0,1,0,1
chr1,46132852,46132970,3,"2,3,5",0,1,1,0,1
chr1,46132970,46133236,2,"2,5",0,1,0,0,1
chr1,46246951,46247009,2,"3,5",0,0,1,0,1
chr1,46247560,46247594,2,"3,5",0,0,1,0,1
chr1,46247594,46247841,3,"2,3,5",0,1,1,0,1
chr1,46303115,46303183,2,"3,5",0,0,1,0,1
chr1,46303183,46303368,3,"2,3,5",0,1,1,0,1
chr1,46303368,46303427,2,"2,5",0,1,0,0,1
chr1,46303511,46303680,2,"2,5",0,1,0,0,1
chr1,46303680,46303793,3,"2,3,5",0,1,1,0,1
chr1,46340611,46340622,2,"2,5",0,1,0,0,1
chr1,46340622,46340926,3,"2,3,5",0,1,1,0,1
chr1,46340926,46340931,2,"2,5",0,1,0,0,1
chr1,46340994,46341257,2,"3,5",0,0,1,0,1
chr1,46348124,46348414,2,"3,5",0,0,1,0,1
chr1,46442336,46442603,2,"3,5",0,0,1,0,1
chr1,46442745,46442885,2,"2,5",0,1,0,0,1
chr1,46442885,46442967,3,"2,3,5",0,1,1,0,1
chr1,46442967,46443065,2,"2,5",0,1,0,0,1
chr1,46544840,46544902,2,"4,5",0,0,0,1,1
chr1,46544902,46544911,3,"2,4,5",0,1,0,1,1
chr1,46544911,46545104,4,"2,3,4,5",0,1,1,1,1
chr1,46545104,46545123,3,"2,3,5",0,1,1,0,1
chr1,46545123,46545175,2,"2,5",0,1,0,0,1
chr1,47179142,47179432,2,"3,5",0,0,1,0,1
chr1,47181197,47181226,2,"3,5",0,0,1,0,1
chr1,47181226,47181273,3,"2,3,5",0,1,1,0,1
chr1,47181273,47181512,4,"2,3,4,5",0,1,1,1,1
chr1,47181512,47181518,3,"3,4,5",0,0,1,1,1
chr1,47181518,47181537,2,"4,5",0,0,0,1,1
chr1,47192903,47193207,2,"3,5",0,0,1,0,1
chr1,47232268,47232274,2,"3,5",0,0,1,0,1
chr1,47232274,47232287,3,"3,4,5",0,0,1,1,1
chr1,47232287,47232483,4,"2,3,4,5",0,1,1,1,1
chr1,47232483,47232517,3,"3,4,5",0,0,1,1,1
chr1,47232517,47232538,2,"4,5",0,0,0,1,1
chr1,47334209,47334371,2,"3,5",0,0,1,0,1
chr1,47334460,47334513,2,"3,5",0,0,1,0,1
chr1,50960129,50960226,2,"3,5",0,0,1,0,1
chr1,50960226,50960433,3,"2,3,5",0,1,1,0,1
chr1,50960433,50960546,2,"2,5",0,1,0,0,1
chr1,50968533,50968601,2,"2,5",0,1,0,0,1
chr1,50968601,50968786,3,"2,3,5",0,1,1,0,1
chr1,51236092,51236335,3,"2,3,5",0,1,1,0,1
chr1,51236335,51236347,2,"3,5",0,0,1,0,1
chr1,51284477,51284529,2,"4,5",0,0,0,1,1
chr1,51284529,51284551,3,"3,4,5",0,0,1,1,1
chr1,51284551,51284717,4,"2,3,4,5",0,1,1,1,1
chr1,51284717,51284724,3,"2,3,5",0,1,1,0,1
chr1,51284724,51284730,2,"3,5",0,0,1,0,1
chr1,51331276,51331556,2,"3,5",0,0,1,0,1
chr1,51518039,51518078,2,"2,5",0,1,0,0,1
chr1,51518078,51518255,3,"2,3,5",0,1,1,0,1
chr1,51518255,51518322,2,"2,5",0,1,0,0,1
chr1,51519360,51519553,2,"3,5",0,0,1,0,1
chr1,51520345,51520370,2,"2,5",0,1,0,0,1
chr1,51520370,51520616,3,"2,3,5",0,1,1,0,1
chr1,51520616,51520635,2,"2,5",0,1,0,0,1
chr1,51729224,51729440,2,"3,5",0,0,1,0,1
chr1,52033658,52033671,2,"2,5",0,1,0,0,1
chr1,52033671,52033956,3,"2,3,5",0,1,1,0,1
chr1,52055208,52055512,2,"3,5",0,0,1,0,1
chr1,52366071,52366596,2,"2,5",0,1,0,0,1
chr1,52404562,52404710,2,"3,5",0,0,1,0,1
chr1,52552606,52552910,2,"3,5",0,0,1,0,1
chr1,52703080,52703384,2,"3,5",0,0,1,0,1
chr1,52913619,52913888,3,"2,3,5",0,1,1,0,1
chr1,53196581,53196846,2,"2,5",0,1,0,0,1
chr1,53220156,53220476,2,"2,5",0,1,0,0,1
chr1,53238411,53238441,2,"2,5",0,1,0,0,1
chr1,53238441,53238731,3,"2,3,5",0,1,1,0,1
chr1,53238731,53238745,2,"3,5",0,0,1,0,1
chr1,53326045,53326349,2,"3,5",0,0,1,0,1
chr1,53838315,53838406,2,"2,5",0,1,0,0,1
chr1,53838406,53838635,3,"2,3,5",0,1,1,0,1
chr1,53838635,53838710,2,"3,5",0,0,1,0,1
chr1,53945558,53945851,2,"2,5",0,1,0,0,1
chr1,54053175,54053680,2,"3,5",0,0,1,0,1
chr1,54081709,54081939,2,"3,5",0,0,1,0,1
chr1,54715632,54715633,2,"2,5",0,1,0,0,1
chr1,54715633,54715937,3,"2,3,5",0,1,1,0,1
chr1,54715937,54715952,2,"2,5",0,1,0,0,1
chr1,54886949,54887213,2,"4,5",0,0,0,1,1
chr1,58783931,58783966,2,"2,5",0,1,0,0,1
chr1,58783966,58784251,3,"2,3,5",0,1,1,0,1
chr1,58784251,58784270,2,"3,5",0,0,1,0,1
chr1,58816302,58816606,2,"3,5",0,0,1,0,1
chr1,58883918,58883956,2,"4,5",0,0,0,1,1
chr1,58883956,58883958,3,"3,4,5",0,0,1,1,1
chr1,58883958,58884124,4,"2,3,4,5",0,1,1,1,1
chr1,58884124,58884177,3,"3,4,5",0,0,1,1,1
chr1,58884177,58884222,2,"4,5",0,0,0,1,1
chr1,61253393,61253660,3,"2,3,5",0,1,1,0,1
chr1,61253660,61253693,2,"2,5",0,1,0,0,1
chr1,62436323,62436643,2,"2,5",0,1,0,0,1
chr1,62783974,62783982,2,"3,5",0,0,1,0,1
chr1,62783982,62784264,3,"2,3,5",0,1,1,0,1
chr1,63316989,63317286,2,"3,5",0,0,1,0,1
chr1,65254341,65254661,2,"2,5",0,1,0,0,1
chr1,65293036,65293040,2,"1,5",1,0,0,0,1
chr1,65293040,65293070,3,"1,3,5",1,0,1,0,1
chr1,65293070,65293087,4,"1,3,4,5",1,0,1,1,1
chr1,65293087,65293334,5,"1,2,3,4,5",1,1,1,1,1
chr1,65293334,65293339,4,"1,2,3,5",1,1,1,0,1
chr1,65293339,65293371,3,"1,3,5",1,0,1,0,1
chr1,65293371,65293376,2,"1,5",1,0,0,0,1
chr1,65412546,65412549,2,"3,5",0,0,1,0,1
chr1,65412549,65412575,3,"3,4,5",0,0,1,1,1
chr1,65412575,65412763,4,"2,3,4,5",0,1,1,1,1
chr1,65412763,65412797,3,"3,4,5",0,0,1,1,1
chr1,65412797,65412813,2,"4,5",0,0,0,1,1
chr1,66758248,66758340,2,"2,5",0,1,0,0,1
chr1,66758340,66758464,3,"2,3,5",0,1,1,0,1
chr1,66758464,66758568,2,"2,5",0,1,0,0,1
chr1,66924760,66925248,2,"2,5",0,1,0,0,1
chr1,67646831,67646968,2,"3,5",0,0,1,0,1
chr1,67685103,67685407,2,"3,5",0,0,1,0,1
chr1,67686741,67686825,2,"3,5",0,0,1,0,1
chr1,67686825,67686911,3,"2,3,5",0,1,1,0,1
chr1,67686911,67686927,2,"3,5",0,0,1,0,1
chr1,67700781,67700783,2,"3,5",0,0,1,0,1
chr1,67700783,67701085,3,"2,3,5",0,1,1,0,1
chr1,67701085,67701103,2,"2,5",0,1,0,0,1
chr1,70205574,70205580,2,"2,5",0,1,0,0,1
chr1,70205580,70205884,3,"2,3,5",0,1,1,0,1
chr1,70205884,70205894,2,"2,5",0,1,0,0,1
chr1,71047688,71047992,2,"3,5",0,0,1,0,1
chr1,71080980,71081145,2,"3,5",0,0,1,0,1
chr1,71081145,71081284,3,"2,3,5",0,1,1,0,1
chr1,71081284,71081465,2,"2,5",0,1,0,0,1
chr1,74732976,74733271,2,"3,5",0,0,1,0,1
chr1,75724218,75724431,2,"2,5",0,1,0,0,1
chr1,75724574,75724894,2,"2,5",0,1,0,0,1
chr1,78004329,78004355,2,"3,5",0,0,1,0,1
chr1,78004355,78004439,3,"3,4,5",0,0,1,1,1
chr1,78004439,78004589,4,"2,3,4,5",0,1,1,1,1
chr1,78004702,78005009,2,"2,5",0,1,0,0,1
chr1,84506455,84506488,2,"2,5",0,1,0,0,1
chr1,84506488,84506792,3,"2,3,5",0,1,1,0,1
chr1,84506792,84506876,2,"2,5",0,1,0,0,1
chr1,89821795,89821997,2,"3,5",0,0,1,0,1
chr1,91021946,91022250,2,"3,5",0,0,1,0,1
chr1,91500667,91501172,2,"2,5",0,1,0,0,1
chr1,92831799,92832100,2,"2,5",0,1,0,0,1
chr1,93078975,93079000,2,"3,5",0,0,1,0,1
chr1,93079000,93079279,3,"2,3,5",0,1,1,0,1
chr1,93079279,93079320,2,"2,5",0,1,0,0,1
chr1,93180337,93180431,2,"3,5",0,0,1,0,1
chr1,93180431,93180751,3,"2,3,5",0,1,1,0,1
chr1,93180751,93180824,2,"3,5",0,0,1,0,1
chr1,93345689,93345699,2,"2,5",0,1,0,0,1
chr1,93345699,93345998,3,"2,3,5",0,1,1,0,1
chr1,93567433,93567508,2,"2,5",0,1,0,0,1
chr1,93567508,93567662,3,"2,3,5",0,1,1,0,1
chr1,93567662,93567753,2,"2,5",0,1,0,0,1
chr1,93847417,93847486,2,"2,5",0,1,0,0,1
chr1,93847486,93847713,3,"2,3,5",0,1,1,0,1
chr1,93879035,93879339,2,"3,5",0,0,1,0,1
chr1,95233985,95234289,2,"3,5",0,0,1,0,1
chr1,100037909,100038121,2,"3,5",0,0,1,0,1
chr1,100132854,100132861,2,"2,5",0,1,0,0,1
chr1,100132861,100133165,3,"2,3,5",0,1,1,0,1
chr1,100133165,100133174,2,"2,5",0,1,0,0,1
chr1,100249733,100249891,2,"2,5",0,1,0,0,1
chr1,100249891,100250195,3,"2,3,5",0,1,1,0,1
chr1,100250195,100250254,2,"2,5",0,1,0,0,1
chr1,100266282,100266546,2,"4,5",0,0,0,1,1
chr1,100895881,100896093,2,"3,5",0,0,1,0,1
chr1,101257923,101258243,2,"2,5",0,1,0,0,1
chr1,108559779,108559800,2,"4,5",0,0,0,1,1
chr1,108559800,108559920,3,"2,4,5",0,1,0,1,1
chr1,108559920,108560120,2,"2,5",0,1,0,0,1
chr1,108746374,108746434,2,"3,5",0,0,1,0,1
chr1,108746434,108746665,3,"2,3,5",0,1,1,0,1
chr1,108746665,108746754,2,"2,5",0,1,0,0,1
chr1,108830547,108830851,2,"3,5",0,0,1,0,1
chr1,108876729,108877029,2,"3,5",0,0,1,0,1
chr1,108963305,108963609,2,"3,5",0,0,1,0,1
chr1,109090538,109090567,2,"2,5",0,1,0,0,1
chr1,109090567,109090858,3,"2,3,5",0,1,1,0,1
chr1,109090858,109090871,2,"3,5",0,0,1,0,1
chr1,109099950,109099953,2,"2,5",0,1,0,0,1
chr1,109099953,109100257,3,"2,3,5",0,1,1,0,1
chr1,109100257,109100270,2,"2,5",0,1,0,0,1
chr1,109277495,109277725,2,"3,5",0,0,1,0,1
chr1,109282937,109283169,2,"3,5",0,0,1,0,1
chr1,109283169,109283444,3,"2,3,5",0,1,1,0,1
chr1,109283444,109283489,2,"2,5",0,1,0,0,1
chr1,109389850,109389901,2,"2,5",0,1,0,0,1
chr1,109389901,109390153,3,"2,3,5",0,1,1,0,1
chr1,109390153,109390163,2,"2,5",0,1,0,0,1
chr1,109484087,109484329,2,"3,5",0,0,1,0,1
chr1,109619582,109619902,2,"2,5",0,1,0,0,1
chr1,109822444,109822477,2,"2,5",0,1,0,0,1
chr1,109822477,109822720,3,"2,3,5",0,1,1,0,1
chr1,109918148,109918164,3,"2,4,5",0,1,0,1,1
chr1,109918164,109918402,4,"2,3,4,5",0,1,1,1,1
chr1,109918402,109918424,3,"2,3,5",0,1,1,0,1
chr1,109918424,109918443,2,"2,5",0,1,0,0,1
chr1,109984610,109984914,2,"3,5",0,0,1,0,1
chr1,110034320,110034355,2,"2,5",0,1,0,0,1
chr1,110034355,110034618,3,"2,3,5",0,1,1,0,1
chr1,110034618,110034659,2,"3,5",0,0,1,0,1
chr1,110338420,110338740,2,"2,5",0,1,0,0,1
chr1,110339143,110339151,2,"2,5",0,1,0,0,1
chr1,110339151,110339455,3,"2,3,5",0,1,1,0,1
chr1,110339455,110339463,2,"2,5",0,1,0,0,1
chr1,110407579,110407623,2,"3,5",0,0,1,0,1
chr1,110407623,110407883,3,"2,3,5",0,1,1,0,1
chr1,110407883,110407926,2,"2,5",0,1,0,0,1
chr1,110879988,110880047,2,"2,5",0,1,0,0,1
chr1,110880047,110880226,3,"2,3,5",0,1,1,0,1
chr1,110880226,110880287,2,"2,5",0,1,0,0,1
chr1,110881032,110881080,3,"2,4,5",0,1,0,1,1
chr1,110881080,110881279,4,"2,3,4,5",0,1,1,1,1
chr1,110881279,110881285,3,"2,4,5",0,1,0,1,1
chr1,110881285,110881314,2,"2,5",0,1,0,0,1
chr1,110964045,110964178,2,"3,5",0,0,1,0,1
chr1,110964178,110964259,3,"2,3,5",0,1,1,0,1
chr1,110964259,110964347,2,"3,5",0,0,1,0,1
chr1,111481688,111481944,2,"3,5",0,0,1,0,1
chr1,111755505,111756014,2,"3,5",0,0,1,0,1
chr1,112390852,112391151,2,"3,5",0,0,1,0,1
chr1,112619575,112619859,3,"2,3,5",0,1,1,0,1
chr1,112619859,112619860,2,"2,5",0,1,0,0,1
chr1,112700703,112700758,2,"2,5",0,1,0,0,1
chr1,112700758,112701001,3,"2,3,5",0,1,1,0,1
chr1,112701001,112701023,2,"2,5",0,1,0,0,1
chr1,112705109,112705389,2,"3,5",0,0,1,0,1
chr1,112707350,112707581,2,"3,5",0,0,1,0,1
chr1,112955643,112955963,2,"2,5",0,1,0,0,1
chr1,112956226,112956271,2,"2,5",0,1,0,0,1
chr1,112956271,112956546,3,"2,3,5",0,1,1,0,1
chr1,112956546,112956575,2,"3,5",0,0,1,0,1
chr1,113072623,113072934,2,"2,5",0,1,0,0,1
chr1,113759359,113759679,2,"2,5",0,1,0,0,1
chr1,113812513,113812521,2,"3,5",0,0,1,0,1
chr1,113812521,113812528,3,"2,3,5",0,1,1,0,1
chr1,113812528,113812681,4,"2,3,4,5",0,1,1,1,1
chr1,113812681,113812709,3,"3,4,5",0,0,1,1,1
chr1,113904880,113905187,2,"2,5",0,1,0,0,1
chr1,113905187,113905200,3,"2,3,5",0,1,1,0,1
chr1,113905200,113905280,2,"3,5",0,0,1,0,1
chr1,113914298,113914304,2,"4,5",0,0,0,1,1
chr1,113914304,113914333,3,"3,4,5",0,0,1,1,1
chr1,113914333,113914503,4,"2,3,4,5",0,1,1,1,1
chr1,113914503,113914553,3,"3,4,5",0,0,1,1,1
chr1,113914553,113914562,2,"4,5",0,0,0,1,1
chr1,113929127,113929678,2,"2,5",0,1,0,0,1
chr1,114346523,114346536,2,"3,5",0,0,1,0,1
chr1,114346536,114346827,3,"2,3,5",0,1,1,0,1
chr1,114346827,114346856,2,"2,5",0,1,0,0,1
chr1,114581648,114581673,2,"2,5",0,1,0,0,1
chr1,114581673,114581912,3,"2,3,5",0,1,1,0,1
chr1,114716680,114716984,2,"3,5",0,0,1,0,1
chr1,116373084,116373404,2,"2,5",0,1,0,0,1
chr1,116415752,116415795,2,"2,5",0,1,0,0,1
chr1,116415795,116415847,3,"2,3,5",0,1,1,0,1
chr1,116415847,116416050,4,"2,3,4,5",0,1,1,1,1
chr1,116416050,116416072,3,"2,4,5",0,1,0,1,1
chr1,116416072,116416111,2,"4,5",0,0,0,1,1
chr1,116499116,116499361,2,"3,5",0,0,1,0,1
chr1,116504535,116504688,3,"2,3,5",0,1,1,0,1
chr1,116504688,116504761,2,"2,5",0,1,0,0,1
chr1,116571000,116571248,2,"3,5",0,0,1,0,1
chr1,116687610,116687654,2,"4,5",0,0,0,1,1
chr1,116687654,116687740,3,"3,4,5",0,0,1,1,1
chr1,116687740,116687874,4,"2,3,4,5",0,1,1,1,1
chr1,116687874,116687959,3,"2,3,5",0,1,1,0,1
chr1,116687959,116687975,2,"3,5",0,0,1,0,1
chr1,117093279,117093553,2,"3,5",0,0,1,0,1
chr1,117367217,117367521,2,"3,5",0,0,1,0,1
chr1,117612649,117612698,2,"4,5",0,0,0,1,1
chr1,117612698,117612735,3,"3,4,5",0,0,1,1,1
chr1,117612735,117612875,4,"2,3,4,5",0,1,1,1,1
chr1,117612875,117612913,3,"3,4,5",0,0,1,1,1
chr1,117612913,117612923,2,"3,5",0,0,1,0,1
chr1,117929501,117929611,2,"2,5",0,1,0,0,1
chr1,117929611,117929821,3,"2,3,5",0,1,1,0,1
chr1,117929821,117929915,2,"3,5",0,0,1,0,1
chr1,119140234,119140759,2,"2,5",0,1,0,0,1
chr1,120942529,120942833,3,"2,3,5",0,1,1,0,1
chr1,120942833,120942849,2,"2,5",0,1,0,0,1
chr1,121080206,121080308,2,"2,5",0,1,0,0,1
chr1,121080308,121080515,3,"2,3,5",0,1,1,0,1
chr1,121080515,121080612,2,"3,5",0,0,1,0,1
chr1,121092654,121092672,2,"2,5",0,1,0,0,1
chr1,121092672,121092970,3,"2,3,5",0,1,1,0,1
chr1,144412553,144412873,2,"2,5",0,1,0,0,1
chr1,144551629,144551933,2,"3,5",0,0,1,0,1
chr1,144552112,144552416,2,"3,5",0,0,1,0,1
chr1,145281078,145281082,2,"2,5",0,1,0,0,1
chr1,145281082,145281386,3,"2,3,5",0,1,1,0,1
chr1,145281386,145281398,2,"2,5",0,1,0,0,1
chr1,145918627,145918886,2,"2,5",0,1,0,0,1
chr1,145957439,145957672,2,"3,5",0,0,1,0,1
chr1,145996526,145996616,2,"3,5",0,0,1,0,1
chr1,145996616,145996720,3,"2,3,5",0,1,1,0,1
chr1,145996720,145996736,2,"2,5",0,1,0,0,1
chr1,146051808,146052001,2,"4,5",0,0,0,1,1
chr1,146052001,146052033,3,"3,4,5",0,0,1,1,1
chr1,146052033,146052072,4,"2,3,4,5",0,1,1,1,1
chr1,146052072,146052305,3,"2,3,5",0,1,1,0,1
chr1,146052305,146052313,2,"2,5",0,1,0,0,1
chr1,146376818,146377138,2,"2,5",0,1,0,0,1
chr1,147084495,147084517,2,"3,5",0,0,1,0,1
chr1,147084517,147084799,3,"2,3,5",0,1,1,0,1
chr1,147084799,147084841,2,"2,5",0,1,0,0,1
chr1,147172420,147172724,2,"3,5",0,0,1,0,1
chr1,147242437,147242757,2,"2,5",0,1,0,0,1
chr1,148334450,148334534,2,"2,5",0,1,0,0,1
chr1,148334534,148334770,3,"2,3,5",0,1,1,0,1
chr1,148334770,148334838,2,"3,5",0,0,1,0,1
chr1,148388893,148389078,2,"3,5",0,0,1,0,1
chr1,148522555,148522614,2,"2,5",0,1,0,0,1
chr1,148522614,148522631,3,"2,3,5",0,1,1,0,1
chr1,148522631,148522875,4,"2,3,4,5",0,1,1,1,1
chr1,148522875,148522895,3,"3,4,5",0,0,1,1,1
chr1,148522895,148522918,2,"3,5",0,0,1,0,1
chr1,149708539,149708548,2,"2,5",0,1,0,0,1
chr1,149708548,149708807,3,"2,3,5",0,1,1,0,1
chr1,149886568,149886872,2,"3,5",0,0,1,0,1
chr1,149887800,149888020,3,"2,3,5",0,1,1,0,1
chr1,149888020,149888039,2,"2,5",0,1,0,0,1
chr1,150067523,150067843,2,"2,5",0,1,0,0,1
chr1,150363526,150363655,3,"3,4,5",0,0,1,1,1
chr1,150363655,150363732,2,"3,5",0,0,1,0,1
chr1,150487135,150487147,2,"3,5",0,0,1,0,1
chr1,150487147,150487420,3,"2,3,5",0,1,1,0,1
chr1,150487420,150487467,2,"2,5",0,1,0,0,1
chr1,150506492,150506792,2,"3,5",0,0,1,0,1
chr1,150545562,150545683,2,"3,5",0,0,1,0,1
chr1,150545683,150545763,3,"3,4,5",0,0,1,1,1
chr1,150545763,150545850,4,"2,3,4,5",0,1,1,1,1
chr1,150545850,150545947,3,"3,4,5",0,0,1,1,1
chr1,150545947,150545971,2,"3,5",0,0,1,0,1
chr1,150552326,150552627,2,"3,5",0,0,1,0,1
chr1,150579488,150579792,2,"3,5",0,0,1,0,1
chr1,150579899,150579956,2,"2,5",0,1,0,0,1
chr1,150876737,150877057,2,"2,5",0,1,0,0,1
chr1,150926193,150926224,2,"2,5",0,1,0,0,1
