chrom,start,end,num,list,ENCFF081XKA_EP300_sorted.bed,ENCFF264QTE_EP300_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr10,72273484,72273768,2,"2,3",0,1,1
chr10,72331579,72331640,2,"1,3",1,0,1
chr10,72331640,72331901,3,"1,2,3",1,1,1
chr10,72331901,72331924,2,"2,3",0,1,1
chr10,73811763,73812047,2,"2,3",0,1,1
chr10,73819510,73819536,2,"1,3",1,0,1
chr10,73819536,73819820,3,"1,2,3",1,1,1
chr10,73819820,73819846,2,"1,3",1,0,1
chr10,73906715,73906999,2,"2,3",0,1,1
chr10,74743339,74743382,2,"1,3",1,0,1
chr10,74743382,74743666,3,"1,2,3",1,1,1
chr10,74743666,74743675,2,"1,3",1,0,1
chr10,75022283,75022567,2,"2,3",0,1,1
chr10,75192135,75192419,2,"2,3",0,1,1
chr10,75262729,75262749,2,"1,3",1,0,1
chr10,75262749,75263033,3,"1,2,3",1,1,1
chr10,75263033,75263065,2,"1,3",1,0,1
chr10,77582703,77582987,2,"2,3",0,1,1
chr10,77857359,77857405,2,"1,3",1,0,1
chr10,77857405,77857689,3,"1,2,3",1,1,1
chr10,77857689,77857695,2,"1,3",1,0,1
chr10,77865590,77865655,2,"1,3",1,0,1
chr10,77865655,77865926,3,"1,2,3",1,1,1
chr10,77865926,77865939,2,"2,3",0,1,1
chr10,77872274,77872359,2,"1,3",1,0,1
chr10,77872359,77872471,3,"1,2,3",1,1,1
chr10,77872471,77872610,2,"1,3",1,0,1
chr10,77911654,77911938,2,"2,3",0,1,1
chr10,77919731,77920015,2,"2,3",0,1,1
chr10,80100945,80101229,2,"2,3",0,1,1
chr10,80290998,80291334,2,"1,3",1,0,1
chr10,85642325,85642331,2,"2,3",0,1,1
chr10,85642331,85642609,3,"1,2,3",1,1,1
chr10,85642609,85642667,2,"1,3",1,0,1
chr10,87504704,87505040,2,"1,3",1,0,1
chr10,88254139,88254423,2,"2,3",0,1,1
chr10,89921435,89921533,2,"1,3",1,0,1
chr10,89921533,89921632,3,"1,2,3",1,1,1
chr10,89921632,89921771,2,"1,3",1,0,1
chr10,90407176,90407238,2,"2,3",0,1,1
chr10,90407238,90407460,3,"1,2,3",1,1,1
chr10,90407460,90407574,2,"1,3",1,0,1
chr10,92123091,92123375,2,"2,3",0,1,1
chr10,93518582,93518866,2,"2,3",0,1,1
chr10,93763124,93763166,2,"1,3",1,0,1
chr10,93763166,93763450,3,"1,2,3",1,1,1
chr10,93763450,93763460,2,"1,3",1,0,1
chr10,97327909,97328193,2,"2,3",0,1,1
chr10,97337411,97337665,3,"1,2,3",1,1,1
chr10,97566395,97566679,2,"2,3",0,1,1
chr10,97571689,97571973,2,"2,3",0,1,1
chr10,97574631,97574682,2,"1,3",1,0,1
chr10,97574682,97574966,3,"1,2,3",1,1,1
chr10,97574966,97574967,2,"1,3",1,0,1
chr10,97649025,97649309,2,"2,3",0,1,1
chr10,97718797,97719081,2,"2,3",0,1,1
chr10,98434395,98434679,2,"2,3",0,1,1
chr10,99008125,99008318,2,"2,3",0,1,1
chr10,101818426,101818710,2,"2,3",0,1,1
chr10,103155134,103155266,2,"1,3",1,0,1
chr10,103168457,103168461,2,"1,3",1,0,1
chr10,103168461,103168670,3,"1,2,3",1,1,1
chr10,103168670,103168745,2,"2,3",0,1,1
chr10,103238945,103239281,2,"1,3",1,0,1
chr10,103241540,103241669,2,"1,3",1,0,1
chr10,103241669,103241792,3,"1,2,3",1,1,1
chr10,103241792,103241876,2,"1,3",1,0,1
chr10,103548801,103548830,2,"1,3",1,0,1
chr10,103548830,103549114,3,"1,2,3",1,1,1
chr10,103549114,103549137,2,"1,3",1,0,1
chr10,103890174,103890267,2,"1,3",1,0,1
chr10,103890267,103890510,3,"1,2,3",1,1,1
chr10,103890510,103890551,2,"2,3",0,1,1
chr10,104472541,104472825,2,"2,3",0,1,1
chr10,104480866,104480930,2,"1,3",1,0,1
chr10,104480930,104481071,3,"1,2,3",1,1,1
chr10,104481071,104481202,2,"1,3",1,0,1
chr10,110426280,110426564,2,"2,3",0,1,1
chr10,110430852,110430884,2,"1,3",1,0,1
chr10,110430884,110431168,3,"1,2,3",1,1,1
chr10,110431168,110431188,2,"1,3",1,0,1
chr10,113480907,113481191,2,"2,3",0,1,1
chr10,113678854,113679047,2,"2,3",0,1,1
chr10,113854479,113854763,2,"2,3",0,1,1
chr10,114507498,114507683,2,"2,3",0,1,1
chr10,119000679,119000693,2,"1,3",1,0,1
chr10,119000693,119000977,3,"1,2,3",1,1,1
chr10,119000977,119001218,2,"1,3",1,0,1
chr10,119006893,119007177,2,"2,3",0,1,1
chr10,123129627,123129911,2,"2,3",0,1,1
chr10,123743954,123744033,2,"1,3",1,0,1
chr10,123744033,123744237,3,"1,2,3",1,1,1
chr10,123744237,123744290,2,"1,3",1,0,1
chr10,125585043,125585327,2,"2,3",0,1,1
chr10,125836742,125836776,2,"1,3",1,0,1
chr10,125836776,125837060,3,"1,2,3",1,1,1
chr10,125837060,125837078,2,"1,3",1,0,1
chr10,126013544,126013828,2,"2,3",0,1,1
chr10,127908692,127908748,2,"1,3",1,0,1
chr10,127908748,127909028,3,"1,2,3",1,1,1
chr10,127909028,127909032,2,"2,3",0,1,1
chr10,133278775,133278863,2,"1,3",1,0,1
chr10,133278863,133279111,3,"1,2,3",1,1,1
chr10,133279111,133279147,2,"2,3",0,1,1
chr11,842428,842988,2,"1,3",1,0,1
chr11,955446,955782,2,"1,3",1,0,1
chr11,1772651,1772675,2,"1,3",1,0,1
chr11,1772675,1772811,3,"1,2,3",1,1,1
chr11,1772811,1772842,2,"1,3",1,0,1
chr11,1782899,1782964,2,"1,3",1,0,1
chr11,1782964,1783235,3,"1,2,3",1,1,1
chr11,1783235,1783248,2,"2,3",0,1,1
chr11,1796561,1796596,2,"1,3",1,0,1
chr11,1796596,1796889,3,"1,2,3",1,1,1
chr11,1796889,1796917,2,"1,3",1,0,1
chr11,1827258,1827304,2,"1,3",1,0,1
chr11,1827304,1827577,3,"1,2,3",1,1,1
chr11,1834143,1834189,2,"1,3",1,0,1
chr11,1834189,1834473,3,"1,2,3",1,1,1
chr11,1834473,1834479,2,"1,3",1,0,1
chr11,2169194,2169290,2,"1,3",1,0,1
chr11,9568905,9569091,2,"2,3",0,1,1
chr11,10742845,10742864,2,"1,3",1,0,1
chr11,10742864,10743148,3,"1,2,3",1,1,1
chr11,10743148,10743181,2,"1,3",1,0,1
chr11,18526941,18527225,2,"2,3",0,1,1
chr11,19978714,19978998,2,"2,3",0,1,1
chr11,20035767,20035777,2,"1,3",1,0,1
chr11,20035777,20035953,3,"1,2,3",1,1,1
chr11,20035953,20036011,2,"1,3",1,0,1
chr11,20042058,20042108,2,"1,3",1,0,1
chr11,20042108,20042392,3,"1,2,3",1,1,1
chr11,20042392,20042394,2,"1,3",1,0,1
chr11,30422916,30423252,2,"1,3",1,0,1
chr11,34570596,34570880,2,"2,3",0,1,1
chr11,35275547,35275831,2,"2,3",0,1,1
chr11,35365955,35366126,3,"1,2,3",1,1,1
chr11,35366126,35366179,2,"2,3",0,1,1
chr11,44978964,44978992,2,"1,3",1,0,1
chr11,44978992,44979276,3,"1,2,3",1,1,1
chr11,44979276,44979300,2,"1,3",1,0,1
chr11,45917857,45918141,2,"2,3",0,1,1
chr11,46243176,46243690,2,"2,3",0,1,1
chr11,46273887,46274223,2,"1,3",1,0,1
chr11,47194211,47194547,2,"1,3",1,0,1
chr11,47243479,47243815,2,"1,3",1,0,1
chr11,47578831,47579167,2,"1,3",1,0,1
chr11,48090857,48091193,2,"1,3",1,0,1
chr11,60376667,60376705,2,"1,3",1,0,1
chr11,60376705,60376989,3,"1,2,3",1,1,1
chr11,60376989,60377003,2,"1,3",1,0,1
chr11,61971742,61971749,2,"2,3",0,1,1
chr11,61971749,61972026,3,"1,2,3",1,1,1
chr11,61972026,61972085,2,"1,3",1,0,1
chr11,62242119,62242403,2,"2,3",0,1,1
chr11,62539442,62539726,2,"2,3",0,1,1
chr11,62553101,62553134,2,"1,3",1,0,1
chr11,62553134,62553418,3,"1,2,3",1,1,1
chr11,62553418,62553437,2,"1,3",1,0,1
chr11,62841516,62841552,2,"1,3",1,0,1
chr11,62841552,62841836,3,"1,2,3",1,1,1
chr11,62841836,62842052,2,"1,3",1,0,1
chr11,63558622,63558791,2,"1,3",1,0,1
chr11,63558791,63558958,3,"1,2,3",1,1,1
chr11,63558958,63559075,2,"2,3",0,1,1
chr11,63622381,63622665,2,"2,3",0,1,1
chr11,64855047,64855331,2,"2,3",0,1,1
chr11,64876847,64877131,2,"2,3",0,1,1
chr11,65183428,65183612,2,"1,3",1,0,1
chr11,65418597,65418749,2,"1,3",1,0,1
chr11,65418749,65418873,3,"1,2,3",1,1,1
chr11,65418873,65418933,2,"1,3",1,0,1
chr11,65420001,65420026,2,"1,3",1,0,1
chr11,65420026,65420269,3,"1,2,3",1,1,1
chr11,65421229,65421244,2,"1,3",1,0,1
chr11,65421244,65421493,3,"1,2,3",1,1,1
chr11,65442229,65442565,2,"1,3",1,0,1
chr11,65487635,65487919,2,"2,3",0,1,1
chr11,65497390,65497420,2,"2,3",0,1,1
chr11,65497420,65497674,3,"1,2,3",1,1,1
chr11,65497674,65497756,2,"1,3",1,0,1
chr11,66012815,66012853,2,"1,3",1,0,1
chr11,66012853,66013137,3,"1,2,3",1,1,1
chr11,66013137,66013151,2,"1,3",1,0,1
chr11,66439039,66439299,2,"1,3",1,0,1
chr11,66677674,66678010,2,"1,3",1,0,1
chr11,66709782,66709803,2,"1,3",1,0,1
chr11,66709803,66710087,3,"1,2,3",1,1,1
chr11,66710087,66710118,2,"1,3",1,0,1
chr11,66720239,66720575,2,"1,3",1,0,1
chr11,66744656,66744992,2,"1,3",1,0,1
chr11,66984023,66984052,2,"2,3",0,1,1
chr11,66984052,66984307,3,"1,2,3",1,1,1
chr11,66984307,66984350,2,"1,3",1,0,1
chr11,66996947,66997029,2,"1,3",1,0,1
chr11,66997029,66997283,3,"1,2,3",1,1,1
chr11,66997283,66997313,2,"2,3",0,1,1
chr11,67303706,67304198,2,"2,3",0,1,1
chr11,67312674,67312679,2,"1,3",1,0,1
chr11,67312679,67312963,3,"1,2,3",1,1,1
chr11,67312963,67313010,2,"1,3",1,0,1
chr11,67345969,67346253,2,"2,3",0,1,1
chr11,67353373,67353657,2,"2,3",0,1,1
chr11,67379575,67379577,2,"1,3",1,0,1
chr11,67379577,67379861,3,"1,2,3",1,1,1
chr11,67379861,67379911,2,"1,3",1,0,1
chr11,67469156,67469492,2,"1,3",1,0,1
chr11,67582498,67582782,3,"1,2,3",1,1,1
chr11,67582782,67582834,2,"1,3",1,0,1
chr11,67674595,67674645,2,"1,3",1,0,1
chr11,67674645,67674929,3,"1,2,3",1,1,1
chr11,67674929,67674931,2,"1,3",1,0,1
chr11,68013226,68013562,2,"1,3",1,0,1
chr11,68014423,68014612,2,"1,3",1,0,1
chr11,68038240,68038283,2,"1,3",1,0,1
chr11,68038283,68038567,3,"1,2,3",1,1,1
chr11,68038567,68038576,2,"1,3",1,0,1
chr11,68751322,68751349,2,"1,3",1,0,1
chr11,68751349,68751633,3,"1,2,3",1,1,1
chr11,68751633,68751658,2,"1,3",1,0,1
chr11,68763200,68763252,2,"1,3",1,0,1
chr11,68763252,68763536,3,"1,2,3",1,1,1
chr11,68905864,68906148,2,"2,3",0,1,1
chr11,69106461,69106745,2,"2,3",0,1,1
chr11,69301819,69301829,2,"2,3",0,1,1
chr11,69301829,69301991,3,"1,2,3",1,1,1
chr11,69301991,69302019,2,"2,3",0,1,1
chr11,69437075,69437119,2,"1,3",1,0,1
chr11,69437119,69437302,3,"1,2,3",1,1,1
chr11,69437302,69437411,2,"1,3",1,0,1
chr11,69444683,69444967,2,"2,3",0,1,1
chr11,69479960,69480026,2,"1,3",1,0,1
chr11,69480026,69480148,3,"1,2,3",1,1,1
chr11,69480148,69480296,2,"1,3",1,0,1
chr11,69638973,69639257,2,"2,3",0,1,1
chr11,69654793,69654922,2,"1,3",1,0,1
chr11,69654922,69655129,3,"1,2,3",1,1,1
chr11,69655129,69655206,2,"2,3",0,1,1
chr11,69914691,69914720,2,"1,3",1,0,1
chr11,69914720,69915004,3,"1,2,3",1,1,1
chr11,69915004,69915027,2,"1,3",1,0,1
chr11,70048765,70049049,2,"2,3",0,1,1
chr11,70068072,70068356,2,"2,3",0,1,1
chr11,70183552,70183836,2,"2,3",0,1,1
chr11,71425701,71425773,2,"1,3",1,0,1
chr11,71425773,71426037,3,"1,2,3",1,1,1
chr11,71426037,71426057,2,"2,3",0,1,1
chr11,71481524,71481559,2,"2,3",0,1,1
chr11,71481559,71481721,3,"1,2,3",1,1,1
chr11,71481721,71481727,2,"2,3",0,1,1
chr11,71500693,71500977,2,"2,3",0,1,1
chr11,72782762,72783001,2,"2,3",0,1,1
chr11,72786453,72786490,2,"1,3",1,0,1
chr11,72786490,72786719,3,"1,2,3",1,1,1
chr11,72786719,72786726,2,"2,3",0,1,1
chr11,73227928,73228212,2,"2,3",0,1,1
chr11,73272072,73272353,2,"1,3",1,0,1
chr11,73376069,73376226,2,"1,3",1,0,1
chr11,75326126,75326149,2,"2,3",0,1,1
chr11,75326149,75326364,3,"1,2,3",1,1,1
chr11,75333859,75333885,2,"1,3",1,0,1
chr11,75333885,75333996,3,"1,2,3",1,1,1
chr11,75333996,75334013,2,"2,3",0,1,1
chr11,76769724,76769916,2,"1,3",1,0,1
chr11,76788682,76788782,2,"2,3",0,1,1
chr11,76788782,76788897,3,"1,2,3",1,1,1
chr11,76788897,76788966,2,"2,3",0,1,1
chr11,77035395,77035731,2,"1,3",1,0,1
chr11,82680259,82680595,2,"1,3",1,0,1
chr11,82791828,82792086,2,"2,3",0,1,1
chr11,83092827,83093111,2,"2,3",0,1,1
chr11,84987665,84987705,2,"1,3",1,0,1
chr11,84987705,84987989,3,"1,2,3",1,1,1
chr11,84987989,84988001,2,"1,3",1,0,1
chr11,85844466,85844610,2,"1,3",1,0,1
chr11,85844610,85844681,3,"1,2,3",1,1,1
chr11,85844681,85844802,2,"1,3",1,0,1
chr11,85845151,85845392,2,"2,3",0,1,1
chr11,86160568,86160852,2,"2,3",0,1,1
chr11,86706365,86706496,2,"2,3",0,1,1
chr11,86706496,86706649,3,"1,2,3",1,1,1
chr11,86706649,86706664,2,"1,3",1,0,1
chr11,86790244,86790782,2,"1,3",1,0,1
chr11,86800206,86800542,2,"1,3",1,0,1
chr11,87000181,87000664,2,"2,3",0,1,1
chr11,87005328,87005612,2,"2,3",0,1,1
chr11,101034116,101034128,2,"2,3",0,1,1
chr11,101034128,101034303,3,"1,2,3",1,1,1
chr11,101034303,101034400,2,"2,3",0,1,1
chr11,101441713,101441817,2,"1,3",1,0,1
chr11,101441817,101441938,3,"1,2,3",1,1,1
chr11,101441938,101442049,2,"1,3",1,0,1
chr11,110356801,110356866,2,"2,3",0,1,1
chr11,110356866,110356976,3,"1,2,3",1,1,1
chr11,110356976,110357073,2,"2,3",0,1,1
chr11,110357423,110357543,2,"1,3",1,0,1
chr11,112241583,112241867,2,"2,3",0,1,1
chr11,115941580,115941589,2,"1,3",1,0,1
chr11,115941589,115941873,3,"1,2,3",1,1,1
chr11,115941873,115941916,2,"1,3",1,0,1
chr11,116808324,116808655,2,"1,3",1,0,1
chr11,117833405,117833440,2,"2,3",0,1,1
chr11,117833440,117833689,3,"1,2,3",1,1,1
chr11,117833689,117833776,2,"1,3",1,0,1
chr11,118076763,118077047,2,"2,3",0,1,1
chr11,118912359,118912643,2,"2,3",0,1,1
chr11,118916841,118916865,2,"2,3",0,1,1
chr11,118916865,118917115,3,"1,2,3",1,1,1
chr11,118917115,118917191,2,"1,3",1,0,1
chr11,118918209,118918493,2,"2,3",0,1,1
chr11,118919783,118920067,2,"2,3",0,1,1
chr11,119361218,119361502,2,"2,3",0,1,1
chr11,121257980,121258073,2,"1,3",1,0,1
chr11,121258073,121258316,3,"1,2,3",1,1,1
chr11,121258316,121258357,2,"2,3",0,1,1
chr11,121459581,121459865,2,"2,3",0,1,1
chr11,123137395,123137679,2,"2,3",0,1,1
chr11,126365475,126365640,2,"2,3",0,1,1
chr11,126382641,126382673,2,"1,3",1,0,1
chr11,126382673,126382957,3,"1,2,3",1,1,1
chr11,126382957,126382977,2,"1,3",1,0,1
chr11,129853895,129854179,2,"2,3",0,1,1
chr11,129861795,129862079,2,"2,3",0,1,1
chr12,632195,632479,2,"2,3",0,1,1
chr12,1656929,1657213,2,"2,3",0,1,1
chr12,2795975,2795982,2,"1,3",1,0,1
chr12,2795982,2796153,3,"1,2,3",1,1,1
chr12,2796153,2796164,2,"1,3",1,0,1
chr12,3315207,3315491,2,"2,3",0,1,1
chr12,6201207,6201491,2,"2,3",0,1,1
chr12,6264760,6264787,2,"1,3",1,0,1
chr12,6264787,6265071,3,"1,2,3",1,1,1
chr12,6265071,6265096,2,"1,3",1,0,1
chr12,6372520,6372804,2,"2,3",0,1,1
chr12,7919810,7920293,2,"2,3",0,1,1
chr12,8828047,8828331,2,"2,3",0,1,1
chr12,8949421,8949959,2,"1,3",1,0,1
chr12,9648469,9648805,2,"1,3",1,0,1
chr12,10422203,10422220,2,"1,3",1,0,1
chr12,10422220,10422504,3,"1,2,3",1,1,1
chr12,10422504,10422539,2,"1,3",1,0,1
chr12,12819808,12819944,2,"1,3",1,0,1
chr12,12819944,12820144,3,"1,2,3",1,1,1
chr12,12820144,12820228,2,"2,3",0,1,1
chr12,12872264,12872345,2,"1,3",1,0,1
chr12,12872345,12872600,3,"1,2,3",1,1,1
chr12,12872600,12872629,2,"2,3",0,1,1
chr12,12872860,12873144,2,"2,3",0,1,1
chr12,12883447,12883461,2,"1,3",1,0,1
chr12,12883461,12883605,3,"1,2,3",1,1,1
chr12,12883605,12883664,2,"1,3",1,0,1
chr12,12890715,12890743,2,"2,3",0,1,1
chr12,12890743,12890999,3,"1,2,3",1,1,1
chr12,12890999,12891079,2,"1,3",1,0,1
chr12,14207849,14207941,2,"2,3",0,1,1
chr12,14207941,14208277,3,"1,2,3",1,1,1
chr12,14208277,14208345,2,"2,3",0,1,1
chr12,14239503,14239787,2,"2,3",0,1,1
chr12,14257587,14257862,2,"2,3",0,1,1
chr12,14836264,14836548,2,"2,3",0,1,1
chr12,14836909,14837114,2,"2,3",0,1,1
chr12,14886338,14886350,2,"1,3",1,0,1
chr12,14886350,14886634,3,"1,2,3",1,1,1
chr12,14886634,14886674,2,"1,3",1,0,1
chr12,15789525,15789556,2,"1,3",1,0,1
chr12,15789556,15789840,3,"1,2,3",1,1,1
chr12,15789840,15789861,2,"1,3",1,0,1
chr12,31749247,31749300,2,"1,3",1,0,1
chr12,31749300,31749583,3,"1,2,3",1,1,1
chr12,31749583,31749584,2,"2,3",0,1,1
chr12,42922044,42922380,2,"1,3",1,0,1
chr12,45260298,45260582,2,"2,3",0,1,1
chr12,46176528,46176812,2,"2,3",0,1,1
chr12,46179671,46179704,2,"1,3",1,0,1
chr12,46179704,46179988,3,"1,2,3",1,1,1
chr12,46179988,46180007,2,"1,3",1,0,1
chr12,46383409,46383693,2,"2,3",0,1,1
chr12,47188855,47189139,2,"2,3",0,1,1
chr12,47234706,47234990,2,"2,3",0,1,1
chr12,47370512,47370796,2,"2,3",0,1,1
chr12,48021950,48021965,2,"1,3",1,0,1
chr12,48021965,48022249,3,"1,2,3",1,1,1
chr12,48022249,48022286,2,"1,3",1,0,1
chr12,48023025,48023361,2,"1,3",1,0,1
chr12,49060643,49060979,2,"1,3",1,0,1
chr12,49366688,49367225,2,"1,3",1,0,1
chr12,49869124,49869134,2,"2,3",0,1,1
chr12,49869134,49869408,3,"1,2,3",1,1,1
chr12,49869408,49869470,2,"1,3",1,0,1
chr12,50241253,50241537,2,"2,3",0,1,1
chr12,50283116,50283452,2,"1,3",1,0,1
chr12,50647547,50647831,2,"2,3",0,1,1
chr12,51388119,51388403,2,"2,3",0,1,1
chr12,52069524,52069725,2,"2,3",0,1,1
chr12,52069725,52070008,3,"1,2,3",1,1,1
chr12,52070008,52070061,2,"1,3",1,0,1
chr12,52164016,52164352,2,"1,3",1,0,1
chr12,52200593,52200662,2,"1,3",1,0,1
chr12,52200662,52200929,3,"1,2,3",1,1,1
chr12,52200929,52200946,2,"2,3",0,1,1
chr12,52203480,52203613,2,"1,3",1,0,1
chr12,52203677,52203691,2,"2,3",0,1,1
chr12,52203691,52203783,3,"1,2,3",1,1,1
chr12,52203783,52203841,2,"2,3",0,1,1
chr12,52215682,52215780,2,"1,3",1,0,1
chr12,52215780,52215970,3,"1,2,3",1,1,1
chr12,52215970,52215993,2,"1,3",1,0,1
chr12,52217378,52217415,2,"1,3",1,0,1
chr12,52217415,52217563,3,"1,2,3",1,1,1
chr12,52217563,52217580,2,"1,3",1,0,1
chr12,52236016,52236035,2,"1,3",1,0,1
chr12,52236035,52236319,3,"1,2,3",1,1,1
chr12,52236319,52236352,2,"1,3",1,0,1
chr12,52243500,52243784,2,"2,3",0,1,1
chr12,52244078,52244362,2,"2,3",0,1,1
chr12,52247354,52247390,2,"1,3",1,0,1
chr12,52247390,52247674,3,"1,2,3",1,1,1
chr12,52247674,52247690,2,"1,3",1,0,1
chr12,52280488,52280596,2,"2,3",0,1,1
chr12,52280596,52280700,3,"1,2,3",1,1,1
chr12,52280700,52280772,2,"2,3",0,1,1
chr12,52344890,52345226,2,"1,3",1,0,1
chr12,52396086,52396242,2,"1,3",1,0,1
chr12,52895249,52895293,2,"2,3",0,1,1
chr12,52895293,52895402,3,"1,2,3",1,1,1
chr12,52895402,52895511,2,"2,3",0,1,1
chr12,52903909,52904075,2,"2,3",0,1,1
chr12,52945556,52945574,2,"2,3",0,1,1
chr12,52945574,52945715,3,"1,2,3",1,1,1
chr12,52945715,52945720,2,"1,3",1,0,1
chr12,52945993,52946004,2,"1,3",1,0,1
chr12,52946004,52946169,3,"1,2,3",1,1,1
chr12,52946169,52946174,2,"2,3",0,1,1
chr12,52949772,52950108,2,"1,3",1,0,1
chr12,53174848,53175151,2,"1,3",1,0,1
chr12,53379390,53379449,2,"1,3",1,0,1
chr12,53825313,53825395,2,"2,3",0,1,1
chr12,53825395,53825537,3,"1,2,3",1,1,1
chr12,53825537,53825597,2,"2,3",0,1,1
chr12,54359214,54359550,2,"1,3",1,0,1
chr12,54387601,54387663,2,"1,3",1,0,1
chr12,54387663,54387937,3,"1,2,3",1,1,1
chr12,54387937,54387947,2,"2,3",0,1,1
chr12,56118000,56118336,2,"1,3",1,0,1
chr12,56291667,56291942,2,"2,3",0,1,1
chr12,57088477,57088580,2,"2,3",0,1,1
chr12,57088580,57088916,3,"1,2,3",1,1,1
chr12,57088916,57088963,2,"2,3",0,1,1
chr12,57522231,57522515,2,"2,3",0,1,1
chr12,57752395,57752679,2,"2,3",0,1,1
chr12,57771911,57772247,2,"1,3",1,0,1
chr12,58877235,58877248,2,"1,3",1,0,1
chr12,58877248,58877532,3,"1,2,3",1,1,1
chr12,58877532,58877571,2,"1,3",1,0,1
chr12,60101561,60101680,2,"2,3",0,1,1
chr12,62934987,62935470,2,"1,3",1,0,1
chr12,63862181,63862230,2,"1,3",1,0,1
chr12,63862230,63862514,3,"1,2,3",1,1,1
chr12,63862514,63862517,2,"1,3",1,0,1
chr12,64600256,64600282,2,"1,3",1,0,1
chr12,64600282,64600566,3,"1,2,3",1,1,1
chr12,64600566,64600592,2,"1,3",1,0,1
chr12,64611002,64611307,2,"1,3",1,0,1
chr12,64634087,64634248,2,"1,3",1,0,1
chr12,64889891,64890227,2,"1,3",1,0,1
chr12,65607362,65607440,2,"2,3",0,1,1
chr12,65607570,65607854,2,"2,3",0,1,1
chr12,67275682,67275697,2,"1,3",1,0,1
chr12,67275697,67275981,3,"1,2,3",1,1,1
chr12,67275981,67276018,2,"1,3",1,0,1
chr12,68686808,68687092,2,"2,3",0,1,1
chr12,69440104,69440119,2,"1,3",1,0,1
chr12,69440119,69440403,3,"1,2,3",1,1,1
chr12,69440403,69440440,2,"1,3",1,0,1
chr12,75011143,75011427,2,"2,3",0,1,1
chr12,75236096,75236220,2,"1,3",1,0,1
chr12,75236220,75236504,3,"1,2,3",1,1,1
chr12,75236504,75236633,2,"1,3",1,0,1
chr12,79424091,79424094,2,"1,3",1,0,1
chr12,79424094,79424378,3,"1,2,3",1,1,1
chr12,79424378,79424631,2,"1,3",1,0,1
chr12,79453015,79453286,2,"2,3",0,1,1
chr12,79532910,79532991,2,"1,3",1,0,1
chr12,79532991,79533104,3,"1,2,3",1,1,1
chr12,79533104,79533246,2,"1,3",1,0,1
chr12,79546541,79546579,2,"1,3",1,0,1
chr12,79546579,79546863,3,"1,2,3",1,1,1
chr12,79546863,79546877,2,"1,3",1,0,1
chr12,79547055,79547339,2,"2,3",0,1,1
chr12,79547448,79547452,2,"2,3",0,1,1
chr12,79547452,79547732,3,"1,2,3",1,1,1
chr12,79547732,79547788,2,"1,3",1,0,1
chr12,80838129,80838413,2,"2,3",0,1,1
chr12,80868623,80868714,2,"1,3",1,0,1
chr12,80868714,80868913,3,"1,2,3",1,1,1
chr12,80868913,80868959,2,"1,3",1,0,1
chr12,81382049,81382078,2,"1,3",1,0,1
chr12,81382078,81382362,3,"1,2,3",1,1,1
chr12,81382362,81382385,2,"1,3",1,0,1
chr12,82686326,82686662,2,"1,3",1,0,1
chr12,89352522,89352858,2,"1,3",1,0,1
chr12,89566634,89566717,2,"1,3",1,0,1
chr12,89566717,89566970,3,"1,2,3",1,1,1
chr12,89566970,89567001,2,"2,3",0,1,1
chr12,89762801,89762837,2,"1,3",1,0,1
chr12,89762837,89763121,3,"1,2,3",1,1,1
chr12,89763121,89763137,2,"1,3",1,0,1
chr12,89918548,89918556,2,"1,3",1,0,1
chr12,89918556,89918840,3,"1,2,3",1,1,1
chr12,89918840,89918884,2,"1,3",1,0,1
chr12,91885817,91886352,2,"1,3",1,0,1
chr12,91986112,91986168,2,"1,3",1,0,1
chr12,91986168,91986448,3,"1,2,3",1,1,1
chr12,91986448,91986452,2,"2,3",0,1,1
chr12,92144680,92144964,2,"2,3",0,1,1
chr12,93087317,93087421,2,"1,3",1,0,1
chr12,93087421,93087552,3,"1,2,3",1,1,1
chr12,93087552,93087653,2,"1,3",1,0,1
chr12,93541748,93541784,2,"1,3",1,0,1
chr12,93541784,93542084,3,"1,2,3",1,1,1
chr12,93542084,93542273,2,"2,3",0,1,1
chr12,93563933,93564217,2,"2,3",0,1,1
chr12,93570757,93571093,2,"1,3",1,0,1
chr12,95318044,95318380,2,"1,3",1,0,1
chr12,95649388,95649724,2,"1,3",1,0,1
chr12,97159480,97159519,2,"1,3",1,0,1
chr12,97159519,97159803,3,"1,2,3",1,1,1
chr12,97159803,97159816,2,"1,3",1,0,1
chr12,97487484,97487529,2,"1,3",1,0,1
chr12,97487529,97487735,3,"1,2,3",1,1,1
chr12,97487735,97487799,2,"1,3",1,0,1
chr12,97500640,97500709,2,"2,3",0,1,1
chr12,97500709,97500845,3,"1,2,3",1,1,1
chr12,97500845,97500873,2,"2,3",0,1,1
chr12,97501056,97501213,2,"2,3",0,1,1
chr12,97536383,97536458,2,"1,3",1,0,1
chr12,97536458,97536575,3,"1,2,3",1,1,1
chr12,97536575,97536719,2,"1,3",1,0,1
chr12,97556490,97556774,2,"2,3",0,1,1
chr12,97567657,97567668,2,"1,3",1,0,1
chr12,97567668,97567952,3,"1,2,3",1,1,1
chr12,97567952,97568210,2,"1,3",1,0,1
chr12,97568713,97568714,2,"2,3",0,1,1
chr12,97568714,97569034,3,"1,2,3",1,1,1
chr12,97569034,97569042,2,"1,3",1,0,1
chr12,98003001,98003285,2,"2,3",0,1,1
