chrom,start,end,num,list,ENCFF304EAE_SIN3A_sorted.bed,ENCFF544UFD_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,99849945,99850047,2,"1,3",1,0,1
chr1,99850047,99850449,3,"1,2,3",1,1,1
chr1,99850449,99850497,2,"2,3",0,1,1
chr1,99969691,99970641,2,"1,3",1,0,1
chr1,100038633,100039006,2,"2,3",0,1,1
chr1,100132716,100132807,2,"2,3",0,1,1
chr1,100132807,100133336,3,"1,2,3",1,1,1
chr1,100133336,100133376,2,"1,3",1,0,1
chr1,100249502,100249564,2,"1,3",1,0,1
chr1,100249564,100249943,3,"1,2,3",1,1,1
chr1,100249943,100250014,2,"2,3",0,1,1
chr1,100351206,100351224,2,"2,3",0,1,1
chr1,100351224,100351644,3,"1,2,3",1,1,1
chr1,100351644,100351728,2,"1,3",1,0,1
chr1,100351974,100352014,2,"1,3",1,0,1
chr1,100352014,100352685,3,"1,2,3",1,1,1
chr1,100352685,100352902,2,"1,3",1,0,1
chr1,100894937,100894967,2,"1,3",1,0,1
chr1,100894967,100895417,3,"1,2,3",1,1,1
chr1,100895417,100895441,2,"1,3",1,0,1
chr1,101025541,101025991,2,"2,3",0,1,1
chr1,108691907,108692336,2,"2,3",0,1,1
chr1,108746818,108747210,2,"2,3",0,1,1
chr1,108876891,108877448,2,"2,3",0,1,1
chr1,108963036,108963127,2,"1,3",1,0,1
chr1,108963127,108963540,3,"1,2,3",1,1,1
chr1,108963540,108963854,2,"2,3",0,1,1
chr1,109041740,109041766,2,"2,3",0,1,1
chr1,109041766,109042190,3,"1,2,3",1,1,1
chr1,109042190,109042270,2,"1,3",1,0,1
chr1,109090461,109090495,2,"1,3",1,0,1
chr1,109090495,109090945,3,"1,2,3",1,1,1
chr1,109090945,109091165,2,"1,3",1,0,1
chr1,109099954,109100036,2,"1,3",1,0,1
chr1,109100036,109100458,3,"1,2,3",1,1,1
chr1,109100458,109100686,2,"2,3",0,1,1
chr1,109213861,109214067,2,"2,3",0,1,1
chr1,109214067,109214515,3,"1,2,3",1,1,1
chr1,109214515,109214571,2,"1,3",1,0,1
chr1,109283136,109283586,2,"2,3",0,1,1
chr1,109484009,109484022,2,"1,3",1,0,1
chr1,109484022,109484371,3,"1,2,3",1,1,1
chr1,109493967,109494417,2,"2,3",0,1,1
chr1,109546435,109546590,2,"2,3",0,1,1
chr1,109548357,109548385,2,"1,3",1,0,1
chr1,109548385,109548861,3,"1,2,3",1,1,1
chr1,109548861,109549038,2,"2,3",0,1,1
chr1,109619445,109619529,2,"1,3",1,0,1
chr1,109619529,109619927,3,"1,2,3",1,1,1
chr1,109620617,109620722,2,"1,3",1,0,1
chr1,109620826,109621216,2,"2,3",0,1,1
chr1,109984628,109984640,2,"1,3",1,0,1
chr1,109984640,109985090,3,"1,2,3",1,1,1
chr1,109985090,109985259,2,"1,3",1,0,1
chr1,110338234,110338684,2,"2,3",0,1,1
chr1,110339487,110339539,2,"2,3",0,1,1
chr1,110407517,110408021,2,"1,3",1,0,1
chr1,110963189,110963197,2,"2,3",0,1,1
chr1,110963197,110963517,3,"1,2,3",1,1,1
chr1,110963517,110963660,2,"1,3",1,0,1
chr1,111139439,111139889,2,"2,3",0,1,1
chr1,111140192,111140760,2,"2,3",0,1,1
chr1,111200054,111200488,2,"2,3",0,1,1
chr1,111448665,111449000,2,"1,3",1,0,1
chr1,111449000,111449395,3,"1,2,3",1,1,1
chr1,111449395,111449450,2,"2,3",0,1,1
chr1,111755673,111755882,2,"1,3",1,0,1
chr1,111755882,111756034,3,"1,2,3",1,1,1
chr1,111756034,111756177,2,"1,3",1,0,1
chr1,112466108,112466480,2,"2,3",0,1,1
chr1,112618875,112619325,2,"2,3",0,1,1
chr1,112619570,112619980,2,"1,3",1,0,1
chr1,112619980,112620031,3,"1,2,3",1,1,1
chr1,112620031,112620428,2,"2,3",0,1,1
chr1,112674658,112675364,2,"2,3",0,1,1
chr1,112704884,112705334,2,"2,3",0,1,1
chr1,112715398,112715853,2,"2,3",0,1,1
chr1,112955893,112956612,2,"1,3",1,0,1
chr1,112957319,112957356,2,"2,3",0,1,1
chr1,112957430,112957773,2,"2,3",0,1,1
chr1,113072628,113072983,2,"2,3",0,1,1
chr1,113072983,113073278,3,"1,2,3",1,1,1
chr1,113073278,113073487,2,"1,3",1,0,1
chr1,113758866,113758992,2,"1,3",1,0,1
chr1,113758992,113759442,3,"1,2,3",1,1,1
chr1,113759442,113759559,2,"1,3",1,0,1
chr1,113811765,113812051,2,"2,3",0,1,1
chr1,113812051,113812570,3,"1,2,3",1,1,1
chr1,113812570,113812718,2,"1,3",1,0,1
chr1,113904532,113904792,2,"1,3",1,0,1
chr1,113905083,113905190,2,"1,3",1,0,1
chr1,113905190,113905399,3,"1,2,3",1,1,1
chr1,113905399,113905444,2,"1,3",1,0,1
chr1,113929246,113929356,2,"1,3",1,0,1
chr1,113929356,113929806,3,"1,2,3",1,1,1
chr1,113929806,113929959,2,"1,3",1,0,1
chr1,113930101,113930354,2,"2,3",0,1,1
chr1,113930354,113930551,3,"1,2,3",1,1,1
chr1,113930551,113930793,2,"1,3",1,0,1
chr1,114581359,114581919,2,"2,3",0,1,1
chr1,114716561,114716586,2,"2,3",0,1,1
chr1,114716586,114717011,3,"1,2,3",1,1,1
chr1,114717011,114717090,2,"1,3",1,0,1
chr1,116418291,116418741,2,"2,3",0,1,1
chr1,117059953,117059985,2,"2,3",0,1,1
chr1,117059985,117060233,3,"1,2,3",1,1,1
chr1,117060233,117060245,2,"2,3",0,1,1
chr1,117605759,117606263,2,"1,3",1,0,1
chr1,117929340,117929790,2,"2,3",0,1,1
chr1,119139987,119140042,2,"1,3",1,0,1
chr1,119140042,119140491,3,"1,2,3",1,1,1
chr1,119140491,119140737,2,"2,3",0,1,1
chr1,145823933,145823997,2,"1,3",1,0,1
chr1,145823997,145824437,3,"1,2,3",1,1,1
chr1,145824437,145824447,2,"2,3",0,1,1
chr1,145927226,145927884,2,"2,3",0,1,1
chr1,145996498,145996625,2,"1,3",1,0,1
chr1,145996625,145996727,3,"1,2,3",1,1,1
chr1,145996727,145996926,2,"2,3",0,1,1
chr1,145996926,145997075,3,"1,2,3",1,1,1
chr1,145997075,145997450,2,"1,3",1,0,1
chr1,147171969,147172731,2,"1,3",1,0,1
chr1,147242467,147242506,2,"1,3",1,0,1
chr1,147242506,147242956,3,"1,2,3",1,1,1
chr1,147242956,147242971,2,"1,3",1,0,1
chr1,149899372,149899822,2,"2,3",0,1,1
chr1,149927507,149927510,2,"1,3",1,0,1
chr1,149927510,149927960,3,"1,2,3",1,1,1
chr1,149927960,149928213,2,"1,3",1,0,1
chr1,150067463,150067520,2,"1,3",1,0,1
chr1,150067520,150067911,3,"1,2,3",1,1,1
chr1,150149638,150150088,2,"2,3",0,1,1
chr1,150234766,150235209,2,"2,3",0,1,1
chr1,150236000,150236504,2,"1,3",1,0,1
chr1,150268609,150269313,2,"1,3",1,0,1
chr1,150293649,150294071,2,"2,3",0,1,1
chr1,150321402,150321852,2,"2,3",0,1,1
chr1,150363573,150364077,2,"1,3",1,0,1
chr1,150364775,150365052,2,"2,3",0,1,1
chr1,150487041,150487585,2,"2,3",0,1,1
chr1,150560978,150561571,2,"2,3",0,1,1
chr1,150562752,150563148,2,"2,3",0,1,1
chr1,150563416,150563635,2,"2,3",0,1,1
chr1,150567309,150568013,2,"2,3",0,1,1
chr1,150578848,150579035,2,"2,3",0,1,1
chr1,150579378,150579828,2,"2,3",0,1,1
chr1,150611463,150611844,2,"2,3",0,1,1
chr1,150697007,150697346,2,"2,3",0,1,1
chr1,150926207,150926657,2,"2,3",0,1,1
chr1,151070303,151070314,2,"1,3",1,0,1
chr1,151070314,151070764,3,"1,2,3",1,1,1
chr1,151070764,151070807,2,"1,3",1,0,1
chr1,151165988,151166644,2,"2,3",0,1,1
chr1,151189961,151189980,2,"2,3",0,1,1
chr1,151189980,151190390,3,"1,2,3",1,1,1
chr1,151198256,151198553,3,"1,2,3",1,1,1
chr1,151198553,151198578,2,"1,3",1,0,1
chr1,151254458,151254908,2,"2,3",0,1,1
chr1,151281316,151281567,2,"1,3",1,0,1
chr1,151281567,151281820,3,"1,2,3",1,1,1
chr1,151281820,151282017,2,"2,3",0,1,1
chr1,151346821,151346844,2,"1,3",1,0,1
chr1,151346844,151347294,3,"1,2,3",1,1,1
chr1,151347294,151347325,2,"1,3",1,0,1
chr1,151763369,151763819,2,"2,3",0,1,1
chr1,151790272,151790776,2,"1,3",1,0,1
chr1,153634163,153634207,2,"1,3",1,0,1
chr1,153634207,153634589,3,"1,2,3",1,1,1
chr1,153658486,153658981,2,"1,3",1,0,1
chr1,153670855,153671107,3,"1,2,3",1,1,1
chr1,153671107,153671337,2,"1,3",1,0,1
chr1,153677809,153677998,2,"2,3",0,1,1
chr1,153728018,153728182,2,"2,3",0,1,1
chr1,153783310,153783992,2,"1,3",1,0,1
chr1,153923112,153923476,2,"2,3",0,1,1
chr1,153945215,153945438,2,"1,3",1,0,1
chr1,153945694,153945719,2,"1,3",1,0,1
chr1,153945951,153946657,2,"2,3",0,1,1
chr1,153967153,153967267,2,"2,3",0,1,1
chr1,153967267,153967974,3,"1,2,3",1,1,1
chr1,153977330,153977422,2,"2,3",0,1,1
chr1,153977422,153977780,3,"1,2,3",1,1,1
chr1,153977780,153978221,2,"1,3",1,0,1
chr1,153986958,153987324,2,"2,3",0,1,1
chr1,154220449,154220953,2,"1,3",1,0,1
chr1,154272261,154272711,2,"2,3",0,1,1
chr1,154324644,154325033,2,"2,3",0,1,1
chr1,154325092,154325101,2,"2,3",0,1,1
chr1,154325342,154325542,2,"2,3",0,1,1
chr1,154558616,154558713,2,"2,3",0,1,1
chr1,154558713,154559271,3,"1,2,3",1,1,1
chr1,154559271,154559305,2,"1,3",1,0,1
chr1,154936887,154937102,2,"2,3",0,1,1
chr1,154937170,154937337,2,"2,3",0,1,1
chr1,154955127,154955535,2,"2,3",0,1,1
chr1,154961298,154962389,2,"1,3",1,0,1
chr1,154974506,154974531,2,"2,3",0,1,1
chr1,154974531,154974832,3,"1,2,3",1,1,1
chr1,154974832,154975133,2,"1,3",1,0,1
chr1,154975534,154975870,3,"1,2,3",1,1,1
chr1,154983133,154983652,2,"2,3",0,1,1
chr1,155017440,155017839,2,"2,3",0,1,1
chr1,155135581,155136128,2,"2,3",0,1,1
chr1,155173137,155173553,2,"2,3",0,1,1
chr1,155173734,155173790,2,"2,3",0,1,1
chr1,155194661,155195069,2,"2,3",0,1,1
chr1,155208575,155208638,2,"2,3",0,1,1
chr1,155208638,155209025,3,"1,2,3",1,1,1
chr1,155209025,155209142,2,"1,3",1,0,1
chr1,155226632,155226907,2,"2,3",0,1,1
chr1,155227000,155227179,2,"2,3",0,1,1
chr1,155227367,155228060,2,"2,3",0,1,1
chr1,155241156,155241163,2,"1,3",1,0,1
chr1,155241163,155241383,3,"1,2,3",1,1,1
chr1,155241383,155241391,2,"1,3",1,0,1
chr1,155262063,155262067,2,"1,3",1,0,1
chr1,155262171,155262621,2,"2,3",0,1,1
chr1,155273262,155273766,2,"1,3",1,0,1
chr1,155277161,155277413,2,"2,3",0,1,1
chr1,155308407,155308768,2,"2,3",0,1,1
chr1,155308768,155308857,3,"1,2,3",1,1,1
chr1,155308857,155309331,2,"1,3",1,0,1
chr1,155323142,155323583,2,"2,3",0,1,1
chr1,155323735,155324116,2,"1,3",1,0,1
chr1,155563067,155563146,2,"2,3",0,1,1
chr1,155563146,155563543,3,"1,2,3",1,1,1
chr1,155609734,155610184,2,"2,3",0,1,1
chr1,155688900,155689350,2,"2,3",0,1,1
chr1,155745311,155745690,2,"2,3",0,1,1
chr1,155857102,155857442,2,"1,3",1,0,1
chr1,155934104,155934575,2,"1,3",1,0,1
chr1,155970539,155970911,2,"2,3",0,1,1
chr1,155978446,155978721,2,"2,3",0,1,1
chr1,156053687,156054137,2,"2,3",0,1,1
chr1,156054327,156054398,2,"2,3",0,1,1
chr1,156054546,156054563,2,"2,3",0,1,1
chr1,156054563,156054777,3,"1,2,3",1,1,1
chr1,156054777,156055295,2,"1,3",1,0,1
chr1,156076452,156076877,2,"1,3",1,0,1
chr1,156082364,156082814,2,"2,3",0,1,1
chr1,156193852,156194204,2,"2,3",0,1,1
chr1,156212882,156213539,2,"2,3",0,1,1
chr1,156281363,156281515,3,"1,2,3",1,1,1
chr1,156281515,156281601,2,"1,3",1,0,1
chr1,156282611,156282790,2,"1,3",1,0,1
chr1,156282790,156283132,3,"1,2,3",1,1,1
chr1,156337995,156338180,2,"2,3",0,1,1
chr1,156338460,156338515,2,"1,3",1,0,1
chr1,156338515,156338926,3,"1,2,3",1,1,1
chr1,156456645,156457427,2,"2,3",0,1,1
chr1,156500957,156501461,2,"1,3",1,0,1
chr1,156505012,156505462,2,"2,3",0,1,1
chr1,156572383,156572435,2,"2,3",0,1,1
chr1,156572435,156572626,3,"1,2,3",1,1,1
chr1,156572626,156572666,2,"2,3",0,1,1
chr1,156591319,156591970,2,"2,3",0,1,1
chr1,156601203,156601365,2,"1,3",1,0,1
chr1,156601365,156601557,3,"1,2,3",1,1,1
chr1,156601557,156601805,2,"1,3",1,0,1
chr1,156659976,156660345,2,"2,3",0,1,1
chr1,156725850,156726154,2,"2,3",0,1,1
chr1,156728330,156728964,2,"1,3",1,0,1
chr1,156740847,156741085,2,"1,3",1,0,1
chr1,156741085,156741351,3,"1,2,3",1,1,1
chr1,156741351,156741535,2,"2,3",0,1,1
chr1,156751634,156751652,2,"1,3",1,0,1
chr1,156751652,156752138,3,"1,2,3",1,1,1
chr1,156752138,156752388,2,"2,3",0,1,1
chr1,156813814,156814135,2,"2,3",0,1,1
chr1,157505691,157505992,2,"2,3",0,1,1
chr1,159076545,159077020,2,"1,3",1,0,1
chr1,159077275,159077725,2,"2,3",0,1,1
chr1,159910731,159910842,2,"2,3",0,1,1
chr1,159923249,159923602,2,"2,3",0,1,1
chr1,159923602,159924004,3,"1,2,3",1,1,1
chr1,160205323,160205544,2,"2,3",0,1,1
chr1,160262170,160262963,2,"2,3",0,1,1
chr1,160285099,160285126,2,"2,3",0,1,1
chr1,160285126,160285343,3,"1,2,3",1,1,1
chr1,160285343,160285346,2,"2,3",0,1,1
chr1,160343034,160343484,2,"2,3",0,1,1
chr1,160540124,160540574,2,"2,3",0,1,1
chr1,160549344,160549682,2,"2,3",0,1,1
chr1,161038807,161039197,2,"2,3",0,1,1
chr1,161069564,161070068,2,"1,3",1,0,1
chr1,161097582,161097926,2,"1,3",1,0,1
chr1,161117740,161118190,2,"2,3",0,1,1
chr1,161132729,161133320,2,"2,3",0,1,1
chr1,161153732,161153851,2,"1,3",1,0,1
chr1,161153851,161154236,3,"1,2,3",1,1,1
chr1,161154236,161154301,2,"2,3",0,1,1
chr1,161159343,161159994,2,"1,3",1,0,1
chr1,161165959,161166041,2,"1,3",1,0,1
chr1,161166041,161166668,3,"1,2,3",1,1,1
chr1,161166668,161166700,2,"2,3",0,1,1
chr1,161202167,161202617,2,"2,3",0,1,1
chr1,161314242,161314692,2,"2,3",0,1,1
chr1,161399453,161400244,2,"2,3",0,1,1
chr1,161726117,161726621,2,"1,3",1,0,1
chr1,161750044,161750454,2,"2,3",0,1,1
chr1,165597995,165598385,2,"2,3",0,1,1
chr1,165630691,165631242,2,"2,3",0,1,1
chr1,165768548,165768573,2,"2,3",0,1,1
chr1,165768573,165769072,3,"1,2,3",1,1,1
chr1,165769072,165769283,2,"1,3",1,0,1
chr1,166875930,166876044,2,"1,3",1,0,1
chr1,166876044,166876494,3,"1,2,3",1,1,1
chr1,166876494,166876646,2,"1,3",1,0,1
chr1,167220002,167220108,2,"1,3",1,0,1
chr1,167220108,167220377,3,"1,2,3",1,1,1
chr1,167220377,167220506,2,"1,3",1,0,1
chr1,167221654,167222158,2,"1,3",1,0,1
chr1,167222208,167222483,2,"2,3",0,1,1
chr1,167628241,167628620,2,"1,3",1,0,1
chr1,167630065,167630422,2,"2,3",0,1,1
chr1,167714347,167714506,2,"2,3",0,1,1
chr1,167714506,167715266,3,"1,2,3",1,1,1
chr1,167715266,167715323,2,"2,3",0,1,1
chr1,167936145,167936595,2,"2,3",0,1,1
chr1,168178826,168179276,2,"2,3",0,1,1
chr1,168225816,168226266,2,"2,3",0,1,1
chr1,169105725,169106645,2,"1,3",1,0,1
chr1,169367717,169367874,2,"1,3",1,0,1
chr1,169367874,169367986,3,"1,2,3",1,1,1
chr1,169367986,169368354,2,"1,3",1,0,1
chr1,169794835,169795033,2,"1,3",1,0,1
chr1,169795033,169795244,3,"1,2,3",1,1,1
chr1,169795244,169795389,2,"1,3",1,0,1
chr1,170531892,170532342,2,"2,3",0,1,1
chr1,171484968,171485273,2,"2,3",0,1,1
chr1,171485543,171486204,2,"2,3",0,1,1
chr1,171741543,171741722,2,"2,3",0,1,1
chr1,171741846,171741898,2,"1,3",1,0,1
chr1,171741898,171742348,3,"1,2,3",1,1,1
chr1,171742348,171742350,2,"1,3",1,0,1
chr1,171781197,171781701,2,"1,3",1,0,1
chr1,172532351,172532855,2,"1,3",1,0,1
chr1,173476775,173477225,2,"2,3",0,1,1
chr1,173477375,173477432,2,"1,3",1,0,1
chr1,173477432,173477830,3,"1,2,3",1,1,1
chr1,173714756,173715206,2,"2,3",0,1,1
chr1,173824270,173824372,2,"2,3",0,1,1
chr1,173824372,173824810,3,"1,2,3",1,1,1
chr1,173824810,173825078,2,"1,3",1,0,1
chr1,173867723,173868073,2,"2,3",0,1,1
chr1,174998690,174998778,2,"2,3",0,1,1
chr1,176207149,176207158,2,"2,3",0,1,1
chr1,176207158,176207599,3,"1,2,3",1,1,1
chr1,176207599,176207870,2,"1,3",1,0,1
chr1,179081871,179082375,2,"1,3",1,0,1
chr1,179365768,179365917,2,"1,3",1,0,1
chr1,179365917,179366081,3,"1,2,3",1,1,1
chr1,179366081,179366272,2,"1,3",1,0,1
chr1,179882101,179882480,2,"2,3",0,1,1
chr1,179882497,179882541,2,"1,3",1,0,1
chr1,179882541,179882991,3,"1,2,3",1,1,1
chr1,179882991,179883001,2,"1,3",1,0,1
chr1,179954077,179954183,2,"2,3",0,1,1
chr1,179954291,179954527,2,"2,3",0,1,1
chr1,179955326,179955481,2,"2,3",0,1,1
chr1,181088441,181088484,2,"1,3",1,0,1
chr1,181088484,181088945,3,"1,2,3",1,1,1
chr1,181088945,181089090,2,"2,3",0,1,1
chr1,181089781,181090285,2,"1,3",1,0,1
chr1,182391256,182391706,2,"2,3",0,1,1
chr1,182603905,182604226,2,"2,3",0,1,1
chr1,182789478,182789928,2,"2,3",0,1,1
chr1,182839201,182839490,2,"2,3",0,1,1
chr1,182839490,182839994,3,"1,2,3",1,1,1
chr1,182839994,182840155,2,"2,3",0,1,1
chr1,183470162,183470462,2,"2,3",0,1,1
chr1,183471835,183472285,2,"2,3",0,1,1
chr1,183635507,183635748,2,"1,3",1,0,1
chr1,183635748,183636198,3,"1,2,3",1,1,1
chr1,183636198,183636481,2,"1,3",1,0,1
chr1,184051426,184051502,2,"1,3",1,0,1
chr1,184051502,184051930,3,"1,2,3",1,1,1
chr1,184051930,184052152,2,"2,3",0,1,1
chr1,185156974,185157424,2,"2,3",0,1,1
chr1,185316893,185316911,2,"2,3",0,1,1
chr1,185317022,185317343,2,"2,3",0,1,1
chr1,186375229,186375682,2,"1,3",1,0,1
chr1,186375682,186375733,3,"1,2,3",1,1,1
chr1,186375733,186376132,2,"2,3",0,1,1
chr1,193059133,193059214,2,"1,3",1,0,1
chr1,193059214,193059637,3,"1,2,3",1,1,1
chr1,193059637,193059889,2,"2,3",0,1,1
chr1,193105115,193105565,2,"2,3",0,1,1
chr1,193121714,193122218,2,"1,3",1,0,1
chr1,197146527,197146547,2,"2,3",0,1,1
chr1,197146547,197146749,3,"1,2,3",1,1,1
chr1,197146749,197146789,2,"2,3",0,1,1
chr1,198157362,198157768,2,"2,3",0,1,1
chr1,200620613,200620911,3,"1,2,3",1,1,1
chr1,200620911,200621074,2,"2,3",0,1,1
chr1,200628177,200628767,2,"2,3",0,1,1
chr1,200670309,200670599,2,"2,3",0,1,1
chr1,200739144,200739648,2,"1,3",1,0,1
chr1,200970006,200970411,2,"2,3",0,1,1
chr1,201955364,201955814,2,"2,3",0,1,1
chr1,202143483,202143807,2,"2,3",0,1,1
chr1,202143807,202144160,3,"1,2,3",1,1,1
chr1,202144160,202144447,2,"1,3",1,0,1
chr1,202159837,202160215,2,"2,3",0,1,1
chr1,202341824,202342011,2,"1,3",1,0,1
chr1,202342011,202342199,3,"1,2,3",1,1,1
chr1,202342199,202342258,2,"1,3",1,0,1
chr1,202348892,202349317,2,"1,3",1,0,1
chr1,202810651,202810674,2,"1,3",1,0,1
chr1,202810674,202811247,3,"1,2,3",1,1,1
chr1,202811247,202811255,2,"1,3",1,0,1
chr1,202888482,202888896,2,"2,3",0,1,1
chr1,202957823,202958553,2,"1,3",1,0,1
chr1,203007090,203007263,2,"2,3",0,1,1
chr1,203007263,203007540,3,"1,2,3",1,1,1
chr1,203007540,203007767,2,"1,3",1,0,1
chr1,203290381,203290776,2,"1,3",1,0,1
chr1,203795347,203796694,2,"2,3",0,1,1
chr1,203861327,203861914,3,"1,2,3",1,1,1
chr1,204411463,204411967,2,"1,3",1,0,1
chr1,204516049,204516499,2,"2,3",0,1,1
chr1,205211485,205211516,2,"1,3",1,0,1
chr1,205211516,205211966,3,"1,2,3",1,1,1
chr1,205211966,205211989,2,"1,3",1,0,1
chr1,205591997,205592416,2,"2,3",0,1,1
chr1,205631052,205631463,2,"1,3",1,0,1
chr1,205774490,205774994,2,"1,3",1,0,1
chr1,206562970,206563420,2,"2,3",0,1,1
chr1,206635250,206635680,2,"2,3",0,1,1
chr1,206679689,206680139,2,"2,3",0,1,1
chr1,206686406,206686659,2,"2,3",0,1,1
chr1,206930293,206930743,2,"2,3",0,1,1
chr1,207050681,207051157,2,"2,3",0,1,1
chr1,207052879,207052983,2,"2,3",0,1,1
chr1,207052983,207053304,3,"1,2,3",1,1,1
chr1,207053304,207053487,2,"1,3",1,0,1
chr1,207321149,207321452,2,"2,3",0,1,1
chr1,207321452,207321599,3,"1,2,3",1,1,1
chr1,207321599,207321684,2,"1,3",1,0,1
chr1,207321684,207322134,3,"1,2,3",1,1,1
chr1,207322134,207322171,2,"1,3",1,0,1
chr1,207644856,207644867,2,"1,3",1,0,1
chr1,207644867,207645317,3,"1,2,3",1,1,1
chr1,207645317,207645333,2,"1,3",1,0,1
chr1,207751988,207752374,2,"2,3",0,1,1
chr1,207752374,207752438,3,"1,2,3",1,1,1
chr1,207752438,207752878,2,"1,3",1,0,1
chr1,207868727,207868962,2,"1,3",1,0,1
chr1,207868962,207868970,3,"1,2,3",1,1,1
chr1,207868970,207869412,2,"2,3",0,1,1
chr1,209673435,209673618,2,"2,3",0,1,1
chr1,209751895,209752268,2,"2,3",0,1,1
chr1,209756461,209756911,2,"2,3",0,1,1
chr1,209784525,209784904,2,"1,3",1,0,1
chr1,209827713,209827888,2,"1,3",1,0,1
chr1,209827888,209828079,3,"1,2,3",1,1,1
chr1,209828079,209828217,2,"1,3",1,0,1
chr1,211259085,211259535,2,"2,3",0,1,1
chr1,211260203,211260564,2,"2,3",0,1,1
chr1,211326746,211327093,2,"1,3",1,0,1
chr1,211327093,211327250,3,"1,2,3",1,1,1
chr1,211327250,211327543,2,"2,3",0,1,1
chr1,211577772,211578141,2,"2,3",0,1,1
chr1,211579319,211579769,2,"2,3",0,1,1
chr1,211675476,211675517,2,"2,3",0,1,1
chr1,211675517,211675871,3,"1,2,3",1,1,1
chr1,211675871,211675891,2,"2,3",0,1,1
chr1,212035628,212035666,2,"2,3",0,1,1
chr1,212035666,212035842,3,"1,2,3",1,1,1
chr1,212284661,212284707,2,"2,3",0,1,1
chr1,212284707,212285339,3,"1,2,3",1,1,1
chr1,212285339,212285650,2,"1,3",1,0,1
chr1,212286010,212286416,2,"1,3",1,0,1
chr1,212432728,212433178,2,"2,3",0,1,1
chr1,212567144,212567519,2,"2,3",0,1,1
chr1,212699245,212699749,2,"1,3",1,0,1
chr1,212791601,212792051,2,"2,3",0,1,1
chr1,212857709,212857891,2,"2,3",0,1,1
chr1,212857891,212858159,3,"1,2,3",1,1,1
chr1,212858159,212858395,2,"1,3",1,0,1
chr1,212950302,212950667,2,"2,3",0,1,1
chr1,213051091,213051541,2,"2,3",0,1,1
chr1,214602976,214603115,2,"1,3",1,0,1
chr1,214603115,214603335,3,"1,2,3",1,1,1
chr1,214603335,214603480,2,"1,3",1,0,1
chr1,215567466,215567970,2,"1,3",1,0,1
chr1,217631162,217631474,2,"2,3",0,1,1
chr1,218285062,218285121,2,"2,3",0,1,1
chr1,218285121,218285609,3,"1,2,3",1,1,1
chr1,219174057,219174311,2,"2,3",0,1,1
chr1,220089683,220090189,2,"2,3",0,1,1
chr1,220271630,220271996,2,"1,3",1,0,1
chr1,220272255,220272877,2,"1,3",1,0,1
chr1,222589649,222589654,2,"2,3",0,1,1
chr1,222589654,222590030,3,"1,2,3",1,1,1
chr1,222590030,222590158,2,"1,3",1,0,1
chr1,222644035,222644091,2,"1,3",1,0,1
chr1,222644091,222644690,3,"1,2,3",1,1,1
chr1,222711395,222711610,2,"2,3",0,1,1
chr1,222713083,222713533,2,"2,3",0,1,1
chr1,224182863,224183067,2,"1,3",1,0,1
chr1,224183067,224183367,3,"1,2,3",1,1,1
chr1,224183367,224183517,2,"2,3",0,1,1
chr1,224356732,224357182,2,"2,3",0,1,1
chr1,224434015,224434109,2,"2,3",0,1,1
chr1,224434675,224434690,2,"2,3",0,1,1
chr1,224434690,224435359,3,"1,2,3",1,1,1
chr1,224435359,224435414,2,"1,3",1,0,1
chr1,225851823,225852242,2,"2,3",0,1,1
chr1,225923929,225924379,2,"2,3",0,1,1
chr1,226062228,226062678,2,"2,3",0,1,1
chr1,226062846,226063296,2,"2,3",0,1,1
chr1,226186447,226186897,2,"2,3",0,1,1
chr1,226309076,226309118,2,"2,3",0,1,1
chr1,226309118,226309289,3,"1,2,3",1,1,1
chr1,226309289,226309338,2,"2,3",0,1,1
chr1,226407819,226408269,2,"2,3",0,1,1
chr1,226662883,226663333,2,"2,3",0,1,1
chr1,227735086,227735217,2,"1,3",1,0,1
chr1,227735217,227735590,3,"1,2,3",1,1,1
chr1,227735590,227735667,2,"2,3",0,1,1
chr1,228103082,228103606,2,"2,3",0,1,1
chr1,228109086,228109762,2,"2,3",0,1,1
chr1,228139925,228140081,2,"1,3",1,0,1
chr1,228140081,228140531,3,"1,2,3",1,1,1
chr1,228140531,228140660,2,"1,3",1,0,1
chr1,228165367,228165619,2,"2,3",0,1,1
chr1,228165778,228166282,2,"1,3",1,0,1
chr1,228486557,228486875,2,"2,3",0,1,1
chr1,228486875,228486880,3,"1,2,3",1,1,1
chr1,228486880,228487615,2,"1,3",1,0,1
chr1,229508038,229508159,2,"1,3",1,0,1
chr1,229508159,229508542,3,"1,2,3",1,1,1
chr1,229508542,229508609,2,"2,3",0,1,1
chr1,229625934,229626063,2,"1,3",1,0,1
chr1,229626063,229626438,3,"1,2,3",1,1,1
chr1,229626438,229626631,2,"2,3",0,1,1
chr1,230066757,230067261,2,"1,3",1,0,1
chr1,230642243,230642298,2,"2,3",0,1,1
chr1,230642298,230642897,3,"1,2,3",1,1,1
chr1,230642897,230643002,2,"1,3",1,0,1
chr1,230978907,230979369,2,"1,3",1,0,1
chr1,231337549,231338099,2,"2,3",0,1,1
chr1,231338099,231338561,3,"1,2,3",1,1,1
chr1,231528333,231528783,2,"2,3",0,1,1
chr1,232805210,232805639,2,"2,3",0,1,1
chr1,234356896,234357287,2,"2,3",0,1,1
