chrom,start,end,num,list,ENCFF033OLJ_RAD21_sorted.bed,ENCFF708PXY_RAD21_sorted.bed,ENCFF717LNZ_RAD21_sorted.bed,ENCFF856BXY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,12619931,12619943,4,"1,3,4,5",1,0,1,1,1
chr1,12619943,12620102,5,"1,2,3,4,5",1,1,1,1,1
chr1,12620102,12620107,4,"1,3,4,5",1,0,1,1,1
chr1,12620107,12620129,3,"1,3,5",1,0,1,0,1
chr1,12620129,12620149,2,"1,5",1,0,0,0,1
chr1,13469378,13469402,3,"1,3,5",1,0,1,0,1
chr1,13469402,13469420,4,"1,2,3,5",1,1,1,0,1
chr1,13469420,13469650,5,"1,2,3,4,5",1,1,1,1,1
chr1,13469650,13469656,4,"1,2,3,5",1,1,1,0,1
chr1,13469656,13469662,3,"1,2,5",1,1,0,0,1
chr1,13469662,13469730,2,"1,5",1,0,0,0,1
chr1,15152379,15152389,2,"4,5",0,0,0,1,1
chr1,15152389,15152450,3,"1,4,5",1,0,0,1,1
chr1,15152450,15152470,4,"1,2,4,5",1,1,0,1,1
chr1,15152470,15152515,5,"1,2,3,4,5",1,1,1,1,1
chr1,15152515,15152567,4,"1,3,4,5",1,0,1,1,1
chr1,15152567,15152607,3,"1,4,5",1,0,0,1,1
chr1,15152607,15152609,2,"4,5",0,0,0,1,1
chr1,15200314,15200355,2,"1,5",1,0,0,0,1
chr1,15200355,15200365,3,"1,3,5",1,0,1,0,1
chr1,15200365,15200367,4,"1,2,3,5",1,1,1,0,1
chr1,15200367,15200597,5,"1,2,3,4,5",1,1,1,1,1
chr1,15200597,15200625,4,"1,2,3,5",1,1,1,0,1
chr1,15200625,15200639,3,"1,3,5",1,0,1,0,1
chr1,15200639,15200738,2,"1,5",1,0,0,0,1
chr1,15323616,15323652,2,"1,5",1,0,0,0,1
chr1,15323652,15323655,3,"1,3,5",1,0,1,0,1
chr1,15323655,15323667,4,"1,2,3,5",1,1,1,0,1
chr1,15323667,15323725,5,"1,2,3,4,5",1,1,1,1,1
chr1,15323725,15323782,4,"1,2,3,5",1,1,1,0,1
chr1,15323782,15323790,3,"1,3,5",1,0,1,0,1
chr1,15323790,15323808,2,"1,5",1,0,0,0,1
chr1,15431195,15431216,2,"2,5",0,1,0,0,1
chr1,15431216,15431239,3,"2,3,5",0,1,1,0,1
chr1,15431239,15431252,4,"1,2,3,5",1,1,1,0,1
chr1,15431252,15431356,5,"1,2,3,4,5",1,1,1,1,1
chr1,15431356,15431379,4,"2,3,4,5",0,1,1,1,1
chr1,15431379,15431391,3,"2,3,5",0,1,1,0,1
chr1,15431391,15431455,2,"2,5",0,1,0,0,1
chr1,15741355,15741458,2,"1,5",1,0,0,0,1
chr1,15741458,15741468,3,"1,4,5",1,0,0,1,1
chr1,15741468,15741474,4,"1,3,4,5",1,0,1,1,1
chr1,15741474,15741591,5,"1,2,3,4,5",1,1,1,1,1
chr1,15741591,15741610,4,"1,3,4,5",1,0,1,1,1
chr1,15741610,15741611,3,"1,4,5",1,0,0,1,1
chr1,15741611,15741779,2,"1,5",1,0,0,0,1
chr1,15815555,15815586,2,"3,5",0,0,1,0,1
chr1,15815586,15815592,3,"2,3,5",0,1,1,0,1
chr1,15815592,15815622,4,"2,3,4,5",0,1,1,1,1
chr1,15815622,15815788,5,"1,2,3,4,5",1,1,1,1,1
chr1,15815788,15815818,4,"2,3,4,5",0,1,1,1,1
chr1,15924771,15925001,2,"4,5",0,0,0,1,1
chr1,15994497,15994598,2,"1,5",1,0,0,0,1
chr1,15994598,15994599,3,"1,3,5",1,0,1,0,1
chr1,15994599,15994601,4,"1,2,3,5",1,1,1,0,1
chr1,15994601,15994831,5,"1,2,3,4,5",1,1,1,1,1
chr1,15994831,15994859,4,"1,2,3,5",1,1,1,0,1
chr1,15994859,15994882,3,"1,3,5",1,0,1,0,1
chr1,15994882,15994889,2,"1,5",1,0,0,0,1
chr1,16009117,16009127,2,"3,5",0,0,1,0,1
chr1,16009127,16009129,3,"1,3,5",1,0,1,0,1
chr1,16009129,16009141,4,"1,3,4,5",1,0,1,1,1
chr1,16009141,16009269,5,"1,2,3,4,5",1,1,1,1,1
chr1,16009269,16009284,4,"1,2,3,5",1,1,1,0,1
chr1,16009284,16009287,3,"1,3,5",1,0,1,0,1
chr1,16009287,16009293,2,"1,5",1,0,0,0,1
chr1,16032801,16032864,2,"1,5",1,0,0,0,1
chr1,16032864,16032868,3,"1,3,5",1,0,1,0,1
chr1,16032868,16032890,4,"1,2,3,5",1,1,1,0,1
chr1,16032890,16033120,5,"1,2,3,4,5",1,1,1,1,1
chr1,16033120,16033128,4,"1,2,3,5",1,1,1,0,1
chr1,16033128,16033148,3,"1,3,5",1,0,1,0,1
chr1,16033148,16033192,2,"1,5",1,0,0,0,1
chr1,16056130,16056175,2,"2,5",0,1,0,0,1
chr1,16056175,16056182,3,"2,3,5",0,1,1,0,1
chr1,16056182,16056199,4,"2,3,4,5",0,1,1,1,1
chr1,16056199,16056324,5,"1,2,3,4,5",1,1,1,1,1
chr1,16056324,16056325,4,"1,2,4,5",1,1,0,1,1
chr1,16056325,16056338,3,"2,4,5",0,1,0,1,1
chr1,16056338,16056390,2,"2,5",0,1,0,0,1
chr1,16121003,16121427,2,"1,5",1,0,0,0,1
chr1,16154710,16154734,2,"3,5",0,0,1,0,1
chr1,16154734,16154749,3,"3,4,5",0,0,1,1,1
chr1,16154749,16154883,4,"1,3,4,5",1,0,1,1,1
chr1,16154883,16154964,3,"3,4,5",0,0,1,1,1
chr1,16154964,16154994,2,"3,5",0,0,1,0,1
chr1,16187854,16188018,5,"1,2,3,4,5",1,1,1,1,1
chr1,16188018,16188029,4,"1,2,3,5",1,1,1,0,1
chr1,16188029,16188039,3,"1,3,5",1,0,1,0,1
chr1,16188039,16188060,2,"1,5",1,0,0,0,1
chr1,16236171,16236202,2,"1,5",1,0,0,0,1
chr1,16236202,16236233,3,"1,4,5",1,0,0,1,1
chr1,16236233,16236432,4,"1,2,4,5",1,1,0,1,1
chr1,16236432,16236493,3,"1,2,5",1,1,0,0,1
chr1,16236493,16236580,2,"1,5",1,0,0,0,1
chr1,16244442,16244479,2,"2,5",0,1,0,0,1
chr1,16244479,16244485,3,"1,2,5",1,1,0,0,1
chr1,16244485,16244497,4,"1,2,3,5",1,1,1,0,1
chr1,16244497,16244622,5,"1,2,3,4,5",1,1,1,1,1
chr1,16244622,16244654,4,"1,2,3,5",1,1,1,0,1
chr1,16244654,16244674,3,"1,2,5",1,1,0,0,1
chr1,16244674,16244702,2,"2,5",0,1,0,0,1
chr1,16440483,16440488,2,"2,5",0,1,0,0,1
chr1,16440488,16440531,3,"2,3,5",0,1,1,0,1
chr1,16440531,16440743,4,"2,3,4,5",0,1,1,1,1
chr1,16440743,16440761,3,"3,4,5",0,0,1,1,1
chr1,16440761,16440772,2,"3,5",0,0,1,0,1
chr1,16608267,16608551,2,"3,5",0,0,1,0,1
chr1,16621069,16621079,2,"1,5",1,0,0,0,1
chr1,16621079,16621099,3,"1,3,5",1,0,1,0,1
chr1,16621099,16621105,4,"1,3,4,5",1,0,1,1,1
chr1,16621105,16621281,5,"1,2,3,4,5",1,1,1,1,1
chr1,16621281,16621287,4,"1,2,3,5",1,1,1,0,1
chr1,16621287,16621300,3,"1,3,5",1,0,1,0,1
chr1,16621300,16621335,2,"1,5",1,0,0,0,1
chr1,16624950,16624954,2,"1,5",1,0,0,0,1
chr1,16624954,16624964,3,"1,3,5",1,0,1,0,1
chr1,16624964,16625194,5,"1,2,3,4,5",1,1,1,1,1
chr1,16625194,16625224,4,"1,2,3,5",1,1,1,0,1
chr1,16625224,16625237,3,"1,3,5",1,0,1,0,1
chr1,16644603,16645027,2,"1,5",1,0,0,0,1
chr1,17059724,17059751,2,"1,5",1,0,0,0,1
chr1,17059751,17059766,3,"1,3,5",1,0,1,0,1
chr1,17059766,17059774,4,"1,3,4,5",1,0,1,1,1
chr1,17059774,17059910,5,"1,2,3,4,5",1,1,1,1,1
chr1,17059910,17059913,4,"1,2,3,5",1,1,1,0,1
chr1,17059913,17059916,3,"1,2,5",1,1,0,0,1
chr1,17059916,17059966,2,"1,5",1,0,0,0,1
chr1,17250697,17250957,2,"2,5",0,1,0,0,1
chr1,17274164,17274319,2,"1,5",1,0,0,0,1
chr1,17274319,17274347,3,"1,2,5",1,1,0,0,1
chr1,17274347,17274374,4,"1,2,4,5",1,1,0,1,1
chr1,17274374,17274433,5,"1,2,3,4,5",1,1,1,1,1
chr1,17274433,17274434,4,"1,3,4,5",1,0,1,1,1
chr1,17274434,17274445,3,"1,3,5",1,0,1,0,1
chr1,17274445,17274515,2,"1,5",1,0,0,0,1
chr1,17336146,17336163,2,"2,5",0,1,0,0,1
chr1,17336163,17336198,3,"2,4,5",0,1,0,1,1
chr1,17336198,17336219,4,"1,2,4,5",1,1,0,1,1
chr1,17336219,17336355,5,"1,2,3,4,5",1,1,1,1,1
chr1,17336355,17336390,4,"1,2,4,5",1,1,0,1,1
chr1,17370654,17370686,4,"2,3,4,5",0,1,1,1,1
chr1,17370686,17370840,5,"1,2,3,4,5",1,1,1,1,1
chr1,17370840,17370882,4,"2,3,4,5",0,1,1,1,1
chr1,17370882,17370907,3,"2,3,5",0,1,1,0,1
chr1,17370907,17370924,2,"3,5",0,0,1,0,1
chr1,17406218,17406254,2,"4,5",0,0,0,1,1
chr1,17406254,17406267,3,"1,4,5",1,0,0,1,1
chr1,17406267,17406313,4,"1,3,4,5",1,0,1,1,1
chr1,17406313,17406378,5,"1,2,3,4,5",1,1,1,1,1
chr1,17406378,17406385,4,"1,3,4,5",1,0,1,1,1
chr1,17406385,17406389,3,"1,4,5",1,0,0,1,1
chr1,17406389,17406448,2,"4,5",0,0,0,1,1
chr1,17412224,17412648,2,"1,5",1,0,0,0,1
chr1,17419883,17419898,2,"1,5",1,0,0,0,1
chr1,17419898,17419913,3,"1,2,5",1,1,0,0,1
chr1,17419913,17419991,4,"1,2,4,5",1,1,0,1,1
chr1,17419991,17420093,5,"1,2,3,4,5",1,1,1,1,1
chr1,17420093,17420143,4,"1,2,4,5",1,1,0,1,1
chr1,17420143,17420158,3,"1,2,5",1,1,0,0,1
chr1,17420158,17420183,2,"1,5",1,0,0,0,1
chr1,17529835,17529910,3,"1,3,5",1,0,1,0,1
chr1,17529910,17530070,2,"1,5",1,0,0,0,1
chr1,18597504,18597509,2,"4,5",0,0,0,1,1
chr1,18597509,18597514,3,"3,4,5",0,0,1,1,1
chr1,18597514,18597526,4,"1,3,4,5",1,0,1,1,1
chr1,18597526,18597672,5,"1,2,3,4,5",1,1,1,1,1
chr1,18597672,18597677,4,"1,3,4,5",1,0,1,1,1
chr1,18597677,18597697,3,"1,3,5",1,0,1,0,1
chr1,18597697,18597706,2,"3,5",0,0,1,0,1
chr1,18875171,18875284,2,"1,5",1,0,0,0,1
chr1,18875284,18875331,3,"1,4,5",1,0,0,1,1
chr1,18875331,18875336,4,"1,3,4,5",1,0,1,1,1
chr1,18875336,18875422,5,"1,2,3,4,5",1,1,1,1,1
chr1,18875422,18875457,4,"1,3,4,5",1,0,1,1,1
chr1,18875457,18875514,3,"1,4,5",1,0,0,1,1
chr1,18875514,18875595,2,"1,5",1,0,0,0,1
chr1,18884235,18884246,2,"1,5",1,0,0,0,1
chr1,18884246,18884253,3,"1,2,5",1,1,0,0,1
chr1,18884253,18884263,4,"1,2,3,5",1,1,1,0,1
chr1,18884263,18884364,5,"1,2,3,4,5",1,1,1,1,1
chr1,18884364,18884380,4,"1,3,4,5",1,0,1,1,1
chr1,18884380,18884406,3,"1,3,5",1,0,1,0,1
chr1,18884406,18884412,2,"3,5",0,0,1,0,1
chr1,18913122,18913131,2,"1,5",1,0,0,0,1
chr1,18913131,18913179,3,"1,2,5",1,1,0,0,1
chr1,18913179,18913203,4,"1,2,3,5",1,1,1,0,1
chr1,18913203,18913312,5,"1,2,3,4,5",1,1,1,1,1
chr1,18913312,18913339,4,"1,2,3,5",1,1,1,0,1
chr1,18913339,18913344,3,"1,2,5",1,1,0,0,1
chr1,18913344,18913391,2,"2,5",0,1,0,0,1
chr1,19241539,19241551,4,"1,2,4,5",1,1,0,1,1
chr1,19241551,19241563,3,"1,2,5",1,1,0,0,1
chr1,19241563,19241618,2,"1,5",1,0,0,0,1
chr1,19659881,19660121,2,"2,5",0,1,0,0,1
chr1,19882131,19882135,2,"1,5",1,0,0,0,1
chr1,19882135,19882140,3,"1,2,5",1,1,0,0,1
chr1,19882140,19882395,4,"1,2,3,5",1,1,1,0,1
chr1,19882395,19882424,3,"1,3,5",1,0,1,0,1
chr1,19882424,19882431,2,"1,5",1,0,0,0,1
chr1,19918091,19918097,2,"1,5",1,0,0,0,1
chr1,19918097,19918117,3,"1,3,5",1,0,1,0,1
chr1,19918117,19918127,4,"1,2,3,5",1,1,1,0,1
chr1,19918127,19918261,5,"1,2,3,4,5",1,1,1,1,1
chr1,19918261,19918286,4,"1,3,4,5",1,0,1,1,1
chr1,19918286,19918318,2,"1,5",1,0,0,0,1
chr1,19974866,19974876,2,"1,5",1,0,0,0,1
chr1,19974876,19974882,3,"1,3,5",1,0,1,0,1
chr1,19974882,19974896,4,"1,3,4,5",1,0,1,1,1
chr1,19974896,19975046,5,"1,2,3,4,5",1,1,1,1,1
chr1,19975046,19975064,4,"1,3,4,5",1,0,1,1,1
chr1,19975064,19975069,3,"1,4,5",1,0,0,1,1
chr1,19975069,19975085,2,"1,5",1,0,0,0,1
chr1,20152366,20152416,2,"1,5",1,0,0,0,1
chr1,20152416,20152425,3,"1,3,5",1,0,1,0,1
chr1,20152425,20152429,4,"1,2,3,5",1,1,1,0,1
chr1,20152429,20152563,5,"1,2,3,4,5",1,1,1,1,1
chr1,20152563,20152586,4,"1,2,3,5",1,1,1,0,1
chr1,20152586,20152601,3,"1,3,5",1,0,1,0,1
chr1,20152601,20152614,2,"1,5",1,0,0,0,1
chr1,20158430,20158433,3,"1,3,5",1,0,1,0,1
chr1,20158433,20158503,4,"1,2,3,5",1,1,1,0,1
chr1,20158503,20158599,5,"1,2,3,4,5",1,1,1,1,1
chr1,20158599,20158680,4,"1,2,3,5",1,1,1,0,1
chr1,20158680,20158693,3,"1,2,5",1,1,0,0,1
chr1,20158693,20158781,2,"1,5",1,0,0,0,1
chr1,20195215,20195233,3,"1,3,5",1,0,1,0,1
chr1,20195233,20195261,4,"1,2,3,5",1,1,1,0,1
chr1,20195261,20195489,5,"1,2,3,4,5",1,1,1,1,1
chr1,20250643,20250977,2,"1,5",1,0,0,0,1
chr1,20361871,20361872,2,"1,5",1,0,0,0,1
chr1,20361872,20361926,3,"1,4,5",1,0,0,1,1
chr1,20361926,20361982,4,"1,3,4,5",1,0,1,1,1
chr1,20361982,20362039,5,"1,2,3,4,5",1,1,1,1,1
chr1,20362039,20362050,4,"1,2,4,5",1,1,0,1,1
chr1,20362050,20362102,3,"1,4,5",1,0,0,1,1
chr1,20362102,20362135,2,"1,5",1,0,0,0,1
chr1,20493811,20493858,2,"1,5",1,0,0,0,1
chr1,20493858,20493872,3,"1,3,5",1,0,1,0,1
chr1,20493872,20493890,4,"1,2,3,5",1,1,1,0,1
chr1,20493890,20494049,5,"1,2,3,4,5",1,1,1,1,1
chr1,20494049,20494062,4,"1,3,4,5",1,0,1,1,1
chr1,20494062,20494065,3,"1,3,5",1,0,1,0,1
chr1,20494065,20494100,2,"1,5",1,0,0,0,1
chr1,20633256,20633259,2,"3,5",0,0,1,0,1
chr1,20633259,20633505,3,"2,3,5",0,1,1,0,1
chr1,20633505,20633519,2,"2,5",0,1,0,0,1
chr1,20696467,20696524,2,"2,5",0,1,0,0,1
chr1,20696524,20696546,3,"1,2,5",1,1,0,0,1
chr1,20696546,20696560,4,"1,2,3,5",1,1,1,0,1
chr1,20696560,20696620,5,"1,2,3,4,5",1,1,1,1,1
chr1,20696620,20696684,4,"1,2,3,5",1,1,1,0,1
chr1,20696684,20696703,3,"1,2,5",1,1,0,0,1
chr1,20696703,20696727,2,"2,5",0,1,0,0,1
chr1,20696853,20697083,2,"4,5",0,0,0,1,1
chr1,20702502,20702514,4,"1,2,3,5",1,1,1,0,1
chr1,20702514,20702734,5,"1,2,3,4,5",1,1,1,1,1
chr1,20732977,20733060,2,"1,5",1,0,0,0,1
chr1,20733060,20733075,3,"1,3,5",1,0,1,0,1
chr1,20733075,20733097,4,"1,2,3,5",1,1,1,0,1
chr1,20733097,20733327,5,"1,2,3,4,5",1,1,1,1,1
chr1,20733327,20733335,4,"1,2,3,5",1,1,1,0,1
chr1,20733335,20733344,3,"1,3,5",1,0,1,0,1
chr1,20733344,20733401,2,"1,5",1,0,0,0,1
chr1,21980603,21980848,2,"2,5",0,1,0,0,1
chr1,22005218,22005228,2,"2,5",0,1,0,0,1
chr1,22005228,22005458,3,"2,4,5",0,1,0,1,1
chr1,22005458,22005478,2,"2,5",0,1,0,0,1
chr1,22105610,22105690,2,"1,5",1,0,0,0,1
chr1,22105690,22105768,3,"1,2,5",1,1,0,0,1
chr1,22105768,22105770,4,"1,2,3,5",1,1,1,0,1
chr1,22105770,22105875,5,"1,2,3,4,5",1,1,1,1,1
chr1,22105875,22105885,4,"1,2,3,5",1,1,1,0,1
chr1,22105885,22105942,3,"1,2,5",1,1,0,0,1
chr1,22275880,22275883,2,"2,5",0,1,0,0,1
chr1,22275883,22275973,3,"2,3,5",0,1,1,0,1
chr1,22275973,22275991,4,"1,2,3,5",1,1,1,0,1
chr1,22275991,22276052,5,"1,2,3,4,5",1,1,1,1,1
chr1,22276052,22276083,4,"1,2,3,5",1,1,1,0,1
chr1,22276083,22276140,3,"2,3,5",0,1,1,0,1
chr1,22276140,22276167,2,"3,5",0,0,1,0,1
chr1,22642104,22642126,2,"3,5",0,0,1,0,1
chr1,22642126,22642127,3,"1,3,5",1,0,1,0,1
chr1,22642127,22642137,4,"1,3,4,5",1,0,1,1,1
chr1,22642137,22642234,5,"1,2,3,4,5",1,1,1,1,1
chr1,22642234,22642257,4,"1,3,4,5",1,0,1,1,1
chr1,22642257,22642259,3,"1,3,5",1,0,1,0,1
chr1,22642259,22642289,2,"3,5",0,0,1,0,1
chr1,22704500,22704597,3,"1,3,5",1,0,1,0,1
chr1,22704597,22704606,4,"1,2,3,5",1,1,1,0,1
chr1,22704606,22704667,5,"1,2,3,4,5",1,1,1,1,1
chr1,22704667,22704694,4,"1,2,3,5",1,1,1,0,1
chr1,22704694,22704783,3,"1,3,5",1,0,1,0,1
chr1,22704783,22704858,2,"1,5",1,0,0,0,1
chr1,22751138,22751187,2,"1,5",1,0,0,0,1
chr1,22751187,22751224,3,"1,2,5",1,1,0,0,1
chr1,22751224,22751238,4,"1,2,3,5",1,1,1,0,1
chr1,22751238,22751447,5,"1,2,3,4,5",1,1,1,1,1
chr1,22751447,22751468,4,"1,3,4,5",1,0,1,1,1
chr1,22751468,22751508,3,"1,3,5",1,0,1,0,1
chr1,22751508,22751541,2,"1,5",1,0,0,0,1
chr1,23403987,23403994,2,"1,5",1,0,0,0,1
chr1,23403994,23404038,3,"1,2,5",1,1,0,0,1
chr1,23404038,23404058,4,"1,2,3,5",1,1,1,0,1
chr1,23404058,23404153,5,"1,2,3,4,5",1,1,1,1,1
chr1,23404153,23404191,4,"1,2,3,5",1,1,1,0,1
chr1,23404191,23404199,3,"1,2,5",1,1,0,0,1
chr1,23404199,23404254,2,"2,5",0,1,0,0,1
chr1,23539869,23539890,2,"1,5",1,0,0,0,1
chr1,23539890,23539891,3,"1,3,5",1,0,1,0,1
chr1,23539891,23539940,4,"1,3,4,5",1,0,1,1,1
chr1,23539940,23540016,5,"1,2,3,4,5",1,1,1,1,1
chr1,23540016,23540069,4,"1,3,4,5",1,0,1,1,1
chr1,23540069,23540075,3,"1,3,5",1,0,1,0,1
chr1,23540075,23540100,2,"3,5",0,0,1,0,1
chr1,23544746,23544778,2,"1,5",1,0,0,0,1
chr1,23544778,23544791,3,"1,3,5",1,0,1,0,1
chr1,23544791,23544800,4,"1,3,4,5",1,0,1,1,1
chr1,23544800,23544977,5,"1,2,3,4,5",1,1,1,1,1
chr1,23544977,23544980,4,"1,3,4,5",1,0,1,1,1
chr1,23544980,23544991,3,"1,3,5",1,0,1,0,1
chr1,23544991,23545029,2,"1,5",1,0,0,0,1
chr1,23574508,23574932,2,"1,5",1,0,0,0,1
chr1,23585532,23585956,2,"1,5",1,0,0,0,1
chr1,23751277,23751355,2,"1,5",1,0,0,0,1
chr1,23751355,23751450,3,"1,2,5",1,1,0,0,1
chr1,23751450,23751481,4,"1,2,3,5",1,1,1,0,1
chr1,23751481,23751523,5,"1,2,3,4,5",1,1,1,1,1
chr1,23751523,23751541,4,"1,2,4,5",1,1,0,1,1
chr1,23751541,23751615,3,"1,2,5",1,1,0,0,1
chr1,23751615,23751641,2,"1,5",1,0,0,0,1
chr1,23772142,23772169,2,"1,5",1,0,0,0,1
chr1,23772169,23772258,3,"1,3,5",1,0,1,0,1
chr1,23772258,23772296,4,"1,2,3,5",1,1,1,0,1
chr1,23772296,23772331,5,"1,2,3,4,5",1,1,1,1,1
chr1,23772331,23772366,4,"1,3,4,5",1,0,1,1,1
chr1,23772366,23772453,3,"1,3,5",1,0,1,0,1
chr1,23772453,23772521,2,"1,5",1,0,0,0,1
chr1,23796820,23797054,3,"1,2,5",1,1,0,0,1
chr1,23797054,23797060,2,"1,5",1,0,0,0,1
chr1,23809754,23809790,2,"2,5",0,1,0,0,1
chr1,23809790,23809818,3,"2,4,5",0,1,0,1,1
chr1,23809818,23809834,4,"2,3,4,5",0,1,1,1,1
chr1,23809834,23809951,5,"1,2,3,4,5",1,1,1,1,1
chr1,23809951,23809991,4,"1,2,4,5",1,1,0,1,1
chr1,23809991,23810014,3,"2,4,5",0,1,0,1,1
chr1,23810014,23810020,2,"4,5",0,0,0,1,1
chr1,23868297,23868332,2,"3,5",0,0,1,0,1
chr1,23868332,23868341,3,"3,4,5",0,0,1,1,1
chr1,23868341,23868562,4,"2,3,4,5",0,1,1,1,1
chr1,23868562,23868581,3,"2,3,5",0,1,1,0,1
chr1,23868581,23868601,2,"2,5",0,1,0,0,1
chr1,23916883,23916918,2,"1,5",1,0,0,0,1
chr1,23916918,23916920,3,"1,4,5",1,0,0,1,1
chr1,23916920,23916952,4,"1,3,4,5",1,0,1,1,1
chr1,23916952,23917021,5,"1,2,3,4,5",1,1,1,1,1
chr1,23917021,23917062,4,"1,3,4,5",1,0,1,1,1
chr1,23917062,23917071,3,"1,3,5",1,0,1,0,1
chr1,23917071,23917075,2,"3,5",0,0,1,0,1
chr1,23949209,23949221,3,"1,2,5",1,1,0,0,1
chr1,23949221,23949447,4,"1,2,4,5",1,1,0,1,1
chr1,23949447,23949451,3,"1,4,5",1,0,0,1,1
chr1,23949451,23949528,2,"1,5",1,0,0,0,1
chr1,23958956,23959175,4,"1,2,4,5",1,1,0,1,1
chr1,23959175,23959193,3,"1,2,5",1,1,0,0,1
chr1,23959193,23959295,2,"1,5",1,0,0,0,1
chr1,24011507,24012097,2,"1,5",1,0,0,0,1
chr1,24070887,24070908,2,"2,5",0,1,0,0,1
chr1,24070908,24070960,3,"2,4,5",0,1,0,1,1
chr1,24070960,24070967,4,"1,2,4,5",1,1,0,1,1
chr1,24070967,24071096,5,"1,2,3,4,5",1,1,1,1,1
chr1,24071096,24071129,4,"1,2,4,5",1,1,0,1,1
chr1,24071129,24071138,3,"2,4,5",0,1,0,1,1
chr1,24071138,24071147,2,"2,5",0,1,0,0,1
chr1,24112568,24112605,2,"3,5",0,0,1,0,1
chr1,24112605,24112627,3,"3,4,5",0,0,1,1,1
chr1,24112627,24112640,4,"1,3,4,5",1,0,1,1,1
chr1,24112640,24112788,5,"1,2,3,4,5",1,1,1,1,1
chr1,24112788,24112817,4,"1,3,4,5",1,0,1,1,1
chr1,24112817,24112835,3,"3,4,5",0,0,1,1,1
chr1,24112835,24112852,2,"3,5",0,0,1,0,1
chr1,24150442,24150514,2,"1,5",1,0,0,0,1
chr1,24150514,24150530,3,"1,4,5",1,0,0,1,1
chr1,24150530,24150611,4,"1,3,4,5",1,0,1,1,1
chr1,24150611,24150704,5,"1,2,3,4,5",1,1,1,1,1
chr1,24150704,24150744,4,"1,3,4,5",1,0,1,1,1
chr1,24150744,24150814,3,"1,3,5",1,0,1,0,1
chr1,24150814,24150866,2,"1,5",1,0,0,0,1
chr1,24201947,24201958,2,"1,5",1,0,0,0,1
chr1,24201958,24201978,3,"1,3,5",1,0,1,0,1
chr1,24201978,24201997,4,"1,3,4,5",1,0,1,1,1
chr1,24201997,24202099,5,"1,2,3,4,5",1,1,1,1,1
chr1,24202099,24202135,4,"1,2,3,5",1,1,1,0,1
chr1,24202135,24202136,3,"1,2,5",1,1,0,0,1
chr1,24202136,24202162,2,"1,5",1,0,0,0,1
chr1,24415382,24415425,2,"1,5",1,0,0,0,1
chr1,24415425,24415465,3,"1,3,5",1,0,1,0,1
chr1,24415465,24415481,4,"1,3,4,5",1,0,1,1,1
chr1,24415481,24415695,5,"1,2,3,4,5",1,1,1,1,1
chr1,24415695,24415709,4,"1,2,3,5",1,1,1,0,1
chr1,24415709,24415741,3,"1,2,5",1,1,0,0,1
chr1,24415741,24415797,2,"1,5",1,0,0,0,1
chr1,24568017,24568102,2,"1,5",1,0,0,0,1
chr1,24568102,24568103,3,"1,3,5",1,0,1,0,1
chr1,24568103,24568363,4,"1,2,3,5",1,1,1,0,1
chr1,24568363,24568371,3,"1,3,5",1,0,1,0,1
chr1,24632877,24633137,2,"2,5",0,1,0,0,1
chr1,24635279,24635310,2,"2,5",0,1,0,0,1
chr1,24635310,24635347,3,"1,2,5",1,1,0,0,1
chr1,24635347,24635374,4,"1,2,3,5",1,1,1,0,1
chr1,24635374,24635472,5,"1,2,3,4,5",1,1,1,1,1
chr1,24635472,24635480,4,"1,2,3,5",1,1,1,0,1
chr1,24635480,24635512,3,"1,2,5",1,1,0,0,1
chr1,24635512,24635539,2,"2,5",0,1,0,0,1
chr1,24898062,24898152,2,"1,5",1,0,0,0,1
chr1,24898152,24898157,3,"1,2,5",1,1,0,0,1
chr1,24898157,24898165,4,"1,2,3,5",1,1,1,0,1
chr1,24898165,24898395,5,"1,2,3,4,5",1,1,1,1,1
chr1,24898395,24898412,4,"1,2,3,5",1,1,1,0,1
chr1,24898412,24898433,3,"1,3,5",1,0,1,0,1
chr1,24909506,24909587,2,"1,5",1,0,0,0,1
chr1,24909587,24909617,3,"1,2,5",1,1,0,0,1
chr1,24909617,24909847,4,"1,2,4,5",1,1,0,1,1
chr1,24909847,24909899,2,"1,5",1,0,0,0,1
chr1,25239924,25239928,2,"3,5",0,0,1,0,1
chr1,25239928,25239968,3,"2,3,5",0,1,1,0,1
chr1,25239968,25240188,4,"2,3,4,5",0,1,1,1,1
chr1,25240188,25240198,3,"3,4,5",0,0,1,1,1
chr1,25240198,25240208,2,"3,5",0,0,1,0,1
chr1,25290069,25290074,2,"4,5",0,0,0,1,1
chr1,25290074,25290299,3,"2,4,5",0,1,0,1,1
chr1,25290299,25290334,2,"2,5",0,1,0,0,1
chr1,25403060,25403061,2,"2,5",0,1,0,0,1
chr1,25403061,25403291,3,"2,4,5",0,1,0,1,1
chr1,25403291,25403320,2,"2,5",0,1,0,0,1
chr1,25572838,25572843,2,"2,5",0,1,0,0,1
chr1,25572843,25573014,3,"2,4,5",0,1,0,1,1
chr1,25573014,25573048,2,"4,5",0,0,0,1,1
chr1,25608555,25608627,2,"1,5",1,0,0,0,1
chr1,25608627,25608641,3,"1,3,5",1,0,1,0,1
chr1,25608641,25608648,4,"1,2,3,5",1,1,1,0,1
