chrom,start,end,num,list,ENCFF184VLV_ESRRA_sorted.bed,ENCFF701CIO_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,44631713,44632083,2,"1,3",1,0,1
chr1,44674252,44674411,2,"2,3",0,1,1
chr1,44674411,44674672,3,"1,2,3",1,1,1
chr1,44674672,44674777,2,"1,3",1,0,1
chr1,44721713,44721832,2,"1,3",1,0,1
chr1,44731115,44731485,2,"1,3",1,0,1
chr1,44739487,44739549,2,"1,3",1,0,1
chr1,44739549,44739992,3,"1,2,3",1,1,1
chr1,44739992,44740055,2,"2,3",0,1,1
chr1,44775242,44775403,2,"2,3",0,1,1
chr1,44775403,44775662,3,"1,2,3",1,1,1
chr1,44775662,44775786,2,"1,3",1,0,1
chr1,44799945,44800549,2,"1,3",1,0,1
chr1,44807614,44807752,2,"2,3",0,1,1
chr1,44807752,44808034,3,"1,2,3",1,1,1
chr1,44808034,44808035,2,"1,3",1,0,1
chr1,44819850,44820076,2,"1,3",1,0,1
chr1,44820124,44820220,2,"1,3",1,0,1
chr1,44986429,44986799,2,"1,3",1,0,1
chr1,45012712,45013030,2,"1,3",1,0,1
chr1,45340001,45340371,2,"1,3",1,0,1
chr1,45500028,45500137,2,"1,3",1,0,1
chr1,45500137,45500490,3,"1,2,3",1,1,1
chr1,45521916,45522286,2,"1,3",1,0,1
chr1,45550625,45550995,2,"1,3",1,0,1
chr1,45583634,45583673,2,"2,3",0,1,1
chr1,45583861,45584138,2,"2,3",0,1,1
chr1,45686431,45686857,2,"1,3",1,0,1
chr1,45687248,45687409,2,"2,3",0,1,1
chr1,45687409,45687438,3,"1,2,3",1,1,1
chr1,46037096,46037366,2,"1,3",1,0,1
chr1,46132562,46132641,2,"2,3",0,1,1
chr1,46132641,46132982,3,"1,2,3",1,1,1
chr1,46132982,46133011,2,"1,3",1,0,1
chr1,46179573,46179831,2,"1,3",1,0,1
chr1,46198122,46198230,2,"2,3",0,1,1
chr1,46247525,46247841,2,"1,3",1,0,1
chr1,46303307,46303427,2,"2,3",0,1,1
chr1,46303511,46303526,2,"2,3",0,1,1
chr1,46303526,46303793,3,"1,2,3",1,1,1
chr1,46340655,46340671,2,"2,3",0,1,1
chr1,46340671,46341075,3,"1,2,3",1,1,1
chr1,46341075,46341168,2,"1,3",1,0,1
chr1,46348100,46348351,3,"1,2,3",1,1,1
chr1,46348351,46348414,2,"2,3",0,1,1
chr1,46442532,46442628,2,"2,3",0,1,1
chr1,46442628,46443008,3,"1,2,3",1,1,1
chr1,46443008,46443013,2,"1,3",1,0,1
chr1,46508823,46509056,2,"1,3",1,0,1
chr1,46603904,46603931,2,"1,3",1,0,1
chr1,46603931,46604273,3,"1,2,3",1,1,1
chr1,46604273,46604522,2,"2,3",0,1,1
chr1,47179142,47179143,2,"1,3",1,0,1
chr1,47179143,47179473,3,"1,2,3",1,1,1
chr1,47181285,47181454,2,"1,3",1,0,1
chr1,47232307,47232476,2,"1,3",1,0,1
chr1,47333514,47333844,2,"1,3",1,0,1
chr1,47334474,47334844,2,"1,3",1,0,1
chr1,47437697,47438067,2,"1,3",1,0,1
chr1,50333027,50333035,2,"1,3",1,0,1
chr1,50333035,50333431,3,"1,2,3",1,1,1
chr1,50333431,50333453,2,"1,3",1,0,1
chr1,50333453,50333469,3,"1,2,3",1,1,1
chr1,50333469,50333478,2,"2,3",0,1,1
chr1,50333580,50333598,2,"2,3",0,1,1
chr1,50333598,50333806,3,"1,2,3",1,1,1
chr1,50333806,50333853,2,"1,3",1,0,1
chr1,50960010,50960142,2,"1,3",1,0,1
chr1,50960142,50960249,3,"1,2,3",1,1,1
chr1,50960249,50960555,2,"1,3",1,0,1
chr1,50968339,50968709,2,"1,3",1,0,1
chr1,51236092,51236412,2,"1,3",1,0,1
chr1,51284504,51284756,2,"1,3",1,0,1
chr1,51296849,51297219,2,"1,3",1,0,1
chr1,51331315,51331612,2,"2,3",0,1,1
chr1,51518039,51518327,2,"1,3",1,0,1
chr1,51519129,51519172,2,"1,3",1,0,1
chr1,51519377,51519553,2,"1,3",1,0,1
chr1,51520492,51520688,2,"1,3",1,0,1
chr1,51729322,51729398,2,"2,3",0,1,1
chr1,51729398,51729707,3,"1,2,3",1,1,1
chr1,51729707,51729804,2,"2,3",0,1,1
chr1,52056521,52056569,2,"1,3",1,0,1
chr1,52142312,52142344,2,"2,3",0,1,1
chr1,52142344,52142714,3,"1,2,3",1,1,1
chr1,52142714,52142732,2,"2,3",0,1,1
chr1,52365990,52366527,2,"1,3",1,0,1
chr1,52404341,52404710,2,"1,3",1,0,1
chr1,52702992,52703219,2,"2,3",0,1,1
chr1,52703219,52703412,3,"1,2,3",1,1,1
chr1,52703412,52703519,2,"1,3",1,0,1
chr1,52726519,52726654,2,"1,3",1,0,1
chr1,52842979,52843301,2,"1,3",1,0,1
chr1,53196581,53196768,2,"2,3",0,1,1
chr1,53196768,53196775,3,"1,2,3",1,1,1
chr1,53196775,53196962,2,"1,3",1,0,1
chr1,53220283,53220653,2,"1,3",1,0,1
chr1,53238371,53238723,3,"1,2,3",1,1,1
chr1,53238723,53238747,2,"2,3",0,1,1
chr1,53328165,53328287,2,"1,3",1,0,1
chr1,53838291,53838758,2,"2,3",0,1,1
chr1,53889552,53889753,2,"1,3",1,0,1
chr1,53945558,53945791,2,"1,3",1,0,1
chr1,54053205,54053764,2,"1,3",1,0,1
chr1,54406274,54406644,2,"1,3",1,0,1
chr1,54715444,54715605,2,"2,3",0,1,1
chr1,54715605,54715975,3,"1,2,3",1,1,1
chr1,54715975,54716037,2,"2,3",0,1,1
chr1,54764359,54764729,2,"1,3",1,0,1
chr1,54887181,54887551,2,"1,3",1,0,1
chr1,55215064,55215434,2,"1,3",1,0,1
chr1,58546616,58546986,2,"1,3",1,0,1
chr1,58816308,58816611,2,"1,3",1,0,1
chr1,58883918,58884222,3,"1,2,3",1,1,1
chr1,61253396,61253693,2,"1,3",1,0,1
chr1,62436141,62436493,2,"1,3",1,0,1
chr1,63367644,63368014,2,"1,3",1,0,1
chr1,63523143,63523328,2,"2,3",0,1,1
chr1,63523328,63523462,3,"1,2,3",1,1,1
chr1,63523462,63523512,2,"2,3",0,1,1
chr1,64744485,64744835,2,"2,3",0,1,1
chr1,64966155,64966525,2,"1,3",1,0,1
chr1,65412549,65412857,2,"1,3",1,0,1
chr1,65419893,65420153,2,"1,3",1,0,1
chr1,65420665,65420859,2,"1,3",1,0,1
chr1,66758214,66758575,2,"1,3",1,0,1
chr1,66924871,66925155,2,"2,3",0,1,1
chr1,66925155,66925291,3,"1,2,3",1,1,1
chr1,66925291,66925525,2,"1,3",1,0,1
chr1,66930040,66930410,2,"1,3",1,0,1
chr1,67685067,67685163,2,"1,3",1,0,1
chr1,67685163,67685422,3,"1,2,3",1,1,1
chr1,67686576,67686883,2,"1,3",1,0,1
chr1,67700740,67700852,2,"2,3",0,1,1
chr1,67700852,67701037,3,"1,2,3",1,1,1
chr1,67701037,67701102,2,"2,3",0,1,1
chr1,68497121,68497396,2,"1,3",1,0,1
chr1,70205489,70205859,2,"1,3",1,0,1
chr1,70221229,70221591,2,"1,3",1,0,1
chr1,70354769,70355139,2,"1,3",1,0,1
chr1,70410719,70411021,2,"1,3",1,0,1
chr1,71047618,71047842,2,"1,3",1,0,1
chr1,74733009,74733011,2,"1,3",1,0,1
chr1,74733011,74733379,3,"1,2,3",1,1,1
chr1,74733379,74733431,2,"2,3",0,1,1
chr1,75724218,75724357,2,"2,3",0,1,1
chr1,75724588,75724664,2,"1,3",1,0,1
chr1,75724664,75724958,3,"1,2,3",1,1,1
chr1,75724958,75725020,2,"2,3",0,1,1
chr1,75786009,75786343,2,"1,3",1,0,1
chr1,77779450,77779813,2,"1,3",1,0,1
chr1,77979121,77979256,2,"2,3",0,1,1
chr1,77979256,77979626,3,"1,2,3",1,1,1
chr1,77979626,77979642,2,"2,3",0,1,1
chr1,84506307,84506526,2,"2,3",0,1,1
chr1,84506526,84506727,3,"1,2,3",1,1,1
chr1,84506727,84506876,2,"1,3",1,0,1
chr1,85276424,85276794,2,"1,3",1,0,1
chr1,85576923,85577235,2,"1,3",1,0,1
chr1,86704412,86704517,2,"1,3",1,0,1
chr1,86704517,86704782,3,"1,2,3",1,1,1
chr1,86704782,86704937,2,"2,3",0,1,1
chr1,86914263,86914360,2,"1,3",1,0,1
chr1,88684206,88684338,2,"1,3",1,0,1
chr1,89632539,89632909,2,"1,3",1,0,1
chr1,89820780,89821127,2,"1,3",1,0,1
chr1,89994715,89995038,2,"1,3",1,0,1
chr1,91022048,91022250,2,"2,3",0,1,1
chr1,91022250,91022406,3,"1,2,3",1,1,1
chr1,91022406,91022450,2,"2,3",0,1,1
chr1,92831799,92831863,2,"1,3",1,0,1
chr1,92831863,92832283,3,"1,2,3",1,1,1
chr1,92832283,92832360,2,"1,3",1,0,1
chr1,93079013,93079383,2,"1,3",1,0,1
chr1,93180366,93180736,2,"1,3",1,0,1
chr1,93345629,93345998,2,"1,3",1,0,1
chr1,93567433,93567803,2,"1,3",1,0,1
chr1,93847164,93847281,2,"2,3",0,1,1
chr1,93847281,93847584,3,"1,2,3",1,1,1
chr1,93847584,93847651,2,"1,3",1,0,1
chr1,93879057,93879388,2,"1,3",1,0,1
chr1,95117204,95117547,2,"1,3",1,0,1
chr1,95234002,95234372,2,"1,3",1,0,1
chr1,99850097,99850148,2,"1,3",1,0,1
chr1,99850148,99850253,3,"1,2,3",1,1,1
chr1,99850253,99850295,2,"1,3",1,0,1
chr1,99969841,99970211,2,"1,3",1,0,1
chr1,100037909,100038177,2,"1,3",1,0,1
chr1,100132984,100133239,2,"1,3",1,0,1
chr1,100266034,100266297,2,"1,3",1,0,1
chr1,100351201,100351246,2,"2,3",0,1,1
chr1,100351246,100351521,3,"1,2,3",1,1,1
chr1,100351521,100351690,2,"1,3",1,0,1
chr1,100352718,100352775,2,"2,3",0,1,1
chr1,101025730,101026100,2,"1,3",1,0,1
chr1,101257897,101258267,2,"1,3",1,0,1
chr1,103525687,103525701,2,"2,3",0,1,1
chr1,103525701,103525995,3,"1,2,3",1,1,1
chr1,103525995,103526011,2,"2,3",0,1,1
chr1,108559779,108560088,2,"1,3",1,0,1
chr1,108692127,108692478,3,"1,2,3",1,1,1
chr1,108692478,108692518,2,"2,3",0,1,1
chr1,108746374,108746917,2,"1,3",1,0,1
chr1,108747320,108747554,2,"1,3",1,0,1
chr1,108876729,108877030,3,"1,2,3",1,1,1
chr1,108877030,108877264,2,"1,3",1,0,1
chr1,108963066,108963631,2,"1,3",1,0,1
chr1,109041973,109042214,2,"1,3",1,0,1
chr1,109090473,109090635,2,"2,3",0,1,1
chr1,109090635,109090775,3,"1,2,3",1,1,1
chr1,109090775,109090893,2,"2,3",0,1,1
chr1,109100011,109100056,2,"2,3",0,1,1
chr1,109100056,109100234,3,"1,2,3",1,1,1
chr1,109100234,109100310,2,"2,3",0,1,1
chr1,109100420,109100553,2,"2,3",0,1,1
chr1,109100553,109100780,3,"1,2,3",1,1,1
chr1,109112707,109112990,2,"1,3",1,0,1
chr1,109389781,109390151,2,"1,3",1,0,1
chr1,109398009,109398307,2,"2,3",0,1,1
chr1,109483950,109484320,2,"1,3",1,0,1
chr1,109493882,109494400,2,"2,3",0,1,1
chr1,109546381,109546583,2,"1,3",1,0,1
chr1,109548393,109548401,2,"2,3",0,1,1
chr1,109548409,109548779,2,"1,3",1,0,1
chr1,109655929,109655966,2,"2,3",0,1,1
chr1,109655966,109656430,3,"1,2,3",1,1,1
chr1,109822467,109822526,2,"1,3",1,0,1
chr1,109822526,109822699,3,"1,2,3",1,1,1
chr1,109822699,109822720,2,"1,3",1,0,1
chr1,109918148,109918489,2,"1,3",1,0,1
chr1,109984433,109984556,2,"2,3",0,1,1
chr1,109984556,109984719,3,"1,2,3",1,1,1
chr1,109984719,109984926,2,"1,3",1,0,1
chr1,110057997,110058255,2,"1,3",1,0,1
chr1,110338327,110338370,2,"1,3",1,0,1
chr1,110338370,110338790,3,"1,2,3",1,1,1
chr1,110338790,110338880,2,"1,3",1,0,1
chr1,110407554,110407574,2,"1,3",1,0,1
chr1,110407574,110407926,3,"1,2,3",1,1,1
chr1,110880008,110880306,2,"1,3",1,0,1
chr1,110881032,110881314,2,"1,3",1,0,1
chr1,110963996,110964121,2,"2,3",0,1,1
chr1,110964121,110964279,3,"1,2,3",1,1,1
chr1,110964279,110964347,2,"2,3",0,1,1
chr1,111139593,111139711,2,"1,3",1,0,1
chr1,111140058,111140428,2,"1,3",1,0,1
chr1,111449442,111449469,2,"1,3",1,0,1
chr1,111449469,111449576,3,"1,2,3",1,1,1
chr1,111449576,111449702,2,"1,3",1,0,1
chr1,111755564,111755934,2,"1,3",1,0,1
chr1,112390830,112391151,2,"1,3",1,0,1
chr1,112466134,112466486,2,"1,3",1,0,1
chr1,112619575,112619898,2,"1,3",1,0,1
chr1,112705004,112705374,2,"1,3",1,0,1
chr1,112716331,112716558,2,"1,3",1,0,1
chr1,112881022,112881271,2,"1,3",1,0,1
chr1,112955702,112955759,2,"2,3",0,1,1
chr1,112955759,112956107,3,"1,2,3",1,1,1
chr1,112956107,112956122,2,"2,3",0,1,1
chr1,112956289,112956455,2,"1,3",1,0,1
chr1,113072623,113072936,3,"1,2,3",1,1,1
chr1,113072936,113072965,2,"2,3",0,1,1
chr1,113758964,113759334,2,"1,3",1,0,1
chr1,113759861,113760084,2,"1,3",1,0,1
chr1,113812158,113812246,2,"2,3",0,1,1
chr1,113812246,113812389,3,"1,2,3",1,1,1
chr1,113812389,113812616,2,"1,3",1,0,1
chr1,113904847,113905049,2,"1,3",1,0,1
chr1,113905049,113905378,3,"1,2,3",1,1,1
chr1,113905378,113905420,2,"1,3",1,0,1
chr1,113914277,113914647,2,"1,3",1,0,1
chr1,113929127,113929319,2,"2,3",0,1,1
chr1,113929319,113929689,3,"1,2,3",1,1,1
chr1,113929689,113929746,2,"2,3",0,1,1
chr1,113929998,113930308,2,"1,3",1,0,1
chr1,114346542,114346874,2,"1,3",1,0,1
chr1,114581585,114581912,2,"1,3",1,0,1
chr1,114716670,114717040,2,"1,3",1,0,1
chr1,115641597,115641957,2,"1,3",1,0,1
chr1,116372954,116373324,2,"1,3",1,0,1
chr1,116415741,116415846,2,"1,3",1,0,1
chr1,116415846,116416071,3,"1,2,3",1,1,1
chr1,116416071,116416151,2,"2,3",0,1,1
chr1,116499116,116499361,2,"1,3",1,0,1
chr1,116504535,116504675,2,"1,3",1,0,1
chr1,116570383,116570627,2,"2,3",0,1,1
chr1,117059798,117060073,2,"2,3",0,1,1
chr1,117366656,117366899,2,"1,3",1,0,1
chr1,117366899,117367156,3,"1,2,3",1,1,1
chr1,117367156,117367319,2,"2,3",0,1,1
chr1,117605906,117606276,2,"1,3",1,0,1
chr1,117612727,117612900,2,"1,3",1,0,1
chr1,117929480,117929850,2,"1,3",1,0,1
chr1,119140184,119140770,2,"2,3",0,1,1
chr1,120850650,120851020,2,"1,3",1,0,1
chr1,120942283,120942356,2,"2,3",0,1,1
chr1,120942356,120942703,3,"1,2,3",1,1,1
chr1,120942703,120942726,2,"1,3",1,0,1
chr1,121080259,121080358,2,"1,3",1,0,1
chr1,121080358,121080663,3,"1,2,3",1,1,1
chr1,121080663,121080668,2,"2,3",0,1,1
chr1,121097540,121097904,2,"1,3",1,0,1
chr1,143884946,143885275,2,"1,3",1,0,1
chr1,144412521,144412875,2,"1,3",1,0,1
chr1,144551844,144551936,2,"1,3",1,0,1
chr1,145281102,145281472,2,"1,3",1,0,1
chr1,145845504,145845874,2,"1,3",1,0,1
chr1,145859635,145860005,2,"1,3",1,0,1
chr1,145927352,145927531,2,"1,3",1,0,1
chr1,145996518,145996872,2,"1,3",1,0,1
chr1,146051887,146052257,2,"1,3",1,0,1
chr1,147084424,147084841,2,"1,3",1,0,1
chr1,147172526,147172558,2,"1,3",1,0,1
chr1,147172558,147172745,3,"1,2,3",1,1,1
chr1,147172745,147172896,2,"2,3",0,1,1
chr1,148038579,148038949,2,"1,3",1,0,1
chr1,148334593,148334718,2,"2,3",0,1,1
chr1,148334718,148334840,3,"1,2,3",1,1,1
chr1,148402429,148402591,2,"1,3",1,0,1
chr1,148522559,148523132,2,"1,3",1,0,1
chr1,149792965,149793191,2,"1,3",1,0,1
chr1,149927630,149928000,2,"1,3",1,0,1
chr1,149939099,149939354,2,"2,3",0,1,1
chr1,150067572,150067901,2,"1,3",1,0,1
chr1,150236262,150236347,2,"1,3",1,0,1
chr1,150236347,150236418,3,"1,2,3",1,1,1
chr1,150268846,150269216,2,"1,3",1,0,1
chr1,150293670,150293828,3,"1,2,3",1,1,1
chr1,150293828,150293922,2,"1,3",1,0,1
chr1,150321386,150321687,2,"1,3",1,0,1
chr1,150487135,150487484,2,"1,3",1,0,1
chr1,150506471,150506507,2,"2,3",0,1,1
chr1,150506507,150506792,3,"1,2,3",1,1,1
chr1,150545521,150545996,3,"1,2,3",1,1,1
chr1,150552331,150552627,2,"1,3",1,0,1
chr1,150697436,150697533,2,"1,3",1,0,1
chr1,150876770,150876818,2,"1,3",1,0,1
chr1,150876818,150877063,3,"1,2,3",1,1,1
chr1,150926123,150926183,2,"1,3",1,0,1
chr1,150926183,150926459,3,"1,2,3",1,1,1
chr1,151059462,151059799,2,"1,3",1,0,1
chr1,151070685,151070806,3,"1,2,3",1,1,1
chr1,151070806,151070830,2,"2,3",0,1,1
chr1,151165792,151165813,2,"2,3",0,1,1
chr1,151165813,151166183,3,"1,2,3",1,1,1
chr1,151166183,151166225,2,"2,3",0,1,1
chr1,151190071,151190320,3,"1,2,3",1,1,1
chr1,151190320,151190384,2,"1,3",1,0,1
chr1,151198307,151198657,2,"1,3",1,0,1
chr1,151281248,151281351,2,"2,3",0,1,1
chr1,151281351,151281721,3,"1,2,3",1,1,1
chr1,151281721,151281820,2,"2,3",0,1,1
chr1,151281850,151281867,2,"2,3",0,1,1
chr1,151399295,151399613,2,"1,3",1,0,1
chr1,151611951,151612309,2,"1,3",1,0,1
chr1,151763337,151763661,3,"1,2,3",1,1,1
chr1,151790282,151790873,2,"1,3",1,0,1
chr1,151836509,151836735,2,"1,3",1,0,1
chr1,152037014,152037162,2,"1,3",1,0,1
chr1,153566686,153566844,2,"1,3",1,0,1
chr1,153627392,153627762,2,"1,3",1,0,1
chr1,153633860,153634175,2,"1,3",1,0,1
chr1,153658515,153658885,2,"1,3",1,0,1
chr1,153783375,153783743,2,"1,3",1,0,1
chr1,153945990,153946360,2,"1,3",1,0,1
chr1,153946601,153946891,2,"1,3",1,0,1
chr1,153967227,153967691,2,"1,3",1,0,1
chr1,153990510,153990863,2,"1,3",1,0,1
chr1,154157734,154157909,3,"1,2,3",1,1,1
chr1,154157909,154158003,2,"1,3",1,0,1
chr1,154220466,154220835,2,"1,3",1,0,1
chr1,154272189,154272531,2,"1,3",1,0,1
chr1,154558672,154558841,2,"1,3",1,0,1
chr1,154558841,154559042,3,"1,2,3",1,1,1
chr1,154559042,154559172,2,"2,3",0,1,1
chr1,154936560,154936923,2,"1,3",1,0,1
chr1,154961741,154962111,2,"1,3",1,0,1
chr1,154974678,154974766,2,"1,3",1,0,1
chr1,154974855,154975048,2,"1,3",1,0,1
chr1,154983067,154983153,2,"1,3",1,0,1
chr1,154983153,154983412,3,"1,2,3",1,1,1
chr1,155000793,155001313,2,"2,3",0,1,1
chr1,155017395,155017765,2,"1,3",1,0,1
chr1,155050462,155050767,2,"1,3",1,0,1
chr1,155135115,155135327,2,"1,3",1,0,1
chr1,155135743,155135981,2,"1,3",1,0,1
chr1,155167821,155168171,2,"1,3",1,0,1
chr1,155173126,155173496,2,"1,3",1,0,1
chr1,155193529,155193817,2,"1,3",1,0,1
chr1,155209035,155209137,2,"1,3",1,0,1
chr1,155209206,155209337,2,"2,3",0,1,1
chr1,155244539,155244909,2,"1,3",1,0,1
chr1,155250709,155251007,2,"1,3",1,0,1
chr1,155255314,155255637,2,"1,3",1,0,1
chr1,155262189,155262559,2,"1,3",1,0,1
chr1,155273421,155273773,2,"2,3",0,1,1
chr1,155277223,155277548,2,"1,3",1,0,1
chr1,155308414,155308544,2,"2,3",0,1,1
chr1,155308544,155308834,3,"1,2,3",1,1,1
chr1,155308834,155308914,2,"1,3",1,0,1
chr1,155323183,155323553,3,"1,2,3",1,1,1
chr1,155323553,155323587,2,"2,3",0,1,1
chr1,155324404,155324593,2,"1,3",1,0,1
chr1,155563014,155563104,2,"1,3",1,0,1
chr1,155563104,155563381,3,"1,2,3",1,1,1
chr1,155688724,155689094,2,"1,3",1,0,1
chr1,155745404,155745774,2,"1,3",1,0,1
chr1,155859262,155859409,2,"1,3",1,0,1
chr1,155911204,155911604,2,"1,3",1,0,1
chr1,155934338,155934708,2,"1,3",1,0,1
chr1,156054245,156054273,2,"2,3",0,1,1
chr1,156054532,156054636,2,"2,3",0,1,1
chr1,156054636,156054764,3,"1,2,3",1,1,1
chr1,156054764,156054941,2,"2,3",0,1,1
chr1,156193562,156193698,2,"2,3",0,1,1
chr1,156193698,156193982,3,"1,2,3",1,1,1
chr1,156193982,156194176,2,"1,3",1,0,1
chr1,156212929,156213409,2,"1,3",1,0,1
chr1,156257157,156257527,2,"1,3",1,0,1
chr1,156282488,156282778,2,"2,3",0,1,1
chr1,156282778,156283107,3,"1,2,3",1,1,1
chr1,156338640,156338928,2,"1,3",1,0,1
chr1,156457208,156457489,3,"1,2,3",1,1,1
chr1,156457489,156457568,2,"1,3",1,0,1
chr1,156591820,156592084,2,"1,3",1,0,1
chr1,156616499,156616585,2,"2,3",0,1,1
chr1,156616585,156616720,3,"1,2,3",1,1,1
chr1,156616720,156616865,2,"2,3",0,1,1
chr1,156624390,156624760,2,"1,3",1,0,1
chr1,156660019,156660444,2,"1,3",1,0,1
chr1,156661370,156661612,2,"1,3",1,0,1
chr1,156689524,156689804,3,"1,2,3",1,1,1
chr1,156725863,156726047,2,"1,3",1,0,1
chr1,156728633,156728778,2,"1,3",1,0,1
chr1,156728778,156728993,3,"1,2,3",1,1,1
chr1,156741067,156741437,2,"1,3",1,0,1
chr1,156914479,156914806,2,"1,3",1,0,1
chr1,156920443,156920710,2,"1,3",1,0,1
chr1,157138312,157138362,2,"1,3",1,0,1
chr1,159076860,159077162,2,"1,3",1,0,1
chr1,159780981,159781128,2,"2,3",0,1,1
chr1,159781128,159781498,3,"1,2,3",1,1,1
chr1,159781498,159781565,2,"2,3",0,1,1
chr1,159910473,159910745,2,"1,3",1,0,1
chr1,159924504,159924510,2,"2,3",0,1,1
chr1,159924510,159924762,3,"1,2,3",1,1,1
chr1,159924762,159924797,2,"1,3",1,0,1
chr1,159925432,159925638,2,"1,3",1,0,1
chr1,160046554,160046793,2,"1,3",1,0,1
chr1,160262247,160262720,2,"1,3",1,0,1
chr1,160284998,160285315,2,"1,3",1,0,1
chr1,160343134,160343458,2,"1,3",1,0,1
chr1,160540190,160540601,2,"1,3",1,0,1
chr1,160681534,160681823,2,"1,3",1,0,1
chr1,161083351,161083434,2,"1,3",1,0,1
chr1,161083434,161083539,3,"1,2,3",1,1,1
chr1,161083539,161083721,2,"1,3",1,0,1
chr1,161132575,161132945,2,"1,3",1,0,1
chr1,161166314,161166318,2,"2,3",0,1,1
chr1,161166318,161166688,3,"1,2,3",1,1,1
chr1,161166688,161166734,2,"2,3",0,1,1
chr1,161177587,161177675,2,"1,3",1,0,1
chr1,161177675,161177962,3,"1,2,3",1,1,1
chr1,161202261,161202271,2,"1,3",1,0,1
chr1,161202271,161202430,3,"1,2,3",1,1,1
chr1,161202430,161202474,2,"2,3",0,1,1
chr1,161225858,161225973,2,"2,3",0,1,1
chr1,161225973,161226142,3,"1,2,3",1,1,1
chr1,161226142,161226146,2,"2,3",0,1,1
chr1,161314226,161314375,2,"1,3",1,0,1
chr1,161314375,161314596,3,"1,2,3",1,1,1
chr1,161314596,161314689,2,"2,3",0,1,1
chr1,161399609,161399766,2,"1,3",1,0,1
chr1,161399766,161399979,3,"1,2,3",1,1,1
chr1,161399979,161400150,2,"2,3",0,1,1
chr1,161530887,161530998,2,"1,3",1,0,1
chr1,161530998,161531257,3,"1,2,3",1,1,1
chr1,161531257,161531361,2,"2,3",0,1,1
chr1,161612580,161612923,2,"1,3",1,0,1
chr1,161726926,161727039,2,"1,3",1,0,1
chr1,161749615,161749757,2,"1,3",1,0,1
chr1,162372782,162373063,2,"1,3",1,0,1
chr1,162386299,162386660,2,"1,3",1,0,1
chr1,162561618,162561988,2,"1,3",1,0,1
chr1,165393003,165393417,2,"1,3",1,0,1
chr1,165630712,165631051,2,"2,3",0,1,1
chr1,165631051,165631132,3,"1,2,3",1,1,1
chr1,165631132,165631303,2,"1,3",1,0,1
chr1,165698222,165698526,2,"2,3",0,1,1
chr1,165698526,165698642,3,"1,2,3",1,1,1
chr1,165698642,165698830,2,"1,3",1,0,1
chr1,165768710,165769080,2,"1,3",1,0,1
chr1,165817119,165817424,2,"1,3",1,0,1
chr1,165827514,165827576,2,"2,3",0,1,1
chr1,165827576,165827946,3,"1,2,3",1,1,1
chr1,165827946,165828140,2,"2,3",0,1,1
chr1,166839110,166839670,2,"1,3",1,0,1
chr1,166875927,166876137,2,"2,3",0,1,1
chr1,166876137,166876347,3,"1,2,3",1,1,1
chr1,166876347,166876421,2,"1,3",1,0,1
chr1,167220053,167220449,2,"2,3",0,1,1
chr1,167220449,167220458,3,"1,2,3",1,1,1
chr1,167220458,167220819,2,"1,3",1,0,1
chr1,167628003,167628128,2,"1,3",1,0,1
chr1,167628128,167628372,3,"1,2,3",1,1,1
chr1,167628372,167628377,2,"1,3",1,0,1
chr1,167714317,167714471,2,"2,3",0,1,1
chr1,167714471,167714737,3,"1,2,3",1,1,1
chr1,167714737,167714841,2,"1,3",1,0,1
chr1,167721709,167721940,2,"2,3",0,1,1
chr1,167803363,167803511,2,"2,3",0,1,1
chr1,167803511,167803639,3,"1,2,3",1,1,1
chr1,167820035,167820405,2,"1,3",1,0,1
chr1,167935956,167936136,2,"1,3",1,0,1
chr1,167936136,167936369,3,"1,2,3",1,1,1
chr1,167936453,167936482,3,"1,2,3",1,1,1
chr1,167936482,167936757,2,"2,3",0,1,1
chr1,168178649,168178708,2,"1,3",1,0,1
chr1,168178708,168179019,3,"1,2,3",1,1,1
chr1,168179019,168179128,2,"2,3",0,1,1
chr1,168225737,168226107,2,"1,3",1,0,1
chr1,168439866,168440028,2,"1,3",1,0,1
chr1,168469760,168470027,2,"1,3",1,0,1
chr1,169106194,169106564,2,"1,3",1,0,1
chr1,169312252,169312535,2,"1,3",1,0,1
chr1,169485705,169485717,2,"1,3",1,0,1
chr1,169485717,169486075,3,"1,2,3",1,1,1
chr1,169486075,169486375,2,"2,3",0,1,1
chr1,169794870,169795240,2,"1,3",1,0,1
chr1,170531909,170532279,2,"1,3",1,0,1
chr1,171485259,171485629,2,"1,3",1,0,1
chr1,171741923,171742293,2,"1,3",1,0,1
chr1,171781208,171781302,2,"2,3",0,1,1
chr1,171781302,171781450,3,"1,2,3",1,1,1
chr1,171781450,171781749,2,"2,3",0,1,1
chr1,172532363,172532606,2,"2,3",0,1,1
chr1,172532914,172533029,2,"1,3",1,0,1
chr1,172533029,172533343,3,"1,2,3",1,1,1
chr1,172533343,172533449,2,"2,3",0,1,1
chr1,172746336,172746633,3,"1,2,3",1,1,1
chr1,173476806,173477176,2,"1,3",1,0,1
chr1,173714802,173714824,2,"1,3",1,0,1
chr1,173714824,173715244,3,"1,2,3",1,1,1
chr1,173715244,173715298,2,"1,3",1,0,1
chr1,173824420,173824602,2,"1,3",1,0,1
chr1,173824602,173825077,3,"1,2,3",1,1,1
chr1,173867841,173868104,2,"1,3",1,0,1
