chrom,start,end,num,list,ENCFF043BDQ_ELK1_sorted.bed,ENCFF161GMM_ELK1_sorted.bed,ENCFF246GYO_ELK1_sorted.bed,ENCFF687ZYR_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,74454850,74455174,2,"1,5",1,0,0,0,1
chr2,74472559,74472883,2,"1,5",1,0,0,0,1
chr2,74507537,74507543,2,"4,5",0,0,0,1,1
chr2,74507543,74507547,3,"1,4,5",1,0,0,1,1
chr2,74507579,74507867,3,"1,4,5",1,0,0,1,1
chr2,75710468,75710590,2,"2,5",0,1,0,0,1
chr2,75710590,75710920,3,"2,4,5",0,1,0,1,1
chr2,75710920,75710948,2,"2,5",0,1,0,0,1
chr2,85595245,85595529,2,"4,5",0,0,0,1,1
chr2,85595545,85595811,2,"4,5",0,0,0,1,1
chr2,85611931,85612202,2,"4,5",0,0,0,1,1
chr2,86106149,86106332,2,"4,5",0,0,0,1,1
chr2,86195319,86195643,2,"1,5",1,0,0,0,1
chr2,88015994,88016598,2,"1,5",1,0,0,0,1
chr2,88627480,88627602,2,"4,5",0,0,0,1,1
chr2,88627602,88627810,3,"1,4,5",1,0,0,1,1
chr2,88627810,88627926,2,"1,5",1,0,0,0,1
chr2,95165526,95165856,2,"4,5",0,0,0,1,1
chr2,96638240,96638545,2,"4,5",0,0,0,1,1
chr2,97645872,97646126,2,"1,5",1,0,0,0,1
chr2,98608376,98608407,2,"4,5",0,0,0,1,1
chr2,98608407,98608706,3,"1,4,5",1,0,0,1,1
chr2,98608706,98608731,2,"1,5",1,0,0,0,1
chr2,99337147,99337477,2,"4,5",0,0,0,1,1
chr2,101002063,101002284,3,"2,3,5",0,1,1,0,1
chr2,101002284,101002344,2,"2,5",0,1,0,0,1
chr2,112542227,112542241,2,"4,5",0,0,0,1,1
chr2,112542241,112542552,3,"1,4,5",1,0,0,1,1
chr2,112584316,112584646,2,"4,5",0,0,0,1,1
chr2,117814445,117814775,2,"4,5",0,0,0,1,1
chr2,120222963,120222974,2,"2,5",0,1,0,0,1
chr2,120222974,120223304,3,"2,4,5",0,1,0,1,1
chr2,120223304,120223409,2,"2,5",0,1,0,0,1
chr2,121530855,121530927,2,"1,5",1,0,0,0,1
chr2,121530927,121531257,3,"1,4,5",1,0,0,1,1
chr2,121531257,121531386,2,"1,5",1,0,0,0,1
chr2,127294062,127294251,2,"1,5",1,0,0,0,1
chr2,127701372,127701620,2,"4,5",0,0,0,1,1
chr2,128090977,128091307,2,"4,5",0,0,0,1,1
chr2,130342678,130342721,2,"1,5",1,0,0,0,1
chr2,130342721,130343002,3,"1,4,5",1,0,0,1,1
chr2,130343002,130343233,2,"4,5",0,0,0,1,1
chr2,148020743,148021073,2,"4,5",0,0,0,1,1
chr2,151409472,151409765,2,"4,5",0,0,0,1,1
chr2,152717792,152718135,2,"4,5",0,0,0,1,1
chr2,152718170,152718342,2,"4,5",0,0,0,1,1
chr2,157876229,157876559,2,"4,5",0,0,0,1,1
chr2,159712256,159712586,2,"4,5",0,0,0,1,1
chr2,168456032,168456504,2,"2,5",0,1,0,0,1
chr2,169584231,169584272,2,"1,5",1,0,0,0,1
chr2,169584272,169584423,3,"1,4,5",1,0,0,1,1
chr2,169584423,169584539,2,"1,5",1,0,0,0,1
chr2,169694269,169694278,2,"4,5",0,0,0,1,1
chr2,169694278,169694599,3,"1,4,5",1,0,0,1,1
chr2,169694599,169694602,2,"1,5",1,0,0,0,1
chr2,169824765,169824791,3,"1,2,5",1,1,0,0,1
chr2,169824791,169824908,4,"1,2,4,5",1,1,0,1,1
chr2,169824908,169825103,3,"2,4,5",0,1,0,1,1
chr2,171687296,171687583,2,"4,5",0,0,0,1,1
chr2,171922215,171922275,2,"1,5",1,0,0,0,1
chr2,171922275,171922605,3,"1,4,5",1,0,0,1,1
chr2,171922605,171922766,2,"1,5",1,0,0,0,1
chr2,173963796,173964276,2,"2,5",0,1,0,0,1
chr2,174248454,174248784,2,"4,5",0,0,0,1,1
chr2,176269275,176269605,2,"4,5",0,0,0,1,1
chr2,177263461,177263654,2,"1,5",1,0,0,0,1
chr2,177552657,177552679,2,"4,5",0,0,0,1,1
chr2,177552679,177552876,3,"1,4,5",1,0,0,1,1
chr2,177552917,177552987,3,"1,4,5",1,0,0,1,1
chr2,177552987,177553193,2,"1,5",1,0,0,0,1
chr2,178112238,178112568,2,"4,5",0,0,0,1,1
chr2,178194614,178194803,2,"2,5",0,1,0,0,1
chr2,178194853,178195094,2,"2,5",0,1,0,0,1
chr2,178478517,178478726,2,"4,5",0,0,0,1,1
chr2,183124219,183124269,2,"4,5",0,0,0,1,1
chr2,183124269,183124431,3,"1,4,5",1,0,0,1,1
chr2,183124431,183124507,2,"4,5",0,0,0,1,1
chr2,186486032,186486051,2,"1,5",1,0,0,0,1
chr2,186486051,186486356,3,"1,4,5",1,0,0,1,1
chr2,186486356,186486381,2,"4,5",0,0,0,1,1
chr2,200811490,200811650,2,"4,5",0,0,0,1,1
chr2,200811650,200811974,3,"1,4,5",1,0,0,1,1
chr2,200811974,200811993,2,"4,5",0,0,0,1,1
chr2,200889153,200889187,2,"4,5",0,0,0,1,1
chr2,200889187,200889483,3,"1,4,5",1,0,0,1,1
chr2,200889483,200889511,2,"1,5",1,0,0,0,1
chr2,206159470,206159700,2,"1,5",1,0,0,0,1
chr2,206159700,206159735,3,"1,4,5",1,0,0,1,1
chr2,216109167,216109220,2,"4,5",0,0,0,1,1
chr2,216109220,216109481,3,"1,4,5",1,0,0,1,1
chr2,218908968,218909251,2,"1,5",1,0,0,0,1
chr2,218909282,218909292,2,"1,5",1,0,0,0,1
chr2,219245333,219245337,2,"1,5",1,0,0,0,1
chr2,219245337,219245422,3,"1,4,5",1,0,0,1,1
chr2,219245422,219245440,4,"1,2,4,5",1,1,0,1,1
chr2,219245440,219245657,5,"1,2,3,4,5",1,1,1,1,1
chr2,219245657,219245815,4,"2,3,4,5",0,1,1,1,1
chr2,219279325,219279655,2,"4,5",0,0,0,1,1
chr2,219294827,219295157,2,"4,5",0,0,0,1,1
chr2,219543720,219543758,2,"1,5",1,0,0,0,1
chr2,219543758,219544044,3,"1,4,5",1,0,0,1,1
chr2,219544044,219544088,2,"4,5",0,0,0,1,1
chr2,219598017,219598336,2,"4,5",0,0,0,1,1
chr2,230864770,230865065,2,"4,5",0,0,0,1,1
chr2,232550484,232550514,2,"4,5",0,0,0,1,1
chr2,232550514,232550814,3,"1,4,5",1,0,0,1,1
chr2,232550814,232550838,2,"1,5",1,0,0,0,1
chr2,237085689,237085695,2,"4,5",0,0,0,1,1
chr2,237085695,237086017,3,"1,4,5",1,0,0,1,1
chr2,237966783,237966820,2,"1,5",1,0,0,0,1
chr2,237966820,237967077,3,"1,4,5",1,0,0,1,1
chr2,238288905,238289328,2,"4,5",0,0,0,1,1
chr2,240561026,240561350,2,"1,5",1,0,0,0,1
chr20,347626,347865,2,"4,5",0,0,0,1,1
chr20,408120,408428,2,"4,5",0,0,0,1,1
chr20,2101999,2102083,2,"4,5",0,0,0,1,1
chr20,2102083,2102193,3,"1,4,5",1,0,0,1,1
chr20,2102234,2102329,3,"1,4,5",1,0,0,1,1
chr20,2102329,2102407,2,"1,5",1,0,0,0,1
chr20,2470661,2470968,3,"1,4,5",1,0,0,1,1
chr20,2470968,2470969,2,"1,5",1,0,0,0,1
chr20,3159766,3160037,3,"1,4,5",1,0,0,1,1
chr20,3160037,3160058,2,"4,5",0,0,0,1,1
chr20,5112992,5113322,2,"4,5",0,0,0,1,1
chr20,16729812,16729830,2,"1,5",1,0,0,0,1
chr20,16729830,16730130,3,"1,4,5",1,0,0,1,1
chr20,18507311,18507613,2,"4,5",0,0,0,1,1
chr20,31605190,31605514,2,"1,5",1,0,0,0,1
chr20,31661773,31662103,2,"4,5",0,0,0,1,1
chr20,32207489,32207683,2,"2,5",0,1,0,0,1
chr20,32358114,32358438,2,"1,5",1,0,0,0,1
chr20,33993098,33993428,2,"4,5",0,0,0,1,1
chr20,35284638,35284962,2,"1,5",1,0,0,0,1
chr20,35664784,35664829,2,"1,5",1,0,0,0,1
chr20,35664829,35665108,3,"1,4,5",1,0,0,1,1
chr20,35665108,35665159,2,"4,5",0,0,0,1,1
chr20,35699187,35699517,2,"4,5",0,0,0,1,1
chr20,35954346,35954363,2,"1,5",1,0,0,0,1
chr20,35954363,35954670,3,"1,4,5",1,0,0,1,1
chr20,35954670,35954693,2,"4,5",0,0,0,1,1
chr20,36050785,36050824,2,"4,5",0,0,0,1,1
chr20,36050824,36051115,3,"1,4,5",1,0,0,1,1
chr20,36051115,36051148,2,"1,5",1,0,0,0,1
chr20,36605453,36605538,2,"4,5",0,0,0,1,1
chr20,36605538,36605783,3,"1,4,5",1,0,0,1,1
chr20,36605783,36605862,2,"1,5",1,0,0,0,1
chr20,37095798,37095820,2,"4,5",0,0,0,1,1
chr20,37095820,37096356,3,"1,4,5",1,0,0,1,1
chr20,37096356,37096397,2,"4,5",0,0,0,1,1
chr20,37289498,37289518,2,"4,5",0,0,0,1,1
chr20,37289518,37289820,3,"1,4,5",1,0,0,1,1
chr20,37289820,37289842,2,"1,5",1,0,0,0,1
chr20,38033347,38033627,3,"1,4,5",1,0,0,1,1
chr20,38033627,38033637,2,"1,5",1,0,0,0,1
chr20,38472624,38472948,2,"1,5",1,0,0,0,1
chr20,41693486,41693677,2,"4,5",0,0,0,1,1
chr20,43590729,43591052,2,"4,5",0,0,0,1,1
chr20,44475732,44475992,3,"1,4,5",1,0,0,1,1
chr20,44885483,44885825,2,"4,5",0,0,0,1,1
chr20,44885917,44886029,2,"4,5",0,0,0,1,1
chr20,44966287,44966306,2,"1,5",1,0,0,0,1
chr20,44966306,44966611,3,"1,4,5",1,0,0,1,1
chr20,44966611,44966636,2,"4,5",0,0,0,1,1
chr20,45791745,45791770,2,"1,5",1,0,0,0,1
chr20,45791770,45792060,3,"1,4,5",1,0,0,1,1
chr20,45971758,45972250,2,"1,5",1,0,0,0,1
chr20,45972360,45972566,3,"1,4,5",1,0,0,1,1
chr20,45972566,45972663,2,"4,5",0,0,0,1,1
chr20,46689368,46689907,2,"4,5",0,0,0,1,1
chr20,47391995,47392018,2,"4,5",0,0,0,1,1
chr20,47392018,47392302,3,"1,4,5",1,0,0,1,1
chr20,47392302,47392342,2,"1,5",1,0,0,0,1
chr20,49219193,49219216,2,"4,5",0,0,0,1,1
chr20,49219216,49219523,3,"1,4,5",1,0,0,1,1
chr20,49219523,49219531,2,"1,5",1,0,0,0,1
chr20,49812679,49812697,2,"1,5",1,0,0,0,1
chr20,49812697,49813027,3,"1,4,5",1,0,0,1,1
chr20,49813027,49813145,2,"1,5",1,0,0,0,1
chr20,49982439,49982769,2,"4,5",0,0,0,1,1
chr20,50113068,50113181,2,"2,5",0,1,0,0,1
chr20,50510205,50510500,2,"4,5",0,0,0,1,1
chr20,50730912,50730951,2,"4,5",0,0,0,1,1
chr20,50730951,50731242,3,"1,4,5",1,0,0,1,1
chr20,50731242,50731275,2,"1,5",1,0,0,0,1
chr20,50929392,50929611,2,"4,5",0,0,0,1,1
chr20,50931400,50931724,2,"1,5",1,0,0,0,1
chr20,50958616,50958660,2,"1,5",1,0,0,0,1
chr20,56392248,56392572,2,"1,5",1,0,0,0,1
chr20,56468444,56468448,2,"1,5",1,0,0,0,1
chr20,56468448,56468763,3,"1,4,5",1,0,0,1,1
chr20,62182829,62182850,2,"1,5",1,0,0,0,1
chr20,62182850,62183180,3,"1,4,5",1,0,0,1,1
chr20,62183180,62183325,2,"1,5",1,0,0,0,1
chr20,62238288,62238613,2,"4,5",0,0,0,1,1
chr20,63653192,63653500,3,"1,4,5",1,0,0,1,1
chr20,63653500,63653515,2,"4,5",0,0,0,1,1
chr20,63658145,63658403,3,"1,4,5",1,0,0,1,1
chr20,63707265,63707830,2,"2,5",0,1,0,0,1
chr20,63707830,63707846,3,"2,4,5",0,1,0,1,1
chr20,63707846,63707870,2,"4,5",0,0,0,1,1
chr20,63707870,63708160,3,"1,4,5",1,0,0,1,1
chr20,63708160,63708194,2,"1,5",1,0,0,0,1
chr20,63865074,63865404,2,"4,5",0,0,0,1,1
chr20,63980860,63980872,2,"1,5",1,0,0,0,1
chr20,63980872,63981168,3,"1,4,5",1,0,0,1,1
chr20,63981168,63981202,2,"4,5",0,0,0,1,1
chr20,64062877,64063207,2,"4,5",0,0,0,1,1
chr21,25734841,25734938,2,"4,5",0,0,0,1,1
chr21,25734938,25735262,3,"1,4,5",1,0,0,1,1
chr21,25735262,25735378,2,"4,5",0,0,0,1,1
chr21,28992790,28992799,2,"4,5",0,0,0,1,1
chr21,28992799,28993120,3,"1,4,5",1,0,0,1,1
chr21,28993120,28993123,2,"1,5",1,0,0,0,1
chr21,29024524,29024651,2,"1,5",1,0,0,0,1
chr21,29024651,29024848,3,"1,4,5",1,0,0,1,1
chr21,29024848,29024981,2,"4,5",0,0,0,1,1
chr21,32727609,32727621,2,"4,5",0,0,0,1,1
chr21,32727753,32728083,2,"4,5",0,0,0,1,1
chr21,32771674,32771998,2,"1,5",1,0,0,0,1
chr21,33480078,33480408,2,"4,5",0,0,0,1,1
chr21,33542056,33542266,2,"1,5",1,0,0,0,1
chr21,33641724,33642054,2,"4,5",0,0,0,1,1
chr21,34073089,34073375,2,"4,5",0,0,0,1,1
chr21,34745596,34745900,2,"4,5",0,0,0,1,1
chr21,36319976,36320001,2,"4,5",0,0,0,1,1
chr21,36320001,36320306,3,"1,4,5",1,0,0,1,1
chr21,36320306,36320325,2,"1,5",1,0,0,0,1
chr21,36989969,36990449,2,"2,5",0,1,0,0,1
chr21,37072708,37072712,2,"1,5",1,0,0,0,1
chr21,37072712,37073032,3,"1,4,5",1,0,0,1,1
chr21,37073032,37073042,2,"4,5",0,0,0,1,1
chr21,38805625,38806096,2,"4,5",0,0,0,1,1
chr21,41879398,41879650,2,"1,5",1,0,0,0,1
chr21,42496310,42496620,2,"1,5",1,0,0,0,1
chr21,42879442,42879751,3,"1,4,5",1,0,0,1,1
chr21,42879751,42879766,2,"4,5",0,0,0,1,1
chr21,42923941,42924271,2,"4,5",0,0,0,1,1
chr21,44012144,44012447,2,"4,5",0,0,0,1,1
chr21,44939795,44939804,2,"4,5",0,0,0,1,1
chr21,44939804,44940125,3,"1,4,5",1,0,0,1,1
chr21,44940125,44940128,2,"1,5",1,0,0,0,1
chr21,45287791,45288115,2,"1,5",1,0,0,0,1
chr21,46285782,46285991,2,"4,5",0,0,0,1,1
chr21,46286096,46286420,3,"1,4,5",1,0,0,1,1
chr21,46286420,46286426,2,"4,5",0,0,0,1,1
chr22,16601059,16601064,2,"4,5",0,0,0,1,1
chr22,16601064,16601388,3,"1,4,5",1,0,0,1,1
chr22,16601388,16601389,2,"4,5",0,0,0,1,1
chr22,18001099,18001362,2,"4,5",0,0,0,1,1
chr22,18077752,18077781,2,"4,5",0,0,0,1,1
chr22,18077781,18078082,3,"1,4,5",1,0,0,1,1
chr22,18078082,18078105,2,"1,5",1,0,0,0,1
chr22,19122181,19122722,2,"4,5",0,0,0,1,1
chr22,19171500,19171621,2,"1,5",1,0,0,0,1
chr22,19171621,19171741,3,"1,4,5",1,0,0,1,1
chr22,19171741,19171808,2,"1,5",1,0,0,0,1
chr22,19178191,19178505,2,"1,5",1,0,0,0,1
chr22,19431619,19431636,2,"4,5",0,0,0,1,1
chr22,19431636,19431942,3,"1,4,5",1,0,0,1,1
chr22,19431942,19432161,2,"1,5",1,0,0,0,1
chr22,19432340,19432670,2,"4,5",0,0,0,1,1
chr22,19447784,19448056,2,"4,5",0,0,0,1,1
chr22,19479110,19479134,2,"4,5",0,0,0,1,1
chr22,19479134,19479298,3,"1,4,5",1,0,0,1,1
chr22,19479342,19479375,3,"1,4,5",1,0,0,1,1
chr22,19479375,19479889,2,"4,5",0,0,0,1,1
chr22,19479889,19479902,3,"1,4,5",1,0,0,1,1
chr22,19479902,19480022,2,"1,5",1,0,0,0,1
chr22,19629930,19630225,2,"4,5",0,0,0,1,1
chr22,19632246,19632480,2,"4,5",0,0,0,1,1
chr22,19717987,19718038,2,"4,5",0,0,0,1,1
chr22,19718038,19718286,3,"1,4,5",1,0,0,1,1
chr22,19718286,19718362,2,"1,5",1,0,0,0,1
chr22,19718421,19718551,2,"4,5",0,0,0,1,1
chr22,19723250,19723580,2,"4,5",0,0,0,1,1
chr22,19776784,19777041,2,"4,5",0,0,0,1,1
chr22,19780341,19780671,2,"4,5",0,0,0,1,1
chr22,19854699,19854826,2,"4,5",0,0,0,1,1
chr22,19855599,19855923,2,"1,5",1,0,0,0,1
chr22,19891578,19891902,2,"1,5",1,0,0,0,1
chr22,19941605,19941668,2,"4,5",0,0,0,1,1
chr22,19941668,19941935,3,"1,4,5",1,0,0,1,1
chr22,19941935,19941992,2,"1,5",1,0,0,0,1
chr22,19947790,19948050,2,"4,5",0,0,0,1,1
chr22,20020889,20021219,2,"4,5",0,0,0,1,1
chr22,20025419,20025729,2,"1,5",1,0,0,0,1
chr22,20085023,20085085,2,"1,5",1,0,0,0,1
chr22,20085085,20085222,3,"1,4,5",1,0,0,1,1
chr22,20117219,20117298,2,"4,5",0,0,0,1,1
chr22,20117298,20117388,3,"1,4,5",1,0,0,1,1
chr22,20117388,20117401,2,"4,5",0,0,0,1,1
chr22,20129317,20129530,3,"1,4,5",1,0,0,1,1
chr22,20157041,20157451,2,"2,5",0,1,0,0,1
chr22,20206248,20206516,2,"1,5",1,0,0,0,1
chr22,20298932,20298975,2,"3,5",0,0,1,0,1
chr22,20299591,20299834,2,"2,5",0,1,0,0,1
chr22,20393999,20394323,2,"1,5",1,0,0,0,1
chr22,20418182,20418512,2,"4,5",0,0,0,1,1
chr22,20429212,20429290,2,"3,5",0,0,1,0,1
chr22,20456307,20456531,3,"1,4,5",1,0,0,1,1
chr22,20456531,20456641,2,"1,5",1,0,0,0,1
chr22,20495825,20496155,2,"4,5",0,0,0,1,1
chr22,20496495,20496518,2,"4,5",0,0,0,1,1
chr22,20496518,20496755,3,"1,4,5",1,0,0,1,1
chr22,20656718,20657235,2,"2,5",0,1,0,0,1
chr22,20703690,20703719,2,"2,5",0,1,0,0,1
chr22,20777690,20777956,2,"4,5",0,0,0,1,1
chr22,20858796,20858844,2,"4,5",0,0,0,1,1
chr22,20858844,20858990,3,"1,4,5",1,0,0,1,1
chr22,20858990,20859038,2,"4,5",0,0,0,1,1
chr22,20867416,20867728,2,"1,5",1,0,0,0,1
chr22,20867728,20867740,3,"1,4,5",1,0,0,1,1
chr22,20867740,20868007,2,"4,5",0,0,0,1,1
chr22,20885541,20885807,2,"4,5",0,0,0,1,1
chr22,20917044,20917374,2,"4,5",0,0,0,1,1
chr22,20981787,20982072,2,"4,5",0,0,0,1,1
chr22,20982220,20982550,2,"4,5",0,0,0,1,1
chr22,21002090,21002107,2,"4,5",0,0,0,1,1
chr22,21002107,21002202,3,"1,4,5",1,0,0,1,1
chr22,21002202,21002204,2,"4,5",0,0,0,1,1
chr22,21002206,21002494,2,"4,5",0,0,0,1,1
chr22,21014145,21014475,2,"4,5",0,0,0,1,1
chr22,21014600,21014672,2,"1,5",1,0,0,0,1
chr22,21014672,21014885,3,"1,4,5",1,0,0,1,1
chr22,21014885,21014947,2,"4,5",0,0,0,1,1
chr22,21014947,21015002,3,"1,4,5",1,0,0,1,1
chr22,21015002,21015233,2,"1,5",1,0,0,0,1
chr22,21045725,21045990,2,"4,5",0,0,0,1,1
chr22,21629285,21629359,2,"1,5",1,0,0,0,1
chr22,21629359,21629443,3,"1,4,5",1,0,0,1,1
chr22,21629443,21629550,2,"1,5",1,0,0,0,1
chr22,21630023,21630271,2,"4,5",0,0,0,1,1
chr22,21632535,21632868,2,"1,5",1,0,0,0,1
chr22,21641532,21641744,2,"4,5",0,0,0,1,1
chr22,21642118,21642153,2,"1,5",1,0,0,0,1
chr22,21642153,21642442,3,"1,4,5",1,0,0,1,1
chr22,21642442,21642483,2,"4,5",0,0,0,1,1
chr22,21646818,21646990,2,"4,5",0,0,0,1,1
chr22,21651733,21652142,2,"1,5",1,0,0,0,1
chr22,21657511,21657835,2,"1,5",1,0,0,0,1
chr22,21665825,21666075,2,"4,5",0,0,0,1,1
chr22,21666075,21666399,3,"1,4,5",1,0,0,1,1
chr22,21666399,21666405,2,"4,5",0,0,0,1,1
chr22,21713269,21713554,2,"4,5",0,0,0,1,1
chr22,21938048,21938301,2,"4,5",0,0,0,1,1
chr22,21938301,21938378,3,"1,4,5",1,0,0,1,1
chr22,21938378,21938430,2,"1,5",1,0,0,0,1
chr22,21938430,21938625,3,"1,4,5",1,0,0,1,1
chr22,21938625,21938760,2,"4,5",0,0,0,1,1
chr22,21982673,21982761,2,"1,5",1,0,0,0,1
chr22,21982761,21982874,3,"1,4,5",1,0,0,1,1
chr22,21982874,21982982,2,"1,5",1,0,0,0,1
chr22,21984933,21985183,2,"4,5",0,0,0,1,1
chr22,22060627,22060849,2,"1,5",1,0,0,0,1
chr22,22156788,22156833,2,"4,5",0,0,0,1,1
chr22,22156833,22157093,3,"1,4,5",1,0,0,1,1
chr22,22157093,22157157,2,"1,5",1,0,0,0,1
chr22,22201416,22201472,2,"3,5",0,0,1,0,1
chr22,22342909,22343223,2,"3,5",0,0,1,0,1
chr22,22357219,22357249,2,"1,5",1,0,0,0,1
chr22,22357249,22357579,3,"1,4,5",1,0,0,1,1
chr22,22357579,22357630,2,"1,5",1,0,0,0,1
chr22,22576410,22576674,3,"1,4,5",1,0,0,1,1
chr22,22753602,22753852,2,"1,5",1,0,0,0,1
chr22,22770247,22770382,3,"1,4,5",1,0,0,1,1
chr22,22770382,22770457,2,"4,5",0,0,0,1,1
chr22,22770457,22770470,3,"1,4,5",1,0,0,1,1
chr22,22770470,22770549,2,"1,5",1,0,0,0,1
chr22,23069806,23070128,2,"1,5",1,0,0,0,1
chr22,23070614,23070633,2,"4,5",0,0,0,1,1
chr22,23128443,23128446,2,"1,5",1,0,0,0,1
chr22,23128446,23128730,3,"1,4,5",1,0,0,1,1
chr22,26512377,26512700,2,"4,5",0,0,0,1,1
chr22,26672702,26672852,2,"1,5",1,0,0,0,1
chr22,26672852,26673163,3,"1,4,5",1,0,0,1,1
chr22,29553638,29553644,2,"4,5",0,0,0,1,1
chr22,29553644,29553965,3,"1,4,5",1,0,0,1,1
chr22,29553965,29553968,2,"1,5",1,0,0,0,1
chr22,31084810,31085128,3,"1,4,5",1,0,0,1,1
chr22,31085128,31085130,2,"4,5",0,0,0,1,1
chr22,36455077,36455113,2,"1,5",1,0,0,0,1
chr22,36455113,36455384,3,"1,4,5",1,0,0,1,1
chr22,36481921,36482250,2,"4,5",0,0,0,1,1
chr22,36529115,36529445,2,"4,5",0,0,0,1,1
chr22,37199280,37199282,2,"2,5",0,1,0,0,1
chr22,37199282,37199606,3,"1,2,5",1,1,0,0,1
chr22,37199606,37199735,2,"2,5",0,1,0,0,1
chr22,37674939,37675260,2,"4,5",0,0,0,1,1
chr22,37844368,37844698,2,"4,5",0,0,0,1,1
chr22,39319516,39319669,2,"1,5",1,0,0,0,1
chr22,39520204,39520322,2,"1,5",1,0,0,0,1
chr22,39532660,39532990,2,"4,5",0,0,0,1,1
chr22,41468913,41468938,2,"4,5",0,0,0,1,1
chr22,41468938,41469235,3,"1,4,5",1,0,0,1,1
chr22,42615341,42615376,2,"1,5",1,0,0,0,1
chr22,42615376,42615706,3,"1,4,5",1,0,0,1,1
chr22,42615706,42615793,2,"1,5",1,0,0,0,1
chr22,46035896,46036226,2,"4,5",0,0,0,1,1
chr22,46296536,46296866,2,"4,5",0,0,0,1,1
chr22,46335529,46335859,2,"4,5",0,0,0,1,1
chr22,50562765,50563095,2,"4,5",0,0,0,1,1
chr3,3126721,3126732,2,"2,5",0,1,0,0,1
chr3,3126732,3126753,3,"1,2,5",1,1,0,0,1
chr3,3126753,3127056,4,"1,2,4,5",1,1,0,1,1
chr3,3127056,3127083,3,"2,4,5",0,1,0,1,1
chr3,3127083,3127420,2,"2,5",0,1,0,0,1
chr3,4977605,4977862,2,"4,5",0,0,0,1,1
chr3,4978483,4978813,2,"4,5",0,0,0,1,1
chr3,9362911,9362913,2,"1,5",1,0,0,0,1
chr3,9362913,9363235,3,"1,4,5",1,0,0,1,1
chr3,9363235,9363243,2,"4,5",0,0,0,1,1
chr3,9396961,9397285,2,"1,5",1,0,0,0,1
chr3,9649287,9649314,2,"1,5",1,0,0,0,1
chr3,9649314,9649566,3,"1,4,5",1,0,0,1,1
chr3,9749756,9749761,2,"4,5",0,0,0,1,1
chr3,9749761,9750085,3,"1,4,5",1,0,0,1,1
chr3,9750085,9750086,2,"4,5",0,0,0,1,1
chr3,9792525,9792577,2,"2,5",0,1,0,0,1
chr3,9792577,9792669,3,"2,3,5",0,1,1,0,1
chr3,9792669,9792679,4,"2,3,4,5",0,1,1,1,1
chr3,9792679,9792881,5,"1,2,3,4,5",1,1,1,1,1
chr3,9792881,9792927,4,"1,2,3,5",1,1,1,0,1
chr3,9792927,9792931,3,"2,3,5",0,1,1,0,1
chr3,9792931,9792978,4,"2,3,4,5",0,1,1,1,1
chr3,9792978,9793107,5,"1,2,3,4,5",1,1,1,1,1
chr3,9793107,9793117,4,"2,3,4,5",0,1,1,1,1
chr3,9793117,9793187,3,"2,3,5",0,1,1,0,1
chr3,9862515,9862899,2,"3,5",0,0,1,0,1
chr3,9890432,9890762,2,"4,5",0,0,0,1,1
chr3,9986720,9987007,3,"1,4,5",1,0,0,1,1
chr3,9987007,9987010,2,"1,5",1,0,0,0,1
chr3,10026238,10026319,2,"1,5",1,0,0,0,1
chr3,10026319,10026460,3,"1,4,5",1,0,0,1,1
chr3,10026460,10026540,2,"1,5",1,0,0,0,1
chr3,10141720,10142050,2,"4,5",0,0,0,1,1
chr3,10248298,10248833,2,"4,5",0,0,0,1,1
chr3,10320994,10321011,2,"4,5",0,0,0,1,1
chr3,10321011,10321324,3,"1,4,5",1,0,0,1,1
chr3,10321324,10321335,2,"1,5",1,0,0,0,1
chr3,12556965,12557445,2,"2,5",0,1,0,0,1
chr3,12664015,12664334,2,"1,5",1,0,0,0,1
chr3,12841561,12841568,2,"4,5",0,0,0,1,1
chr3,12841568,12841626,3,"2,4,5",0,1,0,1,1
chr3,12841626,12841634,4,"2,3,4,5",0,1,1,1,1
chr3,12841751,12841844,5,"1,2,3,4,5",1,1,1,1,1
chr3,12841844,12841891,4,"2,3,4,5",0,1,1,1,1
chr3,12841891,12841973,3,"2,3,5",0,1,1,0,1
chr3,13451708,13451744,2,"4,5",0,0,0,1,1
chr3,13451744,13452038,3,"1,4,5",1,0,0,1,1
chr3,13452038,13452068,2,"1,5",1,0,0,0,1
chr3,13485186,13485456,2,"1,5",1,0,0,0,1
chr3,13650425,13650755,2,"4,5",0,0,0,1,1
chr3,14651570,14651585,2,"1,5",1,0,0,0,1
chr3,14651585,14651852,3,"1,4,5",1,0,0,1,1
chr3,15378214,15378514,3,"1,4,5",1,0,0,1,1
chr3,15378514,15378523,2,"4,5",0,0,0,1,1
chr3,16264842,16264845,2,"1,5",1,0,0,0,1
chr3,16264845,16265166,3,"1,4,5",1,0,0,1,1
chr3,16265166,16265175,2,"4,5",0,0,0,1,1
chr3,20040690,20041020,2,"4,5",0,0,0,1,1
chr3,28241724,28241979,2,"3,5",0,0,1,0,1
chr3,28348581,28348868,2,"4,5",0,0,0,1,1
chr3,28348868,28349174,3,"1,4,5",1,0,0,1,1
chr3,28349174,28349192,2,"1,5",1,0,0,0,1
chr3,33798437,33798767,2,"4,5",0,0,0,1,1
chr3,36993342,36993666,2,"1,5",1,0,0,0,1
chr3,38137259,38137276,2,"1,5",1,0,0,0,1
