chrom,start,end,num,list,ENCFF204CDB_ESRRA_sorted.bed,ENCFF640LUD_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,146051899,146052658,2,"2,3",0,1,1
chr1,147215429,147215939,2,"2,3",0,1,1
chr1,147242412,147242808,2,"2,3",0,1,1
chr1,149927849,149928015,2,"1,3",1,0,1
chr1,150268649,150269189,2,"2,3",0,1,1
chr1,150293576,150293950,3,"1,2,3",1,1,1
chr1,150293950,150294185,2,"2,3",0,1,1
chr1,150364118,150364295,2,"2,3",0,1,1
chr1,150364466,150364638,2,"2,3",0,1,1
chr1,150552589,150553003,2,"1,3",1,0,1
chr1,150876341,150876367,2,"1,3",1,0,1
chr1,150876367,150876841,3,"1,2,3",1,1,1
chr1,150876841,150876887,2,"2,3",0,1,1
chr1,150971226,150971344,2,"1,3",1,0,1
chr1,150971344,150971512,3,"1,2,3",1,1,1
chr1,150971512,150971642,2,"1,3",1,0,1
chr1,150981711,150981755,2,"1,3",1,0,1
chr1,150981755,150982275,3,"1,2,3",1,1,1
chr1,150982275,150982403,2,"1,3",1,0,1
chr1,151012961,151013344,2,"1,3",1,0,1
chr1,151059249,151059837,2,"2,3",0,1,1
chr1,151146629,151146908,3,"1,2,3",1,1,1
chr1,151146908,151147106,2,"1,3",1,0,1
chr1,151513705,151514201,2,"1,3",1,0,1
chr1,151540123,151540623,2,"1,3",1,0,1
chr1,151611820,151612542,2,"1,3",1,0,1
chr1,153566717,153567013,2,"2,3",0,1,1
chr1,153608808,153609328,2,"2,3",0,1,1
chr1,153634002,153634210,2,"1,3",1,0,1
chr1,153634295,153634502,2,"1,3",1,0,1
chr1,153658488,153658963,2,"2,3",0,1,1
chr1,153670902,153671422,2,"2,3",0,1,1
chr1,153783408,153783921,2,"2,3",0,1,1
chr1,153923161,153923438,2,"1,3",1,0,1
chr1,153946498,153946501,2,"2,3",0,1,1
chr1,153946501,153946949,3,"1,2,3",1,1,1
chr1,153963501,153963794,2,"2,3",0,1,1
chr1,153977289,153977789,2,"1,3",1,0,1
chr1,154418154,154418174,2,"1,3",1,0,1
chr1,154418174,154418654,3,"1,2,3",1,1,1
chr1,154418654,154418896,2,"2,3",0,1,1
chr1,154558657,154559177,2,"2,3",0,1,1
chr1,154567826,154568227,3,"1,2,3",1,1,1
chr1,154568227,154568239,2,"2,3",0,1,1
chr1,154698271,154698683,2,"1,3",1,0,1
chr1,154936442,154936447,2,"2,3",0,1,1
chr1,154936447,154936834,3,"1,2,3",1,1,1
chr1,154936834,154937147,2,"1,3",1,0,1
chr1,154944685,154945185,2,"1,3",1,0,1
chr1,154961541,154962061,2,"2,3",0,1,1
chr1,155000718,155001238,2,"2,3",0,1,1
chr1,155017398,155017874,2,"1,3",1,0,1
chr1,155050473,155051196,2,"2,3",0,1,1
chr1,155064216,155064337,2,"1,3",1,0,1
chr1,155125922,155126531,2,"1,3",1,0,1
chr1,155127150,155127176,2,"2,3",0,1,1
chr1,155127176,155127534,3,"1,2,3",1,1,1
chr1,155127660,155127676,2,"1,3",1,0,1
chr1,155135056,155135803,2,"2,3",0,1,1
chr1,155172621,155173363,2,"1,3",1,0,1
chr1,155208664,155209370,2,"1,3",1,0,1
chr1,155227010,155227200,2,"2,3",0,1,1
chr1,155262174,155262652,2,"2,3",0,1,1
chr1,155277161,155277625,2,"2,3",0,1,1
chr1,155300750,155301205,2,"2,3",0,1,1
chr1,155308335,155309029,2,"1,3",1,0,1
chr1,155562815,155563468,2,"2,3",0,1,1
chr1,155688635,155689135,2,"1,3",1,0,1
chr1,155856911,155857406,2,"2,3",0,1,1
chr1,155944725,155945110,2,"2,3",0,1,1
chr1,156086201,156086213,2,"2,3",0,1,1
chr1,156086213,156086672,3,"1,2,3",1,1,1
chr1,156213051,156213571,2,"2,3",0,1,1
chr1,156282729,156283123,2,"1,3",1,0,1
chr1,156291396,156291457,2,"2,3",0,1,1
chr1,156291457,156291916,3,"1,2,3",1,1,1
chr1,156291916,156291957,2,"1,3",1,0,1
chr1,156371883,156371964,2,"2,3",0,1,1
chr1,156371964,156372139,3,"1,2,3",1,1,1
chr1,156372139,156372336,2,"2,3",0,1,1
chr1,156456474,156456946,2,"2,3",0,1,1
chr1,156471467,156471967,2,"1,3",1,0,1
chr1,156659986,156660167,2,"2,3",0,1,1
chr1,156660167,156660577,3,"1,2,3",1,1,1
chr1,156661343,156661749,2,"1,3",1,0,1
chr1,156740653,156741067,2,"1,3",1,0,1
chr1,156741067,156741394,3,"1,2,3",1,1,1
chr1,156741394,156741553,2,"2,3",0,1,1
chr1,156752082,156752214,2,"1,3",1,0,1
chr1,156813708,156813743,2,"2,3",0,1,1
chr1,156813743,156814228,3,"1,2,3",1,1,1
chr1,156814228,156814243,2,"1,3",1,0,1
chr1,157240510,157241010,2,"1,3",1,0,1
chr1,161165785,161166503,2,"1,3",1,0,1
chr1,161177414,161177756,2,"2,3",0,1,1
chr1,161177756,161177934,3,"1,2,3",1,1,1
chr1,161177934,161177988,2,"1,3",1,0,1
chr1,161202170,161202670,2,"1,3",1,0,1
chr1,161223537,161223802,2,"1,3",1,0,1
chr1,161224207,161224657,2,"1,3",1,0,1
chr1,161237999,161238004,2,"1,3",1,0,1
chr1,161238004,161238495,3,"1,2,3",1,1,1
chr1,161238495,161238519,2,"2,3",0,1,1
chr1,161399194,161399196,2,"2,3",0,1,1
chr1,161399196,161399714,3,"1,2,3",1,1,1
chr1,161399714,161400035,2,"1,3",1,0,1
chr1,161749563,161749829,2,"1,3",1,0,1
chr1,161749829,161750273,3,"1,2,3",1,1,1
chr1,161750273,161750349,2,"2,3",0,1,1
chr1,162560997,162561018,2,"2,3",0,1,1
chr1,162561575,162562075,2,"1,3",1,0,1
chr1,165769007,165769519,2,"2,3",0,1,1
chr1,165827389,165828156,2,"1,3",1,0,1
chr1,166876010,166876530,2,"2,3",0,1,1
chr1,167714295,167714815,2,"2,3",0,1,1
chr1,167935910,167936301,3,"1,2,3",1,1,1
chr1,167936301,167936452,2,"1,3",1,0,1
chr1,168225554,168226074,2,"2,3",0,1,1
chr1,169105588,169106071,2,"2,3",0,1,1
chr1,169485186,169485406,3,"1,2,3",1,1,1
chr1,169485630,169486114,2,"1,3",1,0,1
chr1,171742204,171742724,2,"2,3",0,1,1
chr1,172532898,172533418,2,"2,3",0,1,1
chr1,173714735,173715183,2,"2,3",0,1,1
chr1,173824133,173824633,2,"1,3",1,0,1
chr1,173916977,173917140,2,"2,3",0,1,1
chr1,173917140,173917640,3,"1,2,3",1,1,1
chr1,173917640,173917703,2,"2,3",0,1,1
chr1,174942769,174943269,2,"1,3",1,0,1
chr1,174999849,175000454,2,"1,3",1,0,1
chr1,178094104,178094604,2,"1,3",1,0,1
chr1,178542010,178542067,2,"2,3",0,1,1
chr1,178542067,178542530,3,"1,2,3",1,1,1
chr1,178542530,178542567,2,"1,3",1,0,1
chr1,178551258,178551640,2,"1,3",1,0,1
chr1,178725728,178726547,2,"2,3",0,1,1
chr1,179104786,179105239,2,"2,3",0,1,1
chr1,179882600,179883120,2,"2,3",0,1,1
chr1,180116923,180116943,2,"2,3",0,1,1
chr1,180116943,180117256,3,"1,2,3",1,1,1
chr1,180117256,180117282,2,"1,3",1,0,1
chr1,180954087,180954981,2,"1,3",1,0,1
chr1,181189697,181190197,2,"1,3",1,0,1
chr1,182391451,182392160,2,"1,3",1,0,1
chr1,183023910,183024228,2,"1,3",1,0,1
chr1,183470173,183470448,2,"2,3",0,1,1
chr1,183471131,183471651,2,"2,3",0,1,1
chr1,183635935,183636537,2,"1,3",1,0,1
chr1,184051425,184051455,2,"2,3",0,1,1
chr1,184051455,184051955,3,"1,2,3",1,1,1
chr1,184051955,184052216,2,"2,3",0,1,1
chr1,186375289,186375789,2,"1,3",1,0,1
chr1,193115849,193115853,2,"1,3",1,0,1
chr1,193115853,193116219,3,"1,2,3",1,1,1
chr1,193121718,193122218,2,"1,3",1,0,1
chr1,197902270,197902317,2,"2,3",0,1,1
chr1,197902317,197902532,3,"1,2,3",1,1,1
chr1,197902532,197902582,2,"1,3",1,0,1
chr1,197902582,197902817,3,"1,2,3",1,1,1
chr1,197902817,197903278,2,"2,3",0,1,1
chr1,200409932,200410415,2,"2,3",0,1,1
chr1,200896665,200897165,2,"1,3",1,0,1
chr1,201955392,201955855,2,"1,3",1,0,1
chr1,202810577,202811251,2,"1,3",1,0,1
chr1,203007043,203007123,2,"1,3",1,0,1
chr1,203007123,203007543,3,"1,2,3",1,1,1
chr1,203007543,203007643,2,"2,3",0,1,1
chr1,203305455,203305955,2,"1,3",1,0,1
chr1,203861311,203861363,2,"1,3",1,0,1
chr1,203861363,203861811,3,"1,2,3",1,1,1
chr1,203861811,203861883,2,"2,3",0,1,1
chr1,204073032,204073089,2,"1,3",1,0,1
chr1,204073089,204073532,3,"1,2,3",1,1,1
chr1,204073532,204073609,2,"2,3",0,1,1
chr1,204145058,204145100,2,"1,3",1,0,1
chr1,204145100,204145370,3,"1,2,3",1,1,1
chr1,204145370,204145416,2,"1,3",1,0,1
chr1,204213766,204213964,2,"1,3",1,0,1
chr1,204213964,204214470,3,"1,2,3",1,1,1
chr1,204214470,204214528,2,"2,3",0,1,1
chr1,204378021,204378167,2,"2,3",0,1,1
chr1,204378167,204378563,3,"1,2,3",1,1,1
chr1,204411592,204412112,2,"2,3",0,1,1
chr1,204506522,204507185,2,"1,3",1,0,1
chr1,204516280,204516330,2,"2,3",0,1,1
chr1,204516330,204516774,3,"1,2,3",1,1,1
chr1,205211242,205211742,2,"1,3",1,0,1
chr1,205294070,205294570,2,"1,3",1,0,1
chr1,205983863,205984383,2,"2,3",0,1,1
chr1,206635248,206635632,2,"2,3",0,1,1
chr1,206691600,206691945,2,"1,3",1,0,1
chr1,207152881,207153286,2,"1,3",1,0,1
chr1,207241458,207241505,2,"2,3",0,1,1
chr1,207241505,207241922,3,"1,2,3",1,1,1
chr1,211258741,211259113,2,"2,3",0,1,1
chr1,211382598,211383247,2,"2,3",0,1,1
chr1,211579371,211579871,2,"1,3",1,0,1
chr1,211636571,211636869,3,"1,2,3",1,1,1
chr1,211675672,211675718,2,"1,3",1,0,1
chr1,211675718,211676238,3,"1,2,3",1,1,1
chr1,211676238,211676252,2,"1,3",1,0,1
chr1,212034863,212035383,2,"2,3",0,1,1
chr1,212225842,212226230,2,"1,3",1,0,1
chr1,212721407,212721927,2,"2,3",0,1,1
chr1,212791621,212791634,2,"2,3",0,1,1
chr1,212791634,212792337,3,"1,2,3",1,1,1
chr1,212792337,212792342,2,"2,3",0,1,1
chr1,213737440,213737864,3,"1,2,3",1,1,1
chr1,213737864,213737881,2,"2,3",0,1,1
chr1,214280442,214280463,2,"1,3",1,0,1
chr1,215567058,215567558,2,"1,3",1,0,1
chr1,219173654,219174100,2,"2,3",0,1,1
chr1,220272300,220272820,2,"2,3",0,1,1
chr1,220690091,220690112,2,"2,3",0,1,1
chr1,220690112,220690591,3,"1,2,3",1,1,1
chr1,220690591,220690802,2,"1,3",1,0,1
chr1,220748129,220748629,2,"1,3",1,0,1
chr1,220786684,220786732,2,"2,3",0,1,1
chr1,220786732,220787204,3,"1,2,3",1,1,1
chr1,220787204,220787232,2,"1,3",1,0,1
chr1,222465151,222465368,2,"1,3",1,0,1
chr1,222465368,222465459,3,"1,2,3",1,1,1
chr1,222465459,222465888,2,"2,3",0,1,1
chr1,222814820,222815320,2,"1,3",1,0,1
chr1,225441272,225441511,2,"2,3",0,1,1
chr1,225767813,225768153,3,"1,2,3",1,1,1
chr1,225768153,225768222,2,"1,3",1,0,1
chr1,225777394,225778202,2,"2,3",0,1,1
chr1,225813344,225813431,2,"1,3",1,0,1
chr1,225813431,225813844,3,"1,2,3",1,1,1
chr1,225813844,225813914,2,"2,3",0,1,1
chr1,225923970,225924260,3,"1,2,3",1,1,1
chr1,225924260,225924387,2,"2,3",0,1,1
chr1,226186712,226187149,2,"1,3",1,0,1
chr1,226223086,226223583,2,"1,3",1,0,1
chr1,226407741,226408453,2,"1,3",1,0,1
chr1,226870559,226871275,2,"1,3",1,0,1
chr1,227735103,227735623,2,"2,3",0,1,1
chr1,228486975,228487788,2,"2,3",0,1,1
chr1,228782873,228783258,2,"2,3",0,1,1
chr1,229221171,229221188,2,"2,3",0,1,1
chr1,229221188,229221674,3,"1,2,3",1,1,1
chr1,229221674,229221688,2,"1,3",1,0,1
chr1,229270741,229270745,2,"1,3",1,0,1
chr1,229270745,229271241,3,"1,2,3",1,1,1
chr1,229271241,229271265,2,"2,3",0,1,1
chr1,229508125,229508625,2,"1,3",1,0,1
chr1,229558661,229559161,2,"1,3",1,0,1
chr1,230639683,230639733,2,"1,3",1,0,1
chr1,230639733,230640033,3,"1,2,3",1,1,1
chr1,230642251,230642957,2,"1,3",1,0,1
chr1,230702185,230702549,2,"2,3",0,1,1
chr1,230702886,230703104,2,"1,3",1,0,1
chr1,230703104,230703386,3,"1,2,3",1,1,1
chr1,230703386,230703659,2,"2,3",0,1,1
chr1,230708609,230709303,3,"1,2,3",1,1,1
chr1,230709303,230709305,2,"2,3",0,1,1
chr1,230714349,230714385,2,"1,3",1,0,1
chr1,230714385,230714686,3,"1,2,3",1,1,1
chr1,230714686,230714715,2,"1,3",1,0,1
chr1,230978531,230979031,2,"1,3",1,0,1
chr1,231337412,231337932,2,"2,3",0,1,1
chr1,231338167,231338564,2,"1,3",1,0,1
chr1,231528335,231528971,2,"2,3",0,1,1
chr1,234373134,234373351,2,"2,3",0,1,1
chr1,234373351,234373851,3,"1,2,3",1,1,1
chr1,234373851,234373854,2,"2,3",0,1,1
chr1,234610748,234611268,2,"2,3",0,1,1
chr1,234612701,234613030,2,"2,3",0,1,1
chr1,234639191,234639660,2,"1,3",1,0,1
chr1,234643087,234643520,3,"1,2,3",1,1,1
chr1,234643520,234643599,2,"2,3",0,1,1
chr1,234957428,234957948,2,"2,3",0,1,1
chr1,234960706,234961206,2,"1,3",1,0,1
chr1,234963858,234964064,2,"1,3",1,0,1
chr1,234975111,234975631,2,"2,3",0,1,1
chr1,234978874,234979072,3,"1,2,3",1,1,1
chr1,234980525,234981114,3,"1,2,3",1,1,1
chr1,234981114,234981188,2,"2,3",0,1,1
chr1,235128575,235128764,2,"1,3",1,0,1
chr1,235128764,235129075,3,"1,2,3",1,1,1
chr1,235129075,235129201,2,"2,3",0,1,1
chr1,235651041,235651253,3,"1,2,3",1,1,1
chr1,236523442,236524147,2,"1,3",1,0,1
chr1,236531707,236532125,2,"2,3",0,1,1
chr1,240596652,240597109,3,"1,2,3",1,1,1
chr1,240597109,240597352,2,"1,3",1,0,1
chr1,243254865,243254912,2,"2,3",0,1,1
chr1,243254912,243255042,3,"1,2,3",1,1,1
chr1,243255042,243255412,2,"1,3",1,0,1
chr1,244834909,244835012,2,"1,3",1,0,1
chr1,244835012,244835149,3,"1,2,3",1,1,1
chr1,244835149,244835619,2,"1,3",1,0,1
chr1,244863035,244863471,2,"2,3",0,1,1
chr1,244863471,244863555,3,"1,2,3",1,1,1
chr1,244863555,244863642,2,"1,3",1,0,1
chr1,244864394,244864501,2,"2,3",0,1,1
chr1,244864501,244864813,3,"1,2,3",1,1,1
chr1,244970840,244970842,2,"1,3",1,0,1
chr1,244970842,244971340,3,"1,2,3",1,1,1
chr1,244971340,244971395,2,"2,3",0,1,1
chr1,246176330,246176341,2,"2,3",0,1,1
chr1,246176341,246176841,3,"1,2,3",1,1,1
chr1,246176841,246176850,2,"2,3",0,1,1
chr1,246566340,246566840,2,"1,3",1,0,1
chr1,246723944,246724657,2,"1,3",1,0,1
chr1,246947266,246947648,2,"2,3",0,1,1
chr1,247104156,247104654,2,"1,3",1,0,1
chr1,247113056,247113435,2,"1,3",1,0,1
chr1,247118947,247119246,3,"1,2,3",1,1,1
chr1,247119246,247119271,2,"2,3",0,1,1
chr1,247210301,247211038,2,"1,3",1,0,1
chr1,248838172,248838546,2,"2,3",0,1,1
chr1,248838546,248839046,3,"1,2,3",1,1,1
chr1,248839046,248839091,2,"2,3",0,1,1
chr1,248858492,248859242,2,"1,3",1,0,1
chr1,248863333,248863921,2,"1,3",1,0,1
chr1,248905893,248906545,2,"2,3",0,1,1
chr10,973992,974392,2,"2,3",0,1,1
chr10,988155,988854,2,"1,3",1,0,1
chr10,1048831,1049539,2,"1,3",1,0,1
chr10,1056523,1057043,2,"2,3",0,1,1
chr10,3785252,3785752,2,"1,3",1,0,1
chr10,5243502,5243884,2,"1,3",1,0,1
chr10,5591306,5591779,2,"1,3",1,0,1
chr10,5684442,5684797,3,"1,2,3",1,1,1
chr10,5684797,5684803,2,"2,3",0,1,1
chr10,5813591,5813744,2,"2,3",0,1,1
chr10,5813744,5813871,3,"1,2,3",1,1,1
chr10,5813871,5814173,2,"2,3",0,1,1
chr10,5889687,5890187,2,"1,3",1,0,1
chr10,6202553,6203687,2,"2,3",0,1,1
chr10,7541317,7541817,2,"1,3",1,0,1
chr10,7700539,7700980,2,"2,3",0,1,1
chr10,7703101,7703466,2,"1,3",1,0,1
chr10,7788242,7788742,2,"1,3",1,0,1
chr10,7818251,7818647,2,"1,3",1,0,1
chr10,12129477,12129977,2,"1,3",1,0,1
chr10,13107806,13108306,2,"1,3",1,0,1
chr10,13271602,13272010,2,"2,3",0,1,1
chr10,13299294,13299745,2,"2,3",0,1,1
chr10,13302094,13302583,2,"2,3",0,1,1
chr10,13718095,13718595,2,"1,3",1,0,1
chr10,14878162,14878631,2,"2,3",0,1,1
chr10,14878631,14878682,3,"1,2,3",1,1,1
chr10,14878682,14879131,2,"1,3",1,0,1
chr10,14953925,14954036,2,"1,3",1,0,1
chr10,14954036,14954425,3,"1,2,3",1,1,1
chr10,14954425,14954545,2,"2,3",0,1,1
chr10,14959813,14960188,2,"1,3",1,0,1
chr10,15151940,15152022,2,"2,3",0,1,1
chr10,15152022,15152460,3,"1,2,3",1,1,1
chr10,15152460,15152618,2,"1,3",1,0,1
chr10,17643798,17644298,2,"1,3",1,0,1
chr10,18658859,18659932,2,"1,3",1,0,1
chr10,21495665,21496139,2,"2,3",0,1,1
chr10,21496435,21496935,2,"1,3",1,0,1
chr10,21505717,21505725,2,"1,3",1,0,1
chr10,21505725,21506036,3,"1,2,3",1,1,1
chr10,21506036,21506245,2,"2,3",0,1,1
chr10,21525445,21526110,2,"1,3",1,0,1
chr10,21526704,21526747,2,"2,3",0,1,1
chr10,21527118,21527224,2,"2,3",0,1,1
chr10,21533488,21534118,3,"1,2,3",1,1,1
chr10,21534118,21534158,2,"2,3",0,1,1
chr10,21567107,21567542,2,"2,3",0,1,1
chr10,22229211,22229711,2,"1,3",1,0,1
chr10,23438722,23439242,2,"2,3",0,1,1
chr10,26697636,26698156,2,"2,3",0,1,1
chr10,26931258,26931600,2,"1,3",1,0,1
chr10,27240464,27241174,2,"1,3",1,0,1
chr10,27503943,27503992,2,"2,3",0,1,1
chr10,27503992,27504463,3,"1,2,3",1,1,1
chr10,27504463,27504695,2,"1,3",1,0,1
chr10,30611891,30612391,2,"1,3",1,0,1
chr10,32105875,32106041,2,"1,3",1,0,1
chr10,32106041,32106181,3,"1,2,3",1,1,1
chr10,32106181,32106375,2,"1,3",1,0,1
chr10,32346104,32346721,2,"2,3",0,1,1
chr10,32958255,32958755,2,"1,3",1,0,1
chr10,35126682,35126701,2,"1,3",1,0,1
chr10,35126701,35127182,3,"1,2,3",1,1,1
chr10,35127182,35127221,2,"2,3",0,1,1
chr10,37857572,37858072,2,"1,3",1,0,1
chr10,38143587,38143992,3,"1,2,3",1,1,1
chr10,38143992,38144021,2,"2,3",0,1,1
chr10,42552110,42552630,2,"2,3",0,1,1
chr10,42782459,42782959,2,"1,3",1,0,1
chr10,43137985,43138485,2,"1,3",1,0,1
chr10,43420391,43420558,2,"2,3",0,1,1
chr10,43420859,43420870,2,"2,3",0,1,1
chr10,43420870,43421353,3,"1,2,3",1,1,1
chr10,43436472,43436496,2,"2,3",0,1,1
chr10,43436496,43437196,3,"1,2,3",1,1,1
chr10,43437196,43437236,2,"2,3",0,1,1
chr10,43455296,43455530,2,"1,3",1,0,1
chr10,43455530,43455996,3,"1,2,3",1,1,1
chr10,43455996,43456050,2,"2,3",0,1,1
chr10,43863868,43864505,2,"2,3",0,1,1
chr10,44259278,44259798,2,"2,3",0,1,1
chr10,44959290,44959790,2,"1,3",1,0,1
chr10,44980651,44980981,2,"2,3",0,1,1
chr10,44995792,44996254,2,"2,3",0,1,1
chr10,46023307,46023568,2,"1,3",1,0,1
chr10,46030361,46030448,2,"2,3",0,1,1
chr10,46030448,46030827,3,"1,2,3",1,1,1
chr10,46035933,46036315,3,"1,2,3",1,1,1
chr10,46036315,46036469,2,"1,3",1,0,1
chr10,48306232,48306899,2,"2,3",0,1,1
chr10,49761841,49761918,2,"1,3",1,0,1
chr10,49761918,49762496,3,"1,2,3",1,1,1
chr10,49762496,49762549,2,"2,3",0,1,1
chr10,52774556,52775029,3,"1,2,3",1,1,1
chr10,52775029,52775044,2,"2,3",0,1,1
chr10,58269025,58269101,2,"2,3",0,1,1
chr10,58269101,58269580,3,"1,2,3",1,1,1
chr10,58385240,58385293,2,"2,3",0,1,1
chr10,58385293,58385760,3,"1,2,3",1,1,1
chr10,58385760,58385793,2,"1,3",1,0,1
chr10,59007321,59007841,2,"2,3",0,1,1
chr10,59175772,59176275,2,"2,3",0,1,1
chr10,67884401,67884921,2,"2,3",0,1,1
chr10,68331835,68332335,2,"1,3",1,0,1
chr10,68332500,68333000,2,"1,3",1,0,1
chr10,68900719,68900776,2,"2,3",0,1,1
chr10,69180044,69180073,2,"1,3",1,0,1
chr10,69180147,69180544,2,"1,3",1,0,1
chr10,69229289,69229755,2,"1,3",1,0,1
chr10,70053720,70054167,2,"1,3",1,0,1
chr10,70132668,70132811,2,"2,3",0,1,1
chr10,70132811,70133040,3,"1,2,3",1,1,1
chr10,70133040,70133067,2,"2,3",0,1,1
chr10,70145483,70145983,2,"1,3",1,0,1
chr10,70146350,70146792,2,"1,3",1,0,1
chr10,70146792,70147132,3,"1,2,3",1,1,1
chr10,70381934,70382434,2,"1,3",1,0,1
chr10,70403904,70404345,3,"1,2,3",1,1,1
chr10,70404345,70404408,2,"2,3",0,1,1
chr10,71319485,71319985,2,"1,3",1,0,1
chr10,72068911,72068920,2,"2,3",0,1,1
chr10,72068920,72069035,3,"1,2,3",1,1,1
chr10,72272806,72272890,3,"1,2,3",1,1,1
chr10,72272890,72273265,2,"2,3",0,1,1
chr10,72273491,72274207,2,"2,3",0,1,1
chr10,72334939,72334950,2,"2,3",0,1,1
chr10,72334950,72335153,3,"1,2,3",1,1,1
chr10,72335153,72335197,2,"2,3",0,1,1
chr10,73096601,73097238,2,"2,3",0,1,1
chr10,73246838,73246871,2,"1,3",1,0,1
chr10,73246871,73247510,3,"1,2,3",1,1,1
chr10,73252337,73252486,2,"2,3",0,1,1
chr10,73252486,73252857,3,"1,2,3",1,1,1
chr10,73252857,73252986,2,"1,3",1,0,1
chr10,73730282,73730315,2,"2,3",0,1,1
chr10,73730315,73730815,3,"1,2,3",1,1,1
chr10,73730815,73730875,2,"2,3",0,1,1
chr10,73773103,73773167,2,"1,3",1,0,1
chr10,73840277,73840290,2,"1,3",1,0,1
chr10,73840290,73840777,3,"1,2,3",1,1,1
chr10,73840777,73840810,2,"2,3",0,1,1
chr10,73998286,73998466,2,"1,3",1,0,1
chr10,75210412,75210503,2,"2,3",0,1,1
chr10,75210503,75211131,3,"1,2,3",1,1,1
chr10,75211131,75211140,2,"1,3",1,0,1
chr10,75235292,75235316,2,"1,3",1,0,1
chr10,75235316,75235792,3,"1,2,3",1,1,1
chr10,75235792,75235836,2,"2,3",0,1,1
chr10,75401444,75401987,2,"1,3",1,0,1
chr10,75409168,75409868,2,"1,3",1,0,1
chr10,75733180,75733704,2,"2,3",0,1,1
chr10,78028962,78028976,2,"1,3",1,0,1
chr10,78028976,78029496,3,"1,2,3",1,1,1
chr10,78029496,78029751,2,"1,3",1,0,1
chr10,78303063,78303563,2,"1,3",1,0,1
chr10,79059216,79059600,3,"1,2,3",1,1,1
chr10,79059600,79059666,2,"2,3",0,1,1
chr10,79347366,79347739,2,"2,3",0,1,1
chr10,79347739,79347886,3,"1,2,3",1,1,1
chr10,79347886,79348239,2,"1,3",1,0,1
chr10,79380098,79380242,2,"2,3",0,1,1
chr10,79380242,79380670,3,"1,2,3",1,1,1
chr10,80205480,80205482,2,"2,3",0,1,1
chr10,80205482,80205982,3,"1,2,3",1,1,1
chr10,80205982,80205988,2,"2,3",0,1,1
chr10,80264285,80264740,2,"2,3",0,1,1
chr10,80272733,80273253,2,"2,3",0,1,1
chr10,80281727,80281820,2,"1,3",1,0,1
chr10,80408431,80408931,2,"1,3",1,0,1
chr10,84139362,84139440,2,"2,3",0,1,1
chr10,84139440,84139940,3,"1,2,3",1,1,1
chr10,84139940,84140085,2,"2,3",0,1,1
chr10,86440870,86441387,2,"2,3",0,1,1
chr10,87095257,87095757,2,"1,3",1,0,1
chr10,87203476,87203954,2,"2,3",0,1,1
chr10,87618803,87619323,2,"2,3",0,1,1
chr10,87817927,87818427,2,"1,3",1,0,1
chr10,87861583,87861848,2,"1,3",1,0,1
chr10,87861848,87861884,3,"1,2,3",1,1,1
chr10,87862008,87862025,3,"1,2,3",1,1,1
chr10,87862025,87862603,2,"2,3",0,1,1
chr10,89645429,89645696,2,"1,3",1,0,1
chr10,89645696,89646141,3,"1,2,3",1,1,1
chr10,89701228,89701335,2,"1,3",1,0,1
chr10,89701335,89701728,3,"1,2,3",1,1,1
chr10,89701728,89701855,2,"2,3",0,1,1
chr10,90921194,90921671,2,"2,3",0,1,1
chr10,90931340,90931784,2,"1,3",1,0,1
chr10,91632983,91633042,2,"1,3",1,0,1
chr10,91633042,91633483,3,"1,2,3",1,1,1
chr10,91633483,91633639,2,"2,3",0,1,1
chr10,91908562,91909183,2,"1,3",1,0,1
chr10,91923451,91923664,2,"2,3",0,1,1
chr10,91923664,91924164,3,"1,2,3",1,1,1
chr10,91924164,91924186,2,"2,3",0,1,1
chr10,92122097,92122502,3,"1,2,3",1,1,1
chr10,92124917,92125265,3,"1,2,3",1,1,1
chr10,92125265,92125321,2,"1,3",1,0,1
chr10,92290656,92291176,2,"2,3",0,1,1
chr10,92688924,92689604,2,"1,3",1,0,1
chr10,93106512,93107219,2,"2,3",0,1,1
chr10,93601040,93601540,2,"1,3",1,0,1
chr10,96129616,96129731,2,"1,3",1,0,1
chr10,96129731,96130091,3,"1,2,3",1,1,1
chr10,96130091,96130251,2,"2,3",0,1,1
chr10,96513575,96514312,2,"2,3",0,1,1
chr10,96832794,96833294,2,"1,3",1,0,1
chr10,96971343,96971430,2,"1,3",1,0,1
chr10,96971430,96971560,3,"1,2,3",1,1,1
chr10,96971560,96971689,2,"1,3",1,0,1
chr10,97327592,97327664,2,"2,3",0,1,1
chr10,97327664,97327955,3,"1,2,3",1,1,1
chr10,97327955,97328164,2,"1,3",1,0,1
chr10,97334575,97335075,2,"1,3",1,0,1
chr10,97400830,97401330,2,"1,3",1,0,1
chr10,97407601,97407768,2,"2,3",0,1,1
chr10,97407768,97407807,3,"1,2,3",1,1,1
chr10,97498261,97498821,2,"2,3",0,1,1
chr10,97633532,97633931,2,"2,3",0,1,1
chr10,97640266,97640958,2,"2,3",0,1,1
chr10,97707420,97707439,2,"1,3",1,0,1
chr10,97707439,97707684,3,"1,2,3",1,1,1
chr10,97707684,97707722,2,"1,3",1,0,1
chr10,97736744,97737257,2,"2,3",0,1,1
chr10,99430639,99430669,2,"2,3",0,1,1
chr10,99430669,99431159,3,"1,2,3",1,1,1
chr10,99431159,99431169,2,"1,3",1,0,1
