chrom,start,end,num,list,ENCFF445KZL_ELK1_sorted.bed,ENCFF870ZGY_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,207316937,207316966,2,"2,3",0,1,1
chr1,207751832,207752222,2,"1,3",1,0,1
chr1,209784498,209784888,2,"1,3",1,0,1
chr1,212857851,212858241,2,"1,3",1,0,1
chr1,217631005,217631020,2,"1,3",1,0,1
chr1,217631020,217631324,3,"1,2,3",1,1,1
chr1,217631324,217631488,2,"1,3",1,0,1
chr1,218285078,218285468,2,"1,3",1,0,1
chr1,220272243,220272834,2,"1,3",1,0,1
chr1,222589701,222590091,2,"1,3",1,0,1
chr1,222643974,222644364,2,"1,3",1,0,1
chr1,222814931,222815531,2,"1,3",1,0,1
chr1,224113929,224114319,2,"1,3",1,0,1
chr1,224434739,224435129,2,"1,3",1,0,1
chr1,225923974,225924364,2,"1,3",1,0,1
chr1,226127864,226128252,2,"1,3",1,0,1
chr1,226186518,226186908,2,"1,3",1,0,1
chr1,226407854,226408244,2,"1,3",1,0,1
chr1,226870481,226871071,2,"1,3",1,0,1
chr1,227563573,227563963,2,"1,3",1,0,1
chr1,227735114,227735123,2,"1,3",1,0,1
chr1,227735123,227735427,3,"1,2,3",1,1,1
chr1,227735427,227735504,2,"1,3",1,0,1
chr1,228082791,228083163,2,"1,3",1,0,1
chr1,228103198,228103588,2,"1,3",1,0,1
chr1,228139774,228140144,2,"1,3",1,0,1
chr1,228165788,228165814,2,"2,3",0,1,1
chr1,228165814,228166051,3,"1,2,3",1,1,1
chr1,228166051,228166092,2,"2,3",0,1,1
chr1,228406543,228406933,2,"1,3",1,0,1
chr1,230642172,230642531,2,"1,3",1,0,1
chr1,230978864,230978880,2,"1,3",1,0,1
chr1,230978880,230979184,3,"1,2,3",1,1,1
chr1,230979184,230979185,2,"1,3",1,0,1
chr1,231240939,231241531,2,"1,3",1,0,1
chr1,231337773,231338365,2,"1,3",1,0,1
chr1,231528449,231528497,2,"1,3",1,0,1
chr1,231528497,231528801,3,"1,2,3",1,1,1
chr1,231528801,231528839,2,"1,3",1,0,1
chr1,232950315,232950705,2,"1,3",1,0,1
chr1,234356736,234357126,2,"1,3",1,0,1
chr1,234373212,234373240,2,"1,3",1,0,1
chr1,234373240,234373544,3,"1,2,3",1,1,1
chr1,234373544,234373602,2,"1,3",1,0,1
chr1,234599881,234600271,2,"1,3",1,0,1
chr1,234723891,234724132,2,"1,3",1,0,1
chr1,234724132,234724281,3,"1,2,3",1,1,1
chr1,234724281,234724436,2,"2,3",0,1,1
chr1,235128621,235128771,2,"1,3",1,0,1
chr1,235128771,235129075,3,"1,2,3",1,1,1
chr1,235129075,235129081,2,"1,3",1,0,1
chr1,235328710,235329100,2,"1,3",1,0,1
chr1,235367346,235367569,2,"1,3",1,0,1
chr1,236794884,236794902,2,"2,3",0,1,1
chr1,236794902,236795184,3,"1,2,3",1,1,1
chr1,236795184,236795492,2,"1,3",1,0,1
chr1,241847860,241848250,2,"1,3",1,0,1
chr1,244451983,244452397,2,"1,3",1,0,1
chr1,244834857,244835247,2,"1,3",1,0,1
chr1,244863147,244863245,2,"1,3",1,0,1
chr1,246566139,246566192,2,"2,3",0,1,1
chr1,246566192,246566443,3,"1,2,3",1,1,1
chr1,246566443,246566457,2,"1,3",1,0,1
chr1,247078549,247078939,2,"1,3",1,0,1
chr1,247103818,247104162,2,"1,3",1,0,1
chr1,247111763,247111838,2,"2,3",0,1,1
chr1,247111838,247111966,3,"1,2,3",1,1,1
chr1,247111966,247112267,2,"2,3",0,1,1
chr1,248826156,248826416,2,"1,3",1,0,1
chr1,248837845,248838125,2,"1,3",1,0,1
chr10,931506,932100,2,"1,3",1,0,1
chr10,988290,988788,2,"1,3",1,0,1
chr10,1049201,1049249,2,"2,3",0,1,1
chr10,1049249,1049423,3,"1,2,3",1,1,1
chr10,1049423,1049505,2,"2,3",0,1,1
chr10,1056531,1056607,2,"1,3",1,0,1
chr10,1056607,1056911,3,"1,2,3",1,1,1
chr10,1056911,1056993,2,"1,3",1,0,1
chr10,3785321,3785711,2,"1,3",1,0,1
chr10,5684801,5684899,2,"1,3",1,0,1
chr10,5813526,5813534,2,"2,3",0,1,1
chr10,5813534,5813830,3,"1,2,3",1,1,1
chr10,5813830,5813889,2,"1,3",1,0,1
chr10,5889928,5889944,2,"1,3",1,0,1
chr10,5889944,5890123,3,"1,2,3",1,1,1
chr10,5890123,5890248,2,"2,3",0,1,1
chr10,6144705,6144739,2,"1,3",1,0,1
chr10,6144739,6145034,3,"1,2,3",1,1,1
chr10,6145034,6145132,2,"1,3",1,0,1
chr10,7787786,7788176,2,"1,3",1,0,1
chr10,7818198,7818223,2,"2,3",0,1,1
chr10,7818223,7818502,3,"1,2,3",1,1,1
chr10,7818502,7818548,2,"1,3",1,0,1
chr10,12068606,12068996,2,"1,3",1,0,1
chr10,12130327,12130583,2,"1,3",1,0,1
chr10,12196086,12196234,2,"1,3",1,0,1
chr10,13161332,13161722,2,"1,3",1,0,1
chr10,13586852,13586954,2,"1,3",1,0,1
chr10,14878484,14878874,2,"1,3",1,0,1
chr10,14953948,14954001,2,"2,3",0,1,1
chr10,14954001,14954252,3,"1,2,3",1,1,1
chr10,14954252,14954391,2,"1,3",1,0,1
chr10,15097127,15097517,2,"1,3",1,0,1
chr10,16436782,16436861,2,"1,3",1,0,1
chr10,16436861,16437062,3,"1,2,3",1,1,1
chr10,16437062,16437220,2,"1,3",1,0,1
chr10,16817303,16817352,2,"1,3",1,0,1
chr10,16817352,16817620,3,"1,2,3",1,1,1
chr10,16817620,16817702,2,"1,3",1,0,1
chr10,17230528,17230918,2,"1,3",1,0,1
chr10,18651459,18651528,2,"1,3",1,0,1
chr10,18651528,18651832,3,"1,2,3",1,1,1
chr10,18651832,18651849,2,"1,3",1,0,1
chr10,18659074,18659114,2,"2,3",0,1,1
chr10,18659114,18659351,3,"1,2,3",1,1,1
chr10,18659351,18659378,2,"2,3",0,1,1
chr10,21495623,21496013,2,"1,3",1,0,1
chr10,26697396,26697786,2,"1,3",1,0,1
chr10,27154285,27154592,2,"1,3",1,0,1
chr10,27242002,27242029,2,"1,3",1,0,1
chr10,27242029,27242333,3,"1,2,3",1,1,1
chr10,27242333,27242392,2,"1,3",1,0,1
chr10,28284091,28284481,2,"1,3",1,0,1
chr10,28532684,28533074,2,"1,3",1,0,1
chr10,30814009,30814065,2,"1,3",1,0,1
chr10,30814065,30814369,3,"1,2,3",1,1,1
chr10,30814369,30814399,2,"1,3",1,0,1
chr10,31603428,31603818,2,"1,3",1,0,1
chr10,32445836,32446226,2,"1,3",1,0,1
chr10,32958258,32958648,2,"1,3",1,0,1
chr10,35126434,35126520,2,"1,3",1,0,1
chr10,35126520,35126824,3,"1,2,3",1,1,1
chr10,35126994,35127384,2,"1,3",1,0,1
chr10,35641967,35642357,2,"1,3",1,0,1
chr10,37857646,37858235,2,"1,3",1,0,1
chr10,37976446,37976836,2,"1,3",1,0,1
chr10,38010385,38010573,2,"1,3",1,0,1
chr10,43138259,43138340,2,"2,3",0,1,1
chr10,43138340,43138459,3,"1,2,3",1,1,1
chr10,43138459,43138563,2,"2,3",0,1,1
chr10,43436814,43436894,2,"2,3",0,1,1
chr10,43436894,43437118,3,"1,2,3",1,1,1
chr10,43437118,43437326,2,"2,3",0,1,1
chr10,43606195,43606585,2,"1,3",1,0,1
chr10,44301073,44301463,2,"1,3",1,0,1
chr10,45672723,45673113,2,"1,3",1,0,1
chr10,45972273,45972292,2,"1,3",1,0,1
chr10,45972292,45972596,3,"1,2,3",1,1,1
chr10,45972596,45972663,2,"1,3",1,0,1
chr10,48656291,48656437,2,"2,3",0,1,1
chr10,48656437,48656536,3,"1,2,3",1,1,1
chr10,48656536,48656595,2,"2,3",0,1,1
chr10,49941795,49942185,2,"1,3",1,0,1
chr10,50067711,50068101,2,"1,3",1,0,1
chr10,50624731,50625327,2,"1,3",1,0,1
chr10,50659981,50660371,2,"1,3",1,0,1
chr10,51699510,51699634,2,"1,3",1,0,1
chr10,51699634,51699938,3,"1,2,3",1,1,1
chr10,51699938,51700103,2,"1,3",1,0,1
chr10,58268837,58269427,2,"1,3",1,0,1
chr10,62804303,62804693,2,"1,3",1,0,1
chr10,62816310,62816571,2,"1,3",1,0,1
chr10,62816571,62816871,3,"1,2,3",1,1,1
chr10,62816871,62816917,2,"1,3",1,0,1
chr10,67849409,67849799,2,"1,3",1,0,1
chr10,68901051,68901183,2,"1,3",1,0,1
chr10,68901183,68901404,3,"1,2,3",1,1,1
chr10,68901404,68901487,2,"2,3",0,1,1
chr10,68955927,68956058,2,"2,3",0,1,1
chr10,68956058,68956162,3,"1,2,3",1,1,1
chr10,68956162,68956231,2,"2,3",0,1,1
chr10,70132530,70132920,2,"1,3",1,0,1
chr10,70170478,70170956,2,"1,3",1,0,1
chr10,70403981,70404032,2,"2,3",0,1,1
chr10,70404032,70404219,3,"1,2,3",1,1,1
chr10,70404219,70404285,2,"2,3",0,1,1
chr10,73167938,73168087,2,"2,3",0,1,1
chr10,73168087,73168197,3,"1,2,3",1,1,1
chr10,73168197,73168242,2,"2,3",0,1,1
chr10,73730148,73730538,2,"1,3",1,0,1
chr10,73744248,73744273,2,"1,3",1,0,1
chr10,73744273,73744479,3,"1,2,3",1,1,1
chr10,73744479,73744577,2,"2,3",0,1,1
chr10,73785404,73785452,2,"2,3",0,1,1
chr10,73785452,73785637,3,"1,2,3",1,1,1
chr10,73785637,73785708,2,"2,3",0,1,1
chr10,73811523,73811913,2,"1,3",1,0,1
chr10,73997699,73997764,2,"1,3",1,0,1
chr10,73997764,73998068,3,"1,2,3",1,1,1
chr10,73998068,73998263,2,"1,3",1,0,1
chr10,74151482,74151727,2,"1,3",1,0,1
chr10,74826284,74826674,2,"1,3",1,0,1
chr10,75210412,75210802,2,"1,3",1,0,1
chr10,75409420,75409506,2,"1,3",1,0,1
chr10,75409506,75409810,3,"1,2,3",1,1,1
chr10,78029415,78029761,2,"1,3",1,0,1
chr10,78033651,78034041,2,"1,3",1,0,1
chr10,84139359,84139749,2,"1,3",1,0,1
chr10,87504646,87505240,2,"1,3",1,0,1
chr10,87863450,87863840,2,"1,3",1,0,1
chr10,88582915,88583305,2,"1,3",1,0,1
chr10,89701441,89701597,2,"1,3",1,0,1
chr10,91409430,91409820,2,"1,3",1,0,1
chr10,91409921,91410311,2,"1,3",1,0,1
chr10,91635468,91635697,2,"1,3",1,0,1
chr10,91798417,91798515,2,"1,3",1,0,1
chr10,91923568,91923571,2,"2,3",0,1,1
chr10,91923571,91923872,3,"1,2,3",1,1,1
chr10,91923872,91923993,2,"1,3",1,0,1
chr10,92592875,92593464,2,"1,3",1,0,1
chr10,93496431,93496821,2,"1,3",1,0,1
chr10,93893851,93894241,2,"1,3",1,0,1
chr10,96586951,96586969,2,"1,3",1,0,1
chr10,96586969,96587273,3,"1,2,3",1,1,1
chr10,96587273,96587507,2,"1,3",1,0,1
chr10,96831796,96832093,2,"2,3",0,1,1
chr10,97318962,97319352,2,"1,3",1,0,1
chr10,97401284,97401480,2,"1,3",1,0,1
chr10,97498706,97499096,2,"1,3",1,0,1
chr10,97571557,97571746,2,"1,3",1,0,1
chr10,97687172,97687424,2,"1,3",1,0,1
chr10,97736898,97737288,2,"1,3",1,0,1
chr10,98134475,98134865,2,"1,3",1,0,1
chr10,98447077,98447250,2,"1,3",1,0,1
chr10,100229501,100229536,2,"2,3",0,1,1
chr10,100229536,100229734,3,"1,2,3",1,1,1
chr10,100229734,100229805,2,"2,3",0,1,1
chr10,100286541,100286931,2,"1,3",1,0,1
chr10,100535829,100535986,2,"1,3",1,0,1
chr10,100912894,100913284,2,"1,3",1,0,1
chr10,100987279,100987669,2,"1,3",1,0,1
chr10,101095486,101095533,2,"2,3",0,1,1
chr10,101095533,101095790,3,"1,2,3",1,1,1
chr10,101095790,101095796,2,"1,3",1,0,1
chr10,101588075,101588465,2,"1,3",1,0,1
chr10,101783209,101783599,2,"1,3",1,0,1
chr10,101818347,101818737,2,"1,3",1,0,1
chr10,101830840,101831169,2,"1,3",1,0,1
chr10,102055962,102056352,2,"1,3",1,0,1
chr10,102114208,102114668,2,"1,3",1,0,1
chr10,102152071,102152669,2,"1,3",1,0,1
chr10,102642083,102642382,3,"1,2,3",1,1,1
chr10,102642382,102642469,2,"1,3",1,0,1
chr10,102917613,102918003,2,"1,3",1,0,1
chr10,102918566,102918635,2,"2,3",0,1,1
chr10,103396435,103396454,2,"1,3",1,0,1
chr10,103396454,103396696,3,"1,2,3",1,1,1
chr10,103396696,103396758,2,"2,3",0,1,1
chr10,104121599,104121989,2,"1,3",1,0,1
chr10,104268835,104269225,2,"1,3",1,0,1
chr10,104353288,104353797,2,"1,3",1,0,1
chr10,110460106,110460450,2,"1,3",1,0,1
chr10,110497581,110497686,2,"1,3",1,0,1
chr10,110497686,110497963,3,"1,2,3",1,1,1
chr10,110497963,110498088,2,"1,3",1,0,1
chr10,110567491,110567881,2,"1,3",1,0,1
chr10,110918724,110918907,2,"1,3",1,0,1
chr10,110918907,110919012,3,"1,2,3",1,1,1
chr10,110919012,110919196,2,"1,3",1,0,1
chr10,112446939,112447329,2,"1,3",1,0,1
chr10,118046673,118047063,2,"1,3",1,0,1
chr10,119650870,119651351,2,"1,3",1,0,1
chr10,119686506,119686863,2,"1,3",1,0,1
chr10,119892473,119893009,2,"1,3",1,0,1
chr10,120851075,120851465,2,"1,3",1,0,1
chr10,122954133,122954168,2,"2,3",0,1,1
chr10,122954168,122954388,3,"1,2,3",1,1,1
chr10,122954388,122954437,2,"2,3",0,1,1
chr10,123154015,123154497,2,"1,3",1,0,1
chr10,123583774,123584227,2,"1,3",1,0,1
chr10,124791788,124792178,2,"1,3",1,0,1
chr10,124801570,124801960,2,"1,3",1,0,1
chr10,125719529,125719556,2,"1,3",1,0,1
chr10,125719556,125719860,3,"1,2,3",1,1,1
chr10,125719860,125719898,2,"1,3",1,0,1
chr10,125823336,125823726,2,"1,3",1,0,1
chr10,126905134,126905524,2,"1,3",1,0,1
chr10,130111086,130111277,2,"1,3",1,0,1
chr10,130111277,130111476,3,"1,2,3",1,1,1
chr10,130111476,130111581,2,"2,3",0,1,1
chr10,130136295,130136439,2,"1,3",1,0,1
chr10,132396399,132396672,2,"1,3",1,0,1
chr10,132418745,132419135,2,"1,3",1,0,1
chr10,132537167,132537557,2,"1,3",1,0,1
chr10,133308870,133308969,2,"1,3",1,0,1
chr10,133394072,133394263,2,"1,3",1,0,1
chr10,133520221,133520611,2,"1,3",1,0,1
chr11,207290,207680,2,"1,3",1,0,1
chr11,236756,237261,2,"1,3",1,0,1
chr11,518907,519146,2,"1,3",1,0,1
chr11,535519,535909,2,"1,3",1,0,1
chr11,576228,576618,2,"1,3",1,0,1
chr11,809497,809615,2,"1,3",1,0,1
chr11,2400168,2400255,2,"1,3",1,0,1
chr11,2400255,2400559,3,"1,2,3",1,1,1
chr11,2400559,2400630,2,"1,3",1,0,1
chr11,3057296,3057316,2,"1,3",1,0,1
chr11,3057316,3057620,3,"1,2,3",1,1,1
chr11,3057620,3057686,2,"1,3",1,0,1
chr11,6234813,6235203,2,"1,3",1,0,1
chr11,6481306,6481375,2,"2,3",0,1,1
chr11,6481375,6481551,3,"1,2,3",1,1,1
chr11,6481551,6481610,2,"2,3",0,1,1
chr11,6612061,6612652,2,"1,3",1,0,1
chr11,7986997,7987481,2,"1,3",1,0,1
chr11,8682584,8682620,2,"1,3",1,0,1
chr11,8682620,8682883,3,"1,2,3",1,1,1
chr11,8682883,8682924,2,"2,3",0,1,1
chr11,8688833,8688867,2,"2,3",0,1,1
chr11,8688867,8689137,3,"1,2,3",1,1,1
chr11,8689137,8689305,2,"1,3",1,0,1
chr11,8964240,8964630,2,"1,3",1,0,1
chr11,9314759,9314811,2,"2,3",0,1,1
chr11,9314811,9315063,3,"1,2,3",1,1,1
chr11,9315063,9315068,2,"1,3",1,0,1
chr11,9315132,9315255,2,"1,3",1,0,1
chr11,9460648,9461038,2,"1,3",1,0,1
chr11,10750997,10751017,2,"2,3",0,1,1
chr11,10751017,10751301,3,"1,2,3",1,1,1
chr11,10751301,10751407,2,"1,3",1,0,1
chr11,12377341,12377731,2,"1,3",1,0,1
chr11,13668214,13668827,2,"1,3",1,0,1
chr11,17077604,17077635,2,"2,3",0,1,1
chr11,17077635,17077908,3,"1,2,3",1,1,1
chr11,17077908,17078025,2,"1,3",1,0,1
chr11,17207834,17207960,2,"2,3",0,1,1
chr11,17207960,17208069,3,"1,2,3",1,1,1
chr11,17208069,17208138,2,"2,3",0,1,1
chr11,18105930,18106320,2,"1,3",1,0,1
chr11,18322339,18322452,2,"2,3",0,1,1
chr11,18322452,18322632,3,"1,2,3",1,1,1
chr11,18322632,18322643,2,"2,3",0,1,1
chr11,18396098,18396488,2,"1,3",1,0,1
chr11,18526866,18527340,2,"1,3",1,0,1
chr11,20387315,20387407,2,"2,3",0,1,1
chr11,20387407,20387686,3,"1,2,3",1,1,1
chr11,20387686,20387819,2,"2,3",0,1,1
chr11,22625625,22626161,2,"1,3",1,0,1
chr11,28108134,28108143,2,"2,3",0,1,1
chr11,28108143,28108438,3,"1,2,3",1,1,1
chr11,28108438,28108533,2,"1,3",1,0,1
chr11,32583605,32583995,2,"1,3",1,0,1
chr11,35662654,35663044,2,"1,3",1,0,1
chr11,43358744,43359134,2,"1,3",1,0,1
chr11,45771762,45772152,2,"1,3",1,0,1
chr11,45804799,45805189,2,"1,3",1,0,1
chr11,45847118,45847508,2,"1,3",1,0,1
chr11,45917745,45918044,3,"1,2,3",1,1,1
chr11,45918044,45918088,2,"1,3",1,0,1
chr11,46392484,46392867,2,"1,3",1,0,1
chr11,46593744,46594134,2,"1,3",1,0,1
chr11,46616874,46617264,2,"1,3",1,0,1
chr11,46700391,46700491,2,"1,3",1,0,1
chr11,46700491,46700898,3,"1,2,3",1,1,1
chr11,46700898,46701071,2,"1,3",1,0,1
chr11,46936539,46936632,2,"1,3",1,0,1
chr11,46936632,46936929,3,"1,2,3",1,1,1
chr11,46936929,46936936,2,"2,3",0,1,1
chr11,47215118,47215508,2,"1,3",1,0,1
chr11,47248739,47249129,2,"1,3",1,0,1
chr11,47268976,47269575,2,"1,3",1,0,1
chr11,47408160,47408225,2,"1,3",1,0,1
chr11,47408225,47408472,3,"1,2,3",1,1,1
chr11,47408472,47408529,2,"2,3",0,1,1
chr11,47426422,47426812,2,"1,3",1,0,1
chr11,47552982,47553062,2,"2,3",0,1,1
chr11,47553062,47553286,3,"1,2,3",1,1,1
chr11,47553286,47553293,2,"1,3",1,0,1
chr11,47578819,47578831,2,"1,3",1,0,1
chr11,47578831,47579126,3,"1,2,3",1,1,1
chr11,47579126,47579135,2,"2,3",0,1,1
chr11,47715103,47715689,2,"1,3",1,0,1
chr11,47848227,47848251,2,"2,3",0,1,1
chr11,47848251,47848472,3,"1,2,3",1,1,1
chr11,47848472,47848531,2,"2,3",0,1,1
chr11,57530613,57530723,2,"2,3",0,1,1
chr11,57530723,57530917,3,"1,2,3",1,1,1
chr11,57530917,57531163,2,"1,3",1,0,1
chr11,57712146,57712257,2,"1,3",1,0,1
chr11,57712257,57712536,3,"1,2,3",1,1,1
chr11,57712536,57712561,2,"2,3",0,1,1
chr11,57741306,57741696,2,"1,3",1,0,1
chr11,59755210,59755336,2,"1,3",1,0,1
chr11,59755336,59755600,3,"1,2,3",1,1,1
chr11,59755600,59755640,2,"2,3",0,1,1
chr11,59810542,59811132,2,"1,3",1,0,1
chr11,60906347,60906367,2,"1,3",1,0,1
chr11,60906367,60906671,3,"1,2,3",1,1,1
chr11,60906671,60906737,2,"1,3",1,0,1
chr11,61129845,61130235,2,"1,3",1,0,1
chr11,61332946,61333336,2,"1,3",1,0,1
chr11,61336181,61336517,2,"1,3",1,0,1
chr11,61362234,61362254,2,"2,3",0,1,1
chr11,61362254,61362442,3,"1,2,3",1,1,1
chr11,61362442,61362538,2,"2,3",0,1,1
chr11,61392230,61392620,2,"1,3",1,0,1
chr11,61429155,61429171,2,"2,3",0,1,1
chr11,61429908,61429924,2,"1,3",1,0,1
chr11,61429924,61430228,3,"1,2,3",1,1,1
chr11,61430228,61430412,2,"1,3",1,0,1
chr11,61792473,61792583,2,"2,3",0,1,1
chr11,61792583,61792777,3,"1,2,3",1,1,1
chr11,61792777,61793013,2,"1,3",1,0,1
chr11,61967549,61967583,2,"1,3",1,0,1
chr11,61967583,61967887,3,"1,2,3",1,1,1
chr11,61967887,61967939,2,"1,3",1,0,1
chr11,62123722,62124112,2,"1,3",1,0,1
chr11,62591398,62591457,2,"1,3",1,0,1
chr11,62591457,62591761,3,"1,2,3",1,1,1
chr11,62591761,62591989,2,"1,3",1,0,1
chr11,62601742,62601796,2,"2,3",0,1,1
chr11,62601796,62601968,3,"1,2,3",1,1,1
chr11,62601968,62602046,2,"2,3",0,1,1
chr11,62621981,62621992,2,"1,3",1,0,1
chr11,62621992,62622296,3,"1,2,3",1,1,1
chr11,62622296,62622333,2,"1,3",1,0,1
chr11,62653117,62653507,2,"1,3",1,0,1
chr11,62665038,62665428,2,"1,3",1,0,1
chr11,62678843,62679233,2,"1,3",1,0,1
chr11,62706092,62706216,2,"2,3",0,1,1
chr11,62706216,62706326,3,"1,2,3",1,1,1
chr11,62706326,62706396,2,"2,3",0,1,1
chr11,62727575,62727729,2,"1,3",1,0,1
chr11,62761537,62761927,2,"1,3",1,0,1
chr11,62787155,62787459,2,"2,3",0,1,1
chr11,62791818,62792181,2,"1,3",1,0,1
chr11,62831510,62832099,2,"1,3",1,0,1
chr11,62839472,62839750,3,"1,2,3",1,1,1
chr11,62839750,62839808,2,"1,3",1,0,1
chr11,62841727,62842117,2,"1,3",1,0,1
chr11,63838709,63839096,2,"1,3",1,0,1
chr11,63938405,63938795,2,"1,3",1,0,1
chr11,63974436,63974476,2,"2,3",0,1,1
chr11,63974476,63974740,3,"1,2,3",1,1,1
chr11,63974740,63974992,2,"1,3",1,0,1
chr11,63986128,63986206,2,"2,3",0,1,1
chr11,63986206,63986631,3,"1,2,3",1,1,1
chr11,63986631,63986795,2,"1,3",1,0,1
chr11,64226056,64226648,2,"1,3",1,0,1
chr11,64240686,64240715,2,"1,3",1,0,1
chr11,64240838,64241051,3,"1,2,3",1,1,1
chr11,64241051,64241123,2,"1,3",1,0,1
chr11,64269024,64269032,2,"1,3",1,0,1
chr11,64269112,64269414,2,"1,3",1,0,1
chr11,64269771,64269911,2,"1,3",1,0,1
chr11,64269911,64270215,3,"1,2,3",1,1,1
chr11,64270215,64270232,2,"1,3",1,0,1
chr11,64317413,64317580,2,"1,3",1,0,1
chr11,64317580,64317735,3,"1,2,3",1,1,1
chr11,64317735,64317841,2,"1,3",1,0,1
chr11,64917214,64917604,2,"1,3",1,0,1
chr11,64996967,64996999,2,"1,3",1,0,1
chr11,64996999,64997196,3,"1,2,3",1,1,1
chr11,64997196,64997232,2,"1,3",1,0,1
chr11,65014121,65014511,2,"1,3",1,0,1
chr11,65083953,65084055,2,"2,3",0,1,1
chr11,65084055,65084181,3,"1,2,3",1,1,1
chr11,65084181,65084257,2,"2,3",0,1,1
chr11,65095986,65096083,2,"2,3",0,1,1
chr11,65096083,65096274,3,"1,2,3",1,1,1
chr11,65096274,65096289,2,"2,3",0,1,1
chr11,65117633,65117814,2,"1,3",1,0,1
chr11,65134447,65134469,2,"2,3",0,1,1
chr11,65134469,65134751,3,"1,2,3",1,1,1
chr11,65134751,65134954,2,"1,3",1,0,1
chr11,65366127,65366723,2,"1,3",1,0,1
chr11,65418667,65418705,2,"1,3",1,0,1
chr11,65418705,65419009,3,"1,2,3",1,1,1
chr11,65419009,65419057,2,"1,3",1,0,1
chr11,65422727,65422941,2,"1,3",1,0,1
chr11,65487527,65487917,2,"1,3",1,0,1
chr11,65497298,65497688,2,"1,3",1,0,1
chr11,65508429,65508736,2,"1,3",1,0,1
chr11,65570241,65570328,2,"2,3",0,1,1
chr11,65570328,65570525,3,"1,2,3",1,1,1
chr11,65570525,65570545,2,"2,3",0,1,1
chr11,65614080,65614490,2,"1,3",1,0,1
chr11,65615144,65615733,2,"1,3",1,0,1
chr11,65711967,65712071,2,"1,3",1,0,1
chr11,65712071,65712365,3,"1,2,3",1,1,1
chr11,65712365,65712375,2,"2,3",0,1,1
chr11,65857000,65857341,2,"1,3",1,0,1
chr11,65858100,65858339,3,"1,2,3",1,1,1
chr11,65858339,65858349,2,"1,3",1,0,1
chr11,65859353,65859397,2,"2,3",0,1,1
chr11,65859397,65859783,3,"1,2,3",1,1,1
chr11,65860495,65860848,2,"1,3",1,0,1
chr11,65873504,65873894,2,"1,3",1,0,1
chr11,65888348,65888374,2,"1,3",1,0,1
chr11,65888374,65888632,3,"1,2,3",1,1,1
chr11,65888632,65888678,2,"2,3",0,1,1
chr11,65890527,65890917,2,"1,3",1,0,1
chr11,65900552,65900556,2,"2,3",0,1,1
chr11,65900556,65900698,3,"1,2,3",1,1,1
chr11,65900698,65900786,2,"1,3",1,0,1
chr11,65961508,65961536,2,"2,3",0,1,1
chr11,65961536,65961926,3,"1,2,3",1,1,1
chr11,65961926,65962015,2,"2,3",0,1,1
chr11,65989016,65989620,2,"1,3",1,0,1
chr11,66002075,66002093,2,"1,3",1,0,1
chr11,66002093,66002397,3,"1,2,3",1,1,1
chr11,66002397,66002518,2,"1,3",1,0,1
chr11,66052110,66052146,2,"1,3",1,0,1
chr11,66052146,66052450,3,"1,2,3",1,1,1
chr11,66052450,66052478,2,"1,3",1,0,1
chr11,66289028,66289418,2,"1,3",1,0,1
chr11,66372237,66372323,2,"1,3",1,0,1
chr11,66372402,66372521,2,"1,3",1,0,1
chr11,66438752,66439299,2,"1,3",1,0,1
chr11,66480365,66480841,2,"1,3",1,0,1
chr11,66694712,66695248,2,"1,3",1,0,1
chr11,66842877,66843267,2,"1,3",1,0,1
chr11,66843358,66843662,2,"2,3",0,1,1
chr11,67262732,67262806,2,"2,3",0,1,1
chr11,67262806,67262965,3,"1,2,3",1,1,1
chr11,67262965,67263018,2,"2,3",0,1,1
chr11,67288269,67288852,2,"1,3",1,0,1
chr11,67312665,67313055,2,"1,3",1,0,1
chr11,67317499,67317889,2,"1,3",1,0,1
chr11,67345984,67346374,2,"1,3",1,0,1
chr11,67353211,67353291,2,"1,3",1,0,1
chr11,67353291,67353595,3,"1,2,3",1,1,1
chr11,67353595,67353601,2,"1,3",1,0,1
chr11,67373239,67373629,2,"1,3",1,0,1
chr11,67401493,67401612,2,"2,3",0,1,1
chr11,67401612,67401731,3,"1,2,3",1,1,1
chr11,67401731,67401797,2,"2,3",0,1,1
chr11,67428178,67428278,2,"2,3",0,1,1
chr11,67428278,67428482,3,"1,2,3",1,1,1
chr11,67428482,67428668,2,"1,3",1,0,1
chr11,67482959,67483028,2,"2,3",0,1,1
chr11,67483028,67483219,3,"1,2,3",1,1,1
chr11,67483219,67483263,2,"2,3",0,1,1
chr11,67508037,67508075,2,"1,3",1,0,1
chr11,67508075,67508379,3,"1,2,3",1,1,1
chr11,67508379,67508427,2,"1,3",1,0,1
chr11,67629663,67630053,2,"1,3",1,0,1
chr11,67630433,67630823,2,"1,3",1,0,1
chr11,68003926,68004305,2,"1,3",1,0,1
chr11,68030564,68031049,2,"1,3",1,0,1
chr11,68903708,68904249,2,"1,3",1,0,1
chr11,69638976,69639366,2,"1,3",1,0,1
chr11,70203044,70203116,2,"1,3",1,0,1
chr11,70203116,70203420,3,"1,2,3",1,1,1
chr11,70203420,70203434,2,"1,3",1,0,1
chr11,70398391,70398393,2,"2,3",0,1,1
chr11,70398393,70398695,3,"1,2,3",1,1,1
chr11,70398695,70398758,2,"1,3",1,0,1
