chrom,start,end,num,list,ENCFF064YQB_HDAC2_sorted.bed,ENCFF122YMX_HDAC2_sorted.bed,ENCFF528PCS_HDAC2_sorted.bed,ENCFF668YCY_HDAC2_sorted.bed,ENCFF695QGI_HDAC2_sorted.bed,ENCFF703AZO_HDAC2_sorted.bed,ENCFF949FHW_HDAC2_sorted.bed,ENCFF974RAS_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,12162079,12162103,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,12162103,12162104,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr1,12162104,12162117,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,12162117,12162124,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,12162124,12162199,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,12218484,12218523,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,12218523,12218546,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,12218546,12218882,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,12218882,12218897,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,12218897,12219043,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,12229832,12229944,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,12529412,12529414,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr1,12529414,12529664,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr1,12529664,12529683,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,12529683,12529690,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,12618315,12618528,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,15526459,15526695,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,15526695,15526748,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,15526748,15526808,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,15526808,15526886,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,15526886,15527161,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,15527161,15527168,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,15543554,15543607,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,15543607,15543655,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,15543655,15543750,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,15543750,15543798,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,15543798,15543943,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,15543943,15543977,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr1,15543977,15543985,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr1,15543985,15543994,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,15543994,15544050,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,15617116,15617374,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,15617374,15617376,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,15617376,15617428,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,15617768,15617783,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,15795150,15795152,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,15795152,15795178,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,15795178,15795184,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,15795184,15795471,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,15795471,15795477,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,15795477,15795520,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,15795520,15795556,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,15834598,15834780,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,15834780,15834794,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,15834794,15834849,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,15834849,15834889,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,15834914,15835174,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,15836076,15836193,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,15847416,15847465,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,15975832,15975845,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,15975845,15975854,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr1,15975854,15976018,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,15976018,15976181,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr1,15976181,15976276,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16012816,16012861,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr1,16012861,16012885,5,"1,2,3,4,9",1,1,1,1,0,0,0,0,1
chr1,16012885,16012904,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,16012904,16012909,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,16012909,16012991,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,16013262,16013317,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16013317,16013345,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,16013345,16013432,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,16013432,16013484,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,16032808,16032939,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16055995,16056186,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,16056186,16056300,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr1,16056300,16056372,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,16056372,16056407,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16164232,16164290,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,16164290,16164327,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,16164327,16164519,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr1,16206719,16206802,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16206802,16207123,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,16207123,16207149,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,16207149,16207236,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr1,16207236,16207245,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,16207245,16207273,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,16217104,16217173,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,16217173,16217485,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,16217485,16217509,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,16237054,16237104,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,16352500,16352863,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16367498,16367564,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16367564,16367707,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,16367707,16367779,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16440654,16440778,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,16440778,16440802,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,16440802,16440838,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,16613192,16613242,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,16613242,16613413,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,16613413,16613452,4,"3,7,8,9",0,0,1,0,0,0,1,1,1
chr1,16613452,16613466,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr1,16613466,16613474,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16613474,16613485,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,16613485,16613670,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16613717,16613768,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16613768,16613986,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr1,16621038,16621234,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16624986,16625204,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,16644421,16644454,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16644454,16644567,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,16644567,16644672,4,"4,5,7,9",0,0,0,1,1,0,1,0,1
chr1,16644672,16644686,5,"4,5,6,7,9",0,0,0,1,1,1,1,0,1
chr1,16644686,16644787,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr1,16644787,16644868,5,"4,5,6,7,9",0,0,0,1,1,1,1,0,1
chr1,16644868,16644900,4,"4,5,7,9",0,0,0,1,1,0,1,0,1
chr1,16644900,16644996,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,16644996,16645104,4,"4,5,8,9",0,0,0,1,1,0,0,1,1
chr1,16645104,16645250,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr1,16904755,16905043,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,16905043,16905237,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16913677,16913983,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,18902780,18903170,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,19209963,19210072,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,19210072,19210276,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,19210306,19210352,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,19210352,19210437,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,19210437,19210467,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,19210467,19210605,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,19251395,19251470,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,19251470,19251507,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,19251507,19251607,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr1,19251607,19251663,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,19251663,19251764,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,19251764,19251872,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,19251872,19251874,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr1,19251874,19251886,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,19312509,19312533,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,19312533,19312565,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,19312609,19312913,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,19312913,19312934,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,19596675,19596844,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr1,19596844,19596940,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,19596940,19596982,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,19659799,19659831,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,19659831,19659861,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,19659861,19659869,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,19659869,19659891,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,19659891,19659900,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,19659900,19660087,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr1,19660087,19660112,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr1,19882153,19882717,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,20185363,20185405,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,20185405,20185500,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,20185500,20185601,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr1,20185601,20185606,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr1,20185606,20185609,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr1,20185609,20185635,4,"1,2,8,9",1,1,0,0,0,0,0,1,1
chr1,20185635,20185733,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr1,20185733,20186083,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,20186083,20186178,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr1,20186178,20186210,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,20186210,20186217,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,20507787,20507909,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,20507909,20508063,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,20508063,20508182,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,20508182,20508313,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,21904958,21905008,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,21905008,21905046,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,21905046,21905048,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,21905048,21905090,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,21905090,21905160,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,21905160,21905239,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr1,21905239,21905286,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,21905286,21905350,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,21905350,21905377,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,22019054,22019219,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,22019219,22019407,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,22025900,22025994,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,22025994,22026106,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,22026106,22026193,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,22026193,22026290,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,22026290,22026318,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,22053352,22053507,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,22451621,22451622,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,22451622,22451693,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,22451693,22451773,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,22451846,22451869,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,22451869,22452273,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,22452273,22452290,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23019193,23019253,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,23019253,23019257,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr1,23019257,23019423,4,"1,4,6,9",1,0,0,1,0,1,0,0,1
chr1,23019423,23019449,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr1,23019449,23019454,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,23368040,23368120,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23368120,23368284,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23368773,23368909,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23368909,23369183,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,23369183,23369250,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23539731,23539847,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,23539847,23540017,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23540017,23540120,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,23540120,23540199,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23554787,23554856,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,23554948,23554952,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,23554952,23555078,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr1,23555078,23555204,4,"1,7,8,9",1,0,0,0,0,0,1,1,1
chr1,23559534,23559563,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,23559563,23559636,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr1,23559636,23559694,4,"1,6,8,9",1,0,0,0,0,1,0,1,1
chr1,23559694,23559729,5,"1,5,6,8,9",1,0,0,0,1,1,0,1,1
chr1,23562372,23562410,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23562410,23562606,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,23562606,23562662,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23691749,23691772,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,23691772,23691905,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23743580,23743584,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,23777859,23777923,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,23777923,23777926,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,23777926,23777927,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr1,23777927,23777930,5,"1,4,5,6,9",1,0,0,1,1,1,0,0,1
chr1,23777930,23778122,6,"1,4,5,6,8,9",1,0,0,1,1,1,0,1,1
chr1,23778122,23778190,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr1,23778190,23778263,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,23778263,23778270,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,23778270,23778462,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,23800709,23800715,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,23800715,23800729,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr1,23800729,23800759,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr1,23800759,23800925,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr1,23800925,23800969,4,"1,2,8,9",1,1,0,0,0,0,0,1,1
chr1,23800969,23801055,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,23809778,23810009,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23810848,23811106,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23867856,23867882,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23958981,23959014,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,23959014,23959177,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,23959177,23959178,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23959178,23959458,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,23959458,23959582,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,23959695,23959836,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23959836,23960131,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,24413639,24413756,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,24413756,24413870,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,24415455,24415636,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,24415636,24415813,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,24415813,24415859,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,24744908,24745312,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25232395,25232554,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,25232554,25232571,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,25232571,25232634,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,25232634,25232682,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,25233111,25233515,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25239682,25239707,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25239707,25239739,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,25239739,25239772,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,25239772,25240043,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,25240043,25240176,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,25240176,25240183,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,25240183,25240252,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25247368,25247494,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,25247494,25247545,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,25247545,25247635,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25247649,25247845,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25279782,25279784,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25279784,25279842,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,25279842,25279915,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,25279915,25280061,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,25280061,25280103,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,25280103,25280178,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,25280178,25280184,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25338545,25338688,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25430120,25430220,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,25430220,25430248,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr1,25430248,25430277,4,"1,4,8,9",1,0,0,1,0,0,0,1,1
chr1,25430277,25430288,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr1,25430288,25430298,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr1,25430298,25430299,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,25430299,25430506,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr1,25430627,25430732,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,25430732,25430881,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25543338,25543385,6,"1,2,3,4,7,9",1,1,1,1,0,0,1,0,1
chr1,25543385,25543425,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,25543425,25543471,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,25543471,25543473,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,25543473,25543531,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25543698,25543992,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,25549470,25549850,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,25859265,25859370,5,"1,4,5,7,9",1,0,0,1,1,0,1,0,1
chr1,25859370,25859383,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr1,25859383,25859394,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,25859394,25859402,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25859491,25859593,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25859593,25859679,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,25875186,25875444,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,25875444,25875504,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,25895399,25895711,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,25905667,25905860,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25906182,25906184,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,25906281,25906442,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,25998226,25998294,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,25998294,25998302,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr1,25998302,25998308,4,"3,4,7,9",0,0,1,1,0,0,1,0,1
chr1,25998308,25998360,5,"1,3,4,7,9",1,0,1,1,0,0,1,0,1
chr1,25998360,25998370,6,"1,3,4,5,7,9",1,0,1,1,1,0,1,0,1
chr1,25998370,25998499,7,"1,2,3,4,5,7,9",1,1,1,1,1,0,1,0,1
chr1,26035266,26035357,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26035357,26035401,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,26035401,26035690,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,26035690,26035693,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,26035693,26035753,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,26035867,26035966,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,26036073,26036281,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,26070408,26070418,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26070418,26070492,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,26070492,26070509,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr1,26070509,26070571,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,26070571,26070754,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr1,26070754,26070772,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr1,26070772,26070831,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr1,26070831,26070835,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,26110868,26111443,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26111767,26111981,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,26112094,26112211,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,26161712,26162035,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26169670,26169778,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,26169778,26169791,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr1,26169791,26169916,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr1,26169916,26169924,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr1,26169924,26170085,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,26170085,26170276,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,26200995,26201072,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,26201072,26201202,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,26201202,26201207,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,26201207,26201439,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr1,26201439,26201467,4,"1,4,8,9",1,0,0,1,0,0,0,1,1
chr1,26201467,26201538,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr1,26201538,26201590,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26233816,26233920,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26234242,26234352,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,26234352,26234367,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,26234367,26234377,4,"1,2,3,9",1,1,1,0,0,0,0,0,1
chr1,26234377,26234385,5,"1,2,3,5,9",1,1,1,0,1,0,0,0,1
chr1,26234385,26234576,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr1,26234576,26234640,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,26275662,26275860,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26279646,26279858,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,26279888,26279982,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,26279982,26280058,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,26284791,26284807,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr1,26284807,26284808,4,"1,4,8,9",1,0,0,1,0,0,0,1,1
chr1,26284808,26284843,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr1,26284843,26284986,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr1,26284986,26285069,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,26287065,26287093,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,26287093,26287261,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
