chrom,start,end,num,list,ENCFF701USE_SIN3A_sorted.bed,ENCFF940QMI_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,32650718,32650736,2,"2,3",0,1,1
chr1,32650845,32651048,2,"2,3",0,1,1
chr1,32651182,32651216,2,"1,3",1,0,1
chr1,32651216,32651642,3,"1,2,3",1,1,1
chr1,32651642,32651710,2,"2,3",0,1,1
chr1,32725039,32725558,2,"2,3",0,1,1
chr1,32817064,32817093,2,"2,3",0,1,1
chr1,32817093,32817576,3,"1,2,3",1,1,1
chr1,32817576,32817607,2,"2,3",0,1,1
chr1,32963813,32963889,2,"1,3",1,0,1
chr1,32963889,32964273,3,"1,2,3",1,1,1
chr1,32964273,32964393,2,"2,3",0,1,1
chr1,32964546,32964548,2,"2,3",0,1,1
chr1,32964548,32965129,3,"1,2,3",1,1,1
chr1,32981124,32981674,2,"2,3",0,1,1
chr1,32992426,32992447,2,"2,3",0,1,1
chr1,32992447,32992907,3,"1,2,3",1,1,1
chr1,32992907,32992933,2,"2,3",0,1,1
chr1,33342188,33342223,2,"1,3",1,0,1
chr1,33342223,33342635,3,"1,2,3",1,1,1
chr1,33342635,33342830,2,"1,3",1,0,1
chr1,33349202,33349703,2,"2,3",0,1,1
chr1,33350005,33350159,2,"2,3",0,1,1
chr1,33350159,33350645,3,"1,2,3",1,1,1
chr1,33472597,33472941,2,"2,3",0,1,1
chr1,34859652,34859720,2,"1,3",1,0,1
chr1,34859720,34859987,3,"1,2,3",1,1,1
chr1,35268666,35269196,2,"2,3",0,1,1
chr1,35557090,35557157,2,"2,3",0,1,1
chr1,35557157,35557351,3,"1,2,3",1,1,1
chr1,35557351,35557368,2,"2,3",0,1,1
chr1,35557408,35557638,2,"2,3",0,1,1
chr1,35557638,35557720,3,"1,2,3",1,1,1
chr1,35557720,35557930,2,"1,3",1,0,1
chr1,35718655,35718690,2,"2,3",0,1,1
chr1,35718690,35719185,3,"1,2,3",1,1,1
chr1,35719185,35719330,2,"1,3",1,0,1
chr1,35882990,35883033,2,"2,3",0,1,1
chr1,35883033,35883403,3,"1,2,3",1,1,1
chr1,35930885,35931055,2,"1,3",1,0,1
chr1,35931055,35931320,3,"1,2,3",1,1,1
chr1,35931320,35931345,2,"1,3",1,0,1
chr1,36088728,36089184,3,"1,2,3",1,1,1
chr1,36089184,36089202,2,"2,3",0,1,1
chr1,36149197,36149520,2,"1,3",1,0,1
chr1,36149520,36149657,3,"1,2,3",1,1,1
chr1,36149657,36149735,2,"2,3",0,1,1
chr1,36150661,36150690,2,"2,3",0,1,1
chr1,36150690,36151134,3,"1,2,3",1,1,1
chr1,36188030,36188490,2,"1,3",1,0,1
chr1,36223859,36224031,2,"2,3",0,1,1
chr1,36224031,36224389,3,"1,2,3",1,1,1
chr1,36224389,36224491,2,"1,3",1,0,1
chr1,36224634,36224855,2,"2,3",0,1,1
chr1,36224855,36224978,3,"1,2,3",1,1,1
chr1,36224978,36225022,2,"2,3",0,1,1
chr1,36299893,36300380,2,"2,3",0,1,1
chr1,36306414,36307150,2,"2,3",0,1,1
chr1,36385543,36385620,3,"1,2,3",1,1,1
chr1,36385620,36385676,2,"2,3",0,1,1
chr1,36386462,36386483,2,"2,3",0,1,1
chr1,36386483,36386982,3,"1,2,3",1,1,1
chr1,36386982,36387006,2,"2,3",0,1,1
chr1,36397598,36397731,2,"2,3",0,1,1
chr1,36397731,36398034,3,"1,2,3",1,1,1
chr1,36398034,36398128,2,"2,3",0,1,1
chr1,36450166,36450201,2,"2,3",0,1,1
chr1,36450201,36450588,3,"1,2,3",1,1,1
chr1,36450588,36450602,2,"2,3",0,1,1
chr1,36464279,36464360,3,"1,2,3",1,1,1
chr1,36464360,36464479,2,"2,3",0,1,1
chr1,37454901,37455085,2,"1,3",1,0,1
chr1,37455085,37455296,3,"1,2,3",1,1,1
chr1,37455296,37455309,2,"1,3",1,0,1
chr1,37471748,37472038,2,"1,3",1,0,1
chr1,37472038,37472194,3,"1,2,3",1,1,1
chr1,37472194,37472214,2,"2,3",0,1,1
chr1,37690423,37690817,3,"1,2,3",1,1,1
chr1,37691578,37692038,2,"1,3",1,0,1
chr1,37692279,37692354,2,"2,3",0,1,1
chr1,37692354,37692752,3,"1,2,3",1,1,1
chr1,37793806,37794019,2,"2,3",0,1,1
chr1,37794019,37794140,3,"1,2,3",1,1,1
chr1,37794140,37794336,2,"2,3",0,1,1
chr1,37807802,37807956,2,"1,3",1,0,1
chr1,37808540,37809000,2,"1,3",1,0,1
chr1,37859799,37859813,2,"2,3",0,1,1
chr1,37859813,37860273,3,"1,2,3",1,1,1
chr1,37860273,37860393,2,"2,3",0,1,1
chr1,37946975,37947083,3,"1,2,3",1,1,1
chr1,37947083,37947169,2,"2,3",0,1,1
chr1,37989919,37989932,2,"1,3",1,0,1
chr1,37989932,37990191,3,"1,2,3",1,1,1
chr1,37990191,37990284,2,"2,3",0,1,1
chr1,38012524,38012579,2,"2,3",0,1,1
chr1,38012579,38013049,3,"1,2,3",1,1,1
chr1,38046891,38047421,2,"2,3",0,1,1
chr1,38859316,38859444,2,"1,3",1,0,1
chr1,38859735,38859750,2,"1,3",1,0,1
chr1,38859750,38860124,3,"1,2,3",1,1,1
chr1,38860124,38860180,2,"1,3",1,0,1
chr1,38873063,38873272,2,"2,3",0,1,1
chr1,38873272,38873604,3,"1,2,3",1,1,1
chr1,38873604,38873627,2,"1,3",1,0,1
chr1,38991302,38991313,2,"1,3",1,0,1
chr1,38991313,38991561,3,"1,2,3",1,1,1
chr1,39026354,39026474,2,"1,3",1,0,1
chr1,39026474,39026631,3,"1,2,3",1,1,1
chr1,39026683,39026993,2,"1,3",1,0,1
chr1,39158413,39158705,2,"1,3",1,0,1
chr1,39158705,39158873,3,"1,2,3",1,1,1
chr1,39158873,39159038,2,"2,3",0,1,1
chr1,39491174,39491704,2,"2,3",0,1,1
chr1,39576727,39576992,3,"1,2,3",1,1,1
chr1,39576992,39577082,2,"2,3",0,1,1
chr1,39639705,39639749,2,"2,3",0,1,1
chr1,39639749,39640138,3,"1,2,3",1,1,1
chr1,39789059,39789519,2,"1,3",1,0,1
chr1,39799120,39799650,2,"2,3",0,1,1
chr1,40039686,40040328,2,"1,3",1,0,1
chr1,40040604,40040679,2,"2,3",0,1,1
chr1,40040679,40040992,3,"1,2,3",1,1,1
chr1,40040992,40041004,2,"1,3",1,0,1
chr1,40161208,40161372,2,"2,3",0,1,1
chr1,40161372,40161738,3,"1,2,3",1,1,1
chr1,40161738,40161877,2,"1,3",1,0,1
chr1,40257855,40258056,2,"2,3",0,1,1
chr1,40258056,40258291,3,"1,2,3",1,1,1
chr1,40258291,40258306,2,"2,3",0,1,1
chr1,40373550,40373820,2,"2,3",0,1,1
chr1,40374366,40374375,2,"1,3",1,0,1
chr1,40374375,40374548,3,"1,2,3",1,1,1
chr1,40374548,40374687,2,"1,3",1,0,1
chr1,40449921,40450023,2,"1,3",1,0,1
chr1,40450023,40450381,3,"1,2,3",1,1,1
chr1,40450381,40450481,2,"2,3",0,1,1
chr1,40531496,40531956,2,"1,3",1,0,1
chr1,40691413,40692130,2,"2,3",0,1,1
chr1,40862076,40862160,2,"2,3",0,1,1
chr1,40862160,40862276,3,"1,2,3",1,1,1
chr1,40862276,40862684,2,"2,3",0,1,1
chr1,41241289,41241328,2,"2,3",0,1,1
chr1,41241328,41241505,3,"1,2,3",1,1,1
chr1,41241505,41241854,2,"1,3",1,0,1
chr1,41382388,41382918,2,"2,3",0,1,1
chr1,42334713,42334765,2,"1,3",1,0,1
chr1,42335308,42335358,2,"1,3",1,0,1
chr1,42335358,42335491,3,"1,2,3",1,1,1
chr1,42335491,42335533,2,"1,3",1,0,1
chr1,42380741,42381190,2,"1,3",1,0,1
chr1,42456141,42456233,2,"1,3",1,0,1
chr1,42456233,42456672,3,"1,2,3",1,1,1
chr1,42463065,42463083,2,"2,3",0,1,1
chr1,42463083,42463354,3,"1,2,3",1,1,1
chr1,42463354,42463475,2,"2,3",0,1,1
chr1,42658190,42658278,2,"2,3",0,1,1
chr1,42658278,42658661,3,"1,2,3",1,1,1
chr1,42658661,42658770,2,"2,3",0,1,1
chr1,42681811,42681988,2,"2,3",0,1,1
chr1,42681988,42682189,3,"1,2,3",1,1,1
chr1,42682189,42682545,2,"2,3",0,1,1
chr1,42766691,42766856,2,"1,3",1,0,1
chr1,42767189,42767253,2,"2,3",0,1,1
chr1,42767253,42767480,3,"1,2,3",1,1,1
chr1,42767480,42767713,2,"1,3",1,0,1
chr1,42817000,42817530,2,"2,3",0,1,1
chr1,42846308,42846749,2,"2,3",0,1,1
chr1,42924248,42924778,2,"2,3",0,1,1
chr1,42958125,42958998,3,"1,2,3",1,1,1
chr1,42958998,42959035,2,"2,3",0,1,1
chr1,43147753,43147830,2,"1,3",1,0,1
chr1,43147830,43147978,3,"1,2,3",1,1,1
chr1,43171934,43172009,2,"1,3",1,0,1
chr1,43172009,43172530,3,"1,2,3",1,1,1
chr1,43172530,43172540,2,"2,3",0,1,1
chr1,43349156,43349728,2,"2,3",0,1,1
chr1,43358398,43358483,2,"2,3",0,1,1
chr1,43358772,43358822,2,"2,3",0,1,1
chr1,43358822,43359349,3,"1,2,3",1,1,1
chr1,43359349,43359408,2,"1,3",1,0,1
chr1,43367563,43367798,2,"2,3",0,1,1
chr1,43367798,43368001,3,"1,2,3",1,1,1
chr1,43368001,43368002,2,"1,3",1,0,1
chr1,43368171,43368192,2,"2,3",0,1,1
chr1,43368192,43368600,3,"1,2,3",1,1,1
chr1,43389552,43389773,2,"1,3",1,0,1
chr1,43389773,43389837,3,"1,2,3",1,1,1
chr1,43389837,43390177,2,"2,3",0,1,1
chr1,43649650,43650056,2,"1,3",1,0,1
chr1,43650352,43650414,2,"1,3",1,0,1
chr1,43650414,43650630,3,"1,2,3",1,1,1
chr1,43650630,43650651,2,"1,3",1,0,1
chr1,43707549,43707590,2,"2,3",0,1,1
chr1,43707590,43707714,3,"1,2,3",1,1,1
chr1,43707714,43708105,2,"2,3",0,1,1
chr1,43946379,43946399,2,"2,3",0,1,1
chr1,43946399,43947057,3,"1,2,3",1,1,1
chr1,43947057,43947114,2,"2,3",0,1,1
chr1,43969953,43969978,2,"2,3",0,1,1
chr1,43969978,43970258,3,"1,2,3",1,1,1
chr1,43970258,43970273,2,"1,3",1,0,1
chr1,43974734,43975236,2,"2,3",0,1,1
chr1,43991320,43991383,2,"2,3",0,1,1
chr1,43991383,43991843,3,"1,2,3",1,1,1
chr1,43991843,43991850,2,"2,3",0,1,1
chr1,44029981,44030063,2,"1,3",1,0,1
chr1,44030063,44030224,3,"1,2,3",1,1,1
chr1,44030224,44030283,2,"1,3",1,0,1
chr1,44030492,44030703,2,"1,3",1,0,1
chr1,44030703,44030934,3,"1,2,3",1,1,1
chr1,44030934,44030952,2,"1,3",1,0,1
chr1,44213267,44213745,3,"1,2,3",1,1,1
chr1,44405174,44405752,2,"1,3",1,0,1
chr1,44405798,44405838,2,"1,3",1,0,1
chr1,44631955,44632033,2,"2,3",0,1,1
chr1,44632033,44632159,3,"1,2,3",1,1,1
chr1,44632159,44632197,2,"2,3",0,1,1
chr1,44673864,44674672,2,"2,3",0,1,1
chr1,44721349,44721529,2,"2,3",0,1,1
chr1,44721529,44721879,3,"1,2,3",1,1,1
chr1,44721879,44721989,2,"1,3",1,0,1
chr1,44730849,44730952,2,"1,3",1,0,1
chr1,44730952,44731309,3,"1,2,3",1,1,1
chr1,44731309,44731537,2,"2,3",0,1,1
chr1,44739585,44739637,2,"2,3",0,1,1
chr1,44739637,44740075,3,"1,2,3",1,1,1
chr1,44775212,44775672,2,"1,3",1,0,1
chr1,44799790,44799876,2,"2,3",0,1,1
chr1,44799876,44800205,3,"1,2,3",1,1,1
chr1,44800205,44800313,2,"2,3",0,1,1
chr1,44819383,44819496,2,"1,3",1,0,1
chr1,44819496,44820026,3,"1,2,3",1,1,1
chr1,44820026,44820085,2,"1,3",1,0,1
chr1,44986343,44986348,2,"2,3",0,1,1
chr1,44986348,44986804,3,"1,2,3",1,1,1
chr1,44986804,44986865,2,"2,3",0,1,1
chr1,45011099,45011396,3,"1,2,3",1,1,1
chr1,45011396,45011420,2,"2,3",0,1,1
chr1,45011958,45012016,2,"2,3",0,1,1
chr1,45012016,45012313,3,"1,2,3",1,1,1
chr1,45012313,45012319,2,"1,3",1,0,1
chr1,45340009,45340027,2,"2,3",0,1,1
chr1,45340027,45340487,3,"1,2,3",1,1,1
chr1,45340487,45340539,2,"2,3",0,1,1
chr1,45490718,45491502,2,"2,3",0,1,1
chr1,45499826,45500411,2,"2,3",0,1,1
chr1,45521407,45521609,2,"1,3",1,0,1
chr1,45521609,45521916,3,"1,2,3",1,1,1
chr1,45521916,45522014,2,"1,3",1,0,1
chr1,45550638,45550831,2,"2,3",0,1,1
chr1,45550831,45551310,3,"1,2,3",1,1,1
chr1,45583561,45583591,2,"2,3",0,1,1
chr1,45583591,45584004,3,"1,2,3",1,1,1
chr1,45584004,45584279,2,"2,3",0,1,1
chr1,45584834,45584856,2,"2,3",0,1,1
chr1,45686147,45686197,2,"2,3",0,1,1
chr1,45686197,45686657,3,"1,2,3",1,1,1
chr1,45686657,45686677,2,"2,3",0,1,1
chr1,45686933,45687463,2,"2,3",0,1,1
chr1,45688025,45688042,2,"2,3",0,1,1
chr1,45688042,45688262,3,"1,2,3",1,1,1
chr1,46132483,46132603,2,"1,3",1,0,1
chr1,46132670,46132802,2,"2,3",0,1,1
chr1,46179574,46179772,2,"1,3",1,0,1
chr1,46246906,46247243,2,"2,3",0,1,1
chr1,46247506,46247556,2,"2,3",0,1,1
chr1,46247556,46247935,3,"1,2,3",1,1,1
chr1,46303300,46303447,2,"2,3",0,1,1
chr1,46303512,46303638,2,"2,3",0,1,1
chr1,46303638,46303977,3,"1,2,3",1,1,1
chr1,46340579,46340630,2,"2,3",0,1,1
chr1,46340630,46341090,3,"1,2,3",1,1,1
chr1,46341090,46341109,2,"2,3",0,1,1
chr1,46348111,46348428,2,"2,3",0,1,1
chr1,46603931,46604369,3,"1,2,3",1,1,1
chr1,46604369,46604371,2,"1,3",1,0,1
chr1,46616557,46616579,2,"2,3",0,1,1
chr1,46616579,46617039,3,"1,2,3",1,1,1
chr1,46617039,46617087,2,"2,3",0,1,1
chr1,46668174,46668634,2,"1,3",1,0,1
chr1,47179108,47179128,2,"1,3",1,0,1
chr1,47179128,47179557,3,"1,2,3",1,1,1
chr1,47179557,47179658,2,"2,3",0,1,1
chr1,47333485,47333820,2,"2,3",0,1,1
chr1,47333820,47334280,3,"1,2,3",1,1,1
chr1,47334280,47334382,2,"2,3",0,1,1
chr1,47334434,47334804,2,"2,3",0,1,1
chr1,47437316,47437776,2,"1,3",1,0,1
chr1,50959974,50959992,2,"1,3",1,0,1
chr1,50959992,50960583,3,"1,2,3",1,1,1
chr1,50960630,50960674,3,"1,2,3",1,1,1
chr1,50960674,50960734,2,"2,3",0,1,1
chr1,50968066,50968092,2,"2,3",0,1,1
chr1,50968092,50968596,3,"1,2,3",1,1,1
chr1,50968596,50968615,2,"1,3",1,0,1
chr1,50968885,50969098,2,"2,3",0,1,1
chr1,50969813,50969840,2,"1,3",1,0,1
chr1,50969840,50970201,3,"1,2,3",1,1,1
chr1,50970201,50970244,2,"2,3",0,1,1
chr1,51235909,51235948,2,"2,3",0,1,1
chr1,51235948,51236408,3,"1,2,3",1,1,1
chr1,51236408,51236439,2,"2,3",0,1,1
chr1,51518776,51518885,2,"2,3",0,1,1
chr1,51518885,51519099,3,"1,2,3",1,1,1
chr1,51519099,51519306,2,"2,3",0,1,1
chr1,51729165,51729174,2,"1,3",1,0,1
chr1,51729174,51729704,3,"1,2,3",1,1,1
chr1,51729704,51729819,2,"1,3",1,0,1
chr1,51729822,51730261,2,"2,3",0,1,1
chr1,51969364,51969736,2,"2,3",0,1,1
chr1,52033550,52033585,2,"1,3",1,0,1
chr1,52033585,52033834,3,"1,2,3",1,1,1
chr1,52033834,52033925,2,"2,3",0,1,1
chr1,52055018,52055162,2,"2,3",0,1,1
chr1,52055162,52055622,3,"1,2,3",1,1,1
chr1,52055622,52055676,2,"2,3",0,1,1
chr1,52056231,52056736,2,"2,3",0,1,1
chr1,52141999,52142004,2,"2,3",0,1,1
chr1,52142004,52142175,3,"1,2,3",1,1,1
chr1,52142175,52142957,2,"2,3",0,1,1
chr1,52365783,52365870,2,"2,3",0,1,1
chr1,52365870,52366330,3,"1,2,3",1,1,1
chr1,52366330,52366534,2,"2,3",0,1,1
chr1,52404229,52404826,2,"1,3",1,0,1
chr1,52552718,52553178,2,"1,3",1,0,1
chr1,52553491,52553913,2,"2,3",0,1,1
chr1,52703119,52703154,2,"2,3",0,1,1
chr1,52703154,52703512,3,"1,2,3",1,1,1
chr1,52703512,52703545,2,"2,3",0,1,1
chr1,52842660,52842752,2,"1,3",1,0,1
chr1,52842752,52843120,3,"1,2,3",1,1,1
chr1,52843120,52843282,2,"2,3",0,1,1
chr1,52921433,52921465,2,"2,3",0,1,1
chr1,52921465,52921950,3,"1,2,3",1,1,1
chr1,52921950,52922028,2,"1,3",1,0,1
chr1,53196607,53196717,2,"2,3",0,1,1
chr1,53196717,53197137,3,"1,2,3",1,1,1
chr1,53197137,53197177,2,"1,3",1,0,1
chr1,53220199,53220255,2,"2,3",0,1,1
chr1,53220255,53220729,3,"1,2,3",1,1,1
chr1,53220729,53220918,2,"1,3",1,0,1
chr1,53238406,53238432,2,"2,3",0,1,1
chr1,53238432,53238958,3,"1,2,3",1,1,1
chr1,53238958,53238987,2,"2,3",0,1,1
chr1,53326437,53326615,2,"1,3",1,0,1
chr1,53838111,53838223,2,"1,3",1,0,1
chr1,53838223,53838765,3,"1,2,3",1,1,1
chr1,53889549,53890043,2,"2,3",0,1,1
chr1,53945351,53945386,2,"2,3",0,1,1
chr1,53945386,53945800,3,"1,2,3",1,1,1
chr1,53945800,53945846,2,"1,3",1,0,1
chr1,54053152,54053173,2,"1,3",1,0,1
chr1,54053173,54053305,3,"1,2,3",1,1,1
chr1,54053305,54053472,2,"1,3",1,0,1
chr1,54406267,54406314,2,"2,3",0,1,1
chr1,54406314,54406639,3,"1,2,3",1,1,1
chr1,54542164,54542694,2,"2,3",0,1,1
chr1,54715708,54715798,2,"2,3",0,1,1
chr1,54715798,54716034,3,"1,2,3",1,1,1
chr1,54716034,54716280,2,"2,3",0,1,1
chr1,54764216,54764874,2,"2,3",0,1,1
chr1,54886867,54886897,2,"2,3",0,1,1
chr1,54886897,54887357,3,"1,2,3",1,1,1
chr1,54887357,54887397,2,"2,3",0,1,1
chr1,55214998,55215423,2,"1,3",1,0,1
chr1,56579046,56579779,2,"2,3",0,1,1
chr1,56645314,56646045,2,"2,3",0,1,1
chr1,58545954,58546484,2,"2,3",0,1,1
chr1,58783747,58783752,2,"2,3",0,1,1
chr1,58783752,58783890,3,"1,2,3",1,1,1
chr1,58783890,58784069,2,"2,3",0,1,1
chr1,58881378,58881868,2,"2,3",0,1,1
chr1,59296337,59297140,2,"2,3",0,1,1
chr1,59759326,59759441,2,"1,3",1,0,1
chr1,59759488,59759797,2,"1,3",1,0,1
chr1,62435976,62436436,2,"1,3",1,0,1
chr1,62436767,62437040,2,"2,3",0,1,1
chr1,62437324,62437487,2,"2,3",0,1,1
chr1,62688140,62688169,2,"2,3",0,1,1
chr1,62688169,62688331,3,"1,2,3",1,1,1
chr1,62688331,62688713,2,"1,3",1,0,1
chr1,62783851,62783917,2,"1,3",1,0,1
chr1,62783917,62784132,3,"1,2,3",1,1,1
chr1,62784132,62784268,2,"1,3",1,0,1
chr1,63367618,63368078,2,"1,3",1,0,1
chr1,63523138,63523178,2,"2,3",0,1,1
chr1,63523178,63523541,3,"1,2,3",1,1,1
chr1,63523541,63523593,2,"2,3",0,1,1
chr1,63593401,63593582,2,"2,3",0,1,1
chr1,63593742,63594303,2,"1,3",1,0,1
chr1,63773900,63773984,2,"1,3",1,0,1
chr1,63773984,63774287,3,"1,2,3",1,1,1
chr1,63774287,63774466,2,"1,3",1,0,1
chr1,63774839,63775131,2,"2,3",0,1,1
chr1,64915775,64916201,3,"1,2,3",1,1,1
chr1,64917420,64917512,2,"2,3",0,1,1
chr1,64917512,64917950,3,"1,2,3",1,1,1
chr1,64917950,64917972,2,"1,3",1,0,1
chr1,64966134,64966250,2,"2,3",0,1,1
chr1,64966250,64966534,3,"1,2,3",1,1,1
chr1,64966534,64966564,2,"1,3",1,0,1
chr1,64983027,64983447,2,"2,3",0,1,1
chr1,65002537,65003067,2,"2,3",0,1,1
chr1,65066663,65067268,2,"1,3",1,0,1
chr1,65067788,65068112,2,"1,3",1,0,1
chr1,65148437,65148442,2,"1,3",1,0,1
chr1,65254271,65254313,2,"1,3",1,0,1
chr1,65254313,65254731,3,"1,2,3",1,1,1
chr1,65254731,65254843,2,"2,3",0,1,1
chr1,65420634,65421008,2,"1,3",1,0,1
chr1,66924576,66925036,2,"1,3",1,0,1
chr1,66929984,66930003,2,"1,3",1,0,1
chr1,66930463,66930866,2,"1,3",1,0,1
chr1,67570572,67570593,2,"2,3",0,1,1
chr1,67570593,67570915,3,"1,2,3",1,1,1
chr1,67685125,67685129,2,"2,3",0,1,1
chr1,67685129,67685758,3,"1,2,3",1,1,1
chr1,67685758,67685790,2,"1,3",1,0,1
chr1,67686473,67686504,2,"2,3",0,1,1
chr1,67686504,67686658,3,"1,2,3",1,1,1
chr1,67686658,67686921,2,"2,3",0,1,1
chr1,67831975,67832239,2,"2,3",0,1,1
chr1,67832239,67832412,3,"1,2,3",1,1,1
chr1,67832412,67832441,2,"2,3",0,1,1
chr1,67832768,67832913,2,"1,3",1,0,1
chr1,67832913,67833063,3,"1,2,3",1,1,1
chr1,67833063,67833804,2,"1,3",1,0,1
chr1,68496812,68496813,2,"2,3",0,1,1
chr1,68496813,68497253,3,"1,2,3",1,1,1
chr1,68497253,68497259,2,"1,3",1,0,1
chr1,70205388,70205447,2,"2,3",0,1,1
chr1,70205447,70205741,3,"1,2,3",1,1,1
chr1,70205741,70205852,2,"2,3",0,1,1
chr1,70221295,70221545,2,"1,3",1,0,1
chr1,70221545,70221703,3,"1,2,3",1,1,1
chr1,70221703,70221965,2,"1,3",1,0,1
chr1,70410810,70411149,2,"2,3",0,1,1
chr1,70411149,70411541,3,"1,2,3",1,1,1
chr1,70411541,70411609,2,"1,3",1,0,1
chr1,71080936,71081387,3,"1,2,3",1,1,1
chr1,71081387,71081501,2,"1,3",1,0,1
chr1,74198108,74198556,2,"1,3",1,0,1
chr1,74732858,74733001,2,"2,3",0,1,1
chr1,74733001,74733388,3,"1,2,3",1,1,1
chr1,74733388,74733461,2,"1,3",1,0,1
chr1,75724578,75725028,2,"1,3",1,0,1
chr1,75786289,75786421,2,"1,3",1,0,1
chr1,77779537,77779550,2,"2,3",0,1,1
chr1,77779550,77779733,3,"1,2,3",1,1,1
chr1,77779733,77779763,2,"1,3",1,0,1
chr1,77979165,77979221,2,"2,3",0,1,1
chr1,77979221,77979661,3,"1,2,3",1,1,1
chr1,78004687,78004773,2,"2,3",0,1,1
chr1,78004773,78005023,3,"1,2,3",1,1,1
chr1,84077510,84077712,2,"1,3",1,0,1
chr1,84077712,84078177,3,"1,2,3",1,1,1
chr1,84078177,84078242,2,"2,3",0,1,1
chr1,84247566,84247889,2,"1,3",1,0,1
chr1,84479158,84479209,2,"2,3",0,1,1
chr1,84479209,84479350,3,"1,2,3",1,1,1
chr1,84479416,84479623,3,"1,2,3",1,1,1
chr1,84479623,84479669,2,"1,3",1,0,1
chr1,84505906,84506205,2,"1,3",1,0,1
chr1,84506205,84506651,3,"1,2,3",1,1,1
chr1,84506651,84506735,2,"2,3",0,1,1
chr1,84620670,84621130,2,"1,3",1,0,1
chr1,85259362,85259822,2,"1,3",1,0,1
chr1,85276092,85276438,2,"2,3",0,1,1
chr1,85276614,85276662,2,"2,3",0,1,1
chr1,85276662,85277089,3,"1,2,3",1,1,1
chr1,85464630,85464634,2,"2,3",0,1,1
chr1,85464634,85465094,3,"1,2,3",1,1,1
chr1,85465094,85465160,2,"2,3",0,1,1
chr1,85576894,85577554,2,"1,3",1,0,1
chr1,85580592,85580828,3,"1,2,3",1,1,1
chr1,85580828,85580854,2,"2,3",0,1,1
chr1,85580854,85580913,3,"1,2,3",1,1,1
chr1,85580913,85580975,2,"1,3",1,0,1
chr1,85580975,85581065,3,"1,2,3",1,1,1
chr1,85581065,85581072,2,"2,3",0,1,1
chr1,85607173,85607235,2,"1,3",1,0,1
chr1,85607235,85607733,3,"1,2,3",1,1,1
chr1,85607733,85607771,2,"2,3",0,1,1
chr1,86396042,86396507,2,"2,3",0,1,1
chr1,86704556,86704612,2,"1,3",1,0,1
chr1,86704612,86705016,3,"1,2,3",1,1,1
chr1,86705016,86705348,2,"2,3",0,1,1
chr1,86913869,86914241,3,"1,2,3",1,1,1
chr1,86914292,86914334,2,"2,3",0,1,1
chr1,86914570,86915030,2,"1,3",1,0,1
chr1,86915234,86915259,2,"2,3",0,1,1
chr1,87328105,87328178,2,"2,3",0,1,1
chr1,87328178,87328635,3,"1,2,3",1,1,1
chr1,87328635,87328638,2,"1,3",1,0,1
chr1,87335236,87335562,2,"2,3",0,1,1
chr1,88683985,88684017,2,"1,3",1,0,1
chr1,88684017,88684822,3,"1,2,3",1,1,1
chr1,88684822,88685100,2,"1,3",1,0,1
chr1,89524172,89524837,2,"1,3",1,0,1
chr1,89633083,89633691,2,"1,3",1,0,1
chr1,89820607,89821570,2,"1,3",1,0,1
chr1,89995026,89995486,2,"1,3",1,0,1
chr1,90851307,90851767,2,"1,3",1,0,1
chr1,91021231,91021583,2,"1,3",1,0,1
chr1,91021884,91022344,2,"1,3",1,0,1
chr1,91501023,91501131,2,"1,3",1,0,1
chr1,91501131,91501661,3,"1,2,3",1,1,1
chr1,91501661,91501698,2,"1,3",1,0,1
chr1,92080317,92080777,2,"1,3",1,0,1
chr1,92298579,92298664,2,"2,3",0,1,1
chr1,92298664,92299109,3,"1,2,3",1,1,1
chr1,92299109,92299124,2,"1,3",1,0,1
chr1,92832057,92832066,2,"2,3",0,1,1
chr1,92832066,92832535,3,"1,2,3",1,1,1
chr1,92960448,92960469,2,"2,3",0,1,1
chr1,92960469,92960877,3,"1,2,3",1,1,1
chr1,92960950,92961240,2,"2,3",0,1,1
chr1,92961514,92961532,2,"1,3",1,0,1
chr1,92961532,92962070,3,"1,2,3",1,1,1
chr1,93079024,93079050,2,"2,3",0,1,1
chr1,93079050,93079301,3,"1,2,3",1,1,1
chr1,93079301,93079604,2,"2,3",0,1,1
chr1,93179860,93180007,2,"1,3",1,0,1
chr1,93180007,93180159,3,"1,2,3",1,1,1
chr1,93180159,93180396,2,"1,3",1,0,1
chr1,93180396,93180511,3,"1,2,3",1,1,1
chr1,93180511,93180586,2,"2,3",0,1,1
chr1,93180586,93180973,3,"1,2,3",1,1,1
chr1,93180973,93181014,2,"1,3",1,0,1
chr1,93345542,93345599,2,"2,3",0,1,1
chr1,93345599,93345827,3,"1,2,3",1,1,1
chr1,93345827,93345961,2,"2,3",0,1,1
chr1,93345961,93346072,3,"1,2,3",1,1,1
chr1,93346072,93346119,2,"1,3",1,0,1
chr1,93448082,93448415,2,"2,3",0,1,1
chr1,93448481,93448612,2,"2,3",0,1,1
chr1,93448829,93448954,2,"2,3",0,1,1
chr1,93845892,93846244,2,"1,3",1,0,1
chr1,93846455,93846846,2,"1,3",1,0,1
chr1,93847277,93847383,2,"2,3",0,1,1
chr1,93847383,93847502,3,"1,2,3",1,1,1
chr1,93847502,93847684,2,"2,3",0,1,1
chr1,93878969,93879480,2,"1,3",1,0,1
