chrom,start,end,num,list,ENCFF447PYN_MAFK_sorted.bed,ENCFF774ZGC_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr10,33336938,33336963,2,"1,3",1,0,1
chr10,33336963,33337230,3,"1,2,3",1,1,1
chr10,33337230,33337231,2,"2,3",0,1,1
chr10,35260045,35260395,2,"1,3",1,0,1
chr10,38010366,38010716,2,"1,3",1,0,1
chr10,42782578,42782962,2,"2,3",0,1,1
chr10,43420816,43420835,2,"2,3",0,1,1
chr10,43420835,43420990,3,"1,2,3",1,1,1
chr10,43420990,43421044,2,"2,3",0,1,1
chr10,44301031,44301070,2,"2,3",0,1,1
chr10,44301070,44301292,3,"1,2,3",1,1,1
chr10,44301292,44301622,2,"2,3",0,1,1
chr10,48655502,48655838,2,"2,3",0,1,1
chr10,52313808,52313862,2,"2,3",0,1,1
chr10,52313862,52313972,3,"1,2,3",1,1,1
chr10,52313972,52314015,2,"2,3",0,1,1
chr10,52319116,52319135,2,"1,3",1,0,1
chr10,52319135,52319429,3,"1,2,3",1,1,1
chr10,52443465,52443512,2,"2,3",0,1,1
chr10,52443512,52443830,3,"1,2,3",1,1,1
chr10,52443830,52443862,2,"1,3",1,0,1
chr10,67818335,67818337,2,"2,3",0,1,1
chr10,67818337,67818658,3,"1,2,3",1,1,1
chr10,68153581,68153594,2,"1,3",1,0,1
chr10,68153594,68153931,3,"1,2,3",1,1,1
chr10,68153931,68153978,2,"2,3",0,1,1
chr10,69446657,69446877,3,"1,2,3",1,1,1
chr10,70132688,70132725,2,"2,3",0,1,1
chr10,70132725,70132986,3,"1,2,3",1,1,1
chr10,70132986,70133000,2,"2,3",0,1,1
chr10,71851210,71851219,2,"2,3",0,1,1
chr10,71851219,71851484,3,"1,2,3",1,1,1
chr10,71851484,71851490,2,"2,3",0,1,1
chr10,71871369,71871553,3,"1,2,3",1,1,1
chr10,71871553,71871595,2,"1,3",1,0,1
chr10,72364197,72364343,2,"2,3",0,1,1
chr10,72567429,72567507,2,"1,3",1,0,1
chr10,72567507,72567648,3,"1,2,3",1,1,1
chr10,72567648,72567740,2,"1,3",1,0,1
chr10,73252632,73252649,2,"2,3",0,1,1
chr10,73252649,73252999,3,"1,2,3",1,1,1
chr10,73252999,73253016,2,"2,3",0,1,1
chr10,73413445,73413563,2,"1,3",1,0,1
chr10,73413563,73413711,3,"1,2,3",1,1,1
chr10,73413711,73413795,2,"1,3",1,0,1
chr10,73744098,73744176,2,"2,3",0,1,1
chr10,73744176,73744437,3,"1,2,3",1,1,1
chr10,73744437,73744481,2,"2,3",0,1,1
chr10,73785224,73785608,2,"2,3",0,1,1
chr10,73906688,73906695,2,"2,3",0,1,1
chr10,75192104,75192230,2,"1,3",1,0,1
chr10,75192230,75192416,3,"1,2,3",1,1,1
chr10,75192416,75192430,2,"1,3",1,0,1
chr10,75209950,75210135,3,"1,2,3",1,1,1
chr10,75210135,75210190,2,"2,3",0,1,1
chr10,80158589,80158892,2,"2,3",0,1,1
chr10,84139660,84139716,2,"2,3",0,1,1
chr10,84139716,84139939,3,"1,2,3",1,1,1
chr10,84139939,84139941,2,"2,3",0,1,1
chr10,84328287,84328425,2,"1,3",1,0,1
chr10,85643042,85643054,2,"2,3",0,1,1
chr10,85643054,85643252,3,"1,2,3",1,1,1
chr10,85643252,85643297,2,"2,3",0,1,1
chr10,86441116,86441187,2,"2,3",0,1,1
chr10,86441187,86441465,3,"1,2,3",1,1,1
chr10,86441465,86441508,2,"2,3",0,1,1
chr10,87093985,87094160,3,"1,2,3",1,1,1
chr10,87094160,87094206,2,"2,3",0,1,1
chr10,89327910,89328260,2,"1,3",1,0,1
chr10,90921215,90921222,2,"1,3",1,0,1
chr10,90921222,90921436,3,"1,2,3",1,1,1
chr10,90921436,90921451,2,"1,3",1,0,1
chr10,91923605,91923989,2,"2,3",0,1,1
chr10,92591631,92591665,2,"1,3",1,0,1
chr10,92591665,92591973,3,"1,2,3",1,1,1
chr10,94402229,94402398,3,"1,2,3",1,1,1
chr10,94402398,94402453,2,"2,3",0,1,1
chr10,95229671,95229712,2,"2,3",0,1,1
chr10,95229712,95230047,3,"1,2,3",1,1,1
chr10,95230047,95230062,2,"2,3",0,1,1
chr10,95907021,95907044,2,"1,3",1,0,1
chr10,97640311,97640360,2,"2,3",0,1,1
chr10,97640360,97640700,3,"1,2,3",1,1,1
chr10,97640700,97640763,2,"2,3",0,1,1
chr10,97840239,97840511,3,"1,2,3",1,1,1
chr10,98460777,98460882,2,"1,3",1,0,1
chr10,98460882,98461018,3,"1,2,3",1,1,1
chr10,98461018,98461127,2,"1,3",1,0,1
chr10,99339097,99339099,2,"1,3",1,0,1
chr10,99430624,99430671,2,"2,3",0,1,1
chr10,99430671,99431008,3,"1,2,3",1,1,1
chr10,99431008,99431021,2,"1,3",1,0,1
chr10,99620751,99621135,2,"2,3",0,1,1
chr10,99659198,99659582,2,"2,3",0,1,1
chr10,100286608,100286615,2,"1,3",1,0,1
chr10,100286615,100286958,3,"1,2,3",1,1,1
chr10,100286958,100286999,2,"2,3",0,1,1
chr10,100373778,100373908,2,"1,3",1,0,1
chr10,100373908,100374024,3,"1,2,3",1,1,1
chr10,100374024,100374128,2,"1,3",1,0,1
chr10,101353738,101353775,2,"1,3",1,0,1
chr10,101353775,101353975,3,"1,2,3",1,1,1
chr10,101353975,101354088,2,"1,3",1,0,1
chr10,101830930,101830968,2,"2,3",0,1,1
chr10,101830968,101831157,3,"1,2,3",1,1,1
chr10,102152202,102152526,2,"2,3",0,1,1
chr10,102502708,102502806,2,"2,3",0,1,1
chr10,102502806,102503092,3,"1,2,3",1,1,1
chr10,102503092,102503150,2,"1,3",1,0,1
chr10,102503675,102503861,3,"1,2,3",1,1,1
chr10,102503861,102503948,2,"2,3",0,1,1
chr10,102753204,102753208,2,"2,3",0,1,1
chr10,102753208,102753442,3,"1,2,3",1,1,1
chr10,103241269,103241313,2,"2,3",0,1,1
chr10,103241313,103241827,3,"1,2,3",1,1,1
chr10,103241827,103241864,2,"2,3",0,1,1
chr10,103273035,103273284,3,"1,2,3",1,1,1
chr10,103273284,103273336,2,"2,3",0,1,1
chr10,103367788,103368172,2,"2,3",0,1,1
chr10,104028189,104028452,2,"1,3",1,0,1
chr10,104117859,104117932,2,"1,3",1,0,1
chr10,104121864,104121914,2,"1,3",1,0,1
chr10,104121914,104122121,3,"1,2,3",1,1,1
chr10,104122121,104122214,2,"1,3",1,0,1
chr10,104350255,104350281,2,"2,3",0,1,1
chr10,104350281,104350470,3,"1,2,3",1,1,1
chr10,110425944,110426172,3,"1,2,3",1,1,1
chr10,110426172,110426201,2,"2,3",0,1,1
chr10,112898571,112898574,2,"2,3",0,1,1
chr10,112898574,112898735,3,"1,2,3",1,1,1
chr10,114174005,114174389,2,"2,3",0,1,1
chr10,114174870,114174907,2,"1,3",1,0,1
chr10,114174907,114175009,3,"1,2,3",1,1,1
chr10,114684227,114684476,3,"1,2,3",1,1,1
chr10,114684476,114684486,2,"2,3",0,1,1
chr10,116888599,116888889,3,"1,2,3",1,1,1
chr10,116888889,116888891,2,"2,3",0,1,1
chr10,119007025,119007053,2,"2,3",0,1,1
chr10,119007053,119007192,3,"1,2,3",1,1,1
chr10,119007192,119007254,2,"2,3",0,1,1
chr10,119658298,119658568,3,"1,2,3",1,1,1
chr10,122468908,122469111,2,"2,3",0,1,1
chr10,124403570,124403598,2,"2,3",0,1,1
chr10,124403598,124403810,3,"1,2,3",1,1,1
chr10,124403810,124403816,2,"2,3",0,1,1
chr10,125037216,125037530,3,"1,2,3",1,1,1
chr11,207416,207800,2,"2,3",0,1,1
chr11,746701,746708,3,"1,2,3",1,1,1
chr11,746708,746721,2,"2,3",0,1,1
chr11,834973,835063,2,"1,3",1,0,1
chr11,835063,835205,3,"1,2,3",1,1,1
chr11,835205,835231,2,"1,3",1,0,1
chr11,844788,844893,2,"1,3",1,0,1
chr11,844893,845043,3,"1,2,3",1,1,1
chr11,1153956,1154340,2,"2,3",0,1,1
chr11,1763766,1764078,2,"2,3",0,1,1
chr11,1772504,1772536,2,"2,3",0,1,1
chr11,1772536,1772903,3,"1,2,3",1,1,1
chr11,1772903,1772904,2,"1,3",1,0,1
chr11,2903081,2903185,2,"1,3",1,0,1
chr11,2903185,2903431,3,"1,2,3",1,1,1
chr11,2903431,2903623,2,"2,3",0,1,1
chr11,2940565,2940594,2,"2,3",0,1,1
chr11,2940594,2940858,3,"1,2,3",1,1,1
chr11,2940858,2940875,2,"2,3",0,1,1
chr11,2992235,2992255,2,"2,3",0,1,1
chr11,2992255,2992605,3,"1,2,3",1,1,1
chr11,2992605,2992619,2,"2,3",0,1,1
chr11,3049775,3049808,2,"2,3",0,1,1
chr11,3049808,3050158,3,"1,2,3",1,1,1
chr11,3050158,3050159,2,"2,3",0,1,1
chr11,3723008,3723392,2,"2,3",0,1,1
chr11,6481176,6481560,2,"2,3",0,1,1
chr11,6683261,6683281,2,"2,3",0,1,1
chr11,6683281,6683631,3,"1,2,3",1,1,1
chr11,6683631,6683645,2,"2,3",0,1,1
chr11,9314765,9314802,2,"2,3",0,1,1
chr11,9314802,9315024,3,"1,2,3",1,1,1
chr11,9315024,9315047,2,"2,3",0,1,1
chr11,9460894,9460925,2,"1,3",1,0,1
chr11,9460925,9461244,3,"1,2,3",1,1,1
chr11,9461244,9461309,2,"2,3",0,1,1
chr11,9565989,9566029,2,"2,3",0,1,1
chr11,9566029,9566308,3,"1,2,3",1,1,1
chr11,9566308,9566334,2,"2,3",0,1,1
chr11,9748464,9748724,2,"2,3",0,1,1
chr11,10294428,10294477,2,"2,3",0,1,1
chr11,10307352,10307605,2,"2,3",0,1,1
chr11,10308011,10308108,2,"1,3",1,0,1
chr11,10308108,10308240,3,"1,2,3",1,1,1
chr11,10308240,10308301,2,"1,3",1,0,1
chr11,10394552,10394936,2,"2,3",0,1,1
chr11,10406198,10406477,2,"1,3",1,0,1
chr11,10858281,10858347,2,"2,3",0,1,1
chr11,10858347,10858463,3,"1,2,3",1,1,1
chr11,10858463,10858507,2,"2,3",0,1,1
chr11,10893720,10893826,2,"1,3",1,0,1
chr11,10893826,10894035,3,"1,2,3",1,1,1
chr11,10894035,10894070,2,"1,3",1,0,1
chr11,12067024,12067061,2,"2,3",0,1,1
chr11,12067061,12067206,3,"1,2,3",1,1,1
chr11,12067206,12067227,2,"2,3",0,1,1
chr11,12076214,12076371,3,"1,2,3",1,1,1
chr11,12076371,12076638,2,"2,3",0,1,1
chr11,12086565,12086949,2,"2,3",0,1,1
chr11,17077594,17077978,2,"2,3",0,1,1
chr11,18394364,18394389,2,"1,3",1,0,1
chr11,18394389,18394592,3,"1,2,3",1,1,1
chr11,18394592,18394632,2,"1,3",1,0,1
chr11,20363878,20363894,2,"2,3",0,1,1
chr11,20363894,20364262,3,"1,2,3",1,1,1
chr11,20364262,20364320,2,"2,3",0,1,1
chr11,27055140,27055341,3,"1,2,3",1,1,1
chr11,27055341,27055373,2,"2,3",0,1,1
chr11,28107682,28107927,2,"1,3",1,0,1
chr11,29282229,29282529,2,"2,3",0,1,1
chr11,31645782,31645824,2,"2,3",0,1,1
chr11,31645824,31646102,3,"1,2,3",1,1,1
chr11,32830288,32830414,2,"2,3",0,1,1
chr11,33690328,33690400,2,"1,3",1,0,1
chr11,33690400,33690678,3,"1,2,3",1,1,1
chr11,33690678,33690891,2,"2,3",0,1,1
chr11,33774800,33775079,2,"2,3",0,1,1
chr11,34105013,34105053,2,"1,3",1,0,1
chr11,34427359,34427404,2,"2,3",0,1,1
chr11,34427404,34427659,3,"1,2,3",1,1,1
chr11,35579710,35579728,2,"2,3",0,1,1
chr11,35579728,35579942,3,"1,2,3",1,1,1
chr11,36594283,36594611,3,"1,2,3",1,1,1
chr11,36594611,36594632,2,"2,3",0,1,1
chr11,43880485,43880835,3,"1,2,3",1,1,1
chr11,43880835,43880869,2,"2,3",0,1,1
chr11,43920605,43920989,2,"2,3",0,1,1
chr11,47407906,47407907,2,"1,3",1,0,1
chr11,47407907,47408256,3,"1,2,3",1,1,1
chr11,47408256,47408291,2,"2,3",0,1,1
chr11,57444486,57444745,2,"1,3",1,0,1
chr11,57761801,57762127,2,"2,3",0,1,1
chr11,59537728,59537773,2,"2,3",0,1,1
chr11,59537773,59537985,3,"1,2,3",1,1,1
chr11,59551146,59551270,2,"1,3",1,0,1
chr11,59615998,59616382,2,"2,3",0,1,1
chr11,59669377,59669761,2,"2,3",0,1,1
chr11,59706956,59707206,3,"1,2,3",1,1,1
chr11,59707206,59707233,2,"2,3",0,1,1
chr11,59776549,59776788,2,"2,3",0,1,1
chr11,60906513,60906897,2,"2,3",0,1,1
chr11,61385622,61385900,2,"1,3",1,0,1
chr11,61446122,61446134,2,"2,3",0,1,1
chr11,61446134,61446472,3,"1,2,3",1,1,1
chr11,61446472,61446484,2,"2,3",0,1,1
chr11,61971818,61971828,2,"2,3",0,1,1
chr11,61971828,61972223,3,"1,2,3",1,1,1
chr11,62012535,62012845,2,"2,3",0,1,1
chr11,62123688,62124072,2,"2,3",0,1,1
chr11,62553462,62553846,2,"2,3",0,1,1
chr11,62554346,62554363,2,"1,3",1,0,1
chr11,62613119,62613128,2,"2,3",0,1,1
chr11,62613128,62613243,3,"1,2,3",1,1,1
chr11,62613243,62613292,2,"2,3",0,1,1
chr11,62671573,62671957,2,"2,3",0,1,1
chr11,62787793,62787848,2,"1,3",1,0,1
chr11,63567342,63567409,2,"2,3",0,1,1
chr11,63567409,63567676,3,"1,2,3",1,1,1
chr11,63671493,63671877,2,"2,3",0,1,1
chr11,64317373,64317680,3,"1,2,3",1,1,1
chr11,64317680,64317705,2,"2,3",0,1,1
chr11,64331662,64332046,2,"2,3",0,1,1
chr11,64335017,64335057,2,"2,3",0,1,1
chr11,64335057,64335372,3,"1,2,3",1,1,1
chr11,64335372,64335407,2,"1,3",1,0,1
chr11,64889030,64889414,2,"2,3",0,1,1
chr11,65040739,65041049,2,"2,3",0,1,1
chr11,65150720,65151104,2,"2,3",0,1,1
chr11,65419004,65419065,2,"2,3",0,1,1
chr11,65419065,65419360,3,"1,2,3",1,1,1
chr11,65477412,65477445,2,"2,3",0,1,1
chr11,65477445,65477795,3,"1,2,3",1,1,1
chr11,65477795,65477796,2,"2,3",0,1,1
chr11,65491895,65492159,2,"2,3",0,1,1
chr11,65497249,65497631,2,"2,3",0,1,1
chr11,65507542,65507926,2,"2,3",0,1,1
chr11,65577411,65577698,2,"2,3",0,1,1
chr11,65915668,65915695,2,"2,3",0,1,1
chr11,65915695,65915972,3,"1,2,3",1,1,1
chr11,65915972,65916015,2,"2,3",0,1,1
chr11,65989014,65989080,2,"1,3",1,0,1
chr11,65989080,65989203,3,"1,2,3",1,1,1
chr11,65989203,65989235,2,"1,3",1,0,1
chr11,66638265,66638400,2,"1,3",1,0,1
chr11,66638400,66638548,3,"1,2,3",1,1,1
chr11,66638548,66638615,2,"1,3",1,0,1
chr11,66677757,66677815,2,"2,3",0,1,1
chr11,66677815,66678141,3,"1,2,3",1,1,1
chr11,66678141,66678165,2,"1,3",1,0,1
chr11,66694701,66694764,2,"2,3",0,1,1
chr11,66694764,66695085,3,"1,2,3",1,1,1
chr11,66695085,66695114,2,"1,3",1,0,1
chr11,66886854,66886901,2,"2,3",0,1,1
chr11,66886901,66887226,3,"1,2,3",1,1,1
chr11,66887226,66887275,2,"2,3",0,1,1
chr11,66892131,66892152,2,"2,3",0,1,1
chr11,66892152,66892508,3,"1,2,3",1,1,1
chr11,66892508,66892520,2,"2,3",0,1,1
chr11,66970826,66971150,3,"1,2,3",1,1,1
chr11,66971150,66971207,2,"2,3",0,1,1
chr11,67374292,67374331,2,"2,3",0,1,1
chr11,67374331,67374684,3,"1,2,3",1,1,1
chr11,67374684,67374690,2,"2,3",0,1,1
chr11,67463925,67464015,2,"2,3",0,1,1
chr11,67483165,67483452,2,"2,3",0,1,1
chr11,67583590,67583650,2,"2,3",0,1,1
chr11,67583650,67583847,3,"1,2,3",1,1,1
chr11,67583847,67583866,2,"2,3",0,1,1
chr11,69048688,69049072,2,"2,3",0,1,1
chr11,69301606,69301681,2,"1,3",1,0,1
chr11,69301681,69301874,3,"1,2,3",1,1,1
chr11,69301874,69301956,2,"1,3",1,0,1
chr11,71864075,71864076,2,"2,3",0,1,1
chr11,71864076,71864330,3,"1,2,3",1,1,1
chr11,72080133,72080219,3,"1,2,3",1,1,1
chr11,72080219,72080232,2,"1,3",1,0,1
chr11,72112814,72113075,2,"1,3",1,0,1
chr11,72223276,72223660,2,"2,3",0,1,1
chr11,73271983,73272029,2,"2,3",0,1,1
chr11,73272029,73272337,3,"1,2,3",1,1,1
chr11,73272337,73272365,2,"2,3",0,1,1
chr11,73760986,73761058,2,"2,3",0,1,1
chr11,73761058,73761156,3,"1,2,3",1,1,1
chr11,73761156,73761198,2,"2,3",0,1,1
chr11,73779547,73779566,2,"2,3",0,1,1
chr11,73779566,73779916,3,"1,2,3",1,1,1
chr11,73779916,73779931,2,"2,3",0,1,1
chr11,74138565,74138698,2,"2,3",0,1,1
chr11,74138698,74138826,3,"1,2,3",1,1,1
chr11,74138826,74138911,2,"2,3",0,1,1
chr11,75224172,75224262,3,"1,2,3",1,1,1
chr11,75224262,75224263,2,"1,3",1,0,1
chr11,75422077,75422176,2,"1,3",1,0,1
chr11,75422176,75422292,3,"1,2,3",1,1,1
chr11,75422292,75422427,2,"1,3",1,0,1
chr11,76381031,76381133,2,"1,3",1,0,1
chr11,76381133,76381323,3,"1,2,3",1,1,1
chr11,76381323,76381381,2,"1,3",1,0,1
chr11,76769703,76769728,2,"2,3",0,1,1
chr11,76769728,76769916,3,"1,2,3",1,1,1
chr11,77073274,77073276,2,"2,3",0,1,1
chr11,77914357,77914369,2,"1,3",1,0,1
chr11,77914369,77914707,3,"1,2,3",1,1,1
chr11,77914707,77914753,2,"2,3",0,1,1
chr11,78139502,78139886,2,"2,3",0,1,1
chr11,78416835,78417219,2,"2,3",0,1,1
chr11,83286065,83286415,2,"1,3",1,0,1
chr11,85665130,85665157,2,"2,3",0,1,1
chr11,85665157,85665293,3,"1,2,3",1,1,1
chr11,85844469,85844533,2,"1,3",1,0,1
chr11,85844533,85844725,3,"1,2,3",1,1,1
chr11,85844725,85844819,2,"1,3",1,0,1
chr11,85854581,85854749,3,"1,2,3",1,1,1
chr11,85854749,85854758,2,"2,3",0,1,1
chr11,86244396,86244532,2,"2,3",0,1,1
chr11,88104445,88104515,2,"2,3",0,1,1
chr11,88104515,88104705,3,"1,2,3",1,1,1
chr11,93055000,93055061,2,"2,3",0,1,1
chr11,93055061,93055155,3,"1,2,3",1,1,1
chr11,93055155,93055212,2,"2,3",0,1,1
chr11,93784194,93784578,2,"2,3",0,1,1
chr11,94493752,94494136,2,"2,3",0,1,1
chr11,95977599,95977612,2,"2,3",0,1,1
chr11,95977612,95977783,3,"1,2,3",1,1,1
chr11,95977783,95977811,2,"2,3",0,1,1
chr11,102305987,102306052,3,"1,2,3",1,1,1
chr11,102306052,102306071,2,"2,3",0,1,1
chr11,102346690,102346867,3,"1,2,3",1,1,1
chr11,102346867,102346910,2,"2,3",0,1,1
chr11,102390739,102391000,3,"1,2,3",1,1,1
chr11,102391000,102391010,2,"2,3",0,1,1
chr11,102446680,102446910,2,"2,3",0,1,1
chr11,102599673,102599838,2,"2,3",0,1,1
chr11,105047065,105047210,2,"1,3",1,0,1
chr11,105047210,105047340,3,"1,2,3",1,1,1
chr11,105047340,105047415,2,"1,3",1,0,1
chr11,112157342,112157383,2,"2,3",0,1,1
chr11,112157383,112157755,3,"1,2,3",1,1,1
chr11,112163931,112164261,2,"2,3",0,1,1
chr11,114400224,114400234,2,"2,3",0,1,1
chr11,114400234,114400584,3,"1,2,3",1,1,1
chr11,114400584,114400608,2,"2,3",0,1,1
chr11,118436121,118436134,2,"2,3",0,1,1
chr11,118436134,118436484,3,"1,2,3",1,1,1
chr11,118436484,118436505,2,"2,3",0,1,1
chr11,118887710,118888072,2,"2,3",0,1,1
chr11,118911927,118911933,2,"2,3",0,1,1
chr11,118911933,118912283,3,"1,2,3",1,1,1
chr11,118912283,118912302,2,"2,3",0,1,1
chr11,119095495,119095514,2,"2,3",0,1,1
chr11,119095514,119095850,3,"1,2,3",1,1,1
chr11,122883591,122883612,2,"2,3",0,1,1
chr11,122883612,122883681,3,"1,2,3",1,1,1
chr11,123454193,123454264,2,"2,3",0,1,1
chr11,123454264,123454569,3,"1,2,3",1,1,1
chr11,123454569,123454622,2,"2,3",0,1,1
chr11,125111842,125111877,2,"1,3",1,0,1
chr11,125111877,125112138,3,"1,2,3",1,1,1
chr11,126917825,126917859,2,"2,3",0,1,1
chr11,126917859,126918044,3,"1,2,3",1,1,1
chr11,126918044,126918275,2,"2,3",0,1,1
chr11,126992516,126992567,2,"1,3",1,0,1
chr11,128210501,128210539,3,"1,2,3",1,1,1
chr11,128210539,128210552,2,"1,3",1,0,1
chr11,129861791,129861815,2,"2,3",0,1,1
chr11,129861815,129861930,3,"1,2,3",1,1,1
chr11,129861930,129862009,2,"2,3",0,1,1
chr11,131000368,131000387,2,"2,3",0,1,1
chr11,131000387,131000718,3,"1,2,3",1,1,1
chr11,131000718,131000732,2,"2,3",0,1,1
chr12,632107,632692,2,"2,3",0,1,1
chr12,3299940,3300126,3,"1,2,3",1,1,1
chr12,3300126,3300178,2,"2,3",0,1,1
chr12,6323305,6323346,2,"2,3",0,1,1
chr12,6323346,6323611,3,"1,2,3",1,1,1
chr12,6323611,6323629,2,"2,3",0,1,1
chr12,6336165,6336184,2,"2,3",0,1,1
chr12,6336184,6336653,3,"1,2,3",1,1,1
chr12,6336653,6336708,2,"2,3",0,1,1
chr12,6345422,6345673,2,"2,3",0,1,1
chr12,6371096,6371480,2,"2,3",0,1,1
chr12,6430358,6430387,2,"2,3",0,1,1
chr12,6430387,6430935,3,"1,2,3",1,1,1
chr12,6430935,6430970,2,"2,3",0,1,1
chr12,6470524,6470542,2,"2,3",0,1,1
chr12,6470542,6470892,3,"1,2,3",1,1,1
chr12,6470892,6471107,2,"2,3",0,1,1
chr12,6532555,6532882,3,"1,2,3",1,1,1
chr12,6532882,6533022,2,"2,3",0,1,1
chr12,6663297,6663555,2,"1,3",1,0,1
chr12,6735970,6735989,2,"2,3",0,1,1
chr12,6735989,6736161,3,"1,2,3",1,1,1
chr12,6736161,6736194,2,"2,3",0,1,1
chr12,6890923,6891240,3,"1,2,3",1,1,1
chr12,6891240,6891288,2,"2,3",0,1,1
chr12,6943625,6943685,2,"1,3",1,0,1
chr12,6943736,6943757,2,"1,3",1,0,1
chr12,6943757,6943949,3,"1,2,3",1,1,1
chr12,6943949,6943975,2,"1,3",1,0,1
chr12,6962034,6962077,2,"2,3",0,1,1
chr12,6962077,6962295,3,"1,2,3",1,1,1
chr12,6970627,6970678,2,"1,3",1,0,1
chr12,6970678,6970878,3,"1,2,3",1,1,1
chr12,6970878,6970977,2,"1,3",1,0,1
chr12,8081925,8082039,2,"2,3",0,1,1
chr12,8082039,8082512,3,"1,2,3",1,1,1
chr12,8082512,8082588,2,"1,3",1,0,1
chr12,8950073,8950132,2,"2,3",0,1,1
chr12,8950132,8950400,3,"1,2,3",1,1,1
chr12,9673520,9673867,2,"2,3",0,1,1
chr12,10212248,10212318,2,"2,3",0,1,1
chr12,10212318,10212488,3,"1,2,3",1,1,1
chr12,10212488,10212519,2,"2,3",0,1,1
chr12,10213328,10213663,2,"1,3",1,0,1
chr12,10613348,10613358,2,"2,3",0,1,1
chr12,10613358,10613708,3,"1,2,3",1,1,1
chr12,10613708,10613732,2,"2,3",0,1,1
chr12,10940470,10940731,2,"1,3",1,0,1
chr12,12803316,12803579,2,"2,3",0,1,1
chr12,12872642,12872688,2,"2,3",0,1,1
chr12,12872688,12873026,3,"1,2,3",1,1,1
chr12,12873026,12873038,2,"1,3",1,0,1
chr12,12891260,12891644,2,"2,3",0,1,1
chr12,12979724,12980108,2,"2,3",0,1,1
chr12,14365566,14365950,2,"2,3",0,1,1
chr12,14769994,14770560,2,"1,3",1,0,1
chr12,14770867,14770917,2,"2,3",0,1,1
chr12,14770917,14771256,3,"1,2,3",1,1,1
chr12,14836863,14837171,2,"2,3",0,1,1
chr12,15662715,15662746,2,"1,3",1,0,1
chr12,15662746,15662973,3,"1,2,3",1,1,1
chr12,15662973,15662979,2,"1,3",1,0,1
chr12,15780965,15781047,2,"2,3",0,1,1
chr12,16348966,16349002,2,"2,3",0,1,1
chr12,16349002,16349389,3,"1,2,3",1,1,1
chr12,16349389,16349416,2,"2,3",0,1,1
chr12,19946599,19946911,3,"1,2,3",1,1,1
chr12,19946911,19946913,2,"1,3",1,0,1
chr12,21501696,21502080,2,"2,3",0,1,1
chr12,22046913,22046942,2,"2,3",0,1,1
chr12,22046942,22047070,3,"1,2,3",1,1,1
chr12,24901028,24901313,3,"1,2,3",1,1,1
chr12,24960303,24960551,3,"1,2,3",1,1,1
chr12,24960551,24960552,2,"2,3",0,1,1
chr12,26114009,26114075,2,"2,3",0,1,1
chr12,26114075,26114333,3,"1,2,3",1,1,1
chr12,26114333,26114406,2,"2,3",0,1,1
chr12,26274665,26274707,2,"1,3",1,0,1
chr12,26274707,26275015,3,"1,2,3",1,1,1
chr12,26275015,26275091,2,"2,3",0,1,1
chr12,29381075,29381459,2,"2,3",0,1,1
chr12,30794915,30795299,2,"2,3",0,1,1
chr12,31403225,31403241,2,"2,3",0,1,1
chr12,31403241,31403436,3,"1,2,3",1,1,1
chr12,31732973,31733273,3,"1,2,3",1,1,1
chr12,31733273,31733284,2,"2,3",0,1,1
chr12,31749125,31749143,2,"2,3",0,1,1
chr12,31749143,31749521,3,"1,2,3",1,1,1
chr12,31749521,31749549,2,"2,3",0,1,1
chr12,31959021,31959385,3,"1,2,3",1,1,1
chr12,31959385,31959405,2,"2,3",0,1,1
chr12,32115765,32115800,2,"2,3",0,1,1
chr12,32115800,32115926,3,"1,2,3",1,1,1
chr12,32115926,32115929,2,"2,3",0,1,1
chr12,39442982,39443075,2,"1,3",1,0,1
chr12,39443075,39443262,3,"1,2,3",1,1,1
chr12,39443262,39443332,2,"1,3",1,0,1
chr12,40718811,40718952,2,"2,3",0,1,1
chr12,40718952,40719159,3,"1,2,3",1,1,1
chr12,44000431,44000610,2,"2,3",0,1,1
chr12,45215643,45215683,2,"1,3",1,0,1
chr12,45215683,45215897,3,"1,2,3",1,1,1
chr12,45215897,45215993,2,"1,3",1,0,1
chr12,46383826,46384291,2,"2,3",0,1,1
chr12,47271331,47271372,2,"2,3",0,1,1
chr12,47271372,47271581,3,"1,2,3",1,1,1
chr12,47812835,47813185,2,"1,3",1,0,1
chr12,48105624,48105630,2,"1,3",1,0,1
chr12,48197846,48198058,3,"1,2,3",1,1,1
chr12,48198058,48198096,2,"2,3",0,1,1
chr12,48442519,48442581,2,"2,3",0,1,1
chr12,48682176,48682560,2,"2,3",0,1,1
chr12,48865839,48865911,2,"1,3",1,0,1
chr12,48865911,48866097,3,"1,2,3",1,1,1
chr12,48866097,48866189,2,"1,3",1,0,1
chr12,49060666,49060690,2,"2,3",0,1,1
chr12,49060690,49061040,3,"1,2,3",1,1,1
chr12,49061040,49061050,2,"2,3",0,1,1
chr12,49130215,49130280,2,"1,3",1,0,1
chr12,49130280,49130460,3,"1,2,3",1,1,1
chr12,49130460,49130551,2,"1,3",1,0,1
chr12,49265467,49265761,2,"1,3",1,0,1
chr12,49322971,49323355,2,"2,3",0,1,1
chr12,49342558,49342834,2,"2,3",0,1,1
chr12,50111747,50112334,2,"2,3",0,1,1
chr12,50400966,50400968,2,"2,3",0,1,1
chr12,50400968,50401318,3,"1,2,3",1,1,1
