chrom,start,end,num,list,ENCFF238OMP_MAZ_sorted.bed,ENCFF509HNG_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,54764551,54764829,3,"1,2,3",1,1,1
chr1,54764829,54764915,2,"2,3",0,1,1
chr1,54794747,54795111,2,"2,3",0,1,1
chr1,54996466,54996745,2,"1,3",1,0,1
chr1,55215392,55215756,2,"2,3",0,1,1
chr1,58546563,58546652,2,"1,3",1,0,1
chr1,58546652,58546907,3,"1,2,3",1,1,1
chr1,58546907,58547016,2,"2,3",0,1,1
chr1,58577169,58577182,2,"1,3",1,0,1
chr1,58577182,58577513,3,"1,2,3",1,1,1
chr1,58577513,58577546,2,"2,3",0,1,1
chr1,58784171,58784258,2,"1,3",1,0,1
chr1,58784258,58784515,3,"1,2,3",1,1,1
chr1,58784515,58784622,2,"2,3",0,1,1
chr1,58815215,58815786,2,"2,3",0,1,1
chr1,58816252,58816535,2,"2,3",0,1,1
chr1,59296691,59296734,2,"1,3",1,0,1
chr1,59296734,59297035,3,"1,2,3",1,1,1
chr1,59297035,59297300,2,"2,3",0,1,1
chr1,59814338,59814348,2,"2,3",0,1,1
chr1,59814348,59814692,3,"1,2,3",1,1,1
chr1,59814692,59814702,2,"2,3",0,1,1
chr1,59815028,59815392,2,"2,3",0,1,1
chr1,62436102,62436466,2,"2,3",0,1,1
chr1,62688105,62688673,2,"2,3",0,1,1
chr1,63367434,63367798,2,"2,3",0,1,1
chr1,63523190,63523193,2,"2,3",0,1,1
chr1,63523193,63523537,3,"1,2,3",1,1,1
chr1,63523537,63523554,2,"2,3",0,1,1
chr1,64966628,64966972,2,"1,3",1,0,1
chr1,65066673,65066693,2,"1,3",1,0,1
chr1,65066693,65067017,3,"1,2,3",1,1,1
chr1,65067017,65067057,2,"2,3",0,1,1
chr1,65419886,65420452,2,"2,3",0,1,1
chr1,66924767,66924956,2,"2,3",0,1,1
chr1,66924956,66925131,3,"1,2,3",1,1,1
chr1,66925131,66925517,2,"1,3",1,0,1
chr1,66930133,66930257,2,"2,3",0,1,1
chr1,67685015,67685040,2,"1,3",1,0,1
chr1,67685040,67685359,3,"1,2,3",1,1,1
chr1,67685359,67685404,2,"2,3",0,1,1
chr1,70205412,70205445,2,"2,3",0,1,1
chr1,70205445,70205776,3,"1,2,3",1,1,1
chr1,70205776,70205789,2,"1,3",1,0,1
chr1,70354579,70355124,2,"1,3",1,0,1
chr1,70410868,70411232,2,"2,3",0,1,1
chr1,71080868,71081232,2,"2,3",0,1,1
chr1,75786082,75786426,2,"1,3",1,0,1
chr1,77779450,77779517,2,"2,3",0,1,1
chr1,77779517,77779781,3,"1,2,3",1,1,1
chr1,77779781,77779861,2,"1,3",1,0,1
chr1,84505993,84506357,2,"2,3",0,1,1
chr1,85259590,85259599,2,"2,3",0,1,1
chr1,85259599,85259943,3,"1,2,3",1,1,1
chr1,85259943,85260061,2,"2,3",0,1,1
chr1,85276300,85276432,2,"1,3",1,0,1
chr1,85276432,85276644,3,"1,2,3",1,1,1
chr1,85276644,85276796,2,"2,3",0,1,1
chr1,85464491,85464855,2,"2,3",0,1,1
chr1,88683982,88684028,2,"2,3",0,1,1
chr1,88684028,88684346,3,"1,2,3",1,1,1
chr1,88684346,88684372,2,"1,3",1,0,1
chr1,89994954,89995519,2,"2,3",0,1,1
chr1,91021875,91022239,2,"2,3",0,1,1
chr1,92831995,92832054,2,"1,3",1,0,1
chr1,92832054,92832339,3,"1,2,3",1,1,1
chr1,92832339,92832418,2,"2,3",0,1,1
chr1,93079046,93079069,2,"2,3",0,1,1
chr1,93079069,93079410,3,"1,2,3",1,1,1
chr1,93079410,93079413,2,"1,3",1,0,1
chr1,93180413,93180777,2,"2,3",0,1,1
chr1,95234085,95234449,2,"2,3",0,1,1
chr1,98661500,98661864,2,"2,3",0,1,1
chr1,99850026,99850390,2,"2,3",0,1,1
chr1,100037830,100037833,2,"2,3",0,1,1
chr1,100037833,100038177,3,"1,2,3",1,1,1
chr1,100038177,100038194,2,"2,3",0,1,1
chr1,100132791,100133155,2,"2,3",0,1,1
chr1,100894723,100895051,2,"2,3",0,1,1
chr1,100895817,100896181,2,"2,3",0,1,1
chr1,108199254,108199542,2,"2,3",0,1,1
chr1,108199801,108200145,2,"1,3",1,0,1
chr1,108200234,108200343,2,"2,3",0,1,1
chr1,108200502,108200739,2,"1,3",1,0,1
chr1,108200824,108201048,2,"1,3",1,0,1
chr1,108209122,108209466,2,"1,3",1,0,1
chr1,108559831,108560195,2,"2,3",0,1,1
chr1,108692226,108692467,2,"2,3",0,1,1
chr1,108692467,108692590,3,"1,2,3",1,1,1
chr1,108692590,108692811,2,"1,3",1,0,1
chr1,108746527,108746564,2,"1,3",1,0,1
chr1,108746564,108746659,3,"1,2,3",1,1,1
chr1,108746659,108746871,2,"1,3",1,0,1
chr1,108830504,108830546,2,"2,3",0,1,1
chr1,108830546,108830868,3,"1,2,3",1,1,1
chr1,108830868,108830890,2,"1,3",1,0,1
chr1,108876726,108876738,2,"2,3",0,1,1
chr1,108876738,108877082,3,"1,2,3",1,1,1
chr1,108877082,108877090,2,"2,3",0,1,1
chr1,108963191,108963555,2,"2,3",0,1,1
chr1,109041830,109041870,2,"2,3",0,1,1
chr1,109041870,109042194,3,"1,2,3",1,1,1
chr1,109042194,109042214,2,"1,3",1,0,1
chr1,109089252,109089561,2,"1,3",1,0,1
chr1,109090532,109090551,2,"2,3",0,1,1
chr1,109090551,109090895,3,"1,2,3",1,1,1
chr1,109090895,109091100,2,"2,3",0,1,1
chr1,109100040,109100048,2,"1,3",1,0,1
chr1,109100048,109100384,3,"1,2,3",1,1,1
chr1,109100384,109100522,2,"2,3",0,1,1
chr1,109113743,109113964,2,"2,3",0,1,1
chr1,109113964,109114307,3,"1,2,3",1,1,1
chr1,109114307,109114510,2,"1,3",1,0,1
chr1,109213657,109213670,2,"1,3",1,0,1
chr1,109213670,109214001,3,"1,2,3",1,1,1
chr1,109214001,109214233,2,"2,3",0,1,1
chr1,109240068,109240073,2,"2,3",0,1,1
chr1,109240073,109240618,3,"1,2,3",1,1,1
chr1,109240618,109240636,2,"2,3",0,1,1
chr1,109240735,109241074,2,"2,3",0,1,1
chr1,109246278,109246620,2,"2,3",0,1,1
chr1,109253380,109253520,2,"1,3",1,0,1
chr1,109253520,109253724,3,"1,2,3",1,1,1
chr1,109253724,109253738,2,"2,3",0,1,1
chr1,109274694,109274777,2,"2,3",0,1,1
chr1,109274777,109275058,3,"1,2,3",1,1,1
chr1,109275058,109275320,2,"1,3",1,0,1
chr1,109283099,109283234,2,"1,3",1,0,1
chr1,109283234,109283340,3,"1,2,3",1,1,1
chr1,109283340,109283648,2,"1,3",1,0,1
chr1,109397764,109398128,2,"2,3",0,1,1
chr1,109483917,109483995,2,"2,3",0,1,1
chr1,109483995,109484281,3,"1,2,3",1,1,1
chr1,109484281,109484339,2,"1,3",1,0,1
chr1,109493856,109493878,2,"2,3",0,1,1
chr1,109493878,109494420,3,"1,2,3",1,1,1
chr1,109494420,109494422,2,"1,3",1,0,1
chr1,109548443,109548807,2,"2,3",0,1,1
chr1,109620917,109620925,2,"1,3",1,0,1
chr1,109620925,109621261,3,"1,2,3",1,1,1
chr1,109621261,109621289,2,"2,3",0,1,1
chr1,109655904,109656472,2,"2,3",0,1,1
chr1,109740099,109740177,2,"1,3",1,0,1
chr1,109740177,109740443,3,"1,2,3",1,1,1
chr1,109740443,109740541,2,"2,3",0,1,1
chr1,109984517,109984595,2,"2,3",0,1,1
chr1,109984595,109984869,3,"1,2,3",1,1,1
chr1,109984869,109984999,2,"2,3",0,1,1
chr1,110034469,110035013,2,"1,3",1,0,1
chr1,110338387,110338703,2,"2,3",0,1,1
chr1,110338703,110339047,3,"1,2,3",1,1,1
chr1,110339047,110339220,2,"2,3",0,1,1
chr1,110460286,110460646,2,"2,3",0,1,1
chr1,111204324,111204688,2,"2,3",0,1,1
chr1,111346367,111346731,2,"2,3",0,1,1
chr1,111449571,111449903,2,"2,3",0,1,1
chr1,111755547,111755578,2,"2,3",0,1,1
chr1,111755578,111755788,3,"1,2,3",1,1,1
chr1,111755788,111755807,2,"1,3",1,0,1
chr1,112390846,112391210,2,"2,3",0,1,1
chr1,112464541,112464905,2,"2,3",0,1,1
chr1,112619657,112620021,2,"2,3",0,1,1
chr1,112705050,112705055,2,"1,3",1,0,1
chr1,112705055,112705394,3,"1,2,3",1,1,1
chr1,112705394,112705419,2,"2,3",0,1,1
chr1,112707222,112707275,2,"2,3",0,1,1
chr1,112707275,112707586,3,"1,2,3",1,1,1
chr1,112707586,112707589,2,"1,3",1,0,1
chr1,112956200,112956564,2,"2,3",0,1,1
chr1,113072924,113072957,2,"1,3",1,0,1
chr1,113072957,113073268,3,"1,2,3",1,1,1
chr1,113073268,113073321,2,"2,3",0,1,1
chr1,113390197,113390247,2,"2,3",0,1,1
chr1,113390247,113390332,3,"1,2,3",1,1,1
chr1,113390332,113390387,2,"1,3",1,0,1
chr1,113759008,113759030,2,"1,3",1,0,1
chr1,113759030,113759352,3,"1,2,3",1,1,1
chr1,113759352,113759593,2,"2,3",0,1,1
chr1,115469713,115469732,2,"1,3",1,0,1
chr1,115469732,115470039,3,"1,2,3",1,1,1
chr1,115641728,115642092,2,"2,3",0,1,1
chr1,115642436,115642800,2,"2,3",0,1,1
chr1,115981402,115981692,3,"1,2,3",1,1,1
chr1,115981692,115981723,2,"1,3",1,0,1
chr1,116418446,116418481,2,"1,3",1,0,1
chr1,116418481,116418790,3,"1,2,3",1,1,1
chr1,116418790,116419045,2,"2,3",0,1,1
chr1,116485204,116485262,2,"2,3",0,1,1
chr1,116485262,116485568,3,"1,2,3",1,1,1
chr1,116485568,116485743,2,"1,3",1,0,1
chr1,116509086,116509430,2,"1,3",1,0,1
chr1,116570300,116570417,2,"1,3",1,0,1
chr1,116570417,116570629,3,"1,2,3",1,1,1
chr1,116570629,116570644,2,"1,3",1,0,1
chr1,116571004,116571263,2,"2,3",0,1,1
chr1,116667655,116667774,2,"2,3",0,1,1
chr1,116667774,116668019,3,"1,2,3",1,1,1
chr1,116668019,116668118,2,"1,3",1,0,1
chr1,116909861,116909925,2,"1,3",1,0,1
chr1,116909925,116910205,3,"1,2,3",1,1,1
chr1,116910205,116910289,2,"2,3",0,1,1
chr1,117059929,117060293,2,"2,3",0,1,1
chr1,117366642,117367224,2,"2,3",0,1,1
chr1,117367224,117367458,3,"1,2,3",1,1,1
chr1,117367458,117367664,2,"1,3",1,0,1
chr1,117590315,117590345,2,"1,3",1,0,1
chr1,117590345,117590659,3,"1,2,3",1,1,1
chr1,117590659,117590709,2,"2,3",0,1,1
chr1,117591379,117591444,2,"2,3",0,1,1
chr1,117591444,117591743,3,"1,2,3",1,1,1
chr1,117591743,117591788,2,"1,3",1,0,1
chr1,117605855,117605893,2,"1,3",1,0,1
chr1,117605893,117606021,3,"1,2,3",1,1,1
chr1,117606021,117606022,2,"2,3",0,1,1
chr1,117929430,117929998,2,"2,3",0,1,1
chr1,119744045,119744409,2,"2,3",0,1,1
chr1,144412547,144412891,2,"1,3",1,0,1
chr1,144551802,144551827,2,"1,3",1,0,1
chr1,144551827,144552146,3,"1,2,3",1,1,1
chr1,144552146,144552391,2,"2,3",0,1,1
chr1,145281086,145281430,2,"1,3",1,0,1
chr1,145607837,145608181,2,"1,3",1,0,1
chr1,145721131,145721188,2,"1,3",1,0,1
chr1,145721188,145721475,3,"1,2,3",1,1,1
chr1,145721475,145721552,2,"2,3",0,1,1
chr1,145823898,145824242,2,"1,3",1,0,1
chr1,145845540,145845904,2,"2,3",0,1,1
chr1,145858340,145858514,2,"2,3",0,1,1
chr1,145858988,145858991,2,"2,3",0,1,1
chr1,145858991,145859133,3,"1,2,3",1,1,1
chr1,145859133,145859479,2,"2,3",0,1,1
chr1,145859658,145860022,2,"2,3",0,1,1
chr1,145885888,145886232,2,"1,3",1,0,1
chr1,145891859,145891973,2,"1,3",1,0,1
chr1,145891973,145892337,3,"1,2,3",1,1,1
chr1,145892337,145892416,2,"1,3",1,0,1
chr1,145918603,145918733,2,"1,3",1,0,1
chr1,145918733,145919097,3,"1,2,3",1,1,1
chr1,145919097,145919165,2,"1,3",1,0,1
chr1,145927148,145927279,2,"2,3",0,1,1
chr1,145927279,145927623,3,"1,2,3",1,1,1
chr1,145927623,145927712,2,"2,3",0,1,1
chr1,145957870,145957882,2,"1,3",1,0,1
chr1,145957882,145958246,3,"1,2,3",1,1,1
chr1,145958246,145958413,2,"1,3",1,0,1
chr1,145964411,145964439,2,"1,3",1,0,1
chr1,145964439,145964755,3,"1,2,3",1,1,1
chr1,145964755,145964803,2,"2,3",0,1,1
chr1,145996622,145996676,2,"1,3",1,0,1
chr1,145996676,145996851,3,"1,2,3",1,1,1
chr1,145996851,145996966,2,"1,3",1,0,1
chr1,146051885,146051974,2,"2,3",0,1,1
chr1,146051974,146052249,3,"1,2,3",1,1,1
chr1,146052249,146052318,2,"1,3",1,0,1
chr1,146376316,146376639,2,"2,3",0,1,1
chr1,146376864,146377006,2,"1,3",1,0,1
chr1,146377006,146377208,3,"1,2,3",1,1,1
chr1,146377208,146377587,2,"2,3",0,1,1
chr1,146938305,146938386,2,"1,3",1,0,1
chr1,146938386,146938750,3,"1,2,3",1,1,1
chr1,146938750,146938849,2,"1,3",1,0,1
chr1,147172282,147172302,2,"2,3",0,1,1
chr1,147172302,147172892,3,"1,2,3",1,1,1
chr1,147172892,147172898,2,"1,3",1,0,1
chr1,147237304,147237343,2,"2,3",0,1,1
chr1,147237343,147237668,3,"1,2,3",1,1,1
chr1,147237668,147237687,2,"1,3",1,0,1
chr1,147242778,147243122,2,"1,3",1,0,1
chr1,147928286,147928630,2,"1,3",1,0,1
chr1,148038594,148038620,2,"2,3",0,1,1
chr1,148038620,148038958,3,"1,2,3",1,1,1
chr1,148038958,148038964,2,"1,3",1,0,1
chr1,148152087,148152451,2,"2,3",0,1,1
chr1,148263314,148263515,2,"1,3",1,0,1
chr1,148263515,148263870,3,"1,2,3",1,1,1
chr1,148263870,148263879,2,"2,3",0,1,1
chr1,148334413,148334977,2,"2,3",0,1,1
chr1,148388648,148388795,2,"1,3",1,0,1
chr1,148388795,148388992,3,"1,2,3",1,1,1
chr1,148388992,148389159,2,"2,3",0,1,1
chr1,148522572,148522590,2,"1,3",1,0,1
chr1,148522590,148522916,3,"1,2,3",1,1,1
chr1,148522916,148523159,2,"2,3",0,1,1
chr1,149708497,149708841,2,"1,3",1,0,1
chr1,149886760,149886768,2,"1,3",1,0,1
chr1,149886768,149887104,3,"1,2,3",1,1,1
chr1,149887104,149887239,2,"2,3",0,1,1
chr1,149887690,149887785,2,"1,3",1,0,1
chr1,149887785,149888034,3,"1,2,3",1,1,1
chr1,149888034,149888149,2,"2,3",0,1,1
chr1,149899485,149900029,2,"1,3",1,0,1
chr1,149927707,149928051,2,"1,3",1,0,1
chr1,149937310,149937724,2,"1,3",1,0,1
chr1,149939064,149939325,3,"1,2,3",1,1,1
chr1,149939325,149939586,2,"2,3",0,1,1
chr1,150067489,150068060,2,"2,3",0,1,1
chr1,150149493,150149837,2,"1,3",1,0,1
chr1,150236019,150236073,2,"2,3",0,1,1
chr1,150236073,150236383,3,"1,2,3",1,1,1
chr1,150236383,150236417,2,"1,3",1,0,1
chr1,150268747,150268850,2,"2,3",0,1,1
chr1,150268850,150269111,3,"1,2,3",1,1,1
chr1,150269111,150269446,2,"1,3",1,0,1
chr1,150282234,150282294,2,"2,3",0,1,1
chr1,150282294,150282756,3,"1,2,3",1,1,1
chr1,150321405,150321952,2,"1,3",1,0,1
chr1,150363753,150363773,2,"2,3",0,1,1
chr1,150363773,150364117,3,"1,2,3",1,1,1
chr1,150364406,150364750,2,"1,3",1,0,1
chr1,150487098,150487124,2,"2,3",0,1,1
chr1,150487124,150487462,3,"1,2,3",1,1,1
chr1,150487462,150487468,2,"1,3",1,0,1
chr1,150515509,150515520,2,"2,3",0,1,1
chr1,150515520,150515864,3,"1,2,3",1,1,1
chr1,150515864,150516080,2,"2,3",0,1,1
chr1,150548830,150549194,2,"2,3",0,1,1
chr1,150552093,150552239,2,"2,3",0,1,1
chr1,150552239,150552449,3,"1,2,3",1,1,1
chr1,150552449,150552583,2,"1,3",1,0,1
chr1,150560023,150560143,2,"1,3",1,0,1
chr1,150560143,150560200,3,"1,2,3",1,1,1
chr1,150561197,150561282,2,"1,3",1,0,1
chr1,150561282,150561434,3,"1,2,3",1,1,1
chr1,150561434,150561541,2,"1,3",1,0,1
chr1,150562011,150562042,2,"2,3",0,1,1
chr1,150562042,150562354,3,"1,2,3",1,1,1
chr1,150568195,150568559,2,"2,3",0,1,1
chr1,150579327,150579417,2,"1,3",1,0,1
chr1,150579417,150579671,3,"1,2,3",1,1,1
chr1,150579671,150579781,2,"2,3",0,1,1
chr1,150650279,150650304,2,"1,3",1,0,1
chr1,150650304,150650623,3,"1,2,3",1,1,1
chr1,150650623,150650668,2,"2,3",0,1,1
chr1,150697090,150697165,2,"2,3",0,1,1
chr1,150697165,150697454,3,"1,2,3",1,1,1
chr1,150697454,150697509,2,"1,3",1,0,1
chr1,150876534,150876564,2,"2,3",0,1,1
chr1,150876564,150876908,3,"1,2,3",1,1,1
chr1,150876908,150877097,2,"2,3",0,1,1
chr1,150925775,150926039,2,"2,3",0,1,1
chr1,150926039,150926139,3,"1,2,3",1,1,1
chr1,150926139,150926268,2,"1,3",1,0,1
chr1,150926268,150926383,3,"1,2,3",1,1,1
chr1,150926383,150926632,2,"2,3",0,1,1
chr1,150974625,150974989,2,"2,3",0,1,1
chr1,150977378,150977606,2,"2,3",0,1,1
chr1,150979514,150979712,2,"2,3",0,1,1
chr1,150981802,150982166,2,"2,3",0,1,1
chr1,151008240,151008277,2,"2,3",0,1,1
chr1,151008277,151008604,3,"1,2,3",1,1,1
chr1,151008604,151008621,2,"1,3",1,0,1
chr1,151024481,151024572,2,"2,3",0,1,1
chr1,151024572,151024830,3,"1,2,3",1,1,1
chr1,151024830,151024916,2,"1,3",1,0,1
chr1,151036313,151036346,2,"1,3",1,0,1
chr1,151036346,151036657,3,"1,2,3",1,1,1
chr1,151036657,151036710,2,"2,3",0,1,1
chr1,151047597,151047896,2,"2,3",0,1,1
chr1,151058667,151058673,2,"1,3",1,0,1
chr1,151058673,151059011,3,"1,2,3",1,1,1
chr1,151059011,151059037,2,"2,3",0,1,1
chr1,151059393,151059474,2,"1,3",1,0,1
chr1,151059474,151059737,3,"1,2,3",1,1,1
chr1,151059737,151059838,2,"2,3",0,1,1
chr1,151070457,151070469,2,"2,3",0,1,1
chr1,151070469,151070813,3,"1,2,3",1,1,1
chr1,151070813,151070821,2,"2,3",0,1,1
chr1,151070987,151071331,2,"1,3",1,0,1
chr1,151146629,151146925,3,"1,2,3",1,1,1
chr1,151146925,151146968,2,"2,3",0,1,1
chr1,151156284,151156340,2,"1,3",1,0,1
chr1,151156488,151156628,2,"1,3",1,0,1
chr1,151165829,151165913,2,"2,3",0,1,1
chr1,151165913,151166193,3,"1,2,3",1,1,1
chr1,151166193,151166457,2,"1,3",1,0,1
chr1,151189969,151189979,2,"2,3",0,1,1
chr1,151189979,151190323,3,"1,2,3",1,1,1
chr1,151190323,151190333,2,"2,3",0,1,1
chr1,151195321,151195560,3,"1,2,3",1,1,1
chr1,151198235,151198301,2,"1,3",1,0,1
chr1,151198301,151198579,3,"1,2,3",1,1,1
chr1,151198579,151198665,2,"2,3",0,1,1
chr1,151198887,151199140,2,"2,3",0,1,1
chr1,151254462,151254604,2,"1,3",1,0,1
chr1,151254604,151254806,3,"1,2,3",1,1,1
chr1,151254806,151254968,2,"2,3",0,1,1
chr1,151281271,151281300,2,"2,3",0,1,1
chr1,151281300,151281531,3,"1,2,3",1,1,1
chr1,151281531,151281752,2,"1,3",1,0,1
chr1,151282010,151282080,2,"2,3",0,1,1
chr1,151282080,151282376,3,"1,2,3",1,1,1
chr1,151282376,151282424,2,"1,3",1,0,1
chr1,151327327,151327872,2,"1,3",1,0,1
chr1,151346808,151347152,2,"1,3",1,0,1
chr1,151372508,151372580,2,"2,3",0,1,1
chr1,151372580,151372872,3,"1,2,3",1,1,1
chr1,151372872,151372924,2,"1,3",1,0,1
chr1,151399103,151399183,2,"1,3",1,0,1
chr1,151399183,151399408,3,"1,2,3",1,1,1
chr1,151399408,151399863,2,"2,3",0,1,1
chr1,151443793,151444157,2,"2,3",0,1,1
chr1,151511246,151511253,2,"2,3",0,1,1
chr1,151511253,151511452,3,"1,2,3",1,1,1
chr1,151511452,151511453,2,"2,3",0,1,1
chr1,151513005,151513081,2,"2,3",0,1,1
chr1,151513081,151513369,3,"1,2,3",1,1,1
chr1,151513369,151513425,2,"1,3",1,0,1
chr1,151540123,151540254,2,"2,3",0,1,1
chr1,151540254,151540365,3,"1,2,3",1,1,1
chr1,151540365,151540487,2,"2,3",0,1,1
chr1,151548802,151548844,2,"1,3",1,0,1
chr1,151548844,151549146,3,"1,2,3",1,1,1
chr1,151549146,151549208,2,"2,3",0,1,1
chr1,151611846,151611857,2,"2,3",0,1,1
chr1,151611857,151612210,3,"1,2,3",1,1,1
chr1,151612210,151612405,2,"1,3",1,0,1
chr1,151739927,151740291,2,"2,3",0,1,1
chr1,151763281,151763325,2,"2,3",0,1,1
chr1,151763325,151763669,3,"1,2,3",1,1,1
chr1,151763669,151763864,2,"2,3",0,1,1
chr1,151790294,151790314,2,"2,3",0,1,1
chr1,151790314,151790658,3,"1,2,3",1,1,1
chr1,151830739,151830758,2,"1,3",1,0,1
chr1,151830758,151831264,3,"1,2,3",1,1,1
chr1,151836795,151836963,2,"1,3",1,0,1
chr1,151836963,151837139,3,"1,2,3",1,1,1
chr1,151837139,151837327,2,"2,3",0,1,1
chr1,151839727,151840091,2,"2,3",0,1,1
chr1,151945697,151945725,2,"2,3",0,1,1
chr1,151945725,151946061,3,"1,2,3",1,1,1
chr1,151946061,151946069,2,"1,3",1,0,1
chr1,151946367,151946626,2,"2,3",0,1,1
chr1,151992385,151992948,2,"2,3",0,1,1
chr1,151993539,151993548,2,"1,3",1,0,1
chr1,151993548,151993854,3,"1,2,3",1,1,1
chr1,151993854,151994060,2,"2,3",0,1,1
chr1,151994060,151994116,3,"1,2,3",1,1,1
chr1,151994116,151994343,2,"1,3",1,0,1
chr1,152034983,152035347,2,"2,3",0,1,1
chr1,152036885,152036893,2,"1,3",1,0,1
chr1,152036893,152037176,3,"1,2,3",1,1,1
chr1,152110556,152110672,2,"2,3",0,1,1
chr1,152110672,152110920,3,"1,2,3",1,1,1
chr1,152110920,152111016,2,"1,3",1,0,1
chr1,153365319,153365663,2,"1,3",1,0,1
chr1,153545030,153545394,2,"2,3",0,1,1
chr1,153566505,153566599,2,"2,3",0,1,1
chr1,153566599,153566869,3,"1,2,3",1,1,1
chr1,153566869,153566943,2,"1,3",1,0,1
chr1,153608752,153608959,2,"1,3",1,0,1
chr1,153608959,153609096,3,"1,2,3",1,1,1
chr1,153609096,153609323,2,"2,3",0,1,1
chr1,153627002,153627913,2,"2,3",0,1,1
chr1,153634234,153634246,2,"1,3",1,0,1
chr1,153634246,153634578,3,"1,2,3",1,1,1
chr1,153634578,153634608,2,"2,3",0,1,1
chr1,153658500,153658541,2,"2,3",0,1,1
chr1,153658541,153658864,3,"1,2,3",1,1,1
chr1,153658864,153658885,2,"1,3",1,0,1
chr1,153670990,153671081,2,"1,3",1,0,1
chr1,153671081,153671334,3,"1,2,3",1,1,1
chr1,153671334,153671445,2,"2,3",0,1,1
chr1,153727633,153727646,2,"2,3",0,1,1
chr1,153727646,153727990,3,"1,2,3",1,1,1
chr1,153727990,153727997,2,"2,3",0,1,1
chr1,153783510,153783599,2,"2,3",0,1,1
chr1,153783599,153783874,3,"1,2,3",1,1,1
chr1,153783874,153783943,2,"1,3",1,0,1
chr1,153923018,153923043,2,"2,3",0,1,1
chr1,153923043,153923382,3,"1,2,3",1,1,1
chr1,153923382,153923387,2,"1,3",1,0,1
chr1,153945847,153945947,2,"2,3",0,1,1
chr1,153945947,153946211,3,"1,2,3",1,1,1
chr1,153946211,153946291,2,"1,3",1,0,1
chr1,153958463,153958807,2,"1,3",1,0,1
chr1,153963416,153963760,2,"1,3",1,0,1
chr1,153964038,153964089,2,"2,3",0,1,1
chr1,153964089,153964380,3,"1,2,3",1,1,1
chr1,153967176,153967520,2,"1,3",1,0,1
chr1,153990604,153990968,2,"2,3",0,1,1
chr1,154220624,154220741,2,"1,3",1,0,1
chr1,154220741,154220870,3,"1,2,3",1,1,1
chr1,154220870,154220968,2,"1,3",1,0,1
chr1,154272183,154272527,2,"1,3",1,0,1
chr1,154324635,154324697,2,"1,3",1,0,1
chr1,154324697,154324974,3,"1,2,3",1,1,1
chr1,154324974,154325061,2,"2,3",0,1,1
chr1,154328336,154328370,2,"1,3",1,0,1
chr1,154328370,154328680,3,"1,2,3",1,1,1
chr1,154328680,154328960,2,"2,3",0,1,1
chr1,154406060,154406356,2,"2,3",0,1,1
chr1,154418318,154418326,2,"1,3",1,0,1
chr1,154418326,154418662,3,"1,2,3",1,1,1
chr1,154418662,154418690,2,"2,3",0,1,1
chr1,154558675,154558752,2,"2,3",0,1,1
chr1,154558752,154559039,3,"1,2,3",1,1,1
chr1,154559039,154559236,2,"1,3",1,0,1
chr1,154567851,154568215,2,"2,3",0,1,1
chr1,154936521,154936904,2,"2,3",0,1,1
chr1,154936904,154937085,3,"1,2,3",1,1,1
chr1,154937085,154937440,2,"1,3",1,0,1
chr1,154961530,154961552,2,"2,3",0,1,1
chr1,154961552,154961894,3,"1,2,3",1,1,1
chr1,154961894,154961896,2,"1,3",1,0,1
chr1,154973697,154973959,2,"2,3",0,1,1
chr1,154974288,154974537,2,"2,3",0,1,1
chr1,154974537,154974652,3,"1,2,3",1,1,1
chr1,154974652,154974881,2,"1,3",1,0,1
chr1,154983070,154983088,2,"1,3",1,0,1
chr1,154983088,154983452,3,"1,2,3",1,1,1
chr1,154983452,154983614,2,"1,3",1,0,1
chr1,155000777,155000975,2,"2,3",0,1,1
chr1,155000975,155001141,3,"1,2,3",1,1,1
chr1,155001141,155001149,2,"2,3",0,1,1
chr1,155001149,155001258,3,"1,2,3",1,1,1
chr1,155001258,155001338,2,"2,3",0,1,1
chr1,155002134,155002251,2,"2,3",0,1,1
chr1,155002314,155002419,2,"2,3",0,1,1
chr1,155012054,155012398,2,"1,3",1,0,1
chr1,155017361,155017383,2,"2,3",0,1,1
chr1,155017383,155017685,3,"1,2,3",1,1,1
chr1,155017685,155017907,2,"2,3",0,1,1
chr1,155063652,155063996,2,"1,3",1,0,1
chr1,155117691,155118055,2,"2,3",0,1,1
chr1,155126589,155126953,2,"2,3",0,1,1
chr1,155127278,155127529,2,"1,3",1,0,1
chr1,155129559,155129575,2,"1,3",1,0,1
chr1,155129575,155130108,3,"1,2,3",1,1,1
chr1,155130108,155130160,2,"2,3",0,1,1
chr1,155135063,155135332,3,"1,2,3",1,1,1
chr1,155135332,155135337,2,"1,3",1,0,1
chr1,155135562,155135608,2,"1,3",1,0,1
chr1,155135608,155135906,3,"1,2,3",1,1,1
chr1,155135906,155135972,2,"2,3",0,1,1
chr1,155140409,155140689,2,"1,3",1,0,1
chr1,155167681,155168025,2,"1,3",1,0,1
chr1,155173095,155173096,2,"1,3",1,0,1
chr1,155173096,155173439,3,"1,2,3",1,1,1
chr1,155173439,155173460,2,"2,3",0,1,1
chr1,155193368,155193556,2,"2,3",0,1,1
chr1,155193556,155193732,3,"1,2,3",1,1,1
chr1,155193732,155193900,2,"1,3",1,0,1
chr1,155208667,155209031,2,"2,3",0,1,1
chr1,155227412,155227957,2,"1,3",1,0,1
