chrom,start,end,num,list,ENCFF033EDJ_CEBPB_sorted.bed,ENCFF189ZQR_CEBPB_sorted.bed,ENCFF569UZW_CEBPB_sorted.bed,ENCFF787GDS_CEBPB_sorted.bed,ENCFF838RSB_CEBPB_sorted.bed,ENCFF993SCW_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,26070818,26070835,3,"2,3,7",0,1,1,0,0,0,1
chr1,26169670,26169672,2,"3,7",0,0,1,0,0,0,1
chr1,26169672,26169722,3,"3,6,7",0,0,1,0,0,1,1
chr1,26169722,26169972,4,"1,3,6,7",1,0,1,0,0,1,1
chr1,26169972,26170010,2,"3,7",0,0,1,0,0,0,1
chr1,26201153,26201162,2,"2,7",0,1,0,0,0,0,1
chr1,26201162,26201294,3,"2,5,7",0,1,0,0,1,0,1
chr1,26201294,26201332,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,26201332,26201459,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,26201459,26201546,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,26201546,26201582,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,26201582,26201590,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,26284791,26284851,3,"1,3,7",1,0,1,0,0,0,1
chr1,26284851,26285036,2,"1,7",1,0,0,0,0,0,1
chr1,26287065,26287104,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,26287104,26287105,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,26287105,26287161,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,26287161,26287330,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,26287330,26287348,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,26336645,26336650,2,"2,7",0,1,0,0,0,0,1
chr1,26336650,26336688,3,"2,5,7",0,1,0,0,1,0,1
chr1,26471984,26472029,2,"3,7",0,0,1,0,0,0,1
chr1,26472029,26472056,3,"3,6,7",0,0,1,0,0,1,1
chr1,26472056,26472246,4,"1,3,6,7",1,0,1,0,0,1,1
chr1,26472289,26472292,4,"1,3,6,7",1,0,1,0,0,1,1
chr1,26472292,26472306,3,"1,6,7",1,0,0,0,0,1,1
chr1,26472306,26472329,2,"6,7",0,0,0,0,0,1,1
chr1,26472938,26472982,2,"2,7",0,1,0,0,0,0,1
chr1,26472982,26473033,3,"2,5,7",0,1,0,0,1,0,1
chr1,26473033,26473039,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,26473039,26473068,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,26473068,26473297,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,26692996,26693339,2,"3,7",0,0,1,0,0,0,1
chr1,26695516,26695860,2,"3,7",0,0,1,0,0,0,1
chr1,26784076,26784373,2,"3,7",0,0,1,0,0,0,1
chr1,27013380,27013386,2,"6,7",0,0,0,0,0,1,1
chr1,27074216,27074560,2,"3,7",0,0,1,0,0,0,1
chr1,27322056,27322102,2,"2,7",0,1,0,0,0,0,1
chr1,27322102,27322159,3,"2,5,7",0,1,0,0,1,0,1
chr1,27322159,27322185,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,27322185,27322190,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,27322190,27322201,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr1,27322201,27322404,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,27322404,27322417,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr1,27322417,27322430,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr1,27322430,27322435,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,27322435,27322506,3,"2,5,7",0,1,0,0,1,0,1
chr1,27332817,27332832,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,27332832,27332935,3,"2,5,7",0,1,0,0,1,0,1
chr1,27332935,27332943,2,"2,7",0,1,0,0,0,0,1
chr1,27365494,27365710,2,"2,7",0,1,0,0,0,0,1
chr1,27392474,27392737,2,"6,7",0,0,0,0,0,1,1
chr1,27542554,27542631,2,"3,7",0,0,1,0,0,0,1
chr1,27542631,27542672,3,"3,5,7",0,0,1,0,1,0,1
chr1,27542672,27542690,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,27542690,27542898,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,27542898,27542940,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,27542940,27543131,3,"2,5,7",0,1,0,0,1,0,1
chr1,27543131,27543205,2,"2,7",0,1,0,0,0,0,1
chr1,27660016,27660043,2,"2,7",0,1,0,0,0,0,1
chr1,27660043,27660121,3,"2,6,7",0,1,0,0,0,1,1
chr1,27660121,27660208,4,"1,2,6,7",1,1,0,0,0,1,1
chr1,27660208,27660277,3,"2,6,7",0,1,0,0,0,1,1
chr1,27725553,27725564,2,"2,7",0,1,0,0,0,0,1
chr1,27725564,27725608,3,"2,5,7",0,1,0,0,1,0,1
chr1,27725608,27725631,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,27725631,27725677,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,27725677,27725696,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,27725696,27725927,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,27725927,27725931,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr1,27725931,27725936,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr1,27725936,27725952,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,27725952,27726064,3,"2,5,7",0,1,0,0,1,0,1
chr1,27726064,27726069,2,"2,7",0,1,0,0,0,0,1
chr1,27772929,27773153,2,"1,7",1,0,0,0,0,0,1
chr1,27979636,27979645,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,27979645,27979655,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,27979655,27979706,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,27979706,27979766,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,27979766,27979844,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,27979844,27979845,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,27979845,27979876,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,27979876,27979906,3,"2,5,7",0,1,0,0,1,0,1
chr1,27979906,27979912,2,"5,7",0,0,0,0,1,0,1
chr1,28112815,28113036,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,28113036,28113068,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,28113068,28113119,3,"2,5,7",0,1,0,0,1,0,1
chr1,28113119,28113137,2,"5,7",0,0,0,0,1,0,1
chr1,28247216,28247225,2,"2,7",0,1,0,0,0,0,1
chr1,28247225,28247266,3,"2,5,7",0,1,0,0,1,0,1
chr1,28247266,28247306,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,28247306,28247341,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr1,28247341,28247370,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr1,28247370,28247482,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,28247482,28247501,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr1,28247501,28247543,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr1,28259160,28259178,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr1,28259178,28259180,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr1,28259180,28259399,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,28259399,28259421,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,28259421,28259423,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,28259423,28259432,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,28259432,28259484,3,"2,5,7",0,1,0,0,1,0,1
chr1,28259484,28259487,2,"5,7",0,0,0,0,1,0,1
chr1,28267044,28267294,2,"1,7",1,0,0,0,0,0,1
chr1,28328870,28329203,2,"3,7",0,0,1,0,0,0,1
chr1,28505749,28505761,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,28505761,28505839,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,28505839,28505859,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,28505859,28505877,3,"2,3,7",0,1,1,0,0,0,1
chr1,28505877,28506183,2,"3,7",0,0,1,0,0,0,1
chr1,28552773,28552886,3,"2,5,7",0,1,0,0,1,0,1
chr1,28552886,28552900,2,"2,7",0,1,0,0,0,0,1
chr1,28581546,28581729,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,28581729,28581911,3,"2,3,7",0,1,1,0,0,0,1
chr1,28581911,28582025,2,"3,7",0,0,1,0,0,0,1
chr1,28590070,28590363,2,"3,7",0,0,1,0,0,0,1
chr1,28642885,28643061,2,"6,7",0,0,0,0,0,1,1
chr1,28643061,28643261,3,"3,6,7",0,0,1,0,0,1,1
chr1,28643261,28643405,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,28643405,28643406,3,"2,6,7",0,1,0,0,0,1,1
chr1,28643406,28643421,2,"2,7",0,1,0,0,0,0,1
chr1,28648542,28648831,2,"3,7",0,0,1,0,0,0,1
chr1,28648831,28648882,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,28648882,28648929,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,28648929,28649096,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,28649096,28649100,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,28649100,28649140,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,28649140,28649146,3,"2,5,7",0,1,0,0,1,0,1
chr1,28649146,28649171,2,"2,7",0,1,0,0,0,0,1
chr1,28882246,28882429,2,"3,7",0,0,1,0,0,0,1
chr1,28883999,28884123,2,"3,7",0,0,1,0,0,0,1
chr1,28885019,28885306,2,"3,7",0,0,1,0,0,0,1
chr1,29156875,29156885,2,"2,7",0,1,0,0,0,0,1
chr1,29156885,29156963,3,"2,3,7",0,1,1,0,0,0,1
chr1,29156963,29157055,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,29157055,29157102,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,29157102,29157229,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,29157229,29157291,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,29202787,29202873,2,"3,7",0,0,1,0,0,0,1
chr1,30824329,30824348,2,"5,7",0,0,0,0,1,0,1
chr1,30824348,30824447,3,"2,5,7",0,1,0,0,1,0,1
chr1,30824447,30824448,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,30824448,30824698,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,30824698,30824728,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,30872171,30872242,3,"2,5,7",0,1,0,0,1,0,1
chr1,30872242,30872275,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,30872275,30872302,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,30872302,30872510,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,30919100,30919143,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,30919143,30919282,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,30919282,30919386,3,"2,3,7",0,1,1,0,0,0,1
chr1,30919437,30919717,2,"2,7",0,1,0,0,0,0,1
chr1,31170736,31170951,2,"3,7",0,0,1,0,0,0,1
chr1,31170951,31171211,3,"3,5,7",0,0,1,0,1,0,1
chr1,31296721,31297021,2,"6,7",0,0,0,0,0,1,1
chr1,31644891,31644966,2,"2,7",0,1,0,0,0,0,1
chr1,31644966,31645072,3,"2,5,7",0,1,0,0,1,0,1
chr1,31645072,31645094,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,31645094,31645344,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,31645344,31645372,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,31645372,31645387,3,"2,5,7",0,1,0,0,1,0,1
chr1,31788099,31788114,3,"3,6,7",0,0,1,0,0,1,1
chr1,31788114,31788352,4,"1,3,6,7",1,0,1,0,0,1,1
chr1,32107869,32107883,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,32107883,32108102,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,32108102,32108123,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr1,32108123,32108159,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,32108159,32108169,3,"2,5,7",0,1,0,0,1,0,1
chr1,32351063,32351190,3,"2,5,7",0,1,0,0,1,0,1
chr1,32351190,32351238,2,"5,7",0,0,0,0,1,0,1
chr1,32394348,32394897,2,"3,7",0,0,1,0,0,0,1
chr1,32817202,32817227,3,"2,5,7",0,1,0,0,1,0,1
chr1,32817227,32817229,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,32817229,32817239,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,32817239,32817248,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr1,32817248,32817466,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,32817466,32817479,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr1,32817479,32817490,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,32817490,32817492,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,32817492,32817613,3,"2,5,7",0,1,0,0,1,0,1
chr1,32817613,32817629,2,"2,7",0,1,0,0,0,0,1
chr1,33009628,33009883,2,"3,7",0,0,1,0,0,0,1
chr1,33081194,33081224,2,"5,7",0,0,0,0,1,0,1
chr1,33081224,33081284,3,"2,5,7",0,1,0,0,1,0,1
chr1,33081284,33081350,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,34859760,34859778,2,"3,7",0,0,1,0,0,0,1
chr1,34859778,34859783,3,"2,3,7",0,1,1,0,0,0,1
chr1,34859783,34860003,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,35268560,35268904,2,"3,7",0,0,1,0,0,0,1
chr1,35869590,35869665,2,"3,7",0,0,1,0,0,0,1
chr1,35869665,35869897,3,"1,3,7",1,0,1,0,0,0,1
chr1,35931053,35931059,2,"3,7",0,0,1,0,0,0,1
chr1,35931059,35931309,3,"1,3,7",1,0,1,0,0,0,1
chr1,35931309,35931377,2,"3,7",0,0,1,0,0,0,1
chr1,36135083,36135206,2,"1,7",1,0,0,0,0,0,1
chr1,36224130,36224142,2,"1,7",1,0,0,0,0,0,1
chr1,36224142,36224380,3,"1,6,7",1,0,0,0,0,1,1
chr1,36224380,36224442,2,"6,7",0,0,0,0,0,1,1
chr1,36224799,36225022,2,"3,7",0,0,1,0,0,0,1
chr1,36248326,36248351,3,"2,5,7",0,1,0,0,1,0,1
chr1,36248351,36248390,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,36248390,36248395,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,36248395,36248435,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,36248435,36248560,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,36248560,36248619,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,36248619,36248630,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,36248630,36248637,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,36248637,36248656,3,"2,5,7",0,1,0,0,1,0,1
chr1,36386455,36386492,3,"2,5,7",0,1,0,0,1,0,1
chr1,36386492,36386503,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,36386503,36386510,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,36386510,36386562,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,36386562,36386726,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,36386726,36386761,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,36386761,36386775,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,36386775,36386780,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,36386780,36386795,3,"2,5,7",0,1,0,0,1,0,1
chr1,36464260,36464290,3,"2,5,7",0,1,0,0,1,0,1
chr1,36464290,36464299,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,36464299,36464312,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,36464312,36464347,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,36464347,36464503,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,36464503,36464553,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,36464553,36464588,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,36464588,36464592,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,36464592,36464732,3,"2,5,7",0,1,0,0,1,0,1
chr1,36464732,36464733,2,"2,7",0,1,0,0,0,0,1
chr1,37455050,37455056,2,"2,7",0,1,0,0,0,0,1
chr1,37455056,37455156,3,"2,5,7",0,1,0,0,1,0,1
chr1,37455156,37455201,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,37455201,37455348,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,37692139,37692377,3,"1,3,7",1,0,1,0,0,0,1
chr1,37692377,37692405,2,"3,7",0,0,1,0,0,0,1
chr1,37859491,37859544,3,"2,6,7",0,1,0,0,0,1,1
chr1,37859544,37859783,2,"6,7",0,0,0,0,0,1,1
chr1,37946975,37946991,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,37946991,37947153,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,37947153,37947186,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,37947186,37947207,3,"3,5,7",0,0,1,0,1,0,1
chr1,37947207,37947232,2,"5,7",0,0,0,0,1,0,1
chr1,37989951,37989955,2,"3,7",0,0,1,0,0,0,1
chr1,37989955,37990035,3,"1,3,7",1,0,1,0,0,0,1
chr1,37990035,37990205,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,37990205,37990295,3,"2,3,7",0,1,1,0,0,0,1
chr1,37990295,37990376,2,"2,7",0,1,0,0,0,0,1
chr1,37999608,37999850,2,"3,7",0,0,1,0,0,0,1
chr1,38012328,38012530,3,"2,3,7",0,1,1,0,0,0,1
chr1,38012530,38012609,2,"3,7",0,0,1,0,0,0,1
chr1,39025979,39026291,3,"2,5,7",0,1,0,0,1,0,1
chr1,39026291,39026324,2,"2,7",0,1,0,0,0,0,1
chr1,39026609,39026620,2,"5,7",0,0,0,0,1,0,1
chr1,39639789,39640138,2,"2,7",0,1,0,0,0,0,1
chr1,39701848,39702158,2,"3,7",0,0,1,0,0,0,1
chr1,39711457,39711801,2,"3,7",0,0,1,0,0,0,1
chr1,39799234,39799371,2,"3,7",0,0,1,0,0,0,1
chr1,39892734,39893078,2,"3,7",0,0,1,0,0,0,1
chr1,39899041,39899083,3,"2,5,7",0,1,0,0,1,0,1
chr1,39899083,39899103,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,39899103,39899112,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr1,39899112,39899138,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr1,39899138,39899251,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,39899251,39899298,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr1,39899298,39899312,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr1,40040175,40040386,2,"3,7",0,0,1,0,0,0,1
chr1,40040386,40040388,3,"3,6,7",0,0,1,0,0,1,1
chr1,40040388,40040638,4,"1,3,6,7",1,0,1,0,0,1,1
chr1,40040638,40040686,3,"3,6,7",0,0,1,0,0,1,1
chr1,40040686,40040732,2,"3,7",0,0,1,0,0,0,1
chr1,40161154,40161178,2,"6,7",0,0,0,0,0,1,1
chr1,40161178,40161428,3,"1,6,7",1,0,0,0,0,1,1
chr1,40257683,40257803,2,"2,7",0,1,0,0,0,0,1
chr1,40257803,40257811,3,"2,3,7",0,1,1,0,0,0,1
chr1,40257811,40257845,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,40257845,40258061,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr1,40258061,40258145,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,40258145,40258147,3,"2,3,7",0,1,1,0,0,0,1
chr1,40258147,40258199,2,"2,7",0,1,0,0,0,0,1
chr1,40802242,40802277,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,40802277,40802363,3,"2,5,7",0,1,0,0,1,0,1
chr1,40802363,40802386,2,"2,7",0,1,0,0,0,0,1
chr1,40862475,40862486,2,"2,7",0,1,0,0,0,0,1
chr1,40862486,40862539,3,"2,5,7",0,1,0,0,1,0,1
chr1,40862539,40862580,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,40862580,40862830,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,40862830,40862839,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,40862839,40862867,3,"2,5,7",0,1,0,0,1,0,1
chr1,40868373,40868582,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,40868582,40868614,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,40868614,40868625,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,40868625,40868650,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,40868650,40868651,3,"2,5,7",0,1,0,0,1,0,1
chr1,42035501,42035726,3,"2,6,7",0,1,0,0,0,1,1
chr1,42035726,42035788,2,"2,7",0,1,0,0,0,0,1
chr1,42825146,42825296,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr1,42825296,42825345,4,"3,5,6,7",0,0,1,0,1,1,1
chr1,42825345,42825424,3,"3,5,7",0,0,1,0,1,0,1
chr1,42825424,42825563,2,"3,7",0,0,1,0,0,0,1
chr1,42924896,42925123,2,"3,7",0,0,1,0,0,0,1
chr1,43389487,43389579,2,"5,7",0,0,0,0,1,0,1
chr1,43389579,43389651,3,"5,6,7",0,0,0,0,1,1,1
chr1,43389651,43389879,4,"1,5,6,7",1,0,0,0,1,1,1
chr1,43389879,43389901,3,"1,5,7",1,0,0,0,1,0,1
chr1,43389901,43389987,2,"5,7",0,0,0,0,1,0,1
chr1,43522777,43522790,2,"6,7",0,0,0,0,0,1,1
chr1,43522790,43522804,3,"2,6,7",0,1,0,0,0,1,1
chr1,43522804,43522829,4,"1,2,6,7",1,1,0,0,0,1,1
chr1,43522829,43522877,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr1,43522877,43523054,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,43523054,43523077,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,43523077,43523178,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,43523178,43523317,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,43523317,43523428,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,43523428,43523433,3,"2,5,7",0,1,0,0,1,0,1
chr1,43650472,43650557,2,"5,7",0,0,0,0,1,0,1
chr1,43650557,43650568,3,"3,5,7",0,0,1,0,1,0,1
chr1,43650568,43650592,4,"3,5,6,7",0,0,1,0,1,1,1
chr1,43650592,43650608,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr1,43650608,43650643,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,43946216,43946387,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,43946387,43946413,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,43946413,43946732,3,"2,5,7",0,1,0,0,1,0,1
chr1,43946732,43946733,2,"5,7",0,0,0,0,1,0,1
chr1,44030164,44030182,2,"1,7",1,0,0,0,0,0,1
chr1,44030182,44030293,3,"1,6,7",1,0,0,0,0,1,1
chr1,44030293,44030326,2,"1,7",1,0,0,0,0,0,1
chr1,44035775,44035817,2,"5,7",0,0,0,0,1,0,1
chr1,44035817,44035922,3,"2,5,7",0,1,0,0,1,0,1
chr1,44035922,44035965,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,44035965,44036022,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr1,44036022,44036172,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,44036172,44036204,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,44036204,44036234,4,"2,5,6,7",0,1,0,0,1,1,1
chr1,44036234,44036265,3,"2,6,7",0,1,0,0,0,1,1
chr1,44036265,44036333,2,"2,7",0,1,0,0,0,0,1
chr1,44213275,44213581,2,"3,7",0,0,1,0,0,0,1
chr1,44674374,44674674,2,"6,7",0,0,0,0,0,1,1
chr1,44721651,44721737,2,"1,7",1,0,0,0,0,0,1
chr1,44721737,44721781,3,"1,3,7",1,0,1,0,0,0,1
chr1,44721781,44721901,4,"1,3,4,7",1,0,1,1,0,0,1
chr1,44721901,44721921,3,"3,4,7",0,0,1,1,0,0,1
chr1,44721921,44722005,2,"4,7",0,0,0,1,0,0,1
chr1,44730479,44730575,2,"1,7",1,0,0,0,0,0,1
chr1,44730673,44730723,2,"2,7",0,1,0,0,0,0,1
chr1,44730723,44730819,3,"2,5,7",0,1,0,0,1,0,1
chr1,44730819,44730909,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,44730909,44731069,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr1,44731069,44731189,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,44731189,44731416,3,"3,5,7",0,0,1,0,1,0,1
chr1,44731416,44731430,2,"5,7",0,0,0,0,1,0,1
chr1,44799976,44799986,2,"5,7",0,0,0,0,1,0,1
chr1,44799986,44800052,3,"2,5,7",0,1,0,0,1,0,1
chr1,44800052,44800090,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,44800090,44800099,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,44800099,44800349,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr1,44800349,44800390,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,44800390,44800396,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,44800396,44800476,3,"2,5,7",0,1,0,0,1,0,1
chr1,44800476,44800502,2,"2,7",0,1,0,0,0,0,1
chr1,44807367,44807617,2,"1,7",1,0,0,0,0,0,1
chr1,44819426,44819578,3,"1,6,7",1,0,0,0,0,1,1
chr1,44819578,44819580,2,"6,7",0,0,0,0,0,1,1
chr1,44819580,44819619,3,"5,6,7",0,0,0,0,1,1,1
chr1,44819619,44819692,2,"5,7",0,0,0,0,1,0,1
chr1,44819692,44819724,3,"5,6,7",0,0,0,0,1,1,1
chr1,44819724,44819765,4,"3,5,6,7",0,0,1,0,1,1,1
chr1,44819765,44819779,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr1,44819779,44819784,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr1,44819784,44819865,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr1,44819865,44819945,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr1,44819945,44819992,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr1,44819992,44820005,4,"3,4,5,7",0,0,1,1,1,0,1
chr1,44820005,44820038,3,"3,5,7",0,0,1,0,1,0,1
chr1,44820038,44820076,2,"5,7",0,0,0,0,1,0,1
chr1,45012617,45012735,2,"3,7",0,0,1,0,0,0,1
chr1,45012735,45012961,3,"1,3,7",1,0,1,0,0,0,1
chr1,45012961,45012985,2,"1,7",1,0,0,0,0,0,1
chr1,45491061,45491129,2,"2,7",0,1,0,0,0,0,1
chr1,45491129,45491207,3,"2,6,7",0,1,0,0,0,1,1
chr1,45491207,45491240,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,45491240,45491282,5,"2,3,5,6,7",0,1,1,0,1,1,1
