chrom,start,end,num,list,ENCFF042YRF_RAD21_sorted.bed,ENCFF128EFJ_RAD21_sorted.bed,ENCFF144YNR_RAD21_sorted.bed,ENCFF265WWW_RAD21_sorted.bed,ENCFF407MXA_RAD21_sorted.bed,ENCFF710DZU_RAD21_sorted.bed,ENCFF758ASL_RAD21_sorted.bed,ENCFF961ADY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,16033136,16033144,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,16033144,16033159,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16033159,16033160,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16048710,16049069,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16056072,16056095,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16056095,16056130,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16056130,16056151,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,16056151,16056157,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr1,16056157,16056161,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,16056161,16056171,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr1,16056171,16056354,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,16056354,16056358,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr1,16056358,16056360,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,16056360,16056371,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr1,16056371,16056375,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,16056375,16056377,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr1,16056377,16056383,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16056383,16056391,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16164232,16164390,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,16237176,16237182,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16237182,16237419,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,16352378,16352390,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16352390,16352393,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,16352393,16352465,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,16352465,16352470,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16352470,16352654,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,16352654,16352729,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16352729,16352754,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,16352754,16352762,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,16352762,16352789,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16366921,16367079,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16367250,16367327,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16367327,16367353,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,16367353,16367634,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,16367634,16367651,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16367651,16367689,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16440390,16440433,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16440433,16440445,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,16440445,16440460,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,16440460,16440526,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16440526,16440550,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,16440550,16440706,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,16440706,16440710,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,16440710,16440774,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16440774,16440781,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,16440781,16440784,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,16440784,16440797,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16513730,16513750,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16513750,16513751,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,16513751,16513792,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,16513792,16514086,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16514086,16514114,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,16514114,16514115,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,16514115,16514116,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16613273,16613282,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16613282,16613290,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16613290,16613320,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,16613320,16613386,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr1,16613386,16613618,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,16613618,16613654,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,16613654,16613845,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16621016,16621093,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16621093,16621101,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,16621101,16621290,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,16621290,16621301,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,16621301,16621335,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16621335,16621345,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,16621345,16621348,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16621348,16621350,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,16624986,16624994,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,16624994,16625005,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,16625005,16625171,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,16625171,16625179,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,16625179,16625182,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,16625182,16625189,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,16625189,16625203,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16625203,16625215,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,16625215,16625217,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,16644581,16644592,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,16644592,16644611,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,16644611,16644613,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,16644613,16644699,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16644699,16644883,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,16644883,16644905,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,16644905,16644947,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,16644947,16644976,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,16644976,16644977,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16895955,16895960,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16895960,16896324,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,16896324,16896339,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,16905168,16905267,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,16905267,16905532,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,16905532,16905591,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,17059701,17059732,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,17059732,17059734,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr1,17059734,17059748,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,17059748,17059761,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr1,17059761,17059770,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,17059770,17059781,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr1,17059781,17059906,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,17059906,17059915,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,17059915,17059919,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,17059919,17059951,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr1,17406182,17406270,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,17406270,17406272,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr1,17406272,17406286,5,"2,4,5,7,9",0,1,0,1,1,0,1,0,1
chr1,17406286,17406386,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr1,17406386,17406413,5,"2,4,5,7,9",0,1,0,1,1,0,1,0,1
chr1,17406413,17406428,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr1,17406428,17406464,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,18913089,18913112,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,18913112,18913122,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr1,18913122,18913139,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,18913139,18913158,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,18913158,18913160,7,"1,2,3,4,6,7,9",1,1,1,1,0,1,1,0,1
chr1,18913160,18913332,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,18913332,18913351,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,18913351,18913352,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,19210004,19210368,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,19659808,19659841,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,19659841,19659903,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,19659903,19659956,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,19659956,19660087,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,19660087,19660112,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,19882153,19882154,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,19882154,19882186,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,19882186,19882188,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,19882188,19882342,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,19882342,19882372,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,19882372,19882426,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,19882426,19882489,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,19882489,19882490,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,19882490,19882512,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,20152357,20152390,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,20152390,20152407,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,20152407,20152411,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,20152411,20152417,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,20152417,20152583,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,20152583,20152596,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,20152596,20152598,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr1,20152598,20152599,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr1,20152599,20152610,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr1,20152610,20152627,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr1,20152627,20152630,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,20152630,20152636,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,20633270,20633291,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,20633291,20633318,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,20633318,20633340,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,20633340,20633455,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,20633455,20633503,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,20633503,20633525,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,20633525,20633544,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,20696484,20696493,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,20696493,20696516,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr1,20696516,20696518,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,20696518,20696522,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,20696522,20696537,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,20696537,20696544,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr1,20696544,20696683,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,20696683,20696703,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,20696703,20696713,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,20696713,20696719,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,20696719,20696742,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr1,20696742,20696748,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,20696748,20696749,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,20696783,20696787,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,20696912,20696918,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,20696918,20696921,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,20696921,20696932,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,20696932,20697053,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,20697053,20697077,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,20697077,20697129,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,20697129,20697177,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,21904994,21905012,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,21905012,21905124,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,21905124,21905348,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,21905348,21905377,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,22019265,22019277,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,22019277,22019316,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,22019316,22019519,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,22052572,22052842,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,22053235,22053365,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,22053365,22053450,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,22053450,22053507,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,22704510,22704528,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,22704528,22704539,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr1,22704539,22704540,4,"1,2,8,9",1,1,0,0,0,0,0,1,1
chr1,22704540,22704563,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr1,22704563,22704576,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,22704576,22704618,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,22704618,22704678,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr1,22704678,22704687,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,22704687,22704714,6,"1,2,5,6,8,9",1,1,0,0,1,1,0,1,1
chr1,22704714,22704748,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr1,22704748,22704759,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,22704759,22704771,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,22704771,22704783,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23019259,23019415,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,23168543,23168879,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23368862,23368944,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,23368944,23368990,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,23368990,23368994,4,"4,6,7,9",0,0,0,1,0,1,1,0,1
chr1,23368994,23369019,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr1,23369019,23369096,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr1,23369096,23369105,5,"4,5,6,7,9",0,0,0,1,1,1,1,0,1
chr1,23369105,23369111,4,"4,6,7,9",0,0,0,1,0,1,1,0,1
chr1,23369111,23369146,3,"4,7,9",0,0,0,1,0,0,1,0,1
chr1,23369146,23369226,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,23539804,23539819,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23539819,23539822,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,23539822,23539825,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,23539825,23539862,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,23539862,23539864,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,23539864,23539894,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,23539894,23539909,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,23539909,23540075,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,23540075,23540076,8,"1,2,3,4,6,7,8,9",1,1,1,1,0,1,1,1,1
chr1,23540076,23540082,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,23540082,23540114,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,23540114,23540128,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,23540128,23540134,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,23540134,23540145,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23554992,23555148,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,23691584,23691859,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,23743579,23743584,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,23809778,23809786,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,23809786,23809799,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,23809799,23809806,8,"1,2,3,4,6,7,8,9",1,1,1,1,0,1,1,1,1
chr1,23809806,23809973,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,23809973,23809987,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,23809987,23810003,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,23810003,23810006,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,23810006,23810009,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,23810848,23810853,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr1,23810853,23810856,4,"6,7,8,9",0,0,0,0,0,1,1,1,1
chr1,23810856,23810918,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr1,23810918,23810932,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr1,23810932,23810937,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,23810937,23810997,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr1,23810997,23811006,7,"1,2,4,6,7,8,9",1,1,0,1,0,1,1,1,1
chr1,23811006,23811028,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,23811028,23811045,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr1,23811045,23811067,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,23811067,23811081,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,23811081,23811106,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,23868264,23868270,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,23868270,23868341,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,23868341,23868347,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,23868347,23868354,5,"1,5,6,7,9",1,0,0,0,1,1,1,0,1
chr1,23868354,23868360,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,23868360,23868516,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,23868516,23868528,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,23868528,23868531,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr1,23868531,23868544,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,23868544,23868568,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,23958967,23959246,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,23959246,23959250,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,23959250,23959267,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,23959267,23959277,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,24415455,24415513,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,24415513,24415542,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,24415542,24415640,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,24415640,24415669,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,24415669,24415748,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,24415748,24415753,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,24744864,24744873,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr1,24744873,24744894,5,"1,5,6,7,9",1,0,0,0,1,1,1,0,1
chr1,24744894,24745034,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,24745034,24745035,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr1,24745035,24745040,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr1,24745040,24745119,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,24745119,24745185,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,24745292,24745432,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,24745432,24745628,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,24745628,24745670,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25233109,25233355,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,25239900,25239916,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,25239916,25239957,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,25239957,25239959,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,25239959,25239983,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,25239983,25239988,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,25239988,25240139,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,25240139,25240145,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,25240145,25240181,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,25240181,25240188,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,25240188,25240252,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,25247368,25247453,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,25247453,25247615,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,25247727,25248042,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,25430996,25431217,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25543338,25543356,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25543356,25543366,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,25543366,25543367,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,25543367,25543450,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,25543450,25543523,4,"4,5,6,9",0,0,0,1,1,1,0,0,1
chr1,25543523,25543540,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,25543540,25543574,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25859382,25859403,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,25859403,25859566,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,25859566,25859679,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,25875186,25875423,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,25875423,25875708,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25895399,25895404,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,25895404,25895416,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,25895416,25895460,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,25895460,25895470,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,25895470,25895473,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,25895473,25895484,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr1,25895484,25895693,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,25895693,25895695,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,25895695,25895700,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,25895700,25895704,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,25895704,25895711,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,25905748,25905862,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25905862,25906046,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,25906046,25906072,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,25998105,25998118,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,25998118,25998120,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,25998120,25998126,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,25998126,25998197,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,25998197,25998200,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,25998200,25998202,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,25998202,25998244,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,25998244,25998300,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,25998300,25998410,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,25998410,25998417,7,"1,2,3,4,6,7,9",1,1,1,1,0,1,1,0,1
chr1,25998417,25998421,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,25998421,25998486,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,25998486,25998498,3,"2,6,9",0,1,0,0,0,1,0,0,1
