chrom,start,end,num,list,ENCFF395ESB_HDAC2_sorted.bed,ENCFF419CZB_HDAC2_sorted.bed,ENCFF465QDK_HDAC2_sorted.bed,ENCFF496MRB_HDAC2_sorted.bed,ENCFF595GCJ_HDAC2_sorted.bed,ENCFF663JQM_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,12616237,12616254,3,"2,3,7",0,1,1,0,0,0,1
chr1,12616254,12616272,2,"2,7",0,1,0,0,0,0,1
chr1,12616440,12616666,2,"1,7",1,0,0,0,0,0,1
chr1,12618971,12618995,2,"3,7",0,0,1,0,0,0,1
chr1,12618995,12619047,3,"3,4,7",0,0,1,1,0,0,1
chr1,12619047,12619071,4,"1,3,4,7",1,0,1,1,0,0,1
chr1,12619071,12619215,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,12619215,12619275,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,12619275,12619350,3,"1,3,7",1,0,1,0,0,0,1
chr1,15145400,15145422,2,"1,7",1,0,0,0,0,0,1
chr1,15145422,15145460,3,"1,2,7",1,1,0,0,0,0,1
chr1,15145460,15145463,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,15145463,15145614,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,15145614,15145680,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,15145680,15145730,2,"1,7",1,0,0,0,0,0,1
chr1,15153417,15153858,2,"3,7",0,0,1,0,0,0,1
chr1,15189721,15189756,2,"3,7",0,0,1,0,0,0,1
chr1,15189756,15190086,3,"1,3,7",1,0,1,0,0,0,1
chr1,15190086,15190402,2,"3,7",0,0,1,0,0,0,1
chr1,15526439,15526508,2,"2,7",0,1,0,0,0,0,1
chr1,15526508,15526516,3,"2,3,7",0,1,1,0,0,0,1
chr1,15526516,15526846,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,15526846,15526847,3,"2,3,7",0,1,1,0,0,0,1
chr1,15526847,15526988,2,"3,7",0,0,1,0,0,0,1
chr1,15584482,15584639,2,"3,7",0,0,1,0,0,0,1
chr1,15584962,15585015,2,"3,7",0,0,1,0,0,0,1
chr1,15585015,15585121,3,"1,3,7",1,0,1,0,0,0,1
chr1,15585121,15585312,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,15585312,15585345,3,"1,3,7",1,0,1,0,0,0,1
chr1,15585345,15585393,2,"3,7",0,0,1,0,0,0,1
chr1,15603431,15603508,2,"1,7",1,0,0,0,0,0,1
chr1,15603508,15603968,3,"1,3,7",1,0,1,0,0,0,1
chr1,15603968,15603988,2,"3,7",0,0,1,0,0,0,1
chr1,15617305,15617715,2,"2,7",0,1,0,0,0,0,1
chr1,15741428,15741481,2,"1,7",1,0,0,0,0,0,1
chr1,15741481,15741583,3,"1,2,7",1,1,0,0,0,0,1
chr1,15741583,15741708,2,"1,7",1,0,0,0,0,0,1
chr1,15800135,15800186,2,"3,7",0,0,1,0,0,0,1
chr1,15800186,15800190,3,"1,3,7",1,0,1,0,0,0,1
chr1,15800190,15800516,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,15800516,15800755,3,"2,3,7",0,1,1,0,0,0,1
chr1,15800755,15800828,2,"3,7",0,0,1,0,0,0,1
chr1,15834841,15835171,2,"1,7",1,0,0,0,0,0,1
chr1,15835851,15836180,2,"2,7",0,1,0,0,0,0,1
chr1,15849439,15849757,2,"1,7",1,0,0,0,0,0,1
chr1,15975890,15976277,2,"3,7",0,0,1,0,0,0,1
chr1,15994583,15994882,2,"2,7",0,1,0,0,0,0,1
chr1,16003934,16004015,2,"3,7",0,0,1,0,0,0,1
chr1,16004015,16004249,3,"2,3,7",0,1,1,0,0,0,1
chr1,16004249,16004329,2,"3,7",0,0,1,0,0,0,1
chr1,16032840,16033188,2,"2,7",0,1,0,0,0,0,1
chr1,16155972,16156302,2,"1,7",1,0,0,0,0,0,1
chr1,16164173,16164224,2,"3,7",0,0,1,0,0,0,1
chr1,16164224,16164238,3,"1,3,7",1,0,1,0,0,0,1
chr1,16164238,16164554,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,16164554,16164648,3,"2,3,7",0,1,1,0,0,0,1
chr1,16164648,16164700,2,"3,7",0,0,1,0,0,0,1
chr1,16206320,16206650,2,"1,7",1,0,0,0,0,0,1
chr1,16237057,16237387,2,"1,7",1,0,0,0,0,0,1
chr1,16352356,16352473,2,"3,7",0,0,1,0,0,0,1
chr1,16352473,16352836,3,"2,3,7",0,1,1,0,0,0,1
chr1,16352836,16352880,2,"2,7",0,1,0,0,0,0,1
chr1,16366917,16367266,2,"2,7",0,1,0,0,0,0,1
chr1,16367393,16367408,2,"3,7",0,0,1,0,0,0,1
chr1,16367408,16367818,3,"2,3,7",0,1,1,0,0,0,1
chr1,16367818,16368024,2,"3,7",0,0,1,0,0,0,1
chr1,16440423,16440451,2,"3,7",0,0,1,0,0,0,1
chr1,16440451,16440861,3,"2,3,7",0,1,1,0,0,0,1
chr1,16440861,16440903,2,"3,7",0,0,1,0,0,0,1
chr1,16545749,16545752,2,"3,7",0,0,1,0,0,0,1
chr1,16545752,16545945,3,"2,3,7",0,1,1,0,0,0,1
chr1,16545945,16545950,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,16545950,16546065,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,16608230,16608268,2,"1,7",1,0,0,0,0,0,1
chr1,16608268,16608281,3,"1,3,7",1,0,1,0,0,0,1
chr1,16608281,16608303,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,16608303,16608523,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,16608523,16608534,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,16608534,16608686,3,"2,3,7",0,1,1,0,0,0,1
chr1,16612677,16612920,2,"1,7",1,0,0,0,0,0,1
chr1,16613186,16613458,2,"1,7",1,0,0,0,0,0,1
chr1,16613458,16613490,3,"1,3,7",1,0,1,0,0,0,1
chr1,16613490,16613516,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,16613516,16613900,3,"2,3,7",0,1,1,0,0,0,1
chr1,16613900,16613938,2,"3,7",0,0,1,0,0,0,1
chr1,16624977,16625233,3,"1,2,7",1,1,0,0,0,0,1
chr1,16644563,16644583,2,"1,7",1,0,0,0,0,0,1
chr1,16644583,16644584,3,"1,6,7",1,0,0,0,0,1,1
chr1,16644584,16644590,4,"1,3,6,7",1,0,1,0,0,1,1
chr1,16644590,16644805,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr1,16644805,16644832,4,"1,2,6,7",1,1,0,0,0,1,1
chr1,16644832,16644890,3,"1,6,7",1,0,0,0,0,1,1
chr1,16644890,16644923,2,"6,7",0,0,0,0,0,1,1
chr1,16645276,16645343,2,"3,7",0,0,1,0,0,0,1
chr1,16645343,16645528,3,"2,3,7",0,1,1,0,0,0,1
chr1,16645528,16645540,4,"2,3,5,7",0,1,1,0,1,0,1
chr1,16645540,16645604,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr1,16645604,16645629,4,"3,5,6,7",0,0,1,0,1,1,1
chr1,16645629,16645756,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr1,16645756,16645849,4,"4,5,6,7",0,0,0,1,1,1,1
chr1,16645849,16645864,3,"5,6,7",0,0,0,0,1,1,1
chr1,16645864,16645880,2,"6,7",0,0,0,0,0,1,1
chr1,16677970,16678380,2,"2,7",0,1,0,0,0,0,1
chr1,16913721,16913763,2,"3,7",0,0,1,0,0,0,1
chr1,16913763,16914093,3,"1,3,7",1,0,1,0,0,0,1
chr1,16914093,16914167,2,"3,7",0,0,1,0,0,0,1
chr1,16914185,16914339,2,"1,7",1,0,0,0,0,0,1
chr1,18901159,18901185,2,"3,7",0,0,1,0,0,0,1
chr1,18901185,18901252,3,"1,3,7",1,0,1,0,0,0,1
chr1,18901252,18901255,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,18901255,18901475,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,18901475,18901563,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,19067424,19067509,2,"2,7",0,1,0,0,0,0,1
chr1,19210176,19210295,2,"3,7",0,0,1,0,0,0,1
chr1,19210295,19210656,3,"2,3,7",0,1,1,0,0,0,1
chr1,19210656,19210744,2,"2,7",0,1,0,0,0,0,1
chr1,19251430,19251470,2,"3,7",0,0,1,0,0,0,1
chr1,19251470,19251880,3,"2,3,7",0,1,1,0,0,0,1
chr1,19251880,19252052,2,"3,7",0,0,1,0,0,0,1
chr1,19312145,19312475,2,"1,7",1,0,0,0,0,0,1
chr1,19338330,19338739,2,"2,7",0,1,0,0,0,0,1
chr1,19424781,19425157,3,"2,3,7",0,1,1,0,0,0,1
chr1,19425157,19425197,2,"3,7",0,0,1,0,0,0,1
chr1,19596392,19596689,2,"2,7",0,1,0,0,0,0,1
chr1,19659785,19659842,2,"2,7",0,1,0,0,0,0,1
chr1,19659842,19660103,3,"1,2,7",1,1,0,0,0,0,1
chr1,19882136,19882516,2,"2,7",0,1,0,0,0,0,1
chr1,19925224,19925297,2,"3,7",0,0,1,0,0,0,1
chr1,19925297,19925332,3,"2,3,7",0,1,1,0,0,0,1
chr1,19925332,19925662,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,19925662,19925704,3,"2,3,7",0,1,1,0,0,0,1
chr1,19925704,19925707,2,"2,7",0,1,0,0,0,0,1
chr1,19974912,19975052,2,"3,7",0,0,1,0,0,0,1
chr1,19975052,19975263,3,"1,3,7",1,0,1,0,0,0,1
chr1,19975263,19975365,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,19975365,19975382,3,"1,3,7",1,0,1,0,0,0,1
chr1,19975382,19975392,2,"3,7",0,0,1,0,0,0,1
chr1,19981348,19981455,2,"3,7",0,0,1,0,0,0,1
chr1,19981455,19981605,3,"2,3,7",0,1,1,0,0,0,1
chr1,19981605,19981805,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,19981805,19981935,3,"1,2,7",1,1,0,0,0,0,1
chr1,19981935,19982014,2,"2,7",0,1,0,0,0,0,1
chr1,20476482,20476553,2,"1,7",1,0,0,0,0,0,1
chr1,20476553,20476725,3,"1,2,7",1,1,0,0,0,0,1
chr1,20476725,20476762,4,"1,2,5,7",1,1,0,0,1,0,1
chr1,20480362,20480476,2,"3,7",0,0,1,0,0,0,1
chr1,20480476,20480557,3,"2,3,7",0,1,1,0,0,0,1
chr1,20480557,20480564,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,20480564,20480639,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,20480639,20480696,4,"2,3,4,7",0,1,1,1,0,0,1
chr1,20480696,20480784,3,"3,4,7",0,0,1,1,0,0,1
chr1,20480784,20480785,2,"3,7",0,0,1,0,0,0,1
chr1,20486566,20486622,2,"2,7",0,1,0,0,0,0,1
chr1,20486622,20486926,3,"2,3,7",0,1,1,0,0,0,1
chr1,20486926,20486976,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,20486976,20487102,3,"3,6,7",0,0,1,0,0,1,1
chr1,20487102,20487266,2,"6,7",0,0,0,0,0,1,1
chr1,20507936,20507998,2,"2,7",0,1,0,0,0,0,1
chr1,20507998,20508346,3,"2,3,7",0,1,1,0,0,0,1
chr1,20508346,20508348,2,"3,7",0,0,1,0,0,0,1
chr1,20633248,20633551,2,"2,7",0,1,0,0,0,0,1
chr1,20661220,20661630,2,"2,7",0,1,0,0,0,0,1
chr1,20732191,20732438,2,"2,7",0,1,0,0,0,0,1
chr1,20732965,20733033,2,"3,7",0,0,1,0,0,0,1
chr1,20733033,20733074,3,"2,3,7",0,1,1,0,0,0,1
chr1,20733074,20733404,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,20733404,20733443,3,"2,3,7",0,1,1,0,0,0,1
chr1,20733443,20733445,2,"3,7",0,0,1,0,0,0,1
chr1,21269679,21269690,2,"2,7",0,1,0,0,0,0,1
chr1,21269690,21269736,3,"1,2,7",1,1,0,0,0,0,1
chr1,21269736,21269773,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,21269773,21269893,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,21269893,21269956,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,21269956,21269969,3,"1,2,7",1,1,0,0,0,0,1
chr1,21269969,21270020,2,"1,7",1,0,0,0,0,0,1
chr1,21271595,21271642,2,"2,7",0,1,0,0,0,0,1
chr1,21271642,21271934,3,"1,2,7",1,1,0,0,0,0,1
chr1,21586939,21587349,2,"2,7",0,1,0,0,0,0,1
chr1,21669644,21669683,2,"1,7",1,0,0,0,0,0,1
chr1,21669683,21669974,3,"1,3,7",1,0,1,0,0,0,1
chr1,21669974,21670141,2,"3,7",0,0,1,0,0,0,1
chr1,21998037,21998535,2,"1,7",1,0,0,0,0,0,1
chr1,22025267,22025597,2,"1,7",1,0,0,0,0,0,1
chr1,22052474,22052866,2,"2,7",0,1,0,0,0,0,1
chr1,22451653,22451851,2,"3,7",0,0,1,0,0,0,1
chr1,22451851,22452023,3,"2,3,7",0,1,1,0,0,0,1
chr1,22452023,22452133,2,"3,7",0,0,1,0,0,0,1
chr1,23019224,23019250,2,"1,7",1,0,0,0,0,0,1
chr1,23019250,23019302,3,"1,2,7",1,1,0,0,0,0,1
chr1,23019302,23019450,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,23019450,23019471,3,"1,2,7",1,1,0,0,0,0,1
chr1,23019471,23019554,2,"1,7",1,0,0,0,0,0,1
chr1,23019966,23020200,2,"3,7",0,0,1,0,0,0,1
chr1,23149155,23149481,3,"1,2,7",1,1,0,0,0,0,1
chr1,23149481,23149540,2,"2,7",0,1,0,0,0,0,1
chr1,23167787,23168117,2,"1,7",1,0,0,0,0,0,1
chr1,23187653,23187700,2,"3,7",0,0,1,0,0,0,1
chr1,23187700,23187785,3,"1,3,7",1,0,1,0,0,0,1
chr1,23187785,23187790,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,23187790,23187932,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,23187932,23188010,4,"1,3,4,7",1,0,1,1,0,0,1
chr1,23188010,23188030,3,"1,3,7",1,0,1,0,0,0,1
chr1,23188030,23188056,2,"3,7",0,0,1,0,0,0,1
chr1,23368244,23368574,2,"1,7",1,0,0,0,0,0,1
chr1,23369227,23369273,2,"1,7",1,0,0,0,0,0,1
chr1,23423429,23423655,2,"3,7",0,0,1,0,0,0,1
chr1,23423655,23423905,3,"1,3,7",1,0,1,0,0,0,1
chr1,23423905,23423985,2,"1,7",1,0,0,0,0,0,1
chr1,23424584,23425145,2,"1,7",1,0,0,0,0,0,1
chr1,23554732,23554880,2,"1,7",1,0,0,0,0,0,1
chr1,23554880,23555194,3,"1,2,7",1,1,0,0,0,0,1
chr1,23562330,23562537,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr1,23562537,23562571,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr1,23562571,23562639,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,23591452,23591490,2,"2,7",0,1,0,0,0,0,1
chr1,23591490,23591495,3,"1,2,7",1,1,0,0,0,0,1
chr1,23691624,23691654,2,"3,7",0,0,1,0,0,0,1
chr1,23691654,23692064,3,"2,3,7",0,1,1,0,0,0,1
chr1,23692064,23692104,2,"3,7",0,0,1,0,0,0,1
chr1,23743274,23743684,2,"2,7",0,1,0,0,0,0,1
chr1,23777922,23777970,2,"3,7",0,0,1,0,0,0,1
chr1,23777970,23778380,3,"2,3,7",0,1,1,0,0,0,1
chr1,23778380,23778402,2,"3,7",0,0,1,0,0,0,1
chr1,23790825,23790894,2,"3,7",0,0,1,0,0,0,1
chr1,23790894,23791304,3,"2,3,7",0,1,1,0,0,0,1
chr1,23791304,23791305,2,"3,7",0,0,1,0,0,0,1
chr1,23800584,23800732,2,"3,7",0,0,1,0,0,0,1
chr1,23800732,23801062,3,"1,3,7",1,0,1,0,0,0,1
chr1,23801062,23801064,2,"3,7",0,0,1,0,0,0,1
chr1,23809775,23810049,2,"2,7",0,1,0,0,0,0,1
chr1,23867913,23868645,2,"2,7",0,1,0,0,0,0,1
chr1,23958964,23959280,2,"1,7",1,0,0,0,0,0,1
chr1,23959371,23959604,2,"2,7",0,1,0,0,0,0,1
chr1,23959604,23959998,3,"2,3,7",0,1,1,0,0,0,1
chr1,23959998,23960137,2,"3,7",0,0,1,0,0,0,1
chr1,24070854,24071235,2,"2,7",0,1,0,0,0,0,1
chr1,24112580,24112819,2,"2,7",0,1,0,0,0,0,1
chr1,24119916,24119926,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr1,24119926,24120034,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr1,24120034,24120052,5,"1,3,4,6,7",1,0,1,1,0,1,1
chr1,24120052,24120107,4,"1,3,4,7",1,0,1,1,0,0,1
chr1,24120107,24120146,3,"3,4,7",0,0,1,1,0,0,1
chr1,24120146,24120161,2,"3,7",0,0,1,0,0,0,1
chr1,24150507,24150837,2,"1,7",1,0,0,0,0,0,1
chr1,24415420,24415435,2,"2,7",0,1,0,0,0,0,1
chr1,24415435,24415830,3,"1,2,7",1,1,0,0,0,0,1
chr1,24415830,24415856,2,"1,7",1,0,0,0,0,0,1
chr1,24502213,24502382,3,"3,5,7",0,0,1,0,1,0,1
chr1,24502382,24502682,2,"3,7",0,0,1,0,0,0,1
chr1,24541046,24541049,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,24541049,24541269,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,24541269,24541299,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,24567991,24568025,2,"2,7",0,1,0,0,0,0,1
chr1,24568025,24568089,3,"1,2,7",1,1,0,0,0,0,1
chr1,24568089,24568103,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,24568103,24568298,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,24568298,24568308,4,"1,3,4,7",1,0,1,1,0,0,1
chr1,24568308,24568309,3,"1,4,7",1,0,0,1,0,0,1
chr1,24568309,24568350,2,"1,7",1,0,0,0,0,0,1
chr1,24744952,24745432,2,"3,7",0,0,1,0,0,0,1
chr1,25232285,25232695,2,"2,7",0,1,0,0,0,0,1
chr1,25233116,25233406,2,"2,7",0,1,0,0,0,0,1
chr1,25247118,25247231,2,"2,7",0,1,0,0,0,0,1
chr1,25247373,25247733,2,"2,7",0,1,0,0,0,0,1
chr1,25430091,25430129,3,"1,2,7",1,1,0,0,0,0,1
chr1,25430129,25430325,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,25430325,25430657,3,"2,3,7",0,1,1,0,0,0,1
chr1,25430657,25430816,2,"3,7",0,0,1,0,0,0,1
chr1,25819711,25820098,2,"2,7",0,1,0,0,0,0,1
chr1,25859199,25859396,2,"2,7",0,1,0,0,0,0,1
chr1,25859396,25859453,3,"1,2,7",1,1,0,0,0,0,1
chr1,25859453,25859673,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,25859673,25859726,3,"1,2,7",1,1,0,0,0,0,1
chr1,25859726,25859805,2,"2,7",0,1,0,0,0,0,1
chr1,25875487,25875515,2,"3,7",0,0,1,0,0,0,1
chr1,25875515,25875925,3,"2,3,7",0,1,1,0,0,0,1
chr1,25875925,25875967,2,"3,7",0,0,1,0,0,0,1
chr1,25895391,25895698,2,"1,7",1,0,0,0,0,0,1
chr1,25998152,25998193,2,"3,7",0,0,1,0,0,0,1
chr1,25998193,25998243,3,"1,3,7",1,0,1,0,0,0,1
chr1,25998243,25998303,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,25998303,25998411,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,26018692,26018840,2,"2,7",0,1,0,0,0,0,1
chr1,26018840,26018941,3,"1,2,7",1,1,0,0,0,0,1
chr1,26028497,26028554,2,"3,7",0,0,1,0,0,0,1
chr1,26028554,26028892,3,"2,3,7",0,1,1,0,0,0,1
chr1,26035381,26036076,2,"2,7",0,1,0,0,0,0,1
chr1,26110807,26110896,2,"3,7",0,0,1,0,0,0,1
chr1,26110896,26111306,3,"2,3,7",0,1,1,0,0,0,1
chr1,26111306,26111570,2,"3,7",0,0,1,0,0,0,1
chr1,26112041,26112451,2,"2,7",0,1,0,0,0,0,1
chr1,26169701,26169723,2,"3,7",0,0,1,0,0,0,1
chr1,26169723,26169804,3,"1,3,7",1,0,1,0,0,0,1
chr1,26169804,26169969,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,26169969,26170053,3,"1,3,7",1,0,1,0,0,0,1
chr1,26170053,26170181,2,"3,7",0,0,1,0,0,0,1
chr1,26225021,26225404,2,"2,7",0,1,0,0,0,0,1
chr1,26225407,26225737,2,"1,7",1,0,0,0,0,0,1
chr1,26234314,26234704,2,"2,7",0,1,0,0,0,0,1
chr1,26279813,26280223,2,"2,7",0,1,0,0,0,0,1
chr1,26351634,26351985,3,"2,3,7",0,1,1,0,0,0,1
chr1,26351985,26352007,2,"3,7",0,0,1,0,0,0,1
chr1,26358731,26358958,3,"1,2,7",1,1,0,0,0,0,1
chr1,26358958,26359295,2,"2,7",0,1,0,0,0,0,1
chr1,26432012,26432068,2,"3,7",0,0,1,0,0,0,1
chr1,26432068,26432253,3,"2,3,7",0,1,1,0,0,0,1
chr1,26432253,26432276,2,"3,7",0,0,1,0,0,0,1
chr1,26432276,26432397,3,"2,3,7",0,1,1,0,0,0,1
chr1,26432397,26432511,2,"3,7",0,0,1,0,0,0,1
chr1,26472948,26473315,2,"3,7",0,0,1,0,0,0,1
chr1,26531128,26531173,2,"2,7",0,1,0,0,0,0,1
chr1,26531173,26531503,3,"1,2,7",1,1,0,0,0,0,1
chr1,26531503,26531538,2,"2,7",0,1,0,0,0,0,1
chr1,26693020,26693067,2,"3,7",0,0,1,0,0,0,1
chr1,26693067,26693240,3,"2,3,7",0,1,1,0,0,0,1
chr1,26693240,26693379,2,"3,7",0,0,1,0,0,0,1
chr1,26695418,26695634,2,"3,7",0,0,1,0,0,0,1
chr1,26695634,26695749,3,"2,3,7",0,1,1,0,0,0,1
chr1,26695749,26695898,2,"3,7",0,0,1,0,0,0,1
chr1,26784100,26784167,2,"3,7",0,0,1,0,0,0,1
chr1,26784167,26784208,3,"1,3,7",1,0,1,0,0,0,1
chr1,26784208,26784412,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,26784412,26784482,3,"1,3,7",1,0,1,0,0,0,1
chr1,26826170,26826580,2,"2,7",0,1,0,0,0,0,1
chr1,26831778,26831854,2,"1,7",1,0,0,0,0,0,1
chr1,26831854,26832039,3,"1,2,7",1,1,0,0,0,0,1
chr1,26832039,26832108,2,"1,7",1,0,0,0,0,0,1
chr1,26864580,26864851,2,"3,7",0,0,1,0,0,0,1
chr1,26864920,26865053,2,"1,7",1,0,0,0,0,0,1
chr1,26865053,26865250,3,"1,3,7",1,0,1,0,0,0,1
chr1,26865250,26865533,2,"3,7",0,0,1,0,0,0,1
chr1,26890013,26890423,2,"2,7",0,1,0,0,0,0,1
chr1,26900199,26900364,2,"3,7",0,0,1,0,0,0,1
chr1,26900364,26900562,3,"2,3,7",0,1,1,0,0,0,1
chr1,26900562,26900627,2,"3,7",0,0,1,0,0,0,1
chr1,26910471,26910609,2,"3,7",0,0,1,0,0,0,1
chr1,26910609,26910633,3,"2,3,7",0,1,1,0,0,0,1
chr1,26910633,26910834,4,"2,3,4,7",0,1,1,1,0,0,1
chr1,26910834,26910853,3,"3,4,7",0,0,1,1,0,0,1
chr1,26910853,26910896,2,"3,7",0,0,1,0,0,0,1
chr1,26913965,26913967,2,"2,7",0,1,0,0,0,0,1
chr1,26913967,26914045,3,"2,6,7",0,1,0,0,0,1,1
chr1,26914045,26914265,4,"2,4,6,7",0,1,0,1,0,1,1
chr1,26914265,26914266,3,"2,6,7",0,1,0,0,0,1,1
chr1,26914266,26914307,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,26914307,26914321,3,"2,3,7",0,1,1,0,0,0,1
chr1,26914321,26914529,4,"2,3,4,7",0,1,1,1,0,0,1
chr1,26914529,26914541,3,"2,4,7",0,1,0,1,0,0,1
chr1,26914541,26914578,2,"2,7",0,1,0,0,0,0,1
chr1,26946997,26947303,3,"1,2,7",1,1,0,0,0,0,1
chr1,26947303,26947339,2,"2,7",0,1,0,0,0,0,1
chr1,26990554,26990666,3,"2,3,7",0,1,1,0,0,0,1
chr1,26990666,26990891,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,26990891,26990929,3,"1,3,7",1,0,1,0,0,0,1
chr1,26990929,26990996,2,"1,7",1,0,0,0,0,0,1
chr1,26991315,26991653,2,"2,7",0,1,0,0,0,0,1
chr1,26993223,26993383,4,"2,3,6,7",0,1,1,0,0,1,1
chr1,26993383,26993390,3,"3,6,7",0,0,1,0,0,1,1
chr1,26993390,26993413,2,"6,7",0,0,0,0,0,1,1
chr1,26993564,26993618,2,"3,7",0,0,1,0,0,0,1
chr1,26993618,26993663,3,"2,3,7",0,1,1,0,0,0,1
chr1,26993663,26993993,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,26993993,26994028,3,"2,3,7",0,1,1,0,0,0,1
chr1,26994028,26994034,2,"3,7",0,0,1,0,0,0,1
chr1,26997681,26998003,2,"2,7",0,1,0,0,0,0,1
chr1,27234286,27234544,2,"3,7",0,0,1,0,0,0,1
chr1,27234544,27234766,3,"1,3,7",1,0,1,0,0,0,1
chr1,27234766,27234874,2,"1,7",1,0,0,0,0,0,1
chr1,27321947,27322305,3,"2,3,7",0,1,1,0,0,0,1
chr1,27322305,27322361,2,"3,7",0,0,1,0,0,0,1
chr1,27341695,27341964,2,"3,7",0,0,1,0,0,0,1
chr1,27341964,27342374,3,"2,3,7",0,1,1,0,0,0,1
chr1,27342374,27342379,2,"3,7",0,0,1,0,0,0,1
chr1,27343115,27343603,2,"2,7",0,1,0,0,0,0,1
chr1,27392367,27392900,2,"1,7",1,0,0,0,0,0,1
chr1,27542354,27542412,2,"4,7",0,0,0,1,0,0,1
chr1,27542412,27542503,3,"1,4,7",1,0,0,1,0,0,1
chr1,27542503,27542574,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,27542574,27542742,3,"1,2,7",1,1,0,0,0,0,1
chr1,27542742,27542869,2,"2,7",0,1,0,0,0,0,1
chr1,27607333,27607380,2,"2,7",0,1,0,0,0,0,1
chr1,27607380,27607388,3,"2,4,7",0,1,0,1,0,0,1
chr1,27607388,27607425,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,27607425,27607545,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr1,27607545,27607600,4,"1,2,4,7",1,1,0,1,0,0,1
chr1,27607600,27607605,3,"1,2,7",1,1,0,0,0,0,1
chr1,27607605,27607845,2,"2,7",0,1,0,0,0,0,1
chr1,27621402,27621693,2,"1,7",1,0,0,0,0,0,1
chr1,27672146,27672209,2,"1,7",1,0,0,0,0,0,1
chr1,27672209,27672476,3,"1,2,7",1,1,0,0,0,0,1
chr1,27672476,27672593,2,"2,7",0,1,0,0,0,0,1
chr1,27725493,27726273,2,"3,7",0,0,1,0,0,0,1
chr1,27772966,27773376,2,"2,7",0,1,0,0,0,0,1
chr1,27817133,27817160,2,"3,7",0,0,1,0,0,0,1
chr1,27817160,27817235,3,"2,3,7",0,1,1,0,0,0,1
chr1,27817235,27817565,4,"1,2,3,7",1,1,1,0,0,0,1
chr1,27817565,27817570,3,"2,3,7",0,1,1,0,0,0,1
chr1,27817570,27817705,2,"3,7",0,0,1,0,0,0,1
chr1,27830620,27830630,2,"2,7",0,1,0,0,0,0,1
chr1,27830630,27831015,3,"2,3,7",0,1,1,0,0,0,1
chr1,27831015,27831309,2,"3,7",0,0,1,0,0,0,1
