chrom,start,end,num,list,ENCFF091VGF_MYC_sorted.bed,ENCFF283AYZ_MYC_sorted.bed,ENCFF592VGA_MYC_sorted.bed,ENCFF669YPX_MYC_sorted.bed,ENCFF777UUX_MYC_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,21669705,21669885,4,"2,3,5,6",0,1,1,0,1,1
chr1,21669885,21670011,3,"2,3,6",0,1,1,0,0,1
chr1,21670011,21670044,2,"2,6",0,1,0,0,0,1
chr1,22025459,22025995,2,"2,6",0,1,0,0,0,1
chr1,22052554,22052822,2,"2,6",0,1,0,0,0,1
chr1,22451665,22451683,2,"3,6",0,0,1,0,0,1
chr1,22451683,22452069,3,"2,3,6",0,1,1,0,0,1
chr1,22452069,22452199,2,"2,6",0,1,0,0,0,1
chr1,22963042,22963043,2,"2,6",0,1,0,0,0,1
chr1,23019193,23019283,3,"2,3,6",0,1,1,0,0,1
chr1,23019283,23019463,4,"2,3,5,6",0,1,1,0,1,1
chr1,23019463,23019593,3,"2,3,6",0,1,1,0,0,1
chr1,23019593,23019655,2,"2,6",0,1,0,0,0,1
chr1,23187653,23188056,2,"2,6",0,1,0,0,0,1
chr1,23367963,23368037,2,"3,6",0,0,1,0,0,1
chr1,23368037,23368210,3,"2,3,6",0,1,1,0,0,1
chr1,23368210,23368367,2,"3,6",0,0,1,0,0,1
chr1,23368800,23369081,2,"2,6",0,1,0,0,0,1
chr1,23423445,23423497,2,"3,6",0,0,1,0,0,1
chr1,23423497,23423784,3,"2,3,6",0,1,1,0,0,1
chr1,23423784,23423849,2,"3,6",0,0,1,0,0,1
chr1,23424388,23424566,2,"3,6",0,0,1,0,0,1
chr1,23424566,23424738,3,"2,3,6",0,1,1,0,0,1
chr1,23424738,23424792,2,"3,6",0,0,1,0,0,1
chr1,23424928,23425080,2,"2,6",0,1,0,0,0,1
chr1,23554780,23555194,2,"2,6",0,1,0,0,0,1
chr1,23562330,23562639,2,"2,6",0,1,0,0,0,1
chr1,23691648,23691670,2,"2,6",0,1,0,0,0,1
chr1,23691670,23692074,3,"2,3,6",0,1,1,0,0,1
chr1,23692074,23692100,2,"2,6",0,1,0,0,0,1
chr1,23743363,23743640,2,"2,6",0,1,0,0,0,1
chr1,23743674,23743728,2,"3,6",0,0,1,0,0,1
chr1,23743728,23743984,3,"2,3,6",0,1,1,0,0,1
chr1,23743984,23744078,2,"3,6",0,0,1,0,0,1
chr1,23777905,23778221,3,"2,3,6",0,1,1,0,0,1
chr1,23778221,23778576,2,"2,6",0,1,0,0,0,1
chr1,23790839,23791375,2,"2,6",0,1,0,0,0,1
chr1,23800680,23800754,2,"3,6",0,0,1,0,0,1
chr1,23800754,23801023,3,"2,3,6",0,1,1,0,0,1
chr1,23801023,23801070,2,"3,6",0,0,1,0,0,1
chr1,23809775,23810049,2,"2,6",0,1,0,0,0,1
chr1,23867939,23868910,2,"2,6",0,1,0,0,0,1
chr1,23916718,23917111,2,"2,6",0,1,0,0,0,1
chr1,23958964,23959265,2,"3,6",0,0,1,0,0,1
chr1,23959595,23959672,2,"2,6",0,1,0,0,0,1
chr1,23959672,23960076,3,"2,3,6",0,1,1,0,0,1
chr1,23960076,23960131,2,"2,6",0,1,0,0,0,1
chr1,24070854,24071334,2,"2,6",0,1,0,0,0,1
chr1,24112580,24112819,2,"2,6",0,1,0,0,0,1
chr1,24120013,24120549,2,"2,6",0,1,0,0,0,1
chr1,24150502,24150919,2,"2,6",0,1,0,0,0,1
chr1,24415316,24415852,2,"2,6",0,1,0,0,0,1
chr1,24567851,24568350,2,"2,6",0,1,0,0,0,1
chr1,24745118,24745654,2,"2,6",0,1,0,0,0,1
chr1,24914772,24914991,2,"2,6",0,1,0,0,0,1
chr1,25232341,25232877,2,"2,6",0,1,0,0,0,1
chr1,25247113,25247231,2,"2,6",0,1,0,0,0,1
chr1,25247373,25247863,2,"2,6",0,1,0,0,0,1
chr1,25338162,25338324,2,"3,6",0,0,1,0,0,1
chr1,25338324,25338488,3,"2,3,6",0,1,1,0,0,1
chr1,25338488,25338505,2,"3,6",0,0,1,0,0,1
chr1,25338505,25338566,3,"2,3,6",0,1,1,0,0,1
chr1,25338566,25338959,2,"2,6",0,1,0,0,0,1
chr1,25430091,25430524,2,"2,6",0,1,0,0,0,1
chr1,25543458,25543994,2,"2,6",0,1,0,0,0,1
chr1,25799765,25800319,2,"2,6",0,1,0,0,0,1
chr1,25819711,25819715,2,"3,6",0,0,1,0,0,1
chr1,25819715,25820075,3,"2,3,6",0,1,1,0,0,1
chr1,25820075,25820281,2,"2,6",0,1,0,0,0,1
chr1,25820281,25820395,3,"2,3,6",0,1,1,0,0,1
chr1,25820395,25820685,2,"3,6",0,0,1,0,0,1
chr1,25859199,25859212,2,"3,6",0,0,1,0,0,1
chr1,25859212,25859590,3,"2,3,6",0,1,1,0,0,1
chr1,25859590,25859634,2,"2,6",0,1,0,0,0,1
chr1,25875510,25875567,2,"3,6",0,0,1,0,0,1
chr1,25875567,25875868,3,"2,3,6",0,1,1,0,0,1
chr1,25875868,25875914,2,"3,6",0,0,1,0,0,1
chr1,25905660,25906064,2,"3,6",0,0,1,0,0,1
chr1,25906251,25906299,2,"3,6",0,0,1,0,0,1
chr1,25906299,25906631,3,"2,3,6",0,1,1,0,0,1
chr1,25906631,25906655,2,"3,6",0,0,1,0,0,1
chr1,25998084,25998091,2,"2,6",0,1,0,0,0,1
chr1,25998091,25998152,3,"2,3,6",0,1,1,0,0,1
chr1,25998152,25998166,4,"2,3,4,6",0,1,1,1,0,1
chr1,25998166,25998212,5,"2,3,4,5,6",0,1,1,1,1,1
chr1,25998212,25998346,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr1,25998346,25998376,5,"1,2,3,4,6",1,1,1,1,0,1
chr1,25998376,25998411,4,"1,2,3,6",1,1,1,0,0,1
chr1,26018740,26018941,2,"2,6",0,1,0,0,0,1
chr1,26035178,26035676,2,"2,6",0,1,0,0,0,1
chr1,26110855,26111258,2,"2,6",0,1,0,0,0,1
chr1,26111649,26112185,2,"2,6",0,1,0,0,0,1
chr1,26169708,26169719,2,"2,6",0,1,0,0,0,1
chr1,26169719,26170123,3,"2,3,6",0,1,1,0,0,1
chr1,26170123,26170177,2,"2,6",0,1,0,0,0,1
chr1,26177068,26177604,2,"2,6",0,1,0,0,0,1
chr1,26233696,26234184,2,"2,6",0,1,0,0,0,1
chr1,26234184,26234383,3,"2,3,6",0,1,1,0,0,1
chr1,26234383,26234588,2,"3,6",0,0,1,0,0,1
chr1,26279680,26280216,2,"2,6",0,1,0,0,0,1
chr1,26351634,26352054,2,"2,6",0,1,0,0,0,1
chr1,26432012,26432219,4,"1,2,3,6",1,1,1,0,0,1
chr1,26432219,26432355,3,"2,3,6",0,1,1,0,0,1
chr1,26432355,26432395,2,"2,6",0,1,0,0,0,1
chr1,26471960,26472504,2,"2,6",0,1,0,0,0,1
chr1,26472627,26473005,2,"3,6",0,0,1,0,0,1
chr1,26473005,26473031,3,"2,3,6",0,1,1,0,0,1
chr1,26473031,26473280,2,"2,6",0,1,0,0,0,1
chr1,26531004,26531388,2,"2,6",0,1,0,0,0,1
chr1,26555501,26556378,2,"2,6",0,1,0,0,0,1
chr1,26693200,26693268,2,"2,6",0,1,0,0,0,1
chr1,26693268,26693379,3,"1,2,6",1,1,0,0,0,1
chr1,26695323,26695551,2,"2,6",0,1,0,0,0,1
chr1,26695551,26695927,3,"2,3,6",0,1,1,0,0,1
chr1,26695927,26695955,2,"3,6",0,0,1,0,0,1
chr1,26783958,26784466,2,"2,6",0,1,0,0,0,1
chr1,26787955,26788301,2,"2,6",0,1,0,0,0,1
chr1,26865126,26865329,2,"2,6",0,1,0,0,0,1
chr1,26889824,26889935,2,"3,6",0,0,1,0,0,1
chr1,26889935,26890429,3,"2,3,6",0,1,1,0,0,1
chr1,26890429,26890471,2,"2,6",0,1,0,0,0,1
chr1,26900139,26900627,2,"2,6",0,1,0,0,0,1
chr1,26910460,26910896,2,"2,6",0,1,0,0,0,1
chr1,26913927,26913970,2,"2,6",0,1,0,0,0,1
chr1,26913970,26914115,3,"2,3,6",0,1,1,0,0,1
chr1,26914115,26914345,4,"1,2,3,6",1,1,1,0,0,1
chr1,26914345,26914355,5,"1,2,3,5,6",1,1,1,0,1,1
chr1,26914355,26914374,4,"2,3,5,6",0,1,1,0,1,1
chr1,26914374,26914525,3,"2,5,6",0,1,0,0,1,1
chr1,26914525,26914566,2,"2,6",0,1,0,0,0,1
chr1,26946997,26947376,2,"2,6",0,1,0,0,0,1
chr1,26993632,26993660,2,"3,6",0,0,1,0,0,1
chr1,26993660,26994017,3,"2,3,6",0,1,1,0,0,1
chr1,26994017,26994034,2,"3,6",0,0,1,0,0,1
chr1,26997681,26998003,2,"2,6",0,1,0,0,0,1
chr1,27234189,27234951,2,"2,6",0,1,0,0,0,1
chr1,27321985,27322452,2,"2,6",0,1,0,0,0,1
chr1,27341705,27342241,2,"2,6",0,1,0,0,0,1
chr1,27342732,27342781,2,"2,6",0,1,0,0,0,1
chr1,27342885,27343469,2,"2,6",0,1,0,0,0,1
chr1,27351153,27351686,2,"2,6",0,1,0,0,0,1
chr1,27357572,27357618,2,"3,6",0,0,1,0,0,1
chr1,27357618,27357776,3,"2,3,6",0,1,1,0,0,1
chr1,27357776,27357842,2,"3,6",0,0,1,0,0,1
chr1,27392200,27392698,2,"2,6",0,1,0,0,0,1
chr1,27522505,27522506,2,"3,6",0,0,1,0,0,1
chr1,27522613,27522663,2,"3,6",0,0,1,0,0,1
chr1,27522663,27522826,3,"2,3,6",0,1,1,0,0,1
chr1,27603998,27604312,2,"2,6",0,1,0,0,0,1
chr1,27607356,27607630,2,"2,6",0,1,0,0,0,1
chr1,27725614,27725865,2,"2,6",0,1,0,0,0,1
chr1,27773053,27773678,2,"2,6",0,1,0,0,0,1
chr1,27830654,27831276,2,"2,6",0,1,0,0,0,1
chr1,27858081,27858512,2,"2,6",0,1,0,0,0,1
chr1,27934898,27935434,2,"2,6",0,1,0,0,0,1
chr1,27943289,27943751,2,"2,6",0,1,0,0,0,1
chr1,27959823,27959957,2,"3,6",0,0,1,0,0,1
chr1,27959957,27960227,3,"2,3,6",0,1,1,0,0,1
chr1,27960227,27960493,2,"2,6",0,1,0,0,0,1
chr1,28088438,28088551,2,"3,6",0,0,1,0,0,1
chr1,28088551,28088799,3,"2,3,6",0,1,1,0,0,1
chr1,28088799,28088842,2,"3,6",0,0,1,0,0,1
chr1,28236092,28236647,2,"2,6",0,1,0,0,0,1
chr1,28328772,28329203,2,"2,6",0,1,0,0,0,1
chr1,28369955,28370223,2,"2,6",0,1,0,0,0,1
chr1,28518065,28518471,2,"2,6",0,1,0,0,0,1
chr1,28552716,28552782,2,"3,6",0,0,1,0,0,1
chr1,28552782,28553120,3,"2,3,6",0,1,1,0,0,1
chr1,28553120,28553203,2,"2,6",0,1,0,0,0,1
chr1,28581658,28581689,2,"2,6",0,1,0,0,0,1
chr1,28581689,28581750,3,"2,3,6",0,1,1,0,0,1
chr1,28581750,28581813,4,"2,3,5,6",0,1,1,0,1,1
chr1,28581813,28581930,5,"1,2,3,5,6",1,1,1,0,1,1
chr1,28581930,28582053,4,"1,2,3,6",1,1,1,0,0,1
chr1,28582053,28582093,3,"2,3,6",0,1,1,0,0,1
chr1,28582093,28582183,2,"2,6",0,1,0,0,0,1
chr1,28592108,28592644,2,"2,6",0,1,0,0,0,1
chr1,28642953,28642974,2,"2,6",0,1,0,0,0,1
chr1,28642974,28643092,3,"2,3,6",0,1,1,0,0,1
chr1,28643092,28643119,4,"1,2,3,6",1,1,1,0,0,1
chr1,28643119,28643299,5,"1,2,3,5,6",1,1,1,0,1,1
chr1,28643299,28643332,4,"1,2,3,6",1,1,1,0,0,1
chr1,28643332,28643378,3,"2,3,6",0,1,1,0,0,1
chr1,28643378,28643386,2,"2,6",0,1,0,0,0,1
chr1,28648389,28648447,2,"2,6",0,1,0,0,0,1
chr1,28648541,28648925,3,"2,3,6",0,1,1,0,0,1
chr1,28648925,28649095,2,"3,6",0,0,1,0,0,1
chr1,28736493,28736922,2,"2,6",0,1,0,0,0,1
chr1,28736922,28737256,3,"2,3,6",0,1,1,0,0,1
chr1,28885029,28885287,3,"2,3,6",0,1,1,0,0,1
chr1,28886735,28886933,2,"2,6",0,1,0,0,0,1
chr1,28886933,28887337,3,"2,3,6",0,1,1,0,0,1
chr1,28887337,28887390,2,"2,6",0,1,0,0,0,1
chr1,28983597,28983779,2,"2,6",0,1,0,0,0,1
chr1,29230713,29230722,2,"2,6",0,1,0,0,0,1
chr1,29230722,29230837,3,"2,3,6",0,1,1,0,0,1
chr1,29230837,29231017,4,"2,3,5,6",0,1,1,0,1,1
chr1,29231017,29231119,3,"2,3,6",0,1,1,0,0,1
chr1,29231119,29231126,2,"3,6",0,0,1,0,0,1
chr1,29236318,29236649,2,"2,6",0,1,0,0,0,1
chr1,29237415,29237914,2,"3,6",0,0,1,0,0,1
chr1,29238037,29238441,2,"3,6",0,0,1,0,0,1
chr1,30718750,30718842,2,"3,6",0,0,1,0,0,1
chr1,30718842,30719147,3,"2,3,6",0,1,1,0,0,1
chr1,30824217,30824747,2,"2,6",0,1,0,0,0,1
chr1,30847327,30847703,2,"2,6",0,1,0,0,0,1
chr1,31296560,31296866,2,"2,6",0,1,0,0,0,1
chr1,31373620,31373859,2,"2,6",0,1,0,0,0,1
chr1,31434312,31434794,2,"2,6",0,1,0,0,0,1
chr1,31437248,31437525,2,"2,6",0,1,0,0,0,1
chr1,31509138,31509721,2,"2,6",0,1,0,0,0,1
chr1,31575431,31575846,2,"2,6",0,1,0,0,0,1
chr1,31584012,31584401,2,"2,6",0,1,0,0,0,1
chr1,31644466,31644498,2,"3,6",0,0,1,0,0,1
chr1,31644498,31644746,3,"2,3,6",0,1,1,0,0,1
chr1,31644746,31644870,2,"3,6",0,0,1,0,0,1
chr1,31789117,31789653,2,"2,6",0,1,0,0,0,1
chr1,31938398,31938404,2,"3,6",0,0,1,0,0,1
chr1,31938404,31938491,3,"2,3,6",0,1,1,0,0,1
chr1,31938491,31938502,4,"2,3,4,6",0,1,1,1,0,1
chr1,31938502,31938682,5,"2,3,4,5,6",0,1,1,1,1,1
chr1,31938682,31938715,4,"2,3,4,6",0,1,1,1,0,1
chr1,31938715,31938778,3,"2,3,6",0,1,1,0,0,1
chr1,32013428,32013434,2,"3,6",0,0,1,0,0,1
chr1,32013434,32013928,3,"2,3,6",0,1,1,0,0,1
chr1,32013928,32014041,2,"3,6",0,0,1,0,0,1
chr1,32014387,32014700,2,"2,6",0,1,0,0,0,1
chr1,32072831,32072904,2,"3,6",0,0,1,0,0,1
chr1,32072904,32073235,3,"2,3,6",0,1,1,0,0,1
chr1,32073235,32073237,2,"2,6",0,1,0,0,0,1
chr1,32108199,32108735,2,"2,6",0,1,0,0,0,1
chr1,32179528,32179686,2,"2,6",0,1,0,0,0,1
chr1,32179686,32179868,3,"2,3,6",0,1,1,0,0,1
chr1,32179868,32180048,4,"2,3,5,6",0,1,1,0,1,1
chr1,32180048,32180090,3,"2,3,6",0,1,1,0,0,1
chr1,32180090,32180160,2,"2,6",0,1,0,0,0,1
chr1,32205384,32205912,2,"2,6",0,1,0,0,0,1
chr1,32222140,32222676,2,"2,6",0,1,0,0,0,1
chr1,32250119,32250401,2,"2,6",0,1,0,0,0,1
chr1,32291695,32292055,3,"2,3,6",0,1,1,0,0,1
chr1,32292055,32292309,2,"2,6",0,1,0,0,0,1
chr1,32351063,32351239,4,"2,3,5,6",0,1,1,0,1,1
chr1,32351239,32351287,3,"2,3,6",0,1,1,0,0,1
chr1,32351287,32351591,2,"3,6",0,0,1,0,0,1
chr1,32394099,32394992,2,"2,6",0,1,0,0,0,1
chr1,32650862,32650920,2,"2,6",0,1,0,0,0,1
chr1,32650920,32651475,3,"2,3,6",0,1,1,0,0,1
chr1,32651475,32651758,2,"3,6",0,0,1,0,0,1
chr1,32712215,32712561,2,"2,6",0,1,0,0,0,1
chr1,32716653,32717033,2,"2,6",0,1,0,0,0,1
chr1,32737345,32737708,2,"2,6",0,1,0,0,0,1
chr1,32817090,32817211,2,"2,6",0,1,0,0,0,1
chr1,32817211,32817237,3,"2,3,6",0,1,1,0,0,1
chr1,32817237,32817270,4,"2,3,4,6",0,1,1,1,0,1
chr1,32817270,32817311,5,"2,3,4,5,6",0,1,1,1,1,1
chr1,32817311,32817389,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr1,32817389,32817448,5,"2,3,4,5,6",0,1,1,1,1,1
chr1,32817448,32817450,4,"2,4,5,6",0,1,0,1,1,1
chr1,32817450,32817461,3,"2,4,6",0,1,0,1,0,1
chr1,32817461,32817592,2,"2,6",0,1,0,0,0,1
chr1,32964604,32965119,2,"2,6",0,1,0,0,0,1
chr1,33080888,33081413,2,"2,6",0,1,0,0,0,1
chr1,33255645,33256123,2,"2,6",0,1,0,0,0,1
chr1,33342251,33342369,2,"3,6",0,0,1,0,0,1
chr1,33342369,33342582,3,"2,3,6",0,1,1,0,0,1
chr1,33342582,33342655,2,"3,6",0,0,1,0,0,1
chr1,33349878,33349936,2,"3,6",0,0,1,0,0,1
chr1,33349936,33350200,3,"2,3,6",0,1,1,0,0,1
chr1,34859653,34859693,2,"2,6",0,1,0,0,0,1
chr1,34859693,34859832,3,"2,3,6",0,1,1,0,0,1
chr1,34859832,34860012,4,"2,3,5,6",0,1,1,0,1,1
chr1,34860012,34860066,3,"2,3,6",0,1,1,0,0,1
chr1,34860066,34860097,2,"3,6",0,0,1,0,0,1
chr1,34985091,34985627,2,"2,6",0,1,0,0,0,1
chr1,35557529,35557608,2,"3,6",0,0,1,0,0,1
chr1,35557608,35557908,3,"2,3,6",0,1,1,0,0,1
chr1,35807861,35808215,2,"2,6",0,1,0,0,0,1
chr1,35882941,35883376,3,"2,3,6",0,1,1,0,0,1
chr1,35883376,35883485,2,"3,6",0,0,1,0,0,1
chr1,35931162,35931641,2,"2,6",0,1,0,0,0,1
chr1,36088669,36088780,2,"2,6",0,1,0,0,0,1
chr1,36088780,36089167,3,"2,3,6",0,1,1,0,0,1
chr1,36089167,36089184,2,"3,6",0,0,1,0,0,1
chr1,36149149,36149800,2,"2,6",0,1,0,0,0,1
chr1,36188051,36188513,2,"2,6",0,1,0,0,0,1
chr1,36224030,36224604,2,"2,6",0,1,0,0,0,1
chr1,36224705,36224723,2,"2,6",0,1,0,0,0,1
chr1,36224723,36225035,3,"2,3,6",0,1,1,0,0,1
chr1,36225035,36225060,2,"3,6",0,0,1,0,0,1
chr1,36240183,36240667,2,"2,6",0,1,0,0,0,1
chr1,36306168,36306643,2,"2,6",0,1,0,0,0,1
chr1,36307055,36307261,2,"2,6",0,1,0,0,0,1
chr1,36324020,36324455,2,"2,6",0,1,0,0,0,1
chr1,36385538,36385568,2,"2,6",0,1,0,0,0,1
chr1,36386567,36386772,2,"2,6",0,1,0,0,0,1
chr1,36400984,36400992,2,"2,6",0,1,0,0,0,1
chr1,36400992,36401377,3,"2,3,6",0,1,1,0,0,1
chr1,36401377,36401396,2,"3,6",0,0,1,0,0,1
chr1,36450350,36450839,2,"2,6",0,1,0,0,0,1
chr1,36464154,36464176,2,"2,6",0,1,0,0,0,1
chr1,36464176,36464235,3,"2,3,6",0,1,1,0,0,1
chr1,36464235,36464320,4,"1,2,3,6",1,1,1,0,0,1
chr1,36464320,36464475,5,"1,2,3,5,6",1,1,1,0,1,1
chr1,36464475,36464500,4,"2,3,5,6",0,1,1,0,1,1
chr1,36464500,36464580,3,"2,3,6",0,1,1,0,0,1
chr1,36464580,36464648,2,"2,6",0,1,0,0,0,1
chr1,37471770,37471991,2,"2,6",0,1,0,0,0,1
chr1,37474445,37474718,2,"2,6",0,1,0,0,0,1
chr1,37479647,37480028,3,"2,3,6",0,1,1,0,0,1
chr1,37480028,37480034,2,"3,6",0,0,1,0,0,1
chr1,37692237,37692613,2,"2,6",0,1,0,0,0,1
chr1,37723614,37723880,2,"2,6",0,1,0,0,0,1
chr1,37793785,37793793,2,"2,6",0,1,0,0,0,1
chr1,37793793,37794136,3,"2,3,6",0,1,1,0,0,1
chr1,37794136,37794197,2,"3,6",0,0,1,0,0,1
chr1,37794716,37794779,2,"2,6",0,1,0,0,0,1
chr1,37807592,37807684,2,"2,6",0,1,0,0,0,1
chr1,37807684,37807753,3,"1,2,6",1,1,0,0,0,1
chr1,37807753,37807924,4,"1,2,3,6",1,1,1,0,0,1
chr1,37807924,37807933,3,"2,3,6",0,1,1,0,0,1
chr1,37807933,37808001,2,"2,6",0,1,0,0,0,1
chr1,37808033,37808798,2,"2,6",0,1,0,0,0,1
chr1,37859540,37859602,2,"2,6",0,1,0,0,0,1
chr1,37859602,37860006,3,"2,3,6",0,1,1,0,0,1
chr1,37860006,37860042,2,"2,6",0,1,0,0,0,1
chr1,37946975,37947132,3,"2,3,6",0,1,1,0,0,1
chr1,37947132,37947211,2,"2,6",0,1,0,0,0,1
chr1,37989886,37989920,2,"3,6",0,0,1,0,0,1
chr1,37989920,37990257,3,"2,3,6",0,1,1,0,0,1
chr1,37990257,37990301,2,"2,6",0,1,0,0,0,1
chr1,38012384,38012678,3,"2,3,6",0,1,1,0,0,1
chr1,38012678,38012970,2,"2,6",0,1,0,0,0,1
chr1,38858973,38859763,2,"2,6",0,1,0,0,0,1
chr1,38859763,38860076,3,"2,3,6",0,1,1,0,0,1
chr1,38860076,38860232,2,"3,6",0,0,1,0,0,1
chr1,38873021,38873483,2,"3,6",0,0,1,0,0,1
chr1,38991096,38991381,2,"2,6",0,1,0,0,0,1
chr1,39025541,39025897,3,"2,3,6",0,1,1,0,0,1
chr1,39025897,39026700,2,"2,6",0,1,0,0,0,1
chr1,39158597,39158997,2,"2,6",0,1,0,0,0,1
chr1,39566740,39566863,2,"3,6",0,0,1,0,0,1
chr1,39566863,39567055,3,"2,3,6",0,1,1,0,0,1
chr1,39567055,39567136,2,"3,6",0,0,1,0,0,1
chr1,39576724,39576808,2,"2,6",0,1,0,0,0,1
chr1,39576808,39576977,3,"2,5,6",0,1,0,0,1,1
chr1,39576977,39576988,2,"5,6",0,0,0,0,1,1
chr1,39691310,39691648,2,"2,6",0,1,0,0,0,1
chr1,39788907,39789518,2,"2,6",0,1,0,0,0,1
chr1,39902117,39902528,2,"2,6",0,1,0,0,0,1
chr1,40161170,40161188,2,"2,6",0,1,0,0,0,1
chr1,40161188,40161584,3,"2,3,6",0,1,1,0,0,1
chr1,40161584,40161592,2,"3,6",0,0,1,0,0,1
chr1,40258050,40258371,2,"2,6",0,1,0,0,0,1
chr1,40258371,40258399,3,"2,3,6",0,1,1,0,0,1
chr1,40258399,40258531,2,"3,6",0,0,1,0,0,1
chr1,40449990,40450023,2,"3,6",0,0,1,0,0,1
chr1,40450023,40450196,3,"2,3,6",0,1,1,0,0,1
chr1,40450196,40450394,2,"3,6",0,0,1,0,0,1
chr1,40477095,40477631,2,"2,6",0,1,0,0,0,1
chr1,40508478,40508584,2,"3,6",0,0,1,0,0,1
chr1,40508584,40508845,3,"2,3,6",0,1,1,0,0,1
chr1,40508845,40508882,2,"3,6",0,0,1,0,0,1
chr1,40531404,40531932,2,"2,6",0,1,0,0,0,1
chr1,40691550,40692183,3,"2,3,6",0,1,1,0,0,1
chr1,40692183,40692216,2,"2,6",0,1,0,0,0,1
chr1,40862063,40862880,2,"2,6",0,1,0,0,0,1
chr1,40939602,40940075,2,"2,6",0,1,0,0,0,1
chr1,40979590,40979738,2,"2,6",0,1,0,0,0,1
chr1,40979738,40979889,3,"2,3,6",0,1,1,0,0,1
chr1,40979889,40980124,4,"1,2,3,6",1,1,1,0,0,1
chr1,40980124,40980129,3,"1,3,6",1,0,1,0,0,1
chr1,40980129,40980142,2,"3,6",0,0,1,0,0,1
chr1,41241300,41241566,3,"2,3,6",0,1,1,0,0,1
chr1,41241566,41241576,2,"3,6",0,0,1,0,0,1
chr1,42334364,42334704,3,"2,3,6",0,1,1,0,0,1
chr1,42334704,42334768,2,"2,6",0,1,0,0,0,1
chr1,42335143,42335196,2,"3,6",0,0,1,0,0,1
chr1,42335196,42335547,3,"2,3,6",0,1,1,0,0,1
chr1,42335547,42335851,2,"2,6",0,1,0,0,0,1
chr1,42456382,42456422,2,"3,6",0,0,1,0,0,1
chr1,42456422,42456782,3,"2,3,6",0,1,1,0,0,1
chr1,42456782,42456786,2,"3,6",0,0,1,0,0,1
chr1,42462969,42463505,2,"2,6",0,1,0,0,0,1
chr1,42658102,42658536,2,"2,6",0,1,0,0,0,1
chr1,42682079,42682255,4,"2,3,5,6",0,1,1,0,1,1
chr1,42682255,42682328,3,"2,3,6",0,1,1,0,0,1
chr1,42682328,42682374,2,"3,6",0,0,1,0,0,1
chr1,42682973,42683126,4,"2,3,4,6",0,1,1,1,0,1
chr1,42683126,42683156,3,"2,3,6",0,1,1,0,0,1
chr1,42683156,42683278,2,"2,6",0,1,0,0,0,1
chr1,42739984,42740086,2,"3,6",0,0,1,0,0,1
chr1,42740086,42740388,3,"2,3,6",0,1,1,0,0,1
chr1,42740388,42740622,2,"2,6",0,1,0,0,0,1
chr1,42766604,42766645,2,"3,6",0,0,1,0,0,1
chr1,42766645,42767684,3,"2,3,6",0,1,1,0,0,1
chr1,42767684,42767758,2,"3,6",0,0,1,0,0,1
chr1,42816651,42817428,2,"2,6",0,1,0,0,0,1
chr1,42846413,42846559,2,"3,6",0,0,1,0,0,1
chr1,42846559,42846849,3,"2,3,6",0,1,1,0,0,1
chr1,42846849,42847020,2,"3,6",0,0,1,0,0,1
chr1,42924375,42924911,2,"2,6",0,1,0,0,0,1
chr1,42958184,42958246,2,"2,6",0,1,0,0,0,1
chr1,42958246,42958276,3,"2,3,6",0,1,1,0,0,1
chr1,42958276,42958456,4,"2,3,5,6",0,1,1,0,1,1
chr1,42958456,42958532,3,"2,3,6",0,1,1,0,0,1
chr1,42958532,42958660,2,"3,6",0,0,1,0,0,1
chr1,42958660,42959100,3,"2,3,6",0,1,1,0,0,1
chr1,42959100,42959264,2,"2,6",0,1,0,0,0,1
chr1,43172021,43172033,2,"3,6",0,0,1,0,0,1
chr1,43172033,43172138,3,"2,3,6",0,1,1,0,0,1
chr1,43172138,43172175,4,"1,2,3,6",1,1,1,0,0,1
chr1,43172175,43172355,5,"1,2,3,5,6",1,1,1,0,1,1
chr1,43172355,43172378,4,"1,2,3,6",1,1,1,0,0,1
chr1,43172378,43172407,3,"2,3,6",0,1,1,0,0,1
chr1,43172407,43172425,2,"3,6",0,0,1,0,0,1
chr1,43348843,43349086,2,"2,6",0,1,0,0,0,1
chr1,43358963,43359164,2,"3,6",0,0,1,0,0,1
chr1,43359164,43359367,3,"2,3,6",0,1,1,0,0,1
chr1,43359367,43359585,2,"2,6",0,1,0,0,0,1
chr1,43368120,43368497,2,"2,6",0,1,0,0,0,1
chr1,43389745,43389827,2,"3,6",0,0,1,0,0,1
chr1,43389827,43390115,3,"2,3,6",0,1,1,0,0,1
chr1,43390115,43390149,2,"3,6",0,0,1,0,0,1
chr1,43650274,43650691,2,"2,6",0,1,0,0,0,1
chr1,43707220,43707397,2,"2,6",0,1,0,0,0,1
chr1,43707397,43707557,3,"2,3,6",0,1,1,0,0,1
chr1,43707557,43707801,2,"3,6",0,0,1,0,0,1
chr1,43946364,43946504,2,"2,6",0,1,0,0,0,1
chr1,43946504,43946565,3,"1,2,6",1,1,0,0,0,1
chr1,43946565,43946719,4,"1,2,3,6",1,1,1,0,0,1
chr1,43946719,43946744,3,"1,2,6",1,1,0,0,0,1
chr1,43946744,43947001,2,"2,6",0,1,0,0,0,1
chr1,43969818,43969915,2,"3,6",0,0,1,0,0,1
