chrom,start,end,num,list,ENCFF168GFU_MAFK_sorted.bed,ENCFF231CNR_MAFK_sorted.bed,ENCFF239XOI_MAFK_sorted.bed,ENCFF355ALI_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,226407675,226407687,3,"3,4,5",0,0,1,1,1
chr1,226407687,226407723,2,"3,5",0,0,1,0,1
chr1,227999404,227999459,2,"2,5",0,1,0,0,1
chr1,227999459,227999470,3,"1,2,5",1,1,0,0,1
chr1,227999470,227999480,4,"1,2,4,5",1,1,0,1,1
chr1,227999480,227999654,5,"1,2,3,4,5",1,1,1,1,1
chr1,227999654,227999678,4,"1,3,4,5",1,0,1,1,1
chr1,228166584,228166727,2,"2,5",0,1,0,0,1
chr1,228783734,228783740,2,"2,5",0,1,0,0,1
chr1,228783740,228783743,3,"1,2,5",1,1,0,0,1
chr1,228783743,228783771,4,"1,2,4,5",1,1,0,1,1
chr1,228783771,228783855,5,"1,2,3,4,5",1,1,1,1,1
chr1,228861238,228861278,2,"1,5",1,0,0,0,1
chr1,228861278,228861304,3,"1,2,5",1,1,0,0,1
chr1,228861304,228861514,4,"1,2,3,5",1,1,1,0,1
chr1,228861514,228861528,3,"2,3,5",0,1,1,0,1
chr1,229221198,229221222,2,"4,5",0,0,0,1,1
chr1,229221222,229221434,3,"2,4,5",0,1,0,1,1
chr1,229221434,229221472,2,"2,5",0,1,0,0,1
chr1,229508297,229508521,2,"3,5",0,0,1,0,1
chr1,230703092,230703135,2,"1,5",1,0,0,0,1
chr1,230703135,230703368,3,"1,2,5",1,1,0,0,1
chr1,230703368,230703385,2,"2,5",0,1,0,0,1
chr1,231337387,231337388,3,"1,4,5",1,0,0,1,1
chr1,231337388,231337457,4,"1,2,4,5",1,1,0,1,1
chr1,231337457,231337533,5,"1,2,3,4,5",1,1,1,1,1
chr1,231337533,231337555,4,"1,2,4,5",1,1,0,1,1
chr1,231337555,231337562,3,"1,2,5",1,1,0,0,1
chr1,231337562,231337565,2,"1,5",1,0,0,0,1
chr1,231337865,231338089,2,"3,5",0,0,1,0,1
chr1,234600522,234600543,2,"2,5",0,1,0,0,1
chr1,234600543,234600767,3,"2,3,5",0,1,1,0,1
chr1,234600767,234600772,2,"2,5",0,1,0,0,1
chr1,234612601,234612633,2,"1,5",1,0,0,0,1
chr1,234612633,234612877,3,"1,2,5",1,1,0,0,1
chr1,234612877,234612883,2,"2,5",0,1,0,0,1
chr1,234621108,234621355,2,"2,5",0,1,0,0,1
chr1,234639163,234639174,2,"3,5",0,0,1,0,1
chr1,234639174,234639387,3,"3,4,5",0,0,1,1,1
chr1,234639387,234639410,2,"4,5",0,0,0,1,1
chr1,234643206,234643215,2,"1,5",1,0,0,0,1
chr1,234643215,234643217,3,"1,4,5",1,0,0,1,1
chr1,234643217,234643441,5,"1,2,3,4,5",1,1,1,1,1
chr1,234643441,234643451,4,"1,2,4,5",1,1,0,1,1
chr1,234643451,234643467,3,"1,2,5",1,1,0,0,1
chr1,234643467,234643482,2,"1,5",1,0,0,0,1
chr1,234963537,234963570,2,"2,5",0,1,0,0,1
chr1,234963570,234963608,3,"2,4,5",0,1,0,1,1
chr1,234963608,234963643,4,"1,2,4,5",1,1,0,1,1
chr1,234963643,234963787,5,"1,2,3,4,5",1,1,1,1,1
chr1,234963787,234963806,4,"1,3,4,5",1,0,1,1,1
chr1,234963806,234963867,3,"1,3,5",1,0,1,0,1
chr1,234963867,234963884,2,"1,5",1,0,0,0,1
chr1,234987509,234987759,2,"2,5",0,1,0,0,1
chr1,236531707,236531709,2,"1,5",1,0,0,0,1
chr1,236531709,236531733,3,"1,3,5",1,0,1,0,1
chr1,236531733,236531933,4,"1,3,4,5",1,0,1,1,1
chr1,236531933,236531965,3,"1,4,5",1,0,0,1,1
chr1,236531965,236531969,2,"4,5",0,0,0,1,1
chr1,241848061,241848094,2,"2,5",0,1,0,0,1
chr1,241848094,241848095,3,"2,3,5",0,1,1,0,1
chr1,241848095,241848311,4,"2,3,4,5",0,1,1,1,1
chr1,241848311,241848318,3,"3,4,5",0,0,1,1,1
chr1,241848318,241848331,2,"4,5",0,0,0,1,1
chr1,243255831,243255839,2,"2,5",0,1,0,0,1
chr1,243255839,243255846,3,"2,4,5",0,1,0,1,1
chr1,243255846,243256070,4,"2,3,4,5",0,1,1,1,1
chr1,243256070,243256075,3,"2,4,5",0,1,0,1,1
chr1,243256075,243256081,2,"2,5",0,1,0,0,1
chr1,244834820,244835044,2,"3,5",0,0,1,0,1
chr1,246176376,246176417,2,"1,5",1,0,0,0,1
chr1,246176417,246176641,3,"1,3,5",1,0,1,0,1
chr1,246176641,246176652,2,"1,5",1,0,0,0,1
chr1,246947479,246947481,2,"2,5",0,1,0,0,1
chr1,246947481,246947495,4,"1,2,4,5",1,1,0,1,1
chr1,246947495,246947597,5,"1,2,3,4,5",1,1,1,1,1
chr1,246947597,246947617,4,"1,2,4,5",1,1,0,1,1
chr1,246947617,246947633,3,"1,2,5",1,1,0,0,1
chr1,246947633,246947635,2,"2,5",0,1,0,0,1
chr1,248807196,248807203,2,"4,5",0,0,0,1,1
chr1,248807203,248807216,3,"1,4,5",1,0,0,1,1
chr1,248807216,248807221,4,"1,3,4,5",1,0,1,1,1
chr1,248807221,248807432,5,"1,2,3,4,5",1,1,1,1,1
chr1,248807432,248807440,4,"1,2,3,5",1,1,1,0,1
chr1,248807440,248807448,3,"1,2,5",1,1,0,0,1
chr10,624591,624596,2,"1,5",1,0,0,0,1
chr10,624596,624846,3,"1,2,5",1,1,0,0,1
chr10,624846,624867,2,"1,5",1,0,0,0,1
chr10,970488,970517,2,"1,5",1,0,0,0,1
chr10,970517,970518,3,"1,2,5",1,1,0,0,1
chr10,970518,970528,4,"1,2,4,5",1,1,0,1,1
chr10,970528,970752,5,"1,2,3,4,5",1,1,1,1,1
chr10,970752,970754,4,"1,2,4,5",1,1,0,1,1
chr10,970754,970764,3,"1,2,5",1,1,0,0,1
chr10,970764,970767,2,"2,5",0,1,0,0,1
chr10,974097,974105,2,"1,5",1,0,0,0,1
chr10,974105,974109,3,"1,3,5",1,0,1,0,1
chr10,974109,974134,4,"1,2,3,5",1,1,1,0,1
chr10,974134,974329,5,"1,2,3,4,5",1,1,1,1,1
chr10,974329,974359,4,"1,2,4,5",1,1,0,1,1
chr10,974359,974370,3,"1,4,5",1,0,0,1,1
chr10,974370,974373,2,"1,5",1,0,0,0,1
chr10,5147216,5147221,2,"2,5",0,1,0,0,1
chr10,5147221,5147231,3,"2,4,5",0,1,0,1,1
chr10,5147231,5147263,4,"2,3,4,5",0,1,1,1,1
chr10,5147263,5147455,5,"1,2,3,4,5",1,1,1,1,1
chr10,5147455,5147457,4,"1,2,4,5",1,1,0,1,1
chr10,5147457,5147466,3,"1,2,5",1,1,0,0,1
chr10,5147466,5147539,2,"1,5",1,0,0,0,1
chr10,5148284,5148286,2,"4,5",0,0,0,1,1
chr10,5148286,5148302,3,"3,4,5",0,0,1,1,1
chr10,5148302,5148330,4,"1,3,4,5",1,0,1,1,1
chr10,5148330,5148510,5,"1,2,3,4,5",1,1,1,1,1
chr10,5148510,5148520,4,"1,2,4,5",1,1,0,1,1
chr10,5148520,5148578,3,"1,2,5",1,1,0,0,1
chr10,5148578,5148580,2,"2,5",0,1,0,0,1
chr10,5234168,5234195,2,"1,5",1,0,0,0,1
chr10,5234195,5234205,3,"1,2,5",1,1,0,0,1
chr10,5234205,5234416,4,"1,2,4,5",1,1,0,1,1
chr10,6279524,6279537,2,"2,5",0,1,0,0,1
chr10,6279537,6279562,3,"2,4,5",0,1,0,1,1
chr10,6279562,6279773,4,"1,2,4,5",1,1,0,1,1
chr10,6279773,6279774,3,"1,2,5",1,1,0,0,1
chr10,6279774,6279838,2,"1,5",1,0,0,0,1
chr10,7700661,7700911,2,"2,5",0,1,0,0,1
chr10,8050650,8050900,2,"2,5",0,1,0,0,1
chr10,13108122,13108130,2,"3,5",0,0,1,0,1
chr10,13108130,13108143,3,"1,3,5",1,0,1,0,1
chr10,13108143,13108159,4,"1,2,3,5",1,1,1,0,1
chr10,13108159,13108343,5,"1,2,3,4,5",1,1,1,1,1
chr10,17644631,17644642,2,"1,5",1,0,0,0,1
chr10,17644642,17644645,3,"1,2,5",1,1,0,0,1
chr10,17644645,17644650,4,"1,2,4,5",1,1,0,1,1
chr10,17644650,17644745,5,"1,2,3,4,5",1,1,1,1,1
chr10,28735190,28735257,2,"3,5",0,0,1,0,1
chr10,28735257,28735260,3,"2,3,5",0,1,1,0,1
chr10,28735260,28735261,4,"1,2,3,5",1,1,1,0,1
chr10,28735261,28735348,5,"1,2,3,4,5",1,1,1,1,1
chr10,28735348,28735358,4,"2,3,4,5",0,1,1,1,1
chr10,28735358,28735367,3,"2,3,5",0,1,1,0,1
chr10,28735367,28735414,2,"3,5",0,0,1,0,1
chr10,30553929,30554046,2,"1,5",1,0,0,0,1
chr10,32095571,32095593,2,"4,5",0,0,0,1,1
chr10,35612664,35612688,4,"1,2,4,5",1,1,0,1,1
chr10,35612688,35612700,3,"1,2,5",1,1,0,0,1
chr10,35612700,35612726,2,"2,5",0,1,0,0,1
chr10,43420773,43420781,2,"1,5",1,0,0,0,1
chr10,43420781,43420828,3,"1,3,5",1,0,1,0,1
chr10,43420828,43421005,4,"1,3,4,5",1,0,1,1,1
chr10,43421005,43421049,3,"1,4,5",1,0,0,1,1
chr10,43421049,43421064,2,"4,5",0,0,0,1,1
chr10,43863819,43863915,2,"3,5",0,0,1,0,1
chr10,43863915,43864043,3,"3,4,5",0,0,1,1,1
chr10,43864043,43864151,2,"4,5",0,0,0,1,1
chr10,46035942,46036166,2,"3,5",0,0,1,0,1
chr10,50808482,50808490,2,"4,5",0,0,0,1,1
chr10,50808490,50808493,3,"3,4,5",0,0,1,1,1
chr10,50808493,50808714,4,"2,3,4,5",0,1,1,1,1
chr10,50808714,50808718,3,"2,4,5",0,1,0,1,1
chr10,50808718,50808743,2,"2,5",0,1,0,0,1
chr10,52313760,52313996,2,"4,5",0,0,0,1,1
chr10,52965531,52965755,2,"3,5",0,0,1,0,1
chr10,59007249,59007272,2,"1,5",1,0,0,0,1
chr10,59007272,59007287,3,"1,2,5",1,1,0,0,1
chr10,59007287,59007297,4,"1,2,4,5",1,1,0,1,1
chr10,59007297,59007521,5,"1,2,3,4,5",1,1,1,1,1
chr10,59007521,59007522,4,"1,2,4,5",1,1,0,1,1
chr10,59007522,59007523,3,"1,4,5",1,0,0,1,1
chr10,59007523,59007525,2,"1,5",1,0,0,0,1
chr10,67803703,67803953,2,"2,5",0,1,0,0,1
chr10,67849990,67850214,2,"3,5",0,0,1,0,1
chr10,68332097,68332347,2,"2,5",0,1,0,0,1
chr10,68720955,68721231,2,"1,5",1,0,0,0,1
chr10,69180147,69180374,2,"1,5",1,0,0,0,1
chr10,70132700,70132701,2,"2,5",0,1,0,0,1
chr10,70132701,70132725,3,"1,2,5",1,1,0,0,1
chr10,70132725,70132776,4,"1,2,3,5",1,1,1,0,1
chr10,70132776,70132949,5,"1,2,3,4,5",1,1,1,1,1
chr10,70132949,70132950,4,"1,2,4,5",1,1,0,1,1
chr10,70132950,70132977,3,"1,4,5",1,0,0,1,1
chr10,70132977,70133012,2,"4,5",0,0,0,1,1
chr10,70430576,70430582,3,"2,4,5",0,1,0,1,1
chr10,70430582,70430609,4,"1,2,4,5",1,1,0,1,1
chr10,70430609,70430681,5,"1,2,3,4,5",1,1,1,1,1
chr10,70430681,70430733,4,"1,2,4,5",1,1,0,1,1
chr10,70430733,70430744,3,"2,4,5",0,1,0,1,1
chr10,70430744,70430750,2,"2,5",0,1,0,0,1
chr10,71851201,71851203,2,"2,5",0,1,0,0,1
chr10,71851203,71851248,3,"1,2,5",1,1,0,0,1
chr10,71851248,71851258,4,"1,2,4,5",1,1,0,1,1
chr10,71851258,71851451,5,"1,2,3,4,5",1,1,1,1,1
chr10,71851451,71851479,4,"1,3,4,5",1,0,1,1,1
chr10,71851479,71851482,3,"3,4,5",0,0,1,1,1
chr10,71851482,71851484,2,"4,5",0,0,0,1,1
chr10,73413418,73413424,2,"2,5",0,1,0,0,1
chr10,73413424,73413505,3,"1,2,5",1,1,0,0,1
chr10,73413505,73413510,4,"1,2,3,5",1,1,1,0,1
chr10,73413510,73413668,5,"1,2,3,4,5",1,1,1,1,1
chr10,73413668,73413700,4,"1,3,4,5",1,0,1,1,1
chr10,73413700,73413729,3,"3,4,5",0,0,1,1,1
chr10,73413729,73413746,2,"4,5",0,0,0,1,1
chr10,73744163,73744171,2,"1,5",1,0,0,0,1
chr10,73744171,73744181,4,"1,2,4,5",1,1,0,1,1
chr10,73744181,73744405,5,"1,2,3,4,5",1,1,1,1,1
chr10,73744405,73744407,4,"1,2,4,5",1,1,0,1,1
chr10,73744407,73744421,3,"1,2,5",1,1,0,0,1
chr10,73744421,73744439,2,"1,5",1,0,0,0,1
chr10,77909919,77909928,2,"3,5",0,0,1,0,1
chr10,77909928,77909933,3,"2,3,5",0,1,1,0,1
chr10,77909933,77909934,4,"2,3,4,5",0,1,1,1,1
chr10,77909934,77910045,5,"1,2,3,4,5",1,1,1,1,1
chr10,77910045,77910076,4,"1,2,3,5",1,1,1,0,1
chr10,77910076,77910079,3,"1,3,5",1,0,1,0,1
chr10,80272879,80272884,2,"1,5",1,0,0,0,1
chr10,80272884,80272899,3,"1,2,5",1,1,0,0,1
chr10,80272899,80272907,4,"1,2,4,5",1,1,0,1,1
chr10,80272907,80273131,5,"1,2,3,4,5",1,1,1,1,1
chr10,80273131,80273134,4,"1,2,4,5",1,1,0,1,1
chr10,80273134,80273135,3,"1,4,5",1,0,0,1,1
chr10,80273135,80273155,2,"1,5",1,0,0,0,1
chr10,84139723,84139725,2,"3,5",0,0,1,0,1
chr10,84139725,84139739,3,"2,3,5",0,1,1,0,1
chr10,84139739,84139780,4,"2,3,4,5",0,1,1,1,1
chr10,84139780,84139888,5,"1,2,3,4,5",1,1,1,1,1
chr10,84139888,84139947,4,"2,3,4,5",0,1,1,1,1
chr10,84139947,84139975,3,"2,4,5",0,1,0,1,1
chr10,84328200,84328232,2,"1,5",1,0,0,0,1
chr10,84328232,84328238,3,"1,4,5",1,0,0,1,1
chr10,84328238,84328462,4,"1,3,4,5",1,0,1,1,1
chr10,84328462,84328468,3,"1,4,5",1,0,0,1,1
chr10,84328468,84328476,2,"1,5",1,0,0,0,1
chr10,86441188,86441202,2,"1,5",1,0,0,0,1
chr10,86441202,86441218,3,"1,2,5",1,1,0,0,1
chr10,86441218,86441286,4,"1,2,3,5",1,1,1,0,1
chr10,86441286,86441401,5,"1,2,3,4,5",1,1,1,1,1
chr10,86441401,86441442,4,"1,2,3,5",1,1,1,0,1
chr10,86441442,86441452,3,"1,2,5",1,1,0,0,1
chr10,86441452,86441464,2,"1,5",1,0,0,0,1
chr10,90921221,90921239,2,"4,5",0,0,0,1,1
chr10,90921239,90921240,3,"2,4,5",0,1,0,1,1
chr10,90921240,90921255,4,"2,3,4,5",0,1,1,1,1
chr10,90921255,90921457,5,"1,2,3,4,5",1,1,1,1,1
chr10,90921457,90921464,4,"1,2,3,5",1,1,1,0,1
chr10,90921464,90921489,3,"1,2,5",1,1,0,0,1
chr10,90921489,90921531,2,"1,5",1,0,0,0,1
chr10,94402224,94402398,2,"1,5",1,0,0,0,1
chr10,95865162,95865406,2,"1,5",1,0,0,0,1
chr10,96129886,96130162,2,"1,5",1,0,0,0,1
chr10,97640411,97640486,2,"3,5",0,0,1,0,1
chr10,97640486,97640491,3,"1,3,5",1,0,1,0,1
chr10,97640491,97640506,4,"1,3,4,5",1,0,1,1,1
chr10,97640506,97640565,5,"1,2,3,4,5",1,1,1,1,1
chr10,97640565,97640577,4,"2,3,4,5",0,1,1,1,1
chr10,97640577,97640594,3,"3,4,5",0,0,1,1,1
chr10,97640594,97640635,2,"3,5",0,0,1,0,1
chr10,98415023,98415299,2,"1,5",1,0,0,0,1
chr10,99430723,99430959,2,"4,5",0,0,0,1,1
chr10,100267550,100267774,2,"3,5",0,0,1,0,1
chr10,100286621,100286845,2,"3,5",0,0,1,0,1
chr10,100373919,100374169,2,"2,5",0,1,0,0,1
chr10,101353771,101353781,2,"2,5",0,1,0,0,1
chr10,101353781,101353802,3,"1,2,5",1,1,0,0,1
chr10,101353802,101354021,4,"1,2,4,5",1,1,0,1,1
chr10,101354021,101354038,3,"1,4,5",1,0,0,1,1
chr10,101354038,101354057,2,"1,5",1,0,0,0,1
chr10,102056194,102056230,2,"1,5",1,0,0,0,1
chr10,102056230,102056447,3,"1,4,5",1,0,0,1,1
chr10,102399539,102399815,2,"1,5",1,0,0,0,1
chr10,102503676,102503808,2,"3,5",0,0,1,0,1
chr10,103241357,103241397,2,"1,5",1,0,0,0,1
chr10,103241397,103241409,3,"1,2,5",1,1,0,0,1
chr10,103241409,103241633,4,"1,2,3,5",1,1,1,0,1
chr10,103241633,103241647,2,"2,5",0,1,0,0,1
chr10,104232858,104232875,2,"1,5",1,0,0,0,1
chr10,104232875,104232889,3,"1,2,5",1,1,0,0,1
chr10,104232889,104232894,4,"1,2,4,5",1,1,0,1,1
chr10,104232894,104232950,5,"1,2,3,4,5",1,1,1,1,1
chr10,110569840,110569849,4,"1,2,3,5",1,1,1,0,1
chr10,110569849,110569913,5,"1,2,3,4,5",1,1,1,1,1
chr10,110569913,110569971,4,"1,2,3,5",1,1,1,0,1
chr10,110569971,110569983,3,"1,2,5",1,1,0,0,1
chr10,110569983,110569988,2,"1,5",1,0,0,0,1
chr10,112275887,112275896,2,"4,5",0,0,0,1,1
chr10,112275896,112275897,3,"1,4,5",1,0,0,1,1
chr10,112275897,112275916,4,"1,3,4,5",1,0,1,1,1
chr10,112275916,112276121,5,"1,2,3,4,5",1,1,1,1,1
chr10,112276121,112276123,4,"1,2,4,5",1,1,0,1,1
chr10,112276123,112276166,3,"1,2,5",1,1,0,0,1
chr10,112276166,112276172,2,"1,5",1,0,0,0,1
chr10,112365532,112365538,2,"4,5",0,0,0,1,1
chr10,112365538,112365541,3,"3,4,5",0,0,1,1,1
chr10,112365541,112365559,4,"2,3,4,5",0,1,1,1,1
chr10,112631439,112631481,2,"3,5",0,0,1,0,1
chr10,112631481,112631504,3,"1,3,5",1,0,1,0,1
chr10,112631504,112631512,4,"1,3,4,5",1,0,1,1,1
chr10,112631512,112631603,5,"1,2,3,4,5",1,1,1,1,1
chr10,112631603,112631605,4,"2,3,4,5",0,1,1,1,1
chr10,112631605,112631609,3,"2,3,5",0,1,1,0,1
chr10,112631609,112631663,2,"3,5",0,0,1,0,1
chr10,112898604,112898654,2,"3,5",0,0,1,0,1
chr10,112898654,112898655,3,"2,3,5",0,1,1,0,1
chr10,112898655,112898661,4,"2,3,4,5",0,1,1,1,1
chr10,112898661,112898735,5,"1,2,3,4,5",1,1,1,1,1
chr10,114174070,114174294,2,"3,5",0,0,1,0,1
chr10,114174845,114174873,2,"1,5",1,0,0,0,1
chr10,114174873,114174879,3,"1,2,5",1,1,0,0,1
chr10,114174879,114174884,4,"1,2,4,5",1,1,0,1,1
chr10,114174884,114174959,5,"1,2,3,4,5",1,1,1,1,1
chr10,115001549,115001785,2,"4,5",0,0,0,1,1
chr10,119113843,119113869,2,"1,5",1,0,0,0,1
chr10,119113869,119113874,3,"1,2,5",1,1,0,0,1
chr10,119113874,119114086,4,"1,2,4,5",1,1,0,1,1
chr10,119658394,119658415,2,"2,5",0,1,0,0,1
chr10,119658415,119658417,3,"2,3,5",0,1,1,0,1
chr10,119658417,119658427,4,"1,2,3,5",1,1,1,0,1
chr10,119658427,119658514,5,"1,2,3,4,5",1,1,1,1,1
chr10,119658514,119658517,4,"2,3,4,5",0,1,1,1,1
chr10,119658517,119658528,3,"2,4,5",0,1,0,1,1
chr10,119658528,119658538,2,"4,5",0,0,0,1,1
chr10,127133736,127133764,2,"1,5",1,0,0,0,1
chr10,127133764,127134000,3,"1,4,5",1,0,0,1,1
chr10,127134000,127134012,2,"1,5",1,0,0,0,1
chr11,329397,329425,5,"1,2,3,4,5",1,1,1,1,1
chr11,329425,329426,4,"1,3,4,5",1,0,1,1,1
chr11,329426,329443,3,"1,4,5",1,0,0,1,1
chr11,329443,329465,2,"1,5",1,0,0,0,1
chr11,844926,845176,2,"2,5",0,1,0,0,1
chr11,942250,942271,2,"2,5",0,1,0,0,1
chr11,942271,942274,3,"2,4,5",0,1,0,1,1
chr11,942274,942294,4,"1,2,4,5",1,1,0,1,1
chr11,942294,942406,5,"1,2,3,4,5",1,1,1,1,1
chr11,942406,942413,4,"1,2,4,5",1,1,0,1,1
chr11,942413,942421,3,"1,2,5",1,1,0,0,1
chr11,942421,942423,2,"2,5",0,1,0,0,1
chr11,1661636,1661659,2,"3,5",0,0,1,0,1
chr11,1661659,1661670,3,"1,3,5",1,0,1,0,1
chr11,1661670,1661758,4,"1,2,3,5",1,1,1,0,1
chr11,1661758,1661860,5,"1,2,3,4,5",1,1,1,1,1
chr11,1661860,1661920,4,"1,2,4,5",1,1,0,1,1
chr11,1661920,1661935,3,"1,4,5",1,0,0,1,1
chr11,1661935,1661994,2,"4,5",0,0,0,1,1
chr11,1689751,1689755,2,"4,5",0,0,0,1,1
chr11,1689755,1689812,3,"3,4,5",0,0,1,1,1
chr11,1689812,1689828,4,"1,3,4,5",1,0,1,1,1
chr11,1689828,1689979,5,"1,2,3,4,5",1,1,1,1,1
chr11,1689979,1689987,4,"1,2,4,5",1,1,0,1,1
chr11,1689987,1690078,3,"1,2,5",1,1,0,0,1
chr11,1690078,1690088,2,"1,5",1,0,0,0,1
chr11,2903094,2903117,2,"1,5",1,0,0,0,1
chr11,2903117,2903134,3,"1,4,5",1,0,0,1,1
chr11,2903134,2903353,4,"1,3,4,5",1,0,1,1,1
chr11,2903353,2903358,3,"1,3,5",1,0,1,0,1
chr11,2903358,2903370,2,"1,5",1,0,0,0,1
chr11,2940605,2940610,2,"3,5",0,0,1,0,1
chr11,2940610,2940829,3,"3,4,5",0,0,1,1,1
chr11,2940829,2940846,2,"4,5",0,0,0,1,1
chr11,2941443,2941659,2,"1,5",1,0,0,0,1
chr11,2992302,2992538,2,"4,5",0,0,0,1,1
chr11,7987083,7987319,2,"4,5",0,0,0,1,1
chr11,8917300,8917305,2,"4,5",0,0,0,1,1
chr11,9314798,9314800,2,"3,5",0,0,1,0,1
chr11,9314800,9314801,3,"1,3,5",1,0,1,0,1
chr11,9314801,9314808,4,"1,2,3,5",1,1,1,0,1
chr11,9314808,9315022,5,"1,2,3,4,5",1,1,1,1,1
chr11,9315022,9315044,4,"1,2,4,5",1,1,0,1,1
chr11,9315044,9315051,3,"1,2,5",1,1,0,0,1
chr11,9315051,9315076,2,"1,5",1,0,0,0,1
chr11,9460909,9460989,2,"2,5",0,1,0,0,1
chr11,9460989,9461014,3,"2,3,5",0,1,1,0,1
chr11,9461014,9461159,4,"2,3,4,5",0,1,1,1,1
chr11,9461159,9461213,3,"3,4,5",0,0,1,1,1
chr11,9461213,9461250,2,"4,5",0,0,0,1,1
chr11,9765660,9765896,2,"4,5",0,0,0,1,1
chr11,10406249,10406279,2,"2,5",0,1,0,0,1
chr11,10406279,10406470,3,"2,3,5",0,1,1,0,1
chr11,12824483,12824707,2,"3,5",0,0,1,0,1
chr11,13008043,13008115,2,"1,5",1,0,0,0,1
chr11,13008115,13008319,3,"1,3,5",1,0,1,0,1
chr11,13008319,13008339,2,"3,5",0,0,1,0,1
chr11,16115087,16115103,2,"2,5",0,1,0,0,1
chr11,16115103,16115119,3,"1,2,5",1,1,0,0,1
chr11,16115119,16115129,4,"1,2,4,5",1,1,0,1,1
chr11,16115129,16115337,5,"1,2,3,4,5",1,1,1,1,1
chr11,16115337,16115353,4,"1,3,4,5",1,0,1,1,1
chr11,16115353,16115355,3,"1,4,5",1,0,0,1,1
chr11,16115355,16115379,2,"1,5",1,0,0,0,1
chr11,18224057,18224305,2,"1,5",1,0,0,0,1
chr11,18394380,18394403,3,"1,2,5",1,1,0,0,1
chr11,18394403,18394447,4,"1,2,3,5",1,1,1,0,1
chr11,18394447,18394523,5,"1,2,3,4,5",1,1,1,1,1
chr11,18394523,18394627,4,"1,2,3,5",1,1,1,0,1
chr11,18394627,18394630,3,"1,2,5",1,1,0,0,1
chr11,18394630,18394656,2,"1,5",1,0,0,0,1
chr11,22680662,22680672,2,"1,5",1,0,0,0,1
chr11,22680672,22680684,3,"1,3,5",1,0,1,0,1
chr11,22680684,22680695,4,"1,2,3,5",1,1,1,0,1
chr11,22680695,22680896,5,"1,2,3,4,5",1,1,1,1,1
chr11,22680896,22680931,4,"1,2,4,5",1,1,0,1,1
chr11,22680931,22680934,3,"1,2,5",1,1,0,0,1
chr11,22680934,22680938,2,"1,5",1,0,0,0,1
chr11,27055065,27055073,2,"4,5",0,0,0,1,1
chr11,27055073,27055075,3,"2,4,5",0,1,0,1,1
chr11,27055075,27055114,4,"1,2,4,5",1,1,0,1,1
chr11,27055114,27055260,5,"1,2,3,4,5",1,1,1,1,1
chr11,27055260,27055284,4,"1,2,4,5",1,1,0,1,1
chr11,27055284,27055287,3,"1,2,5",1,1,0,0,1
chr11,27055287,27055290,2,"1,5",1,0,0,0,1
chr11,32830332,32830343,2,"2,5",0,1,0,0,1
chr11,32830343,32830579,3,"2,4,5",0,1,0,1,1
chr11,32830579,32830582,2,"2,5",0,1,0,0,1
chr11,32892315,32892444,5,"1,2,3,4,5",1,1,1,1,1
chr11,32892444,32892452,4,"1,2,4,5",1,1,0,1,1
chr11,32892452,32892460,3,"1,4,5",1,0,0,1,1
chr11,32892460,32892482,2,"1,5",1,0,0,0,1
chr11,34427447,34427453,2,"2,5",0,1,0,0,1
chr11,34427453,34427461,3,"2,3,5",0,1,1,0,1
chr11,34427461,34427508,4,"2,3,4,5",0,1,1,1,1
chr11,34427508,34427646,5,"1,2,3,4,5",1,1,1,1,1
chr11,34427646,34427677,4,"2,3,4,5",0,1,1,1,1
chr11,34427677,34427697,3,"2,4,5",0,1,0,1,1
chr11,43880561,43880837,2,"1,5",1,0,0,0,1
chr11,44096434,44096446,2,"1,5",1,0,0,0,1
chr11,44096446,44096642,3,"1,3,5",1,0,1,0,1
chr11,46461606,46461762,2,"4,5",0,0,0,1,1
chr11,46593992,46594016,3,"1,2,5",1,1,0,0,1
chr11,46594016,46594235,4,"1,2,3,5",1,1,1,0,1
chr11,47578893,47578927,2,"4,5",0,0,0,1,1
chr11,47578927,47579129,3,"2,4,5",0,1,0,1,1
chr11,47579129,47579177,2,"2,5",0,1,0,0,1
chr11,57441880,57442156,2,"1,5",1,0,0,0,1
chr11,57453629,57453634,2,"1,5",1,0,0,0,1
chr11,57453634,57453637,3,"1,2,5",1,1,0,0,1
chr11,57453637,57453777,5,"1,2,3,4,5",1,1,1,1,1
chr11,57453777,57453778,4,"1,2,4,5",1,1,0,1,1
chr11,57453778,57453781,3,"1,2,5",1,1,0,0,1
chr11,57453781,57453787,2,"2,5",0,1,0,0,1
chr11,59776578,59776795,2,"4,5",0,0,0,1,1
chr11,60881059,60881309,2,"2,5",0,1,0,0,1
chr11,61369900,61369923,2,"3,5",0,0,1,0,1
chr11,61369923,61369925,3,"3,4,5",0,0,1,1,1
chr11,61369925,61370124,4,"2,3,4,5",0,1,1,1,1
chr11,61370124,61370159,3,"2,4,5",0,1,0,1,1
chr11,61370159,61370175,2,"2,5",0,1,0,0,1
chr11,61446206,61446237,2,"3,5",0,0,1,0,1
chr11,61446237,61446261,4,"2,3,4,5",0,1,1,1,1
chr11,61446261,61446322,5,"1,2,3,4,5",1,1,1,1,1
chr11,61446322,61446330,4,"1,3,4,5",1,0,1,1,1
chr11,61446330,61446363,3,"3,4,5",0,0,1,1,1
