chrom,start,end,num,list,ENCFF479IYY_MAX_sorted.bed,ENCFF586AUN_MAX_sorted.bed,ENCFF631IHP_MAX_sorted.bed,ENCFF714XUB_MAX_sorted.bed,ENCFF776CUK_MAX_sorted.bed,ENCFF833YNQ_MAX_sorted.bed,ENCFF922DMX_MAX_sorted.bed,ENCFF947ANW_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,2586311,2586440,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,2586440,2586443,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,2586443,2586659,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr1,2586659,2586660,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,2586660,2586673,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,2586673,2586711,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,2586711,2586748,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,2586748,2586835,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,2586835,2587073,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,2643058,2643186,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,2643186,2643362,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,2643362,2643394,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,3313110,3313119,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,3313119,3313142,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr1,3313142,3313218,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,3313218,3313314,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,3313314,3313378,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr1,3313378,3313423,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,3313423,3313451,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,3619041,3619047,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,3619047,3619086,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,3619086,3619114,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,3619114,3619212,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,3619212,3619242,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,3619242,3619302,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,3624683,3624705,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,3624705,3624730,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,3624730,3624897,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr1,3624897,3624917,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,3624917,3624937,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,3624937,3624953,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,3649929,3649951,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3649951,3650090,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr1,3650090,3650198,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3650198,3650208,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,3650208,3650209,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,3650209,3650231,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,3718028,3718309,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,3747179,3747278,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,3747278,3747503,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,3747503,3747523,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,3772340,3772345,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3772345,3772369,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,3772369,3772423,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,3772423,3772522,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,3772734,3772784,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,3856924,3857109,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,3857109,3857156,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,3857156,3857183,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,3857183,3857241,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3857241,3857261,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,3857261,3857449,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,3857449,3857454,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,3857454,3857693,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3857693,3857713,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr1,3857713,3857772,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr1,3900036,3900063,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,3900063,3900119,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,3900119,3900159,5,"2,3,7,8,9",0,1,1,0,0,0,1,1,1
chr1,3900159,3900299,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr1,3900299,3900310,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr1,3900310,3900399,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,3900399,3900419,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,3900419,3900509,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,3901025,3901165,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,3901165,3901167,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,3901235,3901255,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3901255,3901292,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr1,3901292,3901452,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,3901452,3901500,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,3901500,3901552,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,3901552,3901562,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,5885813,5886169,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,5992168,5992180,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,5992180,5992562,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,5992562,5992564,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,5992564,5992768,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,5992768,5992773,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,5992773,5992785,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6199454,6199565,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,6199565,6199661,7,"1,3,5,6,7,8,9",1,0,1,0,1,1,1,1,1
chr1,6199661,6199762,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr1,6199762,6199782,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr1,6199782,6199830,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr1,6199830,6199891,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,6205174,6205199,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,6205199,6205208,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,6205208,6205379,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6205379,6205459,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,6205459,6205493,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,6235667,6235683,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,6235683,6235839,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,6235839,6236075,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr1,6236075,6236143,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,6236143,6236256,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,6245103,6245108,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,6245108,6245173,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,6245173,6245174,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,6245174,6245288,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,6245288,6245301,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,6245301,6245378,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,6260006,6260210,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,6260210,6260224,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,6260224,6260252,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,6260252,6260291,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,6393522,6393912,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,6393912,6393955,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,6393955,6393978,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr1,6393978,6393988,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr1,6393988,6394001,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,6394001,6394020,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,6394020,6394024,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr1,6394024,6394184,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,6440333,6440474,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr1,6440474,6440528,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,6440528,6440579,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,6440579,6440620,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,6440620,6440679,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,6554225,6554242,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,6554242,6554333,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6554333,6554403,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,6554403,6554477,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,6554477,6554664,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,6554664,6554689,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,6554689,6554695,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,6554695,6554747,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,6554747,6554755,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,6554755,6554757,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,6579707,6579757,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,6579843,6579846,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,6579846,6579874,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr1,6579874,6580107,4,"6,7,8,9",0,0,0,0,0,1,1,1,1
chr1,6613073,6613111,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,6613241,6613393,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,6613393,6613425,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,6613425,6613634,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6613634,6613781,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,6613781,6613898,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6625055,6625088,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,6625088,6625092,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,6625092,6625230,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,6625230,6625396,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr1,6625396,6625524,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr1,6625524,6625631,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,6784470,6784490,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6784490,6784515,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,6784515,6784668,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,6784668,6784711,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,6784711,6784865,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6784865,6784881,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,6784881,6784902,6,"1,2,3,5,6,9",1,1,1,0,1,1,0,0,1
chr1,6784902,6784903,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr1,6784903,6785089,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,6785089,6785118,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,6785118,6785123,6,"1,2,3,5,6,9",1,1,1,0,1,1,0,0,1
chr1,6785123,6785141,5,"1,2,3,5,9",1,1,1,0,1,0,0,0,1
chr1,6785141,6785170,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,6785170,6785210,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,6785210,6785263,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,7704543,7704992,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,7771038,7771136,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,7771136,7771142,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,7771142,7771192,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,7771192,7771260,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,7771260,7771321,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr1,7771321,7771446,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,7771446,7771480,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,7783775,7783864,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,7783864,7784150,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr1,7784150,7784153,5,"2,5,6,8,9",0,1,0,0,1,1,0,1,1
chr1,7784153,7784190,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr1,7784190,7784220,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr1,7784220,7784373,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr1,7953963,7954005,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,7954005,7954073,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,7954073,7954099,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr1,7954099,7954188,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,7954188,7954191,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr1,7954191,7954370,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,7954370,7954383,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr1,7954383,7954429,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,7954429,7954433,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,7961261,7961377,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,7961377,7961384,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,7961384,7961452,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,7961452,7961455,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,7961455,7961568,6,"1,2,3,5,6,9",1,1,1,0,1,1,0,0,1
chr1,7961568,7961628,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,7961628,7961715,6,"1,2,3,5,7,9",1,1,1,0,1,0,1,0,1
chr1,7961715,7961731,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,7961731,7961737,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,7961737,7961916,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,7961916,7961934,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr1,7961934,7961990,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr1,8004705,8004720,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,8004720,8004745,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr1,8004745,8004751,5,"2,3,7,8,9",0,1,1,0,0,0,1,1,1
chr1,8004751,8005038,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr1,8005038,8005076,5,"2,3,7,8,9",0,1,1,0,0,0,1,1,1
chr1,8005076,8005122,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,8005122,8005158,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr1,8005158,8005179,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr1,8005179,8005307,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,8005307,8005449,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,8026137,8026213,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,8026213,8026228,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,8026228,8026290,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,8026290,8026295,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr1,8026295,8026296,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr1,8026296,8026324,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,8026324,8026568,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,8026568,8026571,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,8026571,8026584,6,"1,2,3,5,6,9",1,1,1,0,1,1,0,0,1
chr1,8026584,8026586,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,8026586,8026629,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,8197620,8197701,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,8197803,8197881,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,8197881,8197889,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,8197889,8197895,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr1,8197895,8197902,5,"1,3,5,6,9",1,0,1,0,1,1,0,0,1
chr1,8197902,8197904,6,"1,3,5,6,7,9",1,0,1,0,1,1,1,0,1
chr1,8197904,8197921,7,"1,3,4,5,6,7,9",1,0,1,1,1,1,1,0,1
chr1,8197921,8197922,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,8197922,8198101,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,8198101,8198131,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,8198131,8198149,7,"1,2,3,4,5,6,9",1,1,1,1,1,1,0,0,1
chr1,8198149,8198164,6,"2,3,4,5,6,9",0,1,1,1,1,1,0,0,1
chr1,8198164,8198180,5,"2,3,4,5,9",0,1,1,1,1,0,0,0,1
chr1,8198180,8198232,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,8198232,8198235,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr1,8789305,8789310,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,8789310,8789392,4,"6,7,8,9",0,0,0,0,0,1,1,1,1
chr1,8789392,8789608,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr1,8789608,8789636,4,"5,7,8,9",0,0,0,0,1,0,1,1,1
chr1,8789636,8789651,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr1,8877952,8877957,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,8877957,8877967,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,8877967,8877982,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr1,8877982,8878000,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,8878000,8878206,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,8878206,8878237,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,8878596,8878617,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,8878617,8878648,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,8878648,8878666,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,8878666,8878839,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,8878839,8879023,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,8879023,8879036,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr1,8879036,8879063,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,8879063,8879130,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,8879130,8879168,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr1,8879168,8879406,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,8879406,8879428,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,8879428,8879463,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,8879463,8879497,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr1,8879497,8879532,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr1,9234268,9234414,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,9234414,9234530,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr1,9234530,9234541,4,"3,6,8,9",0,0,1,0,0,1,0,1,1
chr1,9234541,9234723,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,9234723,9234766,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr1,9234766,9234770,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr1,9234770,9234789,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,9234789,9234803,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,9234803,9234950,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,9234950,9235013,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,9235013,9235017,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,9235017,9235072,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,9235072,9235177,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,9428812,9428834,2,"3,9",0,0,1,0,0,0,0,0,1
chr1,9428834,9428859,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,9428859,9428868,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr1,9428868,9428917,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr1,9428917,9428992,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr1,9428992,9429066,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr1,9429066,9429196,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,9429196,9429207,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr1,9539134,9539186,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,9539186,9539192,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr1,9539192,9539255,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,9539255,9539299,6,"2,3,4,5,7,9",0,1,1,1,1,0,1,0,1
chr1,9539299,9539309,7,"1,2,3,4,5,7,9",1,1,1,1,1,0,1,0,1
chr1,9539309,9539531,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,9539531,9539552,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,9539552,9539559,6,"1,2,3,5,7,9",1,1,1,0,1,0,1,0,1
chr1,9539559,9539602,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,9539602,9539688,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,9539688,9539731,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,9539731,9539807,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,9539807,9539861,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,9539861,9539870,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,9539870,9540003,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr1,9540003,9540217,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr1,9588484,9588586,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,9588586,9588777,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,9588777,9588817,4,"5,7,8,9",0,0,0,0,1,0,1,1,1
chr1,9588817,9588873,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr1,9593466,9593754,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,9719121,9719160,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,9719160,9719366,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,9719366,9719378,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr1,9719378,9719409,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,9823860,9824112,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,9943001,9943132,4,"3,6,8,9",0,0,1,0,0,1,0,1,1
chr1,9943132,9943220,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,9943220,9943295,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr1,9943295,9943328,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr1,9943328,9943482,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr1,9943482,9943489,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr1,9943489,9943558,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr1,9943558,9943587,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr1,10032508,10032537,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr1,10032537,10032745,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr1,10032745,10032874,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr1,10032874,10032967,4,"5,7,8,9",0,0,0,0,1,0,1,1,1
chr1,10032967,10033023,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr1,10033023,10033096,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr1,10033096,10033100,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,10033100,10033124,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr1,10033124,10033240,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr1,10209967,10210239,2,"8,9",0,0,0,0,0,0,0,1,1
chr1,10210383,10210437,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,10210437,10210686,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr1,10398535,10398695,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,10398695,10398703,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr1,10398703,10398752,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr1,10398752,10398764,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr1,10398764,10398788,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr1,10398788,10398919,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr1,10398919,10398971,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
