chrom,start,end,num,list,ENCFF099EFN_CEBPB_sorted.bed,ENCFF342QGM_CEBPB_sorted.bed,ENCFF757UIC_CEBPB_sorted.bed,ENCFF824TMR_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,44327932,44327937,2,"2,5",0,1,0,0,1
chr1,44327937,44327946,3,"2,4,5",0,1,0,1,1
chr1,44327946,44328097,4,"1,2,4,5",1,1,0,1,1
chr1,44328097,44328122,3,"1,2,5",1,1,0,0,1
chr1,44328122,44328156,2,"2,5",0,1,0,0,1
chr1,44682158,44682187,2,"3,5",0,0,1,0,1
chr1,44682187,44682188,3,"1,3,5",1,0,1,0,1
chr1,44682188,44682207,4,"1,2,3,5",1,1,1,0,1
chr1,44682207,44682327,5,"1,2,3,4,5",1,1,1,1,1
chr1,44682327,44682363,4,"1,2,3,5",1,1,1,0,1
chr1,44682363,44682388,3,"2,3,5",0,1,1,0,1
chr1,44682388,44682412,2,"2,5",0,1,0,0,1
chr1,44800057,44800096,2,"3,5",0,0,1,0,1
chr1,44800096,44800287,3,"3,4,5",0,0,1,1,1
chr1,44800287,44800316,2,"4,5",0,0,0,1,1
chr1,44807417,44807637,2,"4,5",0,0,0,1,1
chr1,44819668,44819892,2,"2,5",0,1,0,0,1
chr1,45491175,45491183,2,"3,5",0,0,1,0,1
chr1,45491183,45491240,3,"1,3,5",1,0,1,0,1
chr1,45491240,45491359,4,"1,3,4,5",1,0,1,1,1
chr1,45491359,45491375,3,"3,4,5",0,0,1,1,1
chr1,45491375,45491405,2,"3,5",0,0,1,0,1
chr1,45499840,45500070,2,"3,5",0,0,1,0,1
chr1,45508350,45508570,2,"4,5",0,0,0,1,1
chr1,45545691,45545697,2,"2,5",0,1,0,0,1
chr1,45545697,45545915,3,"2,4,5",0,1,0,1,1
chr1,45545915,45545917,2,"4,5",0,0,0,1,1
chr1,45687147,45687149,2,"3,5",0,0,1,0,1
chr1,45687149,45687153,3,"3,4,5",0,0,1,1,1
chr1,45687153,45687302,4,"1,3,4,5",1,0,1,1,1
chr1,45687302,45687329,3,"1,3,5",1,0,1,0,1
chr1,45687329,45687377,2,"3,5",0,0,1,0,1
chr1,46341022,46341065,2,"3,5",0,0,1,0,1
chr1,46341065,46341169,3,"3,4,5",0,0,1,1,1
chr1,46535170,46535351,2,"4,5",0,0,0,1,1
chr1,47254001,47254036,2,"3,5",0,0,1,0,1
chr1,47254036,47254084,3,"1,3,5",1,0,1,0,1
chr1,47254084,47254191,4,"1,3,4,5",1,0,1,1,1
chr1,47254191,47254212,3,"1,3,5",1,0,1,0,1
chr1,47254212,47254231,2,"3,5",0,0,1,0,1
chr1,47334635,47334855,2,"4,5",0,0,0,1,1
chr1,47379773,47379993,2,"4,5",0,0,0,1,1
chr1,47436881,47436949,2,"4,5",0,0,0,1,1
chr1,47478077,47478307,2,"3,5",0,0,1,0,1
chr1,48222621,48222623,2,"3,5",0,0,1,0,1
chr1,48222623,48222625,3,"3,4,5",0,0,1,1,1
chr1,48222625,48222801,4,"1,3,4,5",1,0,1,1,1
chr1,48222801,48222843,3,"3,4,5",0,0,1,1,1
chr1,48222843,48222851,2,"3,5",0,0,1,0,1
chr1,48439386,48439512,2,"3,5",0,0,1,0,1
chr1,48439512,48439523,3,"3,4,5",0,0,1,1,1
chr1,48439523,48439570,4,"1,3,4,5",1,0,1,1,1
chr1,48439570,48439616,3,"1,3,5",1,0,1,0,1
chr1,48439616,48439699,2,"1,5",1,0,0,0,1
chr1,50214844,50214885,2,"3,5",0,0,1,0,1
chr1,50214885,50214931,3,"1,3,5",1,0,1,0,1
chr1,50214931,50215016,4,"1,3,4,5",1,0,1,1,1
chr1,50215016,50215061,3,"1,3,5",1,0,1,0,1
chr1,50215061,50215074,2,"3,5",0,0,1,0,1
chr1,50960016,50960047,2,"4,5",0,0,0,1,1
chr1,50960047,50960223,3,"1,4,5",1,0,0,1,1
chr1,50960223,50960236,2,"4,5",0,0,0,1,1
chr1,52037596,52037598,2,"3,5",0,0,1,0,1
chr1,52037598,52037649,3,"3,4,5",0,0,1,1,1
chr1,52037649,52037681,4,"1,3,4,5",1,0,1,1,1
chr1,52037681,52037772,5,"1,2,3,4,5",1,1,1,1,1
chr1,52037772,52037790,4,"1,3,4,5",1,0,1,1,1
chr1,52037790,52037803,3,"3,4,5",0,0,1,1,1
chr1,52037803,52037826,2,"3,5",0,0,1,0,1
chr1,52055650,52055690,2,"3,5",0,0,1,0,1
chr1,52055690,52055693,3,"1,3,5",1,0,1,0,1
chr1,52055693,52055715,4,"1,2,3,5",1,1,1,0,1
chr1,52055715,52055721,5,"1,2,3,4,5",1,1,1,1,1
chr1,52404357,52404395,2,"2,5",0,1,0,0,1
chr1,52404395,52404437,3,"2,4,5",0,1,0,1,1
chr1,52404437,52404461,4,"1,2,4,5",1,1,0,1,1
chr1,52404461,52404548,5,"1,2,3,4,5",1,1,1,1,1
chr1,52404548,52404566,4,"1,2,4,5",1,1,0,1,1
chr1,52404566,52404581,3,"2,4,5",0,1,0,1,1
chr1,52404581,52404593,2,"4,5",0,0,0,1,1
chr1,52703268,52703292,2,"2,5",0,1,0,0,1
chr1,52703292,52703310,3,"2,3,5",0,1,1,0,1
chr1,52703310,52703318,4,"1,2,3,5",1,1,1,0,1
chr1,52703318,52703486,5,"1,2,3,4,5",1,1,1,1,1
chr1,52703486,52703492,4,"2,3,4,5",0,1,1,1,1
chr1,52703492,52703499,3,"3,4,5",0,0,1,1,1
chr1,52703499,52703522,2,"3,5",0,0,1,0,1
chr1,53183460,53183474,2,"3,5",0,0,1,0,1
chr1,53183474,53183484,3,"2,3,5",0,1,1,0,1
chr1,53183484,53183501,4,"2,3,4,5",0,1,1,1,1
chr1,53183501,53183677,5,"1,2,3,4,5",1,1,1,1,1
chr1,53183677,53183690,4,"2,3,4,5",0,1,1,1,1
chr1,53183690,53183698,3,"2,4,5",0,1,0,1,1
chr1,53183698,53183704,2,"4,5",0,0,0,1,1
chr1,53238517,53238737,2,"4,5",0,0,0,1,1
chr1,53982404,53982424,2,"2,5",0,1,0,0,1
chr1,53982424,53982446,3,"2,3,5",0,1,1,0,1
chr1,53982446,53982450,4,"1,2,3,5",1,1,1,0,1
chr1,53982450,53982606,5,"1,2,3,4,5",1,1,1,1,1
chr1,53982606,53982622,4,"1,2,3,5",1,1,1,0,1
chr1,53982622,53982628,3,"2,3,5",0,1,1,0,1
chr1,53982628,53982654,2,"3,5",0,0,1,0,1
chr1,54016609,54016626,2,"3,5",0,0,1,0,1
chr1,54016626,54016634,3,"2,3,5",0,1,1,0,1
chr1,54016634,54016656,4,"1,2,3,5",1,1,1,0,1
chr1,54016656,54016810,5,"1,2,3,4,5",1,1,1,1,1
chr1,54016810,54016823,4,"2,3,4,5",0,1,1,1,1
chr1,54016823,54016839,3,"2,3,5",0,1,1,0,1
chr1,54016839,54016850,2,"2,5",0,1,0,0,1
chr1,54029076,54029245,2,"4,5",0,0,0,1,1
chr1,54888516,54888542,2,"2,5",0,1,0,0,1
chr1,54888542,54888557,3,"2,3,5",0,1,1,0,1
chr1,54888557,54888569,4,"1,2,3,5",1,1,1,0,1
chr1,54888569,54888733,5,"1,2,3,4,5",1,1,1,1,1
chr1,54888733,54888740,4,"2,3,4,5",0,1,1,1,1
chr1,54888740,54888757,3,"3,4,5",0,0,1,1,1
chr1,56414807,56414858,2,"2,5",0,1,0,0,1
chr1,56414858,56415031,3,"2,4,5",0,1,0,1,1
chr1,56415031,56415078,2,"4,5",0,0,0,1,1
chr1,56494408,56494537,2,"2,5",0,1,0,0,1
chr1,56494537,56494549,3,"2,4,5",0,1,0,1,1
chr1,56494549,56494632,4,"1,2,4,5",1,1,0,1,1
chr1,56494632,56494725,3,"1,4,5",1,0,0,1,1
chr1,56494725,56494757,2,"4,5",0,0,0,1,1
chr1,56548013,56548209,2,"4,5",0,0,0,1,1
chr1,58783996,58784216,2,"4,5",0,0,0,1,1
chr1,58885306,58885378,2,"4,5",0,0,0,1,1
chr1,58885378,58885416,3,"2,4,5",0,1,0,1,1
chr1,58885416,58885526,4,"1,2,4,5",1,1,0,1,1
chr1,58885526,58885592,3,"1,2,5",1,1,0,0,1
chr1,58885592,58885602,2,"2,5",0,1,0,0,1
chr1,59052199,59052201,2,"1,5",1,0,0,0,1
chr1,59052201,59052215,3,"1,4,5",1,0,0,1,1
chr1,59052215,59052375,4,"1,2,4,5",1,1,0,1,1
chr1,59052375,59052421,3,"2,4,5",0,1,0,1,1
chr1,59052421,59052428,2,"2,5",0,1,0,0,1
chr1,59052428,59052439,3,"1,2,5",1,1,0,0,1
chr1,59052439,59052604,2,"1,5",1,0,0,0,1
chr1,59730941,59730987,2,"1,5",1,0,0,0,1
chr1,59730987,59731042,3,"1,4,5",1,0,0,1,1
chr1,59731042,59731117,2,"1,5",1,0,0,0,1
chr1,59759586,59759590,2,"3,5",0,0,1,0,1
chr1,59759590,59759807,3,"3,4,5",0,0,1,1,1
chr1,62237880,62238100,2,"4,5",0,0,0,1,1
chr1,62892233,62892241,2,"1,5",1,0,0,0,1
chr1,62892241,62892263,3,"1,3,5",1,0,1,0,1
chr1,62892263,62892293,4,"1,2,3,5",1,1,1,0,1
chr1,62892293,62892370,5,"1,2,3,4,5",1,1,1,1,1
chr1,62892370,62892409,4,"1,2,3,5",1,1,1,0,1
chr1,62892409,62892471,3,"2,3,5",0,1,1,0,1
chr1,62892471,62892487,2,"2,5",0,1,0,0,1
chr1,63594400,63594493,2,"4,5",0,0,0,1,1
chr1,64987360,64987442,2,"3,5",0,0,1,0,1
chr1,64987442,64987590,3,"3,4,5",0,0,1,1,1
chr1,64987590,64987630,2,"4,5",0,0,0,1,1
chr1,64987646,64987690,2,"2,5",0,1,0,0,1
chr1,64987690,64987704,3,"2,3,5",0,1,1,0,1
chr1,64987704,64987706,4,"1,2,3,5",1,1,1,0,1
chr1,64987706,64987858,5,"1,2,3,4,5",1,1,1,1,1
chr1,64987858,64987870,4,"1,2,3,5",1,1,1,0,1
chr1,64987870,64987880,3,"1,3,5",1,0,1,0,1
chr1,64987880,64987915,2,"3,5",0,0,1,0,1
chr1,65002991,65003168,2,"4,5",0,0,0,1,1
chr1,66930622,66930654,2,"1,5",1,0,0,0,1
chr1,66930654,66930712,3,"1,4,5",1,0,0,1,1
chr1,66930712,66930798,2,"1,5",1,0,0,0,1
chr1,67686613,67686641,2,"3,5",0,0,1,0,1
chr1,67686641,67686843,3,"3,4,5",0,0,1,1,1
chr1,67686843,67686861,2,"4,5",0,0,0,1,1
chr1,67700883,67700885,2,"2,5",0,1,0,0,1
chr1,67700885,67701105,3,"2,4,5",0,1,0,1,1
chr1,67701105,67701107,2,"2,5",0,1,0,0,1
chr1,70410685,70410905,2,"4,5",0,0,0,1,1
chr1,71080932,71081152,2,"4,5",0,0,0,1,1
chr1,74731754,74731922,2,"4,5",0,0,0,1,1
chr1,84254031,84254251,2,"4,5",0,0,0,1,1
chr1,85283562,85283696,5,"1,2,3,4,5",1,1,1,1,1
chr1,85283696,85283700,4,"2,3,4,5",0,1,1,1,1
chr1,85283700,85283722,3,"3,4,5",0,0,1,1,1
chr1,85283722,85283725,2,"4,5",0,0,0,1,1
chr1,86780791,86780949,2,"4,5",0,0,0,1,1
chr1,86793115,86793177,2,"2,5",0,1,0,0,1
chr1,86793177,86793190,3,"2,3,5",0,1,1,0,1
chr1,86793190,86793215,4,"1,2,3,5",1,1,1,0,1
chr1,86793215,86793339,5,"1,2,3,4,5",1,1,1,1,1
chr1,86793339,86793343,4,"1,3,4,5",1,0,1,1,1
chr1,86793343,86793366,3,"1,3,5",1,0,1,0,1
chr1,86793366,86793407,2,"3,5",0,0,1,0,1
chr1,87328790,87328861,3,"1,3,5",1,0,1,0,1
chr1,87328861,87328966,4,"1,3,4,5",1,0,1,1,1
chr1,87328966,87328972,3,"3,4,5",0,0,1,1,1
chr1,87328972,87329020,2,"3,5",0,0,1,0,1
chr1,88935534,88935541,2,"4,5",0,0,0,1,1
chr1,88935541,88935754,3,"3,4,5",0,0,1,1,1
chr1,88935754,88935771,2,"3,5",0,0,1,0,1
chr1,89357149,89357379,2,"3,5",0,0,1,0,1
chr1,89587680,89587887,2,"4,5",0,0,0,1,1
chr1,89942838,89942839,2,"3,5",0,0,1,0,1
chr1,89942839,89942850,3,"1,3,5",1,0,1,0,1
chr1,89942850,89942993,4,"1,3,4,5",1,0,1,1,1
chr1,89942993,89943015,3,"1,3,5",1,0,1,0,1
chr1,89943015,89943068,2,"3,5",0,0,1,0,1
chr1,91016219,91016434,2,"4,5",0,0,0,1,1
chr1,91500663,91500664,2,"2,5",0,1,0,0,1
chr1,91500664,91500704,3,"2,3,5",0,1,1,0,1
chr1,91500704,91500721,4,"1,2,3,5",1,1,1,0,1
chr1,91500721,91500826,5,"1,2,3,4,5",1,1,1,1,1
chr1,91500826,91500870,4,"2,3,4,5",0,1,1,1,1
chr1,91500870,91500887,3,"2,3,5",0,1,1,0,1
chr1,91500887,91500894,2,"3,5",0,0,1,0,1
chr1,91827145,91827148,2,"3,5",0,0,1,0,1
chr1,91827148,91827161,3,"2,3,5",0,1,1,0,1
chr1,91827161,91827170,4,"1,2,3,5",1,1,1,0,1
chr1,91827170,91827329,5,"1,2,3,4,5",1,1,1,1,1
chr1,91827329,91827337,4,"1,2,3,5",1,1,1,0,1
chr1,91827337,91827372,3,"2,3,5",0,1,1,0,1
chr1,91827372,91827375,2,"3,5",0,0,1,0,1
chr1,92039017,92039041,2,"4,5",0,0,0,1,1
chr1,92039041,92039237,3,"3,4,5",0,0,1,1,1
chr1,92039237,92039271,2,"3,5",0,0,1,0,1
chr1,92505190,92505193,2,"2,5",0,1,0,0,1
chr1,92505193,92505200,3,"2,3,5",0,1,1,0,1
chr1,92505200,92505218,4,"1,2,3,5",1,1,1,0,1
chr1,92505218,92505376,5,"1,2,3,4,5",1,1,1,1,1
chr1,92505376,92505399,4,"2,3,4,5",0,1,1,1,1
chr1,92505399,92505414,3,"2,3,5",0,1,1,0,1
chr1,92505414,92505423,2,"3,5",0,0,1,0,1
chr1,92822994,92823025,2,"3,5",0,0,1,0,1
chr1,92823025,92823047,3,"2,3,5",0,1,1,0,1
chr1,92823047,92823155,4,"2,3,4,5",0,1,1,1,1
chr1,92823155,92823224,3,"2,3,5",0,1,1,0,1
chr1,92823224,92823249,2,"2,5",0,1,0,0,1
chr1,93179601,93179626,2,"3,5",0,0,1,0,1
chr1,93179626,93179757,3,"3,4,5",0,0,1,1,1
chr1,93179757,93179804,2,"3,5",0,0,1,0,1
chr1,93180331,93180352,2,"2,5",0,1,0,0,1
chr1,93180352,93180362,3,"2,3,5",0,1,1,0,1
chr1,93180362,93180392,4,"1,2,3,5",1,1,1,0,1
chr1,93180392,93180538,5,"1,2,3,4,5",1,1,1,1,1
chr1,93180538,93180544,4,"2,3,4,5",0,1,1,1,1
chr1,93180544,93180555,3,"2,3,5",0,1,1,0,1
chr1,93180555,93180582,2,"3,5",0,0,1,0,1
chr1,93275921,93275946,2,"4,5",0,0,0,1,1
chr1,93275946,93276122,3,"1,4,5",1,0,0,1,1
chr1,93276122,93276141,2,"4,5",0,0,0,1,1
chr1,93759010,93759012,2,"3,5",0,0,1,0,1
chr1,93759012,93759018,3,"2,3,5",0,1,1,0,1
chr1,93759018,93759127,4,"2,3,4,5",0,1,1,1,1
chr1,93759127,93759184,5,"1,2,3,4,5",1,1,1,1,1
chr1,93759184,93759233,4,"2,3,4,5",0,1,1,1,1
chr1,93759233,93759236,3,"2,3,5",0,1,1,0,1
chr1,93759236,93759240,2,"3,5",0,0,1,0,1
chr1,93847472,93847692,2,"4,5",0,0,0,1,1
chr1,94417383,94417399,2,"3,5",0,0,1,0,1
chr1,94417399,94417605,3,"3,4,5",0,0,1,1,1
chr1,94417605,94417619,2,"4,5",0,0,0,1,1
chr1,94417978,94418024,2,"3,5",0,0,1,0,1
chr1,94418024,94418046,3,"1,3,5",1,0,1,0,1
chr1,94418046,94418195,4,"1,3,4,5",1,0,1,1,1
chr1,94418195,94418200,3,"1,3,5",1,0,1,0,1
chr1,94418200,94418208,2,"3,5",0,0,1,0,1
chr1,95122205,95122425,2,"4,5",0,0,0,1,1
chr1,95234055,95234231,2,"1,5",1,0,0,0,1
chr1,99645292,99645299,2,"3,5",0,0,1,0,1
chr1,99645299,99645312,3,"2,3,5",0,1,1,0,1
chr1,99645312,99645338,4,"2,3,4,5",0,1,1,1,1
chr1,99645338,99645436,5,"1,2,3,4,5",1,1,1,1,1
chr1,99645436,99645486,4,"2,3,4,5",0,1,1,1,1
chr1,99645486,99645522,3,"2,3,5",0,1,1,0,1
chr1,99645522,99645523,2,"2,5",0,1,0,0,1
chr1,100896735,100896946,2,"4,5",0,0,0,1,1
chr1,101004142,101004150,2,"4,5",0,0,0,1,1
chr1,101004150,101004183,3,"2,4,5",0,1,0,1,1
chr1,101004183,101004220,4,"1,2,4,5",1,1,0,1,1
chr1,101004220,101004326,5,"1,2,3,4,5",1,1,1,1,1
chr1,101004326,101004332,4,"1,2,4,5",1,1,0,1,1
chr1,101004332,101004374,3,"2,4,5",0,1,0,1,1
chr1,101004374,101004382,2,"4,5",0,0,0,1,1
chr1,101026178,101026398,2,"4,5",0,0,0,1,1
chr1,101193808,101193815,2,"2,5",0,1,0,0,1
chr1,101193815,101193864,3,"2,4,5",0,1,0,1,1
chr1,101193864,101193876,4,"2,3,4,5",0,1,1,1,1
chr1,101193876,101193926,5,"1,2,3,4,5",1,1,1,1,1
chr1,101193926,101193980,4,"1,2,4,5",1,1,0,1,1
chr1,101193980,101194016,3,"2,4,5",0,1,0,1,1
chr1,101194016,101194032,2,"2,5",0,1,0,0,1
chr1,108646911,108646916,2,"2,5",0,1,0,0,1
chr1,108646916,108646958,3,"2,4,5",0,1,0,1,1
chr1,108646958,108646982,4,"1,2,4,5",1,1,0,1,1
chr1,108646982,108647046,5,"1,2,3,4,5",1,1,1,1,1
chr1,108647046,108647066,4,"1,2,4,5",1,1,0,1,1
chr1,108647066,108647125,3,"2,4,5",0,1,0,1,1
chr1,108647125,108647135,2,"2,5",0,1,0,0,1
chr1,109299365,109299380,2,"3,5",0,0,1,0,1
chr1,109299380,109299393,3,"2,3,5",0,1,1,0,1
chr1,109299393,109299406,4,"2,3,4,5",0,1,1,1,1
chr1,109299406,109299578,5,"1,2,3,4,5",1,1,1,1,1
chr1,109299578,109299582,4,"1,2,3,5",1,1,1,0,1
chr1,109299582,109299595,3,"2,3,5",0,1,1,0,1
chr1,109299595,109299604,2,"2,5",0,1,0,0,1
chr1,109307008,109307228,2,"4,5",0,0,0,1,1
chr1,109877365,109877382,2,"4,5",0,0,0,1,1
chr1,109877382,109877558,3,"1,4,5",1,0,0,1,1
chr1,109877558,109877585,2,"4,5",0,0,0,1,1
chr1,110034485,110034509,2,"2,5",0,1,0,0,1
chr1,110034509,110034590,3,"1,2,5",1,1,0,0,1
chr1,110034590,110034663,4,"1,2,4,5",1,1,0,1,1
chr1,110034663,110034685,3,"1,2,5",1,1,0,0,1
chr1,110034685,110034709,2,"2,5",0,1,0,0,1
chr1,110964087,110964093,2,"4,5",0,0,0,1,1
chr1,110964093,110964126,3,"1,4,5",1,0,0,1,1
chr1,110964126,110964196,4,"1,3,4,5",1,0,1,1,1
chr1,110964196,110964269,3,"1,4,5",1,0,0,1,1
chr1,110964269,110964283,2,"4,5",0,0,0,1,1
chr1,111110373,111110380,2,"4,5",0,0,0,1,1
chr1,111110380,111110556,3,"1,4,5",1,0,0,1,1
chr1,111110556,111110593,2,"4,5",0,0,0,1,1
chr1,111417821,111417855,2,"2,5",0,1,0,0,1
chr1,111417855,111417892,3,"2,3,5",0,1,1,0,1
chr1,111417892,111417919,4,"2,3,4,5",0,1,1,1,1
chr1,111417919,111418001,5,"1,2,3,4,5",1,1,1,1,1
chr1,111418001,111418009,4,"2,3,4,5",0,1,1,1,1
chr1,111418009,111418045,3,"2,3,5",0,1,1,0,1
chr1,111418045,111418076,2,"3,5",0,0,1,0,1
chr1,111535873,111536093,2,"4,5",0,0,0,1,1
chr1,111755618,111755838,2,"4,5",0,0,0,1,1
chr1,112620105,112620124,2,"3,5",0,0,1,0,1
chr1,113812466,113812686,2,"4,5",0,0,0,1,1
chr1,113982631,113982649,2,"2,5",0,1,0,0,1
chr1,113982649,113982661,3,"2,3,5",0,1,1,0,1
chr1,113982661,113982719,4,"2,3,4,5",0,1,1,1,1
chr1,113982719,113982831,5,"1,2,3,4,5",1,1,1,1,1
chr1,113982831,113982855,4,"2,3,4,5",0,1,1,1,1
chr1,113982855,113982858,3,"3,4,5",0,0,1,1,1
chr1,113982858,113982879,2,"3,5",0,0,1,0,1
chr1,114581629,114581849,2,"4,5",0,0,0,1,1
chr1,116508789,116509009,2,"4,5",0,0,0,1,1
chr1,116916678,116916693,2,"4,5",0,0,0,1,1
chr1,116916693,116916898,3,"2,4,5",0,1,0,1,1
chr1,116916898,116916917,2,"2,5",0,1,0,0,1
chr1,117544820,117544845,2,"3,5",0,0,1,0,1
chr1,117544845,117544874,3,"2,3,5",0,1,1,0,1
chr1,117544874,117544880,4,"1,2,3,5",1,1,1,0,1
chr1,117544880,117545007,5,"1,2,3,4,5",1,1,1,1,1
chr1,117545007,117545050,4,"1,2,3,5",1,1,1,0,1
chr1,117545050,117545069,2,"2,5",0,1,0,0,1
chr1,119468035,119468043,2,"2,5",0,1,0,0,1
chr1,119468043,119468062,3,"2,4,5",0,1,0,1,1
chr1,119468062,119468066,4,"2,3,4,5",0,1,1,1,1
chr1,119468066,119468242,5,"1,2,3,4,5",1,1,1,1,1
chr1,119468242,119468259,4,"2,3,4,5",0,1,1,1,1
chr1,119468259,119468263,3,"3,4,5",0,0,1,1,1
chr1,119468263,119468292,2,"3,5",0,0,1,0,1
chr1,120850745,120850784,2,"4,5",0,0,0,1,1
chr1,120850784,120850960,3,"1,4,5",1,0,0,1,1
chr1,120850960,120850965,2,"4,5",0,0,0,1,1
chr1,121522108,121522126,2,"3,5",0,0,1,0,1
chr1,121522126,121522155,3,"2,3,5",0,1,1,0,1
chr1,121522155,121522185,4,"2,3,4,5",0,1,1,1,1
chr1,121522185,121522257,5,"1,2,3,4,5",1,1,1,1,1
chr1,121522257,121522324,4,"2,3,4,5",0,1,1,1,1
chr1,121522324,121522338,3,"2,3,5",0,1,1,0,1
chr1,121522338,121522350,2,"2,5",0,1,0,0,1
chr1,145714777,145714853,2,"3,5",0,0,1,0,1
chr1,145714853,145715007,3,"3,4,5",0,0,1,1,1
chr1,145715007,145715073,2,"4,5",0,0,0,1,1
chr1,146043906,146043928,2,"4,5",0,0,0,1,1
chr1,146043928,146043951,3,"2,4,5",0,1,0,1,1
chr1,146043951,146043965,4,"1,2,4,5",1,1,0,1,1
chr1,146043965,146044076,5,"1,2,3,4,5",1,1,1,1,1
chr1,146044076,146044123,4,"1,2,4,5",1,1,0,1,1
chr1,146044123,146044127,3,"1,2,5",1,1,0,0,1
chr1,146044127,146044152,2,"2,5",0,1,0,0,1
chr1,148388572,148388649,3,"2,4,5",0,1,0,1,1
chr1,148388649,148388657,2,"4,5",0,0,0,1,1
chr1,149887522,149887693,3,"3,4,5",0,0,1,1,1
chr1,149887693,149887714,2,"3,5",0,0,1,0,1
chr1,149927677,149927897,2,"4,5",0,0,0,1,1
chr1,150067183,150067193,2,"3,5",0,0,1,0,1
chr1,150067193,150067201,4,"2,3,4,5",0,1,1,1,1
chr1,150067201,150067377,5,"1,2,3,4,5",1,1,1,1,1
chr1,150067377,150067394,4,"2,3,4,5",0,1,1,1,1
chr1,150067394,150067413,3,"2,3,5",0,1,1,0,1
chr1,150067413,150067417,2,"2,5",0,1,0,0,1
chr1,150213619,150213839,2,"4,5",0,0,0,1,1
chr1,150293750,150293970,2,"4,5",0,0,0,1,1
chr1,150364602,150364636,2,"4,5",0,0,0,1,1
chr1,150364636,150364812,3,"1,4,5",1,0,0,1,1
chr1,150364812,150364814,2,"4,5",0,0,0,1,1
chr1,150548920,150549140,2,"4,5",0,0,0,1,1
chr1,150552369,150552390,2,"2,5",0,1,0,0,1
chr1,150552390,150552391,3,"2,4,5",0,1,0,1,1
chr1,150552391,150552404,4,"2,3,4,5",0,1,1,1,1
chr1,150552404,150552570,5,"1,2,3,4,5",1,1,1,1,1
chr1,150552570,150552590,4,"2,3,4,5",0,1,1,1,1
chr1,150552590,150552593,3,"2,3,5",0,1,1,0,1
chr1,150552593,150552621,2,"3,5",0,0,1,0,1
chr1,150579726,150579787,2,"3,5",0,0,1,0,1
chr1,150579787,150579956,3,"1,3,5",1,0,1,0,1
chr1,150579956,150579963,2,"1,5",1,0,0,0,1
chr1,150604806,150605026,2,"4,5",0,0,0,1,1
chr1,150611577,150611595,2,"3,5",0,0,1,0,1
chr1,150611595,150611604,3,"1,3,5",1,0,1,0,1
chr1,150611604,150611616,4,"1,3,4,5",1,0,1,1,1
chr1,150611616,150611771,5,"1,2,3,4,5",1,1,1,1,1
chr1,150611771,150611783,4,"2,3,4,5",0,1,1,1,1
chr1,150611783,150611807,3,"2,3,5",0,1,1,0,1
chr1,150611807,150611840,2,"2,5",0,1,0,0,1
chr1,150876813,150876826,2,"4,5",0,0,0,1,1
chr1,150876826,150876860,3,"2,4,5",0,1,0,1,1
chr1,150876860,150876894,4,"2,3,4,5",0,1,1,1,1
chr1,150876894,150876936,5,"1,2,3,4,5",1,1,1,1,1
chr1,150876936,150876968,4,"1,2,4,5",1,1,0,1,1
chr1,150876968,150877031,3,"2,4,5",0,1,0,1,1
chr1,150877031,150877050,2,"2,5",0,1,0,0,1
chr1,150971279,150971284,2,"3,5",0,0,1,0,1
chr1,150971284,150971300,3,"3,4,5",0,0,1,1,1
chr1,150971300,150971341,4,"1,3,4,5",1,0,1,1,1
chr1,150971341,150971459,5,"1,2,3,4,5",1,1,1,1,1
chr1,150971459,150971461,4,"2,3,4,5",0,1,1,1,1
chr1,150971461,150971491,3,"3,4,5",0,0,1,1,1
chr1,150971491,150971509,2,"3,5",0,0,1,0,1
chr1,150981420,150981422,2,"2,5",0,1,0,0,1
chr1,150981422,150981440,3,"2,4,5",0,1,0,1,1
chr1,150981440,150981569,4,"1,2,4,5",1,1,0,1,1
chr1,151008203,151008347,2,"4,5",0,0,0,1,1
chr1,151008347,151008412,3,"1,4,5",1,0,0,1,1
chr1,151008412,151008523,2,"1,5",1,0,0,0,1
chr1,151013459,151013679,2,"4,5",0,0,0,1,1
chr1,151059532,151059537,2,"3,5",0,0,1,0,1
chr1,151059537,151059573,3,"2,3,5",0,1,1,0,1
chr1,151059573,151059594,4,"2,3,4,5",0,1,1,1,1
chr1,151059594,151059718,5,"1,2,3,4,5",1,1,1,1,1
chr1,151059718,151059754,4,"2,3,4,5",0,1,1,1,1
chr1,151059754,151059761,3,"2,3,5",0,1,1,0,1
chr1,151059761,151059762,2,"3,5",0,0,1,0,1
chr1,151165980,151166200,2,"4,5",0,0,0,1,1
chr1,151281596,151281622,2,"4,5",0,0,0,1,1
chr1,151281622,151281816,3,"3,4,5",0,0,1,1,1
chr1,151281816,151281852,2,"3,5",0,0,1,0,1
chr1,151347271,151347491,2,"4,5",0,0,0,1,1
chr1,151513902,151513911,2,"3,5",0,0,1,0,1
chr1,151513911,151513932,3,"2,3,5",0,1,1,0,1
chr1,151513932,151513954,4,"1,2,3,5",1,1,1,0,1
chr1,151513954,151514083,5,"1,2,3,4,5",1,1,1,1,1
chr1,151514083,151514108,4,"1,2,3,5",1,1,1,0,1
chr1,151514108,151514132,3,"2,3,5",0,1,1,0,1
chr1,151514132,151514135,2,"2,5",0,1,0,0,1
chr1,151547292,151547319,2,"3,5",0,0,1,0,1
