chrom,start,end,peak_count,files,ENCFF001WUM.bed.gz,ENCFF001WUL.bed.gz,TF_TSS_10kb_named.bed
chr1,36183222,36185098,3,"1,2,3",1,1,1
chr1,36233516,36233581,3,"1,2,3",1,1,1
chr1,36234104,36236027,3,"1,2,3",1,1,1
chr1,36348818,36349624,3,"1,2,3",1,1,1
chr1,36395664,36398259,3,"1,2,3",1,1,1
chr1,36620705,36623745,3,"1,2,3",1,1,1
chr1,36623920,36624371,3,"1,2,3",1,1,1
chr1,36626307,36627131,3,"1,2,3",1,1,1
chr1,36771942,36773193,3,"1,2,3",1,1,1
chr1,36788495,36789892,3,"1,2,3",1,1,1
chr1,38000323,38000471,3,"1,2,3",1,1,1
chr1,38018611,38019258,3,"1,2,3",1,1,1
chr1,38218147,38218237,3,"1,2,3",1,1,1
chr1,38218824,38218864,3,"1,2,3",1,1,1
chr1,38396337,38396437,3,"1,2,3",1,1,1
chr1,38396633,38398101,3,"1,2,3",1,1,1
chr1,38469916,38471262,3,"1,2,3",1,1,1
chr1,38477852,38479487,3,"1,2,3",1,1,1
chr1,38479717,38479987,3,"1,2,3",1,1,1
chr1,39491301,39493400,3,"1,2,3",1,1,1
chr1,39569092,39569169,3,"1,2,3",1,1,1
chr1,39569700,39570857,3,"1,2,3",1,1,1
chr1,39571029,39573771,3,"1,2,3",1,1,1
chr1,39623715,39625585,3,"1,2,3",1,1,1
chr1,39625858,39626013,3,"1,2,3",1,1,1
chr1,39640221,39640708,3,"1,2,3",1,1,1
chr1,39649308,39649423,3,"1,2,3",1,1,1
chr1,39651403,39651551,3,"1,2,3",1,1,1
chr1,39657520,39657635,3,"1,2,3",1,1,1
chr1,39657846,39658489,3,"1,2,3",1,1,1
chr1,39670083,39672141,3,"1,2,3",1,1,1
chr1,39956614,39957569,3,"1,2,3",1,1,1
chr1,40038814,40043007,3,"1,2,3",1,1,1
chr1,40071697,40072111,3,"1,2,3",1,1,1
chr1,40072431,40072657,3,"1,2,3",1,1,1
chr1,40137264,40138208,3,"1,2,3",1,1,1
chr1,40156700,40158261,3,"1,2,3",1,1,1
chr1,40254274,40255598,3,"1,2,3",1,1,1
chr1,40265005,40265122,3,"1,2,3",1,1,1
chr1,40347671,40349348,3,"1,2,3",1,1,1
chr1,40358471,40358779,3,"1,2,3",1,1,1
chr1,40366304,40368447,3,"1,2,3",1,1,1
chr1,40504899,40508163,3,"1,2,3",1,1,1
chr1,40508380,40508549,3,"1,2,3",1,1,1
chr1,40561948,40563512,3,"1,2,3",1,1,1
chr1,40618640,40618794,3,"1,2,3",1,1,1
chr1,40626495,40629014,3,"1,2,3",1,1,1
chr1,40781070,40781446,3,"1,2,3",1,1,1
chr1,40782103,40782842,3,"1,2,3",1,1,1
chr1,40804617,40804977,3,"1,2,3",1,1,1
chr1,40973820,40975344,3,"1,2,3",1,1,1
chr1,41249439,41249463,3,"1,2,3",1,1,1
chr1,41267569,41268166,3,"1,2,3",1,1,1
chr1,42044462,42044921,3,"1,2,3",1,1,1
chr1,42327713,42327846,3,"1,2,3",1,1,1
chr1,42328051,42328773,3,"1,2,3",1,1,1
chr1,42383186,42384723,3,"1,2,3",1,1,1
chr1,42386079,42386161,3,"1,2,3",1,1,1
chr1,42500480,42502383,3,"1,2,3",1,1,1
chr1,42798753,42802264,3,"1,2,3",1,1,1
chr1,42806048,42806475,3,"1,2,3",1,1,1
chr1,42845603,42846364,3,"1,2,3",1,1,1
chr1,42846521,42847189,3,"1,2,3",1,1,1
chr1,42921233,42923367,3,"1,2,3",1,1,1
chr1,42927948,42929725,3,"1,2,3",1,1,1
chr1,43146488,43151860,3,"1,2,3",1,1,1
chr1,43152452,43152557,3,"1,2,3",1,1,1
chr1,43281613,43283747,3,"1,2,3",1,1,1
chr1,43288720,43288865,3,"1,2,3",1,1,1
chr1,43389002,43389053,3,"1,2,3",1,1,1
chr1,43389208,43391091,3,"1,2,3",1,1,1
chr1,43854416,43856710,3,"1,2,3",1,1,1
chr1,43938717,43938767,3,"1,2,3",1,1,1
chr1,43996080,43998375,3,"1,2,3",1,1,1
chr1,44114719,44117647,3,"1,2,3",1,1,1
chr1,44172017,44174490,3,"1,2,3",1,1,1
chr1,44411364,44413803,3,"1,2,3",1,1,1
chr1,44678420,44680062,3,"1,2,3",1,1,1
chr1,44793168,44793215,3,"1,2,3",1,1,1
chr1,44794059,44794335,3,"1,2,3",1,1,1
chr1,44819718,44820864,3,"1,2,3",1,1,1
chr1,44821058,44821561,3,"1,2,3",1,1,1
chr1,45240337,45242218,3,"1,2,3",1,1,1
chr1,45638155,45638268,3,"1,2,3",1,1,1
chr1,45645264,45645998,3,"1,2,3",1,1,1
chr1,45792040,45793061,3,"1,2,3",1,1,1
chr1,46048828,46052330,3,"1,2,3",1,1,1
chr1,46268557,46269362,3,"1,2,3",1,1,1
chr1,46269710,46271144,3,"1,2,3",1,1,1
chr1,46337869,46338015,3,"1,2,3",1,1,1
chr1,46597715,46599726,3,"1,2,3",1,1,1
chr1,46663090,46665115,3,"1,2,3",1,1,1
chr1,46766534,46767838,3,"1,2,3",1,1,1
chr1,46932172,46932625,3,"1,2,3",1,1,1
chr1,47069015,47070559,3,"1,2,3",1,1,1
chr1,47081502,47083051,3,"1,2,3",1,1,1
chr1,47132686,47134757,3,"1,2,3",1,1,1
chr1,47183072,47185501,3,"1,2,3",1,1,1
chr1,47697133,47697721,3,"1,2,3",1,1,1
chr1,51339215,51339563,3,"1,2,3",1,1,1
chr1,51701278,51704182,3,"1,2,3",1,1,1
chr1,51795862,51795990,3,"1,2,3",1,1,1
chr1,51796291,51796880,3,"1,2,3",1,1,1
chr1,51810408,51810664,3,"1,2,3",1,1,1
chr1,51982551,51982756,3,"1,2,3",1,1,1
chr1,51983170,51985441,3,"1,2,3",1,1,1
chr1,52035440,52035578,3,"1,2,3",1,1,1
chr1,52155411,52155610,3,"1,2,3",1,1,1
chr1,52155774,52156499,3,"1,2,3",1,1,1
chr1,52156663,52156902,3,"1,2,3",1,1,1
chr1,52194223,52196929,3,"1,2,3",1,1,1
chr1,52340838,52341732,3,"1,2,3",1,1,1
chr1,52342013,52342608,3,"1,2,3",1,1,1
chr1,52342839,52345467,3,"1,2,3",1,1,1
chr1,52362684,52362841,3,"1,2,3",1,1,1
chr1,52363082,52363199,3,"1,2,3",1,1,1
chr1,52364036,52364244,3,"1,2,3",1,1,1
chr1,52607059,52609073,3,"1,2,3",1,1,1
chr1,52832511,52832619,3,"1,2,3",1,1,1
chr1,52833921,52834407,3,"1,2,3",1,1,1
chr1,52871216,52871602,3,"1,2,3",1,1,1
chr1,53173898,53174019,3,"1,2,3",1,1,1
chr1,53191629,53193458,3,"1,2,3",1,1,1
chr1,53307650,53310199,3,"1,2,3",1,1,1
chr1,53310422,53310476,3,"1,2,3",1,1,1
chr1,53421200,53421367,3,"1,2,3",1,1,1
chr1,53685097,53687132,3,"1,2,3",1,1,1
chr1,54409756,54409780,3,"1,2,3",1,1,1
chr1,54410259,54413408,3,"1,2,3",1,1,1
chr1,54517013,54517226,3,"1,2,3",1,1,1
chr1,54517442,54520265,3,"1,2,3",1,1,1
chr1,55007297,55008933,3,"1,2,3",1,1,1
chr1,55229020,55231005,3,"1,2,3",1,1,1
chr1,59011223,59013025,3,"1,2,3",1,1,1
chr1,59280966,59282599,3,"1,2,3",1,1,1
chr1,59761161,59762329,3,"1,2,3",1,1,1
chr1,59762515,59763237,3,"1,2,3",1,1,1
chr1,59763394,59763418,3,"1,2,3",1,1,1
chr1,60119425,60119634,3,"1,2,3",1,1,1
chr1,61635935,61635973,3,"1,2,3",1,1,1
chr1,61649427,61650537,3,"1,2,3",1,1,1
chr1,62189530,62191722,3,"1,2,3",1,1,1
chr1,62207101,62209477,3,"1,2,3",1,1,1
chr1,62784464,62785449,3,"1,2,3",1,1,1
chr1,62901020,62904908,3,"1,2,3",1,1,1
chr1,62905305,62905496,3,"1,2,3",1,1,1
chr1,62905718,62905799,3,"1,2,3",1,1,1
chr1,63152374,63154916,3,"1,2,3",1,1,1
chr1,63245614,63246168,3,"1,2,3",1,1,1
chr1,63248823,63250993,3,"1,2,3",1,1,1
chr1,63782632,63783812,3,"1,2,3",1,1,1
chr1,63787700,63789952,3,"1,2,3",1,1,1
chr1,63833196,63834187,3,"1,2,3",1,1,1
chr1,64197167,64198207,3,"1,2,3",1,1,1
chr1,64384115,64384706,3,"1,2,3",1,1,1
chr1,64385744,64386566,3,"1,2,3",1,1,1
chr1,64935097,64937185,3,"1,2,3",1,1,1
chr1,64970779,64972148,3,"1,2,3",1,1,1
chr1,65152774,65152966,3,"1,2,3",1,1,1
chr1,65429391,65430652,3,"1,2,3",1,1,1
chr1,66635011,66635319,3,"1,2,3",1,1,1
chr1,66672725,66672773,3,"1,2,3",1,1,1
chr1,66673351,66673375,3,"1,2,3",1,1,1
chr1,66727856,66728244,3,"1,2,3",1,1,1
chr1,66737416,66737616,3,"1,2,3",1,1,1
chr1,66797283,66802723,3,"1,2,3",1,1,1
chr1,66805296,66805991,3,"1,2,3",1,1,1
chr1,66806365,66806679,3,"1,2,3",1,1,1
chr1,66807011,66807234,3,"1,2,3",1,1,1
chr1,66807386,66807791,3,"1,2,3",1,1,1
chr1,66808235,66808931,3,"1,2,3",1,1,1
chr1,66813150,66813259,3,"1,2,3",1,1,1
chr1,66815189,66816194,3,"1,2,3",1,1,1
chr1,66818976,66819127,3,"1,2,3",1,1,1
chr1,66819762,66820604,3,"1,2,3",1,1,1
chr1,67397810,67401039,3,"1,2,3",1,1,1
chr1,67410261,67410435,3,"1,2,3",1,1,1
chr1,67519630,67520565,3,"1,2,3",1,1,1
chr1,67833395,67833501,3,"1,2,3",1,1,1
chr1,68151761,68153859,3,"1,2,3",1,1,1
chr1,68154086,68154476,3,"1,2,3",1,1,1
chr1,68166113,68166235,3,"1,2,3",1,1,1
chr1,68515608,68516573,3,"1,2,3",1,1,1
chr1,70669682,70670657,3,"1,2,3",1,1,1
chr1,72747903,72748463,3,"1,2,3",1,1,1
chr1,72748692,72750511,3,"1,2,3",1,1,1
chr1,75195620,75200500,3,"1,2,3",1,1,1
chr1,75647092,75647554,3,"1,2,3",1,1,1
chr1,75840991,75841661,3,"1,2,3",1,1,1
chr1,76080441,76081752,3,"1,2,3",1,1,1
chr1,77685987,77686151,3,"1,2,3",1,1,1
chr1,77788154,77788165,3,"1,2,3",1,1,1
chr1,77788356,77788480,3,"1,2,3",1,1,1
chr1,77808522,77808786,3,"1,2,3",1,1,1
chr1,77813668,77813772,3,"1,2,3",1,1,1
chr1,77999725,77999772,3,"1,2,3",1,1,1
chr1,78004878,78005425,3,"1,2,3",1,1,1
chr1,78223761,78223857,3,"1,2,3",1,1,1
chr1,78224027,78225674,3,"1,2,3",1,1,1
chr1,78669271,78669386,3,"1,2,3",1,1,1
chr1,79518717,79519051,3,"1,2,3",1,1,1
chr1,84542284,84545146,3,"1,2,3",1,1,1
chr1,84639552,84640455,3,"1,2,3",1,1,1
chr1,85154922,85157356,3,"1,2,3",1,1,1
chr1,85247904,85248380,3,"1,2,3",1,1,1
chr1,85462211,85464043,3,"1,2,3",1,1,1
chr1,85464202,85464269,3,"1,2,3",1,1,1
chr1,85603404,85603523,3,"1,2,3",1,1,1
chr1,85723923,85725811,3,"1,2,3",1,1,1
chr1,86860827,86862639,3,"1,2,3",1,1,1
chr1,87795286,87798366,3,"1,2,3",1,1,1
chr1,87800424,87801776,3,"1,2,3",1,1,1
chr1,87802060,87802382,3,"1,2,3",1,1,1
chr1,88928032,88928171,3,"1,2,3",1,1,1
chr1,88928326,88928792,3,"1,2,3",1,1,1
chr1,89315273,89315314,3,"1,2,3",1,1,1
chr1,89355437,89355581,3,"1,2,3",1,1,1
chr1,89355875,89359480,3,"1,2,3",1,1,1
chr1,89530788,89530922,3,"1,2,3",1,1,1
chr1,89591605,89591852,3,"1,2,3",1,1,1
chr1,89989524,89991508,3,"1,2,3",1,1,1
chr1,92198191,92198275,3,"1,2,3",1,1,1
chr1,92202079,92202856,3,"1,2,3",1,1,1
chr1,92292977,92294195,3,"1,2,3",1,1,1
chr1,92296168,92296427,3,"1,2,3",1,1,1
chr1,92763354,92765794,3,"1,2,3",1,1,1
chr1,93270482,93270493,3,"1,2,3",1,1,1
chr1,93270712,93270904,3,"1,2,3",1,1,1
chr1,93382984,93383110,3,"1,2,3",1,1,1
chr1,93387832,93388684,3,"1,2,3",1,1,1
chr1,93389160,93390454,3,"1,2,3",1,1,1
chr1,93912535,93915561,3,"1,2,3",1,1,1
chr1,94137780,94137896,3,"1,2,3",1,1,1
chr1,94138109,94138329,3,"1,2,3",1,1,1
chr1,94141989,94142144,3,"1,2,3",1,1,1
chr1,94144518,94144607,3,"1,2,3",1,1,1
chr1,94144782,94148149,3,"1,2,3",1,1,1
chr1,94157540,94157706,3,"1,2,3",1,1,1
chr1,94157865,94158764,3,"1,2,3",1,1,1
chr1,94158935,94159244,3,"1,2,3",1,1,1
chr1,94245612,94245625,3,"1,2,3",1,1,1
chr1,94311178,94314088,3,"1,2,3",1,1,1
chr1,94341723,94341962,3,"1,2,3",1,1,1
chr1,94343191,94343267,3,"1,2,3",1,1,1
chr1,94534633,94534777,3,"1,2,3",1,1,1
chr1,94535192,94535236,3,"1,2,3",1,1,1
chr1,94890975,94891092,3,"1,2,3",1,1,1
chr1,94891320,94892022,3,"1,2,3",1,1,1
chr1,95320072,95320928,3,"1,2,3",1,1,1
chr1,98372197,98372899,3,"1,2,3",1,1,1
chr1,99470588,99471051,3,"1,2,3",1,1,1
chr1,99637061,99637186,3,"1,2,3",1,1,1
chr1,99839794,99839919,3,"1,2,3",1,1,1
chr1,100239593,100239826,3,"1,2,3",1,1,1
chr1,100714272,100715997,3,"1,2,3",1,1,1
chr1,101004661,101005125,3,"1,2,3",1,1,1
chr1,101005289,101005473,3,"1,2,3",1,1,1
chr1,101721530,101722278,3,"1,2,3",1,1,1
chr1,103570493,103570578,3,"1,2,3",1,1,1
chr1,103571508,103571588,3,"1,2,3",1,1,1
chr1,103571772,103574895,3,"1,2,3",1,1,1
chr1,104067521,104070036,3,"1,2,3",1,1,1
chr1,104070331,104070437,3,"1,2,3",1,1,1
chr1,108213578,108213801,3,"1,2,3",1,1,1
chr1,108225175,108226360,3,"1,2,3",1,1,1
chr1,108227232,108227444,3,"1,2,3",1,1,1
chr1,108228121,108231573,3,"1,2,3",1,1,1
chr1,108506882,108507036,3,"1,2,3",1,1,1
chr1,108507379,108507440,3,"1,2,3",1,1,1
chr1,108507876,108508552,3,"1,2,3",1,1,1
chr1,108740455,108740660,3,"1,2,3",1,1,1
chr1,108741022,108744131,3,"1,2,3",1,1,1
chr1,109102112,109102634,3,"1,2,3",1,1,1
chr1,109102939,109104288,3,"1,2,3",1,1,1
chr1,109104857,109104963,3,"1,2,3",1,1,1
chr1,109203918,109204430,3,"1,2,3",1,1,1
chr1,109289237,109290601,3,"1,2,3",1,1,1
chr1,109504708,109506956,3,"1,2,3",1,1,1
chr1,109583054,109585465,3,"1,2,3",1,1,1
chr1,109617444,109619161,3,"1,2,3",1,1,1
chr1,109622598,109622865,3,"1,2,3",1,1,1
chr1,109623017,109623030,3,"1,2,3",1,1,1
chr1,109632021,109635151,3,"1,2,3",1,1,1
chr1,109642315,109643959,3,"1,2,3",1,1,1
chr1,109644229,109644590,3,"1,2,3",1,1,1
chr1,109654965,109655805,3,"1,2,3",1,1,1
chr1,109724258,109724278,3,"1,2,3",1,1,1
chr1,109740122,109740211,3,"1,2,3",1,1,1
chr1,109756145,109758317,3,"1,2,3",1,1,1
chr1,109817204,109818026,3,"1,2,3",1,1,1
chr1,109818194,109818407,3,"1,2,3",1,1,1
chr1,109824365,109826580,3,"1,2,3",1,1,1
chr1,110025649,110027515,3,"1,2,3",1,1,1
chr1,110036376,110037738,3,"1,2,3",1,1,1
chr1,110051784,110052997,3,"1,2,3",1,1,1
chr1,110075298,110075615,3,"1,2,3",1,1,1
chr1,110089321,110092449,3,"1,2,3",1,1,1
chr1,110092605,110092628,3,"1,2,3",1,1,1
chr1,110161678,110164650,3,"1,2,3",1,1,1
chr1,110198834,110199357,3,"1,2,3",1,1,1
chr1,110210221,110210558,3,"1,2,3",1,1,1
chr1,110282140,110283384,3,"1,2,3",1,1,1
chr1,110334875,110334933,3,"1,2,3",1,1,1
chr1,110335183,110335227,3,"1,2,3",1,1,1
chr1,110335584,110335686,3,"1,2,3",1,1,1
chr1,110366958,110367048,3,"1,2,3",1,1,1
chr1,110452573,110452732,3,"1,2,3",1,1,1
chr1,110452898,110456954,3,"1,2,3",1,1,1
chr1,110522277,110522508,3,"1,2,3",1,1,1
chr1,110527109,110527251,3,"1,2,3",1,1,1
chr1,110873605,110873789,3,"1,2,3",1,1,1
chr1,110879393,110879500,3,"1,2,3",1,1,1
chr1,110879656,110883154,3,"1,2,3",1,1,1
chr1,110931611,110931709,3,"1,2,3",1,1,1
chr1,110931939,110934127,3,"1,2,3",1,1,1
chr1,110935996,110937566,3,"1,2,3",1,1,1
chr1,110948766,110949179,3,"1,2,3",1,1,1
chr1,110949395,110951304,3,"1,2,3",1,1,1
chr1,111148935,111149627,3,"1,2,3",1,1,1
chr1,111681483,111684422,3,"1,2,3",1,1,1
chr1,111746601,111747471,3,"1,2,3",1,1,1
chr1,111990089,111993493,3,"1,2,3",1,1,1
chr1,112531692,112531928,3,"1,2,3",1,1,1
chr1,112532581,112533217,3,"1,2,3",1,1,1
chr1,112932960,112933423,3,"1,2,3",1,1,1
chr1,113008751,113009310,3,"1,2,3",1,1,1
chr1,113160258,113164353,3,"1,2,3",1,1,1
chr1,113177842,113178031,3,"1,2,3",1,1,1
chr1,113391954,113392719,3,"1,2,3",1,1,1
chr1,113397422,113397481,3,"1,2,3",1,1,1
chr1,113931068,113936104,3,"1,2,3",1,1,1
chr1,113936663,113937607,3,"1,2,3",1,1,1
chr1,113938739,113938757,3,"1,2,3",1,1,1
chr1,113939036,113939192,3,"1,2,3",1,1,1
chr1,113976661,113977011,3,"1,2,3",1,1,1
chr1,113977164,113977204,3,"1,2,3",1,1,1
chr1,113977408,113978196,3,"1,2,3",1,1,1
chr1,113981455,113981580,3,"1,2,3",1,1,1
chr1,113981869,113982129,3,"1,2,3",1,1,1
chr1,113999295,114000268,3,"1,2,3",1,1,1
chr1,114347202,114347509,3,"1,2,3",1,1,1
chr1,114347682,114347846,3,"1,2,3",1,1,1
chr1,114352526,114355749,3,"1,2,3",1,1,1
chr1,114470654,114470922,3,"1,2,3",1,1,1
chr1,114471141,114473625,3,"1,2,3",1,1,1
chr1,114474109,114474201,3,"1,2,3",1,1,1
chr1,114694908,114696291,3,"1,2,3",1,1,1
chr1,115051379,115055049,3,"1,2,3",1,1,1
chr1,115631584,115631872,3,"1,2,3",1,1,1
chr1,115631953,115633089,3,"1,2,3",1,1,1
chr1,115641892,115641991,3,"1,2,3",1,1,1
chr1,116518289,116519824,3,"1,2,3",1,1,1
chr1,116681606,116681658,3,"1,2,3",1,1,1
chr1,116694794,116695283,3,"1,2,3",1,1,1
chr1,116710592,116711539,3,"1,2,3",1,1,1
chr1,116915155,116917612,3,"1,2,3",1,1,1
chr1,116917815,116918014,3,"1,2,3",1,1,1
chr1,116918240,116919324,3,"1,2,3",1,1,1
chr1,116919816,116919922,3,"1,2,3",1,1,1
chr1,116960036,116961879,3,"1,2,3",1,1,1
chr1,117112038,117112048,3,"1,2,3",1,1,1
chr1,117112384,117114307,3,"1,2,3",1,1,1
chr1,117131800,117131896,3,"1,2,3",1,1,1
chr1,117600933,117604168,3,"1,2,3",1,1,1
chr1,117689553,117689614,3,"1,2,3",1,1,1
chr1,117689995,117690670,3,"1,2,3",1,1,1
chr1,119503395,119503526,3,"1,2,3",1,1,1
chr1,119543288,119543367,3,"1,2,3",1,1,1
chr1,119549429,119549681,3,"1,2,3",1,1,1
chr1,120189705,120191775,3,"1,2,3",1,1,1
chr1,120218046,120218445,3,"1,2,3",1,1,1
chr1,120905772,120906124,3,"1,2,3",1,1,1
chr1,120906300,120906333,3,"1,2,3",1,1,1
chr1,121137785,121138955,3,"1,2,3",1,1,1
chr1,121143250,121143620,3,"1,2,3",1,1,1
chr1,143466852,143467403,3,"1,2,3",1,1,1
chr1,143743130,143743660,3,"1,2,3",1,1,1
chr1,143743927,143744187,3,"1,2,3",1,1,1
chr1,143744476,143744533,3,"1,2,3",1,1,1
chr1,143879837,143879995,3,"1,2,3",1,1,1
chr1,143911944,143912040,3,"1,2,3",1,1,1
chr1,143912255,143912275,3,"1,2,3",1,1,1
chr1,143912469,143912535,3,"1,2,3",1,1,1
chr1,143913378,143913519,3,"1,2,3",1,1,1
chr1,143914136,143914149,3,"1,2,3",1,1,1
chr1,143915383,143915499,3,"1,2,3",1,1,1
chr1,145096093,145097976,3,"1,2,3",1,1,1
chr1,145104248,145104460,3,"1,2,3",1,1,1
chr1,145139195,145139503,3,"1,2,3",1,1,1
chr1,145139905,145140098,3,"1,2,3",1,1,1
chr1,145397772,145400073,3,"1,2,3",1,1,1
chr1,145506479,145508900,3,"1,2,3",1,1,1
chr1,145515093,145517329,3,"1,2,3",1,1,1
chr1,145517497,145517604,3,"1,2,3",1,1,1
chr1,145574701,145577046,3,"1,2,3",1,1,1
chr1,145609344,145611571,3,"1,2,3",1,1,1
chr1,145713423,145714380,3,"1,2,3",1,1,1
chr1,145723723,145724009,3,"1,2,3",1,1,1
chr1,145825638,145826031,3,"1,2,3",1,1,1
chr1,145826344,145826408,3,"1,2,3",1,1,1
chr1,145826663,145827165,3,"1,2,3",1,1,1
chr1,146009389,146009712,3,"1,2,3",1,1,1
chr1,146373508,146373806,3,"1,2,3",1,1,1
chr1,146374069,146375054,3,"1,2,3",1,1,1
chr1,146555546,146557203,3,"1,2,3",1,1,1
chr1,147070578,147071817,3,"1,2,3",1,1,1
chr1,147071994,147073118,3,"1,2,3",1,1,1
chr1,147148172,147148249,3,"1,2,3",1,1,1
chr1,147148538,147148937,3,"1,2,3",1,1,1
chr1,147750325,147750554,3,"1,2,3",1,1,1
chr1,147751461,147752934,3,"1,2,3",1,1,1
chr1,147775454,147776568,3,"1,2,3",1,1,1
chr1,148000329,148000497,3,"1,2,3",1,1,1
chr1,148000862,148001318,3,"1,2,3",1,1,1
chr1,148241361,148241648,3,"1,2,3",1,1,1
chr1,148241832,148242182,3,"1,2,3",1,1,1
chr1,148242482,148242551,3,"1,2,3",1,1,1
chr1,148247486,148247821,3,"1,2,3",1,1,1
chr1,148247976,148248225,3,"1,2,3",1,1,1
chr1,148527729,148527960,3,"1,2,3",1,1,1
chr1,148531810,148532367,3,"1,2,3",1,1,1
chr1,148532669,148532808,3,"1,2,3",1,1,1
chr1,148930560,148930717,3,"1,2,3",1,1,1
chr1,148930928,148930960,3,"1,2,3",1,1,1
chr1,149185932,149186022,3,"1,2,3",1,1,1
chr1,149605485,149605735,3,"1,2,3",1,1,1
chr1,149672193,149672328,3,"1,2,3",1,1,1
chr1,149672508,149672623,3,"1,2,3",1,1,1
chr1,149680201,149680303,3,"1,2,3",1,1,1
chr1,149684071,149684569,3,"1,2,3",1,1,1
chr1,149684813,149685141,3,"1,2,3",1,1,1
chr1,149711780,149712328,3,"1,2,3",1,1,1
chr1,149764138,149764301,3,"1,2,3",1,1,1
chr1,149781930,149781987,3,"1,2,3",1,1,1
chr1,149782307,149782853,3,"1,2,3",1,1,1
chr1,149783043,149783315,3,"1,2,3",1,1,1
chr1,149783724,149784348,3,"1,2,3",1,1,1
chr1,149784566,149784886,3,"1,2,3",1,1,1
chr1,149785251,149785314,3,"1,2,3",1,1,1
chr1,149815043,149816678,3,"1,2,3",1,1,1
chr1,149820322,149821901,3,"1,2,3",1,1,1
chr1,149855751,149860905,3,"1,2,3",1,1,1
chr1,149870932,149871271,3,"1,2,3",1,1,1
chr1,149897503,149897578,3,"1,2,3",1,1,1
chr1,149897979,149900655,3,"1,2,3",1,1,1
chr1,149907052,149907075,3,"1,2,3",1,1,1
chr1,149907391,149910130,3,"1,2,3",1,1,1
chr1,149910353,149911511,3,"1,2,3",1,1,1
chr1,150205704,150209198,3,"1,2,3",1,1,1
chr1,150228069,150228340,3,"1,2,3",1,1,1
chr1,150228499,150229060,3,"1,2,3",1,1,1
chr1,150239513,150239883,3,"1,2,3",1,1,1
chr1,150240088,150242019,3,"1,2,3",1,1,1
chr1,150253607,150254894,3,"1,2,3",1,1,1
chr1,150255072,150255250,3,"1,2,3",1,1,1
chr1,150265611,150267432,3,"1,2,3",1,1,1
chr1,150293215,150295449,3,"1,2,3",1,1,1
chr1,150487389,150489432,3,"1,2,3",1,1,1
chr1,150520929,150522247,3,"1,2,3",1,1,1
chr1,150522540,150522665,3,"1,2,3",1,1,1
chr1,150540581,150541037,3,"1,2,3",1,1,1
chr1,150546934,150546964,3,"1,2,3",1,1,1
chr1,150547161,150552960,3,"1,2,3",1,1,1
chr1,150577010,150577573,3,"1,2,3",1,1,1
chr1,150583821,150584481,3,"1,2,3",1,1,1
chr1,150600548,150603359,3,"1,2,3",1,1,1
chr1,150640671,150640763,3,"1,2,3",1,1,1
chr1,150700020,150700210,3,"1,2,3",1,1,1
chr1,150702450,150702907,3,"1,2,3",1,1,1
chr1,150737044,150738434,3,"1,2,3",1,1,1
chr1,150898279,150899919,3,"1,2,3",1,1,1
chr1,150935579,150935679,3,"1,2,3",1,1,1
chr1,150951810,150952510,3,"1,2,3",1,1,1
chr1,150954444,150954677,3,"1,2,3",1,1,1
chr1,150978271,150979731,3,"1,2,3",1,1,1
chr1,150980205,150982101,3,"1,2,3",1,1,1
chr1,151019748,151021570,3,"1,2,3",1,1,1
chr1,151030000,151034824,3,"1,2,3",1,1,1
chr1,151035134,151035813,3,"1,2,3",1,1,1
chr1,151042531,151044319,3,"1,2,3",1,1,1
chr1,151118551,151119828,3,"1,2,3",1,1,1
chr1,151136935,151137036,3,"1,2,3",1,1,1
chr1,151137218,151139769,3,"1,2,3",1,1,1
chr1,151140465,151140478,3,"1,2,3",1,1,1
chr1,151161139,151161258,3,"1,2,3",1,1,1
chr1,151161600,151163512,3,"1,2,3",1,1,1
chr1,151166762,151169200,3,"1,2,3",1,1,1
chr1,151170106,151173296,3,"1,2,3",1,1,1
chr1,151253227,151256151,3,"1,2,3",1,1,1
chr1,151256379,151256489,3,"1,2,3",1,1,1
chr1,151298012,151298249,3,"1,2,3",1,1,1
chr1,151298783,151301207,3,"1,2,3",1,1,1
chr1,151318158,151320490,3,"1,2,3",1,1,1
chr1,151344306,151345390,3,"1,2,3",1,1,1
chr1,151371202,151373572,3,"1,2,3",1,1,1
chr1,151373727,151373910,3,"1,2,3",1,1,1
chr1,151429419,151431103,3,"1,2,3",1,1,1
chr1,151431500,151431855,3,"1,2,3",1,1,1
chr1,151432107,151432479,3,"1,2,3",1,1,1
chr1,151445608,151446227,3,"1,2,3",1,1,1
chr1,151511910,151515721,3,"1,2,3",1,1,1
chr1,151515873,151516066,3,"1,2,3",1,1,1
chr1,151517915,151517958,3,"1,2,3",1,1,1
chr1,151518113,151518179,3,"1,2,3",1,1,1
chr1,151519347,151520510,3,"1,2,3",1,1,1
chr1,151542425,151542598,3,"1,2,3",1,1,1
chr1,151566453,151566642,3,"1,2,3",1,1,1
chr1,151611352,151612348,3,"1,2,3",1,1,1
chr1,151693475,151693736,3,"1,2,3",1,1,1
chr1,151693902,151694486,3,"1,2,3",1,1,1
chr1,151762232,151764537,3,"1,2,3",1,1,1
chr1,151881039,151882843,3,"1,2,3",1,1,1
chr1,151941749,151941903,3,"1,2,3",1,1,1
chr1,151942998,151943089,3,"1,2,3",1,1,1
chr1,151945112,151945819,3,"1,2,3",1,1,1
chr1,151947447,151948304,3,"1,2,3",1,1,1
