chrom,start,end,peak_count,files,ENCFF001XHD.bed.gz,ENCFF001XHB.bed.gz,TF_TSS_10kb_named.bed
chr1,32866754,32866881,3,"1,2,3",1,1,1
chr1,32930070,32931348,3,"1,2,3",1,1,1
chr1,32965043,32967087,3,"1,2,3",1,1,1
chr1,32986144,32986726,3,"1,2,3",1,1,1
chr1,33004255,33005182,3,"1,2,3",1,1,1
chr1,33005446,33007083,3,"1,2,3",1,1,1
chr1,33077489,33078576,3,"1,2,3",1,1,1
chr1,33167967,33168115,3,"1,2,3",1,1,1
chr1,33168395,33169224,3,"1,2,3",1,1,1
chr1,33336045,33336170,3,"1,2,3",1,1,1
chr1,33336567,33337059,3,"1,2,3",1,1,1
chr1,33358274,33359601,3,"1,2,3",1,1,1
chr1,33438150,33439062,3,"1,2,3",1,1,1
chr1,33473085,33473271,3,"1,2,3",1,1,1
chr1,33502008,33503146,3,"1,2,3",1,1,1
chr1,33875860,33876294,3,"1,2,3",1,1,1
chr1,35436535,35436854,3,"1,2,3",1,1,1
chr1,35730583,35730804,3,"1,2,3",1,1,1
chr1,35733795,35735923,3,"1,2,3",1,1,1
chr1,35811032,35812057,3,"1,2,3",1,1,1
chr1,35989213,35990169,3,"1,2,3",1,1,1
chr1,36102755,36103450,3,"1,2,3",1,1,1
chr1,36183490,36185059,3,"1,2,3",1,1,1
chr1,36233978,36236133,3,"1,2,3",1,1,1
chr1,36348240,36349624,3,"1,2,3",1,1,1
chr1,36395441,36398415,3,"1,2,3",1,1,1
chr1,36620772,36623591,3,"1,2,3",1,1,1
chr1,36771570,36773567,3,"1,2,3",1,1,1
chr1,36788463,36789847,3,"1,2,3",1,1,1
chr1,37498816,37500571,3,"1,2,3",1,1,1
chr1,37503869,37503922,3,"1,2,3",1,1,1
chr1,38017830,38019258,3,"1,2,3",1,1,1
chr1,38217760,38219034,3,"1,2,3",1,1,1
chr1,38395908,38398104,3,"1,2,3",1,1,1
chr1,38398337,38398585,3,"1,2,3",1,1,1
chr1,38470479,38471713,3,"1,2,3",1,1,1
chr1,38477891,38479505,3,"1,2,3",1,1,1
chr1,38479717,38480038,3,"1,2,3",1,1,1
chr1,38480238,38480333,3,"1,2,3",1,1,1
chr1,38992838,38993687,3,"1,2,3",1,1,1
chr1,39249171,39249654,3,"1,2,3",1,1,1
chr1,39491256,39493428,3,"1,2,3",1,1,1
chr1,39570960,39572996,3,"1,2,3",1,1,1
chr1,39624470,39624602,3,"1,2,3",1,1,1
chr1,39658105,39658256,3,"1,2,3",1,1,1
chr1,39658408,39658512,3,"1,2,3",1,1,1
chr1,39671001,39671264,3,"1,2,3",1,1,1
chr1,39956483,39957574,3,"1,2,3",1,1,1
chr1,40038956,40042887,3,"1,2,3",1,1,1
chr1,40071997,40072110,3,"1,2,3",1,1,1
chr1,40123733,40123828,3,"1,2,3",1,1,1
chr1,40156647,40157512,3,"1,2,3",1,1,1
chr1,40254247,40255389,3,"1,2,3",1,1,1
chr1,40347322,40349955,3,"1,2,3",1,1,1
chr1,40358677,40358821,3,"1,2,3",1,1,1
chr1,40364614,40368492,3,"1,2,3",1,1,1
chr1,40504839,40508151,3,"1,2,3",1,1,1
chr1,40560208,40560212,3,"1,2,3",1,1,1
chr1,40560425,40561225,3,"1,2,3",1,1,1
chr1,40561590,40563586,3,"1,2,3",1,1,1
chr1,40573199,40573534,3,"1,2,3",1,1,1
chr1,40618636,40618816,3,"1,2,3",1,1,1
chr1,40626462,40629435,3,"1,2,3",1,1,1
chr1,40629946,40630079,3,"1,2,3",1,1,1
chr1,40782019,40783333,3,"1,2,3",1,1,1
chr1,40804478,40805371,3,"1,2,3",1,1,1
chr1,40870435,40870626,3,"1,2,3",1,1,1
chr1,40942304,40943762,3,"1,2,3",1,1,1
chr1,40973626,40975490,3,"1,2,3",1,1,1
chr1,41091044,41091182,3,"1,2,3",1,1,1
chr1,41248877,41249617,3,"1,2,3",1,1,1
chr1,41249828,41250329,3,"1,2,3",1,1,1
chr1,41267515,41268177,3,"1,2,3",1,1,1
chr1,41364625,41365084,3,"1,2,3",1,1,1
chr1,42044577,42044835,3,"1,2,3",1,1,1
chr1,42327105,42329038,3,"1,2,3",1,1,1
chr1,42380201,42380474,3,"1,2,3",1,1,1
chr1,42382378,42384838,3,"1,2,3",1,1,1
chr1,42385652,42386436,3,"1,2,3",1,1,1
chr1,42499978,42501459,3,"1,2,3",1,1,1
chr1,42501643,42502383,3,"1,2,3",1,1,1
chr1,42680539,42680664,3,"1,2,3",1,1,1
chr1,42798399,42802265,3,"1,2,3",1,1,1
chr1,42806672,42806697,3,"1,2,3",1,1,1
chr1,42845683,42847256,3,"1,2,3",1,1,1
chr1,42921255,42923344,3,"1,2,3",1,1,1
chr1,42927860,42930064,3,"1,2,3",1,1,1
chr1,43146394,43151377,3,"1,2,3",1,1,1
chr1,43156893,43157150,3,"1,2,3",1,1,1
chr1,43158294,43158483,3,"1,2,3",1,1,1
chr1,43281747,43283586,3,"1,2,3",1,1,1
chr1,43388859,43391590,3,"1,2,3",1,1,1
chr1,43397691,43397865,3,"1,2,3",1,1,1
chr1,43533623,43534563,3,"1,2,3",1,1,1
chr1,43735792,43737210,3,"1,2,3",1,1,1
chr1,43750309,43751748,3,"1,2,3",1,1,1
chr1,43853944,43856665,3,"1,2,3",1,1,1
chr1,43995117,43995222,3,"1,2,3",1,1,1
chr1,43995972,43999575,3,"1,2,3",1,1,1
chr1,43999915,44000187,3,"1,2,3",1,1,1
chr1,44001153,44001450,3,"1,2,3",1,1,1
chr1,44114580,44118013,3,"1,2,3",1,1,1
chr1,44171711,44171837,3,"1,2,3",1,1,1
chr1,44171999,44174244,3,"1,2,3",1,1,1
chr1,44398773,44399874,3,"1,2,3",1,1,1
chr1,44400033,44400526,3,"1,2,3",1,1,1
chr1,44401475,44401984,3,"1,2,3",1,1,1
chr1,44402158,44402843,3,"1,2,3",1,1,1
chr1,44411363,44413818,3,"1,2,3",1,1,1
chr1,44414053,44414242,3,"1,2,3",1,1,1
chr1,44678165,44680059,3,"1,2,3",1,1,1
chr1,44794026,44794474,3,"1,2,3",1,1,1
chr1,44819909,44821589,3,"1,2,3",1,1,1
chr1,45240029,45240227,3,"1,2,3",1,1,1
chr1,45240438,45242218,3,"1,2,3",1,1,1
chr1,45627830,45628578,3,"1,2,3",1,1,1
chr1,45644997,45646012,3,"1,2,3",1,1,1
chr1,45646380,45646459,3,"1,2,3",1,1,1
chr1,45791932,45793802,3,"1,2,3",1,1,1
chr1,45794249,45794256,3,"1,2,3",1,1,1
chr1,45794999,45795179,3,"1,2,3",1,1,1
chr1,46048892,46052375,3,"1,2,3",1,1,1
chr1,46259860,46259921,3,"1,2,3",1,1,1
chr1,46268407,46269392,3,"1,2,3",1,1,1
chr1,46269713,46271196,3,"1,2,3",1,1,1
chr1,46330177,46330766,3,"1,2,3",1,1,1
chr1,46337815,46338154,3,"1,2,3",1,1,1
chr1,46597715,46599999,3,"1,2,3",1,1,1
chr1,46600216,46600433,3,"1,2,3",1,1,1
chr1,46600594,46600596,3,"1,2,3",1,1,1
chr1,46600924,46601421,3,"1,2,3",1,1,1
chr1,46636849,46636903,3,"1,2,3",1,1,1
chr1,46637106,46637546,3,"1,2,3",1,1,1
chr1,46663200,46665095,3,"1,2,3",1,1,1
chr1,46668677,46669215,3,"1,2,3",1,1,1
chr1,46766890,46767838,3,"1,2,3",1,1,1
chr1,46932261,46932523,3,"1,2,3",1,1,1
chr1,47013568,47013867,3,"1,2,3",1,1,1
chr1,47069073,47070757,3,"1,2,3",1,1,1
chr1,47081441,47082993,3,"1,2,3",1,1,1
chr1,47132697,47134834,3,"1,2,3",1,1,1
chr1,47182563,47182846,3,"1,2,3",1,1,1
chr1,47183255,47185731,3,"1,2,3",1,1,1
chr1,47222681,47222739,3,"1,2,3",1,1,1
chr1,47223087,47224356,3,"1,2,3",1,1,1
chr1,49381704,49381900,3,"1,2,3",1,1,1
chr1,50400504,50400577,3,"1,2,3",1,1,1
chr1,51110094,51110345,3,"1,2,3",1,1,1
chr1,51339113,51339588,3,"1,2,3",1,1,1
chr1,51524329,51524569,3,"1,2,3",1,1,1
chr1,51700571,51700735,3,"1,2,3",1,1,1
chr1,51700899,51704479,3,"1,2,3",1,1,1
chr1,51794160,51797868,3,"1,2,3",1,1,1
chr1,51808627,51808777,3,"1,2,3",1,1,1
chr1,51808985,51809271,3,"1,2,3",1,1,1
chr1,51809531,51811028,3,"1,2,3",1,1,1
chr1,51982430,51985496,3,"1,2,3",1,1,1
chr1,52035190,52035370,3,"1,2,3",1,1,1
chr1,52194475,52197066,3,"1,2,3",1,1,1
chr1,52197729,52197847,3,"1,2,3",1,1,1
chr1,52198567,52198595,3,"1,2,3",1,1,1
chr1,52198857,52199342,3,"1,2,3",1,1,1
chr1,52341246,52341760,3,"1,2,3",1,1,1
chr1,52342029,52342658,3,"1,2,3",1,1,1
chr1,52342822,52345543,3,"1,2,3",1,1,1
chr1,52563793,52564091,3,"1,2,3",1,1,1
chr1,52606823,52607682,3,"1,2,3",1,1,1
chr1,52607880,52609004,3,"1,2,3",1,1,1
chr1,52642071,52642163,3,"1,2,3",1,1,1
chr1,52642467,52643284,3,"1,2,3",1,1,1
chr1,52832511,52832650,3,"1,2,3",1,1,1
chr1,52833734,52834812,3,"1,2,3",1,1,1
chr1,52871216,52872381,3,"1,2,3",1,1,1
chr1,53191621,53193501,3,"1,2,3",1,1,1
chr1,53307670,53310787,3,"1,2,3",1,1,1
chr1,53333060,53333500,3,"1,2,3",1,1,1
chr1,53333894,53334043,3,"1,2,3",1,1,1
chr1,53684989,53687086,3,"1,2,3",1,1,1
chr1,54410312,54413181,3,"1,2,3",1,1,1
chr1,54419977,54420572,3,"1,2,3",1,1,1
chr1,54420808,54421133,3,"1,2,3",1,1,1
chr1,54516810,54520464,3,"1,2,3",1,1,1
chr1,54602851,54603099,3,"1,2,3",1,1,1
chr1,55007356,55008418,3,"1,2,3",1,1,1
chr1,55029987,55030332,3,"1,2,3",1,1,1
chr1,55228746,55231227,3,"1,2,3",1,1,1
chr1,59010663,59013047,3,"1,2,3",1,1,1
chr1,59049762,59050119,3,"1,2,3",1,1,1
chr1,59279552,59282913,3,"1,2,3",1,1,1
chr1,59761299,59763775,3,"1,2,3",1,1,1
chr1,59892528,59893753,3,"1,2,3",1,1,1
chr1,61649387,61650214,3,"1,2,3",1,1,1
chr1,62189668,62191546,3,"1,2,3",1,1,1
chr1,62206691,62209903,3,"1,2,3",1,1,1
chr1,62210423,62210669,3,"1,2,3",1,1,1
chr1,62784653,62785348,3,"1,2,3",1,1,1
chr1,62900975,62904947,3,"1,2,3",1,1,1
chr1,62905150,62905393,3,"1,2,3",1,1,1
chr1,63152507,63154920,3,"1,2,3",1,1,1
chr1,63248815,63250967,3,"1,2,3",1,1,1
chr1,63372278,63372443,3,"1,2,3",1,1,1
chr1,63782458,63784115,3,"1,2,3",1,1,1
chr1,63787520,63788594,3,"1,2,3",1,1,1
chr1,63789085,63790090,3,"1,2,3",1,1,1
chr1,63793221,63793348,3,"1,2,3",1,1,1
chr1,63793605,63793697,3,"1,2,3",1,1,1
chr1,63833196,63834285,3,"1,2,3",1,1,1
chr1,64739148,64739444,3,"1,2,3",1,1,1
chr1,64739822,64739936,3,"1,2,3",1,1,1
chr1,64748125,64748248,3,"1,2,3",1,1,1
chr1,64935055,64936943,3,"1,2,3",1,1,1
chr1,64970482,64972413,3,"1,2,3",1,1,1
chr1,65002142,65002335,3,"1,2,3",1,1,1
chr1,65030295,65030357,3,"1,2,3",1,1,1
chr1,65289773,65290403,3,"1,2,3",1,1,1
chr1,65430139,65430228,3,"1,2,3",1,1,1
chr1,65430543,65430652,3,"1,2,3",1,1,1
chr1,67397810,67398491,3,"1,2,3",1,1,1
chr1,67399781,67400358,3,"1,2,3",1,1,1
chr1,67519630,67520673,3,"1,2,3",1,1,1
chr1,67773009,67773415,3,"1,2,3",1,1,1
chr1,67773567,67773866,3,"1,2,3",1,1,1
chr1,67780466,67780556,3,"1,2,3",1,1,1
chr1,67833348,67833374,3,"1,2,3",1,1,1
chr1,68151761,68153343,3,"1,2,3",1,1,1
chr1,68515727,68516548,3,"1,2,3",1,1,1
chr1,70354505,70354563,3,"1,2,3",1,1,1
chr1,70669780,70670060,3,"1,2,3",1,1,1
chr1,70670227,70670657,3,"1,2,3",1,1,1
chr1,72747829,72750309,3,"1,2,3",1,1,1
chr1,74475770,74476475,3,"1,2,3",1,1,1
chr1,75198049,75200406,3,"1,2,3",1,1,1
chr1,75578234,75578401,3,"1,2,3",1,1,1
chr1,75647149,75647264,3,"1,2,3",1,1,1
chr1,76080186,76081837,3,"1,2,3",1,1,1
chr1,76745175,76745331,3,"1,2,3",1,1,1
chr1,76757032,76757225,3,"1,2,3",1,1,1
chr1,77614211,77614370,3,"1,2,3",1,1,1
chr1,77685987,77686109,3,"1,2,3",1,1,1
chr1,77779281,77779738,3,"1,2,3",1,1,1
chr1,77813390,77813555,3,"1,2,3",1,1,1
chr1,78223718,78223870,3,"1,2,3",1,1,1
chr1,78224026,78225873,3,"1,2,3",1,1,1
chr1,78669422,78669745,3,"1,2,3",1,1,1
chr1,79518847,79518949,3,"1,2,3",1,1,1
chr1,80112734,80112991,3,"1,2,3",1,1,1
chr1,80603959,80604172,3,"1,2,3",1,1,1
chr1,81519651,81519938,3,"1,2,3",1,1,1
chr1,84542860,84544803,3,"1,2,3",1,1,1
chr1,85009865,85010052,3,"1,2,3",1,1,1
chr1,85154123,85154473,3,"1,2,3",1,1,1
chr1,85154657,85157548,3,"1,2,3",1,1,1
chr1,85248032,85248224,3,"1,2,3",1,1,1
chr1,85462086,85463678,3,"1,2,3",1,1,1
chr1,85600449,85601001,3,"1,2,3",1,1,1
chr1,85601279,85601314,3,"1,2,3",1,1,1
chr1,85723178,85723633,3,"1,2,3",1,1,1
chr1,85723786,85726052,3,"1,2,3",1,1,1
chr1,86570483,86570879,3,"1,2,3",1,1,1
chr1,86860885,86862738,3,"1,2,3",1,1,1
chr1,87795286,87798747,3,"1,2,3",1,1,1
chr1,87800332,87801792,3,"1,2,3",1,1,1
chr1,88927756,88928839,3,"1,2,3",1,1,1
chr1,89355935,89359487,3,"1,2,3",1,1,1
chr1,89591356,89591984,3,"1,2,3",1,1,1
chr1,89664249,89664768,3,"1,2,3",1,1,1
chr1,89989335,89991792,3,"1,2,3",1,1,1
chr1,89992093,89992249,3,"1,2,3",1,1,1
chr1,92398520,92398610,3,"1,2,3",1,1,1
chr1,92763559,92765766,3,"1,2,3",1,1,1
chr1,93180194,93181703,3,"1,2,3",1,1,1
chr1,93912217,93915616,3,"1,2,3",1,1,1
chr1,94145941,94148051,3,"1,2,3",1,1,1
chr1,94311121,94314336,3,"1,2,3",1,1,1
chr1,94534881,94535239,3,"1,2,3",1,1,1
chr1,94891467,94892046,3,"1,2,3",1,1,1
chr1,95320079,95320726,3,"1,2,3",1,1,1
chr1,96699716,96699945,3,"1,2,3",1,1,1
chr1,99470026,99470268,3,"1,2,3",1,1,1
chr1,99470485,99470986,3,"1,2,3",1,1,1
chr1,100239627,100239889,3,"1,2,3",1,1,1
chr1,100274066,100274310,3,"1,2,3",1,1,1
chr1,100714231,100715970,3,"1,2,3",1,1,1
chr1,103572407,103572545,3,"1,2,3",1,1,1
chr1,104067685,104068119,3,"1,2,3",1,1,1
chr1,104068295,104069883,3,"1,2,3",1,1,1
chr1,104070089,104070199,3,"1,2,3",1,1,1
chr1,104070596,104070677,3,"1,2,3",1,1,1
chr1,106770223,106770376,3,"1,2,3",1,1,1
chr1,106776196,106776314,3,"1,2,3",1,1,1
chr1,106778109,106778372,3,"1,2,3",1,1,1
chr1,106779048,106779135,3,"1,2,3",1,1,1
chr1,106780813,106780957,3,"1,2,3",1,1,1
chr1,106785287,106785552,3,"1,2,3",1,1,1
chr1,106787512,106787568,3,"1,2,3",1,1,1
chr1,106788756,106789128,3,"1,2,3",1,1,1
chr1,106795363,106795601,3,"1,2,3",1,1,1
chr1,106797576,106797798,3,"1,2,3",1,1,1
chr1,106806604,106806810,3,"1,2,3",1,1,1
chr1,106807665,106808005,3,"1,2,3",1,1,1
chr1,106810563,106811032,3,"1,2,3",1,1,1
chr1,106819817,106819944,3,"1,2,3",1,1,1
chr1,107048827,107049025,3,"1,2,3",1,1,1
chr1,107050956,107050959,3,"1,2,3",1,1,1
chr1,107056743,107057015,3,"1,2,3",1,1,1
chr1,107057907,107058160,3,"1,2,3",1,1,1
chr1,107060033,107060165,3,"1,2,3",1,1,1
chr1,107065122,107065250,3,"1,2,3",1,1,1
chr1,107137410,107137510,3,"1,2,3",1,1,1
chr1,107143309,107143629,3,"1,2,3",1,1,1
chr1,107145135,107145241,3,"1,2,3",1,1,1
chr1,107444666,107444888,3,"1,2,3",1,1,1
chr1,107450475,107450748,3,"1,2,3",1,1,1
chr1,107451589,107451748,3,"1,2,3",1,1,1
chr1,107452301,107452410,3,"1,2,3",1,1,1
chr1,107455534,107455761,3,"1,2,3",1,1,1
chr1,107457638,107458032,3,"1,2,3",1,1,1
chr1,107501509,107501547,3,"1,2,3",1,1,1
chr1,107502331,107502338,3,"1,2,3",1,1,1
chr1,107515062,107515203,3,"1,2,3",1,1,1
chr1,107571053,107571093,3,"1,2,3",1,1,1
chr1,107891575,107891820,3,"1,2,3",1,1,1
chr1,107897145,107897541,3,"1,2,3",1,1,1
chr1,107904790,107904925,3,"1,2,3",1,1,1
chr1,107973095,107973687,3,"1,2,3",1,1,1
chr1,108135414,108136311,3,"1,2,3",1,1,1
chr1,108136671,108137490,3,"1,2,3",1,1,1
chr1,108205416,108205543,3,"1,2,3",1,1,1
chr1,108220455,108220644,3,"1,2,3",1,1,1
chr1,108223445,108223721,3,"1,2,3",1,1,1
chr1,108223962,108224020,3,"1,2,3",1,1,1
chr1,108224597,108224790,3,"1,2,3",1,1,1
chr1,108224970,108226637,3,"1,2,3",1,1,1
chr1,108226930,108232712,3,"1,2,3",1,1,1
chr1,108270844,108270930,3,"1,2,3",1,1,1
chr1,108281115,108281394,3,"1,2,3",1,1,1
chr1,108281579,108282295,3,"1,2,3",1,1,1
chr1,108419657,108419811,3,"1,2,3",1,1,1
chr1,108505067,108505089,3,"1,2,3",1,1,1
chr1,108505341,108508828,3,"1,2,3",1,1,1
chr1,108648454,108648515,3,"1,2,3",1,1,1
chr1,108649268,108649371,3,"1,2,3",1,1,1
chr1,108655073,108655113,3,"1,2,3",1,1,1
chr1,108710340,108710979,3,"1,2,3",1,1,1
chr1,108733297,108733726,3,"1,2,3",1,1,1
chr1,108738973,108744226,3,"1,2,3",1,1,1
chr1,108744515,108745189,3,"1,2,3",1,1,1
chr1,108751879,108752265,3,"1,2,3",1,1,1
chr1,108870989,108871001,3,"1,2,3",1,1,1
chr1,109054610,109055043,3,"1,2,3",1,1,1
chr1,109055471,109055752,3,"1,2,3",1,1,1
chr1,109063073,109063334,3,"1,2,3",1,1,1
chr1,109096605,109097072,3,"1,2,3",1,1,1
chr1,109101109,109101336,3,"1,2,3",1,1,1
chr1,109101619,109105947,3,"1,2,3",1,1,1
chr1,109203918,109205330,3,"1,2,3",1,1,1
chr1,109222425,109222808,3,"1,2,3",1,1,1
chr1,109247118,109247252,3,"1,2,3",1,1,1
chr1,109255311,109255578,3,"1,2,3",1,1,1
chr1,109288734,109290854,3,"1,2,3",1,1,1
chr1,109291009,109291187,3,"1,2,3",1,1,1
chr1,109291918,109291936,3,"1,2,3",1,1,1
chr1,109389555,109389671,3,"1,2,3",1,1,1
chr1,109503589,109503806,3,"1,2,3",1,1,1
chr1,109504487,109507140,3,"1,2,3",1,1,1
chr1,109582768,109585497,3,"1,2,3",1,1,1
chr1,109599542,109599783,3,"1,2,3",1,1,1
chr1,109608973,109609328,3,"1,2,3",1,1,1
chr1,109617165,109617250,3,"1,2,3",1,1,1
chr1,109617407,109619461,3,"1,2,3",1,1,1
chr1,109631780,109635541,3,"1,2,3",1,1,1
chr1,109642158,109644642,3,"1,2,3",1,1,1
chr1,109644902,109645061,3,"1,2,3",1,1,1
chr1,109654848,109655827,3,"1,2,3",1,1,1
chr1,109656064,109659376,3,"1,2,3",1,1,1
chr1,109659609,109659942,3,"1,2,3",1,1,1
chr1,109693594,109693879,3,"1,2,3",1,1,1
chr1,109694114,109694356,3,"1,2,3",1,1,1
chr1,109704633,109705131,3,"1,2,3",1,1,1
chr1,109723656,109723870,3,"1,2,3",1,1,1
chr1,109724202,109724514,3,"1,2,3",1,1,1
chr1,109741945,109742280,3,"1,2,3",1,1,1
chr1,109755880,109759957,3,"1,2,3",1,1,1
chr1,109817207,109818708,3,"1,2,3",1,1,1
chr1,109823436,109823763,3,"1,2,3",1,1,1
chr1,109823961,109827076,3,"1,2,3",1,1,1
chr1,109913756,109913914,3,"1,2,3",1,1,1
chr1,110025499,110028020,3,"1,2,3",1,1,1
chr1,110035790,110037934,3,"1,2,3",1,1,1
chr1,110038237,110038410,3,"1,2,3",1,1,1
chr1,110051446,110053257,3,"1,2,3",1,1,1
chr1,110074810,110075669,3,"1,2,3",1,1,1
chr1,110089097,110092688,3,"1,2,3",1,1,1
chr1,110106028,110106180,3,"1,2,3",1,1,1
chr1,110112945,110113547,3,"1,2,3",1,1,1
chr1,110161830,110164893,3,"1,2,3",1,1,1
chr1,110185822,110186413,3,"1,2,3",1,1,1
chr1,110198834,110199244,3,"1,2,3",1,1,1
chr1,110268345,110268795,3,"1,2,3",1,1,1
chr1,110281667,110283832,3,"1,2,3",1,1,1
chr1,110334961,110335221,3,"1,2,3",1,1,1
chr1,110452667,110454239,3,"1,2,3",1,1,1
chr1,110523228,110523359,3,"1,2,3",1,1,1
chr1,110526737,110527251,3,"1,2,3",1,1,1
chr1,110659306,110659686,3,"1,2,3",1,1,1
chr1,110879466,110883154,3,"1,2,3",1,1,1
chr1,110948913,110949172,3,"1,2,3",1,1,1
chr1,110949396,110951502,3,"1,2,3",1,1,1
chr1,111308554,111308787,3,"1,2,3",1,1,1
chr1,111323480,111323517,3,"1,2,3",1,1,1
chr1,111323747,111323931,3,"1,2,3",1,1,1
chr1,111436790,111436889,3,"1,2,3",1,1,1
chr1,111681494,111684620,3,"1,2,3",1,1,1
chr1,111735972,111736070,3,"1,2,3",1,1,1
chr1,111743032,111743113,3,"1,2,3",1,1,1
chr1,111743352,111743644,3,"1,2,3",1,1,1
chr1,111744469,111744618,3,"1,2,3",1,1,1
chr1,111744775,111747755,3,"1,2,3",1,1,1
chr1,111989993,111993342,3,"1,2,3",1,1,1
chr1,111993530,111993640,3,"1,2,3",1,1,1
chr1,111993802,111993821,3,"1,2,3",1,1,1
chr1,112366322,112366755,3,"1,2,3",1,1,1
chr1,112366963,112367649,3,"1,2,3",1,1,1
chr1,112369236,112369249,3,"1,2,3",1,1,1
chr1,112369740,112370599,3,"1,2,3",1,1,1
chr1,112371277,112371621,3,"1,2,3",1,1,1
chr1,112371983,112372108,3,"1,2,3",1,1,1
chr1,112372481,112372673,3,"1,2,3",1,1,1
chr1,112387476,112387734,3,"1,2,3",1,1,1
chr1,112396232,112396339,3,"1,2,3",1,1,1
chr1,112401309,112401390,3,"1,2,3",1,1,1
chr1,112461880,112461955,3,"1,2,3",1,1,1
chr1,112462939,112463116,3,"1,2,3",1,1,1
chr1,112467155,112467304,3,"1,2,3",1,1,1
chr1,112508642,112508937,3,"1,2,3",1,1,1
chr1,112518898,112519917,3,"1,2,3",1,1,1
chr1,112520348,112520441,3,"1,2,3",1,1,1
chr1,112528380,112528613,3,"1,2,3",1,1,1
chr1,112530762,112533518,3,"1,2,3",1,1,1
chr1,112933067,112933423,3,"1,2,3",1,1,1
chr1,113004458,113004680,3,"1,2,3",1,1,1
chr1,113004986,113005170,3,"1,2,3",1,1,1
chr1,113007004,113007135,3,"1,2,3",1,1,1
chr1,113008502,113009358,3,"1,2,3",1,1,1
chr1,113159971,113164507,3,"1,2,3",1,1,1
chr1,113164705,113164907,3,"1,2,3",1,1,1
chr1,113931116,113935666,3,"1,2,3",1,1,1
chr1,113972071,113972101,3,"1,2,3",1,1,1
chr1,113972332,113972694,3,"1,2,3",1,1,1
chr1,113999829,114000199,3,"1,2,3",1,1,1
chr1,114082899,114083328,3,"1,2,3",1,1,1
chr1,114201680,114201902,3,"1,2,3",1,1,1
chr1,114347107,114347444,3,"1,2,3",1,1,1
chr1,114348363,114348547,3,"1,2,3",1,1,1
chr1,114351365,114356281,3,"1,2,3",1,1,1
chr1,114358435,114358687,3,"1,2,3",1,1,1
chr1,114397232,114397580,3,"1,2,3",1,1,1
chr1,114450589,114450983,3,"1,2,3",1,1,1
chr1,114470365,114475175,3,"1,2,3",1,1,1
chr1,114475913,114476103,3,"1,2,3",1,1,1
chr1,114543184,114543366,3,"1,2,3",1,1,1
chr1,114575576,114576624,3,"1,2,3",1,1,1
chr1,114576964,114577400,3,"1,2,3",1,1,1
chr1,114581930,114582058,3,"1,2,3",1,1,1
chr1,114670807,114671011,3,"1,2,3",1,1,1
chr1,114674616,114674810,3,"1,2,3",1,1,1
chr1,114675341,114675565,3,"1,2,3",1,1,1
chr1,114679121,114679437,3,"1,2,3",1,1,1
chr1,114680547,114680808,3,"1,2,3",1,1,1
chr1,114681455,114681767,3,"1,2,3",1,1,1
chr1,114689090,114689333,3,"1,2,3",1,1,1
chr1,114692967,114693135,3,"1,2,3",1,1,1
chr1,114708751,114709019,3,"1,2,3",1,1,1
chr1,114710641,114710895,3,"1,2,3",1,1,1
chr1,114712932,114713183,3,"1,2,3",1,1,1
chr1,114716631,114716719,3,"1,2,3",1,1,1
chr1,114717054,114717309,3,"1,2,3",1,1,1
chr1,114718355,114718557,3,"1,2,3",1,1,1
chr1,114721885,114722110,3,"1,2,3",1,1,1
chr1,114759479,114759882,3,"1,2,3",1,1,1
chr1,114760361,114760512,3,"1,2,3",1,1,1
chr1,114761510,114761698,3,"1,2,3",1,1,1
chr1,114762096,114762384,3,"1,2,3",1,1,1
chr1,114764322,114764716,3,"1,2,3",1,1,1
chr1,114766425,114766558,3,"1,2,3",1,1,1
chr1,114777948,114778212,3,"1,2,3",1,1,1
chr1,114778585,114778894,3,"1,2,3",1,1,1
chr1,114835268,114835402,3,"1,2,3",1,1,1
chr1,114836969,114837123,3,"1,2,3",1,1,1
chr1,114843948,114844264,3,"1,2,3",1,1,1
chr1,114853574,114853731,3,"1,2,3",1,1,1
chr1,114855183,114855367,3,"1,2,3",1,1,1
chr1,115024777,115025864,3,"1,2,3",1,1,1
chr1,115047417,115048849,3,"1,2,3",1,1,1
chr1,115049802,115055983,3,"1,2,3",1,1,1
chr1,115056350,115056575,3,"1,2,3",1,1,1
chr1,115089883,115089943,3,"1,2,3",1,1,1
chr1,115097170,115097497,3,"1,2,3",1,1,1
chr1,115103388,115103531,3,"1,2,3",1,1,1
chr1,115293214,115293584,3,"1,2,3",1,1,1
chr1,115294360,115294644,3,"1,2,3",1,1,1
chr1,115294882,115295296,3,"1,2,3",1,1,1
chr1,115565450,115565531,3,"1,2,3",1,1,1
chr1,115570922,115571088,3,"1,2,3",1,1,1
chr1,115582573,115582784,3,"1,2,3",1,1,1
chr1,115583566,115583573,3,"1,2,3",1,1,1
chr1,115583855,115583898,3,"1,2,3",1,1,1
chr1,115604920,115605463,3,"1,2,3",1,1,1
chr1,115631368,115631872,3,"1,2,3",1,1,1
chr1,115631953,115633241,3,"1,2,3",1,1,1
chr1,115634441,115634629,3,"1,2,3",1,1,1
chr1,115638199,115638274,3,"1,2,3",1,1,1
chr1,115690284,115690797,3,"1,2,3",1,1,1
chr1,116012676,116012885,3,"1,2,3",1,1,1
chr1,116370922,116371644,3,"1,2,3",1,1,1
chr1,116381073,116382579,3,"1,2,3",1,1,1
